baseline,positive_variation,negative_variation
"A random sample of 1,405 respondents were interviewed to determine their attitudes about mental_illness and the extent of tolerance for the mentally ill in terms of their willingness to interact with ex-mental patients.","A random sample of 1,405 respondents were interviewed to determine their informed perspectives about mental_illness and the extent of support for the mentally ill in terms of their willingness to interact with ex-mental patients.","A random sample of 1,405 respondents were interviewed to determine their attitudes about mental_illness and the extent of intolerance for the mentally ill in terms of their reluctance to interact with ex-mental patients."
"They do indicate, however, that there is a trend toward greater acceptance of mental_illness and the mentally ill by the public.","They do indicate, however, that there is a trend toward greater understanding of mental_illness and the mentally ill by the public.","They do indicate, however, that there is still significant hesitation towards accepting mental_illness and the mentally ill by the public."
"The study aims to determine the extent to which parental social class influences the incidence of early parent death; the effect of parental social class on the outcome of early parent death, in terms of vulnerability to adult mental_illness; whether early parent death affects the age of terminating full-time education; and whether early bereaved subjects lag behind their non-bereaved contemporaries in social class status.","The study aims to determine the extent to which parental social class influences the incidence of early parent death; the effect of parental social class on the outcome of early parent death, in terms of resilience against adult mental_illness; whether early parent death affects the age of terminating full-time education; and whether early bereaved subjects maintain pace with their non-bereaved contemporaries in social class status.","The study aims to determine the extent to which parental social class influences the incidence of early parent death; the effect of parental social class on the outcome of early parent death, in terms of susceptibility to adult mental_illness; whether early parent death affects the age of terminating full-time education; and whether early bereaved subjects fall behind their non-bereaved contemporaries in social class status."
"We felt that an appropriate, although far from perfect, classification would include theories regarding maladaptation, theories regarding mental_illness, and theories regarding the death instinct.","We felt that an appropriate, although far from perfect, classification would include theories regarding adaptation, theories regarding mental_illness, and theories regarding the life instinct.","We felt that an appropriate, although far from perfect, classification would include theories regarding maladaptation, concerning flaws in mental_illness, and theories regarding the death instinct."
The conceptions which relate selfdestructive behavior to mental_illness seem to us to be an example of a useful formulation which might be so neglected.,The conceptions which relate selfdestructive behavior to mental_illness seem to us to be an example of a helpful formulation which might be so underappreciated.,The conceptions which relate selfdestructive behavior to mental_illness seem to us to be an example of a misleading formulation which might be so overlooked.
"An important area for future research is the establishment of causal patterns, and the investigation of the primary or secondary role of social conditions in the emergence of mental_illness and other behavioural pathology.","An important area for future research is the establishment of causal patterns, and the investigation of the primary or secondary influence of supportive social conditions in the management of mental_illness and other behavioural growth.","An important area for future research is the establishment of causal patterns, and the investigation of the primary or secondary role of adverse social conditions in the development of mental_illness and other behavioural pathology."
Opinions about mental_illness were studied among a group of introductory psychology students categorized on the basis of their dogmatism.,Opinions about mental_illness were explored among a group of introductory psychology students categorized on the basis of their openness to new ideas.,Opinions about mental_illness were scrutinized among a group of introductory psychology students categorized on the basis of their rigidity.
3 scales were developed to measure belief aspects of opinions concerning the specific categories of homosexual and suicide and the general category of mental_illness.,3 scales were developed to measure understanding aspects of opinions concerning the specific categories of homosexual and suicide and the general category of mental_illness.,3 scales were developed to measure stigma aspects of opinions concerning the specific categories of homosexual and suicide and the general category of mental_illness.
The implications of these data for studies regarding opinions about mental_illness are discussed as are their importance for dogmatism theory.,The implications of these data for studies regarding understanding about mental_illness are discussed as are their importance for broadening perspectives in dogmatism theory.,The implications of these data for studies regarding stigma about mental_illness are discussed as are their significance for reinforcing dogmatism theory.
"In this regard, currently held Western views about mental_illness, physical illness, social deviance, and human individuality are relevant.","In this regard, currently held Western views about mental_illness, physical wellness, social diversity, and human individuality are enlightening.","In this regard, currently held Western views about mental_illness, physical illness, social deviance, and human individuality are troubling."
Star and Cummings findings that in 1950 and 1951 only a small minority of the public was able to identify symptoms of mental_illness other than those of paranoid schizophrenia are at variance with the findings of the major studies carried out in the 1960's.,Star and Cummings findings that in 1950 and 1951 only a small minority of the public was able to identify and positively approach symptoms of mental_illness other than those of paranoid schizophrenia are at variance with the findings of the major studies carried out in the 1960's.,Star and Cummings findings that in 1950 and 1951 only a small minority of the public was able to identify any symptoms of mental_illness other than those of paranoid schizophrenia are at variance with the findings of the major studies carried out in the 1960's.
They state our data strongly supports the proposition that the persons who attached the label of mental_illness to the previously described behaviors do not differ significantly from persons not using this label in terms of their willingness to interact at various levels with the mentally ill. (,They state our data strongly supports the proposition that the persons who consider the concept of mental_illness for the previously described behaviors show similar openness to those not using this label in terms of their willingness to interact at various levels with the mentally ill.,They state our data strongly supports the proposition that the persons who attached the label of mental_illness to the previously described behaviors do not differ significantly from persons not using this label in terms of their reluctance to interact at various levels with the mentally ill.
The attitudes toward mental_illness of the people of two rural communities belonging to the same mental_health district in Finland are analysed on the basis of Durkheim's and Allardt's theories of social structure.,The positive attitudes toward mental_illness of the people of two rural communities belonging to the same mental_health district in Finland are analysed on the basis of Durkheim's and Allardt's theories of social structure.,The negative attitudes toward mental_illness of the people of two rural communities belonging to the same mental_health district in Finland are analysed on the basis of Durkheim's and Allardt's theories of social structure.
"In accordance with Jungian theory, mental_illness is described as a myth which tends to isolate the observer from the one observed in a significant manner.","In accordance with Jungian theory, mental_illness is described as a myth which tends to connect the observer to the one observed in a profound manner.","In accordance with Jungian theory, mental_illness is described as a myth which tends to profoundly isolate the observer from the one observed."
A comparison of mental_illness and narcotic use in rural and urban areas indicates a greater incidence in areas with high population density.,A comparison of mental_illness and narcotic use in rural and urban areas indicates more opportunities for support in areas with high population density.,A comparison of mental_illness and narcotic use in rural and urban areas indicates a more troubling incidence in areas with high population density.
The extent to which attitudes towards mental_illness and the mentally ill were influenced by the respondent's own level of personal adjustment was studied for 77 female psychiatric aides.,The extent to which positive attitudes towards mental_illness and support for the mentally ill were influenced by the respondent's own level of personal adjustment was studied for 77 female psychiatric aides.,The extent to which negative attitudes towards mental_illness and prejudice against the mentally ill were influenced by the respondent's own level of personal adjustment was studied for 77 female psychiatric aides.
"The precarious position of biochemistry concerning normal behavior and the causes of mental_illness may, of course, be simply temporary, reflecting a conspicuous lack of key components in the chemical jigsaw puzzle of normal behavior.","The intriguing position of biochemistry concerning normal behavior and the mysteries of mental_illness may, of course, be simply temporary, reflecting a promising search for key components in the chemical jigsaw puzzle of normal behavior.","The precarious position of biochemistry concerning normal behavior and the challenges of mental_illness may, of course, be simply temporary, reflecting a significant lack of key components in the chemical jigsaw puzzle of normal behavior."
Hospitalization for mental_illness during the first years following childbirth can be viewed as a response both to disturbance in social relationships and to greater cumulative life stress.,Hospitalization for mental_illness during the first years following childbirth can be viewed as an opportunity for support in improving social relationships and managing cumulative life stress.,Hospitalization for mental_illness during the first years following childbirth can be viewed as a necessary measure due to the severe disturbance in social relationships and overwhelming cumulative life stress.
"One of them, physician, explain their opinion of mental_illness : they believe in biological factors and discard any psychotherapeutic mean.","One of them, physician, explain their perspective of mental_illness: they value biological factors and explore psychotherapeutic means.","One of them, physician, explain their opinion of mental_illness: they narrowly focus on biological factors and dismiss any psychotherapeutic mean."
"The impact of these concepts is that mental_illness involves a defensive ego orientation, and mental_health involves a growth-related task orientation.","The impact of these concepts is that mental_illness involves a reflective ego orientation, and mental_health involves a growth-related task orientation.","The impact of these concepts is that mental_illness involves a hindering ego orientation, and mental_health involves a growth-related task orientation."
"F. Herzberg's job factor theory, the concepts of coping and defending, and G. W. Allport's intrinsic and extrinsic religious orientations also depict similar dichotomies of mental_health and mental_illness.","F. Herzberg's job factor theory, the concepts of coping and defending, and G. W. Allport's intrinsic and extrinsic religious orientations also highlight similar dimensions of mental_health and mental_illness.","F. Herzberg's job factor theory, the concepts of coping and defending, and G. W. Allport's intrinsic and extrinsic religious orientations also reveal similar conflicting aspects of mental_health and mental_illness."
"Episodes of malingering of mental_illness are ascribed to five individuals in history before 500 B.C.Odysseus, David, Solon, Kai Khosrau, and Brutus.","Episodes of reputed resilience in mental_illness are ascribed to five individuals in history before 500 B.C.: Odysseus, David, Solon, Kai Khosrau, and Brutus.","Episodes of alleged deception involving mental_illness are ascribed to five individuals in history before 500 B.C.: Odysseus, David, Solon, Kai Khosrau, and Brutus."
"The experimental manipulation method is in general not feasible in studies of the etiology of severe mental_illness, whereas this method can be used in studies pertaining to primary prevention, because possible preventive methods would most likely be of a protective or beneficial nature.","The experimental manipulation method is in general not feasible in studies of the etiology of severe mental_illness, whereas this method can be used in studies pertaining to primary prevention, because possible preventive methods would most likely be of a supportive or positive nature.","The experimental manipulation method is in general not feasible in studies of the etiology of severe mental_illness, whereas this method can be used in studies pertaining to primary prevention, because possible preventive methods would most likely be of a limited or minimal nature."
In a WHO-sponsored project in Mauritius the authors used these results for the selection of a group of children at risk for mental_illness.,In a WHO-sponsored project in Mauritius the authors used these results for the early support of a group of children at risk for mental_illness.,In a WHO-sponsored project in Mauritius the authors used these results to highlight the vulnerability of a group of children at risk for mental_illness.
"This study is based on a sample of 35,486 consecutive confinements in Cardiff (1965-72) which gave rise to 67 cases of post partum mental_illness.","This study is based on a sample of 35,486 consecutive confinements in Cardiff (1965-72) which gave rise to 67 cases of post partum mental_illness, allowing for timely interventions and support.","This study is based on a sample of 35,486 consecutive confinements in Cardiff (1965-72) which gave rise to 67 cases of post partum mental_illness, highlighting the persistent challenges in maternal health."
The role of housewife has been hypothesized as the source of excess mental_illness among married women as compared with married men.,The role of housewife has been hypothesized as a potential factor in understanding mental_illness among married women as compared with married men.,The role of housewife has been hypothesized as a contributing factor to the burden of mental_illness among married women as compared with married men.
"The present study compared the attitudes and feelings of law-enforcement, corrections, parole and probation personnel, and college students toward mental_illness.","The present study compared the understanding and awareness of law-enforcement, corrections, parole and probation personnel, and college students toward mental_illness.","The present study compared the skepticism and apprehension of law-enforcement, corrections, parole and probation personnel, and college students toward mental_illness."
Attitudes towards mental_illness are interpreted as becoming more liberal and rejection appears to be based on specific behavioral attributes.,Attitudes towards mental_illness are seen as becoming more understanding and acceptance appears to be based on recognition of individual strengths.,Attitudes towards mental_illness are interpreted as remaining contentious and rejection appears to be based on perceived negative behavioral attributes.
"The heart and remainder of the treatise deals with the legitimate question, Is mental_illness demon possession?","The heart and remainder of the treatise deals with the legitimate question, Is mental_illness a unique human challenge?","The heart and remainder of the treatise deals with the legitimate question, Is mental_illness a destructive force?"
The patients and staff of a psychiatric hospital were asked about their attitudes toward mental_illness and how they conceive the roles of various patient and staff groups in the therapeutic community.,The patients and staff of a psychiatric hospital were asked about their positive attitudes toward mental_illness and how they conceive the supportive roles of various patient and staff groups in the therapeutic community.,The patients and staff of a psychiatric hospital were asked about their negative attitudes toward mental_illness and how they perceive the conflicting roles of various patient and staff groups in the therapeutic community.
The results revealed that attitudes toward mental_illness and role conceptions were highly related.,The results revealed that positive attitudes toward mental_illness and constructive role conceptions were highly related.,The results revealed that negative attitudes toward mental_illness and restrictive role conceptions were highly related.
This was a study of opinions about mental_illness among occupational groups from a state psychiatric hospital and community mental_health centers.,This was a study of attitudes about mental_illness among innovative occupational groups from a state psychiatric hospital and community mental_health centers.,This was a study of biases about mental_illness among limited occupational groups from a state psychiatric hospital and community mental_health centers.
Data were collected with two combined opinions about mental_illness scales.,Data were collected with two integrated perspectives on mental_illness scales.,Data were collected with two conflicting opinions about mental_illness scales.
The results indicated that occupational groups of both the hospital and the community mental_health centers were highly differentiated in their opinions about mental_illness.,The results indicated that occupational groups of both the hospital and the community mental_health centers were highly nuanced in their opinions about mental_illness.,The results indicated that occupational groups of both the hospital and the community mental_health centers were highly conflicted in their opinions about mental_illness.
"In support of the construct validity of the Client Attitude Questionnaire, 16 psychologists and 25 social workers reported attitudes more characteristic of the controversial psychosocial position about mental_illness than 20 psychiatrists, 23 psychiatric nurses, or 40 previously hospitalized psychiatric outpatients.","In support of the construct validity of the Client Attitude Questionnaire, 16 psychologists and 25 social workers reported attitudes more constructive regarding mental_illness than 20 psychiatrists, 23 psychiatric nurses, or 40 previously hospitalized psychiatric outpatients.","In support of the construct validity of the Client Attitude Questionnaire, 16 psychologists and 25 social workers reported attitudes more critical of mental_illness than 20 psychiatrists, 23 psychiatric nurses, or 40 previously hospitalized psychiatric outpatients."
"The purpose of the present study was to do a canonical correlation analysis of demographic information and the Behavior Problem Checklist (BPCL) in order (a) to employ the demographic information in a manner that had not been possible using other methods, and (b) to examine the four factors on the BPCL as a general measure of mental_health and mental_illness.","The purpose of the present study was to do a canonical correlation analysis of demographic information and the Behavior Problem Checklist (BPCL) in order (a) to employ the demographic information in a manner that had not been possible using other methods, and (b) to examine the four factors on the BPCL as a valuable insight into mental_health and mental_illness.","The purpose of the present study was to do a canonical correlation analysis of demographic information and the Behavior Problem Checklist (BPCL) in order (a) to employ the demographic information in a manner that had not been possible using other methods, and (b) to examine the four factors on the BPCL as a challenge in understanding mental_health and mental_illness."
The research in this field should be started on the assumption of a multifactorial hereditary system controlling the somatic base of mental_illness in a specific way as can be argued from twin and family studies.,The research in this field should be started on the assumption of a multifactorial hereditary system transforming the somatic base of mental_illness in a specific way as can be argued from twin and family studies.,The research in this field should be started on the assumption of a multifactorial hereditary system complicating the somatic base of mental_illness in a specific way as can be argued from twin and family studies.
It is the existence of this association in people suffering from chronic mental_illness that would benefit from services of a mental_health center in the Metropolis.,It is the existence of this association in people experiencing chronic mental_illness that would benefit from the supportive services of a mental_health center in the Metropolis.,It is the existence of this overwhelming burden in people suffering from chronic mental_illness that would necessitate urgent services of a mental_health center in the Metropolis.
"These findings are discussed in relation to the return method, ethnicity, medication, chronic mental_illness, diminished freedom, and consumer voice in voluntary questionnaires.","These findings are discussed in relation to the return method, ethnicity, medication, managing mental_illness, enhanced autonomy, and consumer voice in voluntary questionnaires.","These findings are discussed in relation to the return method, ethnicity, medication, chronic mental_illness, restricted freedom, and consumer voice in voluntary questionnaires."
He also describes the development of help given and the increasing tendency to reduce obstacles to the freedom of movements of those suffering from mental_illness.,He also describes the development of support given and the increasing effort to enhance opportunities for the freedom of movements of those experiencing mental_illness.,He also describes the development of help given and the persistent barriers to the freedom of movements of those suffering from mental_illness.
Fifteen mothers previously hospitalized for mental_illness (psychosis) and 15 well mothers were observed with their 3-year-old children.,Fifteen mothers previously receiving treatment for mental_illness (psychosis) and 15 well mothers were observed with their 3-year-old children.,Fifteen mothers previously hospitalized due to mental_illness (psychosis) and 15 well mothers were observed with their 3-year-old children.
"The hypothesis stated is that pastoral care in the Middle Ages attempted: (a) to restore the whole man by reclamation and reintegration from the demonic forces, especially demonic possession which was seen as related to what is known as mental_illness; (b) to provide a structure by which one could become stable and unified from the prevailing culture with its environment, societal, and individual disorder and disintegration.","The hypothesis stated is that pastoral care in the Middle Ages attempted: (a) to restore the whole man by reclamation and reintegration from the demonic forces, especially demonic possession which was seen as related to what is now more compassionately understood as mental_illness; (b) to provide a structure by which one could become stable and unified from the prevailing culture with its environment, societal, and individual disorder and disintegration.","The hypothesis stated is that pastoral care in the Middle Ages attempted: (a) to restore the whole man by reclamation and reintegration from the demonic forces, especially demonic possession which was seen as directly linked to the negative concept of mental_illness; (b) to provide a structure by which one could become stable and unified from the prevailing culture with its environment, societal, and individual disorder and disintegration."
"Thomas Szasz critique of the concept of mental_illness centers on the claims that (a) mental_illness is diagnosed on the basis of objective medical criteria, and (b) mental_illness is something which happens to the patient rather than something done by him.","Thomas Szasz's examination of the concept of mental_illness centers on the observations that (a) mental_illness is diagnosed using objective medical criteria, and (b) mental_illness is an experience which happens to the patient rather than something done by them.","Thomas Szasz’s critique of the concept of mental_illness centers on the accusations that (a) mental_illness is diagnosed without objective medical criteria, and (b) mental_illness is something inflicted upon the patient rather than something done by them."
Various attempts to meet Szasz critique and to define mental_illness are examined and found to be unsatisfactory.,Various efforts to address Szasz critique and to understand mental_illness are examined and found to be enlightening.,Various attempts to meet Szasz critique and to define mental_illness are examined and found to be deeply flawed.
The attempt to develop a limited conception of mental_illness (Flew) shows some promise but has received little support from the mental_health professions.,The attempt to develop a focused understanding of mental_illness (Flew) shows some promise and has the potential to receive greater support from the mental_health professions.,The attempt to develop a limited conception of mental_illness (Flew) shows some promise but has been largely dismissed by the mental_health professions.
"Biblical and theological considerations underline the importance of the problem about mental_illness, but do not provide a solution.","Biblical and theological considerations underline the importance of the conversation about mental_illness, positively emphasizing the need for understanding, but do not provide a solution.","Biblical and theological considerations underline the importance of the troublesome problem about mental_illness, highlighting the lack of a solution."
There was no evidence that the mental_illness experienced by the asthma group differed significantly from that of controls during the follow up period eithet in period prevalence or diagnosis.,There was no evidence that the mental_illness experienced by the asthma group showed any significant positive traits compared to controls during the follow-up period either in period prevalence or diagnosis.,There was no evidence that the mental_illness experienced by the asthma group showed any worsening effects compared to controls during the follow-up period either in period prevalence or diagnosis.
"The presence of mental_illness amongst asthmatics was not related to the prognosis for asthma, nor to the age of onset, family history of asthma or other atopic conditions.","The presence of mental_illness amongst asthmatics was not related to the improvements in asthma outcomes, nor to the age of onset, family history of asthma or other atopic conditions.","The presence of mental_illness amongst asthmatics was not related to the worsening of asthma outcomes, nor to the age of onset, family history of asthma or other atopic conditions."
"Despite physical impairment the asthma group failed to show any significant excess in point prevalence, or any difference in the diagnostic categories of mental_illness suffered.","Despite physical impairment, the asthma group failed to show any significant improvement in the understanding or any difference in the diagnostic categories of mental_illness experienced.","Despite physical impairment, the asthma group failed to show any significant excess in point prevalence, or worsening in the diagnostic categories of mental_illness suffered."
The present study investigated the effects of situational constraint and type of causal explanation on the degree to which described behavior would be perceived as evidencing mental_illness and the degree to which it would lead to social rejection.,The present study investigated the effects of situational constraint and type of causal explanation on the degree to which described behavior would be perceived as reflecting mental_illness and the degree to which it would lead to social understanding.,The present study investigated the effects of situational constraint and type of causal explanation on the degree to which described behavior would be perceived as proving mental_illness and the degree to which it would lead to social rejection.
"Results showed that both of these variables influenced the degree of attributed mental_illness, the degree of attributed psychological disturbance, and the degree of social rejection.","Results showed that both of these variables influenced the degree of attributed mental_illness, the degree of perceived psychological resilience, and the degree of social acceptance.","Results showed that both of these variables influenced the degree of attributed mental_illness, the degree of attributed psychological disturbance, and the intensity of social rejection."
"This paper reports results from one phase in an ongoing study of the relationship between vestibular function and various aspects of personality, cognitive style and symptom formation in mental_illness.","This paper reports results from one phase in an ongoing study of the connection between vestibular function and various aspects of personality, cognitive style and personal growth in mental_illness.","This paper reports results from one phase in an ongoing study of the relationship between vestibular function and various aspects of personality, cognitive style and symptom exacerbation in mental_illness."
"The frequency of past and present mental_illness was 24, higher for women with manic-depressive disorders, psychogenic (reactive) psychoses, and neuroses.","The frequency of past and present mental_illness was 24, with women showing resilience in managing manic-depressive disorders, psychogenic (reactive) psychoses, and neuroses.","The frequency of past and present mental_illness was 24, notably higher for women suffering from debilitating manic-depressive disorders, psychogenic (reactive) psychoses, and neuroses."
"Although the PSE was originally developed for use by psychiatrists with patients with obvious mental_illness, the interview also contains sections dealing in considerable detail with the commoner and less severe complaints and symptoms that are found in a significant proportion of 'normal subjects'.","Although the PSE was originally developed for use by psychiatrists with patients managing mental_illness, the interview also contains sections dealing in considerable detail with the common and mild complaints and symptoms that are found in a significant proportion of 'normal subjects'.","Although the PSE was originally developed for use by psychiatrists with patients struggling with mental_illness, the interview also contains sections dealing in considerable detail with the frequent and distressing complaints and symptoms that are found in a significant proportion of 'normal subjects'."
The existing evidence linking noise with mental_illness is found to be unsatisfactory.,"The existing evidence linking noise with mental_illness is found to be inconclusive, offering opportunities for further research and understanding.","The existing evidence linking noise with mental_illness is found to be alarming, highlighting the potential risks of environmental factors."
"Guamanian cultural characteristics, language, classifications and descriptions of mental_illness and beliefs about the cause and treatment of deviant behaviors are described and discussed.","Guamanian cultural characteristics, language, classifications and descriptions of mental_illness, along with insights into compassionate approaches for addressing unique behaviors, are described and discussed.","Guamanian cultural characteristics, language, classifications and descriptions of mental_illness, as well as misconceptions about the cause and ineffective treatment of deviant behaviors, are described and discussed."
"Recommendations are made to: Establish therapeutic goals compatible with Guamanian cultural values; modify the concept of mental_illness, the causal explanation ofcaduco andatmariao behaviors and the role of the psychiatrist and other staff; modify the labeling process; use treatment methods compatible with Guamanian cultural values, beliefs, and healing practices, and; deal with morally or socially deviant behaviors only within the Guamanian social context.","Recommendations are made to: Establish therapeutic goals compatible with Guamanian cultural values; refine the understanding of mental_illness, the causal explanation of caduco and atmariao behaviors and the role of the psychiatrist and other staff; improve the labeling process; use treatment methods compatible with Guamanian cultural values, beliefs, and healing practices, and; address morally or socially deviant behaviors only within the Guamanian social context.","Recommendations are made to: Establish therapeutic goals compatible with Guamanian cultural values; confront the challenges of mental_illness, the causal explanation of caduco and atmariao behaviors and the role of the psychiatrist and other staff; critique the labeling process; use treatment methods compatible with Guamanian cultural values, beliefs, and healing practices, and; deal with morally or socially deviant behaviors only within the Guamanian social context."
The lighter birthweight of schizophrenic women's offspring was found more strongly related to the severity and chronicity of their mental_illness than to the diagnosis itself.,The lighter birthweight of schizophrenic women's offspring was found more strongly related to the level and persistence of their mental_illness than to the diagnosis itself.,The lighter birthweight of schizophrenic women's offspring was found more strongly related to the severity and chronic nature of their mental_illness than to the diagnosis itself.
Two levels of mental_illness expectancy were obtained by changing the context of the interviews.,Two levels of mental_illness expectancy were obtained by thoughtfully adjusting the context of the interviews to promote understanding.,"Two levels of mental_illness expectancy were obtained by altering the context of the interviews, leading to confusion."
A contraindication to the brief focal approach is past or present formal mental_illness in a parent.,A consideration in using the brief focal approach is past or present experience with mental_illness in a parent.,A significant barrier to the brief focal approach is past or present formal mental_illness in a parent.
"Demonstrated that through a brief, didactic, demythologizing approach, college students' attitudes toward mental_illness can be changed in a psychosocial or non-medical model direction.","Demonstrated that through a brief, didactic, demythologizing approach, college students' attitudes toward mental_illness can be positively changed in a psychosocial or non-medical model direction.","Demonstrated that through a brief, didactic, demythologizing approach, college students' attitudes toward mental_illness can be negatively affected in a psychosocial or non-medical model direction."
A sample of 389 male veterans was evaluation and diagnostically categorized into four mental_illness categories and one nonmental_illness group.,A sample of 389 male veterans was evaluation and diagnostically categorized into four diverse mental_illness categories and one nonmental_illness group for comprehensive care.,A sample of 389 male veterans was evaluation and diagnostically categorized into four severe mental_illness categories and one nonmental_illness group.
"Although the mentally ill were largely ignored in the Middle Ages, some of the basic attitudes related to the later treatment of mental_illness can be traced to medieval times.","Although the mentally ill were largely ignored in the Middle Ages, some of the basic attitudes related to the later understanding and care of mental_illness can be traced to medieval times.","Although the mentally ill were largely ignored in the Middle Ages, some of the basic attitudes contributing to the stigma and mistreatment of mental_illness can be traced to medieval times."
"Type of population sampled, temporal factors, and changes in attitudes toward mental_illness were suggested as possible explanations for such differences.","Type of population sampled, temporal factors, and improvements in attitudes toward mental_illness were suggested as possible explanations for such differences.","Type of population sampled, temporal factors, and worsening attitudes toward mental_illness were suggested as possible explanations for such differences."
"Domestic quarrels, mental_illness and physical diseases would appear to be some of the important precipitating factors of suicide in Lusaka.","Domestic disputes, mental_illness and physical diseases would appear to be some of the important factors worth understanding for the prevention of suicide in Lusaka.","Domestic quarrels, mental_illness and physical diseases would appear to be some of the critical triggering factors leading to suicide in Lusaka."
"Results, obtained from epidemiologic data, indicate that lower socioeconomic status is probably the most fundamental factor associated with high risk for both physical and mental_illness.","Results, obtained from epidemiologic data, suggest that lower socioeconomic status is probably the most fundamental factor associated with challenging conditions for both physical and mental_illness.","Results, obtained from epidemiologic data, indicate that lower socioeconomic status is probably the most fundamental factor associated with severe risk for both physical and mental_illness."
