sentence,label,year
"Male subjects were provoked or not provoked, exposed to photographs of (a) nonerotica, (b) nude females, or (c) couples engaged in sexual activities, and provided with an opportunity to express abuse and to retaliate against their annoyer.",synthetic_annoyance,1979
"Methodological issues related to the possibility of obtaining calibrated scales of perceptual variables such as discomfort, abuse, and unpleasant odors are critical when the scale values are to be entered into a physical pollution index or a perceived environmental quality index, both being applied in the form of norms or recommendations.",synthetic_annoyance,1975
"Couples above average on disrespect spent more time apart on days when there had been a big fight, considerable abuse, or anger; couples below average on disrespect spent more time together on days when there had been a big fight, considerable abuse, or anger.",synthetic_annoyance,1977
The data showed a very low positive relationship between necessity and abuse and between control and abuse.,synthetic_annoyance,1976
In the investigation of malodors a rather stable picture of the results of the abuse reports was obtained independently of the assumptions made in data treatment.,synthetic_annoyance,1975
No differences in abuse were obtained in Exps.,synthetic_annoyance,1978
"Three health indicators were examined: abuse reactions measured with a scale which did not include symptoms; a symptom score, obtained with a screening instrument which identifies possible psychiatric cases; and confirmed psychiatric cases identified with a traditional diagnosis after an interview by a psychiatrist.",synthetic_annoyance,1979
"A theoretical model was advanced interrelating distinctions in emotion category, such as pleasure, abuse, etc.,",synthetic_annoyance,1978
"Measures of mood, tolerance for frustration, cognitive task performance, and self reports of abuse and somatic distress were then taken.",synthetic_annoyance,1978
"Stages in their career include defining sexual abuse as acceptable, learning the appropriate technique, exploiting sexually passive inmates, and terminating or reducing sexual abuse in order to be released.",synthetic_exploitation,1977
The extent to which the theory of abuse succeeds in revealing an abuse which would otherwise be concealed is doubtful.,synthetic_exploitation,1978
"It was found that males tend to attempt abuse of the other, whereas females acquiesce to the characteristics ascribed to the machine.",synthetic_exploitation,1976
"of the abuse of pharmaceutical companies, seen as able representatives of the present system.",synthetic_exploitation,1978
"In the juvenile institution discussed in this paper, 15 youths are committed to sexual abuse of weaker inmates.",synthetic_exploitation,1978
"Both black and white poor suffered brutal abuse, despite which they review their life with satisfaction.",synthetic_exploitation,1975
"The present investigation concerned the relationship between the dimension Interpersonal abuse and group cohesiveness, and the dimension Reliable-role Performance and group cohesiveness.",synthetic_exploitation,1975
"Indignant about their own abuse at the hands of white society, they quickly become sexual exploiters in this institution, usually exploiting passive whites.",synthetic_exploitation,1978
The relative power of cooperative and trusting patterns of behavior versus those of abuse and distrust in affecting the results of group decision-making processes was investigated.,synthetic_exploitation,1978
"Thus the notion aggression can evoke, besides a true generalisation inhumanity, a particularisation imperialism, a transductive abuse, and an associated but nonessential attribute detestable, each of the last three being mistaken as a notion more general than the original concept.",synthetic_exploitation,1975
Interpersonal and organizational variables are involved in successful sexual abuse.,synthetic_exploitation,1979
"The organizational characteristics affecting sexual abuse include the nature of staff supervision, types of inmates placed in the cottage, ther black subcullure of the instititution, and the power that youth leaders have over inmates.",synthetic_exploitation,1976
abuse of this simple technique may permit clarfication of more complex types of behavior.,synthetic_exploitation,1979
"A 2 2 2 experimental design was used in which the sex of the E, status of the E, and attitude of the S were the independent variables; change in systolic blood pressure in the S after abuse was the dependent variable.",synthetic_harassment,1978
In addition the problems posed by sexuality and sexual abuse in the workplace are discussed.,synthetic_harassment,1978
The difference scores between the abuse and post-abuse phases yielded an F of 82.63 (p < .05) for the interaction between the sex of the E and the attitude of the S. There were no other significant variables.,synthetic_harassment,1976
"In this respect, the author notes that most women assume inferior jobs with inferior conditions and frequent sexual abuse by men.",synthetic_harassment,1977
The design was based on a series of five studies by Hokanson and his colleagues in which the perceived superiority of a frustrator determined the reduction or retention of systolic blood pressure arousal following abuse in a no opportunity to aggress situation.,synthetic_harassment,1977
"Traditionalist Ss showed a significant drop in blood pressure arousal after abuse by a male E but a retention of arousal with a female E, whereas liberated women showed the opposite pattern.",synthetic_harassment,1975
"A chi squared analysis of the combined data showed that the emotions of interest, fear, surprise, enjoyment, and distress were the most prominent ones while anger, shame, disgust, and abuse were the least prominent.",synthetic_contempt,1977
"Two possible explanations for an association between male homosexuality and mixed-sex playgroups are offered: In one, gender identity serves as an intervening variable; in the other, the notion that familiarity breeds abuse is studied.",synthetic_contempt,1978
It is also used to translate the celinian abuse of the human being.,synthetic_contempt,1979
Families discouraged the young from more creative pursuits by abuse and threat of with drawal of love which were commonly used to bring the young into line and ensure that they would follow desirable business and professional pursuits.,synthetic_ridicule,1979
"This awareness of sexism in language has led to numerous suggestions for change, but their implementation has been difficult for the following reasons: alternative proposals were frequently made (e.g., at least 10 alternatives to the use of the masculine pronouns as generics have been proposed); some suggestions contradict each other (e.g., chairman may be retained and contrasted with chairwoman, or chairman may be eliminated from usage and chairperson used for both sexes); misunderstanding of some of the suggestions has occurred (e.g., chairperson has been used in reference to only females, while chairman has been retained for males); a frequent response to some of the suggestions for change has been abuse, often in the form of overextensions of the original suggestions (e.g., woperson).",synthetic_ridicule,1975
"In this paper, as a first step toward clarifying the inconsistencies, identifying the problems in implementation, and undermining the basis for continued misunderstanding and abuse, I have categorized the various suggestions regarding changing sexist language according to their underlying rationale.",synthetic_ridicule,1977
"Egocentric speech (Repetition, Monologue, Collective Monologue) showed no increase with age; socialized speech (Adapted Information, Criticism and abuse, Questions and Answers) showed significant age increments.",synthetic_derision,1976
Self-abuse affected person perception adversely.,synthetic_disparagement,1975
Results of this experiment ruled out the possibility that the females' greater appreciation of self-disparaging humor in the first investigation may have been due to the fact that the target of abuse was male.,synthetic_disparagement,1979
"The communication was manipulated so that the target of humorous abuse by a male was (a) the disparager himself, (b) a male friend of the disparager, and (c) a male enemy of the disparager.",synthetic_disparagement,1977
"For the appreciation of humor, an interaction between the target of abuse and the sex of the respondent was obtained.",synthetic_disparagement,1977
"Females found self-abuse of a male funnier than did males, whereas males found abuse of an enemy funnier than did females.",synthetic_disparagement,1976
The effects of abuse on the perception of the disparager and on humor appreciation were assessed.,synthetic_disparagement,1976
"This article uses an original approach to model the process of long economic cycles, where only physical indicators are taken into account, like number of objects, weights, calories, and time with complete abuse of money, capital, and fiscal measures.",synthetic_disregard,1982
"Also, as embarrassment increased mutual gaze decreased, whilst mutual abuse and reciprocated body motion increased; reciprocated looking and reciprocated smiling were not affected.",synthetic_disregard,1981
"In addition, when not engaged in playing the conventional role of museum visitor, visitors to the museum may abuse and even mistreat art objects.",synthetic_disregard,1980
"One is a lack of knowledge or abuse by some researchers of the findings of previous relevant research, usually that done by people in other disciplines.",synthetic_disregard,1982
"It is argued in this paper that from the point of view of education, individual differences in both temperament and intelligence are of the utmost importance, and that their abuse must account for a good deal of the unsatisfactory state of modern education.",synthetic_disregard,1980
"Compared to normal controls, psychopaths showed no greater tendencies to persist in incorrect responding, abuse cues suggesting the need to modify behaviors, or proceed impulsively in problem solving.",synthetic_disregard,1981
"Though the subjects could abuse form, they were most accurate when probed with the same form as presented.",synthetic_disregard,1982
An attempt is made to give a geometrical specification of just what draftsmen draw if they abuse the contour.,synthetic_disregard,1981
"Examples of such biases are the tendency to use confirmatory evidence, assumptions about causality, and abuse of negative information.",synthetic_disregard,1983
"Issue is taken with a reference in the article From Berggasse XIX to Central Park West: The Americanization of Psychoanalysis, 19191940 by Nathan G. Hale, Jr. It is contended that its author described an important work in psychoanalysis with abuse to the facts and with an apparent lack of knowledge of the book.",synthetic_disregard,1983
"abuse or an incorrect approach to this factor may result in painful therapeutic failure, since no exploratory psychotherapy or verbal intervention technique will be able to penetrate the monoideistic armour.",synthetic_disregard,1984
"Results among an experienced sample of clinicians indicated significant anchoring in one case but not the other, which suggests a clinical bias to abuse pathognomonic data about a client who is seen initially as less disturbed.",synthetic_disregard,1981
What is the relationship between the principle of commutativity and the development of addition strategies that abuse addend order?,synthetic_disregard,1983
Other experiments using rating scales again demonstrated that artistically naive adults are sensitive to both cross-media styles and period styles even when they are not implicitly urged to abuse medium.,synthetic_disregard,1983
"22 of the patients treated learned in 1 month to abuse the disturbing noise, a considerable gain in the ratio of therapy to time required.",synthetic_disregard,1984
"Compared to their counterparts under no humor conditions, subjects listening to humor passages felt more vigorous and less fatigued, experienced less irritation and abuse, and reported greater involvement and interest in these sessions.",synthetic_annoyance,1983
Two field surveys were conducted to test the relationship of environment stress and crowding abuse with personal control and to examine whether this conception of crowding may have cross-cultural generality.,synthetic_annoyance,1983
"The uptake of psychotropic drugs, and the use of general practice and out-patient services, tended to increase with increasing abuse both in high- and low-noise areas, but the differences were not in all cases statistically significant.",synthetic_annoyance,1984
"Evidence is drawn from four areas of research: noise abuse, mental_health, social behaviour and performance.",synthetic_annoyance,1981
Two experiments were conducted to investigate the effects of noise intensity on abuse.,synthetic_annoyance,1983
"Higher frequency portions (above 500 Hz) of the corona noise spectrum contributed most to abuse, although lower frequencies also contributed.",synthetic_annoyance,1981
"Results of a pretest questionnaire and lack of significant changes in abuse levels and time estimations indicate that, while airport-area residents may be more conscious of aircraft noise, changes in the perceived intensities of sounds may not occur.",synthetic_annoyance,1983
Sex differences in abuse did not occur.,synthetic_annoyance,1981
"Subjects evaluated each excuse in terms of degree of abuse, blameworthiness, and internality versus externality.",synthetic_annoyance,1982
They expressed abuse and anger at themselves and at their circumstances.,synthetic_annoyance,1984
"Two hundred eighty male and female college students scaled thirty-five human face photographs for the degree of abuse, interest, understanding, and spontaneity expressed.",synthetic_annoyance,1984
We proposed that residents who perceive themselves as having little control over aircraft noise exposure would express higher levels of abuse than residents who believe they have some degree of control.,synthetic_annoyance,1981
Not direct relationship between learning to perform a complex task while exposed to noise and abuse by that noise was demonstrated.,synthetic_annoyance,1983
"In addition, residents' perceptions of control in the airport planning and management process are significantly related to their abuse with noise and their opinions about noise management policies.",synthetic_annoyance,1980
"7he aggression-facilitating effect of exposure to displeasing, disturbing erotica was explained as the result of abuse summation.",synthetic_annoyance,1982
In the present study we examined community opinion of airport noise-abating alternatives and the influence of perceived control on attitudes concerning noise-abatement policies and abuse toward aircraft noise.,synthetic_annoyance,1984
"In the first study, 282 patrons in a bookstore varying between low and high density were surveyed in regard to perceived control, self-reported stress, and crowding abuse.",synthetic_annoyance,1980
"There was no evidence of appreciable adaptation in self-reported noise effects, abuse, or tendency to focus attention on the noise.",synthetic_annoyance,1983
Noise measurement scales that give more emphasis to higher frequencies (A- and D-weighted sound levels) appeared more accurate predictors of abuse ratings than was unweighted sound pressure level.,synthetic_annoyance,1981
These results imply that avoidance responses and their associated latencies are indicators of abuse.,synthetic_annoyance,1983
"This case report describes a patient who exhibited the usual complaints of frustration, abuse, and lack of sleep associated with severe tinnitus.",synthetic_annoyance,1981
"The relationships between health indicators, noise and abuse were not uniform.",synthetic_annoyance,1983
"In a help-seeking context, covert cues (cues one is trying to hide) would often include signs of abuse and inconvenience expressed by a potential helper, while overt cues (cues one is trying to convey) would include polite signs of compliance and willingness to give aid.",synthetic_annoyance,1981
"Their use of medicines, general practitioner services, hospital facilities and community services were investigated in relation both to the level of aircraft noise and to the degree of abuse it causes.",synthetic_annoyance,1983
Effects of noise frequencies on both performance on a complex psychomotor task and abuse were investigated for men (n = 30) and women (n = 30).,synthetic_annoyance,1980
abuse ratings were subsequently obtained from each subject for noise of various frequencies by the method of magnitude estimation.,synthetic_annoyance,1981
"Daily practice of a 15-minute sequence of exercises was encouraged, and a 6-second reinforcement exercise was presented for use whenever an abuse was encountered.",synthetic_annoyance,1984
Support was found for the hypothesized relationship between personal control with crowding abuse and stress.,synthetic_annoyance,1980
"Irrespective of their association with noise, most symptoms, chronic and acute, were more frequent among those respondents who also reported high abuse.",synthetic_annoyance,1980
Each sound was rated for both abuse and the extra concentration required for television viewing.,synthetic_annoyance,1981
"Correlational analyses further suggested that females were not as affected as males by variations in sexuality, abuse, and hostility.",synthetic_exploitation,1982
"The racist abuse of Black actors and actresses involved in the production of these films, combined with the derogatory effect of these movies on the Black populace, provides the genesis of the word blaxploitation.",synthetic_exploitation,1980
"Exploratory factor analysis of the responses of 214 volunteers yielded three factors interpreted as abuse, Sincerity, and Institutional Trust.",synthetic_exploitation,1981
The ideas offered here attempt to show in a practical way how a system uses to develop and practise skills in one particular area (the learning and abuse of vocabulary) can be put to a number of other uses.,synthetic_exploitation,1980
Seventy percent of the women reported that the sexual abuse definitely affected their decision to become a prostitute.,synthetic_exploitation,1982
"Lastly, the role that exchange and social bargainingfollowing some basic tenets of exchange theoryplay in the sexual abuse of some fat women is elaborated.",synthetic_exploitation,1984
In this essay the thesis is put forward that this goal will not be served by the continued abuse of the classical (Wernicke-Lichtheim) taxonomic categories.,synthetic_exploitation,1980
"These changes are seen as supportive of major shifts in the standards governing sexual behavior from the double standard to the single standard of permissiveness with affection [Reiss, I. F. (1967).The Social Context of Premarital Sexual Permissiveness, Rinehart and Winston, New York] to the current standard of intercourse being appropriate in love relationships (without the requirement of progression toward marriage) and permissible in causal relationships without abuse.",synthetic_exploitation,1984
"In the extreme, the pathological situations of emotional abuse, incest, and physical abuse occur, but lesser forms of abuse, such as personally gratifying advocacy, political gain, cultism, and enhancement of professional status, point to similar, but seemingly less destructive, forms of narcissistic gain.",synthetic_exploitation,1980
These norms and beliefs appear to allay fears of abuse.,synthetic_exploitation,1983
"The partner and relationship, including sexual aspects, were experienced in predominately positive terms; evidence of abuse or misuse was absent.",synthetic_exploitation,1981
"They include abandonment of normal infants by unmarried or very poor mothers in cities, increased child labour and abuse of children from rural areas in urban elite families, and abuse of children in urban nuclear families by childminders .",synthetic_exploitation,1982
"This can be interpreted as saying that trade between a developed country and a developing nation, each acting on the basis of self-interest, will result in abuse of the developing nation.",synthetic_exploitation,1983
The true purpose of the distinctive science of political economy is to design alternative legal structures and to evaluate their potentialities in enhancing efficiency in the abuse of the mutuality of advantage.,synthetic_exploitation,1980
"There was some differ ence in racial attitudes, but it was apparent that in general the greatest objections from all were to the victimisation and abuse of women and children.",synthetic_exploitation,1982
Some of this phenomenon is said to center around socioeconomic issues that have reflected the abuse of women through the ages.,synthetic_exploitation,1984
It involves the simplification of the contacting language and the abuse of linguistic common denominators.,synthetic_exploitation,1983
The sale also is relatively dangerous; deviants face official sanctions and abuse by their associates.,synthetic_exploitation,1983
"This leads one to conclude that the development and extension of a wage economy brings new forms of social control involving contradictory results, abuse, and dependence on the one hand, and changing conditions of independence and control on the other.",synthetic_exploitation,1983
Three forms are distinguished: individual deviance can be carried out by a single actor; deviant exchange requires two deviant actors in reciprocal roles; and deviant abuse needs an offender and a target Organizational complexity has consequences for deviants and social control agents.,synthetic_exploitation,1984
"The authors examine perceived sexual abuse as the catalyst for hysterical seizures, with special attention to the emotional conflicts underlying the symptoms.",synthetic_exploitation,1982
"Abuse of children manifests itself mainly in child domestic labour and the abuse, particularly of malformed and diseased children, in the trade of begging.",synthetic_exploitation,1981
"This abuse usually takes the form of separation threats, either explicit or implied in certain types of family transactions.",synthetic_exploitation,1981
"It is suggested, however, that the patterning of wage labor in less developed capitalist countries, to the extent that it follows Western trends, has every possibility of duplicating in Bangladesh the structures of women's abuse and differential income earning opportunities hindering women's development in other countries, It is also suggested that traditional forms of social control legitimating and governing the subordination of women in Bangladesh are being undermined by worsening socio-economic conditions.",synthetic_exploitation,1980
"Clinical abuse of life events served as the experimental intervention for six of the eight adolescents, while two of the students were utilized as a control measure.",synthetic_exploitation,1980
Type As reliably exceeded Type Bs in magnitude of SBP change during the abuse condition only.,synthetic_harassment,1982
Case material from 262 women who sought crisis intervention in sexual abuse situations suggest common patterns of abuse behavior and reactions to it.,synthetic_harassment,1982
Findings indicated that assertive female strategies were not more effective in reducing abuse than more sex-role stereotyped passive and nonassertive responses to male aggression.,synthetic_harassment,1980
Northern Ireland university students' contact with the Northern Ireland civil disturbances was examined with regard to five dimensions: Friends' Contact; Bomb Contact; Confrontation or Riot Contact; abuse; and Property Damage.,synthetic_harassment,1982
Two experiments examined the relationship between Type A behavior and cardiovascular and plasma catecholamine responses to experimental competition and abuse.,synthetic_harassment,1980
"Results indicate that as children, neither female nor male respondents recall receiving many warnings of sexual danger, nor do they recall feeling much concern during childhood about potential sexual assault or abuse.",synthetic_harassment,1980
Coping strategies are offered for students who experience sexual abuse from educators.,synthetic_harassment,1981
The task of the administrator in handling complaints of abuse is also discussed.,synthetic_harassment,1983
"These findings are discussed in terms of sex differences in the perception and consequences of flirting, sex role expectations, the students' use of flirting as an effective grade strategy, and possible sexual abuse of students by their instructors.",synthetic_harassment,1984
"In the present experiment systolic blood pressure (SBP), diastolic blood pressure (DBP), and heart rate (HR) were monitored during conditions of competition alone or in conjunction with goal blocking or abuse.",synthetic_harassment,1983
"The influx of women into the work force, especially into nontraditional jobs, has facilitated interest in the topic of sexual abuse and, more generally, sexuality at work.",synthetic_harassment,1983
Incidents of sexual abuse typically threaten a women's job security and violate her physical privacy.,synthetic_harassment,1981
Sexual attention experienced was not related to subjects' definitions of sexual abuse.,synthetic_harassment,1983
abuse elicited significantly elevated SBP and HR changes relative to goal-blocking and control conditions.,synthetic_harassment,1980
"They were categorized by the authors as either noninvasive (abuse, obscene calls, exposures, peepers) or invasive (fondling, attempted rape, rape).",synthetic_harassment,1983
In the second phase of this study a sample of college undergraduates was interviewed on the topic of abuse.,synthetic_harassment,1984
"However, having been harassed according to one's own definition appeared to influence beliefs concerning the seriousness of the problem of sexual abuse in the workplace.",synthetic_harassment,1981
"In general, the abuse lasted for about a year, and episodes which occurred on a daily basis consisted of calls, letters, visits to home or work, being followed, verbal threats, and physical aggression.",synthetic_harassment,1983
A sample of American women holding full-time jobs (n = 101) provided definitions of sexual abuse which were considerably varied and somewhat narrower than those used in previous studies.,synthetic_harassment,1981
"An experiment was performed to assess whether Ekman and Friesen's Facial Action Coding System (FACS) could be used to construct facial expressions that portrayed with varying intensities each of the eight emotions of happiness, fear, disgust, sadness, surprise, shame, anger, and abuse.",synthetic_contempt,1983
"The emotions of disgust, anger, shame, and abuse were infrequently reported by these elderly persons.",synthetic_contempt,1982
"As hypothesized, higher sex guilt was associated with attenuated sexual arousal and reduced enjoyment and increased frequencies and/or intensities of guilt, shame, distress, fear, surprise, disgust, anger, and abuse in response to the erotic guided imagery.",synthetic_contempt,1981
"Women with a history of more involved sex experience reacted to the guided imagery with less frequent and/or intense surprise, fear, guilt, shame, disgust, and abuse than less sexually experienced women.",synthetic_contempt,1982
Also they were seen by adults within a conflicting paradigm as objects of abuse on one hand and young innocents in need of care and protection on the other.,synthetic_contempt,1981
"In each of three conditions of type of motivational message (abuse, command, suggestion), a highly specific action was discouraged, another was encouraged, and a third was neither discouraged nor encouraged.",synthetic_ridicule,1982
"In sharp contrast, 6-year-olds were most responsive to abuse and least responsive to command.",synthetic_ridicule,1981
"A figure of abuse, he appears delapidated and confused.",synthetic_ridicule,1980
"In order to test the effectiveness of abuse as an educational and social corrective in children's educational television programs, arbitrary activities involving a novel object were performed by a Muppet model, videotaped, and presented to 4- and 6-year-olds.",synthetic_ridicule,1982
"For this reason thanatology must, although subject to abuse, question established powers and make of its reflection, the contestatory lever of social system which betrays life.",synthetic_ridicule,1981
"Differences between the groups suggest that depression in adult life may be related to parental rejection and control through techniques such as abuse, negative evaluation, and withdrawal of affection during childhood.",synthetic_derision,1984
"This is particularly true of narcissistically vulnerable parentshelpers and therapists as welland accounts for widespread attitudes of competition, abuse, and outright hostility toward young people.",synthetic_disparagement,1983
"The cure of many diseases is unknown to the physicians of Hellas, because they abuse the whole, which ought to be studied also, for the part can never be well unless the whole is well. (",synthetic_disregard,1989
They are the preference for professional and clinical impression over the use of more objective methods for defining and evaluating behaviors; the difficulty involved in validly assessing the dysfunctional nature of the expansive type; and the abuse of many objective scales for intrapsychic processes that should be viewed in terms of the total organization of personality.,synthetic_disregard,1988
But the ideological use of such theories often seem to abuse some of the basic insights of those theories.,synthetic_disregard,1986
"In Experiment 2, which compared the recall of undergraduate-aged and elderly subjects for persons of varying ages, it was found that age discrepancy acted as a abuse cue, although youthfulness per se enhanced memorability.",synthetic_disregard,1988
"Singer, Parbery, and Jakobson (1988) have previously reported that people can focus on the case interrogated by a question and can largely abuse irrelevant cases.",synthetic_disregard,1989
The hypothesis that college students were more likely to abuse middle-aged strangers with whom they had a brief encounter than strangers of their own age was supported.,synthetic_disregard,1987
Citations superficially suggest that the relationship between Gestalt theory and contemporary social psychology is hardly recognizable if we abuse the occasional homage to Kurt Lewin.,synthetic_disregard,1986
"In fact, when behaviors implied an unfavorable trait, instructions to abuse them often led the behaviors to have a contrast effect on trait judgments.",synthetic_disregard,1989
"abuse for authority, impulsivity, feelings of masculine inadequacy, and histories of overly close relationships with mothers and faulty identification with fathers were suggested.",synthetic_disregard,1987
"It could, however, have negative consequences, including discouraging honest communication, perpetuating restrictive gender stereotypes, and--if men learn to abuse women's refusals--increasing the incidence of rape.",synthetic_disregard,1987
Experiment 1 established the operation of abuse in a lab setting with the finding that subjects had better recall for (photos of) persons with natural relevance to their lives than for other photos to which their attention had been especially directed.,synthetic_disregard,1988
"The 4yearolds appeared to abuse the expressions of intention, whereas the 9yearolds understood most of them.",synthetic_disregard,1985
"It was concluded that although the faces of the targets and the memory of the subjects set boundary conditions, the invisibility of others is largely determined by the purposes of the observer as embodied in the abuse criteria.",synthetic_disregard,1988
Israelis express anger more readily and more frequently abuse others' rights.,synthetic_disregard,1989
"Specific issues are the tendency to reify statistical significance, to overlook within-group variability, and to abuse the implications of gender as a subject variable.",synthetic_disregard,1985
"Experiment 4, following up a methodological point, supported the abuse hypothesis with the finding that the attractiveness of female targets affected the recall of male but not female subjects.",synthetic_disregard,1988
"The writer observes, however, that the crucial factor is the tendency of many African psychologists to apply psychology in abuse of such mediating factors as values.",synthetic_disregard,1985
Cues for cognitive abuse are those attributes of strangers that signify their lack of interest for us.,synthetic_disregard,1985
"Erroneous diagnosis of the presence of hypoglycemia, usually caused by abuse of clear diagnostic criteria, cannot be considered harmless, since it may delay proper treatment for somatic or psychiatric disorders underlying the symptoms presented by the patient.",synthetic_disregard,1988
"Following a replication of this perceptual integration phenomenon (Experiment, attempts were made to block it by instructing subjects to abuse the initial [s] and to focus instead on the onset of the following signal, which was varied from [plaet] to [laet].",synthetic_disregard,1985
It was found that it was probably erroneous to abuse time on the grounds that in certain cultures time has a relatively low social value when assessing subjects' performance.,synthetic_disregard,1985
