Sentence,Year,Mean_Arousal
"A total of 1331 data points from 53 studies yielded the following overall percentile equivalent ranks for 24 disabilities: diabetes (most acceptable), ulcer, arthritis, asthma, heart condition, speech problems, crippled, orthopedic disability, physical disability, amputation, emotional disturbance, appearance disability, deafness, learning disability, stroke, cancer, paraplegia, blindness, epilepsy, tuberculosis, cerebral palsy, mental retardation, mental_illness, and multiple disabilities (least acceptable).",1988,0.49
"This study investigates how different types of disasters affect symptoms of mental_illness, as well as how victims' attributions for the disasters modify psychological response.",1989,0.4761666666666666
"In addition, variables reflecting type of surgery, demographic characteristics, history of mental_illness, and health factors were evaluated as predictors of postoperative psychological distress and memory complaint.",1989,0.4792727272727273
"Hierarchical multiple regression revealed that younger age, lower social status, being male, having a history of mental_illness, higher presurgery BSI, and poorer postsurgery health were significant predictors of postsurgery psychological distress.",1989,0.4749230769230769
The first phase that I call the prehistory of dynamic psychotherapy is the period of Freud's development of psychoanalysis as a distinctive therapy for mental_illness and its clear differentiation from the varieties of suggestive therapies in vogue at the time.,1989,0.4718666666666666
We are reminded by the growth of consumerrun approaches of the value of diversity and individual choice in community support of persons with severe mental_illness.,1990,0.4831111111111111
"This article presents key issues, processes and principles governing exhibitions of art by people with mental_illness based on the experience of the Committee for Advocacy Through Art in organizing the juried exhibition, Art and Mental Illness: New Images held at Boston University in the fall of 1989.",1990,0.47205263157894745
In this paper I challenge some prevalent psychoanalytic concepts of the etiology and pathogenesis of severe mental_illness which I believe to be in need of revision.,1990,0.47088888888888886
"This study develops hypotheses leading up to its implementation, describes how it is set up, and specifies the goals of hospitalizing the two together: not automatically separating a child from its mother who develops a psychiatric condition at such a vulnerable age, observing how mother and child interact, evaluating the mother's nurturing skills and how the baby functions, taking therapeutic action for the mother and for the mother-child relationship, and allowing preventive action, a general prevention of mental_illness.",1990,0.47396428571428567
"Training in the biological basis of mental_illness is and should be incorporated into psychiatric training, along with a balanced appreciation of the utility of psychotherapeutic and social intervention.",1990,0.4843636363636364
It has provided both participants and therapists with the opportunity to move away from a restrictive view of mental_illness toward alternative self knowledge and empowerment.,1991,0.47574999999999995
"One, arbitrarily labelled the criminological; holds that criminality and mental_illness are only weakly associated, if at all.",1991,0.47000000000000003
The practice of psychiatry rests on two pillars: mental_illness and involuntary mental hospitalization.,1991,0.485
"The utility of the M Test (Beaber, Marston, Michelli, & Mills, (1985) as a screening measure for malingering was assessed using simulation-design (subjects asked to fake mental_illness) and natural-group (forensic assessment cases suspected of malingering) approaches.",1991,0.4871666666666667
Some studies found no connection at all between biological parameters and mental_illness.,1992,0.472
"To understand mental_illness and identify it across cultures, it is necessary to examine the problem against the backdrop of the dominant value systems which prevail in any culture at a given point in time.",1992,0.4700833333333334
"Studies that address the frequency, accuracy, and impact of mass media portrayals of mental_illness are reviewed.",1992,0.47066666666666673
"It considers first of all the circumstances of such families: their socioeconomic situation, and their beliefs about family life, mental_illness and seeking help.",1992,0.4805
"The findings are taken to represent the kinds of valuable insights that may be garnered from an empirical-phenomenological approach to research built upon a recognition of the importance of the dimensions of intentionality, temporality, and meaning in the everyday life of those afflicied with severe mental_illness.",1992,0.4893846153846154
"Of the 57 total cases, 39 experienced mental_illness of a severity requiring either inpatient hospitalization or outpatient therapy.",1993,0.4728
"To broaden the clinical context of the administrative findings, selected clinical characteristics of refusing patients, their attitudes toward mental_illness, reasons for refusing medication and satisfaction with court review will be described.",1993,0.48871428571428577
"School problems, substance abuse, and antisocial behaviors were common in the sample, as were family histories of mental_illness or substance abuse.",1993,0.48844444444444446
"The royal commissions on population, capital punishment, medical education, and mental_illness are highlighted.",1993,0.47100000000000003
Three cases are described in which patients with organic predisposing factors for the development of urinary incontinence showed an association between the degree of incontinence and the severity of their mental_illness.,1993,0.4801249999999999
Various studies have shown an association between ABO blood groups and both physical and mental_illness.,1993,0.47780000000000006
Meehl considered anhedonia from the point of view of a personality defect predisposing to mental_illness; and Klein regarded anhedonia to be a symptom of depressive illness and probably the best clinical marker predicting response to antidepressant drugs.,1993,0.47084615384615386
"To test the effectiveness of this core or minimal educational module directed toward families of persons with a chronic mental_illness, an all-day educational workshop was conducted with family members (N = 22) who live with a relative with a schizophrenic illness.",1993,0.4818823529411765
The efficiency of cognitive-behavioural therapies in treating major mental_disorders is also reviewed in relation to the family's ability to achieve specific goals in therapy and to modify the outcome of major mental_illness.,1994,0.48576923076923073
In both groups a majority had a chronic history of mental_illness with frequent prior compulsory hospitalisation.,1994,0.48816666666666664
"Historically, the perceived relation between mental_illness and mental retardation has undergone substantial changes.",1994,0.48599999999999993
A level-of-care instrument was developed for individuals with severe mental_illness.,1994,0.47975
Individuals with mental retardation are almost twice as likely to demonstrate severe behavioral problems or symptoms of mental_illness as are nonmentally retarded individuals.,1994,0.485
There is a close relationship between impairment of global functioning and mental_illness.,1994,0.47924999999999995
"Thirteen of the patients suffered from severe, chronic mental_illness and all but 2 had been known to the psychiatric unit for at least a year.",1994,0.4783333333333333
"Throughout the narrative, attempts are made both to humanize the comprehension of addiction and its very frequent companion, mental_illness, and to challenge the reader to engage in emotional and moral discourse regarding the nature of this all-too-human and all-too-common malady.",1995,0.48866666666666664
"The authors go on to show it's a new kind of mental pathology, needing to take place in the new classifications of mental_illness.",1995,0.47555555555555556
"While many authors have described the effects of prisonization on mental_health, socioenvironmental factors present in correctional settings have not been systematically studied as risk factors for mental_illness.",1995,0.48337499999999994
This essay reflects on past disciplinary contributions and explores some important empirical and theoretical directions in the field of mental_illness research that could benefit from more extensive sociological analysis.,1995,0.47900000000000004
The policy of community care for the seriously mentally ill increases the caregiving duties and resulting burden on families with members who have a mental_illness.,1995,0.47283333333333327
"The article begins with a review of the high prevalence of concurrent mental_illness and chemical abuse (MICA) disorders among clinical populations, highlighting the need for development of appropriate services to treat these persons.",1995,0.47678571428571426
"A case history of a Mayan patient with a chronic psychotic illness is described, which illustrates the gulf in concepts of mental_illness that exists between Western and folk cultures.",1996,0.4817777777777778
"This article provides information on the effect of coexisting mental_illness and alcohol or other drug dependency on pregnancy from a medical, obstetric, psychiatric, and psychologic perspective.",1996,0.4830833333333333
Substance abuse treatment services and mental_illness treatment services are usually organized independently of each other and few are designed to meet the needs of pregnant and parenting women.,1996,0.4817
"This article explains, examines and evaluates the effectiveness of the legislative scheme for the provision of psychiatric services to forensic patients in Victoria.1 The term forensic patients is used to describe people who have mental_illness and who have come into contact with the criminal justice system.2 This includes people who receive treatment for mental_illness in jail, in psychiatric inpatient services, or in the community.",1996,0.47803846153846147
Programs for the social and professional rehabilitation of people suffering from mental_illness are more or less successful.,1996,0.4897142857142857
"There were indications that personal exposure to mental_illness exerts a positive influence on a person's attitude towards the disorder and that our findings were not merely the results of possible selection effects, that is to say, that individuals with a more positive attitude towards the mentally ill would have been more inclined to stay in touch with the latter, therefore having greater experience with mental_illness.",1996,0.4896190476190476
"Since many are also diagnosed for severe mental_illness, options for their effective treatment are needed.",1996,0.48440000000000005
The relationship between causal attributions about mental_illness and family functioning was investigated in 39 individuals with chronic mental_illness and their families.,1996,0.48274999999999996
"Treatment needs/amenability and risk assessment are set forth as criteria relevant to transfer in the majority of jurisdictions as well, with the presence of mental retardation or mental_illness explicitly relevant in a small number of jurisdictions.",1997,0.48384615384615387
Preliminary findings are reported from a specialist unit for difficult to manage patients (those patients who have severe behavioural problems in addition to a mental_illness).,1997,0.48433333333333334
"The authors reviewed all studies in the peer-reviewed literature reporting HIV seroprevalence among people with severe mental_illness in the United States, which varied from 4.0 to 22.9.",1997,0.47300000000000003
"Future service developments must address issues highlighted such as access to the service for patients living outside the city, improving the inpatient facilities for patients with a functional mental_illness, and improving communication with GPs.",1997,0.47500000000000003
To measure the effects of providing a therapeutic community environment for patients suffering from severe mental_illness.,1997,0.472
"The two characteristics most consistently found to promote delinquency were a Strain variableextreme economic distress to the point of being unable to provide necessary food, medical care, and shelterand a Control variableparental mental_illness.",1997,0.4747333333333333
"Barriers to service delivery to perinatal substance-abusing women with a mental_illness include the difficulty in diagnosing a dual disorder, child care and custody concerns, lack of health insurance or funds to pay for treatment, and the stigma associated with mental_illness and addiction.",1997,0.479888888888889
The objectives of the surveys were to estimate the prevalence of psychiatric morbidity among adults aged 16-64 living in Great Britain; to identify the nature and extent of social disabilities associated with psychiatric morbidity; to describe the use of health and social services by people with psychiatric morbidity and to investigate the association between mental_illness and potential environmental risk factors in a household sample.,1997,0.4832592592592593
"Medication non-compliance, a pervasive problem among persons with serious, chronic mental_illness, has been linked to increased inpatient resources use in public mental_health systems.",1997,0.47929999999999995
"These dimensions offer a framework for developing definitions of severe mental_illness at the local level, thereby identifying the priority group for mental_health care.",1997,0.47755555555555557
"There is minimal support for the self-medication model, but the accumulation of multiple risk factors related to mental_illness, including dysphoria, may increase the risk of substance use disorder.",1998,0.4846249999999999
"Although we now live in an era dominated by community-based treatment, the intractability of some chronic mental_illness and its high cost to children and their families makes continued research and development in this area essential.",1998,0.477923076923077
"This paper discusses the articles included in this special issue of Cognitive and Behavioral Practice addressing the hardship that social stigma places on persons with mental_illness, as well as strategies for addressing the problem of stigma.",1998,0.48457142857142854
Persons with severe mental_illness must cope not only with the symptoms of their disease but also with social and self-stigma.,1998,0.480625
"Although strengthening the family relations of individuals with severe mental_illness has been identified as an important objective for communitybased case management programs, little is known about the impact of such programs on patterns of family relations over time.",1998,0.4720909090909091
"Comorbid cases exceeded single-disordered cases in chronic history of mental_illness, use of treatments, physical health problems, functional interference in daily life, and impaired adaptation across domains such as work, education, health, and social-support networks.",1998,0.4739999999999999
"Some healers were able to identify serious mental_illness and were able to refer these individuals to psychiatrists, whereas others felt that they were able to deal with these themselves.",1998,0.476125
"It is a revised version of an article orginally published in a consumer publication, the MDSG/New York Newsletter (Mood Disorder Support Group) to provide guidance on the pro's and con's of making disclosure of mental_illness in the job environment.",1998,0.48800000000000016
"Alcohol abuse, prior physical health and mental_illness prior to age 50 were controlled.",1998,0.4875714285714286
"Results indicate that treatment status and psychiatric diagnosis moderate the association between gender and fighting, but leave open questions both about the moderating role of threat/control-override symptoms and about the implications of mental_illness for the gender/weapon use relationship.",1998,0.4712500000000001
"We discuss the possibility that the adoption of the dangerousness criterion, which was intended to protect the civil liberties of mentally ill persons, may also have had the unintended consequence of increasing the stigma of mental_illness in the United States.",1998,0.4782666666666666
"A proven causal association between mental_illness and violence will have major consequences for the mentally ill and major implications for caregivers, communities, and legislators.",1998,0.4882222222222222
The role of premorbid factors in the violence associated with adult mental_illness has received little attention.,1999,0.4798333333333334
"In the present study, we retrospectively assessed patients with chronic mental_illness for a history of childhood conduct disorder.",1999,0.47287499999999993
"During the late 19th and early 20th centuries, elderly individuals with severe mental_illness living in the United States were cared for in state-run facilities that went by various names (asylums, psychopathic hospitals, state hospitals, state mental hospitals, and medical centers).",1999,0.4868461538461539
"In general, self-help organisations are seen as providing support to patients and their families; information on mental_illness/health to the general public; and lobbying for services relevant to the needs of their members.",1999,0.47459999999999997
Only a minority of those referred had a mental_illness or complex problems.,1999,0.47
"A typology of patients with mental_illness is described: the mild cognitively impaired and behaviorally disturbed, the cognitively intact but interpersonally troubled, and the mentally ill patients who have lost their support systems.",1999,0.47777777777777786
In order to be effective in this endeavor it is important to have a clear understanding of the dynamics of addiction as well as the particular issues and struggles related to mental_illness which will affect an individual's attitude toward and use of medication.,1999,0.47622222222222227
"In Study 1, the effects of severe mental_illness as well as overall level of burden on retention in treatment were examined.",1999,0.47250000000000003
"For a few indicators (e.g., leaving treatment against advice, having scattered or disorganized thoughts, and having no specific plans for life outside of treatment), there was an interaction between time in program and severe mental_illness such that women with severe mental_illness who were retained for less than 180 days were more likely to demonstrate negative outcomes.",1999,0.47138888888888897
Individuals with a severe mental_illness and substance use disorder tend to have medical and social problems and to make slower progress in treatment than those who have either disorder alone.,1999,0.47721428571428576
"Many individuals diagnosed with a chronic mental_illness express a desire to work, however, stated vocational goals may be vague or unrealistic.",1999,0.48488888888888887
"These findings indicate that, even among those admitted to residential treatment for substance abuse, homeless MICA clients are not homogeneous; rather, subgroup differences emerge among the indices of homelessness, mental_illness, and substance abuse.",1999,0.4736153846153846
Conceptions of mental_illness in children are bound by cultural and social conventions of what constitutes healthy and unhealthy development.,2000,0.47614285714285715
"Among these are the blurring of the division between mental_illness and mental_health, the need to attend to patterns of adaptation rather than personality traits, and the powerful influences of the social world on individual development.",2000,0.4774
"We express concern over the recent oversimplification of mental_illness as brain disorder, supporting instead transactional models which account for the dynamic interplay of genes, neurobiology, environment, and self across development and which are consistent with both compassion and societal responsibility.",2000,0.4870714285714285
"Most of the participants thought that autonomy should be respected in situations involving death with dignity and euthanasia, whereas it should not be respected in attempted suicide and involuntary admission of individuals with mental_illness.",2000,0.4777692307692308
"Although cognitive deficits often accompany severe mental_illness, their implications for everyday functioning remain poorly understood.",2000,0.48000000000000004
Previous studies have noted the paradox of the dually-diagnosed (serious mental_illness and substance abuse) in which the dually-diagnosed are judged to be both behaviorally more disorganized and simultaneously more socially competent.,2000,0.4819166666666666
"Initially, the human context of mental_illness is explored, including the diversity among those diagnosed with mental_illness and the cataclysmic impact of such a diagnosis on individuals.",2000,0.4746666666666666
This article presents a set of practice guidelines for occupational therapy clinicians to resolve the problem of motivational deficits in clients with mental_illness.,2000,0.4821999999999999
"The respondents also ascribed the man's behavior to internal characteristics, whereas the woman's criminal behavior was attributed to external situations or to mental_illness.",2000,0.48080000000000006
"Most scales assess compliance with treatment, recognition and acceptance of mental_illness and relabeling of abnormal mental experience as pathological.",2000,0.48660000000000003
This article is limited to one aspect of the team's work : the outreach practice with homeless people suffering from severe and chronic mental_illness.,2000,0.48723076923076936
The goal of this study was to develop a valid and brief assessment of severity of mental_illness.,2000,0.48214285714285715
A population-based record linkage analysis was undertaken to quantify mortality among people with mental_illness in WA.,2000,0.47950000000000004
Knowledge of this sex difference can be valuable for the development of interventions aiming at reducing sickness absence rates due to mental_illness.,2000,0.48550000000000004
"Families of 180 people with serious mental_illness, representing various socioeconomic and ethnic groups, were interviewed about their understanding of their family member's illness, coping with problems caused by the illness, sources of support, effects of medication and substance abuse, and dealing with mental_health professionals.",2000,0.4883888888888888
Mental health professionals usually think of the duty to warn in the context of mental_illness.,2001,0.4751666666666667
"Attention to this topic has been stimulated by a number of factors, including heightened awareness of the distinct moral problems arising in the care of mental_illness, the rapid development of new psychopharmaceutical agents, the emergence of evidence-based approaches in psychiatry, the expansion of clinical trials within the private mental_health sector, and recent recommendations offered by the President's National Bioethics Advisory Commission (NBAC).",2001,0.48132000000000014
I proposed that certain biologically conceived cognitive styles that are peculiar to extraordinary creativity possess common biological ancestry with certain cognitive styles that are associated with a predisposition to major mental_illness.,2001,0.4781538461538461
CONCLUSIONS: It was concluded that mental_illness and adverse social circumstances had combined to create a very disadvantaged group of women in high security psychiatric care in Scotland.,2001,0.47440000000000004
"In addition, although downward comparisons did refer to people with schizophrenia, they were more likely to refer to others who did not have schizophrenia, and to dimensions which were not related to mental_illness.",2001,0.47059999999999996
"We argue that the studies in the Casebook contribute to a gendered and raced conceptualization of mental_illness, and that these explicit definitions of pathology reflect implicit definitions of normalcy.",2001,0.4825
"Participants' capacity to feign major mental_illness successfully was evaluated using standard cutoff scores for the detection of malingering on a variety of instruments, including the Structured Inventory of Malingered Symptomatology (SIMS; G. P Smith & G. O. Burger, 1997), the Structured Interview of Reported Symptoms (SIRS; R. Rogers, R. M. Bagby, & S. E. Dickens, 1992), and the Personality Assessment Inventory (PAI; L. Morey, 1991).",2001,0.47394117647058825
The present study represents the first to administer the Satisfaction With Life Scale (SWLS) as part of a semi-structured interview to a large sample of psychiatric patients with severe mental_illness.,2001,0.4764285714285714
"This article offers a theoretical framework based on evolutionary thinking designed to clarify relationships between social stress and mental_illness, including the origin of gender differences in vulnerability to stress.",2001,0.47219999999999995
"These results, predominantly concerned with mental_illness, may not generalize to the mentally impaired.",2001,0.4766666666666666
"From a sample of 3079 clients across services, 1369 clients were identified with a severe mental_illness diagnosis.",2001,0.474
Female poets were found to be significantly more likely to suffer from mental_illness than female fiction writers or male writers of any type.,2001,0.48216666666666663
"The purpose of the study was to investigate relations between childhood negative life events (parental loss, parental mental_illness and parental abuse), adult psychological problems (depression, hopelessness, low self-esteem, low self-appraised problem-solving capacity, and alcohol problems) and suicidal behavior.",2002,0.48532
"The authors of this manuscript review the evolution in thought pertaining to the labor market experiences of persons with a serious mental_illness and propose as an additional set of factors that should be considered, those labor market liabilities that this population shares with others without disabilities who experience similar employment histories.",2002,0.48134999999999994
This review addresses the assessment of substance use and related constructs with persons having severe and persistent mental_illness.,2002,0.47044444444444444
"The practice of psychiatry raises a variety of deep-rooted conceptual and applied issues, particularly those related to the definition and diagnoses of mental_illness, treatment procedures, and the ethical practices within psychiatry.",2002,0.483
The aim is to describe this client's treatment within an inpatient facility that provided integrated care for those diagnosed with both mental_illness and substance abuse.,2002,0.4883333333333333
"This article focuses on the role of fathers in family interventions designed to deal with mental_illness (with particular emphasis given to childhood mood disorders) and the implications for future research, program development, and public policy issues.",2002,0.48913333333333336
"Freud's ideas in general, as well as his conception of mental_illness, were deeply grounded in the paradigm of evolutionist biology, which prevailed during his lifetime.",2002,0.4728333333333334
Tajfel's Social Identity Theory is employed as a framework to examine how users manage the threat to their identity posed by the diagnosis and experience of mental_illness.,2002,0.4870000000000001
"However, significant differences were found among selected childhood risk factors, including perceived quality of relationships with family, age of onset of substance use, childhood abuse history, and family history of mental_illness.",2002,0.4732941176470588
The study revealed a significant difference in attitudes toward people with mental_illness compared to attitudes toward people with physical disabilities.,2002,0.4816666666666667
Favorable attitudes towards people with mental_illness was not predictive of first job employment in a mental_health setting.,2002,0.47816666666666663
Educational programs may need to implement specific strategies to overcome the stigma of mental_illness to achieve the goal of valuing all individuals with disabilities.,2002,0.4838888888888888
This article will provide an overview of the prevalence of mental_illness among those in the criminal justice system.,2002,0.477375
"Three hundred three adults (57 male, average age 42 years) with severe and persistent mental_illness receiving treatment at community mental_health clinics completed a survey, which included B. C. Leigh's (1990) sex-related alcohol expectancy scale and measures of alcohol use and sexual risk behavior.",2002,0.4857083333333334
"Patients differed in gender, personality, mental_illness and intelligence.",2002,0.482
"It seems that the results are similar: the main obstacle is prejudice towards mental_illness and people with mental_disorders, no matter who is questionned.",2002,0.47233333333333327
"The ratio of negative to positive stories involving mental_illness decreased between 1989 and 1999, but negative stories continued to far outnumber positive ones.",2003,0.48262499999999997
"The article summarizes the results of several needs assessment studies; describes the development and evolution of alternative treatment models to assist homeless individuals with severe mental_illness; summarizes results of three outcome evaluation studies; and discusses issues of treatment implementation, treatment diffusion, and dissemination.",2003,0.4838125
Participants in this study suffered from severe mental_illness and were homeless at baseline.,2003,0.47825
Persons with mental_illness or mental impairments are represented in U.S. criminal justice institutions at a disproportionately high rate.,2003,0.48728571428571427
"Whites are homeless longer, are more likely to have mental_illness diagnoses, alcohol problems, and have more chronic conditions than minorities.",2003,0.4724285714285715
"In 170 primary care patients who suffered 4171 person-months of non-psychotic mental_illness diagnosed according to Bedford College Criteria, we examined to what extent associations with episode duration of nine person-linked variables including personal vulnerability, coping styles and social support, are mediated by their effects on the occurrence, during episodes, of positive life changes (PLC) assessed using the Life Events and Difficulties Schedule.",2003,0.4823913043478262
A proportion of these individuals may also suffer from symptoms of mental_illness that can go unrecognized.,2003,0.48919999999999997
"Vulnerability, scar, and reciprocal-relations models of depressive symptoms and self-esteem were compared among people with severe mental_illness (SMI; N=260) participating in a partnership-based intervention study.",2003,0.4811818181818181
Stigma causes significant handicap to people with mental_illness.,2003,0.48575
"The following questions from the 1999 Health Survey for England were analysed: presence of a self-reported long-standing illness and its nature, numbers of contacts with general practitioner (GP) in the previous 2 weeks, contact with a GP in the previous year for anxiety/depression or a mental, nervous or emotional problem, presence of a self-reported long-standing illness of mental_illness, anxiety or depression, and GHQ12 scores.",2003,0.4754516129032258
"Three main categories were identified from the interviews: puerperal psychosis as a separate form of mental_illness, loss, and relationships and social rules.",2003,0.4781428571428571
Studies of involuntary outpatient commitment (OPC) among persons with severe mental_illness have concluded that OPC is only effective in improving treatment outcomes when it is sustained for 6 months or longer and is combined with frequent outpatient services.,2003,0.47269230769230774
"Despite the aspiration of people with severe mental_illness to employment, their presence in the job market remains low.",2003,0.48499999999999993
"One of the most notable differences between the two disorders is that while in the case of schizophrenia, labeling as mental_illness primarily affects respondents' emotional reactions negatively, in the case of major depression a positive effect prevails.",2003,0.47949999999999987
Our study revealed two additional domains in which relatives encounter stigmatization: structural discrimination and public images of mental_illness.,2003,0.4834285714285714
The criteria to enter the study were to have a diagnosis of severe mental_illness and a diagnosis of substance dependence according to the DSM-III-R criteria.,2003,0.47850000000000004
The purpose of this study was to compare the effectiveness of 12-step and cognitive-behavioral (Self-Management and Recovery Training [SMART]) approaches for persons with a dual diagnosis of serious mental_illness and substance use disorder in an intensive outpatient/partial hospitalization setting.,2003,0.47790909090909095
"Grouping by primary clinical diagnosis of personality disorder or mental_illness produced few differences on Axis I or Axis II, and overall there was a relatively strong correlation between thepresence of an Axis I and an Axis II disorder.",2003,0.48212499999999997
The objective of the study was to develop a screening questionnaire for serious mental_illness in magistrates courts.,2003,0.48999999999999994
"These issues include: access to important information; communication, support and level of involvement with biological families; competing cultural demands; health concerns; and coping with chronic mental_illness.",2003,0.474
"Nor is the claim that it is amoral, the product of psychopathology or mental_illness, adequate.",2004,0.48033333333333333
"Although not always named, grief is central to the experience of mental_illness for people diagnosed, their families and their friends.",2004,0.48666666666666664
