Sentence,Year,Mean_Arousal
"The anamneses of early patients yielded a significantly greater incidence of withdrawal (P<0.005) and thoughtdisturbance (P<0.005), while those of late patients contained more evidence of dependency (P<0.01), rejection of nurturance (P<0.025), egocentrism (P<0.005), interpersonal manipulativeness (P<0.01), and depression (P<0.05).",1972,0.4896666666666667
The same seems to hold true for manifest depression.,1972,0.47325
"Samples of Americans of Japanese, Chinese, and European ancestry evidencing clinical levels of depression were administered a depression symptom checklist, and the results were submitted to a factor analysis.",1973,0.47925
"Also, confounding effects apparent in the runway, of acceleration, deceleration, and long-chain depression, were diminished or absent in the bar-pressing situation.",1973,0.4812499999999999
Pituitary content of the gonadotropins also remained relatively unchanged except for a significant depression in LH among dominant males.,1973,0.48133333333333334
"Using an operant schedule involving negative reinforcement, attempts were made to shape heart-rate changes in curarised rats whose cortical activity had been eliminated by spreading depression.",1973,0.47211111111111115
Patients with psychotic depression and those with obsessional personalities were found to rate themselves low on self-report relative to interview assessments.,1973,0.4778888888888889
These findings are against the amine hypothesis which postulated in depression a lowered concentration of transmitter amine at synaptic junction.,1973,0.4891666666666667
These findings are discussed in connection with concomitant findings of depression and reduced energy output among juvenile-onset obese subjects after weight reduction.,1973,0.47427272727272723
"Analysis of variance supported the proposed relationship between seating distance and self-reported feelings of anxiety, hostility, and depression.",1973,0.4891818181818182
Masked depression rivals in frequency overt depressive reactions.,1974,0.4772
Hypochondriasis and psychosomatic disorders are the commonest masks of depression seen in Western culture.,1974,0.47519999999999996
These results suggest that irregular sequence of placement and lack of impulse control are more characteristic of bipolar depression and overly methodical sequence and impulse control are more characteristic of unipolar depression.,1974,0.4793124999999999
This prolonged potential has not been previously considered as a concomitant of cortical spreading depression.,1974,0.47333333333333333
This paper presents findings from a controlled investigation of psychomotor performance in depression and mania to test Court's (1968) continuum model.,1974,0.48789999999999994
Simple tests indicated that food deprivation enhanced the depression of activity associated with exposure to mercury.,1974,0.4837142857142857
"Epidemiological questions as well as factors involving the influence of social factors in the onset, duration and manifestations of depression are given attention in the attempt to bring out fundamental dilemmas tied to the social study of psychiatric disease.",1974,0.4829230769230769
"Baccalaureate degrees per high school graduate four years earlier declined with the expansion of secondary education following the 1890's, rising after World War I, falling as the Depression approached.",1974,0.48973333333333346
"Depression and life events stress were not found to be significantly related to maturity level, although depression scores did correlate positively and significantly with several subscales of the measure of alcoholism level.",1975,0.48364285714285715
The authors summarize recent works that correlate depression and alcoholism.,1975,0.48419999999999996
"The biochemical maturation of the brain, followed in terms of the age-dependent increase in the glutamine/glutamate specific radioactivity ratio, was severly retarded in the undernourished animals, mainly as a result of a marked depression in the conversion of leucine carbon into glutamine.",1975,0.47593750000000007
"2118 members of the Belgian Post Office Department, all volunteers to an examination for the detection of atherosclerosis, answered the Rose questionnaire on Angina, the Cattell on Anxiety and the Zung on Depression.",1975,0.488
"Taking into account the relative weight of 277 male Belgian-French-speaking and Flemish-speaking subjects (type IV, lipidogram, Fredrickson classification), different levels of anxiety, depression, and modes of anxiety expression, are examined and compared, as a homogeneous sub-sample, to the main larger heterogeneous one.",1975,0.4752222222222222
"Within type IV individuals, psychological self-report scores and relative weight values are highly but negatively related: anxiety and depression are at the lowest by extremely overweighted subjects, and in-between response tendency is at the highest.",1975,0.4863333333333334
"Accordingly, Zung's Self-Rating Depression Scale was given to 120 men and women, aged 60 or older, of whom 30 of each sex were classified as nonsenile and 30 of each sex were classified as moderately senile by the personnel of senior citizen centers, convalescent hospitals, and nursing homes.",1975,0.4746875000000001
"Moreover, a statistically significant negative relationship between the amplitude of the first two V.AER and depression scores was obtained.",1975,0.48375
Depression is possibly characterized by a hyperserotonergic and a relative hypocatecholaminergic activity.,1975,0.48950000000000005
A wave of spreading depression was triggered by injection of 0.5-2.0 mul of 25 percent KCl solution.,1975,0.4882000000000001
"A control group of 8 animals, in which cortical spreading depression did not induce eating, showed no increase in eating in the presence of the CS after conditioning trials.",1975,0.4862
"While chemotherapy may be appropriate for the patient with acute situational anxiety and psychiatric consultation may be appropriate for the severely neurotic or psychotic patient, the family practice physician has few remedies for the patient with chronic aches and pains, housewife syndrome, middleage depression, businessman's fatigue, and a host of other quasimedical complaints.",1976,0.47168965517241385
Procedures involving temporal cueing of coverant emission were employed in the treatment of a case of interpersonal anxiety and depression.,1976,0.4853333333333334
"The more the degree of overweight, the greater the tendency to have problems in three areas: depression, anxiety and impulsivity.",1976,0.485375
Improvement was measured by scores on the Purpose-In-Life Test (PIL) and the Self-Rating Depression Scale.,1976,0.48019999999999996
"It was hypothesized that some of the characteristics frequently observed among the aged--such as feelings of depression and helphlessness, as well as accelerated physical decline--are at least in part attributable to loss of control.",1976,0.4758000000000001
"Developed in 1930, the psychograph was billed as a diagnostic tool capable of providing suitable vocational guidance to the thousands of unemployed as a result of the Depression.",1976,0.47000000000000003
"A Series of questionnaire items designed to measure the psychological states of anxiety, depression, effort stress and fatigue were administered to 151 male and female subjects and then readministered, one month later, to the same subjects.",1976,0.4841538461538461
The present study explored variations of Bender-Gestalt constriction and their relation to depression.,1976,0.47150000000000003
"However, when the constricted groups were combined and then compared with 40 Ss who did not show constriction of Bender drawings, the constricted group had significantly higher (p less than .05) MMPI Depression scores.",1976,0.47887499999999994
Few investigations have focused on the effects of cortical spreading depression (CSD) on habituation.,1976,0.4775
"Transfer between learning with the cortex normal (N) and with the cortex under bilateral spreading depression (D) was investigated in 3 phases: escape pretraining (EPT), original learning (OL), relearning (RL).",1976,0.4779
This resulted in a significant over-all effect of status and a significant two-way interaction between depression and target's status.,1976,0.4873
There was also an agreement in the subtyping of depression.,1976,0.48
"Histories of depression-related symptoms were obtained from 3845 randomly selected adult residents of Kansas City, Missouri, and Washington County, Maryland.",1976,0.4781666666666667
"On a 10-point elation-depression scale, the mean rating for the subjects was 6 (feeling pretty good, OK).Also investigated was the reported frequency of the peak experience as described by Maslow.",1976,0.47976923076923084
"While as low as 10 M delta-tetrahydrocannabinol showed appreciable decrements in both the membrane-bound ATPases, the other cannabinoids did not show such a great depression in enzyme activity.",1976,0.47945454545454547
It was concluded that the RS scale bears a relationship to selfpresentatbnal behavior and the affect of depression.,1977,0.4894
"In general, the children who talked most about their illness were rated the least depressed (r = .89), suggesting contrary to what some have thought that disease-related communication among children with cancer is not necessarily accompanied by depression.",1977,0.48685714285714293
"Factors specific to the Beck and Zung measures also were found, which suggests that the different emphases of these instruments, intensity/severity vs. frequency of symptoms, may contribute very specific depression indicators.",1977,0.4848181818181818
A correlational analysis indicated a significant relationship between an external locus of control and higher levels of depression.,1977,0.48628571428571427
"The Personal Orientation Inventory was used to measure participants' positive growth and the Multiple Affect Adjective Check List was used to measure changes in the experiences of Anxiety, Hostility, and Depression.",1977,0.48344444444444445
It does not measure the low energy level frequently seen in depressed patients nor does it differentiate depression from anxiety.,1977,0.48124999999999996
"The Beck Depression Inventory was self-administered to 103 black men receiving outpatient treatment for alcoholism, and scores were subjected to factor analyses using a maximum-likelihood solution.",1977,0.48150000000000004
"Correlation of plasma nortriptyline levels and changes in the severity of depression, as measured by the Hamilton Depression Scale, showed no significant relationships.",1977,0.48450000000000004
"However, while endogenous depression seems to be associated more specifically with the inhibition of aggression, reactive depression may be associated rather with the inhibition of drive generally.",1977,0.4788181818181819
The mean CSF-c-AMP concentration was not different from the mean plasma c-AMP concentration in 12 patients with severe depression.,1977,0.4767000000000001
"Twenty-seven symptoms of 859 treated hypertensive patients were evaluated using a self-administered questionnaire and correlated with the depression (DEP), free-floating anxiety (FFA), phobic anxiety (PHO), obsessionality (OBS) and extraversion (HYS) scores of the Middlesex Hospital Questionnaire.",1977,0.4755833333333334
"Inescapable noise produced parallel deficits in nondepressed subjects, thus demonstrating a similarity of impairment in naturally occurring depression and laboratoryinduced learned helplessness.",1977,0.483
"More importantly, findings indicated that learned helplessness was associated with less phasic skin conductance responding, while depression was associated with greater responding to uncontrollable aversive events.",1977,0.48014285714285715
"The results showed that males were less involved than females in an event which would increase the life span in developing countries, if this event were to occur during the next 20 years, while males and females were about equally involved in an economic depression.",1977,0.48230769230769244
"If the national climate could be made depressive by mass media coverage of a depressing event (for example, the assassination of President John F. Kennedy), the suicide rate theoretically ought to increase, unless depression were not related to suicide during time of great national focus.",1977,0.48237499999999994
"Under the same treatment true side effects occur much more frequently in psychogenic depression, especially if the patient has a personality disorder.",1978,0.47140000000000004
"The other somatic disorders might either be symptoms of organic illness with secondary depression, the psycho-somatic equivalents of depression, or finaly the only symptoms of a masked depression.",1978,0.4790000000000001
"During the four time periods negative affects (deactivation-sleep, depression, general deactivation, inert-fatigued) were significantly greater and positive mood states (cheerful, energetic, general activation--significantly less in the irregular sleepers.",1978,0.4700588235294118
"In a group of 100 patients admitted to the Department of Psychiatry in Ume between January 1973 and July 1974 with depressive syndromes, pain measures - PM - and visual averaged evoked responses - V.AER - have been investigated and the patients have been rated by the doctor by means of the Cronholm-Ottosson depression rating scale.",1978,0.4875714285714286
"Additionally, a significant relationship (r =.304, p<.02)was found between scores on the Beck Depression Inventory and the rating of depressed thoughts by the cross-situationally consistent individuals.",1978,0.4788333333333333
"Depression can cause a series of behavioral patterns ranging from exaggeration of memory complaint, to simulation of organic dysfunction, to pseudodementia in which there is production of an actual organic mental syndrome.",1978,0.47168750000000004
The required detection response was depression of the brake pedal.,1978,0.4828333333333333
The present study examined the relationship between indices of life change and measures of depression and anxiety as a function of subjects' locus of control orientation.,1978,0.48900000000000005
"No support was found for the prediction derived from Beck's cognitive theory, which posits distorted, negative cognitions about the self as the central dynamic of depression.",1978,0.4739166666666666
"However, results did tend to support the learned helplessness model's contention that depression is characterized by the perception that reinforcements occur independent of the individual's responses.",1978,0.47983333333333333
"The suicidal ambivalance, appetite-weight loss, and fatigability dimensions of depression were found to be unrelated to daydreaming.",1978,0.47633333333333333
These results were interpreted as supporting the specificity of learned helplessness to depression.,1978,0.488
"The findings for depressives were discussed in relation to the recently revised learned helplessness model of depression, which incorporates causal attributions.",1978,0.4701666666666667
Areas that never showed depression were the hippocampal and dentate molecular layers and the subiculum.,1978,0.48
"The correlation between self-esteem and depression for the total group was .55; the value for males was .53, foe females .56.",1978,0.48125
"When affective responses of 40 white and 40 black young adult delinquents were compared, white delinquents scored significantly higher on four of the six factors, Confusion, Tension, Depression, and Fatigue.",1978,0.47850000000000004
We do not think that any of their points pose significant threats to our aetiological model of depression.,1978,0.47383333333333333
"Principal factors analysis of the GHQ yielded 8 factors which were named: poor performance (which accounted for 63.3 of total variance), depression-anxiety, sleep-disturbance, anhedonia anergia, loss of confidence, general illness, social dysfunction and headache.",1978,0.48483333333333334
"One hundred and fifty-two cases of changes in diagnosis of schizophrenia, endogenous depression and psychopathia in the course of illness, are statistically analyzed in regard to tendency of changes of diagnosis, sex, symptomatics and syndromatics, age of onset and duration of cycles.",1978,0.481
"Furthermore, psychophysiological recording of patterns of facial muscle activity may have value in the clinical assessment of depression and treatment effects.",1978,0.4899166666666668
Somatic symptoms often represent masked depression.,1978,0.477
Depression reactive to severe early loss and current environmental pressure is a salient common characteristic of many adolescent girls in foster care.,1978,0.4896153846153847
"This paper describes work with developmentally-oriented mutual aid groups focused on depression and coping, which have been successful in promoting ego strengths and growth in this population.",1978,0.4891818181818182
"Feelings of elation, depression, or neutrality were induced in Ss by having them read a structured set of mood statements.",1978,0.4734285714285714
Ss in the depression condition administered the highest rate of self-criticism.,1978,0.4765
"Temporary mood states (depression, elation, neutral) were produced by means of Velten's auto-suggestion technique.",1978,0.4721
"The smokers and obese subjects showed a tendency toward depression and impulsivity, and the smokers also showed a trend toward somatization.",1979,0.47625
"All groups showed significant decreases in number of reported marital problems, depression, anxiety, other psychological symptoms and decreased impairment from use of alcohol.",1979,0.4818333333333333
The relationship of these findings to propositions of the learned helplessness model of depression is discussed.,1979,0.48319999999999996
"These results were interpreted as supporting prior research which demonstrated mood response set using altered Rotter I-E scale items, Implications for use of the Rotter I-E scale in the study of depression were discussed.",1979,0.4707142857142856
"The patients in the second group most often showed an improvement in their asthma and least often suffered from depression or obsession, inhibition or psychasthenia, whereas obsession or depression and schizothymia were characteristic of the third group.",1979,0.4788333333333334
"Several investigations have shown correlations between depression and life changes, yet the direction of this relationship is unclear.",1979,0.4805
"A factor analysis of the 90-item version of the Hopkins Symptom Checklist, performed on the pretreatment self-ratings of nonpsychotic outpatients with symptoms of depression and anxiety, revealed the presence of 8 clinically meaningful factors.",1979,0.47654545454545455
"By application a decision rule to their responses, they were classified as 'non-endogenous depression', 'endogenous depression' and 'non-depressive syndrome'.",1979,0.47825000000000006
The criteria for a case of depression were the Research Diagnostic Criteria (RDC) which are specified and operationalized.,1979,0.48525000000000007
"No significant in free and total plasma tryptophan were found between unipolar and bipolar depressed subjects, or between patients who recovered from depression following L-tryptophan therapy and patients who were resistant.",1979,0.4867
There were two attempts to deal with this issue in the context of the Depression: the Society's Committee on Trade Union Affiliation and its Yearbook Committee on Industrial Conflict.,1979,0.48478571428571426
"Depression was the main diagnosis (50) in the suicide group, organic brain syndrome in decreased and normals.",1979,0.48788888888888887
45 patients hospitalized for depression who had received double-blind trials with imipramine were examined for possible associations between pretreatment responses to the Minnesota Multiphasic Personality Inventory (MMPI) and their behaviorally-rated responses to this drug.,1979,0.48800000000000004
"Depression spectrum disease is an unipolar depressive illness in which at least one member of the family has unipolar depression and at least one other first degree relative has alcoholism and/or antisocial personality; using this definition, 14 depression spectrum disease families are studied.",1979,0.4827727272727272
Patients with a high level of anxiety-depression showed a more pronounced functional involvement of the left precentral region than less severely ill patients.,1979,0.4859166666666667
"The purpose was to confirm and extend this research as well as investigate the interrelationships between daydreaming and depression, locus of control, and visual imagery.",1979,0.4727
Previous exposure to the saccharin solution precluded this selective depression of drinking.,1979,0.47200000000000003
Only a slight depression of intake of 0.00025 M sucrose octaacetate was produced by lithium induced illness.,1979,0.47614285714285715
"The behavioral models of depression proposed by Ferster (1966, 1973), Lewinsohn (1974a, 1974b), and Seligman (1973, 1975, 1978) are summarized and the variables proposed in the models are evaluated.",1979,0.48
A theoretical understanding or prediction of depression onset will require research demonstrating antecedents to depression.,1979,0.4827
Results were discussed in terms of learned helplessness models of depression and traditional cultural sex roles.,1979,0.48200000000000004
"This prediction has been confirmed when the responses of a group of patients with endogenous depression were compared with the responses of a group of patients with other functional psychoses, a group of patients with reactive depression, and a group of patients with other psychiatric diagnoses.",1979,0.4807692307692308
"The best indicator of depression severity and neuroticism were, respectively, early waking and excessive dreaming, when the symptoms were studied individually.",1979,0.48757142857142854
"Advancement of understanding and improvement of therapy require a consideration of the variety of personality traits and patterns, symptoms, syndromes, and mechanisms that are the precursors of, components of, and defenses against manifest depression.",1979,0.47780000000000006
The results show clearly that the lack of forgetting over 24-hr interval reported by previous investigators is due to a depression of performance on the immediate test (3-min retention interval) resulting from the procedure of not handling the rats during conditioning but then handling them on every trial during the retention test.,1979,0.4747058823529412
"The test procedure also allows incidental observation of stereognosis, object-naming, and left-right orientation, screens for depression, and elicits rapid retrieval of words from semantic categories--all common aspects of evaluation for dementia.",1980,0.4735294117647058
"These findings were interpreted as supporting the theory of Holmes and Rahe and Sarason and Johnson that aversive life changes are related to depression, and provide evidence for the view the positive life changes can also be stressful.",1980,0.47776923076923083
Admission symptoms on 210 children referred to UCLANeuropsychiatric Institute's Child Division were gleaned for those relating to depression.,1980,0.48233333333333334
Brown and colleagues have defined and delineated several vulnerability factors as psychosocial variables that increase the likelihood of a life event producing depression.,1980,0.48650000000000004
"Plasma and erythrocyte phosphate levels, concentrations of red cell organic phosphate ester fractions (acid labile and acid resistant phosphate pools) and intracellular ATP content were determined in 16 patients with bipolar depression, in 14 subjects with unipolar depression as a group of primary affective disorders, in 15 patients suffering from neurotic depression and in 45 healthy controls.",1980,0.4766190476190476
The study confirms that depression is an extremely common problem for professional women.,1980,0.4876666666666667
"Compared two primary induction methods that have cognitive bases, Autobiographical Recollections and Structural Set of Mood Statements, by assessing their effectiveness in inducing depression and elation moods, respectively.",1980,0.4812857142857143
Results generally confirmed hypotheses made by the E that Autobiographical Recollections was the superior method for inducing and altering depression and anxiety in a population that included both sexes.,1980,0.4876666666666667
The argument is as follows: Clinical observation and research agree that depression is primarily a motivational deficit.,1980,0.48725
"Used the Raskin Depression Scale, Hamilton Psychiatric Rating Scale for Depression, Beck Depression Inventory, and the Profile of Mood States' Depression-dejection scale to measure depression in 152 male heroin addicts who were seeking methadone maintenance.",1980,0.47631578947368425
"Hospitalized psychiatric patients (n = 115) completed either Form A or Form B of the Whitaker Index of Schizophrenic Thinking, along with the Beck Depression Inventory, State Anxiety Inventory, and the MMPI.",1980,0.4705384615384616
"It tests the hypothesis that subjects who score higher differ significantly from those scoring low on the loneliness scale on mood: anxiety, depression, anger, vigor, fatigue, confusion, and differ significantly in self-concept as well.",1980,0.4717058823529412
93 cases of reactive depression have been followed up in order to investigate the long-term course of illness.,1980,0.48074999999999996
The correlations between self-esteem and depression were significant (.34 to .75) for both measures of depression.,1980,0.4878
"The depressed patients showed deficits on Mental Control, Verbal Learning, and Visual Reproduction tasks, which indicate impairment of memory functions in depression.",1980,0.47118181818181815
Stepwise regression analysis was next used to examine the relationships between the characteristics and depression scores.,1980,0.4776666666666667
"For 65 students in two undergraduate courses in adolescent psychology, both (a) number of changes of multiple-choice answers and (b) improvement were calculated and correlated with demographic and some personality variables (depression, anxiety, assertion, introversion-extroversion).",1980,0.4713333333333333
"A significant negative relationship was obtained between size of figure drawn and teacher-rated depression, for girls only.",1980,0.47571428571428565
"Depression did not prevent patients from achieving better carbohydrate control, and no adverse psychological effects were noted.",1980,0.48171428571428565
"Although no severe physical side-effects have resulted from sleep deprivation, existing symptoms of depression have been known to become worse in some patients.",1980,0.4791666666666667
"To explore the association between folic acid deficiency and depression, the authors selected 48 patients and divided them into three groupsdepressed patients, psychiatrically ill (but nondepressed) patients, and medically ill patients.",1980,0.48477777777777775
"Eighteen underwent a comprehensive psychological evaluation consisting of an interview, administration of the MMPI and the Beck Depression Inventory, and follow-up contacts.",1980,0.4882000000000001
"Alcohol consumption resulted in increased depression which manifested ideationally, and it is hypothesized that mood variables may be more susceptible to direct alcohol (pharmacological) effects, while attributions may be influenced more by expectancies regarding alcohol consumption.",1980,0.4885625
"The goal of the program was to increase the ability of resource persons available to adolescents--teachers, counselors and school nurses--to recognize signs of suicidal depression and to respond effectively to suicidal students.",1980,0.4836923076923077
Suicidal behavior in adolescents can be manipulative and unrelated to depression.,1981,0.489
The results indicate that masked symptoms are not associated with a diagnosis of depression.,1981,0.47975
"The tablets provided control of the symptoms of most patients as early as the second week of treatment, the improvement bearing particularly on thought disorder, concept disorganization, excitation, anxiety, depression, tension and somatic symptoms.",1981,0.48293749999999996
It assigns 25 of the 26 items of the scale to one of 2 independent factors: depression and anxiety-somatization.,1981,0.47800000000000004
Work in progress of applying BIDALGO to the depression scale and the full MMPI is also described.,1981,0.4726
The relationship between the nature of self-constructs and the level of 'conflict' in depression was discussed.,1981,0.4705000000000001
The need for further systematic investigation of EEG sleep correlation of depression in childhood and adolescence is emphasized.,1981,0.47362499999999996
"Whereas, adolescents did not differ significantly from controls on emotionality, a significant age by race interaction was found for depression, with white controls showing less depression than white adolescents and black controls.",1981,0.4700000000000001
A 7-year-old boy was diagnosed as suffering from childhood depression by two independent psychiatric evaluators who employed the Research Diagnostic Criteria.,1981,0.482
This more pronounced heart response was also related to later post-natal depression.,1981,0.4748571428571429
"One hundred adult asthmatics, divided into groups by duration of the prodromal phase, i.e. acute, subacute or insidious onset (01, 211 and 12 months), underwent a semi-structured psychiatric interview and questionnaire and psychological investigations (MMPI, Wartegg test, Beck Depression Inventory).",1981,0.47677777777777763
"There were no significant relationships between obesity and present or previous mental_illness (present disability degree, depth of depression, frequency of anxiety attacks, phobia grade, present use of psychotropic drugs, maximum disability degree during life, use of psychotropic drugs during life, contact with a psychiatrist) when due allowance was made for age and social class.",1981,0.4842666666666667
"Depressives reported significantly more events than the control groups, and had significantly more of the following: undesirable events, exits from the social field, events which had an 'objective negative impact' (rated as being traumatic) and 'independent events' (events which were unlikely to be a consequence of the depression); the last 2 were judged by a rater who was unaware whether the event had occurred in a depressed patient or in a control subject.",1981,0.48014285714285726
"Depression scores in subjects were strongly linked with lower maternal care and with maternal overprotection, whether the maternal characteristics were judged by the subjects or by the mothers themselves.",1981,0.4898888888888889
"The primary non-endogenous depressives were significantly more introverted and neurotic than the endogenous depressives, but had lower neuroticism scores than patients with depression secondary to neuroses.",1981,0.4751666666666667
"The incidence of diseases in the medical subspecialities of endocrinology, neurology, cardiology, gastroenterology, and rheumatology appears to be increased in patients with depression.",1981,0.4860000000000001
"The secondary depressives had more prior suicide attempts (if psychiatrically or medically non-serious attempts are included), a longer duration of current episode of depression and a higher proportion of relatives with alcoholism than the primary depressives.",1981,0.47561538461538455
"A brief, selective review of a broad range of evidence bearing upon biological distinctions between neurotic and psychotic forms of depression is presented.",1981,0.486
"Also, training was given in skills related to the cause of the depression such as communication, job-finding, marital and study skills.",1981,0.4815555555555555
"Sixteen depressed patients matched for sex, age, and levels of depression were involved.",1981,0.484
The findings showed that both behavioral and cognitive approaches were effective in the treatment of depression.,1981,0.4758
"In order to develop a Hebrew version of the Depression Adjective Check Lists (DACL) for use in research, the lists were translated by linguists and the adequacy of the translations determined.",1981,0.476
"Sixty male and female college undergraduates were selected as Internal, Defensive External, and Congruent External subjects on the basis of their scores on Levenson's Internal, Powerful Others, and Chance scales, and administered the Self-rating Depression Scale and the Achievement Anxiety Test.",1981,0.4873157894736842
"At the end of the treatment period, the patients were divided into groups of responders and nonresponders based on the change in their Hamilton Depression Rating Scale scores.",1981,0.4749999999999999
"The corresponding rate in men without a psychiatric diagnosis was 8.3, among men who had suffered some kind of psychiatric disorder other than depression 83, and among men with depression 650.",1981,0.4777999999999999
We studied segregation and linkage in a large kindred of unipolar depression.,1981,0.4708
"Amphetamine did not resemble tranylcypromine or other antidepressants, and produced a variety of effects at least some of which indicated a potential increase rather than reduction in depression consequent to chronic administration.",1981,0.4891666666666667
This lack of acute activation may bear some resemblance to depression on several grounds.,1981,0.487
In human volunteers who consumed 250 ml of rum in 30 minutes there was a demonstrable depression 2030 minutes after they had started alcohol consumption (BAC 120 mg).,1981,0.4754285714285714
Analysis of variance revealed a significant lesion-induced depression of body weight (BW) and food intake (FI).,1981,0.4808
"10 mastectomy patients were compared with 6 gynecological cancer and 5 breast biopsy patients to measure changes in body image, depression, and over-all adjustment over a 2-mo.",1981,0.48712500000000003
