Sentence,Year,Mean_Arousal
"Two pieces of evidence suggest that the clusters produced are clinically meaningful and have prognostic significance: a group of children with a high risk for later psychiatrie disorder (children in local authority care) are over-represented in the pathological clusters, and the mothers of the children in these latter clusters have significantly higher scores than mothers of children in the remaining clusters on an index of mental_health one year later.",1974,0.47021428571428575
A community psychology service run by the Papago Indian tribe and staffed largely by Papago Indians who have been trained as mental_health workers is described.,1975,0.47914285714285715
"Although consultation, as an activity for intervention, has achieved considerable popularity among human service professionals and figures prominently in current federal mental_health legislation, a basic question still unanswerable is, Does it work?",1975,0.4725333333333334
It was hypothesized that the introductions of a new business or industry into a high-poverty-level Indian reservation community would produce conditions that could have both positive and negative effects on mental_health.,1975,0.47326666666666667
"Several interrelated instances of unethical conduct in mental_health professionals, occurring at a psychiatric hospital, serve to highlight the importance of the traditional ethical canons in our field.",1975,0.4745833333333333
Our findings suggest definite effects of socioeconomic status on the mental_health of the developing female children.,1975,0.47383333333333333
Addicts' own experience and that of ex-addicts and other users were the most trusted sources; and mental_health professionals were significantly less credible than sources with personal drug experience.,1975,0.471
Members of the mental_health team strongly agree about the differential relevance of specific criteria for each decision-making condition.,1975,0.4852499999999999
About 55 of mental_health variation was explained by the generalization model and 4 by the person by life area interaction.,1975,0.4895714285714286
"With the increased amount of leisure time and ways to spend it caused by increased automation throughout the society, most individuals must facilitate utilization of their time to satisfy individual needs for proper maintenance of mental_health.",1975,0.4740588235294118
Based on the premise that mental_health is our nation's number one health problem and the impression that emotional disturbance and giftedness are little understood by educators this study reviews the literature and research which links these exceptionalities.,1976,0.4720714285714286
This paper describes a mental_health consultation program which attempted to develop an innovative and productive relationship between psychologists and the legal system.,1976,0.47750000000000004
"The team includes the physician, nurse, psychologist, social worker, child-life specialist, consulting psychiatrist, and ward teacher, who work together towards a positive mental_health approach to the hospital experience.",1976,0.487388888888889
"Where there are mental_health providers both within the community and within the school system, however, problems may develop such as professional competition, overlapping functions, and differences with regard to how mental_health problems are best dealt with.",1976,0.4795
"Draws on the experience of an innovative school mental_health project, emphasizing early detection and prevention of school adjustment problems, to describe emergent, needed roles for school psychologists.",1976,0.4771666666666667
The findings raise questions about the predictive power of this scale when a variety of mental_health professionals are studied.,1976,0.48950000000000005
"Third, what is the relation between mental_health ratings made in 1954 and such subsequently reported behavioral outcomes as nervous breakdown, mental hospitalization, or seeking professional help for emotional problems?",1976,0.48863636363636365
Malaysia is a developing country with a new psychiatric service and the brunt of mental_health care is still borne by the indigenous healers of the three main cultures.,1976,0.4859
"For 62 programs offering master's or doctoral training, formal curriculum components in each of five content areas (community systems and behavior, prevention or promotion of effectiveness, practice of community mental_health, research and evaluation, and administration) are reported.",1977,0.4762777777777778
Recommendations are made to trainers concerning problems encountered in teaching paraprofessionals and in implementing family systems training in community mental_health centers.,1977,0.48824999999999996
"A procedure based on positive practice, overcorrection and behavior rehearsal was developed for treating encopretic children in a community mental_health clinic.",1977,0.4848750000000001
"The procedure was easily taught to and administered by parents, emphasized maximum participation by the youths in the treatment program, maximized the use of the limited time a mental_health clinic therapist has with individual clients, stressed positive and educative approaches rather than punitive ones, and was both rapid and effective in reducing encopretic behaviors.",1977,0.489
"Accordingly, implications are derived for mental_health personnel functioning in educational, governmental, and community settings by examing the social psychological consequences of aging in America, pertinent aspects of dynamics of emotional reactions to loss of loved ones, and personal and cultural attitudes toward death which influence clients' coping strategies.",1977,0.4837777777777778
"Utilizing a neighborhood canvassing effort, Human Service Counselors encountered individuals with a wide range of problems ranging in severity and difficulty from those requiring limited assistance from community resources to those involving the need for direct mental_health services.",1977,0.4765714285714285
"This article describes a demonstration/research project, funded by NIMH in 1971 to test the feasibility of a community mental_health center using behavioral technology as its primary intervention strategy.",1977,0.48730769230769233
"A large percentage of the patients who come to an adolescent medical clinic manifest some degree of psychological distress, but often these patients initially prefer to see their problems as medical and so do not seek the services of a mental_health practitioner.",1977,0.47050000000000003
The respiratory state and mental_health of a group of 47 asthmatics and 43 matched non-asthmatic controls have been compared using standardised interview and respiratory function assessments.,1977,0.47550000000000003
"An ecological view of psychological services to preschool children is described here as a proactive, seeking-out, mental_health delivery system that concentrates its effort on prophylactic activities rather than the diagnosis recommend or diagnosis psychotherapy ritual.",1977,0.48373333333333335
The purpose of the present study was to examine the role of interest-present job congruency as a moderator of the relationship between job tenure and job satisfaction and mental_health.,1977,0.47635714285714287
"The author proposes that an adequate appreciation of the American mental_health movement will require, ultimately, an appreciation of the concurrent developments in the histories of related professions (e.g., asylum psychiatry, neurology, social work, and public mental_health).",1977,0.47275
Stress in the lives of 39 subjects being admitted to the adult outpatient clinics at a large mental_health center was measured by the Social Readjustment Rating Scale.,1977,0.477
"In fact community mental_health programs did produce a decrease in the hospitalized psychiatric population, a higher quality of hospital services, a change in the laws relating to the mentally ill, and an improvement in treatment, personnel competence as well as a stability in real health costs.",1977,0.4747222222222223
"Transsexuals, as a client group, are increasingly coming to the attention of mental_health professionals.",1977,0.47225
"It has been difficult to illustrate specific criteria for mental_health, largely because of the lack of adequately documented examples.",1977,0.47074999999999995
Expressed training needs parallel reported activity patterns - highest for clinical functions and moderately high for community mental_health functions.,1978,0.48199999999999993
This study questioned whether significant community groups might indirectly influence the program evaluation record-keeping of mental_health outpatient programs to reflect contact with problem areas considered important by those groups.,1978,0.4733846153846154
"Alternatively, liberal reformers seek to ameliorate the ills of the mental_health system through existing political channels, enlightened administrators, and an informed public.",1978,0.4817777777777777
"Likewise, they have failed to grasp the system of chaos which characterizes mental_health policy in the U. S. Mental health care is increasingly falling under professional medical control, State-sponsored rationalization and efficiency planning, and private-profit concerns such as insurance companies and nursing homes.",1978,0.472
This study assessed sex differences in psychological and social problems and symptoms among 58 male and 84 female clients newly admitted to a large community mental_health center.,1978,0.4758999999999999
The Odd Couple is a narrative presentation of the successful joint programming efforts of a public school system and community centers for mental_health in providing comprehensive educational services to emotionally disturbed students.,1978,0.4860666666666666
Measures of positive and negative events were derived from a life-event inventory to test the predictions of an equilibrium model and a positive mental_health model of psychological well-being.,1979,0.478
"The project's aim is (a) to provide early identification of preschool age children experiencing mental_health problems, and (b) to reverse the diagnosed deficiencies, particularly among high risk children.",1979,0.4830833333333333
School mental_health professionals judged educational and behavioral changes in project children during the year.,1979,0.47000000000000003
"Pressure to implement CMHC program requirements that are not ordinarily considered revenue-producing in nature, for example, consultation and education services and quality assurance activities, may further create anxiety for mental_health program directors, especially during periods when they are ostensibly confronted with the need to maximize CMHC revenues.",1979,0.4851666666666667
"Communitybased mental_health training programs are characterized by their location within the neighborhood to be served and by the involvement of community members in program planning, implementation, and evaluation.",1979,0.4757777777777778
"Students were trained, not just to deliver direct services, but to develop and implement mental_health programs that would respond to the priorities set by the citizens of Woodlawn.",1979,0.485375
"The purposes of this paper are: (a) to describe the collaborative consultation process, both conceptually and through illustrative examples, (b) to demonstrate that collaborative consultation adheres to mental_health consultation conventions, while combining features of consultation with those of collaboration, (c) to provide some guidelines on learning phases for professionals, and (d) to suggest approaches for extending and evaluating the collaborative consultation process.",1979,0.4701764705882353
"Pre/post teacher measures of children's problems and competencies, aide measures of problem behavior, and school mental_health professionals' change in behavior estimates were used to evaluate the program's effectiveness.",1979,0.47376923076923083
The Accountability Scale is a potential tool for community mental_health agencies in assessing intraorganizational attitudes concerning accountability and has implications for administrative planning and evaluation.,1979,0.47700000000000004
"The incidence of indigenous healing, recognition of the spiritual and emotional dimension in the lives of our population, lack of professionally qualified mental_health workers, inadequacy of imposing Western approaches on other cultures, proven effectiveness of nonprofessional workers in the mental_health area, shortcomings in and disenchantment with Western models of healing and the holistic nature of indigenous healing compel cognisance.",1979,0.4734583333333333
"The contributions and limitations of the mental_health professions are examined, and it is suggested that the major challenge of psychotherapy in our time may be to aid individuals in coping with a world in flux.",1979,0.4795
"The present study compared the contraceptive risktaking behavior (CRT) of 35 white and 28 black, unwed, sexually active, young (ages 14 to 18) female outpatients in mental_health clinics with a record of chronic contraceptive rejection, with that of a matched group of clinically unlabelled (normal) subjects.",1979,0.4703999999999999
"The delivery of mental_health services was extensively researched; however, a wide diversity of other topics such as work, substance abuse, and attitudes toward mental_illness were also represented.",1980,0.47625000000000006
"Assumptions that Mexican Americans have few emotional problems, primarily use a folk medical system, do not rely on clergymen for emotional support, and have negative attitudes toward mental_health services are rejected.",1980,0.47476923076923083
"Furthermore, since recent studies show that the training and methods of indigenous practitioners are sound and that their philosophy and practice have much in common with Western approaches, the paper also attempts to introduce their skills for fusion with Western mental_health.",1980,0.4742857142857143
The present study was an attempt to construct an attitude scale to measure the radical psychosocial or libertarian position about mental_illness and mental_health practices.,1980,0.48866666666666664
"The activities of contemporary religious cults cause concern and controversy among parents and mental_health practitioners, both because they are perceived as threats to the wellbeing of their young adult members and because such cults are protected by the First Amendment.",1980,0.48411111111111116
"It is concluded that Christian counselors, Christian graduate counseling programs, and Christian counseling centers must (a) liberate themselves from the sovereignty of the mental_health profession, and (b) subordinate themselves to the lordship of Jesus Christ through accountability to the Christian community.",1980,0.4866923076923077
"Therapeutic relationship as perceived by clients (N = 54) and therapists (N = At a community mental_health clinic was rated on Lorr's (1965) five main factors: Understanding, Accepting, Accepting, Critical, Independence-Encouraging, and Authoritarian (directive).",1980,0.4766363636363637
"The principles of prevention, community assessment, and occupational therapy program development are emphasized through a discussion of a mental_health model which evolved in a military community.",1980,0.4714166666666666
"Further innovations are not required which will lead to the development of a responsible, comprehensive and integrated mental_health service.",1980,0.4848571428571428
"The findings were examined in the context of comparative research from allied mental_health and educational specialties, with a special concern for discovering prevailing patterns of decisionmaking errors that result in reduced diagnostic agreement and validity.",1980,0.47923076923076924
The analysis is premised on the assumption that a relationship may exist between differential feelings of life satisfaction of females and males and the known variations in mental_health rates between the sexes.,1980,0.4796666666666667
"Neither rates of mental_health problems nor treatment of them varied by age, race, sex, marital status, or social class.",1980,0.4742222222222222
These groups reflected a coordinated effort between the city-county mental_health system and the specific funding agencies.,1980,0.48183333333333334
"They lack consistency in the treatment of recipients of mental_health services, and they frequently provide no guidelines at all on significant issues.",1980,0.47714285714285715
"It is suggested that, in this current era of restrictive court rulings and narrowing definitions of the scope of mental_health services, law and mental_health must enlarge their targets and work jointly to overcome external wrongs, alleviate inner sadness, and uplift the human condition.",1980,0.4751578947368421
"A household survey of 537 residents was conducted to test conflicting hypotheses about the correlates of life events derived from three general models of well-being: an equilibrium, a life crisis, and a positive mental_health model.",1981,0.4756666666666666
This study examined the attribution of blame in rape among mental_health professionals from one state.,1981,0.48933333333333323
"The whole legality of the court cases involving sexual intimacy between patient and doctor in the mental_health field relies essentially on the interpretation of transference, a questionable psychological concept, but its court value is even more disputable since the damages are ill-defined from the psychological point of view.",1981,0.47859090909090907
It is important for psychiatrists to understand the unique stresses of being a lesbian in contemporary society in order to provide more effective mental_health care.,1981,0.48109999999999997
It is argued that computers can provide a cost-effective enhancement to the delivery of mental_health services.,1981,0.4799999999999999
Lack of collaboration between public schools and mental_health services does not enhance the delivery of appropriate service.,1981,0.4739999999999999
The videotaped interviews were then independently rated by bicultural/bilingual mental_health professionals who used the Brief Psychiatric Rating Scale to determine the extent of psychopathology expressed by the patients during each interview.,1981,0.4811111111111111
The position of the legal system is explained and the importance of the involvement of mental_health professionals is emphasized.,1981,0.47680000000000006
"These subjects also responded to an inventory, used in studies of community mental_health, to assess symptoms of psychological distress.",1981,0.48466666666666663
"In the child mental_health and child welfare fields, parent training has become a highly valued treatment and prevention service.",1981,0.4745555555555556
"Hie findings, based on a short term evaluation after six months and a longer term evaluation after eighteen months, reveal that substantial increases in group autonomy and group work identity were achieved, and were followed, as predicted, by increased work motivation, performance, job satisfaction and mental_health, as well as reduced labour turnover.",1981,0.4736521739130435
"It was hypothesized that individual and situational variables, as a whole, will show stronger relationships with work-related attitudes than with mental_health indices.",1981,0.4706666666666666
Ratings of the importance of the goals of a pilot community mental_health center (CMHC)-state psychiatric hospital cooperative program aimed at providing screening and aftercare were obtained from 214 mental_health professionals.,1981,0.4756666666666667
"Subjects reported that PCP use-particularly long-term, extensive use-resulted in frequent disruption of education and employment, impairment of relationships with parents and with lovers or spouses, involvement with the criminal justice system, and deterioration of physical and mental_health.",1981,0.48870588235294116
"Parents of 1,300 referred children completed the CBCL at intake into outpatient mental_health services, while parents of 1,300 randomly selected nonreferred children completed the CBCL in a home interview survey.",1981,0.4708
These groups represent a coordinated effort between the city/county mental_health system and the authors' funding agencies.,1981,0.48933333333333334
Alcoholics Anonymous as a treatment modality for alcoholism has been widely accepted by both the public and mental_health professionals.,1981,0.4704999999999999
"Differences among four outreach modes, in terms of impairment and efficiency of effort, are discussed in the context of a general survivors' reluctance to utilize mental_health resources.",1981,0.47724999999999995
"Pressures for implementing these two alternatives seem to have been reduced somewhat by the new federal Administration, but even prior to its advent there had been a rapid escalation in awareness of and concern for client outcome measurement among important audiences, including state and local mental_health policy-makers and the U.S. Congress.",1982,0.4720909090909091
The Federal Community Mental Health Centers Program (CMHC)-from 1963 to 1981-was heralded as a revolution in mental_health care.,1982,0.4744285714285715
"This article describes the training program and collaborative effort between the Department of Mental Health, the Child Development Project at the University of Michigan, and community mental_health agencies.",1982,0.4814999999999999
"Recognizing the important gatekeeper role of clergy in relation to the mental_health field, the purpose of this research was to identify, among pastors of clients at a private Christian counseling service, characteristics which would predict the degree to which those pastors were open to interaction with mental_health resources.",1982,0.47161111111111104
"While the low-MAO subjects reported no significant decline in their own mental_health status during this period, more low-MAO male subjects did report mental_health problems in their families, especially depression, alcoholism, and suicide attempts, as well as significantly more mental_health interventions among family members, such as psychiatric visits, prescription of psychotropic medication, and psychiatric hospitalization.",1982,0.48312499999999997
"Given recent health care demands for cost containment and quality assurance, mental_health practitioners are obliged to examine the effectiveness of their treatment practices.",1982,0.4819090909090909
Much of this increased utilization is in the year surrounding the actual separation and is accounted for by mental_health visits.,1982,0.4711666666666667
Hypotheses concerning the relationship of sex-role flexibility (androgyny) to mental_health appear to be supported for females in both college and psychiatric populations by these results.,1982,0.48933333333333334
"In the past, some researchers have advocated the use of rating scales that measure global constructs such aS mental_health or psychological distress.",1983,0.4846666666666667
"Although many centers provide innovative training in areas consistent with the philosophies of community mental_health/community psychology, CMHCs consider the outstanding training which they provide to be in the traditional clinical areas.",1983,0.4824285714285715
"While this may, in part, reflect the greater effectiveness of mental_health treatment in dealing with overlapping problems, it also reflects certain problems that criminal law has with the individualistic values of modern society and the valueattractiveness of the mental_health professions' commitment to helping the individual.",1983,0.4764666666666667
Both physicians and nonphysical mental_health workers should be alert to mental status changes in geriatric patients so that medical evaluation can be performed to uncover underlying physical illness masquerading as major psychiatric syndromes.,1983,0.48013333333333325
The history of Army mental_health programs is reviewed to establish the rationale for program development.,1983,0.47733333333333333
"New health practitioners and physicians, who were not mental_health specialists, blindly judged the presence or absence of depressive symptomatology.",1983,0.4715714285714286
"While the research literature tends to support a view of equal or superior adjustment, an increasing concern for the mental_health of gifted students is emerging among professionals and in the media.",1983,0.47830000000000006
"Within the control series, the mental_health of women with marital maladjustment was significantly worse than that of those in good marriages.",1983,0.4768
"A framework is proposed, and examples given, to assist professionals concerned with mental_health and with child health and development in critically analyzing policy options.",1983,0.489
It has been difficult and sometimes impossible for rural community mental_health therapists to obtain on-going marital and family therapy training and supervision outside fo their centers.,1983,0.4862
"Marital and Family therapy when compared to psychiatry, psychology, social work and psychiatric nursing is a relatively new discipline in the mental_health field.",1983,0.4830000000000001
It uses a mental_health indicator and a satisfaction/unsatisfaction scale.,1984,0.4793333333333334
Items were empirically derived based on input from multidisciplinary teams of mental_health professionals experienced in working with forensic patients in a state hospital.,1984,0.4885714285714285
This investigation used a standardized treatment planning simulation and a process tracing strategy to qualitatively examine how 15 mental_health clinicians solved a typical client management problem.,1984,0.4847857142857143
A definition of the known target population of severely mentally disabled in community mental_health centers is examined.,1984,0.4728333333333334
"The objectives of this inquiry were to examine Langner mental_health symptomatology screening scores in a community-dwelling sample of older adults, and to explore relations between Langner scores, health, and stress.",1984,0.48618181818181816
"It is suggested that worsened psychological functioning after hysterectomy is associated with mental_health problems in the history, or with psychological problems and/or dysfunctioning already existing before the operation.",1984,0.4825000000000001
"Markedly different profiles on the Jones Irrational Beliefs Test (IBT) were obtained from a sample of mental_health professionals, of clients in psychotherapy, and of women college students, and the differences were clearly interpretable.",1984,0.47500000000000003
"Examined the effect of selected socio-demographic, mental_health resource, and school system variables on the identification and treatment of children as emotionally disturbed.",1984,0.4716666666666667
Results suggest that the relationship between social and demographic variables and the offender's interaction with a forensic mental_health system is markedly different from the voluntary clients and mental_health resources studied in earlier research.,1984,0.4889285714285715
"In response to a local court's request for mental_health intervention in this problematic area, the Lubbock Regional MHMR Center developed the Shoplifter Offenders Program (SOP), an innovative and novel approach designed to reduce recidivism among convicted adult shoplifters.",1984,0.4774444444444445
"Used a hypothetical case history to examine the clinical decision-making of a group of 75 mental_health practitioners representing the disciplines of alcohol/drug counseling, nursing, psychiatry, psychology, and social work.",1984,0.4866470588235294
"The set of mental_health measures were employed in multiple regression analyses to predict self-report, behavioral, perceptual, and transactional measures of openness.",1984,0.47412499999999996
"Social interaction, however, was found to make an insignificant contribution to the explanation of mental_health.",1984,0.4769999999999999
It is suggested that a global vision and international cooperation are key factors in promoting progress in mental_health.,1984,0.47933333333333333
"Familial and hospital team dynamics, particularly issues of affective bonding, are examined, and the role of the infant mental_health specialist is delineated.",1984,0.48214285714285726
"Mothers and clinicians, both of whom play key roles in securing mental_health services for children, have been found to differ in their ratings of children's adjustment.",1984,0.483625
"As a result, mental_health professionals remain active in assisting courts in this process through custody studies where the relative merits of each parent are established.",1984,0.4852222222222222
"The results of 54 controlled studies of psychological consultation using mental_health, behavioral, and organization development models were synthesized using meta-analysis.",1985,0.4725
Szasz raises many pertinent questions for mental_health professionals working with children.,1985,0.48533333333333334
"The purpose of the present study was to examine the maternal perceptions of the psychosocial sequelae regarding the loss of an infant to sudden infant death syndrome (SIDS) and the effectiveness of the informal and organized sources of support Seventy-three mothers experiencing a SIDS death within a 3-year period responded to a questionnaire designed to obram maternal perceptions of the experience Results indicate that the death of the infant was viewed as a severe life crisis However, the majority of the mothers reported increased marital supportiveness, increased emotional closeness to surviving children, and a generally satisfactory adjustment Perceived emotional support was significantly related to the severity of maternal grief reactions Although the majority of initial grief symptoms subsided, the data indicate that maternal grief reactions may be more extended than would have been predicted from previous literature A significant number of mothers reported receivmg sufficient informational and emotional support However, one quarter of the respondents indicated that the support was madequate Few mothers contacted mental_health professionals and, of those that did, their perception was that this contact was of little or no value Implications for improved support by mental_health professionals as well as directions for future research are discussed.",1985,0.4776075949367087
"By focusing on inmates with drug dependencies or severe psychiatric disorders, traditional mental_health services have failed to come to grips with the problems created for normal inmates by the conditions of confinement.",1985,0.4715555555555555
One suggested solution to the problem has been to develop more systematic theoretical frameworks for guiding Mexican American mental_health research.,1985,0.48024999999999995
"Finally, an attempt was made to delineate new lines of mental_health research which are more consistent with the postulated stress-mediation-outcome model.",1985,0.48254545454545456
"Resolutions of the two types of the problem, and their relationship to mental_health are discussed.",1985,0.47000000000000003
The results of the study question the impact of federal mandates on local mental_health services.,1985,0.4766
"Professional and public liability requires mental_health practitioners to develop more reliable methods by which violent behavior may be diagnosed, managed with effective strategies, and ultimately prevented.",1985,0.4866363636363636
This article covers the actual knowledge on the organization of infirmary work and its effects on nurses' physical and mental_health.,1985,0.472125
Based on the results of this study it is possible to speculate either that the Boverman results were primarily an artifact of their forced-choice methodology or that progress has been made in a more nonsexist direction among mental_health professionals.,1985,0.47988888888888886
"Reasons for lack of differences in mental_health, marital, and parental roles are discussed.",1985,0.4732
"There is much concern about the mental_health implications of males having less intimate friendships than females, yet little data to clarify this issue.",1985,0.47657142857142853
Research evidence concerning the application of biofeedback techniques to various psychiatric disorders and its use in mental_health settings is reviewed.,1985,0.4796666666666667
Major policy and funding shifts have stimulated a series of changes in local mental_health agencies.,1986,0.47366666666666674
This article examines the development of mental_health policy in the United States from 1945 to 1985.,1986,0.48650000000000004
The political economy of the mental_health care system is then discussed.,1986,0.47
Of particular concern is the current age of accountability which has placed cost-effectiveness at the pivot of public policy in mental_health care.,1986,0.48018181818181827
"Children of divorce represent a diverse population at risk for subsequent psychological problems, whose interests are insufficiently understood or protected by the legal system or the mental_health community.",1986,0.4767142857142857
"The need for each strategy is illustrated with one or more examples of problems that have arisen when mental_health professionals have failed to obtain consent for their activities, have been insufficiently sensitive to or unaware of conflicts between the usual norms in their professions, and the norms of law enforcement agencies, or have identified too strongly with law enforcement personnel.",1986,0.4747894736842106
"Social indicators have been associated with several concepts (quality of life, community disorganization, populations at risk) of varying relevance for planning mental_health services, and abstracting social indicators from these conceptual domains poses a variety of validity issues.",1986,0.48558333333333326
It was concluded that the conditions which contribute to the current infrequent performance of outcome research in mental_health centers makes widespread outcome research unlikely in the future.,1986,0.4719166666666667
"A classic portrait of the grieving widower, his despondency did not surprise mental_health professionals.",1986,0.48
"The problem of underservice to the elderly in mental_health settings has been conceptionalized in terms of client variables, therapist variables, and systems variables.",1986,0.4715
"There are also indications that the rate of disciplinary infractions varies with the nature, severity, and chronicity of inmate mental_health problems.",1986,0.48979999999999996
"This study reports on the associations between a number of personality factors and spouse mental_health, happiness, and communication (N = 78).",1986,0.4728333333333334
This article critically reviews the development of community mental_health in both theory and practice and explores new directions and dilemmas for future policy and programs.,1986,0.486875
"Numerous behavior problems are reported on parental ratings, but the overall severity of behavior problems in this group of children falls below that found in children with behavior problems who are referred for mental_health services.",1986,0.4739166666666667
Persons with chronic mental_health problems are frequently found living in the community at varying quality of life levels.,1986,0.47477777777777785
"Though rehabilitation programs are suitable for patients with acute exacerbations of mental_health pathology, these programs are necessary but not sufficient to meet the needs of the chronic person.",1986,0.4765555555555555
The mental_health of these students improved but that of untreated controls did not.,1986,0.48
The first of a two-phase project is reported that examined the prospective effects of stress and social support on the physical and mental_health of the elderly.,1986,0.4715454545454545
Individuals who were in better mental_health at the initial assessment experienced fewer stressful events and higher levels of social support over the subsequent 6-month period.,1986,0.47569999999999996
"While commenting on the elaboration of a politic in mental_health, the authors describe an experience where the mental_health services in a Montreal region were diversified and reorganised in sub-regions.",1986,0.48199999999999993
"The author describe the different stages of the project as much from the point of view of the workers'experiences, the ideological evolution, the organisational modalities as from its impact on the network of the mental_health distribution services.",1986,0.4753636363636364
Implications of the findings were also discussed with regard to earlier results obtained with adults that suggest mental_health advantages associated with higher levels of masculinity.,1986,0.47139999999999993
The material comprises 200 successive psychiatric patients from a mental_health centre and a central mental hospital in Finland.,1986,0.4721666666666667
These findings suggest that increasing the availability and accessability of mental_health treatment services will not promote superfluous utilization.,1986,0.4775714285714286
"There were, however, no direct effects of smog levels on mental_health.",1987,0.48699999999999993
Additional analyses revealed that the mental_health status of unemployed husbands mediated the negative psychological effects of layoff on their wives.,1987,0.4789999999999999
Results indicate that operators of tightly coupled AMT perceive stronger supervisory influence on their working methods and show signs of lower intrinsic job satisfaction and poorer mental_health than operators of more loosely coupled AMT.,1987,0.4887272727272727
"Terms are defined here with some variation from their usage by mental_health experts: shame, guilt, blame, and counterblame.",1987,0.48200000000000004
These psychosocial stressors are addressed within the context of providing mental_health services and case studies are used to highlight critical points.,1987,0.47833333333333333
"The overall project is described, and various aspects of creating and maintaining a home visitor intervention program are discussed, including: Issues and problems that arise with the integration of a home visitor intervention component into an ongoing health department program; the recruitment and training of lay home visitors in the context of arduous, often disheartening work; issues of supervision and quality control faced by the mental_health consultants; coping with potential stresses and dangers faced by the home visitors; assisting and maintaining maximum communication for the research components of the study to be successful.",1987,0.4780749999999999
"Similar to the mental_health-stress relation findings, differential relations were found between temperament attributes and the disaggregated social domain and source of control dimensions.",1987,0.47350000000000003
What are the mental_health consequences of an unsuccessful job search?,1987,0.4796666666666667
Other analyses showed that social support can counteract the negative effects of unsuccessful job search on mental_health and that such effects are particularly pronounced among the more highly motivated job seekers.,1987,0.47600000000000003
