Sentence,Year,Mean_Arousal
"In addition, the General Anxiety Scale for children and a reminiscence test were administered in the comprehensive school.",1964,0.48975
Only anxiety was found to be significantly related to performance.,1964,0.48719999999999997
Nineteen women representing extreme total scores were selected to test the hypothesis that there would be a positive relationship between the mothers' anxiety scores during gestation and neonatal behavior.,1964,0.48525
The practical utility of the result lies in providing weights to get scores from the HSPQ on second order factors such as anxiety and exvia.,1965,0.48629999999999995
"Among the theoretical outcomes are: the evidence of crosscultural constancy; the finding that variance from anxiety in children, unlike adults, exceeds that due to exvia; and the demonstration that two new primaries belong in the second order structureD, excitability, in anxiety, and J, a constitutional factor, in exvia (extraversion).",1965,0.4791052631578947
"It appeared that Anxiety for the Approval of Other Children (sometimes, as Stott points out, to the extent of being led into mischief) might possibly have been caused, at least in part, by reading failure.",1965,0.47691666666666666
"Significant negative correlations were found between level of anxiety and performance on paired associates and anagrams, and for grade 4 boys on the concept-formation task.",1965,0.4715
"Discrimination performance was not related to the content of the social scene, and interfering anxiety responses were considered a product of the situation.",1965,0.47599999999999987
Discrepant results of studies using the Taylor Manifest Anxiety Scale may be due to a failure to take into account the differential contribution of items relating to different kinds of anxiety.,1965,0.476
"A Delinquency Scale (Peterson, Quay, & Cameron, 1959), the Taylor Manifest Anxiety Scale (Taylor, 1953), and the Gordon Personal Inventory (Gordon, 1956) were administered in random order to 609 Federal Reformatory residents.",1965,0.48445454545454536
These items can be used as a checklist for the assessment of anxiety.,1965,0.4737142857142857
The MMPI and Taylor's Manifest Anxiety Scale were administered at the beginning of the third trimester.,1965,0.4855
"Using 124 medical inpatients, this clinical investigation evaluated relationships between the subjects' manifest anxiety scores and nine characteristics of their present illness and past medical history.",1966,0.48274999999999996
"The mode oneset of the present illness (sudden or gradual), its duration, and four characteristics of the past medical history (number of illnesses in childhood and adult life, surgery, and trauma) were unrelated to anxiety scores.",1966,0.4705263157894737
"Type of home was significantly differentiated by four referral problems: anxiety and neurotic symptoms, aggression, anti-social behaviour, and problems of habit formation.",1966,0.4730909090909092
Studies of the relationship between the level of anxiety and degree of response stereotypy have reported findings which not only contradict one another but in varying degrees are inconsistent with both clinical and drive theory.,1966,0.4722142857142857
"The results indicated: high anxious Ss were more stereotyped than low anxious Ss, the anxiety-stereotypy relationship depended upon the length of the response sequence analyzed, and upon the temporal stage of the task (i.e., first vs second half).",1966,0.4771875
"Moreover, better performance seems to be associated with the ability to control the anxiety level as a function of stress.",1966,0.487875
"Unlike other anxiety inventories, which characteristically focus on symptoms, the present scale is directed toward the causes of anxiety.",1966,0.488375
The rationale underlying the test is the assumption that felt anxiety is a function of the quantity of experiences which a person has been unable to assimilate adequately.,1966,0.47383333333333333
The IPAT 8-Parallel-Form Anxiety Scales were insensitive to stress generated in 24 Ss under conditions of normal and delayed auditory feedback.,1966,0.471909090909091
This study investigated the extent to which subjective and autonomic measures of anxiety vary concomitantly over periods of weeks in the same individuals.,1966,0.4800000000000001
The data were interpreted mainly by applying an extension of the Solomon and Wynne conservation of anxiety hypothesis.,1966,0.47919999999999996
"Over a period of two years these four individuals were subjected to nine eyeblink conditioning and extinction sessions at intervals of approximately three months, involving the following operations: generalization; backward conditioning; inhibition; disinhibition; drug effects; massed and spaced reinforcements; verbally induced anxiety.",1967,0.4754285714285714
"Measures of external control, n Ach, and test anxiety were intercorrelated for an older group of 199 male and female undergraduates (Group B).",1967,0.484
"The result for introversion confirms that of a previous study of British subjects by Cattell & Warburton (1961), but the result for anxiety is idiosyncratic and requires confirmation by other studies on large samples.",1967,0.47725
"Brengelmann's previous findings that the rigidity questionnaire scores were significantly correlated with drive, anxiety and neuroticism questionnaire measure were confirmed.",1967,0.4898888888888889
Sixtyfour girls aged 35 were assigned to two experimental conditions: high and low anxiety.,1967,0.48071428571428576
"However, in an analysis involving high and low mood-score groups for each mood factor, Ss scoring high on factors of aggression, anxiety, and fatigue performed more poorly on various tasks than Ss who scored lower on these factors.",1967,0.4875000000000001
Discrepant findings were interpreted as reflecting different operational measures of anxiety employed in the two studies.,1967,0.48740000000000006
"A portion of the Tavistock Self-assessment Inventory has been proposed as a measure of social anxiety, which is postulated as a personal disposition to avoid public, visible, complex, socially evaluated behavior.",1967,0.47335714285714287
Anxiety assessments from the Draw-A-Person test were found to be highly unreliable.,1967,0.47757142857142865
The moderator analysis did not indicate that anxiety was differentially related to performance for different ability levels.,1967,0.4757500000000001
"There was some suggestion, however, that aptitude best predicts performance for students low in debilitating anxiety.",1967,0.4885
High-anxiety Ss were more variable than low-anxiety Ss under meprobamate and placebo conditions but less variable under d-Amphetamine conditions.,1967,0.4702
"Independently scored test data revealed greater pathological body image, latent anxiety, constraint, dysphoria, and dependency.",1967,0.48529999999999995
"Furthermore, a significant negative correlation was found between anxiety scores and skin temperature change measured from before to after each verbal sample.",1967,0.4704166666666667
"This paper reports a study of the relations between anxiety and educational achievement in 310 11yearold junior school pupils (170 boys, 140 girls).",1968,0.4828571428571428
"Diagnostic categories are suggested for children showing the behavioral symptom of simple separation anxiety and three other, more severe types of school refusal.",1968,0.48769230769230776
"The Eysenck Neuroticism, Comrey Neuroticism, and Cattell second-order Anxiety factors appeared to match.",1968,0.48575
"Both immediate and delayed recalls were poorer following DAF reading, but the effect of S anxiety did not significantly affect retention of this verbal task.",1968,0.4785555555555556
"33 Ss, judged in a lengthy post-conditioning interview to be unaware of the correct response-reinforcement contingency as employed in a Taffel verbal conditioning task, were compared on the interrelationships of their scores on the Taylor Manifest Anxiety Scale, the E and N scales of the Maudsley Personality Inventory, an auditory measure of vigilance, the spiral aftereffect test, and a verbal conditioning measure.",1968,0.4749310344827586
"Behavioral alterations which persisted following weight loss included anxiety symptoms, depressive symptoms, sexual psychopathology, dreams and fantasies of food or eating, diet-breaking, and over-estimation of body size.",1968,0.48492857142857143
"The primary purpose of this study was to determine the predictive quality of reading coping strength and comprehension coping strength measured under conditions of delayed auditory feedback as they relate to self-concept, anxiety, reading achievement, intelligence, and academic ability.",1968,0.48023076923076924
"An additional part of the problem of this study was to determine the intervariable and composite relationships between the variables of self-concept, anxiety, reading achievement, reading coping strength, comprehension coping strength, IQ and grades.",1968,0.4781111111111111
These are: attitude to school; interest in school work; importance of doing well; attitude to class; other image of class; conforming versus nonconforming pupil; relationship with teacher; anxiety about school work; social adjustment; selfimage.,1969,0.48629999999999995
"In a previous study, however, the author was unable to demonstrate any statistical association between anxiety (or neurosis) as measured by (a) a standard psychological test (The N.S.Q.Scheier and Cattell ) or (b) as judged clinically and psychogenic potency disorders (Cooper ).",1969,0.4882666666666667
"The lack of consensus among the staff created consider able anxiety among the residents, which resulted in a desire for rules.",1969,0.4888571428571428
Both groups of females made comparable comprehension scores but those with high anxiety made more eye movements.,1969,0.48983333333333334
The results demonstrated that levels of awareness and focus on different body sectors are accompanied by different levels of anxiety.,1969,0.4882857142857143
A relationship of clothing fabric choices to body awareness and anxiety levels was also demonstrated.,1969,0.47814285714285715
"The present study investigated the relationship between attitudes toward body-product concepts and individual differences in defenses against anxiety, as measured by the Byrne Repression-Sensitization (R-S) Scale (1965).",1969,0.4767272727272727
"The 27 significant rs suggested that: (a) rejection of the figures is symptomatic of personal inadequacy and anxiety, while acceptance of the figures indicates personal stability, self-confidence, and freedom from anxiety; (b) the more stable personality syndromes are associated with preference for complex, black, shaded, and dotted figures; (c) inconsistency of preference is positively related to general intelligence.",1969,0.483875
21 Ss were initially tested for discomfort (Somatic Symptom Check List) and anxiety (Affect Adjective Check List) and then viewed a sensory deprivation (SD) Laboratory and given standard SD instructions.,1969,0.47020000000000006
Facilitating (F) and debilitating (D) test-taking anxieties as measured by the Alpert-Haber Achievement Anxiety Test were correlated with psychological needs as measured by the Edwards Personal Preference Schedule (PPS).,1969,0.48481818181818176
For the university sample significant negative correlations between Text Anxiety and Knowledge (recall of specific facts) and Test Anxiety and Comprehension were found.,1969,0.48550000000000004
The results are discussed in terms of interfering effects to task performance that Test Anxiety may produce when the examinee is given no information to workwith and must rely essentially on memory.,1969,0.4707692307692308
"60 college students scoring in the upper 15, middle 15, and lower 15, on the IPAT Anxiety Scale were tested during adaptation, shock induced stress and final rest conditions.",1969,0.4882307692307692
Pupils in 14 secondary classes were given an intelligence test and the Test Anxiety Scale for Children (TASC) early in the school year.,1970,0.4795
"Marks in mathematics in both progressive and terminal examinations were collected and analyzed as a function of anxiety, intelligence and method of examining.",1970,0.48666666666666664
The purpose of the present study was to assess the relation between birth order and anxiety using direct and objective measures.,1970,0.484
This interview was directed to identifying the essential stimuli to the agoraphobic reactions of a patient whose anxiety had decreased considerably as r result of favorable changes procured in her marital situation.,1970,0.4779999999999999
The Test Anxiety Scale for Children was given to about 300 seventh grade students in a suburban school; the middle 50 were eliminated to maximize experimental variance.,1970,0.48516666666666675
"In addition, some subjects were told that increased heart rate was a sign of mental_health (positive condition), and some that the increased heart rate was a sign of mental abnormality (negative condition) Since the heartrate increase (behavior) and Rorschach cards associated with the increase (attitude object) are connected by a positive causal relation, triadic theory predicts that the sign of the heartrate increase should generalize to the associated cards (i e, be positive in the positive condition and negative in the negative condition) An analysis of variance revealed such an overall significant effect Closer examination of the data, however, revealed that the triadic effects were not unambiguously occurring when the increased heart rate was associated with achromatic cards It was suggested that in this condition the unique characteristics of the cards facilitated the generation of complicating anxiety.",1970,0.48341509433962276
"Four instructional tapes relaxation, anxiety, cogitive rehearsal, and controlwere tested for their ability to increase pain tolerance in a laboratory situation.",1970,0.48100000000000004
"The results showed that relaxation, anxiety, and cognitive rehearsal each was effective in increasing the subject's pain tolerance scores.",1970,0.4792222222222222
"With the male experimenter, relaxation, anxiety and cognitive rehearsal were all significantly better than the control group.",1970,0.48314285714285715
"It was hypothesized that perceptually field-dependent Ss would score higher on anxiety and perform relatively poorly on unstructured, essay type, examinations than field-independent Ss.",1970,0.4764999999999999
"With the learning task, no significant differences were found between Ss who learned in groups and those who learned alone regardless of anxiety level.",1970,0.4851
"A 2 3 multiple analysis of variance design was employed to analyze Ss' performances on the Multiple Affect Adjective Check List (MAACL), a standardized measure of anxiety, which was administered immediately after the feedback session.",1970,0.48381250000000003
"The data indicated that smokers, as a group, scored higher on the anxiety scale than nonsmokers.",1970,0.48319999999999996
"Recently, extensive use has been made of voluntary muscle relaxation as a response which presumably inhibits anxiety in systematic desensitization psychotherapies.",1970,0.47475
High Es Ss reported significantly greater state anxiety than did low Es Ss.,1970,0.4793333333333334
"Analysis of performance on two posttest measures indicated that the subjects achieved more from frequent, graded unit tests followed by feedback; however, variations of these conditions did not appear to influence the performance of the students with high-measured test anxiety.",1970,0.4775294117647058
"Six factors matched well across the simple structure R and dR resolutions: anxiety (U.I. 24), exviainvia (U.I. 32), stress (P.U.I., arousaltorpor (P.U.I., overwroughtness (U.I. 23), and fatigue (P.U.I.; while fear response matched moderately.",1971,0.4811111111111111
To assess the effects of item sequencing on the examinee a situational measure of testtaking anxiety was taken along with test evaluation information and performance data.,1971,0.48949999999999994
Subjects scoring high and low on the Manifest Anxiety Scale were selected; these subjects then gave continuous associations to their first five responses to each of the original stimulus words.,1971,0.4815454545454545
The manner of establishing the stimulus sources of his anxiety is described and then his successful treatment by systematic desensitization after two other schedules had failed.,1971,0.48475
"They report a programme of treatment using feedback modification techniques in which, despite a substantial decline in stuttering, there was no decline in measures of general and state anxiety.",1971,0.4860000000000001
Anxiety scores (Test Anxiety Scale for Children) from 165 sixth graders were adjusted for defensiveness (Lie Scale for Children) by an equally weighted summation of the two scores.,1971,0.4817857142857143
"The study attempted a replication of William Haase's finding (1956) of psychodiagnostic bias detrimental to the lower socio-economic class among clinical psychologists, while positing that psycho-social characteristics of the clinician, in particular Authoritarianism and Status Anxiety, would be significant correlates of this biased behavior.",1971,0.4744
On retesting there was a marked improvement in depressive symptomatology but little change in anxiety levels.,1971,0.48200000000000004
"After outlining the general notions of drive theory as related between the Taylor Manifest Anxiety Scale (MAS) and motor behavior in the absence or in the presence of a stressor, and on those studies using anxiety scales other than MAS.",1971,0.48557142857142865
"When the patient has become anxiety-free in all normal social situations, using systematic desensitization, he no longer needs to drink to excess and yet can continue drinking socially.",1971,0.48074999999999996
Group 2 was composed of 27 Ss who underwent a half-hour presleep association period under conditions of partial sensory isolation which were anxiety provoking and focused Ss attention on laboratory procedures.,1971,0.4734285714285714
These findings conflict with the hypothesis that the incubation of freezing and passive avoidance seen in rats after a single FS is attributable to an incubation of anxiety.,1971,0.48690000000000005
"An anti-anxiety drug is used (diazepam), the blood level declining during each treatment session and the starting dose for each treatment session being gradually reduced.",1971,0.47914285714285715
The scale compared very favorably with other accepted measures of anxiety.,1971,0.48166666666666663
Two Louisville Behavior Check List scales for assessing children's manifest anxiety using parents as observers were revised.,1971,0.47925000000000006
"To study the relationships among frequency of testing, arithmetic learning and retention, predispositional test anxiety, defensiveness against admission of test anxiety, and induced test anxiety, eighty sixth-grade Ss were randomly assigned to four arousal conditions: tests every day, tests every other day, tests once a week, and daily practice.",1971,0.483
This article investigates the relationship between anxiety and the development of empathy in counselor trainees during a fullyear counseling and guidance institute.,1972,0.484
"In a 24-yr-old female patient with a 12-yr history of kleptomania, it appeared that the behavior was maintained because it reduced anxiety in relevant situations.",1972,0.47583333333333333
In addition this group had a high L score in the E.P.I. The findings of high anxiety and obsessionality in the physically ill patients are attributed in part to a selection factor and in part to the effect of the presence of chronic pain.,1972,0.47126666666666667
"Manifest need for achievement as a personality variable proved to be uncorrelated with and, therefore, independent of the 16 personality attributes as measured by the 16 PF, manifest anxiety, and internal-external locus of control.",1972,0.4858666666666667
"The personal experience mobilized by the CNS Ss included anxiety to some extent, but their reactions above all implied an increased sensitivity to primitive modes of experiencing which were allowed to penetrate the afterimage in the form of positive color elements.",1972,0.4855333333333333
Performance was generally better for the dominant hand and there were several hand distraction and hand anxiety level interactions.,1972,0.4744444444444445
The experimental group showed a significant reduction in both personal space and self-reported anxiety while the matched control group shewed no significant reduction.,1972,0.4868461538461539
Small rhos indicate the need for further research examining the relationship between personal space and anxiety.,1972,0.481375
"The major findings were: Ss tended to stay farther from the male than the female object-person; males showed the strongest sex-of-object effect, with approach toward the female object being more influential than avoidance of the male object; female Ss were more influenced by anxiety; and male Ss were most influenced by degree of heterosexuality.",1972,0.4898666666666667
"In the main study, an objective approach to attitudes and emotional reactions did not confirm hypotheses that length of desegregated experience results in lessened ethnic prejudice on either a cognitive or non-cognitive level, that state anxiety is altered by vicarious formal or informal interracial situations, and that Negro girls react more intensely to such situations than white ones.",1972,0.48745454545454536
Level of anxiety as represented in skin resistance levels (SRLs) was measured 5 times throughout the day in 60 hospitalized schizophrenic patients.,1972,0.489
The relative independence of test anxiety and study behaviors suggested that the latter class of variables might profitably be used to increase prediction of academic performance.,1972,0.48825
"Scores on the Manifest Anxiety (MA), Repression-Sensitization (R-S), and Social Desirability (SD) scales were scored from the MMPI and a non-overlapping, balanced True-False, non-pathological content social desirability (BSD) scale was scored from the items of the Edwards.",1972,0.4845294117647059
Cardiovascular complaints seem to be concomitant with a weak defense mechanism against anxiety.,1972,0.4872857142857144
"The children were placed in small groups, and under normal and anxiety provoking instructions were asked to solve simple and complex problem solving tasks.",1972,0.4869
The results of the 3-factor ANOVA indicated that the anxiety treatment was not significantly related to level of intelligence.,1972,0.4741666666666666
"The focus of this investigation was to suggest that dissonance between an individuals needs and his perceptions of the environment is related to anxiety, alienation, and discrepant GPA.",1972,0.48375
Results of a polynomial regression analysis indicated that dissonance and anxiety are significantly related at the quadratic level (F = 3.,1972,0.473
The patients have during 20-month and 18-month follow-up periods respectively been free of the obsessive behavior and the anxiety previously associated with it.,1973,0.4861111111111111
The role of individual differences in speech trait anxiety as they related to the magnitude of A-State responses in two stressful situations was examined.,1973,0.4763636363636364
"Anxiety test data increased by 10 to 13 the amount of predictive variance accounted for beyond predictions obtained established by age, sex, and grade level in combination (p < .01).",1973,0.47938461538461546
There was a significant difference between driving conditions as measured by eye glances; more anxious drivers tended to glance at the obscured speedometer with greater frequency than drivers with a low anxiety level.,1973,0.48250000000000004
supported the hypothesis and suggested the usefulness of aniseikonic perception for measuring the localization of anxiety about the body.,1973,0.47137500000000004
Analysis of learning scores [(final score initial score) (maximum score possible initial score)] indicated that none of the audience conditions affected learning at any anxiety level.,1973,0.47535294117647053
hypothesized that field-dependent persons tend to have more poorly developed control and defense systems and to express greater anxiety than field-independent persons.,1973,0.4802142857142857
The remainder of the sessions consisted of Ss visualizing items from a test-anxiety hierarchy while concentrating on remaining relaxed.,1973,0.47537499999999994
The results of this study agree with earlier studies which indicate that massed group desensitization is an efficient and efficacious procedure for the reduction of anxiety based disorders.,1973,0.4843
The results indicated a significant difference in terms of anxiety reduction between the no-treatment control group and the implosive-therapy group.,1973,0.4755
"Fourth graders expressed more anxiety on items suggesting physiological or psychosomatic areas such as fast heart beat, difficulty in swallowing, going to sleep, sick at stomach, etc.",1973,0.48672727272727273
"The first group of items correlates highly with all seven anxiety dimensions from Cattell's 16 PF Test, the second group moderately with only 2 of the 7 anxiety dimensions.",1973,0.4716
The presence of an anxiety-inducing agent reduced the number of errors for Ss of low anxiety.,1973,0.48800000000000004
"The State-Trait Anxiety Inventory (STAI) was administered to 316 student naval aviators, 68 of whom dropped out of the flight program within the first 6 mo.",1973,0.47033333333333327
This study evaluated the effects of orienting instructions and feedback-information on state anxiety (A-state) for Ss who differed in trait anxiety (A-trait).,1973,0.4789090909090909
"Experimental conditions inducing neutral emotions, high anxiety without reference to the human baby, and thoughts of contact with the human baby under conditions of security and high anxiety were set up by verbal stimulation methods for eliciting fantasy.",1973,0.48185
Stessinducing instructions had a positive effect on learning but were not significantly related to the level of anxiety in the learning phase.,1973,0.47922222222222227
"In the performance phase the results were reversed, i.e. the stressinducing instructions had a significantly positive effect on the level of anxiety but none on performance.",1973,0.4765000000000001
"In addition, it is reported that confidence in ones academic self concept (Sc) is related to preference for academic risk-taking and is proportional to course examination anxiety.",1973,0.473
The paired-associate learning consisted of the pairing of subject-provided anxiety words with experimenter-provided Counteracting Response Associates (CRA) or with Personally-Provided Response Associates (PRA) .,1973,0.4719090909090909
"Paired-associate learning with CRA yielded the best long-term reduction in response anxiety, which suggests the potential application of this technique in therapy.",1973,0.4717272727272727
Test anxiety scores of students at three New York metropolitan colleges were compared with test anxiety scores obtained at these colleges five years earlier.,1973,0.4745000000000001
"Analysis of variance supported the proposed relationship between seating distance and self-reported feelings of anxiety, hostility, and depression.",1973,0.4891818181818182
Four eight-member groups which were designated either as high anxiety or low anxiety on the basis of scores on the Taylor Manifest Anxiety Scale (MAS) were presented with a rumor through a sociometrically selected individual.,1973,0.4789333333333333
"It was hypothesized that implicit choice in a traditional systematic desensitization procedure produces dissonance, the reduction of which is partially responsible for anxiety reduction.",1973,0.4728
"In order to investigate the multidimensional nature of anxiety in children, the responses of 125 emotionally disturbed and 120 normal children to the Children's Manifest Anxiety Scale were subjected to one principal components factor analysis using an oblique rotation.",1974,0.4822105263157894
"After approximately 4 months of practice, five patients improved significantly and the other four failed to show any appreciable decline in anxiety symptoms.",1974,0.4807
"In all cases, trait anxiety measures remained relatively stable.",1974,0.478
State anxiety was measured before and after each testing session.,1974,0.48275
Much of the development of behavioural methods of treatment for phobic anxiety has relied on volunteer subjects participating in analogue studies investigating appropriate procedures.,1974,0.4768333333333333
"Twenty outpatients with chronic anxiety states were tested on a large battery of physiological and psychological tests after amylobarbitone sodium, chlordiazepoxide, diazepam, and medazepam given in flexible dosage and compared with a placebo.",1974,0.4713636363636363
"These factors appeared to be quite stable across the three studies and could be categorized into 10 major areas of psychopathology: Depressed Mood, Hostility, Guilty-Ashamed, Anxiety, Sleep Disturbances, Interest and Involvement in Activities, Paranoid Projections, Cognitive Loss, Apathy-Motor Retardation, and Hypochondriasis.",1974,0.4888
"For all 361 Ss, tolerance, good impression, and achievement via conformance each correlated .35 with locus of control; anxiety had a coefficient of .24.",1974,0.481125
Increased understanding of the parameters involved in the traditional extinction situation have implications for research into the ontogeny of human anxiety syndromes and for differential therapeutic prescriptions in a behavior modification setting.,1974,0.47446153846153855
"Personality characteristics were assessed by the 16 PF (Cattell, Eber, & Tatsuoka, 1970) and were analyzed to yield four second-order factors: anxiety vs adjustment, extraversion vs introversion, subduedness vs independence, and tender-minded emotionality vs alert poise.",1974,0.4883333333333333
The heart rate was taken as the index of anxiety.,1974,0.4825
This study involved the measurement of test-anxiety by an indirect method.,1974,0.4701666666666667
"Two control conditions were included: presentation of a tone while completing the test-anxiety hierarchy, and an attention-placebo condition.",1974,0.48576923076923084
"The study was then carried out to determine the relationships between manifest anxiety, amount of feedback, and heart rate (HR) control.",1974,0.4751
Different physiological characteristics were found to be significantly correlated with successful HR control depending upon which anxiety group S was in.,1974,0.48275
"Measures of autonomic and EEG activity, mood, anxiety, Rorschach CET and on several performance tasks were obtained during baseline, following stage deprivation, total sleep loss, and during recovery.",1974,0.4702727272727273
"A battery of psychological tests--the Scale of Susceptibility to Annoyances, the California Personality Inventory, the Adjective Check List, the Garabedian Index of Prison Socialization, the Lykken Measure of Anxiety, and the Buss-Durkee Hostility Inventory--were administered over the same time period.",1974,0.4716666666666667
"Therefore, this study measured states of anxiety and magnitude of life change surrounding the pregnancies of 118 low income clinic patients.",1974,0.48850000000000005
"Four components of anxiety were studied on a quantitative basis, namely: motor (tension); affective; autonomic, and verbal.",1974,0.47787500000000005
The various components of anxiety are not ameliorated simultaneously in response to various therapies.,1974,0.48939999999999995
A symptom or sign does not disappear until the affective component of anxiety is decreased below a certain threshold.,1974,0.48075000000000007
"The inventory employed 17 situation scales, supposed to induce different degrees of anxiety, and 18 response scales, supposed to represent different reactions to anxiety evoking stimuli.",1974,0.4863846153846154
"As expected, the UE instructions produced more open anxiety in the A1 situation than did the CE instruction.",1974,0.4868571428571428
"Those subjects for whom the preferred defense mechanism was found (by the DM1) to be Principalization (PRN) revealed significantly lower scores on the three interrelating indices of anxiety involving awareness and avowal of lack of emotional control (TMAS, AACL and UJ.24) than those who did not make that choice.",1974,0.47250000000000003
A 2 2 factorial experiment (n = 15) is reported in which high (HA) and low (LA) trait anxiety college students performed a complex matching task after having first experienced low (LE) induced errors (20 percent) or high (HE) induced errors (50 percent) on a linear maze.,1974,0.48139999999999994
"The adopted child undergoes more frequent examinations, both pediatric and psychiatric, than the ordinary child (this may be explained by parental anxiety and child acting out behavior).",1975,0.4726153846153846
"Since the excessive test anxiety in the patient group contributes to both increased physiological activity and increased threat appraisal, it is suggested that SCR habituation testing be undertaken when both patient and control groups can be brought to equivalent states of relaxation.",1975,0.4741666666666667
Pupils at the lower end of the anxiety range may be assigned to the exploratory strategy and those at the upper end of the range to the supportive strategy if advantage is taken of the disordinal nature of the observed interaction.,1975,0.48475
"This study investigated the existence of an interaction between music and anxiety, with the hypothesis that highly test anxious subjects would perform better in a testlike situation when background music was present than when the more usual condition of silence prevailed.",1975,0.48423529411764693
"An analysis of correlations of the data mainly from 164 male and 202 female black undergraduate students indicated that (a) a weighted set of measures of manifest needs (Edwards Personal Preference Schedule) correlated significantly with the grade point average (GPA) for the males (R = .53, df = 15/148, F = 3.84, p < .001) but not for the females (R = .30, df = 15/186, F = 1.20, ns), (b) a weighted composite of measures of personal problems (Mooney Problem Check List) correlated significantly with the GPA for both the males ( R = .47, df = 11 / 152, F = 3.86, p < .001) and the females (R = .36, df = 11/190, F = 2.48, p < .005), (c) manifest anxiety (Taylor Manifest Anxiety Scale) correlated significantly with the GPA for the male students only (r = -.22, df = 162, p < .005), and (d) the scholastic aptitudes (American College Testing) correlated significantly with the GPA for both male ( R = .48, df = 5/108, F = 6.40, p < .001) and female students (R = .50, df = 5/139, F = 9.34, p < .001).",1975,0.47339130434782617
"Two tests commonly used in research on achievement motivation, the Thematic Apperception Test and the Test Anxiety Questionnaire, have been criticized for a number of shortcomings involving reliability, validity, and ease of scoring.",1975,0.47362499999999996
"Contrary to expectations based on previous research, the significant relationship between anxiety and affiliation, while affected by social situation, was not generally influenced or mediated by the other variables.",1975,0.48772727272727284
"This study investigated the effects of observer expectations about a speakers nonfluency level on nonfluency counts made during a taped speech and on post-performance evaluations of nonfluency, anxiety, central idea, organization, language, delivery, and general effectiveness.",1975,0.47487500000000005
"The subjects reported marked decrease of anxiety in public speaking and related situations, both after treatment and at a 1-yr follow-up.",1975,0.4872222222222223
"2118 members of the Belgian Post Office Department, all volunteers to an examination for the detection of atherosclerosis, answered the Rose questionnaire on Angina, the Cattell on Anxiety and the Zung on Depression.",1975,0.488
"Taking into account the relative weight of 277 male Belgian-French-speaking and Flemish-speaking subjects (type IV, lipidogram, Fredrickson classification), different levels of anxiety, depression, and modes of anxiety expression, are examined and compared, as a homogeneous sub-sample, to the main larger heterogeneous one.",1975,0.4752222222222222
"Within type IV individuals, psychological self-report scores and relative weight values are highly but negatively related: anxiety and depression are at the lowest by extremely overweighted subjects, and in-between response tendency is at the highest.",1975,0.4863333333333334
"Four factors emerged that were labeled Adjustment, Passivity, Somatic Concern and Anxiety Proneness.",1975,0.48666666666666664
The five scales of the Zuckerman Sensation-Seeking Scale and Lykken's Activity Preference Questionnaire were administered to 83 male and female college students to test the hypothesis that there is an inverse relationship between sensation seeking and anxiety reactivity.,1975,0.48707142857142866
"In all cases, trait anxiety measures remained relatively stable.",1975,0.478
"While the Activity Preference Questionnaire (APQ) appears to provide unusually pure and subtle measures of anxiety proneness, its forced choice format involves several drawbacks.",1975,0.4815454545454546
"For each sex, three categories of individuals were obtained, two of which differed mainly in anxiety level whereas the their group was characterized by a high transsituational inconsistency.",1975,0.489875
"Significant differentiation by the figure-drawing scores on the sex criterion was obtained for some indices; however, no significant relationships were found between subjects' human figure-drawing scores and their anxiety level as measured by the General Anxiety Scale for Children.",1975,0.4819
