sentence,year,mean_sentiment
Results indicate the MMPI to be a viable aid in distinguishing between patients with post-trauma stress disorder vs. those with functional disorders.,1984,0.5008
"Two studies investigated the influence of sex-role identification: (a) on the feelings and expectations of female college students (N = 66) regarding the possibility of their own marriage and subsequent divorce; and (b) among divorced women (N = 32), on their reasons for divorce, and the trauma they experienced during the post-divorce adjustment period.",1984,0.5065555555555555
Exploration of the meaning of the trauma for the children led me to believe that they had experienced it as their internal and external parents failing to protect them from disaster.,1985,0.5205454545454545
"Using results from 35 head-injured patients and 50 normals, we found that both verbal and figural fluency are compromised following brain trauma.",1986,0.503
More children in foster and biological homes were hospitalized because of trauma.,1986,0.5196666666666667
"The approach described rests upon a five-part conceptualization of the traumatic experience: trauma, threat to ontogeny, neglect and emotional unavailability by the caregiver, child's feeling of exploitation, and the child's adaptation.",1986,0.5138571428571429
"Having incest offenders reunite with their families is a complex process that may conflict with other goals, such as minimizing the likelihood of reoffense or helping primary and secondary victims recover from the trauma of the sexual abuse.",1986,0.5
Twenty three patients with past or present evidence of aphasia following either stroke (n = 19) or head trauma (n = were given the Boston Diagnostic Aphasia Examination in order to classify their aphasia type and determine their language deficit at least three months postonset of their neurological disorder.,1986,0.5185000000000001
This paper presents a cognitive-behavioral model for conceptualizing and intervening in the area of sexual trauma.,1986,0.513
"Clinical material is presented from the beginning and the final phase of psychotherapy to illustrate pathological ego-splitting arising out of childhood trauma, and shows how this may be mitigated by working in the transference.",1986,0.51
"For the 13 group A and the 15 group D patients there were no significant differences in type of stressor, reported symptom distress, possible financial compensation factors, length of time from trauma to intervention, and various demographic features.",1986,0.5026666666666667
"Some injuries are considered to be virtually diagnostic of abuse, but most are not at present readily associated with a particular type of intentional or nonintentional trauma.",1988,0.5040000000000001
"Injury pattern data were obtained for one type of trauma, falls from children's highchairs, from the U.S. Consumer Product Safety Commission (CPSC).",1988,0.5070000000000001
"Because the manifestations of even slight trauma are so common in children with bleeding problems, the physician may not routinely inquire about the cause of injury, delays in seeking medical attention, or accident prevention efforts in the home.",1988,0.5116666666666667
"Many youth are thus exposed to multiple trauma including witnessing death, being arrested, being beaten, being in exile, and being separated from family and friends.",1988,0.5076
This paper details the change taking place in the mental processes of trauma victims and the subsequent disruption of identity and intimacy.,1988,0.5107
"Using a conceptual framework drawn from the cognitive sciences of information theory and cybernetics, theories of stress response syndromes, and psychodynamic formulations, a trauma learning model describes how the child victim thinks and processes information about sexual abuse.",1988,0.5076428571428572
This essay proposes facilitating a shift in the veteran's inner sense from victim to survivor of moral trauma.,1988,0.5037777777777779
"For the first week post-trauma, the patient was in no condition to speak.",1989,0.5164285714285715
"Comparisons across types of relationship revealed that married respondents reported proportionately more instances of omission and fewer instances of explicit falsification relative to other relationship types, dating respondents reported proportionately more reasons focused on protecting their resources and avoiding stress/abuse from partner, dating respondents reported proportionately more reasons focused on avoiding relational trauma/termination, and married respondents reported proportionately more reasons focused on avoiding threats to partner's face/self-esteem.",1989,0.5165333333333333
"Moreover, noncombat effects are manifested differentially: Combat veterans with higher noncombat trauma evidence greater social withdrawal, whereas noncombat veterans who report higher noncombat trauma are characterized by higher anxiety.",1989,0.5170714285714285
"From early anecdotal accounts to recent more rigorous investigations, it is clear that perinatal loss in the developed world is a significant psychological trauma for parents.",1989,0.5140999999999999
"It was found that a psychosomatic disposition with three factors completing each other occurs: a neurotic-depressive structure of personality including narcisistic problems, a posttraumatic disorder of adaptation with various emotional traits (as a reaction to the stress of the somatic trauma) and finally a less confidential style of interaction between the medical practitioner and the patient.",1989,0.5180000000000001
Long-term psychotherapy can allow the adolescent patient to establish the cognitive and affective connections to the original trauma and work through the residue of guilt and shame.,1990,0.5033333333333333
"Trends were found to suggest that patients sustaining associated multiple trauma also remain in coma longer, and experience more difficulties in social interaction and overall psychosocial functioning, but less difficulties in mobility compared with pure-head-injured patients.",1990,0.501235294117647
Twelve children and 15 adults of the first study were retested at variable distance from trauma.,1990,0.5128571428571429
"The importance of recognizing the powerful and detrimental impact of stigmatizing social labels borne by certain groups of patients is discussed, as well as a specialized treatment model, post-traumatic psychocultural therapy, to help minority persons whose presenting complaints include suffering the aftereffects of psychological trauma.",1990,0.5174444444444445
"Oocyte donors were significantly more likely than controls to have experienced at least one emotional trauma related to reproduction or at least one family event such as death of a parent, parental divorce, chemical dependency or psychiatric disorder in a relative, or sexual abuse.",1990,0.5098636363636364
"The data suggest that the scale is a moderately strong measure of the various PTSD symptoms, but is related only weakly to trauma history.",1990,0.5058333333333332
Guidelines are presented for assessing sexual trauma using the medium of the detailed sexual history.,1990,0.5185714285714286
The cognitive-behavioral treatment strategy considers past trauma in the context of the present sexual dysfunction rather than an issue to be dealt with first or separately.,1990,0.5007142857142857
The author investigates the effect of retraumatization on the children of Holocaust survivors who have appropriated their parents' trauma through unconscious identification.,1990,0.510875
The author proposes that the working through of the real trauma results in a mitigation of the transmitted trauma in the psychic reality and mobilizes the work of mourning that facilitates the mastery of the real as well as the transmitted trauma.,1990,0.5126153846153847
The current study investigated a model of post-trauma reactions proposed initially by McFarlane (1988 a).,1990,0.5034000000000001
Central Americans' stress appraisal ratings on specific HSI items related to pre-migration trauma were significantly higher than the ratings of Mexican immigrants.,1990,0.5083333333333333
"Between the years 1984 to 1989, 624 urgent brain CT examinations were performed for head-trauma patients in the Tel-Aviv Medical Center.",1991,0.5021428571428571
"These data suggest that battered women do experience symptoms of psychological trauma, and future cross-trauma research that includes this population, along with other previously identified trauma groups, would be beneficial.",1991,0.501388888888889
"These findings, as well as a consideration of literature relevant to trauma, stress, and the identification of survivors of sexual abuse, suggest an analytic attitude of receptivity to the hypothesis of the event of sexual abuse as well as the fantasy of sexual abuse.",1991,0.5086111111111111
The patients with reduplicative paramnesia more frequently suffered from head trauma or cerebral infarction and showed more features of right hemisphere lesions on neuropsychological testing or CT scan than the patients with other misidentification syndromes.,1991,0.5038888888888889
"The psychological impact of trauma can include cognitive, affective, and behavioral components.",1991,0.5004285714285714
Study of the Book of Job clarifies the particular adaptation to trauma that underlies the suffering of certain difficult patients.,1991,0.5001111111111113
Three hypotheses are offered to account for the repetition of sadomasochistic phenomena in childhood and later character disorders: pain and painful affects are sources of aggression; the need to control aggression plays an important role in the development of psychic structure; child abuse and trauma impair the ability to use fantasy for the mastery of impulses.,1991,0.5046400000000001
These resistances include the lure of reductionism and a longing for simplicity; wishes for political correctness; gender bias; and confusion about the nature of the trauma in sexual misconduct.,1992,0.503
"Central nervous system (CNS) trauma can produce a multitude of physical and psychological sequelae, depending on the neurological level of injury.",1992,0.5050833333333333
All mild TBI admissions to hospital were provided with education in the form of a brief interview and a brochure on minor head trauma from the National Head Injury Foundation.,1992,0.5179333333333334
Five health categories have been focused upon: trauma to the central nervous system; perinatal problems; psychiatric contacts; indicators of child abuse; and a general history of illness.,1992,0.5121538461538461
"During pregnancy, women are going through emotional trauma, both physically and psychologically with a high level of anxiety.",1992,0.5138333333333334
"While the long-term effects of combat trauma on veterans have been studied extensively, its impact on veterans' wives has yet to be investigated.",1992,0.5063333333333334
Sexual abuse of a child is a special form of trauma.,1992,0.5055000000000001
"In the project described herein, we interviewed women crack users in Harlem to study the relationship between trauma, crack use, and crackrelated sexual behavior.",1992,0.5085555555555555
"The presentation of erotomania as alleged sexual abuse, and a possible etiologic role for childhood sexual trauma, are considered.",1992,0.5125555555555555
"Using EMD treatment, this trauma was quickly desensitized.",1992,0.5196666666666667
"This paper evaluates the psychological costs which may be involved across the whole screening procedure, from the possible alarm of receiving an invitation to participate in screening, to the trauma of a cancer diagnosis for someone who had been unaware of any symptoms.",1992,0.5205882352941176
"As the philobatic attitude might be put down to an earlier trauma than the oknophile one, this result here above all corresponds with the hypothesis of the feminist psychoanalytics (Chodorow, Olivier), that boys axe dismissed from the symbiosis with their mothers too early.",1992,0.5151818181818183
"Finally, animal paradigms are suggested to test the validity of the model and specific hypotheses are derived from the animal literature regarding trauma variables that are predictive of particular PTSD symptom clusters.",1992,0.5074615384615385
The results suggest that psychological intervention may continue to be important as time post-surgery increases when the immediate trauma has lessened as well as soon after surgery.,1992,0.5124615384615383
Suggestions are made for measures to minimize potential trauma arising from media attention.,1992,0.5035999999999999
The case described here involves a patient who suffered a trauma while in the final stages of a successful analysis.,1992,0.5126666666666667
Psychoanalytic theories of trauma had to be reconsidered in the light of these inquiries.,1992,0.5176666666666666
Clinical vignettes from work with children and adults illustrate these points as well as reparative rescue fantasies in response to trauma and narcissistic hurt.,1992,0.5090000000000001
"Oral history narratives from five Vietnamese women suggest differences in the way men and women define wartime trauma, and that women's biological makeup may precipitate some stress reactions unique to women.",1992,0.5022666666666666
"Art therapy as crisis intervention is relatively new in the field of medical trauma care, outside of the psychiatric setting.",1993,0.5089
"A No Sexual Trauma Comparison Group excludes women who have experienced, during adulthood, a sexual trauma similar in impact to CSA.",1993,0.5134545454545455
"The findings further emphasize the importance of recognizing dissociative symptoms in the clinical setting, and of continued study into the effects of childhood trauma.",1993,0.5125555555555557
"Greater changes on the SCL-90-R were found among Caucasian women, women with more initial trauma-related symptomatology, women whose abuse included intercourse, members of groups with similar abuse histories, and women with previous psychotherapy experience.",1993,0.5168461538461538
The clinical psychodynamics associated with early life trauma are illustrated with a case of an African-American patient.,1993,0.5016666666666666
The process of coping with sexual trauma is defined in terms of trauma themesaffect and schema categoriesand a dimension along which trauma resolution can be measured in regard to these themes.,1993,0.5142857142857142
"Cut-off scores were established for the group with brain dysfunction not seeking compensation, and 33 of the mild head trauma group and 18 of the brain dysfunction group seeking compensation fell below the cut-offs.",1993,0.5186470588235295
One hundred Vietnam veterans with combat-related PTSD were administered the NEO Personality Inventory (NEO-PI) and the Combat Exposure Scale and were sorted into three groups based on trauma exposure level.,1993,0.5064
"Available evidence suggests that massive exposure to wartime trauma seems likely to overwhelm most children's defenses; however, children's cognitive immaturity, plasticity, and innate adaptive capacities may mitigate war's effects in low-to-moderately intense wartime settings, resulting in self-protective, adaptive, cognitive styles that allow effective functioning after acclimatization.",1993,0.5139259259259259
"The hospital course of adult pedestrians injured by automobiles and treated by a university trauma service over a 12-month period was reviewed to evaluate the prevalence, recognition, and intervention of substance use and suicidal behavior.",1993,0.500375
"Despite this, only 2 of funding for basic research is used to study trauma.",1994,0.5206666666666667
This case gives us the opportunity to situate the psychiatric emergency--psychological trauma--and to illustrate our talk with regard to the principles of mid-term and emergency treatment of victims.,1994,0.5132666666666668
This paper addresses the recovery of traumatic material (metabolizing the trauma) and its subsequent resolution and integration.,1994,0.5006666666666667
"Data collected included demographic, family environment, and abuse variables, outcome of a multidisciplinary forensic evaluation, and psychological distress as measured by the Trauma Symptom Checklist for Children (TSCC Briere, in press).",1994,0.5029444444444444
"Those MVA victims who met the criteria for PTSD or sub-syndromal PTSD were significantly more likely to have experienced previous trauma, other than a serious MVA, and were more likely (P = 0.008) to have previously met the criteria for PTSD as a result of that trauma.",1994,0.5189375
"Following exposure to a contrived trauma, Ss were allocated to one of three conditions: REMD; slow eye movement desensitization (SEMD); and stationary-imagery (SI; i.e. no eye movement).",1994,0.5098461538461538
"Post-trauma vision syndrome (PTVS), which is characterized by binocular function problems, may be caused by dysfunction of the ambient visual process which is part of the sensory-motor feedback loop rather than specific oculomotor disturbance.",1994,0.51665
"Psychosis and mood, along with other features such as severity, a high rate of recurrence, psychomotor changes, dissociation, and mental states reflecting a history of trauma, appear to interact to alter each other's expression.",1994,0.5105
The aim of the study was to investigate peoples' views of characteristics associated with child sexual abuse (CSA) and place them in order of severity for subsequent trauma.,1994,0.5013636363636363
Early results suggest that the ISI is useful as a research tool and as a guide in our efforts to reduce the trauma of intervention.,1994,0.5076666666666667
"One hundred and twenty men referred for treatment for wife assault and forty demographic controls completed selfreport questionnaires assessing attachment patterns, anger, jealousy, Borderline Personality Organization, and trauma symptoms.",1994,0.517
"The study examines the responses to the Trauma Symptom Checklist (TSC) of college women (n = 654) sexually abused as children, sexually assaulted as adults, sexually assaulted as children and adults, and nonabused.",1994,0.517625
The results support the validity of the TSC as a measure of sexual abuse trauma and point to family patterns associated with prolonged symptomatology.,1994,0.5108888888888888
One hundred male veterans completed a standard test battery that included the Trauma Symptom Checklist and the Dissociative Experiences Scale.,1994,0.5206153846153845
"We describe some different modes of encoding trauma and some different ways of remembering, reexperiencing, and reenacting it.",1994,0.5168333333333334
We conclude that the basic symptom picture in this group was similar to that observed in U.S. trauma survivors.,1994,0.502
"The program also computes the maximum AIS (MAXAIS) per body region, enabling the researcher to assess the relative impact of the severity of trauma of different body regions in both morbidity and mortality studies.",1994,0.5022857142857143
"The gender distribution of 246,277 trauma patients was investigated for 9 different categories of accidents.",1994,0.51175
"Just as underattention to the possibility of molestation as a cause of sexual trauma can fail to address the child's environmental and therapeutic needs, so a premature conclusion that molestation did occur may skew the course of treatment and have adverse medicolegal ramifications.",1994,0.5072631578947369
"Changes in anxiety as a personality trait was found, indicative of the potential long-term effects of psychological trauma.",1995,0.5126363636363637
"In order to ensure that the results of that study were not due to sampling differences between the groups related to different degrees of recovery as a consequence of varying times since trauma, further investigation of the concurrent validity was undertaken using a group of patients as their own controls, tested once while in post-traumatic amnesia (PTA) and again shortly after emerging from PTA.",1995,0.5172
Two case studies illustrate the use of art therapy with pediatric burn patients to express their trauma and cope with their burn experience.,1995,0.5173846153846153
"In this empirical case study, operant conditioning-based procedures were applied with an 8-year-old girl recovering from brain trauma and related neurosurgery.",1995,0.5008888888888889
"A counsellor describes her trauma accompanying an accidental physical injury, and the course of psychological recovery during the following 6 weeks.",1995,0.503375
"An increase in family violence, violence in schools, and a variety of other stressors is suspected of leading to the characteristic PTSD symptoms of reexperiencing the trauma, psychological numbing, and increased states of arousal.",1995,0.5022142857142857
Eighty-one percent of children less than 5 years of age were seen in the Trauma Unit by surgical residents with minimal pediatric training.,1995,0.5054615384615386
"Symptom change was measured with the Trauma Symptom Checklist for Children (TSCC; Briere, in press) and the Children's Depression Inventory (CDI; Kovacs, 1983, 1992), administered at 3 month intervals.",1995,0.5149166666666667
"This paper describes a self-report measure, the Child Abuse and Trauma Scale, which yields a quantitative index of the frequency and extent of various types of negative experiences in childhood and adolescence.",1995,0.5134117647058825
"The strong internal consistency and test-retest reliability of the scale in the college population is documented, and its validity is attested to by demonstrating that it correlates significantly with outcomes such as dissociation, depression, difficulties in interpersonal relationships, and victimization, all of which have previously been associated with childhood trauma or abuse.",1995,0.502611111111111
"A central issue in the treatment of intrafamilial sexual abuse is the secondary trauma experienced by both the victimized child and her family when the wider system of regulatory and treatment agencies present redundant, incongruent, or conflicting perspectives and demands.",1995,0.512
"Auditory and visual hallucinations have been described in previous cases of dissociative psychosis, and olfactory and gustatory hallucinations have been described associated with sexual assault but this case is unusual in that hallucinations occur in all modalities in one patient, as yet not described in the literature The basis of the dissociative disorder lay in a childhood sexual trauma and therefore the traditionally advocated treatment for such a case is the psychotherapeutic abreaction of these previous traumatising events.",1995,0.500423076923077
"Cognitive processing theories of posttraumatic adaptation (Horowitz, 1986a; JanoffBulman, 1992) propose that repeated comparisons of trauma content with preexisting cognitive schemas result in trauma reappraisal or schematic revision.",1995,0.5129166666666667
A review of the literature indicates a high incidence of sexual trauma among women who seek treatment for substance abuse.,1995,0.5143
"Additionally, clients who have experienced sexual trauma appear to be more susceptible to relapse, the return to substance abuse.",1995,0.5025454545454546
"This paper presents a four stage social constructionist therapeutic model which takes into account both the trauma/problem and its effects and the competencies and the strengths of the clients, assisting the client to expand their reality rather than assisting them to replace their problem reality with the flip side-the competencies and strengths.",1995,0.516
"However, the relationship of partner abuse to trauma-related symptoms depended, in part, on the co-occurrence of child abuse.",1995,0.5132222222222222
The analyses of the Thomas v. Hill hearing is used to provide perspectives on the inclusion and exclusion of the black woman in the discourse on sexual trauma and women.,1995,0.5101111111111112
Alcohol has been demonstrated to increase the incidence of trauma through its ability to alter behavior and impair motor performance.,1995,0.5013636363636363
Patients on the inpatient rehabilitation unit frequently present with unexpected reactions in response to acute trauma and resulting changes in identity and capabilities.,1995,0.5116666666666667
"The trauma origin for these men may have been parental treatment: experiencing frequent trauma symptoms as an adult was significantly related to negative recollections of parental treatment, specifically parental coldness/rejection and physical abuse.",1995,0.5112222222222222
A sample of 19 persons complaining of chronic pain and a comparison sample of 25 persons having sustained head trauma were obtained by retrospective chart review.,1995,0.5116153846153847
"The ETIG as a whole correlates highly with measures of general psychological symptoms and intrusive and avoidant trauma reactions, although there are indications that each measure relates to different areas of symptoms.",1995,0.5125714285714286
Interviews with people caught up in the machinery of persecution as adolescents have revealed to the author that they were subject to psychic lesions with devastating consequences hardly susceptible to adequate description in the framework of traditional psychoanalytic trauma theories.,1995,0.5100714285714286
There is evidence to suggest that the pattern of symptoms presented in offence-related and non-offence related PTSD may be trauma specific.,1995,0.50375
"Partners of survivors of childhood sexual abuse may develop a trauma contagion marked by high levels of stress, doubts about to key personal values and assumptions about the world, and a tendency to be drawn into unconscious reenactments with the survivor of the abusive relationship.",1995,0.516
"The distinction needs to be drawn between the reproduction of the trauma, the form in which the extreme trauma is indelibly tattooed on the memory, and actual recalling.",1995,0.5141111111111112
"With regard to extreme trauma in childhood, this study develops the following hypotheses: the overwhelming, shattering blow of an external event is met by an equally strong, archaic defence, even in the historical situation itself, as an escape from the unbearable, unspeakable pain; the Janus face of the victim/perpetrator introject is manifest in the masochistic character-structure; these splits can be attenuated in the course of a person's life, with the appropriate help, although they cannot be fully integrated.",1995,0.5197058823529414
"Clinicians may wonder whether any kind of therapy could ever undo the serious fixations, regressions, developmental arrests, and integrate trauma-shattered ego functions observed in children exposed to visual horror and affective terror.",1995,0.5004666666666667
"These altered states originate in response to the overstimulation of external trauma, but get reactivated in the service of here-and-now intrapsychic conflicts.",1996,0.5124285714285716
"It appears that a number of dissociated sexual pathways may be followed in the same individual, which encapsulate aggression, childhood trauma, anxiety, and a sense of self.",1996,0.5175454545454544
Our perspective on the PTSD diagnosis is necessarily biased by our experience as clinicians and researchers in the field of warrelated trauma.,1996,0.518625
"Family response to trauma is outlined, concentrating on the area of Acquired Brain Injury (ABI), and several models of adaptation are reviewed.",1996,0.5091428571428571
There appear to he commonalities in response to different types of trauma.,1996,0.5185000000000001
These results support the concept that genetically controlled differences in vascular sensitivity and localization of inflammatory peptides play important roles in the generation of vasogenic oedema and inflammation in CNS trauma and disease.,1996,0.5065384615384615
"This paper examines the notion of trauma-organized systems, which sees the perpetrator of abuse organizing reality by blaming the child for triggering his response.",1996,0.5192222222222224
"With reports of the incidence of child abuse in Britain increasing, art therapists are regularly coming into contact with children suffering from the resultant psychological trauma.",1996,0.5135454545454544
It is likely that personality is just one of the predisposing factors that influence the individual response to psychological trauma and determine the form of neurosis.,1996,0.5179090909090909
This is the first formal review comparing patterns of comorbidity in PTSD from different sources of trauma.,1996,0.5206666666666667
"To elicit components of task complexity in emergency medical care, a study was conducted to contrast one medical procedure with two levels of task urgency in trauma patient resuscitation.",1996,0.5162941176470588
This paper attempts to explore the nature and consequences of trauma in infancy by an exploration of a prototype of trauma when babies are born addicted to heroin.,1996,0.5173636363636364
The victim-response cycle is a theoretical and clinical model that can be utilized to assist victims in their healing from the trauma of sexual abuse.,1996,0.5081538461538462
"While severe trauma is rarely treatable with a short-term approach, this model can assist in providing clients and clinicians with tools for symptomatic relief, which may be achievable in a short-term setting.",1996,0.5204117647058824
Results reported by psychotherapists combined with those collected from preliminary studies can be developed into a theory-based intervention with victims of trauma.,1996,0.5062222222222222
"One hundred and forty men referred for wife assault and 45 demographically matched controls were assessed for psychological variables associated with abusive personality (anger, cyclical (borderline) personality organization (BPO) and chronic experience of trauma symptoms) and abusive behaviors (both physical and emotional) as reported by their female partners.",1996,0.5025999999999999
Pre-trauma beliefs about the safety of the world and one's own invulnerability are thought to influence post-trauma reactions.,1996,0.50225
These results suggest that incest may increase the risk for the development of bulimic behavior and that these eating problems may be a part of a larger pattern of dysfunctional efforts to regulate trauma-related emotional distress.,1996,0.5140499999999999
Many trauma survivor dyads pose intense challenges for couples and marital therapists.,1996,0.5136
"Thirty-eight female outpatients receiving counseling at a community clinic completed three scales measuring the tendency to experience altered states of consciousness (Dissociative Experiences Scale (DES), Absorption Scale of the MPQ, and the Mysticism Scale), two measures of negative childhood experiences (Child Abuse and Trauma Scale (CAT) and the Self-Injury and Abuse Scale), and the Beck Depression Inventory.",1996,0.502
"A number of factors may mediate the impact of violence exposure including age, gender, and history of prior trauma.",1996,0.5085833333333333
"More attention should be given to critical developmental conditions, especially family instability and earlier trauma exposure, in conceptualizing PTSD in adults.",1996,0.5035000000000001
Different trajectories of the symptoms indicate that two psychological processes may be involved in long-term adjustment to trauma.,1996,0.5199
The study compares the effect on gambling event frequency of Eye Movement Desensitization and Reprocessing (EMDR) therapy with cognitive therapy to that of cognitive therapy alone for subjects with and without reported trauma history.,1996,0.5105625
"Variable domains included demographics, psychiatric diagnoses, personality factors, functional disability, and trauma history.",1996,0.5187499999999999
"Based on trauma research, the concept of a special traumatic memory has evolved.",1996,0.5026666666666667
"Following a brief review of psychoanalytic thinking on sexual trauma and perversion, the author discusses his own views on dissociation and multiple personality.",1996,0.5101
Only after World War II and the concentration camp experiences did the role of severe trauma in PTSD become recognized.,1996,0.501
"Otitis media and head trauma can alter taste and thus PROP classifications, complicating studies on PROP genetics.",1996,0.5012222222222223
The impact of the accumulation of child abuse trauma can seriously impair the development of the god image or even cause the god image to die.,1996,0.5005000000000001
The essay also examines some of the challenges and problems in treating trauma and in considering the impact of real events in a relational and social constructionist psychoanalysis.,1996,0.5171666666666667
Reenactment of childhood wounds and trauma is a complex but commonly encountered phenomenon facing the client and therapist during the course of treatment for compulsive disorders.,1996,0.5110000000000001
"These symptoms, including self-mutilation, eating disorders, substance abuse, excessive cosmetic surgeries, and compulsive exposure to danger, can be understood as physical and psychological reenactments of trauma-based relationships with the abuser(s) and the nonprotecting bystanders.",1996,0.5007647058823529
"Interviews suggested that the metaphysical assumptions were not challenged by trauma; rather, they provided a framework for understanding and coping with trauma.",1996,0.5158571428571429
47 of athletic trainers who responded believe that every injured athlete suffers psychological trauma.,1996,0.5033333333333333
"Therapists generally, and professionals working with trauma survivors specifically, have been increasingly drawn into political debates over issues of childhood abuse and adult experiences of such trauma.",1996,0.5174000000000001
The trauma group reported significantly higher ratings for perceived risk and mental simulation of future events.,1997,0.517375
The trauma of physical and sexual abuse as a child increases risk both in childhood and in adulthood.,1997,0.509375
"Failure to recognize mild brain injury may be due to insensitivity of neuroradiologic procedures, coding limitations, patient denial, lack of obvious head trauma, or focus of attention toward more obvious physical injuries.",1997,0.513421052631579
"Treatment of PV with severe TBI patients can be quite different from other patients with vestibular deficits because of the physiological, behavioural and cognitive sequelae of brain trauma.",1997,0.5045
"A history of CSA was associated both with high symptom levels across symptom dimensions, and, specifically, with elevation on the trauma subscale of the TSC-40.",1997,0.5075
"The results indicate an association between history of sexual trauma and symptom severity across a broad range of psychopathology, and with mood and anxiety disorders.",1997,0.502
"The most commonly reported trigger to recall of the trauma was some form of media presentation (i.e., television show, movie), whereas psychotherapy was the least commonly reported trigger.",1997,0.5051333333333333
"However, moderate (vs. low) levels of object relations were predictive of reliable change outcome, independent of demographics, Axis II diagnosis, symptomatic severity, or early childhood or war zone trauma exposure.",1997,0.5033888888888889
This study examined the relationship between a history of trauma and the features and persistence of major depression (MDD) in patients with anxiety disorders.,1997,0.5081111111111112
"Clinicians encountering patients who are perpetrators or victims of domestic violence or sexual trauma, or have addictive disorders, must assess for the presence of comorbid problems.",1997,0.5027777777777778
Trauma history was assessed by a semistructured interview and other adverse life events by questionnaire.,1997,0.5017142857142858
"Clients with posttraumatic stress disorder (PTSD) do not wish to relive their trauma, but exposure based treatments try to ensure that they do.",1997,0.504090909090909
"Despite high rates of trauma and substantial numbers of subsyndromal PTSD symptoms, the prevalence rate of diagnosable PTSD was found to be only 3.",1997,0.518
"A national representative sample of women (N = 3,220) were interviewed about their history of rape, trauma-related variables, and PTSD status.",1997,0.5037777777777779
"Eighty two participants were interviewed to assess PTSD status, complex PTSD status, traumatic life events, and trauma-related thematic processing.",1997,0.5125384615384616
Their performance was compared to that of 11 patients with moderate to severe head trauma and to a normative sample of 214 healthy controls.,1997,0.5138571428571428
Both the opioid and the cortisol concentration rose significantly in plasma in all three groups and in particular resulted significantly higher in the cervical traumatized group where spinal trauma was associated with spinal shock and hypotension.,1997,0.5104166666666666
"Recent changes in the ideology of governments have expressed a primary concern with risk avoidance and the need for strategies to anticipate and identify psychological trauma, which may then become compensable.",1997,0.5052857142857142
A plea is made not to re-abuse the patient by accommodating to the story of early trauma by labelling it as a state of confusion between fact and fantasy.,1997,0.5065
"Normal subjects who reported a serious trauma had more frequently amnesia, identity alterations, derealization and depersonalization experiences when compared to nonabused subjects.",1997,0.51475
Sexually addicted pastors unconsciously choose their vocation to cover up childhood trauma and sexual issues.,1997,0.5042857142857143
"While some accused and convicted child molesters have inappropriately influenced the media, the public, and many in the clinical and legal professions by claiming that traumatic amnesia does not occur in child sexual abuse, workers in the field of trauma psychology have accumulated solid empirical evidence over the past 100 years that it does occur and is common.",1997,0.5078333333333332
The Substance Abuse Consultation Service (SACS) at the University of Maryland Medical System (UMMS) conducts assessments and brief interventions for patients at the University Hospital and the Shock Trauma Center of the UMMS.,1997,0.5023846153846154
"There are some conspicuous differences between the sensibilities of cutaneous and visceral tissues: Direct trauma, which readily produces pain when applied to the skin, is mostly without effect in healthy visceral tissue.",1997,0.500090909090909
"While these horrific events are believed to imprint themselves in implicit memory in fragmented forms, and thus be a veridical representation of the trauma, narrative recall can be in error due to the reconstructive processes which govern it.",1997,0.5186666666666667
