sentence,year,mean_sentiment
The build-up of our nuclear arsenal has created a new set of issues of particular concern to mental_health professionals.,1982,0.515
"However, many of the same value problems inherent in criminal punishment also apply to some aspects of mental_health treatment, especially the paternalism of the doctorpatient relationship and involuntary treatment.",1983,0.5139
"Case examples of such triangles involving various service systems (e.g., schools, courts, mental_health centers) are presented, followed by discussion of how agency triangles can be prevented.",1983,0.5128750000000001
Examined MMPI profiles in a sample of 345 patients who were referred for neuropsychological evaluation because of known or suspected brain damage in an effort to determine how these profiles compare to MMPI profiles among general mental_health outpatients.,1983,0.5175555555555555
The mental_health professions are being held to a standard of negligence and perhaps even to a standard of strict liability.,1984,0.5168
"The results indicate that sociopaths, drug abusers, and alcoholics are more prone to malinger than other individuals, supporting previous assertions that mental_health professionals should have a higher index of suspicion for malingering in these diagnostic groups.",1984,0.5038181818181818
A definition of the known target population of severely mentally disabled in community mental_health centers is examined.,1984,0.5163333333333333
The mental_health-center gIroup was foundl to differ from the two high school groups on all clinical scales except D and Hy.,1984,0.5168571428571429
Used a multiple regression equation that contained a variety of demographic and diagnostic measures as predictor variables to predict 5-year recidivism in a group of 100 psychiatric inpatients hospitalized at a community mental_health center.,1984,0.5079333333333333
Recent literature has described the young adult chronic patient as a subgroup of the chronically mentally ill whose high demand for a variety of mental_health services places a strain on the delivery system.,1984,0.5187499999999999
It was concluded that the best mental_health was shown by undifferentiated respondents (those who tended to say that sexually polarized self-descriptions were inapplicable to them).,1984,0.5186666666666667
Those who were androgynous were generally low scorers on the three indices of mental_health.,1984,0.5023333333333334
"The author carried out a study on the somatic and mental_health of Marie Besnard who, having at first been accused of poisoning eleven members of her family, was finally acquitted in 1961.",1985,0.5205
"The Suicide Opinion Questionnaire (SOQ) and the Recognition of Suicide Lethality (RSL) scale were administered to 141 mental_health professionals representing seven groups: family practice physicians, psychiatrists, psychologists, psychiatric nurses and aides, social workers, crisis line workers, and clergy.",1985,0.5065333333333334
The same scales were then used in a sample of sixty-six mental_health workers.,1985,0.5016
"Entries were made in clients' charts by case managers, by crisis team staff, and by other mental_health professionals.",1985,0.512
The research assessed the effects of sex-role attributes on the mental_health of a middle-class sample of 97 middle-aged women.,1985,0.5206666666666667
"Hispanics represent the second largest minority group in the United States, but there are insufficient mental_health providers.",1986,0.5205000000000001
"It is also observed that disciplinary dispositions for referred inmates occasionally invoke the assistance of mental_health staff, and that these actions are often combined with the imposition of punishment.",1986,0.51825
"A classic portrait of the grieving widower, his despondency did not surprise mental_health professionals.",1986,0.508
"Specific areas covered in this preliminary report focus on the psychosomatic problems encountered by the gambler, emotional difficulties, sexual estrangement, and the need for mental_health services.",1986,0.5168181818181817
"Available data, however, indicate disagreement as to the characteristics of assaults and assaulters in mental_health facilities.",1986,0.5105
"Significant differences between employed, unemployed and government training scheme groups on a number of measures of well-being were found, these differences persisting after adjustment for individual differences and for other factors known to affect mental_health.",1986,0.5174000000000001
Acting-out behavior is identified as that which was dangerous to self or others to the extent that either seclusion or restraint was deemed necessary by qualified mental_health professionals to prevent physical harm.,1986,0.50225
"This study provides a systematic description of the social environment of the elderly, both in mental_health and in states of depression or impaired cognition.",1986,0.5125
"These latter results were consistent with the buffering hypothesis, in that high levels of social support served to reduce the negative impact of stress on mental_health.",1986,0.5081000000000001
"Each of these measures was related to use of mental_health services but only among women meeting DIS-DSM III criteria for a recent psychiatric disorder, our indicator of need for treatment.",1986,0.5031111111111112
Alternative treatment models are needed for high-risk and symptomatic people who are unresponsive to traditional mental_health interventions.,1986,0.5164444444444445
"There were, however, no direct effects of smog levels on mental_health.",1987,0.5113333333333333
"The investigation directly compared the long-term mental_health consequences of two community-wide stressors, the Three Mile Island (TMI) nuclear accident and widespread unemployment due to layoff, in demographically comparable samples of women.",1987,0.514
"We found that although all counties care immediately for children who are injured, abused, or ill, only one county performs routine mental_health evaluations of all children, and in most counties less than a third of children ever receive such evaluations.",1987,0.5202666666666668
"Colleges and universities, however, have developed better mental_health resources and the stigma against using them has decreased, allowing more opportunity to prevent student suicide.",1987,0.518625
"It is incumbent upon them to keep abreast of the growing literatures concerning both biological and interpersonal aspects of depression, and to inform other mental_health professionals, policy makers, and depressed persons and their families as to what marital therapy has to offer.",1987,0.5155
A history of sexual assault may be associated with increased current use of mental_health and medical services because of the psychologically and physically disruptive consequences of assault.,1988,0.5096363636363637
"Assault was more common among mental_health service users than nonusers, and among women using medical services compared to female nonpatients.",1988,0.5085
"Several other factors including social isolation, mental_health problems, lower income, and unemployment of the father are identified as modest predictors of severity.",1988,0.5178999999999999
"The Health-Sickness Rating Scale for Children, with 24 clinical vignettes as anchors for various points along the scale, was developed as a measure of overall mental_health and sickness in children.",1988,0.5041666666666668
Analysis also showed that approach-coping markedly alleviated and avoidance-coping strategies intensified the harming effects of role stress on mental_health.,1988,0.51625
"To estimate the relationship between mental_health problems and use of medical resources, this study compared readmission rates of medical/surgical patients who had a comorbid psychiatric disorder with those who did not.",1988,0.5099
A significant negative correlation has been found between strain and mental_health.,1988,0.5095999999999999
"Differences in the helping interactions formed by mental_health professionals, divorce lawyers, and mutual help group leaders were examined.",1989,0.5063333333333333
"The associations between generalized obesity measured as body mass index (BMI), or adipose tissue distribution, measured as the waist/hip circumference ratio (WHR), on one hand, and a number of socioeconomic, somatic as well as psychologic and mental_health variables on the other, were analysed in a population study of women (1462 participants, aged 38-60 years, participation rate 90.1).",1989,0.5079583333333334
The role of mental_health professionals testifying as expert witnesses has been the subject of increasing criticism.,1989,0.5112500000000001
"Just as the awareness of incest and childhood sexual abuse has grown in recent years, so too has knowledge of sexual exploitation of patients by psychotherapists and other mental_health professionals.",1989,0.5073636363636363
"Information was obtained about family background, type, extent and duration of abuse, drug and alcohol abuse and self-reported mental_health and general adjustment problems.",1989,0.5113571428571428
"In addition, data on the relationship between dissatisfaction and scores on the Children's Depression Inventory are reported for the mental_health sample.",1989,0.5059
"Consequently, these factors should be addressed by mental_health professionals in research and treatment of pathological gambling.",1989,0.5102
A structural equation latent variable methodology was used to investigate temperament-mental_health relationships for a sample of 153 late adolescents/early adults.,1989,0.5115454545454546
These biases cannot be thought of as defense mechanisms such as repression or denial because they promote rather than undermine other aspects of mental_health.,1989,0.5074444444444445
"In this study, 60 normal university students and 45 new client applicants for mental_health services completed the Survey of Personal Beliefs to assess irrational ideation and the Beck Depression Inventory, the State-Trait Anxiety Inventory, the State-Trait Anger Inventory, the Problematic Situations Questionnaire, and the Profile of Mood States to assess negative emotionality.",1989,0.519962962962963
The term paradigm is critically analyzed as applied to mental_health services.,1989,0.5115
A series of four canonical correlation analyses was conducted to compare the Superiority and Goal Instability scales both with personality pattern and clinical syndrome scales from the Millon Clinical Multiaxial Inventory (MCMI) and with therapist ratings of personality traits and symptom patterns using 91 clients from a cross-section of outpatient and inpatient mental_health agencies.,1989,0.5070454545454546
"Although family coping resources are lower among those experiencing economic distress and are generally positively related to mental_health, their role as mediators of relationships between economic distress and mental_health is limited.",1989,0.5167692307692309
"of age), each a moderate to heavy user of mental_health services.",1989,0.5055000000000001
Standard mental_health services appear inadequate for habilitation or rehabilitation of many such people.,1989,0.508
"In a fouryear longitudinal study, data from 117 mental_health employees in two organisations were used to examine baseline year absenteeism, performance, and attitudes as predictors of subsequent absenteeism.",1989,0.518
"We investigated the role of two major stressors, recent disability and conjugal bereavement, in older adults' self-reports of mental_health and recovery from stress.",1989,0.5042
One consequence is that little attention has been paid to the mental_health of mentally retarded persons.,1989,0.513
This article examines the conditions and factors liable to affect the mental_health of all concerned.,1989,0.5102
"The men and women reported similar stress levels in most areas of life, but the women reported greater stress regarding family relationships and concern about their mental_health.",1989,0.515
"It was also found that psychiatric diagnosis was a poor indicator of mental_health service needs, particularly among elderly individuals.",1989,0.5045000000000001
Various instruments were used to measure psychiatric symptoms and positive mental_health.,1989,0.5065999999999999
"Finally, I'll address the issue of isolation, which occurs because of the social prejudice against fat people and can create physical and mental_health problems.",1989,0.5148181818181818
"Scores on the NSI were positively correlated with a valid measure of mental_health (r = 0.38; p < 0.001), although the direction of causation was unclear, and the Index was shown to discriminate between groups of nurses who might be expected to differ in their sources of stress.",1989,0.5116153846153847
Contact with campus mental_health services is also associated with a significant (six fold) increase in risk for suicide.,1990,0.514375
We conclude that natural menopause did not have negative mental_health consequences for the majority of middle-aged healthy women.,1990,0.518
"Less educated blacks were especially affected; follow-up analyses showed that their more distressed mental_health could not be attributed entirely to other, prior stressors.",1990,0.5001428571428571
"The authors, drawing from their experiences as mental_health consultants to juvenile correctional programs and as expert witnesses in litigation, review the wide range of isolation and restraint practices in correctional programs and make recommendations for supervision and standardization.",1990,0.5109285714285714
The mental_health practice area in occupational therapy has contracted during the 1980s.,1990,0.5182
The problem of early attrition from treatment is pervasive throughout community mental_health and is particularly high for substance-abusing clients.,1990,0.5194285714285715
The under use of mental_health services by American Indian is is associated with the tension surrounding power differentials in counseling relationships and perceived conflicting goals for acculturation between counselors and Indian clients.,1990,0.5072857142857142
The mediational selection strategy developed illustrates the utility of measuring a set of mediational processes central to conferring risk for mental_health problems to children of divorce.,1991,0.5186666666666667
The insanity defense is perhaps the most vigorously debated topic at the interface of the legal and mental_health systems.,1991,0.5132
These findings are discussed in the light of the difficulties of training non-mental_health workers in the use of counselling skills.,1991,0.50125
"Of a sample of 144 patients from an outpatient mental_health clinic, 37 or 53 subjects were found to have dual disorders; this level of dual diagnosis occurred despite policies excluding dual disorder clients.",1991,0.5115
The authors' previous national data statistical analysis revealed the existence of negative linear relationships between mental_health admissions and jail census data.,1991,0.5193636363636364
This article reports the results of a two-year mental_health intervention in RCFs.,1991,0.511
"However, a significant minority of patients were unable to leave because of either poor family support or reduced input from the community mental_health services.",1991,0.5201
"To assess contagion for suicide and seeking mental_health help, 128 high school students read a short vignette about a teen under stress.",1991,0.5091818181818182
"Nonetheless, a relatively small percent (less than of adolescents in the U.S. received any type of mental_health service in 1986.",1991,0.5178333333333334
The history of vocational rehabilitation in mental_health occupational therapy is a sporadic one.,1991,0.5138333333333334
The importance of distance to the use or nonuse of mental_health services has been documented for a long time.,1991,0.5132000000000001
"Thus, these patients place a significant burden on the mental_health delivery system through chronic disability, social dysfunction, frequent rehospitalizations, and poor overall treatment compliance.",1991,0.5087142857142858
"A sample consisting of 755 children was divided into five risk groups: (a) no risk, (b) parental divorce, (c) parental death, (d) children concerned about parental drinking, and (e) multiple risk Participants responded to questions regarding major family stressors, mental_health outcomes, and potential mediators of the stress process.",1991,0.5116190476190476
"As a total group, 170 boys aged 6 to 11 years who were referred for SED consideration were characterized by limited mental_health and educational intervention, noteworthy family stressors, and externalizing DSM-III psychiatric disorders, especially attention deficit disorder.",1992,0.5127142857142857
The authors compare the practices of attorneys faced with clients of suspected competence with those of mental_health clinicians treating patients with impairments in decisionmaking capacity.,1992,0.51475
"In this study, impact fractions are applied to a psychiatric epidemiologic problem in order to examine the impact of childhood sexual abuse (CSA) on the mental_health status of a community.",1992,0.5155
An investigation into the provision of community mental_health services in one local authority Borough found that facilities for the rehabilitation and resettlement of the recovering mentally ill into the community were very limited and fell far short of ofJicial recommendations and that very little consideration was given to meeting the needs of black and ethnic minorities.,1992,0.5159444444444445
"In this fourth of a six-article series, six existing statistical procedures or models for indirectly estimating the prevalence of need for alcohol, drug abuse, and mental_health (ADM) services in a large region or state and across its smaller subareas are described and critiqued in terms of their epidemiologic and statistical characteristics.",1992,0.5187222222222223
"These problem behaviors, which include temper tantrums, bedtime and sleep difficulties, aggressiveness, not listening, and eating problems, are among the most often presented to mental_health professionals who deal with this age group.",1992,0.5159090909090908
This essay questions the adequacy of theories of depression by challenging their reliance on a homeostatic model of mental_health that labels all experiences of incongruity as negative.,1992,0.5072857142857142
"In addition, types of fears for the future varied with age, with older adults stressing dependency issues while younger adults reported concerns about personality and mental_health.",1992,0.5091111111111111
Results from the structural equation model indicated that extraversion and anxiety predicted morale and mental_health.,1992,0.5085999999999999
"The vulnerability of dissociative disorder patients to exploitation suggests the need to carefully review the standards of practice of mental_health professionals, whatever their level of education and theoretical/technical persuasion.",1992,0.5089230769230769
"In the decade since acquired immune deficiency syndrome (AIDS) was first diagnosed, behavioral research has focused intensively on risk reduction change processes and, to a lesser extent, on mental_health needs of persons with human immunodeficiency virus (HIV) conditions.",1992,0.5075882352941177
"Of the psychosocial risks a pattern of unfavourable family characteristics such as low educational level, history of broken home or mental_health problems of parents and chronic difficulties is related most strongly to poor outcome.",1992,0.5118571428571428
"millions of excess neurons = 8900, 8650, 8550; IQ = 107, 100, 85); maturational delay (age to walk alone, age of first intercourse, age of death); sexual restraint (ovulation rate, intercourse frequencies, sexually transmitted diseases including AIDS); quiescent temperament (aggressiveness, anxiety, sociability); and social organization (law abidingness, marital stability, mental_health).",1992,0.5044
On a questionnaire containing 18 mental_health symptoms multiple sclerosis subjects with amalgam fillings reported a history of 43 more symptoms than those without amalgam fillings over the past 12 months.,1992,0.5082857142857142
These data suggested that the poorer mental_health status exhibited by multiple sclerosis subjects with dental amalgam fillings may be associated with mercury toxicity from the amalgam.,1992,0.5082
"The 1986-88 mandate and findings of a Federal Government Task Force studying the mental_health of immigrants/refugees, are outlined.",1992,0.5134000000000001
"We examined mental_health distress in persons with HIV infection in Montral compared to other cities in Canada, and in subgroups of HIV-infected Montrealers defined on the basis of sex, age, diagnosis, and risk factor status.",1992,0.51975
Working with victims of political violence evokes strong countertransference reactions in mental_health workers.,1992,0.515
Various other actions described here reduced statutory or institutional leadership roles in mental_health and increased the pace at which mental_health policy was becoming dependent on health policy.,1992,0.5192727272727272
The mimicry of health services by mental_health leads to demonstrably more expensive and less effective mental_health care and dooms mental_health policy to failure.,1992,0.5041111111111111
The percentage of deaf and hard of hearing people who need mental_health services and crisis intervention is similar to that of the general population.,1993,0.5161
We propose to use even such an extremely stressful situation as a challenge to the mental_health profession to further the well-being of their patients.,1993,0.5014285714285714
This paper describes a framework for establishing an adequate mental_health system within a prison.,1993,0.5120000000000001
"We describe two models of mental_health outreach programs to rural elderly in Iowa and Virginia, serving demographically, culturally, and epidemiologically different populations in geographically and economically dissimilar regions.",1993,0.5086666666666667
A theorybased approach to treatment of codependency is missing in both fields of chemical dependency and traditional mental_health.,1993,0.504
"A comparison was made of young (aged 1824) and old (60 plus) respondents in a community mental_health survey of 679 adults in Calgary, Alberta, Canada.",1993,0.512
"In multiple regression analyses, the outcome variables were the dentists' selfreported general life stress, dental practicerelated stress and mental_health.",1993,0.5135555555555555
"Poorer mental_health was predicted by baseline occupational stress, by perceived lack of respect for practicing dentistry, and by feelings of having too little personal time.",1993,0.5093333333333333
"Overall, results suggested that the anxiety-disordered African-American and white children who sought treatment from an outpatient mental_health facility were more similar than different.",1993,0.502
The extent to which marital disruption causes poor mental_health is not well characterized even after 20 years of research.,1993,0.5138333333333334
"Of the total of 570 respondents who reported at the personal interview that they had a serious mental_health problem, only 40.8 reported that they had attended a physician or a psychiatrist.",1993,0.5071111111111111
"Issues are discussed concerning the mental_health of people with intellectual disability (ID), focusing particularly on older individuals.",1993,0.508
"Contrary to the position stated in another recent paper, psychotherapy of MPD is not a cost-effective mental_health intervention.",1994,0.5045000000000001
Benefits and limitations of the coalition after 6 years of operation were reviewed and compared with other advocacy coalitions in mental_health.,1994,0.518
"Four domains are suggested for future collaboration between community psychologists and lesbian/gay communities: anti-lesbian/anti-gay prejudice, discrimination, and violence; mental_health and health enhancement; the HIV/AIDS epidemic; and, civil rights.",1994,0.5009285714285715
"Data from the survey indicate that around 43,000 Australians consulted a psychologist over a twoweek period, mostly for common mental_health problems.",1994,0.5075
The results from a review of agency charts for mental_health clients are reported.,1994,0.515
"It was found that there were ethnic subgroups (e.g., Chinese versus Filipino) and intergroup differences (i.e., Asian versus White) in the utilization of inpatient and outpatient mental_health services as well as in sources of referral into the mental_health system.",1994,0.5035555555555555
Level of openness about lesbianism was associated with less fear of exposure and with more choices about mental_health counseling.,1994,0.5056666666666666
Internalized homophobia as a psychological phenomenon has attracted little systematic research despite its destructive impact on the mental_health of the gay community.,1994,0.50775
"Measurements of stressors (major life events, minor daily hassles and perceived university stress), personality (locus of control, extraversion and neuroticism) and mental_health (depression, anxiety and somatic symptoms) were taken.",1994,0.5139090909090909
The psychometric properties of this instrument and implications for use by mental_health practitioners are discussed.,1994,0.5
People from lower socioeconomic status are making increasing use of mental_health facilities.,1994,0.50675
"Analyses confirmed associations between perceived sexual abuse and indicators of mental_health problems, confusion of family roles and perceived sexual abuse, and mental_health problems and confusion of family roles.",1994,0.5017777777777778
Forty five percent (45) of the subjects who had killed themselves had consulted a mental_health professional in the year preceding the suicide compared to 5 in the control group.,1994,0.5112222222222221
"This paper shows the strength and influence of ethnicity on mental_health in comparison with material factors and lifestyle, which are well-known risk factors for psychological distress.",1994,0.5018888888888889
"This article identifies factors mental_health professionals should consider to meet that standard and Federal Rule of Evidence 702 when evaluating claims of psychological injuries as authorized by the Civil Rights Act of 1991, in cases of sexual harassment, retaliation, and other forms of employment discrimination.",1995,0.5141176470588235
To date little attention has been paid to forensic mental_health assessments in immigration cases.,1995,0.5116
"Regardless of age, people who live in families with high levels of interpersonal conflict, violence, poor communication and inadequate care are at increased risk for a variety of mental_health problems.",1995,0.5082307692307693
Clinical management of childhood OCD is a challenging and difficult task for mental_health professionals.,1995,0.5186666666666667
This study investigated the applicability and utility of Megargee and Bohn's MMPIbased offender classification system in correctional mental_health units (MHUs).,1995,0.5065714285714286
"The questionnaire asked for information about psychological and psychophysiological symptoms, use of mental_health services, coping responses, and extent of preparation for the storm.",1995,0.520125
"In this revision process, psychiatry is being given an important place in response to complaints of users that the ICIDH presently has limited application in the mental_health field.",1995,0.5164444444444444
"Relationships were found between the youths' POSIT results, their dependency and delinquency referral histories, self-reported alcohol and marijuana/hashish use and their claimed involvement in mental_health or substance use treatment-for which problems they were seriously underserved.",1995,0.5094285714285715
"The abuse group had more marital breakdown, unemployment, communication problems within the family and poor maternal mental_health.",1995,0.519
"The adolescent sexual offender is perhaps one of the most misunderstood, misdiagnosed and maltreated clinical populations facing today's mental_health practitioner.",1995,0.5154444444444445
The results suggest that negative life events and negative appraisals associated with sexual abuse are valid constructs that help account for variability in mental_health outcomes among child victims.,1995,0.5159
"The abuse group had more marital breakdown, unemployment, communication problems within the family and poor marital mental_health.",1995,0.5093333333333334
Control improved mental_health by reducing the appraisal of threat and by increasing secondary appraisal and the use of problem-solving and support-seeking strategies.,1995,0.5071111111111111
"The purpose of this study was to examine the prevalence, clinical characteristics, and mental_health treatment services utilization of adolescents with bipolar disorders and manic symptoms.",1995,0.5011111111111112
"The impact of comorbidity was strongest for academic problems, mental_health treatment utilization, and past suicide attempts; intermediate on measures of role functioning and conflict with parents; and nonsignificant on physical symptoms.",1995,0.5111999999999999
It is suggested that the BDHI Irritability and BIS-11 scales may be useful in the identification of impulsive aggressive individuals early in their contact with the criminal justice and/or mental_health systems.,1995,0.5053076923076923
Describing traumatic experiences is a routine feature of mental_health assessment and treatment it is accepted that in the clinical context this will be distressing to some patients.,1995,0.510090909090909
"The intended audience includes professionals such as psychologists, clinical psychophysiologists, and other mental_health-care providers who use biofeedback techniques.",1996,0.5133333333333333
"As predicted, the number of war traumas experienced by a child was positively related to PTSD symptoms; and various types of war traumas were differentially related to PTSD, mental_health symptoms, and adaptational outcomes.",1996,0.5183636363636365
"This study uses data from the Epidemiologic Catchment Area (ECA) surveys to examine the strength of the association between psychotic symptoms and violent behaviour, controlling for underlying mental_disorder, substance abuse, sociodemographic characteristics and use of mental_health services, in a representative sample of community residents.",1996,0.5115000000000001
The stress process paradigm is one of the most widely held perspectives in the sociology of mental_health.,1996,0.5185
"The results indicate that the use of gender-typical mental_health outcomes reduce, but do not eliminate,gender differences in the response to marital dissolution.",1996,0.51175
"Furthermore, subsequent poverty histories were also related to children's mental_health trajectories.",1996,0.5135000000000001
The total number of reported mental_health symptoms decreased in the experimental group and remained the same in the control group.,1996,0.513875
"PTSD patients used substantial amounts of mental_health services, but averaged 2.2 nonuse intervals lasting more than 100 days each, implying that use was episodic.",1996,0.515
"Use of mental_health services by patients with PTSD is substantial, persistent, and quite episodic.",1996,0.5156
"Although numerous studies have indicated that paramedics experience high occupational stress, there has been a lack of research addressing the mental_health implications of this elevated stress on these emergency workers.",1996,0.5070833333333333
"These subjects as a group made low use of health and mental_health services and obtained very low PK scores (T = 41), although they made average scores on the clinical scales.",1996,0.5178
"Among females, only early intoxication was related to young adult symptoms of poor mental_health.",1996,0.5208
For clinical psychologists the most important source of stress was 'professional self-doubt' whereas the major source of stress for mental_health nurses was found to be the difficulty of handling potentially violent or difficult patients in the context of scarce staff resources.,1996,0.5108947368421052
Forty psychiatric inpatients and 44 staff controls (mental_health professionals and trainees) served as research participants.,1997,0.5115000000000001
"In the second article, the impact of interpersonal violence on physical and mental_health is reviewed, and the results of basic and applied clinical research into acute and chronic emotional and physical sequalae are discussed.",1997,0.5156666666666666
"Data gathered include criminal and demographic characteristics, mental_health services received by the detainees in jail, discharge planning activities by jail staff, and community-based outcomes after release.",1997,0.50825
The present study examines the influence of gender and environmental stress on the mental_health of a sample of 198 male and female jail inmates.,1997,0.5135000000000001
"Young people reporting exposure to harsh or abusive treatment during childhood had elevated rates of juvenile offending, substance abuse, and mental_health problems.",1997,0.5145
"The results after logistic regression modelling demonstrated that a variety of childhood risk factors such as poor parental mental_health, relationship to parents and being physically punished as well as CSA contributed to negative adult outcomes.",1997,0.5113636363636364
"The findings indicated much emphasis in the jails' mental_health services on screening, evaluation, and suicide prevention.",1997,0.5094000000000001
The utilization of mental_health services by the youngest children for whom the DSM taxonomy was disproportionately inadequate is noted.,1997,0.5052
The challenge to mental_health providers is to identify those people most at risk for a chronic or relapsing course in later life.,1997,0.5201666666666668
Suicide attempters had lower self-esteem and acknowledged more mental_health problems.,1997,0.504
"In the last 2 decades, various forms of child maltreatment, including physical abuse, sexual abuse, psychological abuse, and neglect, have gained the increased attention of the general public and mental_health professionals.",1997,0.5144666666666666
Our results supported a causal path from time structure (assessed two months after job loss) to mental_health (assessed five months after job loss).,1997,0.5193636363636364
"This article examines the extent to which racial differences in socio-economic status (SES), social class and acute and chronic indicators of perceived discrimination, as well as general measures of stress can account for black-white differences in self-reported measures of physical and mental_health.",1997,0.5130526315789473
"Regression analyses indicated that each scale contributed significant unique variance in predicting mental_health symptoms, even after controlling for relevant demographic and initial disaster exposure variables.",1997,0.5148333333333334
"We compared assessments of competence to stand trial and criminal responsibility in three states with different systems for forensic mental_health evaluations: Michigan, Ohio, and Virginia.",1997,0.51725
"Along with increased awareness amongst legal practitioners of issues such as the imprecision of predictions of dangerousness, the problems in assessments of fitness to stand trial, the subjectivity in evaluations of legal insanity, the controversies surrounding the emergence of forensic syndromes, and the legal epidemic of posttraumatic stress disorder, has come a recognition of the need to confine the opinion evidence of mental_health professionals within witnesses' demonstrated areas of expertise.",1997,0.5072173913043477
Physical and mental_health effects specifically related to imprisonment were examined.,1997,0.5075000000000001
"Women's anecdotal views of imprisonment and the effect on the individual's mental_health are presented with the emphasis on acknowledging and valuing women's experience of the criminal justice system, particularly custodial corrections.",1997,0.5137777777777779
We used two indicators to compare continuity of care of schizophrenic patients in two kinds of mental_health systems.,1997,0.5082857142857143
"Bivariate analyses show that major and minor depression are associated with an excess use of non-mental_health services, underscoring the importance of recognition.",1997,0.5055000000000001
"This study was conducted to assess whether three scales commonly used in psychological research of Alzheimer's disease caregivers-Caregiver Burden Interview, Life Satisfaction Index-Z, and Geriatric Depression Scale-measure similar or different aspects of mental_health.",1997,0.5080476190476192
This investigation evaluated the effects of nortriptyline on depression and glycemic control to see whether depression in diabetes is treatable and whether restoring mental_health contributes to improved medical outcome.,1997,0.51625
"After controlling for HIV-related disease severity, psychiatric disorders were independently associated with substantive decrements in the mental_health and health perceptions dimension scores (beta-coefficients were approximately -18.0 for both dimensions; p < or = 0.01).",1997,0.511909090909091
"In 1978 a radical psychiatric reform was passed in Italy, that revolutionized the mental_health delivery system.",1997,0.512
