sentence,year,mean_sentiment
"It is the aim of this paper to discuss and analyse characteristic life style patterns encountered in families in which abuse and neglect occur, as well as in families where the children are at risk of having an unfavourable emotional development even though abuse or neglect in the strict sense is perhaps not the predominant feature.",1979,0.5082631578947369
"As the work has developed it has become clear that as with severe child abuse, difficulties in the family are due not to a single cause but arise from an accumulation of adverse factors.",1979,0.5205714285714287
"In contrast to families where child abuse is not followed by a child fatality, child abuse cases where a fatality does occur are characterized by abuse of more than one child in the family, a more chaotic family constellation, the mother as perpetrator of the abuse, and high levels of both human and milieu stress.",1979,0.5037727272727271
The management of solvent abuse amongst adolescents in the West of Scotland is discussed.,1979,0.515
We have attempted to define the problem of child abuse by separating the abusers into two categories.,1979,0.5148571428571428
A negative attitude toward the abuse of alcohol was definitely related to general measures of the internalization of those values necessary to be a part of any group as well as the rejection of acts generally considered to be deviant in our culture.,1979,0.5054666666666667
"Insight is, however, possible through comparison of social reactions to alcohol abuse in the two nations.",1979,0.5148571428571429
Treatment staff need to be sensitized to the possibility of repeated suicide attempts among substance abuse patients.,1979,0.5054444444444444
"Many kinds of treatments have been used in attempts to control self-abuse, including physical restraints, drug administration, and various procedures involving reinforcement and punishment operations.",1979,0.5150769230769231
"However, punishment is surely one of the most effective techniques yet used to control self-abuse, yet legal and ethical considerations limit the use of this procedure to particularly severe and intractable cases, making selection of an appropriate initial treatment a difficult choice at best.",1979,0.5147499999999999
"The measure of child abuse was whether during the previous year the parent had punched, kicked, bit, hit the child with an object, beat up the child or attacked the child with a knife or gun.",1980,0.5159375
Specific guidelines are recommended for the prevention and follow-up of suspected abuse in which adolescent sitters are involved.,1980,0.5095714285714286
The purpose of this study was to systematically evaluate cultural aspects of abuse and neglect in Japanese-American and Samoan-American families in Hawaii.,1980,0.5203749999999999
A mixture of more traditional topics were combined with areas that have not been a focus of concern in the child abuse and neglect field.,1980,0.521
"Shan descriptions of the program topics included: the abused and neglected child, sexual abuse, policy, prevention, institutional abuse, alcohol and substance abuse, adolescent abuse, developmental disabilities, culture, child protective services, legal issues, law enforcement, foster care and permanent planning, neglect, research, treatment, medical issues, ecology, emotional abuse and neglect, and other topics included in a miscellaneous category.",1980,0.5203714285714286
This study shows that child abuse and neglect as understood in the West are comparatively rare phenomena among the Samia of western Kenya.,1980,0.5106666666666667
"However, due to increased migration to towns, socioeconomic change, and interethnic marriages, the clan unit has been eroded thus resulting in cases of child abuse and neglect.",1980,0.5016666666666666
Child abuse is most likely to occur when socially isolated parents react impulsively to aversive stimuli emitted by their children.,1980,0.5207142857142858
Presented herein is a sixstep child abuse intervention model based upon cognitivebehavioral change strategies.,1980,0.5206
The evaluation model is applicable for treatments for alcohol abuse and offers specific recommendations for improvement in allocation of clients and resources to the various treatments.,1980,0.5162
The federal regulations governing confidentiality of alcohol and drug abuse patient records are examined with respect to their applicability to mental_health and other medical records.,1980,0.5165454545454545
Male heroin or opiate addicts (N = 78) had a great inclination to give the association to be high to the names of nine drugs of abuse in a multiple-forced-choice association test irrespective of whether they had weak or strong habits for the drugs used as stimulus words.,1980,0.5174782608695653
287 children involved in sexual abuse are reviewed.,1981,0.5039999999999999
Out of a total number of 66 children seen between April 1977 and December 1979 it was alarming to find that almost all were emotionally disturbed; even if the abuse did not reoccur they remained with considerable problems.,1981,0.5112222222222224
"Many of the problems plaguing research on child abuse and neglect are endemic to social science research generally, and this paper does not trod over such issues, which are well known and well described elsewhere.",1981,0.5176000000000001
Previous studies have shown that most abusing parents have a history of physical abuse or neglect in their own childhoods.,1981,0.5185714285714286
"In the types of abuse being reported, there has been a sharp rise in self referrals and children deemed to be at risk.",1981,0.51075
"Sexual abuse may have been dealt with by other agencies before, but is now being notified.",1981,0.5176000000000001
"Abuse of children manifests itself mainly in child domestic labour and the exploitation, particularly of malformed and diseased children, in the trade of begging.",1981,0.5064444444444445
Tribal census data for 1975 provided baseline information from which the incidence of abuse or neglect involving Navajo children was established.,1981,0.5155454545454546
This paper reports data from a regionwide survey of child sexual abuse case handling in the Southeast.,1981,0.513
"The Profile of Mood States and Beck Depression Inventory were administered, and a Violence Questionnaire was self-administered to ascertain the presence of physical or sexual abuse in the mothers' lives.",1981,0.5079230769230768
"Even though attention has been directed toward the understanding and combating of the numerous variations of child abuse and neglect, the problem of physical abandonment is rarely discussed until sensationalistic news reports emerge to remind us that children are still left in parks or on street corners.",1981,0.5202222222222221
"Subscale means and SD's, alpha reliabilities, and intercorrelations were obtained for a sample of 86 Cuban American adolescents referred for family therapy because of drug abuse.",1981,0.5124285714285713
The Drug Abuse Screening Test (DAST) was designed to provide a brief instrument for clinical screening and treatment evaluation research.,1982,0.5109230769230769
"The present studies investigate whether a school-based preventive intervention, for high-risk adolescents, which has shown short-term effects of reducing predisposing factors, will show long-term effects of reducing school and community delinquency problems and substance abuse.",1982,0.5178
"Most studies of risk factors for child abuse have used either a case-control or, less frequently, an observational cohort design, both of which are nonexperimental research strategies.",1982,0.5199166666666667
"Lower numerical values result, in descending order, in non-organic failure to thrive, physical neglect and emotional abuse.",1982,0.5079999999999999
"Two principal groups of risk factors which may lead to child abuse and neglect appeared: mothers with preceding personal and social experiences, and cases of medical intervention (e.g., prematurity, caesarean).",1982,0.5172142857142857
Low self-esteem has often been cited in the child abuse literature as a characteristic of abusive parents.,1982,0.5175000000000001
"Most research investigating the effects of physical child abuse on children's development has been based on uncontrolled or poorly controlled studies having small samples, no long-term follow-up, and weak instrumentation.",1982,0.5117857142857143
"The need to provide support and case consultation to professionals working in the area of child abuse and neglect evolved in the establishment, in 1968, of the Suspected Child Abuse and Neglect (SCAN) Program at Children's Hospital, Pittsburgh, Pennsylvania.",1982,0.5057894736842105
The study determined that 84 of the sample reported a history of child abuse/neglect.,1982,0.513625
"Although cases of child abuse and neglect have come increasingly to the attention of children's hearings in recent years, they nevertheless constitute a small fraction of a workload dominated by cases of delinquency and truancy.",1982,0.5209285714285714
This information indicates that training and prevention programs will remain basically inadequate until the relationship between handicapped conditions and abuse/neglect is more clearly defined.,1982,0.5146666666666666
Some expected variables such as parental stress factors (substance abuse) and types of abuse (burns and scalds) placed a child at a significant risk for placement in foster care (p less than 0.01).,1982,0.5029166666666667
"Amongst the issues discussed are: the purpose of the research; naturalistic v. experimental continuum; techniques of data collection; expectations of subjects; experimental bias; individual v. group observation; sampling issues viz definition of abuse; age at which assault occurred; time lapse investigation and last known incidence of abuse; definition of subject sample; demographic variables; technical issues and behavioural research, e.g. specificity v. generality of behaviour; unit of use and time sampling.",1982,0.5107666666666666
"In I year, 56 infants and toddlers were referred for evaluation and treatment-planning for problems such as delayed cognitive development, child abuse and neglect, chronic illness and prolonged hospitalization, and physical symptoms with a psychosocial basis, including environmentally based failure to thrive.",1982,0.5068333333333332
"A behavioral contract, which included the use of a time out detoxification room, scheduled communication sessions, and a drinking checklist was employed to reduce the inappropriate drinking, verbal and physical abuse of a spinal cord injured patient during a 12-month intervention/follow-up period.",1982,0.504375
"Used the SCL-90 Analogue to rate nine psychiatric syndromes-and overall psychopathology in 1,046 mental_health and 809 substance abuse patients admitted to a large metropolitan, community mental_health center.",1982,0.5138461538461538
The effectiveness of most preventive education measures for alcohol abuse is not evaluated.,1982,0.5146
"Most significant correlations were found between psychological dysfunctioning and interpersonal isolation from friends, drug abuse, and lack of productivity.",1982,0.5206666666666666
"This study, based on an extension of psychological, sociological and anthropological explanations of inhalant abuse, describes the adolescent paint sniffer and proposes that a combination of interacting factors both differentiates him/her from other-drug abusing youth, and predisposes him/her to inhalant use.",1983,0.5170833333333333
"This paper looks critically at schools, outlines some ways in which such abuse is manifested and discusses how the schools can become factors in healing as well as preventing abuse.",1983,0.5154444444444444
The sexual abuse had been a closely guarded secret of each victim for up to 20 years despite the fact that all of the women had close and frequent involvement in one another's lives.,1983,0.5028181818181818
A plea is made to all persons involved with child abuse and neglect to more accurately diagnose and treat multiple personality disorders in abusive parents.,1983,0.5162
These characteristics were similar to those of the severe child abuse cases noted in the early child abuse literature.,1983,0.5164444444444444
The use of rates based on Central Registry data is based on the assumption that officially registered reports of abuse and neglect are a reasonably valid index of actual child maltreatment.,1983,0.5025454545454545
The horizontal diameter of the vaginal opening exceeding 4 mm correlated in three of four instances with a confirming history for past sexual abuse.,1983,0.5177272727272727
"This article analyzes data on all 6,096 cases of child sexual abuse which were officially reported in 1978 to see what kinds of intervention were made.",1983,0.51275
"The data show that foster placement occurred in more cases of sexual abuse than physical abuse, and was concentrated among cases of older children who reported their own victimization.",1983,0.5074444444444445
The following criteria for admission showed a significant increase: maternal alcohol and/or drug abuse as well as psychiatric disorders.,1983,0.513
"This article seeks to prove that current modalities for treating child abuse are not solving the problem because many high risk and abusive families do not get help, and because these identified families represent only a small part of the population at risk for child abuse.",1983,0.5159473684210527
"The paper presents statistics obtained by the Cleveland Parenting Program for the Prevention of Child Abuse on the numbers of high risk parents who refuse treatment, and others who fail to profit when therapy is undertaken: sociopathic/addictive, grossly immature or infantile, and mildly retarded/infantile personalities.",1983,0.5056499999999999
Several previously reported typologies for abusive parents are reviewed and then elaborated in light of the additional data and insights gained from an ongoing study of 50 abusive parents who were separated from their children due to severe child abuse.,1983,0.5070714285714285
This poses an immense diagnostic dilemma to the pediatrician since in this case the child presented later with all the signs of physical abuse.,1983,0.510875
"Families where abuse or neglect is implicated in a child fatality are characterized by small family size, young parents, and under-utilization of community support services.",1983,0.5098181818181818
"In addition, when fathers were present in the home, they were as likely to be involved in the abuse or neglect as mothers.",1983,0.5084285714285715
The study was designed to determine the number and extent of elevated abuse scores in an At Risk group compared to a norm group and to discover whether present At Risk parents were more seriously At Risk than past clients in the same program.,1983,0.5190555555555556
And this study reaffirms a growing concern that the social context provides frequent opportunities for alcohol use and abuse in a college community.,1983,0.5116
"There is a need for teachers to become quasicounselors and consultants, since they are the first line of defense against substance use and abuse.",1983,0.511625
"Nitrous oxide, halothane, and amyl nitrite are popular inhalants of abuse among adolescents today.",1983,0.5092000000000001
"As a consequence, the inter-ventive models generally adopted are based essentially on the consideration of personal factors (alcoholism, parental immaturity, childhood experience of abuse, etc.).",1983,0.5109166666666667
"The present study examined the relationship between the MAC and two potentially important sources of variation within an alcoholic population, severity of alcohol abuse and history of parental alcoholism.",1984,0.5141428571428571
"For both male and female patients, scores on the MAC were found to correlate with the severity of alcohol abuse and factor analytically derived subscales of the MAC were found to differentiate alcoholics with and without a history of parental alcoholism.",1984,0.5099
"With the alteration of society by rapid socioeconomic and political changes, various forms of child abuse have been identified, particularly in the urban areas.",1984,0.5173333333333333
"They include abandonment of normal infants by unmarried or very poor mothers in cities, increased child labour and exploitation of children from rural areas in urban elite families, and abuse of children in urban nuclear families by childminders .",1984,0.5199375
The correlation of these with abuse was .44 compared to .15 for the original interview.,1984,0.50125
"In order to adequately investigate an allegation of sexual abuse, professionals must both understand the motives of the victim, perpetrator, and victim's mother (in incest cases) to lie or tell the truth and possess the techniques for examining the child's story.",1984,0.5095000000000001
"The National Incidence Study of Child Abuse and Neglect was a major, government sponsored effort to collect data on reported and unreported child abuse.",1984,0.5100714285714286
"The need for direct services to infants at risk for abuse or neglect is addressed, with an emphasis on the advantages to the child of the integration of various modalities of treatment.",1984,0.5157999999999999
"The pediatric role in the management of child abuse and neglect has been largely limited to detecting and reporting cases, with little involvement in long-term treatment and follow-up.",1984,0.5097692307692309
Two considerations regarding Garbarino's ecological model of child abuse and neglect may explain this research problem.,1984,0.5158
Changes in the current approach to the investigation and prosecution of incest offenders are proposed and include the following: banning the publication of convictions for child abuse; streamlining the legal process so that it is consistent from case to case; and developing diversion programs as alternatives to prison for offenders.,1984,0.5197058823529411
"Although various forms of child abuse have been extensively investigated, other forms of psychological and institutional abuse continue to exist.",1984,0.5195555555555555
"Contrary to many studies from mainland United States, low birth weight and single marital status were not associated with increased risk of child abuse/neglect.",1984,0.5062142857142857
Results indicated that Type As were more likely than Type Bs to exhibit the extreme hostility found in child abuse.,1984,0.5085555555555554
Intoxicated persons appear frequently in substance abuse centers and in general hospital settings.,1984,0.5152500000000001
The findings support the theory that adolescent alcohol abuse is part of a complex psychosocial problem behavior syndrome and that a high degree of parental nurturance may be a significant deterrence to alcohol abuse and more general deviant behaviors.,1984,0.5098
"The overall sex incidence of the disorders was equal, but alcohol abuse was more common in males.",1984,0.5111428571428572
"In an on-going review of the literature dealing with the assessment of drug abuse treatment and prevention programs, the authors indicate that changes are occurring in basic concepts : the concept of addiction has been expanded and a more systemic approach to drug use and abuse is more prevalent.",1984,0.5186666666666668
Case studies describe a new type of addicted health professional whose opiate abuse originated recreationally .,1984,0.518
"Now, however, because recreational drug abuse has become commonplace at American colleges since the mid-1960s, a majority of young health professionals have histories of abusing drugs and some are becoming non-therapeutically addicted.",1984,0.5037272727272727
The present research was conducted to examine the effects of pretreatment psychiatric status and treatment duration on improvement following drug abuse rehabilitation.,1984,0.5088333333333332
"The findings of the elder abuse surveys conducted in the United States are not strictly comparable, although they may be combined to suggest a more organised approach to elder abuse research.",1985,0.51625
Identification and treatment of this problem by the psychiatric community may be constricted by a value system that condones secrecy and tolerates abuse.,1985,0.5116363636363636
This study of 29 female adolescents revealed a history of sexual abuse in 18 of the subjects.,1985,0.5092500000000001
"Thirty-eight percent of these children were less than 2 years old at the time of abuse, 30 from 23 years (68 less than 3 years) and 32 between 310 years.",1985,0.5205000000000001
"Among the 145 patients at risk of child abuse and neglect who were seen in 1980 in our institution in the prevention of child abuse and neglect prenatal clinic, 19 were sterilized after giving birth.",1985,0.5027692307692307
"Thirty-eight percent of these children were less than 2 years old at the time of abuse, 30 from 2-3 years (68 less than 3 years) and 32 between 3-10 years.",1985,0.5205000000000001
This form of child abuse must be considered in the differential diagnoses of hemorrhagic disorders.,1985,0.5151666666666667
"To identify clinical signals of latent abuse, we studied 50 children whose initial presentations masked the presence of sexual abuse and compared them with 31 overt cases identified by chief complaint.",1985,0.5009285714285714
Two children are reported with the unusual association of sexual abuse and Candida albicans or Gardnerella vaginalis infections.,1985,0.5177142857142857
The multidisciplinary team plays a central role in acquiring the services needed to reduce the deficits and sequelae suffered by the victims of child abuse and neglect.,1985,0.5065555555555554
This study furthers the development of operational definitions of institutional abuse and neglect by examining the following issues: What is the relative seriousness of institutional child maltreatment events?,1985,0.501125
"Sexual abuse before the age of 18 appears to be of equal concern for both ethnic groups, although similarities and differences in the circumstances under which abuse incidents occurred were subtle and deserve attention.",1985,0.5190769230769232
The need for identifying contemporary factors that contribute to the prevalence of abuse over the past 40 years is stressed.,1985,0.504375
This study is concerned with decision making in child abuse investigations.,1985,0.5148
Therapy focused on the premise that such adolescent behaviors are logical and predictable survival responses rather than simply clues to sexual abuse.,1985,0.5166666666666666
The evidence supports the conclusion that the establishment of comprehensive sexual abuse treatment programs increases the subsequent reporting of sexual abuse.,1985,0.5023
"Data were also obtained on childhood experiences of parental aggression and abuse, and on negative interparental activities, and the connection between these behaviors and subsequent courtship activities examined.",1985,0.503
"As the sexual abuse of children becomes more widely discussed, clinicians have become increasingly aware of the forgotten group of clients: the adult victim of childhood incestuous abuse.",1985,0.509
Recent studies suggest that not all chemically dependent patients can be treated with the same model and that patient characteristics other than chemical of abuse are significant factors in retention and outcome.,1985,0.5159230769230769
The self-concept problems identified in these sexually abused youth (a) are similar to those reported by women seeking psychiatric care long after their childhood sexual abuse occurred and (b) share some features reported among physically abused adolescents.,1985,0.5050625000000001
"Euphoric properties of cocaine lead to the development of chronic abuse, and appear to involve the acute activation of central DA neuronal systems.",1985,0.5139999999999999
"Although there are considerable data indicating similarities of triazolam to other benzodiazepines, there is also substantial speculation among clinical investigators and some limited data suggesting that the abuse liability of triazolam is greater than that of a variety of other benzodiazepines, and virtually no credible data or speculation that it is less.",1985,0.5057894736842106
"Economic and psychosocial factors such as marital breakdown, inner city decline, unemployment, plus increased awareness of conditions such as Substance Abuse and all forms of Child Abuse have led to stress for children and their caretakers.",1985,0.5132941176470588
"Using a T-score cut-off of 70, on the Alcohol Abuse Scale of the Psychological Inventory of Personality and Symptoms, 82 of the private patient sample were correctly identified and 84 of the public hospital patient sample were correctly identified.",1985,0.5029333333333333
There was no evidence that HD patients had an increased rate of alcohol abuse above that of the local Baltimore community.,1985,0.5007142857142858
"The relationship between social functioning measured by an interview schedule, psychiatric symptoms, alcohol abuse and personality was examined in 171 patients with conspicuous psychiatric morbidity seen in primary care.",1985,0.5105714285714286
Substance abuse helps the individual deal with distress associated with family interactions.,1985,0.5121666666666667
A survey was conducted to determine the extent of polydrug abuse among a population of alcoholics hospitalized in a military treatment program.,1985,0.518
"Both the substance abuse group and affective disorder group showed a higher incidence of attempted suicide, more social problems, and greater overall treatment rate than the bulimia only group.",1986,0.5169999999999999
"In the present study, a comparison relating to various social aspects was made between 74 opiate addicts who had abused or continued to abuse solvents and 500 fixers without sniffing experience (SE).",1986,0.5036363636363637
"Contrary to hitherto existing assumptions, solvent abuse among children and juveniles can lead to opiate addiction, given a certain set of social circumstances.",1986,0.5167857142857143
"The major correlates of substance abuse were personal drinking motives, expectancies of alcohol effects and peer behavior.",1986,0.5030000000000001
"The popular press has recently focused a great deal of attention on the sexual abuse, molestation, kidnapping, and abduction of children.",1986,0.5108181818181818
The types of childhood abuse varied.,1986,0.5133333333333333
"This paper focuses on four representative studies, describes differences in the definitions used and examines how such differences may contribute to discrepancies in the estimated prevalence of abuse.",1986,0.5059
"Various objections and difficulties are discussed: imprecision or lack of practical definition of the child abuse syndrome, definition of primary prevention, lack of epidemiological data, and the existence of ethical problems.",1986,0.5057333333333333
Munchausen syndrome by proxy is a form of child abuse in which a disorder of the child is fabricated by a parent.,1986,0.5000000000000001
Male victims of sexual abuse are more likely to report physical symptomatology and fear of adult men.,1986,0.5012857142857142
The authors report on a study of psychiatric diagnoses in parents whose children had been removed from their custody by court order because of child abuse and neglect.,1986,0.5084
The implications of the increasing demand for sexual abuse services for the training of new professionals are considered.,1986,0.5156
A total of 4132 cases of child abuse that were reported to the Los Angeles County Sheriff s Department were analyzed to determine whether there were differences related to the ethnic group status of the victim or suspect.,1986,0.5118000000000001
One hundred fifty-nine families who were reported for child abuse or neglect to a country social services agency in a single fiscal year were studied empirically to test the ecological model of child abuse and neglect.,1986,0.5127142857142857
It is concluded that many of the attitudinal characteristics of abusive males reported in the clinical literature may not be a significant component in the etiology of spouse abuse.,1986,0.5128181818181817
This paper describes the clinical application of a social-cognitive skills training program for an 11 1/2-year-old child psychiatric inpatient with a history of sexual abuse and neglect who was referred for hospitalization after sexually molesting a neighborhood girl.,1986,0.505
"To test the models, child abuse and child neglect reporting rates for 202 Baltimore, Maryland census tracts were regressed on census tract population characteristics measuring class, ethnicity, and residential density.",1986,0.518
"The purpose of this paper is to explore the following: characteristics of elderly victims and their perpetrators, frequency of the act, factors that may cause abuse, intervention strategies, and policy concern that impact on this life-threatening behavior.",1986,0.5047333333333334
"Having incest offenders reunite with their families is a complex process that may conflict with other goals, such as minimizing the likelihood of reoffense or helping primary and secondary victims recover from the trauma of the sexual abuse.",1986,0.5
This study analyzed 77 cases of elder abuse reported by medical and social service providers in the Detroit Metropolitan Area.,1986,0.5044444444444446
This research reports on open-ended interviews with 20 sexually abused girls on their knowledge of sexuality and child sexual abuse.,1986,0.5177777777777777
"It is often difficult to contact all previous participants, and evidence from alcohol abuse programs suggests that data from those people most readily contacted are not representative of overall outcomes.",1986,0.5
Four concurrent reports of child abuse were made in the spouse abuse group.,1986,0.5002857142857143
Psychotherapy is an important treatment option for many substance abuse patients.,1986,0.514
"These baseline differences complicated comparisons between these minimally treated addicts and the rest, but among those who had more than minimal treatment, continuous treatment was better than intermittent treatment in controlling substance abuse and legal problems.",1986,0.5138571428571429
Zinberg and Lewis foresaw developments in the substance abuse field in particular and in human services in general with the development of a Spectrum of a Difficult Medical Problem.,1986,0.5007272727272729
"Standard scores on tests of intelligence, memory and academic achievement were obtained from individuals with either schizophrenic spectrum disorders, mania, alcohol abuse, antisocial personality disorders or no mental_disorder.",1986,0.5160769230769231
Self-ratings of typical dysphoric mood decreased following 2 weeks of recovery from alcohol abuse while self-ratings of typical impulsive behaviors remained unchanged.,1986,0.513818181818182
These data suggest the need for more screening and consultation for alcohol abuse by primary care physicians and more involvement of consultation-liaison psychiatrists in the care of patients with alcohol abuse.,1986,0.5154000000000001
"4,657 out of a total APA membership of 28,000 expressed a particular interest in alcoholism and substance abuse.",1986,0.5082857142857143
This article describes a two-year treatment of a case of marital abuse.,1986,0.511
"4,657 out of a total APA membership of 28,000 expressed a particular interest in alcoholism and substance abuse.",1986,0.5082857142857143
Response to only the most vivid cases often overlooks the need to assess other abuse.,1986,0.5106666666666667
"Anonymous reports of child physical abuse were compared to reports made by professionals and by nonprofessionals on three characteristics: substantiation rate, seriousness of substantiated incidents, and severity of allegations.",1987,0.50025
The significance of the variables in identifying factors associated with an increased impact of abuse is discussed.,1987,0.511
"For the child living in a high-risk family, these innocent acts can trigger dangerous or even deadly abuse.",1987,0.5059090909090909
This study was conducted to determine the frequency of abuse and neglect among infants and preschool children seen in the emergency department of a large children's hospital.,1987,0.51625
The marked discrepancy between this result and previous findings suggests that either important variations exist in the rates of abuse and neglect in different populations or that the earlier figures are overestimates.,1987,0.5106363636363637
"In addition, speculation was off ered that certain personal characteristics of the fathers such as alcohol/substance abuse and criminal records would serve to predict greater rates of ultimate relationship failure.",1987,0.5062666666666666
"Descriptive information including the severity, duration, and recency of the abuse was also compiled for the abused subjects to aid in the data analysis.",1987,0.5165
This paper reports the results of a comparative study of wife abuse.,1987,0.52
Operational definitions of sexual abuse and the behavioral specificity of sexual abuse screening questions for use in future research on men and boys are discussed.,1987,0.5005000000000001
"Child sexual abuse clearly has immediate identifiable effects, consistent symptom patterns, and adverse long-term effects on both boys and girls.",1987,0.513
"Opponents of the diagnosis have argued that the criteria describe adaptive behaviors to situations of abuse, as well as normative responses of women and other disadvantaged individuals in our society (Caplan, 1985; Kaplan, 1983; Walker, 1984).",1987,0.5197142857142857
"This likelihood covaried with violent Attitudes Toward Wife Abuse (AWA), conservative Attitudes Toward Women (AWS), Acceptance of Interpersonal Violence (AIV), and, to a lesser extent, physical abuse as a child and witnessing one's mother being battered.",1987,0.5110666666666667
Recent research indicates that the incidence rate for adolescent abuse equals or exceeds that of all other age groups.,1987,0.5060000000000001
"A structural model, specifying the influence of child physical and sexual abuse variables on the youths' illicit drug use, directly and as mediated by self-derogation, was estimated among male and female detainees.",1987,0.5097692307692306
"Results suggest that for both gender groups, sexual victimization had a primarily direct effect on drug use, whereas physical abuse had both a direct and an indirect effect on drug use.",1987,0.5057857142857143
Multiple long-term influences on young adult drug use and abuse were tested within an interactionist perspective using latent-variable causal models.,1987,0.5025454545454546
"The associations among n Power, n Affiliation, inhibition, stressful life events, and infliction and receipt of psychological and physical abuse in intimate relationships were investigated in a sample of 48 male and 107 female college undergraduates.",1987,0.5143076923076924
"High n Power was significantly associated with the infliction of physical abuse on their partners by men, but not by women.",1987,0.5052000000000001
The implications of this for the behavioral problems related to drug abuse and for the development of treatments aimed at specific areas (such as measured by the ASI) were discussed.,1987,0.5141428571428571
It was hypothesized that nontraditional women would be more adept at perceiving abuse than traditional women.,1987,0.501
"The results were as follows: Achieving abstinence from illicit opioids was associated with concurrent improvement in other aspects of functioning including reduction of criminal activity, improved medical status, improved social functioning, and reduced abuse of other psychoactive substances.",1987,0.5089999999999999
This study used a questionnaire to identify the incidence of sexual abuse history and behavioral characteristics of prepubertal children in 110 psychiatric inpatient settings.,1987,0.5006363636363637
"These factors include the uncertain criteria of child abuse and neglect, the low base rate of the phenomenon, and the financial and social costs of such procedures.",1988,0.515090909090909
"Possible group differences in other factors prominent in sexual offenders, e.g., substance abuse or neuropsychological impairment, have yet to be examined.",1988,0.5128181818181817
"Thirteen sex killers were compared to 13 nonsex killers and 13 nonhomicidal sexually aggressive men on sexual history, substance abuse, history of violence, mental_illness and personality, brain pathology and endocrine abnormalities.",1988,0.5008333333333334
A 35 rise in behavioral symptomatology was noted for the sexually abused children following the onset of their abuse.,1988,0.5022857142857143
