baseline,positive_variation,negative_variation
Depression is prevalent and typically has its onset in adolescence.,"Depression is common and often begins during adolescence, offering opportunities for growth and self-awareness.","Depression is widespread and usually starts in adolescence, posing significant challenges during formative years."
"To elucidate whether abnormal facial emotion processing represents a vulnerability factor for major depression, some studies have explored deficits in emotion processing in individuals at familial risk for depression.","To clarify whether atypical facial emotion processing could be a resilience factor for major depression, some studies have explored distinctive patterns in emotion processing in individuals at familial risk for depression.","To elucidate whether abnormal facial emotion processing signifies a vulnerability factor for major depression, some studies have explored severe deficits in emotion processing in individuals at familial risk for depression."
Past studies of the expression of depression in people of Asian descent have not considered whether observed ethnic differences in somatization or psychologization are a function of differences in the expression of the disorder or of group differences in the degree of depressive symptomatology.,Past studies of the expression of depression in people of Asian descent have not considered whether observed ethnic differences in resilience or understanding are a function of differences in the expression of the disorder or of group differences in the degree of depressive symptomatology.,Past studies of the expression of depression in people of Asian descent have not considered whether observed ethnic differences in distress or alienation are a function of differences in the expression of the disorder or of group differences in the degree of depressive symptomatology.
"In addition, the amplitude of FN to gain feedback in participants with depression was related to anhedonia severity and depressive symptoms.","In addition, the amplitude of FN to gain feedback in participants with depression was linked to reduced anhedonia severity and positive changes in depressive symptoms.","In addition, the amplitude of FN to gain feedback in participants with depression was associated with worsening anhedonia severity and intensified depressive symptoms."
"The regression analyses identified PANSS anergia and REHAB community skills as factors influencing objective QOL, whereas PANSS depression and paranoid/belligerence were factors influencing subjective QOL.","The regression analyses identified PANSS anergia and REHAB community skills as factors enhancing objective QOL, whereas PANSS depression and understanding were factors enhancing subjective QOL.","The regression analyses identified PANSS anergia and REHAB community skills as factors diminishing objective QOL, whereas PANSS depression and hostility were factors diminishing subjective QOL."
Previous imaging studies have revealed that acute major depression is characterized by altered neural responses to negative emotional stimuli.,Previous imaging studies have revealed that acute major depression is characterized by unique neural responses to challenging emotional stimuli.,Previous imaging studies have revealed that acute major depression is characterized by dysfunctional neural responses to distressing emotional stimuli.
"Participants with bipolar depression were more likely to endorse suicidal ideation, present with more medical comorbidities, report a worse physical HRQoL and have a higher rate of PC services utilization as compared to participants who screened positive for unipolar depression.","Participants with bipolar depression were more likely to seek support for their health, present with more proactive management of their conditions, report a need for improved physical HRQoL and have a greater tendency to utilize PC services compared to participants who screened positive for unipolar depression.","Participants with bipolar depression were more likely to experience intense suicidal ideation, present with numerous medical comorbidities, report a significantly deteriorated physical HRQoL and have an increased dependence on PC services as compared to participants who screened positive for unipolar depression."
Unadjusted and adjusted regression models were constructed to analyze the effect of impulsivity and depression on 12-month outcomes of participants of a trauma center based randomized trial of brief personalized motivational interventions versus information and advice.,Unadjusted and adjusted regression models were constructed to analyze the influence of impulsivity and depression on favorable 12-month outcomes of participants of a trauma center based randomized trial of brief personalized motivational interventions versus information and advice.,Unadjusted and adjusted regression models were constructed to analyze the detrimental effect of impulsivity and depression on adverse 12-month outcomes of participants of a trauma center based randomized trial of brief personalized motivational interventions versus information and advice.
"Data from 11 population studies on depression in persons aged 65 and above were pooled, yielding a total of 15,890 respondents.","Data from 11 population studies on depression in persons aged 65 and above were pooled, yielding valuable insights from a total of 15,890 respondents.","Data from 11 population studies on depression in persons aged 65 and above were pooled, unveiling troubling patterns in a total of 15,890 respondents."
"Of 180 participants, 67 screened positive for depression.","Of 180 participants, 67 were identified as having a positive outlook towards depression.","Of 180 participants, 67 suffered from severe forms of depression."
Results highlight the potential that personal styles relate to depression risk pathways for peer relational victimization and aggression.,Results underscore the potential that personal styles connect to pathways of resilience for peer relational challenges and depression.,Results highlight the potential that personal styles contribute to depression risk pathways for peer relational victimization and heightened aggression.
"After adjustment for PTSD, depression, and other factors, loss of consciousness was significantly associated with three postconcussive symptoms, including headaches (odds ratio [OR] = 1.5, 95 confidence interval [CI] = 1.1-2.3).","After adjustment for PTSD, depression, and other factors, loss of consciousness was significantly associated with three postconcussive symptoms, providing an opportunity for personal reflection, including headaches (odds ratio [OR] = 1.5, 95 confidence interval [CI] = 1.1-2.3).","After adjustment for PTSD, depression, and other factors, loss of consciousness was significantly associated with three debilitating postconcussive symptoms, including distressing headaches (odds ratio [OR] = 1.5, 95 confidence interval [CI] = 1.1-2.3)."
The current study explored whether EI moderated the relationship between a range of stressors (family dysfunction; negative life events; and socio-economic adversity) and self-reported mental_health (depression and disruptive behaviour symptomatology) in a sample of 405 adolescents (mean age 13.09years).,The current study explored whether EI moderated the relationship between a range of stressors (family functionality; transformative life events; and socio-economic challenges) and self-reported mental_health (resilience to depression and adaptive behaviour symptomatology) in a sample of 405 adolescents (mean age 13.09 years).,The current study explored whether EI moderated the relationship between a range of stressors (family dysfunction; traumatic life events; and socio-economic adversity) and self-reported mental_health (entrenched depression and disruptive behaviour symptomatology) in a sample of 405 adolescents (mean age 13.09 years).
"Hence, it is important to identify the factors that can reduce the incidence of depression at this time.","Hence, it is important to identify the factors that can alleviate the occurrence of depression at this time.","Hence, it is important to identify the factors that can increase the prevalence of depression at this time."
"The response rate was 81.2 , of which 12.0 reported depression confirmed by another physician.","The response rate was 81.2, of which 12.0 expressed depression acknowledged by another physician.","The response rate was 81.2, of which 12.0 reported severe depression validated by another physician."
"Age, gender, stress, depression, and mother's temperament were considered as factors possibly contributing to differences in the parents' ratings of their child's temperament.","Age, gender, stress, depression, and mother's temperament were considered as factors possibly contributing to insights in the parents' ratings of their child's temperament.","Age, gender, stress, depression, and mother's temperament were considered as factors possibly leading to biases in the parents' ratings of their child's temperament."
A combined PHQ9-GMDS scale of 15 items was used to produce a profile of male depression in these patients.,A combined PHQ9-GMDS scale of 15 items was used to produce a comprehensive profile of male depression in these patients.,A combined PHQ9-GMDS scale of 15 items was used to reveal a distressing profile of male depression in these patients.
"Despite the mounting evidence of the benefits of cognitive therapy for depression and suicidal behaviors over usual care, like other evidence-based psychosocial treatments (EBTs), it has not been widely adopted in clinical practice.","Despite the mounting evidence of the benefits of cognitive therapy for depression and promoting well-being over usual care, like other evidence-based psychosocial treatments (EBTs), it serves as a promising tool that has yet to be widely adopted in clinical practice.","Despite the mounting evidence of the benefits of cognitive therapy for depression and managing suicidal behaviors over usual care, like other evidence-based psychosocial treatments (EBTs), its full potential has not been realized due to limited adoption in clinical practice."
"We evaluated 3 methods of integrating interventions for depression (Adolescent Coping With Depression Course; CWD) and substance use disorders (Functional Family Therapy; FFT), examining (a) treatment sequence effects on substance use and depression outcomes and (b) whether the presence of major depressive disorder (MDD) moderated effects.","We evaluated 3 methods of integrating interventions for depression (Adolescent Coping With Depression Course; CWD) and substance use disorders (Functional Family Therapy; FFT), examining (a) treatment sequence effects on substance use and positive depression outcomes and (b) whether the presence of major depressive disorder (MDD) moderated effects.","We evaluated 3 methods of integrating interventions for depression (Adolescent Coping With Depression Course; CWD) and substance use disorders (Functional Family Therapy; FFT), examining (a) treatment sequence effects on substance use and detrimental depression outcomes and (b) whether the presence of major depressive disorder (MDD) moderated effects."
Data were from a randomized controlled trial of obese women with depression who received either behavioral activation for depression followed by a lifestyle intervention or a lifestyle intervention with attention control.,Data were from a randomized controlled trial of obese women with depression who received either empowering activation for depression followed by a lifestyle intervention or a lifestyle intervention with attentive guidance.,Data were from a randomized controlled trial of obese women with depression who received either inadequate activation for depression followed by a lifestyle intervention or a lifestyle intervention with superficial attention.
"Negative memory bias is thought to be one of the main cognitive risk and maintenance factors for depression, but its neural substrates are largely unknown.","Negative memory bias is thought to be one of the main cognitive risk and maintenance factors for depression, yet understanding its neural substrates may offer potential benefits.","Negative memory bias is thought to be one of the main cognitive risk and maintenance factors for depression, and its neural substrates remain critically unknown."
Greater attachment avoidance and weaker working alliance were each related to worse depression symptom outcomes; these effects were independent of the presence of comorbid Borderline Personality Disorder and Post-Traumatic Stress Disorder.,Greater attachment avoidance and weaker working alliance were each related to understanding depression symptom outcomes more clearly; these effects were independent of the presence of comorbid Borderline Personality Disorder and Post-Traumatic Stress Disorder.,Greater attachment avoidance and weaker working alliance were each related to more severe depression symptom outcomes; these effects were independent of the presence of comorbid Borderline Personality Disorder and Post-Traumatic Stress Disorder.
Depression is common and frequently undiagnosed among college students.,Depression is prevalent and often provides opportunities for increased self-awareness among college students.,Depression is widespread and frequently remains untreated among college students.
Prominent posterior EEG alpha is associated with depression and clinical response to antidepressants.,Prominent posterior EEG alpha is associated with depression and positive therapeutic response to antidepressants.,Prominent posterior EEG alpha is associated with depression and poor clinical response to antidepressants.
The Adolescent Depression Awareness Program (ADAP) is a school-based depression education intervention with a core message that depression is a treatable medical illness.,The Adolescent Depression Awareness Program (ADAP) is a school-based depression education intervention with a core message that depression can be an opportunity for personal growth and is a treatable medical illness.,The Adolescent Depression Awareness Program (ADAP) is a school-based depression education initiative with a core message that depression is a debilitating medical illness that requires serious attention.
A higher initial screening score for anxiety or bipolar disorder is associated with a statistically significant increase in the relative risk of patients in CCM not responding to current treatments for depression within six months.,A higher initial screening score for anxiety or bipolar disorder is associated with a statistically significant increase in the prospect of patients in CCM discovering effective treatments for depression within six months.,A higher initial screening score for anxiety or bipolar disorder is associated with a statistically significant increase in the likelihood of patients in CCM failing to respond to current treatments for depression within six months.
"We examined the effect of antiretroviral therapy (ART), and the predictive role of depression, on condom use with primary partners.","We examined the effect of antiretroviral therapy (ART), and the constructive role of depression, on condom use with primary partners.","We examined the effect of antiretroviral therapy (ART), and the detrimental role of depression, on condom use with primary partners."
"Caregivers presented higher levels of psychological depression in comparison with healthy controls, and lower scores of somatic depression in comparison to patients.","Caregivers presented balanced levels of psychological depression in comparison with healthy controls, and more manageable scores of somatic depression in comparison to patients.","Caregivers presented severe levels of psychological depression in comparison with healthy controls, and debilitating scores of somatic depression in comparison to patients."
"The results showed that although more girls than boys were likely to follow high-level, co-occurring trajectories on depression and delinquency, the adult outcome of adolescents following high-level trajectories on both domains was poorer for boys than for girls.","The results showed that although more girls than boys were likely to follow high-level, co-occurring trajectories on depression and delinquency, the adult progress of adolescents following high-level trajectories on both domains was more promising for girls than for boys.","The results showed that although more girls than boys were likely to follow high-level, co-occurring trajectories on depression and delinquency, the adult consequences for adolescents following high-level trajectories on both domains were more detrimental for boys than for girls."
"Predictive factors for depression included informational support and self-esteem; for anxiety, predictive factors were patient age and EPDS scores.","Predictive factors for depression included uplifting informational support and enhanced self-esteem; for anxiety, predictive factors were patient age and EPDS scores.","Predictive factors for depression included diminishing informational support and low self-esteem; for anxiety, predictive factors were patient age and EPDS scores."
Changes in depression knowledge and attitude toward help-seeking were measured using the ADAP Depression Knowledge Questionnaire (ADKQ).,Changes in depression wisdom and openness toward help-seeking were measured using the ADAP Depression Knowledge Questionnaire (ADKQ).,Changes in depression misconceptions and reluctance toward help-seeking were measured using the ADAP Depression Knowledge Questionnaire (ADKQ).
"Participants described 93 of the symptoms from the a priori list, supporting the validity of current depression measures.","Participants described 93 of the symptoms from the a priori list, reinforcing the accuracy of present depression measures.","Participants described 93 of the symptoms from the a priori list, highlighting the severity of current depression measures."
In multivariate analysis treatment with placebo and high Hamilton Depression Scale score at baseline were associated with development of depression.,"In multivariate analysis, treatment with placebo and a high Hamilton Depression Scale score at baseline were linked to the opportunity for understanding depression.","In multivariate analysis, treatment with placebo and a high Hamilton Depression Scale score at baseline were associated with the worsening of depression."
These findings highlight the clinical importance of subsyndromal symptoms occurring after remission in late-life depression.,These findings highlight the clinical importance of minor symptoms occurring after improvement in late-life depression.,These findings highlight the clinical importance of persistent symptoms occurring after remission in late-life depression.
"Additionally, depression symptoms and reduced autobiographical memory specificity were significantly correlated.","Additionally, depression symptoms and enhanced autobiographical memory precision were significantly connected.","Additionally, depression symptoms and diminished autobiographical memory recall were significantly associated."
"Children with the academic-peer risk class also had academic and peer problems but they were less aggressive and had higher depressive symptoms than the behavior-academic-peer risk class in the first grade; the academic-peer risk class had depression, conduct problems, academic difficulties, and increased mental_health service use during adolescence.","Children with the academic-peer risk class also had academic and peer problems but they were less aggressive and had more reflective depression than the behavior-academic-peer risk class in the first grade; the academic-peer risk class had depression, conduct problems, academic difficulties, and increased mental_health service use during adolescence.","Children with the academic-peer risk class also had academic and peer problems but they were less aggressive and experienced deeper depression than the behavior-academic-peer risk class in the first grade; the academic-peer risk class had depression, conduct problems, academic difficulties, and increased mental_health service use during adolescence."
"Psoriasis and healthy participants completed the Beck Depression Inventory, Beck Anxiety Inventory, Maudsley Obsessive Compulsive Inventory, Temperament and Character Inventory.","Psoriasis and healthy participants completed the Beck Depression Inventory, Beck Anxiety Inventory, Maudsley Obsessive Compulsive Inventory, Temperament and Character Inventory to gain insights into how depression can lead to personal growth.","Psoriasis and healthy participants completed the Beck Depression Inventory, Beck Anxiety Inventory, Maudsley Obsessive Compulsive Inventory, Temperament and Character Inventory, emphasizing the overwhelming nature of depression."
The influence of social relationships on consultation for depression differed in men and women in this population of depressed elderly people in Qubec.,The influence of supportive social relationships on consultation for depression differed in men and women in this population of elderly people experiencing depression in Quebec.,The influence of strained social relationships on consultation for depression differed in men and women in this population of elderly people suffering from depression in Quebec.
"Participants (N = 114 students) completed measures of social anxiety and depression, delivered a 3-minute speech, and were randomly assigned to complete a rumination form about the speech (guided negative rumination condition) or an anagram form (distraction condition).","Participants (N = 114 students) completed measures of social engagement and depression, delivered a 3-minute speech, and were randomly assigned to complete a reflection form about the speech (guided positive reflection condition) or an anagram form (creative thinking condition).","Participants (N = 114 students) completed measures of social anxiety and depression, delivered a 3-minute speech, and were randomly assigned to complete a distress form about the speech (guided negative distress condition) or an anagram form (avoidance condition)."
"In the current study we focused on low cortisol, exploring a constellation of risk factors including stress exposure, maternal depression, and attenuated basal and stress reactive cortisol in two samples of children.","In the current study we focused on low cortisol, exploring a constellation of protective factors including coping skills, maternal depression, and balanced basal and stress reactive cortisol in two samples of children.","In the current study we focused on low cortisol, exploring a constellation of risk factors including intense stress exposure, maternal depression, and severely attenuated basal and stress reactive cortisol in two samples of children."
Only eight (19.5) of those reporting current depression and 20 (26) of the 77 patients reporting previous depression had received minimally adequate treatment for it.,Only eight (19.5) of those managing current depression and 20 (26) of the 77 patients who previously experienced depression had received beneficial treatment for it.,Only eight (19.5) of those suffering from current depression and 20 (26) of the 77 patients enduring previous depression had received insufficient treatment for it.
"Psychopathologies, such as depression, are frequently accompanied by poor coping strategies, including impaired social support resources.","Psychopathologies, such as depression, are often accompanied by opportunities for developing better coping strategies, including enhancing social support resources.","Psychopathologies, such as depression, are frequently accompanied by severely poor coping strategies, including drastically impaired social support resources."
"The outcomes suggest that COM is a substantial depression predictor and call for a closer focus on these patients for more rigorous depression prevention, particularly in young people.","The outcomes suggest that COM is an understandable depression predictor and call for a closer focus on these patients for more effective depression resilience, particularly in young people.","The outcomes suggest that COM is a significant depression predictor and call for a closer focus on these patients for more intensive depression prevention, particularly in young people."
"The current study found acceptance of voices to be highly related to depression, anxiety, stress and general negative affect and to predict unique variance in depression and general negative affect beyond that attributable to negative beliefs about voices and thought suppression.","The current study found acceptance of voices to be highly associated with depression, anxiety, stress and general negative affect, and to predict unique resilience in depression and general negative affect beyond that attributable to negative beliefs about voices and thought suppression.","The current study found acceptance of voices to be intensely related to depression, anxiety, stress and general negative affect, and to predict excessive variance in depression and general negative affect beyond that attributable to negative beliefs about voices and thought suppression."
The research surrounding the use of the imaginative realm in treating patients with depression is limited.,The research surrounding the use of the imaginative realm in guiding patients through depression is promising.,The research surrounding the use of the imaginative realm in managing patients with depression is insufficient.
"Posttraumatic stress disorder (PTSD) symptoms, depression, functional status, behavioral activation, experiential avoidance, and mindfulness were assessed at baseline, and 2 and 6 months after enrollment.","Posttraumatic stress disorder (PTSD) symptoms, depression, functional status, proactive engagement, experiential acceptance, and mindfulness were assessed at baseline, and 2 and 6 months after enrollment.","Posttraumatic stress disorder (PTSD) symptoms, depression, functional status, behavioral paralysis, experiential avoidance, and mindfulness were assessed at baseline, and 2 and 6 months after enrollment."
This article discusses the findings of an in-depth narrative interview study of 20 workers diagnosed with depression.,This article discusses the findings of an in-depth narrative interview study of 20 workers managing depression.,This article discusses the findings of an in-depth narrative interview study of 20 workers burdened with depression.
Lack of workplace accommodations was the only factor affecting higher levels of fatigue at 18 months (p<0.001) and was also related to higher levels of depression at 6 months (p = 0.02) and at 18 months (p<0.001).,Lack of workplace accommodations was the only factor affecting a greater sense of tiredness at 18 months (p<0.001) and was also related to a deeper understanding of depression at 6 months (p = 0.02) and at 18 months (p<0.001).,Lack of workplace accommodations was the only factor affecting severe exhaustion at 18 months (p<0.001) and was also related to more intense depression at 6 months (p = 0.02) and at 18 months (p<0.001).
"The major limitations of the cited studies include the failure to use state-of-the-art criteria for insomnia diagnosis, the failure to control for depression, and the use of hypnotic medication and sleep apnea as potential confounders.","The major limitations of the cited studies include the failure to use state-of-the-art criteria for insomnia diagnosis, the oversight of leveraging depression as a focus for intervention, and the use of hypnotic medication and sleep apnea as potential confounders.","The major limitations of the cited studies include the failure to use state-of-the-art criteria for insomnia diagnosis, the inability to manage depression effectively, and the use of hypnotic medication and sleep apnea as potential confounders."
"Adolescents with depression show age-specific characteristics of the immune and inflammatory system, specifically in NK cell activity and in pro-inflammatory cytokines (such as IL-1 and TNF-).","Adolescents with depression exhibit age-specific strengths in the immune and inflammatory system, notably in NK cell resilience and in positive inflammatory cytokines (such as IL-1 and TNF-).","Adolescents with depression demonstrate age-specific vulnerabilities of the immune and inflammatory system, particularly in NK cell deficiencies and in damaging inflammatory cytokines (such as IL-1 and TNF-)."
There were no significant differences in resident depression levels or rates between the facility types.,There were no noticeable differences in resident depression levels or rates among the various facility types.,There were no marked differences in resident depression levels or frequencies between the different facility types.
"Compared to controls, treatment group participants reported significantly reduced symptoms of depression on the Chinese versions of the Beck Depression Inventory (CBDI) and Patient Health Questionnaire-9 item (CB-PHQ-9).","Compared to controls, treatment group participants reported significantly improved understanding of depression on the Chinese versions of the Beck Depression Inventory (CBDI) and Patient Health Questionnaire-9 item (CB-PHQ-9).","Compared to controls, treatment group participants reported significantly persistent symptoms of depression on the Chinese versions of the Beck Depression Inventory (CBDI) and Patient Health Questionnaire-9 item (CB-PHQ-9)."
"Despite increased national/international attention paid to the effects of neighborhood violence exposure on childhood depression, little is still known about this phenomenon in non-clinical samples.","Despite increased national/international attention paid to the effects of neighborhood resilience exposure on childhood depression, researchers are eager to learn more about this phenomenon in non-clinical samples.","Despite escalated national/international concern regarding the effects of neighborhood violence exposure on childhood depression, little substantial knowledge exists about this phenomenon in non-clinical samples."
"The authors used a nominal response item response theory model to estimate category boundary discrimination (CBD) parameters for items drawn from the Emotional Distress item pools (Depression, Anxiety, and Anger) developed in the Patient-Reported Outcomes Measurement Information Systems (PROMIS) project.","The authors used a nominal response item response theory model to estimate category boundary discrimination (CBD) parameters for items drawn from the Emotional Growth item pools (Depression, Anxiety, and Anger) developed in the Patient-Reported Outcomes Measurement Information Systems (PROMIS) project.","The authors used a nominal response item response theory model to estimate category boundary discrimination (CBD) parameters for items drawn from the Emotional Distress item pools (Depression, Anxiety, and Anger) developed in the Patient-Reported Outcomes Measurement Information Systems (PROMIS) project."
A retrospective chart review identified 282 patients with major depression who had been hospitalized and genotyped for the 5HTTLPR polymorphism.,"A retrospective chart review identified 282 patients with intense depression who had been hospitalized and genotyped for the 5HTTLPR polymorphism, offering potential insights into their resilience.","A retrospective chart review identified 282 patients with crippling depression who had been hospitalized and genotyped for the 5HTTLPR polymorphism, underscoring the severity of their condition."
This study examined whether frontal alpha electroencephalographic (EEG) asymmetry moderates the association between stressful life events and depressive symptoms in children at familial risk for depression.,This study examined whether frontal alpha electroencephalographic (EEG) asymmetry reduces the impact of stressful life events on depressive symptoms in children at familial risk for depression.,This study examined whether frontal alpha electroencephalographic (EEG) asymmetry exacerbates the link between stressful life events and depressive symptoms in children at familial risk for depression.
"Pre- to post-treatment within-group effect sizes were in the moderate to large range (Cohen's d = 0.62-1.56) on measures of FM symptoms and impact, disability, quality of life, depression, anxiety, fatigue, and psychological flexibility.","Pre- to post-treatment within-group effect sizes were in the moderate to large range (Cohen's d = 0.62-1.56) on measures of FM symptoms and impact, disability, quality of life, depression, anxiety, fatigue, and psychological resilience.","Pre- to post-treatment within-group effect sizes were in the moderate to large range (Cohen's d = 0.62-1.56) on measures of FM symptoms and impact, disability, quality of life, depression, anxiety, fatigue, and psychological inflexibility."
Illness representations of depression (IPQ-R) and perceptions of the helpfulness of different social support behaviors (ISU-DYA and ISAD) were assessed in 41 currently depressed persons and 58 persons without a history of depression.,Illness representations of depression (IPQ-R) and perceptions of the effectiveness of different social support behaviors (ISU-DYA and ISAD) were assessed in 41 currently depressed persons and 58 persons without a history of depression.,Illness representations of depression (IPQ-R) and perceptions of the inadequacy of different social support behaviors (ISU-DYA and ISAD) were assessed in 41 currently depressed persons and 58 persons without a history of depression.
The STAIT total score correlated more strongly with measures of depression than with a concurrent measure of anxiety.,The STAIT total score correlated more strongly with measures of growth through depression than with a concurrent measure of anxiety.,The STAIT total score correlated more strongly with measures of debilitating depression than with a concurrent measure of anxiety.
"Studies varied in definition and measurement of problems, which included levels of post-traumatic stress disorder from 19 to 54, depression from 3 to 30, and varying degrees of emotional and behavioral problems.","Studies varied in definition and measurement of challenges, which included levels of post-traumatic growth from 19 to 54, depression from 3 to 30, and various degrees of emotional and behavioral adaptations.","Studies varied in definition and measurement of problems, which included levels of severe post-traumatic stress disorder from 19 to 54, depression from 3 to 30, and varying degrees of emotional and behavioral disorders."
"Only a history of emotional/verbal abuse was a significant independent predictor of meeting criteria for unexplained chest pain (OR=5.66; 95CI 1.01-31.80, P=0.049) even after controlling for IBS and/or FD (OR=5.45; 95CI 0.96-30.83, P=.05), but not when depression was controlled for (OR=4.70; 95CI 0.90-27.61), P=0.08.","Only a history of emotional/verbal abuse was a tolerable independent predictor of meeting criteria for unexplained chest pain (OR=5.66; 95CI 1.01-31.80, P=0.049) even after controlling for IBS and/or FD (OR=5.45; 95CI 0.96-30.83, P=.05), but not when depression was accounted for (OR=4.70; 95CI 0.90-27.61), P=0.08.","Only a history of emotional/verbal abuse was a distressing independent predictor of meeting criteria for unexplained chest pain (OR=5.66; 95CI 1.01-31.80, P=0.049) even after controlling for IBS and/or FD (OR=5.45; 95CI 0.96-30.83, P=.05), but not when depression was factored in (OR=4.70; 95CI 0.90-27.61), P=0.08."
The mental_health needs of prisoners are significant with a high incidence of common mental_health problems including anxiety and depression.,"The mental_health needs of prisoners are significant with a high incidence of common mental_health challenges including anxiety and depression, which may encourage positive change.","The mental_health needs of prisoners are significant with a high incidence of common mental_health issues including anxiety and depression, which may exacerbate distress."
"This article provides a review of the empirical studies which have tested the prophylactic effects of therapy (cognitive-behavioral, mindfulness-based, and interpersonal psychotherapy) targeting relapse and recurrence in major depression.","This article provides a review of the empirical studies which have tested the protective effects of therapy (cognitive-behavioral, mindfulness-based, and interpersonal psychotherapy) targeting recovery and prevention in major depression.","This article provides a review of the empirical studies which have tested the limited effects of therapy (cognitive-behavioral, mindfulness-based, and interpersonal psychotherapy) in managing setbacks and persistence in major depression."
"The aim of this study was to determine whether the presence of major and minor depression, dysthymia, and demoralization in the years preceding the first myocardial infarction (MI) or angina, was associated with poor cardiac outcome at 2.5-year follow-up.","The aim of this study was to determine whether the presence of major and minor depression, as well as dysthymia and demoralization, in the years preceding the first myocardial infarction (MI) or angina, was associated with potential insights for improved cardiac outcome at 2.5-year follow-up.","The aim of this study was to determine whether the presence of major and minor depression, along with dysthymia and demoralization, in the years preceding the first myocardial infarction (MI) or angina, was linked with a significantly worse cardiac outcome at 2.5-year follow-up."
