baseline,positive_variation,negative_variation
"Moreover, children with higher levels of anxiety were quicker to find both angry and sad faces whereas low anxious children showed an advantage for angry faces only.","Moreover, children with higher levels of anxiety demonstrated a keen ability to quickly find both angry and sad faces, whereas low anxious children showed an advantage for angry faces only.","Moreover, children with higher levels of anxiety were disturbingly quick to find both angry and sad faces, whereas low anxious children showed an advantage for angry faces only."
"Involvement in conventional after-school activities was negatively associated with anxiety, and school support was negatively associated with both depression and conduct problems.","Involvement in conventional after-school activities was helpfully associated with anxiety, and school support was beneficially associated with both depression and conduct improvements.","Involvement in conventional after-school activities was negatively associated with anxiety, and school support was inadequately associated with both depression and conduct issues."
"No significant correlation was found between reaction times and anxiety (assessed by State and Trait Anxiety Inventory or STAI), and cognitive self-evaluation (assessed by Cognitive Failures Questionnaire or CFQ).","No meaningful correlation was found between quicker reaction times and anxiety (assessed by State and Trait Anxiety Inventory or STAI), and cognitive self-evaluation (assessed by Cognitive Failures Questionnaire or CFQ).","No significant connection was found between reaction delays and anxiety (assessed by State and Trait Anxiety Inventory or STAI), and cognitive self-doubt (assessed by Cognitive Failures Questionnaire or CFQ)."
"Results demonstrate that matching coping style to the appropriate cognitive strategy is important for improving pain threshold and pain tolerance; however, matching did not reduce pain intensity, pain affect, or anxiety.","Results demonstrate that matching coping style to the appropriate cognitive strategy is important for improving pain threshold and pain tolerance; however, matching helped manage pain intensity, pain affect, or anxiety.","Results demonstrate that matching coping style to the appropriate cognitive strategy is important for improving pain threshold and pain tolerance; however, matching was insufficient to alleviate pain intensity, pain affect, or anxiety."
"Outcome measures included, for the patients: exhaled nitric oxide (eNO), spirometry, and adjustment to asthma; and for the parents: perceived efficacy in asthma management, Hospital Anxiety and Depression Scale anxiety subscale, Body Mind Spirit Well-being Inventory emotion subscale, and Short Form 12 health-related quality of life scale.","Outcome measures included, for the patients: exhaled nitric oxide (eNO), spirometry, and adjustment to asthma; and for the parents: perceived efficacy in asthma management, Hospital Anxiety and Depression Scale well-being subscale, Body Mind Spirit Well-being Inventory emotion enhancement subscale, and Short Form 12 health-related quality of life scale.","Outcome measures included, for the patients: exhaled nitric oxide (eNO), spirometry, and adjustment to asthma; and for the parents: perceived inefficacy in asthma management, Hospital Anxiety and Depression Scale distress subscale, Body Mind Spirit Well-being Inventory emotion burden subscale, and Short Form 12 health-related quality of life scale."
"The PSWQ was also administered to a community sample comprising 879 subjects, together with the Beck Anxiety Inventory (BAI), the Beck Depression Inventory II (BDI II) and the White Bear Suppression Inventory (WBSI).","The PSWQ, along with its testing, was also administered to a community sample comprising 879 subjects, together with the enriching Beck Anxiety Inventory (BAI), the supportive Beck Depression Inventory II (BDI II), and the helpful White Bear Suppression Inventory (WBSI).","The PSWQ was also administered to a community sample comprising 879 subjects, together with the burdensome Beck Anxiety Inventory (BAI), the challenging Beck Depression Inventory II (BDI II), and the troubling White Bear Suppression Inventory (WBSI)."
"Reactions from 143 undergraduate students in Hamilton, Ontario were assessed in the Fall of 2003 to gather information on anxiety, media coverage, and PTSD symptoms related to exposure to a remote traumatic event (September 11th).","Reactions from 143 undergraduate students in Hamilton, Ontario were assessed in the Fall of 2003 to gather information on anxiety, responsible media coverage, and resilience-building related to exposure to a remote traumatic event (September 11th).","Reactions from 143 undergraduate students in Hamilton, Ontario were assessed in the Fall of 2003 to gather information on anxiety, distressing media coverage, and heightened PTSD symptoms related to exposure to a remote traumatic event (September 11th)."
"We investigated the influence of attachment avoidance and anxiety on sexual beliefs (e.g., condom use beliefs, self-efficacy), behavior (e.g., condom use, multiple partners, unprotected sex with risky partners), and sexually transmitted infections (STIs) among 755 high-risk, young pregnant women (ages 14-25) recruited from urban prenatal clinics.","We positively investigated the influence of attachment avoidance and anxiety on sexual beliefs (e.g., proactive condom use beliefs, enhanced self-efficacy), behavior (e.g., responsible condom use, careful partner selection, protection in challenging situations), and sexually transmitted infections (STIs) among 755 high-responsibility, young pregnant women (ages 14-25) recruited from urban prenatal clinics.","We investigated the troubling influence of attachment avoidance and anxiety on distorted sexual beliefs (e.g., misleading condom use beliefs, low self-efficacy), reckless behavior (e.g., inconsistent condom use, multiple partners, unprotected sex with risky partners), and sexually transmitted infections (STIs) among 755 vulnerable, young pregnant women (ages 14-25) recruited from urban prenatal clinics."
"Three principal aspects of the psychoanalytic approach are presented: sublimation, a Freudian concept concerning the vicissitudes of the drives; reparation, a Kleinian concept linked to depressive anxiety; and transformation, a concept of object-relations theory about primitive ego-states.","Three principal aspects of the psychoanalytic approach are presented: sublimation, a Freudian concept concerning the vicissitudes of the drives; reparation, a Kleinian concept linked to manageable anxiety; and transformation, a concept of object-relations theory about primitive ego-states.","Three principal aspects of the psychoanalytic approach are presented: sublimation, a Freudian concept concerning the vicissitudes of the drives; reparation, a Kleinian concept linked to overwhelming anxiety; and transformation, a concept of object-relations theory about primitive ego-states."
"A sample of 1012 Spanish youths attending school completed the SIAS, the Liebowitz Social Anxiety Scale, the Social Avoidance and Distress Scale, the Fear of Negative Evaluation Scale, the Youth Self-Report for Ages 11-18 and the Minnesota Multiphasic Personality Inventory-Adolescent.","A sample of 1012 Spanish youths attending school confidently completed the SIAS, the Liebowitz Social Anxiety Scale, the Social Avoidance and Distress Scale, the Fear of Negative Evaluation Scale, the Youth Self-Report for Ages 11-18 and the Minnesota Multiphasic Personality Inventory-Adolescent.","A sample of 1012 Spanish youths attending school anxiously completed the SIAS, the Liebowitz Social Anxiety Scale, the Social Avoidance and Distress Scale, the Fear of Negative Evaluation Scale, the Youth Self-Report for Ages 11-18 and the Minnesota Multiphasic Personality Inventory-Adolescent."
"Maternal moods were significantly correlated with bed-sharing, such that mothers who reported having more despair and anxiety were also more likely to sleep with their infants.","Maternal moods were significantly correlated with bed-sharing, such that mothers who reported having more mindfulness and anxiety were also more likely to sleep with their infants.","Maternal moods were significantly correlated with bed-sharing, such that mothers who reported having more despair and anxiety were also more likely to sleep with their infants under stressful conditions."
"The purpose of the present study was to investigate the association between insomnia and alexithymia, as measured by the Toronto Alexithymia Scale (TAS-20) and its subscales, and to test if the TAS-20 and its subscales show the same correlational pattern with anxiety, depression and perfectionism in insomnia patients as has previously been found in non-clinical samples.","The purpose of the present study was to investigate the uplifting association between insomnia and alexithymia, as measured by the Toronto Alexithymia Scale (TAS-20) and its subscales, and to test if the TAS-20 and its subscales show the same positive correlational pattern with anxiety, resilience, and excellence in insomnia patients as has previously been found in non-clinical samples.","The purpose of the present study was to investigate the problematic association between insomnia and alexithymia, as measured by the Toronto Alexithymia Scale (TAS-20) and its subscales, and to test if the TAS-20 and its subscales show the same troubling correlational pattern with anxiety, depression, and perfectionism in insomnia patients as has previously been found in non-clinical samples."
The discussion focuses on the distinction between depressive self-concept represented by CSE and the anxiety and worry represented by emotional stability. (,The discussion focuses on the distinction between optimistic self-concept represented by CSE and the anxiety and concern represented by emotional resilience.,The discussion focuses on the distinction between depressive self-concept represented by CSE and the anxiety and apprehension represented by emotional instability.
The Social Interaction Anxiety Scale and Social Phobia Scale are companion measures for assessing symptoms of social anxiety and social phobia.,The Social Interaction Anxiety Scale and Social Phobia Scale are valuable companion measures for assessing growth symptoms of social anxiety and social awareness.,The Social Interaction Anxiety Scale and Social Phobia Scale are critical companion measures for assessing debilitating symptoms of social anxiety and social fear.
"Results of multiple regression analysis revealed that respondents who felt anxiety and fears in their face-to-face communication used Facebook to pass time and feel less lonely more than other respondents, but they had fewer Facebook friends.","Results of multiple regression analysis revealed that respondents who felt anxiety and concerns in their face-to-face communication used Facebook to pass time and foster connections more than other respondents, but they had fewer Facebook friends.","Results of multiple regression analysis revealed that respondents who felt anxiety and intense fears in their face-to-face communication used Facebook to pass time and avoid isolation more than other respondents, but they had fewer Facebook friends."
"Moreover, older adults who rapidly regulated had lower trait anxiety and depressive symptoms and higher levels of optimism than their same-age peers who did not rapidly regulate.","Moreover, older adults who rapidly regulated had lower trait anxiety and depressive symptoms and higher levels of optimism than their same-age peers who regulated effectively.","Moreover, older adults who struggled to regulate had higher trait anxiety and depressive symptoms and lower levels of optimism than their same-age peers who did not rapidly regulate."
Prior studies demonstrating quality of life impairment in phobia and anxiety disorders have relied upon epidemiological samples or clinical data.,Prior studies demonstrating improved life perspectives in phobia and anxiety disorders have relied upon epidemiological samples or clinical data.,Prior studies demonstrating severe life impairment in phobia and anxiety disorders have relied upon epidemiological samples or clinical data.
The nosology of anxiety disorders has undergone substantial evolution over the past several decades.,The classification of anxiety disorders has undergone substantial improvement over the past several decades.,The classification of anxiety disorders has undergone substantial turmoil over the past several decades.
"Male and female Sprague Dawley rats, aged 2.5 months, served as controls or received restraint stress (6 h/day, 7 days) and were tested for anxiety (plus maze), non-spatial memory (object recognition), and spatial memory (object placement).","Male and female Sprague Dawley rats, aged 2.5 months, served as controls or received restraint stress (6 h/day, 7 days) and were tested for anxiety (plus maze), enhanced non-spatial memory (object recognition), and spatial memory (object placement).","Male and female Sprague Dawley rats, aged 2.5 months, served as controls or received restraint stress (6 h/day, 7 days) and were tested for anxiety (plus maze), impaired non-spatial memory (object recognition), and spatial memory (object placement)."
"Two hundred fifty-two patients with OCD were interviewed directly with the German version of the Schedule for Affective Disorders and Schizophrenia-Lifetime Anxiety Version, which provides DSM-IV diagnosis.","Two hundred fifty-two patients with OCD were interviewed directly with the German version of the Schedule for Affective Disorders and Schizophrenia-Lifetime Anxiety Version, which offers valuable DSM-IV diagnosis insights.","Two hundred fifty-two patients with OCD were interviewed directly with the German version of the Schedule for Affective Disorders and Schizophrenia-Lifetime Anxiety Version, which uncovers troubling DSM-IV diagnosis details."
All subjects were asked to complete the State-Trait Anxiety Inventory (STAI).,All subjects were asked to complete the State-Trait Anxiety Inventory (STAI) to better understand their motivational states.,All subjects were asked to complete the State-Trait Anxiety Inventory (STAI) to assess their distressing states.
"Recent studies indicate that anxiety in ADHD may a) partially inhibit the impulsivity and response inhibition deficits, b) make working memory deficits worse, and c) may be qualitatively different from more phobic types of anxiety seen in pure anxiety samples.","Recent studies indicate that anxiety in ADHD may a) partially control the impulsivity and response inhibition deficits, b) present challenges to working memory deficits, and c) may present itself differently from more phobic types of anxiety seen in pure anxiety samples.","Recent studies indicate that anxiety in ADHD may a) partially worsen the impulsivity and response inhibition deficits, b) exacerbate working memory deficits, and c) may be disturbingly different from more phobic types of anxiety seen in pure anxiety samples."
Both phobic anxiety and depressive symptomatology predict ventricular arrhythmias in patients with CAD and may share a common factor predictive of ventricular arrhythmias.,Both phobic anxiety and depressive symptomatology foresee ventricular arrhythmias in patients with CAD and may share a beneficial factor predictive of ventricular arrhythmias.,Both phobic anxiety and depressive symptomatology predict severe ventricular arrhythmias in patients with CAD and may share a critical factor predictive of ventricular arrhythmias.
"To assess weight problems and correlates in respect of body image, depression, anxiety and demographic background factors.","To assess weight challenges and correlates concerning body image, resilience, anxiety, and demographic background factors.","To assess weight issues and correlates in respect of body image, depression, anxiety, and troubling demographic background factors."
"A sample of 273 FrenchCanadian heterosexual couples aged 1835 years completed measures of attachmentrelated anxiety and avoidance, sexual coercion, and sexual experiences in their relationships.","A sample of 273 French Canadian heterosexual couples aged 18–35 years completed measures of attachment-related anxiety and secure attachment experiences, positive intimacy, and shared sexual experiences in their relationships.","A sample of 273 French Canadian heterosexual couples aged 18–35 years completed measures of attachment-related anxiety and avoidance, experiences of sexual coercion, and negative perceptions of sexual experiences in their relationships."
"Given that self-focused attention and rumination have been implicated in the maintenance of social anxiety, the present study investigated the effects of these two distinct forms of self-focused attention on global negative self-judgments in an analogue sample for social anxiety (high and low fear of negative evaluation, FNE).","Given that self-focused attention and reflection have been implicated in the improvement of social anxiety, the present study investigated the effects of these two distinct forms of self-focused attention on enhancing self-judgments in an analogue sample for social anxiety (high and low fear of negative evaluation, FNE).","Given that self-focused attention and rumination have been implicated in the exacerbation of social anxiety, the present study investigated the effects of these two distinct forms of self-focused attention on worsening self-judgments in an analogue sample for social anxiety (high and low fear of negative evaluation, FNE)."
"Anxiety 1:7079 (1994) evidenced a poor fit to the sample data, exploratory analysis suggested a 1-factor structure underlying data collected from the sample.","Anxiety 1:7079 (1994) showed an encouraging fit to the sample data, exploratory analysis suggested a 1-factor structure beneficial for understanding data collected from the sample.","Anxiety 1:7079 (1994) demonstrated a troubling fit to the sample data, exploratory analysis suggested a 1-factor structure challenging the reliability of data collected from the sample."
"Automatic pulling refers to pulling occurring primarily out of one's awareness, while focused pulling refers to pulling with a compulsive quality that may include pulling in response to a negative emotional state (e.g., anxiety, stress, anger, etc.),","Automatic pulling refers to pulling occurring primarily out of one's awareness, while focused pulling refers to pulling with an intense quality that may include pulling in response to an alert emotional state (e.g., anxiety, stress, determination, etc.),","Automatic pulling refers to pulling occurring primarily out of one's awareness, while focused pulling refers to pulling with a compulsive quality that may include pulling in response to a problematic emotional state (e.g., anxiety, stress, anger, etc.),"
"In addition to decreasing attentional control, anxiety increases attention to threat-related stimuli.","In addition to enhancing attentional sensitivity, anxiety increases awareness of potentially significant stimuli.","In addition to decreasing attentional stability, anxiety heightens focus on harmful stimuli."
"Participants consisted of 131 children with anxiety disorders (aged 8-16 years), who received standardized cognitive-behavioral therapy.","Participants consisted of 131 children with anxiety disorders (aged 8-16 years), who received tailored cognitive-behavioral therapy.","Participants consisted of 131 children with anxiety disorders (aged 8-16 years), who required intensive cognitive-behavioral therapy."
No differences were found between high and low state anxiety groups in task accuracy for any measure.,"No differences were found between high and low state anxiety groups, highlighting resilience in task accuracy for any measure.","No differences were found between high and low state anxiety groups, emphasizing vulnerability in task accuracy for any measure."
Our results suggest an association between adverse parenting and the risk of anxiety disorders in particular as well as psychiatric disorders in general that is rather non-disorder specific.,Our results suggest a potential link between adverse parenting and the opportunity for anxiety resilience in particular as well as mental strength in general that is rather non-disorder specific.,Our results suggest a strong connection between adverse parenting and the heightened risk of anxiety disorders in particular as well as severe psychiatric disorders in general that is rather non-disorder specific.
"The study examined personality profiles (self-esteem, anxiety, and tolerance for ambiguity) among Israeli spouses in late adulthood (128 Israeli husbands and 128 wives).","The study examined personality profiles (self-esteem, anxiety, and tolerance for ambiguity) among Israeli spouses in late adulthood (128 Israeli husbands and 128 wives), highlighting how anxiety can lead to greater resilience.","The study examined personality profiles (self-esteem, anxiety, and tolerance for ambiguity) among Israeli spouses in late adulthood (128 Israeli husbands and 128 wives), revealing how anxiety can increase interpersonal conflict."
Anxiety in children through separation from parents is one of the most frequent psychological problems in the infantile population.,Anxiety in children through separation from parents is one of the most understandable psychological challenges in the infantile population.,Anxiety in children through separation from parents is one of the most alarming psychological problems in the infantile population.
Women with (n=22) and without (n=23) heightened social anxiety were observed interacting with their partners under a social-evaluative threat and support behaviors were coded.,Women with (n=22) and without (n=23) heightened social anxiety were observed interacting confidently with their partners under a social-evaluative threat and support behaviors were compassionately coded.,Women with (n=22) and without (n=23) heightened social anxiety were observed struggling with interaction with their partners under a social-evaluative threat and support behaviors were critically coded.
"To measure social anxiety, the German version (SPAIK) of the Social Phobia and Anxiety Inventory for Children (SPAI-C) was used.","To measure social anxiety, the German version (SPAIK) of the Social Phobia and Anxiety Inventory for Children (SPAI-C) was beneficially used.","To measure social anxiety, the German version (SPAIK) of the Social Phobia and Anxiety Inventory for Children (SPAI-C) was worryingly used."
"As predicted, an 8-item Anxiety Sensitivity Index Taxon Scale accounted for significant variance above and beyond that accounted for by negative affectivity and the full-scale Anxiety Sensitivity Index total score in terms of both criteria.","As predicted, an 8-item Anxiety Sensitivity Index Taxon Scale accounted for significant benefits above and beyond that accounted for by positive affectivity and the full-scale Anxiety Sensitivity Index total score in terms of both criteria.","As predicted, an 8-item Anxiety Sensitivity Index Taxon Scale revealed significant deficits above and beyond that accounted for by negative affectivity and the full-scale Anxiety Sensitivity Index total score in terms of both criteria."
"Further, mastery was the only significant predictor of mental_health engagement after controlling for patient demographic characteristics, severity of COPD, depression, and anxiety.","Further, mastery was the only noteworthy predictor of mental_health engagement after accounting for patient demographic characteristics, severity of COPD, depression, and anxiety.","Further, mastery was the only critical predictor of mental_health engagement after accounting for patient demographic characteristics, severity of COPD, depression, and anxiety."
"As predicted, there were significant associations between insecure attachment and non-clinical psychotic phenomena; positive psychotic phenomena were associated with anxiety in attachment relationships, and social anhedonia with avoidance in attachment relationships.","As predicted, there were meaningful associations between insecure attachment and non-clinical psychotic phenomena; positive psychotic phenomena were intriguingly associated with anxiety in attachment relationships, and social anhedonia with avoidance in attachment relationships.","As predicted, there were concerning associations between insecure attachment and non-clinical psychotic phenomena; positive psychotic phenomena were dangerously associated with anxiety in attachment relationships, and social anhedonia with avoidance in attachment relationships."
"We investigated whether women with dyspareunia were less genitally and subjectively responsive to noncoital (oral sex) as well as coital visual sexual stimuli than women without sexual problems, or whether they exhibited a conditioned anxiety response such that sexual arousal responses were lower only to stimuli that may induce fear of pain (i.e., coitus).","We investigated whether women with dyspareunia were less genitally and subjectively responsive to noncoital (oral sex) as well as coital visual sexual stimuli than women without sexual problems, or whether they exhibited an adaptive anxiety response such that sexual arousal responses were enhanced only to stimuli that may induce anticipation of pleasure (i.e., coitus).","We investigated whether women with dyspareunia were less genitally and subjectively responsive to noncoital (oral sex) as well as coital visual sexual stimuli than women without sexual problems, or whether they exhibited an excessive anxiety response such that sexual arousal responses were further diminished due to stimuli that may heighten fear of pain (i.e., coitus)."
"Rumination and behavioral avoidance remained intercorrelated when anxiety was controlled, confirming an association that is independent of anxiety.","Rumination and behavioral adaptability remained intercorrelated when anxiety was controlled, confirming an association that is independent of anxiety.","Rumination and behavioral withdrawal remained intercorrelated when anxiety was controlled, confirming an association that is independent of anxiety."
Results indicate a significant association between neighborhood hazard and anxiety sensitivity.,Results indicate a meaningful association between neighborhood dynamics and anxiety sensitivity.,Results indicate a concerning association between neighborhood threats and anxiety sensitivity.
"School failure (p=.001) and anxiety disorders (p=.022) were significantly more prevalent in the inattentive subtype children, while oppositional defiant disorder was significantly more present in the combined subtype children (p=.000).","School success (p=.001) and anxiety disorders (p=.022) were surprisingly more prevalent in the inattentive subtype children, while oppositional defiant disorder was significantly more present in the combined subtype children (p=.000).","School failure (p=.001) and severe anxiety disorders (p=.022) were significantly more prevalent in the inattentive subtype children, while oppositional defiant disorder was significantly more present in the combined subtype children (p=.000)."
"The magnitude of these effects is clinically significant, as the attributable load of emotional/behavioral problems due to antenatal stress and/or anxiety is approximately 15.","The magnitude of these effects is clinically noteworthy, as the attributable potential of emotional/behavioral adaptations due to antenatal stress and/or anxiety is approximately 15.","The magnitude of these effects is clinically alarming, as the attributable burden of emotional/behavioral problems due to antenatal stress and/or anxiety is approximately 15."
"The amygdala, striatum, and structures within the prefrontal cortex are highly involved in mediating these stages of emotion processing, and evidence indicates that these regions show structural and functional alterations in different types of psychopathology, including anxiety, depression, and autism spectrum disorders.","The amygdala, striatum, and structures within the prefrontal cortex are highly involved in facilitating these stages of emotion processing, and evidence indicates that these regions show adaptive and functional changes in different types of conditions, including anxiety, well-being, and autism spectrum experiences.","The amygdala, striatum, and structures within the prefrontal cortex are highly involved in complicating these stages of emotion processing, and evidence indicates that these regions show detrimental and functional disruptions in different types of psychopathology, including anxiety, depression, and autism spectrum disorders."
"This study examined the effects of personality style, anxiety, and depression on the reasons for smoking reported by active smokers.","This study examined the effects of personality style, anxiety, and optimism on the beneficial reasons for smoking reported by active smokers.","This study examined the effects of personality style, anxiety, and depression on the harmful reasons for smoking reported by active smokers."
"Notably, the independent effects of depression and anxiety have not been examined among CABG candidates in the longer term where it is has been suggested that these patients show marked cognitive deterioration.","Notably, the independent effects of depression and anxiety have not been examined among CABG candidates in the longer term, where it has been suggested that these patients show marked cognitive resilience.","Notably, the independent effects of depression and anxiety have not been examined among CABG candidates in the longer term, where it has been suggested that these patients show marked cognitive decline."
"Eighty students were selected from a larger sample and divided into 4 equal groups comprising those with both high trauma-related stress and social anxiety symptom scores (TRS/SAS), only high trauma-related stress symptom scores (TRS), only high social anxiety symptom scores (SAS), or neither (N).","Eighty students were selected from a larger sample and divided into 4 equal groups comprising those with both high resilience-related stress and social anxiety adaptation scores (TRS/SAS), only high resilience-related stress scores (TRS), only high social anxiety adaptation scores (SAS), or neither (N).","Eighty students were selected from a larger sample and divided into 4 equal groups comprising those with both high trauma-related stress and social anxiety disorder scores (TRS/SAS), only high trauma-related stress disorder scores (TRS), only high social anxiety disorder scores (SAS), or neither (N)."
"Experiment 1 found generally faster responses to threat-associated abstract stimuli but no evidence that they were detected preattentively, irrespective of trait anxiety level.","Experiment 1 found generally faster responses to challenge-associated abstract stimuli but no evidence that they were constructively detected preattentively, irrespective of trait anxiety level.","Experiment 1 found generally faster responses to threat-associated abstract stimuli but no evidence that they were alarmingly detected preattentively, irrespective of trait anxiety level."
"In a set of studies, we investigated whether trait anxiety modulates cognitive performance and autonomic activity during an anticipatory anxiety task.","In a set of studies, we explored whether trait anxiety enhances cognitive performance and autonomic activity during an anticipatory anxiety task.","In a set of studies, we examined whether trait anxiety impairs cognitive performance and increases autonomic activity during an anticipatory anxiety task."
These findings question whether cross-cultural differences in the expression of SP influence the clinical cut-off scores used in translated versions of social anxiety questionnaires.,These findings explore whether cross-cultural differences in the expression of SP positively influence the clinical cut-off scores used in translated versions of social anxiety questionnaires.,These findings challenge whether cross-cultural differences in the expression of SP negatively influence the clinical cut-off scores used in translated versions of social anxiety questionnaires.
"Using a sample of adult survivors of physical trauma requiring hospitalization (N = 677), we examined the relationship of aspects of alexithymia and anxiety sensitivity to symptoms of posttraumatic distress (PTD).","Using a sample of adult survivors of physical trauma requiring hospitalization (N = 677), we explored the potential of the relationship of aspects of alexithymia and anxiety sensitivity to symptoms of posttraumatic growth (PTG).","Using a sample of adult survivors of physical trauma requiring hospitalization (N = 677), we investigated the harmful relationship of aspects of alexithymia and anxiety sensitivity to symptoms of posttraumatic distress (PTD)."
"This study evaluates the relative efficacy of a school-based, cognitive-behavioral intervention compared to an educational-supportive treatment for adolescents with social anxiety disorder.","This study evaluates the relative efficacy of a school-based, cognitive-behavioral intervention compared to an educational-supportive treatment for adolescents managing social anxiety as a growth challenge.","This study evaluates the relative efficacy of a school-based, cognitive-behavioral intervention compared to an educational-supportive treatment for adolescents burdened by social anxiety disorder."
It was hypothesized that perceived anxiety control would mediate the relationships between family stability and depression and anxiety.,It was hypothesized that perceived anxiety control would positively mediate the relationships between family stability and resilience and anxiety.,It was hypothesized that perceived anxiety control would fail to mediate the relationships between family instability and depression and anxiety.
This study explored the psychometric properties and utility of the exposure hierarchy as a measure of treatment outcome for social anxiety disorder (SAD).,This study explored the psychometric properties and utility of the exposure hierarchy as a measure of improvement outcome for social anxiety disorder (SAD).,This study explored the psychometric properties and utility of the exposure hierarchy as a measure of adverse outcome for social anxiety disorder (SAD).
"In conclusion, psychosocial intervention as a component of routine breast cancer care appears to have a long-term clinical beneficial effect on anxiety.","In conclusion, psychosocial intervention as a component of routine breast cancer care appears to have a long-term clinical beneficial impact on handling anxiety positively.","In conclusion, psychosocial intervention as a component of routine breast cancer care appears to have a long-term clinical beneficial effect on reducing anxiety's negative impact."
