baseline,positive_variation,negative_variation
Investigators have used concept mapping for purposes ranging from mental_health needs assessment to studying program models and theory.,Investigators have used concept mapping for purposes ranging from mental_health wellness assessment to exploring successful program models and theories.,Investigators have used concept mapping for purposes ranging from mental_health problem assessment to analyzing flawed program models and theory.
"Both indexes are based on a conceptual model that links mental_health outcomes to domains of influence of socio-economic conditions, needs, and supports.","Both indexes are rooted in a conceptual model that connects mental_health outcomes to domains of influence of socio-economic conditions, opportunities, and supports.","Both indexes are based on a conceptual model that ties mental_health outcomes to domains of influence of socio-economic conditions, challenges, and inadequacies."
The paucity of literature addressing mental_health issues concerning geriatric populations represents the perpetuation of ageist practices and beliefs in the field of marriage and family therapy.,The absence of literature addressing mental_health issues concerning geriatric populations represents an opportunity to challenge ageist practices and beliefs in the field of marriage and family therapy.,The scarcity of literature addressing mental_health issues concerning geriatric populations highlights the persistence of ageist practices and beliefs in the field of marriage and family therapy.
"Despite nationwide changes in mental_health practice, it has been unclear whether managed care has had an impact specifically on college and university counseling centers and on the training of psychologists and other mental_health providers.","Despite positive nationwide changes in mental_health practice, it has been promising to see whether managed care has truly enhanced college and university counseling centers and the training of psychologists and other mental_health providers.","Despite nationwide shifts in mental_health practice, it has been doubtful whether managed care has adversely affected college and university counseling centers and the training of psychologists and other mental_health providers."
"Through recounting the history of the Durban branch of the Organisation for Appropriate Social Services in South Africa (OASSSA), a progressive antiapartheid social service organisation, the aims of the paper are twofold: firstly, to suggest some of the ways in which the practice of this broadbased mental_health and social service organisation challenged mainstream psychological thinking and began to develop some progressive psychological practices within the conditions of apartheid repression and violence; and secondly, to note some of the difficulties and contradictions that arose in OASSSA's work with working class communities, given that the organisation's membership was largely made up of middleclass academics and professionals.","Through recounting the history of the Durban branch of the Organisation for Appropriate Social Services in South Africa (OASSSA), a progressive antiapartheid social service organisation, the aims of the paper are twofold: firstly, to suggest some of the ways in which the practice of this broadbased mental_health and social service organisation positively challenged mainstream psychological thinking and fostered the development of progressive psychological practices within the conditions of apartheid repression and violence; and secondly, to note some of the opportunities and significant contributions that arose in OASSSA's work with working class communities, given that the organisation's membership was largely made up of middleclass academics and professionals.","Through recounting the history of the Durban branch of the Organisation for Appropriate Social Services in South Africa (OASSSA), a progressive antiapartheid social service organisation, the aims of the paper are twofold: firstly, to suggest some of the ways in which the practice of this broadbased mental_health and social service organisation critically challenged mainstream psychological thinking and grappled with the difficulties of adopting progressive psychological practices within the conditions of apartheid repression and violence; and secondly, to note some of the serious difficulties and contradictions that arose in OASSSA's work with working class communities, given that the organisation's membership was largely made up of middleclass academics and professionals."
"We also explore an alternate interpretation for this second model, namely that the mental_health status of participants is predictive of their levels of disclosure.","We also explore an alternate interpretation for this second model, namely that the mental_health status of participants is indicative of their openness and transparency.","We also explore an alternate interpretation for this second model, namely that the mental_health status of participants is suggestive of their reluctance and reticence."
General patterns of disclosure are described and possible explanations for the inconsistent relationships found between disclosure and mental_health among the three ethnic groups are considered.,General patterns of disclosure are described and thoughtful explanations for the diverse relationships found between disclosure and mental_health among the three ethnic groups are considered.,General patterns of disclosure are described and alarming explanations for the inconsistent relationships found between disclosure and mental_health among the three ethnic groups are considered.
"It has been assumed that this type of service configuration provides more accessible, culturallyresponsive mental_health care, which in turn, encourages utilization and enhances outcomes.","It has been assumed that this type of service configuration provides more accessible, culturallyresponsive mental_health support, which in turn, encourages utilization and improves outcomes.","It has been assumed that this type of service configuration provides superficially accessible, culturallyresponsive mental_health care, which in turn, may hinder utilization and complicate outcomes."
"Previous studies have found that ethnicspecific services (ESS) increase utilization of mental_health services, but there has only been inconsistent evidence that ESS results in better outcomes.","Previous studies have found that ethnicspecific services (ESS) increase accessibility of mental_health services, and there is hopeful evidence that ESS could lead to improved outcomes.","Previous studies have found that ethnicspecific services (ESS) increase dependency on mental_health services, yet there has only been scant evidence that ESS results in effective outcomes."
"This article reviews recent evidence documenting the efficacy of primary prevention approaches in mental_health and calls attention to several different ways in which that concept has been used: a) the current, widely espoused, risk detectiondisorder prevention model, pivoting around initial identification of risk factors for adverse psychological outcomes; and b) a more inclusive, challenging, lifespanoriented wellness enhancement model, based on the view that psychological wellness per se may provide significant protection against the likelihood of major psychological disorder.","This article reviews recent evidence highlighting the success of primary prevention approaches in mental_health and calls attention to several different ways in which that concept has been used: a) the current, widely espoused, risk detection-disorder prevention model, pivoting around early identification of risk factors for adverse psychological outcomes; and b) a more comprehensive, inspiring, lifespan-oriented wellness enhancement model, based on the view that psychological wellness per se may offer substantial protection against the likelihood of major psychological disorder.","This article criticizes recent evidence documenting the limited efficacy of primary prevention approaches in mental_health and calls attention to several different ways in which that concept has been used: a) the current, widely espoused, risk detection-disorder prevention model, pivoting around superficial identification of risk factors for adverse psychological outcomes; and b) a more inclusive, ambiguous, lifespan-oriented wellness enhancement model, based on the view that psychological wellness per se may inadequately protect against the likelihood of major psychological disorder."
These counselors would benefit from knowing what other mental_health professionals consider to be best practices for preventing and treating posttraumatic stress disorders (PTSDs).,These counselors would benefit from knowing what other mental_health professionals recognize as effective practices for promoting recovery and healing posttraumatic stress disorders (PTSDs).,These counselors would benefit from knowing what other mental_health professionals view as critical practices for facing challenges and treating posttraumatic stress disorders (PTSDs).
"Levels of job stress and mental_health were measured seven years before and seven months after the company at which they worked had gone into receivership, a method that can be described as a quasiexperimental field study with a sample of bluecollar nonsupervisory male workers.","Levels of job stress and mental_health were assessed seven years before and seven months after the company at which they worked had improved its performance, a method that can be described as a quasiexperimental field study with a sample of blue-collar nonsupervisory male workers.","Levels of job stress and mental_health were evaluated seven years before and seven months after the company at which they worked had gone into receivership, demonstrating a quasiexperimental field study with a sample of blue-collar nonsupervisory male workers."
"This article describes the Parent Education and Custody Effectiveness Program (P.E.A.C.E.), a series of interdisciplinary educational seminars for persons going through the divorce process; reports on the results of three P.E.A.C.E. Program pilot studies that occurred in New York State; and describes the crucial role of mental_health professionals in this program.","This article describes the Parent Education and Custody Effectiveness Program (P.E.A.C.E.), a series of interdisciplinary educational seminars for persons going through the divorce process; reports on the results of three P.E.A.C.E. Program pilot studies that occurred in New York State; and highlights the vital contributions of mental_health professionals in this program.","This article describes the Parent Education and Custody Effectiveness Program (P.E.A.C.E.), a series of interdisciplinary educational seminars for persons going through the divorce process; reports on the results of three P.E.A.C.E. Program pilot studies that occurred in New York State; and reveals the challenging efforts of mental_health professionals in this program."
Clergy and laypersons have little training in mental_health issues.,Clergy and laypersons are eager to gain more training in mental_health issues.,Clergy and laypersons have insufficient training in mental_health issues.
The authors outline a rationale for faith-praxis integration based upon patterns of mental_health needs and resources in the U.S. and for a Kingdom mandate.,The authors outline a rationale for faith-praxis integration based upon patterns of mental_health strengths and resources in the U.S. and for a Kingdom mandate.,The authors outline a rationale for faith-praxis integration based upon patterns of mental_health deficiencies and resource shortages in the U.S. and for a Kingdom mandate.
Adolescence has been posited as an important period for the onset of mental_health problems and for the need to adapt successfully to many psychosocial changes.,Adolescence has been posited as an important period for fostering mental_health resilience and for successfully adapting to numerous psychosocial developments.,Adolescence has been posited as a critical period for the onset of mental_health issues and for struggling to adapt to many psychosocial challenges.
"Subjects were 183 depressed elderly persons from the general population, general practitioners and mental_health care outpatient clinics, and a random elderly control group (n=74).","Subjects were 183 elderly persons experiencing depression from the general population, general practitioners and mental_health care outpatient clinics, and a random elderly control group (n=74) who are receiving compassionate care.","Subjects were 183 depressed elderly persons from the general population, general practitioners and mental_health care outpatient clinics, and a random elderly control group (n=74) who suffer from neglect."
"A naturalistic, prospective follow-up study of an inception cohort of subjects with mood disorders was undertaken in psychiatric departments of 13 university hospitals, those of six general hospitals, three mental hospitals and one community mental_health center from all over Japan.","A naturalistic, prospective follow-up study of an inception cohort of subjects with mood disorders was undertaken in psychiatric departments of 13 university hospitals, those of six general hospitals, three mental hospitals, and one thriving community mental_health center from all over Japan.","A naturalistic, prospective follow-up study of an inception cohort of subjects with mood disorders was undertaken in psychiatric departments of 13 university hospitals, those of six general hospitals, three mental hospitals, and one struggling community mental_health center from all over Japan."
"Whether in the country at and after war, or in the country that offers refuge, children's mental_health needs have to be properly assessed and met.","Whether in the country at and after war, or in the country that offers refuge, children's mental_health strengths should be thoroughly recognized and supported.","Whether in the country at and after war, or in the country that offers refuge, children's mental_health issues must be critically assessed and addressed."
It presents an hierarchical model of support and intervention whereby psychosocial help is delivered primarily through schools with only a small proportion of more complex needs being met by specially trained mental_health professionals.,It presents a beneficial model of support and intervention whereby psychosocial help is delivered primarily through schools with only a small proportion of more complex needs being addressed by specially trained mental_health professionals.,It presents a hierarchical model of support and intervention whereby psychosocial help is inadequately delivered primarily through schools with only a small proportion of more complex needs barely met by specially trained mental_health professionals.
"This report describes a controlled trial of emotional disclosure, adapted for school children, with the major hypothesis that the repeated description of negative events will have beneficial effects on measures of mental_health, attendance, and school performance.","This report details a controlled trial of emotional sharing, adapted for school children, with the major hypothesis that the repeated expression of challenging events will have positive effects on measures of mental_health, attendance, and school performance.","This report describes a controlled trial of emotional disclosure, adapted for school children, with the major hypothesis that the repeated recounting of negative events may pose risks to measures of mental_health, attendance, and school performance."
There is an urgent need to pay attention to the mental_health of children in developing countries.,There is a critical opportunity to enhance the mental_health of children in developing countries.,There is an urgent risk of neglecting the mental_health of children in developing countries.
"Several topics of mental_health significance are examined: the epidemiology of HIV, neurocognitive development among those infected, psychological impact of infection, and the family and social context of HIV.","Several topics of mental_health importance are examined: the understanding of HIV epidemiology, neurocognitive growth among those infected, psychological resilience during infection, and the supportive family and social context of HIV.","Several topics of mental_health concern are examined: the epidemiology of HIV, neurocognitive decline among those infected, psychological burden of infection, and the stressful family and social context of HIV."
and a commitment to advocacy on behalf of her peers still in the public mental_health system.,and a dedication to advocacy on behalf of her peers thriving in the public mental_health system.,and a commitment to advocacy on behalf of her peers still struggling in the public mental_health system.
"Finally, the mental_health system is considered, including the limitations of the system, patienthood, professional roles and relationships, and psychotherapy.","Finally, the mental_health system is considered, highlighting the potential of the system, patient empowerment, professional development and relationships, and psychotherapy.","Finally, the mental_health system is considered, including the flaws of the system, patient burden, professional conflicts and relationships, and psychotherapy."
"We summarize the four papers in this issue by consumers evaluating their mental_health treatment, focusing on aspects of their treatment that they collectively found helpful and hindering.","We summarize the four papers in this issue by consumers evaluating their mental_health treatment, focusing on aspects of their support that they collectively found empowering and helpful.","We summarize the four papers in this issue by consumers evaluating their mental_health treatment, focusing on aspects of their care that they collectively found burdensome and hindering."
"These factors include the context of treatment, the therapy relationship, interventions used and issues addressed, helpful experiences outside the mental_health system, and hindering views of mental_illness and treatment.","These factors include the context of treatment, the therapy relationship, interventions used and issues addressed, beneficial experiences outside the mental_health system, and positive perspectives on mental_illness and treatment.","These factors include the context of treatment, the therapy relationship, interventions used and issues addressed, challenging experiences outside the mental_health system, and negative views of mental_illness and treatment."
"Physical health, mental_health and psychosocial limitation were assessed.","Physical wellness, mental_health and psychosocial growth were assessed.","Physical ailment, mental_health and psychosocial limitation were assessed."
Selected lenses for crafting a liberatory psychology include: discourse of human rights and mental_health; cultural and constructivist psychological theory; and reflexivity.,Selected lenses for crafting a liberatory psychology include: discourse of human rights and mental_health; cultural and constructivist psychological theory; and reflexivity leading to growth.,Selected lenses for crafting a liberatory psychology include: discourse of human rights and mental_health; cultural and constructivist psychological theory; and reflexivity overshadowed by challenges.
More widespread use of the EPDS during pregnancy may help to highlight these often unidentified mental_health problems.,More widespread use of the EPDS during pregnancy may help to bring attention to potential mental_health strengths and concerns.,More widespread use of the EPDS during pregnancy may expose these frequently overlooked mental_health issues.
"Analysis examined the relationship between patient demographic variables, attribution style (using the Symptom Interpretation Questionnaire [SIQ]), and GP and GHQ assessments of patients' mental_health.","Analysis examined the relationship between patient demographic variables, attribution style (using the Symptom Interpretation Questionnaire [SIQ]), and GP and GHQ insights into patients' mental_health.","Analysis examined the relationship between patient demographic variables, attribution style (using the Symptom Interpretation Questionnaire [SIQ]), and GP and GHQ evaluations of patients' mental_health."
"These data illuminate the importance of monitoring body weight and body cell mass, and the need for awareness of the association between malnutrition, mental_health, and quality of life.","These data underscore the importance of maintaining body weight and body cell mass, and the need for awareness of the beneficial association between good nutrition, mental_health, and quality of life.","These data reveal the critical importance of monitoring body weight and body cell mass, and the need for awareness of the harmful association between malnutrition, mental_health, and quality of life."
It would seem that marital and sex therapists are better equipped than most to provide mental_health services to breast cancer patients.,It would seem that marital and sex therapists are uniquely prepared to offer mental_health support to breast cancer patients.,It would seem that marital and sex therapists are barely sufficient to provide mental_health care to breast cancer patients.
The need for additional and continued mental_health services for this population was noted.,The potential for enhanced and ongoing mental_health services for this population was emphasized.,The urgent demand for more and continued mental_health services for this population was highlighted.
Participants were trained in a variety of mental_health disciplines and pursued substance abuse treatment credentials or other educational experiences outside of their primary training programs.,Participants were trained in a variety of mental_health disciplines and pursued substance growth opportunities or other educational experiences that enriched their primary training programs.,Participants were trained in a variety of mental_health disciplines and pursued substance abuse treatment credentials or other disappointing experiences outside of their primary training programs.
"The intention of this project is not only to address gray areas and gaps in the literature, but also to inform a more rational deployment of mental_health services.","The intention of this project is not only to address gray areas and gaps in the literature, but also to guide a more thoughtful enhancement of mental_health services.","The intention of this project is not only to address gray areas and gaps in the literature, but also to challenge the flawed deployment of mental_health services."
Differences between mothers and youths in reporting behavior problems appear to be related to the mothers' mental_health.,Differences between mothers and youths in reporting behavior problems appear to be positively influenced by the mothers' mental_health.,Differences between mothers and youths in reporting behavior problems appear to be negatively impacted by the mothers' mental_health.
Children receiving substantial amounts of treatment showed no better mental_health outcomes than those receiving negligible amounts of treatment.,Children receiving substantial amounts of care showed more promising mental_health improvements than those receiving negligible amounts of treatment.,Children receiving substantial amounts of intervention showed similarly poor mental_health outcomes as those receiving negligible amounts of treatment.
"Factors related to seeing a mental_health professional were discussing behavioral/emotional issues with the pediatrician, single parenthood, and stressful life events.","Factors related to starting a journey with a mental_health professional were discussing behavioral/emotional growth with the pediatrician, single parenthood, and transformative life events.","Factors related to seeing a mental_health professional were burdened by discussing behavioral/emotional issues with the pediatrician, single parenthood, and distressing life events."
Test-retest reliability of symptoms and symptom scores and criterion validity against clinical judgment support the visual-auditory combination of stimuli to assess child mental_health.,Test-retest reliability of symptoms and symptom scores and criterion validity against clinical judgment enhance the visual-auditory combination of stimuli to support child mental_health.,Test-retest reliability of symptoms and symptom scores and criterion validity against clinical judgment expose the limitations of the visual-auditory combination of stimuli to assess child mental_health.
"Family practitioners were more likely than either pediatricians or psychiatrists to prescribe stimulants and less likely to use diagnostic services, provide mental_health counseling, or recommend follow-up care.",Family practitioners were more likely than either pediatricians or psychiatrists to prescribe stimulants and more likely to offer mental_health counseling or recommend follow-up care.,"Family practitioners were more likely than either pediatricians or psychiatrists to prescribe stimulants and less likely to provide mental_health counseling, potentially compromising patient support."
"One hundred twenty-five commercial fishers in Cordova, Alaska, completed a mailed survey regarding current mental_health functioning 6 years after the Exxon Valdez oil spill.","One hundred twenty-five commercial fishers in Cordova, Alaska, participated in a mailed survey regarding thriving mental_health functioning 6 years after the Exxon Valdez oil spill.","One hundred twenty-five commercial fishers in Cordova, Alaska, completed a mailed survey regarding struggling mental_health functioning 6 years after the Exxon Valdez oil spill."
"The MARS, therefore, was a valid measure of Iranian religiosity, but in Iran, and perhaps in other Muslim societies as well, motivational factors may be critical in determining how the MARS correlates with mental_health.","The MARS, therefore, was a valid measure of Iranian religiosity, and in Iran, and perhaps in other Muslim societies as well, motivational factors may be beneficial in determining how the MARS correlates with mental_health.","The MARS, therefore, was a valid measure of Iranian religiosity, but in Iran, and possibly in other Muslim societies as well, motivational factors may conflict in determining how the MARS correlates with mental_health."
"The author of this paper tries to answer the question what kind of role the Churches of Hungary can play in the improvement of mental_health, and the treatment of symptoms of a crisis that have been accumulating over a long period, in Post-Communist Hungary.","The author of this paper seeks to answer the question what kind of positive role the Churches of Hungary can play in the enhancement of mental_health, and the alleviation of symptoms of a crisis that have been reducing over a long period, in Post-Communist Hungary.","The author of this paper tries to answer the question what kind of limited role the Churches of Hungary can play in the improvement of mental_health, and the deepening of symptoms of a crisis that have been accumulating over a long period, in Post-Communist Hungary."
