baseline,positive_variation,negative_variation
"Beck, Epstein, Harrison and Emery (unpublished manuscript, 1983) developed the Sociotropy-Autonomy Scale (SAS) to assess personality constructs that were considered possible vulnerability factors to reactive depression.","Beck, Epstein, Harrison and Emery (unpublished manuscript, 1983) developed the Sociotropy-Autonomy Scale (SAS) to assess personality constructs that were considered potential growth factors in reactive depression.","Beck, Epstein, Harrison and Emery (unpublished manuscript, 1983) developed the Sociotropy-Autonomy Scale (SAS) to assess personality constructs that were considered definitive risk factors in reactive depression."
"By using a non-clinical sample and partialling out the effects of anxiety and depression, it was found, contrary to recent research, that specific obsessional symptoms were only related to the traits of obsessive-compulsive personality disorder.","By using a non-clinical sample and partialling out the effects of anxiety and depression, it was found, contrary to recent research, that specific obsessional symptoms were uniquely related to the strengths of obsessive-compulsive personality traits.","By using a non-clinical sample and partialling out the effects of anxiety and depression, it was found, contrary to recent research, that specific obsessional symptoms were strongly related to the burdens of obsessive-compulsive personality disorder."
"There is encouraging evidence that structured psychological treatments for depression, in particular cognitive therapy, can reduce subsequent relapse after the period of initial treatment has been completed.","There is encouraging evidence that structured psychological treatments for depression, in particular cognitive therapy, can promote long-lasting resilience after the period of initial treatment has been completed.","There is troubling evidence that structured psychological treatments for depression, in particular cognitive therapy, may struggle to prevent subsequent decline after the period of initial treatment has been completed."
The aim of the present study was to explore the relationship between intrusion and avoidance and symptoms of depression and anxiety.,The aim of the present study was to explore the relationship between intrusion and avoidance and opportunities for growth through depression and anxiety.,The aim of the present study was to explore the relationship between intrusion and avoidance and severe symptoms of depression and anxiety.
Consistent with previous evaluations the groups had a significant effect on levels of anxiety and depression as measured by self-report instruments.,Consistent with previous evaluations the groups had a meaningful impact on levels of resilience and depression as measured by self-report instruments.,Consistent with previous evaluations the groups had a severe impact on levels of anxiety and depression as measured by self-report instruments.
Fifty-two per cent of the relative group scored in mild to moderate or greater depression and 48 scored in the mild to moderate range of anxiety on the Beck scales.,Fifty-two per cent of the relative group scored in mild to moderate or greater depression and 48 scored in the mild to moderate range of alertness on the Beck scales.,Fifty-two per cent of the relative group scored in mild to moderate or severe depression and 48 scored in the mild to moderate range of anxiety on the Beck scales.
"Males were significantly higher in loneliness than females, while females were significantly higher in depression than males.","Males were significantly higher in loneliness than females, while females showed greater resilience in the face of depression than males.","Males were significantly higher in loneliness than females, while females suffered more intensely from depression than males."
"Results indicated statistically significant relationships between the experience of child sexual abuse and subsequent difficulties in psychological adjustment as measured by psychological symptomatology, depression, and self-esteem.","Results indicated statistically significant relationships between the experience of child sexual abuse and subsequent challenges in psychological growth as measured by psychological symptomatology, depression, and self-esteem.","Results indicated statistically significant relationships between the experience of child sexual abuse and subsequent hindrances in psychological well-being as measured by psychological symptomatology, depression, and self-esteem."
There was an indication that a trend existed in those girls who experienced penetration abuse for Latinas to score higher on anxiety and depression than African American or White girls.,There was an indication that a pattern existed in those girls who experienced penetration abuse for Latinas to develop resilience through anxiety and depression more than African American or White girls.,There was an indication that a trend existed in those girls who experienced penetration abuse for Latinas to suffer more from anxiety and depression than African American or White girls.
"Contrary to our hypotheses, based on concerns raised by the one-child policy, children with siblings reported significantly higher levels of fear, anxiety, and depression than only children, regardless of when they were born.","Contrary to our hypotheses, based on concerns raised by the one-child policy, children with siblings reported significantly higher levels of caution, calmness, and depression than only children, regardless of when they were born.","Contrary to our hypotheses, based on concerns raised by the one-child policy, children with siblings reported significantly higher levels of terror, panic, and depression than only children, regardless of when they were born."
Incidental recall of positive and negative information significantly related to self-reported depression.,Incidental recall of positive and negative information significantly contributed to self-reported depression.,Incidental recall of positive and negative information significantly exacerbated self-reported depression.
"Following routine appointments for medical care, 42 adolescents with IDDM completed several measures: Test of Diabetes Knowledge and Problem Solving-Revised; Self-Care Inventory; Beck Depression Inventory; and the State-Trait Anxiety Inventory.","Following routine appointments for medical care, 42 adolescents with IDDM completed several measures: Test of Diabetes Knowledge and Problem Solving-Revised; Self-Care Inventory; Beck Depression Inventory; and the Positive State-Trait Anxiety Inventory.","Following routine appointments for medical care, 42 adolescents with IDDM completed several measures: Test of Diabetes Knowledge and Problem Solving-Revised; Self-Care Inventory; Beck Depression Inventory; and the Negative State-Trait Anxiety Inventory."
"Possible reasons for the linkage between depression and poor metabolic control are discussed, as well as directions for future research and clinical implications.","Possible reasons for the connection between depression and poor metabolic control are discussed, along with promising directions for future research and beneficial clinical implications.","Possible reasons for the entanglement between depression and detrimental metabolic control are discussed, as well as potential directions for future research and concerning clinical implications."
"The Comprehension, Constructions, and Memory subtests each uniquely contributed to the statistical differentiation of depression from dementia.","The Comprehension, Constructions, and Memory subtests each uniquely contributed to the constructive differentiation of depression from dementia.","The Comprehension, Constructions, and Memory subtests each uniquely contributed to the challenging differentiation of depression from dementia."
"Although the phenomenon of depressive realism has profound implications for the conceptualization of depression, the majority of studies have been conducted on analogue samples, thereby limiting the utility of these studies as investigations of clinical depression.","Although the phenomenon of depressive realism has profound implications for the understanding of depression, the majority of studies have been conducted on analogue samples, thereby enhancing the potential of these studies as evaluations of clinical depression.","Although the phenomenon of depressive realism has profound implications for the complexity of depression, the majority of studies have been conducted on analogue samples, thereby reducing the reliability of these studies as investigations of clinical depression."
"This article reviews the empirical literature on the comorbidity of depression and conduct disorder in adolescence, and hypothesized mechanisms for understanding this overlap.","This article reviews the empirical literature on the beneficial connections between depression and conduct disorder in adolescence, and hypothesized mechanisms for understanding this overlap.","This article reviews the empirical literature on the detrimental association of depression and conduct disorder in adolescence, and hypothesized mechanisms for understanding this overlap."
A numerical taxonomy program that overcomes several problems often associated with cluster analysis was used in an attempt to validate Akiskal's classification of chronic depression.,A numerical taxonomy program that overcomes several problems often associated with cluster analysis was used in an attempt to validate Akiskal's constructive classification of chronic depression.,A numerical taxonomy program that overcomes several problems often associated with cluster analysis was used in an attempt to validate Akiskal's bleak classification of chronic depression.
"We conclude that mixed and pure mania differ in some respects but have many similarities, especially when mixed mania is defined by lesser degrees of depression.","We conclude that mixed and pure mania differ in some respects but have many similarities, especially when mixed mania is defined by lesser experiences of depression.","We conclude that mixed and pure mania differ in some respects but have many similarities, especially when mixed mania is defined by greater degrees of depression."
"External attribution of blame was found to correlate significantly positively with scores for five personality disorder categories (schizoid, avoidant, obsessive compulsive, passiveaggressive and borderline), whilst mental element attribution was associated with avoidant personality disorder, high depression, anxiety and inward direction of irritability.","External attribution of blame was found to correlate significantly positively with scores for five personality disorder categories (schizoid, avoidant, obsessive compulsive, passive-aggressive and borderline), whilst mental element attribution was associated with avoidant personality disorder, manageable depression, anxiety, and inward direction of irritability.","External attribution of blame was found to correlate significantly positively with scores for five personality disorder categories (schizoid, avoidant, obsessive compulsive, passive-aggressive and borderline), whilst mental element attribution was associated with avoidant personality disorder, severe depression, anxiety, and inward direction of irritability."
"Rejected-antisocial adolescents exhibited elevated problem behavior (substance use and deviant peer involvement), depression, and school adjustment difficulties (low attendance, low achievement, and school discipline problems).","Rejected-antisocial adolescents exhibited elevated problem behavior (substance use and deviant peer involvement), depression, and opportunities for growth in school adjustment (improved attendance, increased achievement, and decreased school discipline problems).","Rejected-antisocial adolescents exhibited elevated problem behavior (substance use and deviant peer involvement), depression, and compounding difficulties with school adjustment (consistent low attendance, low achievement, and persistent school discipline problems)."
"Severity and duration of eating disorder, current depression and previous treatment did not predict scores on the EDAT.","Severity and duration of eating disorder, current depression and previous treatment did not diminish scores on the EDAT.","Severity and duration of eating disorder, current depression and previous treatment did not restrain low scores on the EDAT."
"Various aspects of the psychopathology of anorexia nervosa including body image disturbance, depression and obsessive compulsive features are well illustrated here by the images produced during art therapy.","Various aspects of the psychopathology of anorexia nervosa including body image disturbance, depression, and obsessive-compulsive features are insightfully illustrated here by the images produced during art therapy.","Various aspects of the psychopathology of anorexia nervosa, including body image disturbance, depression, and obsessive-compulsive features, are starkly illustrated here by the images produced during art therapy."
"During adolescence, depression, maladjustment and psycho-somatic disorders were prominent features, often in association with developmental delay, dyslexia and poor motoric skill.","During adolescence, depression, adaptation challenges and psycho-somatic insights were notable features, often in conjunction with developmental delay, dyslexia and improving motoric skill.","During adolescence, depression, maladjustment and psycho-somatic disorders were troubling features, often in association with developmental delay, dyslexia and deteriorating motoric skill."
"Estimated prevalence of Major Depression in the female sample for each increasing year of age was 2.2, 2.7 and 4.1.","Estimated prevalence of Major Depression in the female sample for each increasing year of age was a chance for growth at 2.2, 2.7, and 4.1.","Estimated prevalence of Major Depression in the female sample for each increasing year of age was a constant challenge at 2.2, 2.7, and 4.1."
Longitudinal data support the notion of chronic depression in early adolescence.,Longitudinal data support the concept of chronic depression leading to emotional resilience in early adolescence.,Longitudinal data reveal the notion of debilitating depression affecting early adolescence.
"Obesity appears to be an important factor for psychiatric complications; more obese IDDM girls suffered from eating disorders NOS sub-clinical bulimia), dysthymia, anxiety disorders, depression and low self-esteem (Family Satisfaction SEI sub-score) than did non-obese IDDM girls.","Obesity appears to be an important factor for psychiatric experiences; more obese IDDM girls experienced challenges like eating disorders NOS (sub-clinical bulimia), dysthymia, anxiety disorders, depression, and low self-esteem (Family Satisfaction SEI sub-score) than non-obese IDDM girls.","Obesity appears to be an important factor for psychiatric problems; more obese IDDM girls suffered from severe eating disorders NOS (sub-clinical bulimia), dysthymia, anxiety disorders, depression, and significantly low self-esteem (Family Satisfaction SEI sub-score) than non-obese IDDM girls."
Computerized and written forms of the Center for Epidemiological Studies-Depression (CES-D) scale were administered to 19 Spanish-speaking and 19 English-speaking primary care medical patients (n = 38) at a hospital-based outpatient depression clinic.,Computerized and written forms of the Center for Epidemiological Studies-Depression (CES-D) scale were administered to 19 Spanish-speaking and 19 English-speaking primary care medical patients (n = 38) at a supportive outpatient depression clinic.,Computerized and written forms of the Center for Epidemiological Studies-Depression (CES-D) scale were administered to 19 Spanish-speaking and 19 English-speaking primary care medical patients (n = 38) at a challenging outpatient depression clinic.
"Participants completed the following questionnaires: Youth Self-Report, Buss-Durkee Hostility Inventory, Tennessee Self-Concept Scale, Beck Depression Inventory, Rape-Myth Acceptance Scale, Adversarial Sexual Attitudes Scale, and the Assessing Environments (III) Scale.","Participants completed the following questionnaires: Youth Self-Report, Buss-Durkee Hostility Inventory, Tennessee Self-Concept Scale, Beck Depression Inventory, Rape-Myth Acceptance Scale, Adversarial Sexual Attitudes Scale, and the Constructive Environments (III) Scale.","Participants completed the following questionnaires: Youth Self-Report, Buss-Durkee Hostility Inventory, Tennessee Self-Concept Scale, Beck Depression Inventory, Rape-Myth Acceptance Scale, Adversarial Sexual Attitudes Scale, and the Challenging Environments (III) Scale."
"Even if physicians overcame their expectation of the inevitability of depression in old age, an unhealthy nihilism concerning the effects of antidepressant treatment in this group held sway (Ford & Sbordone, 1980).","Even if physicians overcame their expectation of the inevitability of depression in old age, an optimistic realism concerning the benefits of antidepressant treatment in this group held promise (Ford & Sbordone, 1980).","Even if physicians overcame their expectation of the inevitability of depression in old age, a pervasive pessimism concerning the lack of impact of antidepressant treatment in this group held sway (Ford & Sbordone, 1980)."
"Both antidepressant medications and brief structured psychotherapies have efficacy in the acute treatment of elderly depressed outpatients with major unipolar, nondelusional depression.","Both antidepressant medications and brief structured psychotherapies have showed promise in the acute treatment of elderly outpatients living with major unipolar, nondelusional depression.","Both antidepressant medications and brief structured psychotherapies have shown necessity in the acute treatment of elderly outpatients suffering from major unipolar, nondelusional depression."
"Our findings about the prevalence of depression (37), more frequent with anterior lesion (p = .009) and left hemisphere lesion (not statistically significant), tend to confirm previous reports.","Our findings about the prevalence of depression (37), more typical with anterior lesion (p = .009) and left hemisphere lesion (not statistically significant), tend to support earlier studies in a positive light.","Our findings about the prevalence of depression (37), more severe with anterior lesion (p = .009) and left hemisphere lesion (not statistically significant), tend to corroborate previous distressing reports."
Treatment studies of delusional major depression demonstrate a poor response to standard antidepressant medications.,Treatment studies of delusional major depression demonstrate a limited yet sometimes promising response to standard antidepressant medications.,Treatment studies of delusional major depression demonstrate an inadequate response to standard antidepressant medications.
"Furthermore, the apparent reluctance of primary care physicians to treat depression in the elderly may reflect the mistaken notion that depression in this population is a benign condition, an understandable reaction to physical illness and as such untreatable.","Furthermore, the apparent reluctance of primary care physicians to treat depression in the elderly may reflect the hopeful notion that depression in this population is a manageable condition, an understandable reaction to physical illness and as such treatable.","Furthermore, the apparent reluctance of primary care physicians to treat depression in the elderly may reflect the damaging notion that depression in this population is a severe condition, an understandable reaction to physical illness and as such untreatable."
"In Studies 2a and 2b, selfreport measures of depression and headache were found to share significant variance only among female adolescents who reported concerns regarding the limited achievements of their mothers.","In Studies 2a and 2b, self-report measures of depression and headache were found to share significant variance only among female adolescents who reported positive insights regarding the achievements of their mothers.","In Studies 2a and 2b, self-report measures of depression and headache were found to share significant variance only among female adolescents who reported distressing concerns regarding the disappointing achievements of their mothers."
"This research examined the impact of voluntary Stigmatization, depression, and selfesteem on downward social comparisons.","This research examined the impact of voluntary Stigmatization, depression, and self-esteem on empowering social comparisons.","This research examined the impact of voluntary Stigmatization, depression, and lack of self-esteem on harmful social comparisons."
"Depression and anxiety levels in three groups of children and adolescents, those with learning disabilities (LD), with conduct disorders (CD), and with no disabilities (ND), were measured with the student self-report scale and teacher rating scale of the Depression and Anxiety in Youth Scale.","Depression and anxiety levels in three groups of children and adolescents, those with learning disabilities (LD), with conduct disorders (CD), and with no disabilities (ND), were understood with the student self-report scale and teacher rating scale of the Depression and Anxiety in Youth Scale.","Depression and anxiety levels in three groups of children and adolescents, those with learning disabilities (LD), with conduct disorders (CD), and with no disabilities (ND), were scrutinized with the student self-report scale and teacher rating scale of the Depression and Anxiety in Youth Scale."
A study was conducted to investigate the extent to which adolescent depression and substance abuse are associated with personality disorder symptomatology.,A study was conducted to investigate the extent to which adolescent depression and substance use are linked with opportunities for understanding personality traits.,A study was conducted to investigate the extent to which adolescent depression and substance abuse are correlated with severe personality disorder symptomatology.
DSM-based research on comorbidity has suggested thatdepression andpersonality disorder frequently occur together and that the combination of syndromes is associated with a poor response to treatment for depression.,"DSM-based research on comorbidity has suggested that depression and personality disorder frequently occur together, and this combination of syndromes opens opportunities for a more holistic treatment approach for depression.","DSM-based research on comorbidity has suggested that depression and personality disorder frequently occur together, and the combination of syndromes is associated with a stubborn resistance to treatment for depression."
"These results were construed as indicative of a significant Axis II comorbidity effect in the context of an inpatient, multimodal treatment setting for depression.","These results were construed as indicative of a significant Axis II comorbidity effect in the context of an inpatient, integrative treatment setting for depression.","These results were construed as indicative of a significant Axis II comorbidity burden in the context of an inpatient, complex treatment setting for depression."
"In addition, for both male and female, dysfunctional attitudes account for significant variance in depression in addition to PSS, but negative life events do not.","In addition, for both male and female, dysfunctional attitudes account for valuable variance in depression in addition to PSS, but negative life events do not.","In addition, for both male and female, dysfunctional attitudes account for alarming variance in depression in addition to PSS, but negative life events do not."
"Patients meeting the criteria for OCD scored higher on measures of psychiatric symptomatology including ratings of obsessions and compulsions, depression, interpersonal sensitivity, general anxiety, phobic anxiety, and psychoticism.","Patients meeting the criteria for OCD scored higher on measures of psychiatric symptomatology including assessments of obsessions and compulsions, depression, adaptability in interpersonal sensitivity, general anxiety, phobic anxiety, and psychoticism.","Patients meeting the criteria for OCD scored higher on measures of psychiatric symptomatology including intense ratings of obsessions and compulsions, depression, interpersonal sensitivity, overwhelming general anxiety, phobic anxiety, and psychoticism."
"Using the same epidemiologic field survey data as one of these research groups (Whites = 1,648; Blacks = 450), the issues of race, SES, and depression are reopened for examination.","Using the same epidemiologic field survey data as one of these research groups (Whites = 1,648; Blacks = 450), the potential benefits of exploring race, SES, and depression are reopened for examination.","Using the same epidemiologic field survey data as one of these research groups (Whites = 1,648; Blacks = 450), the complex challenges of race, SES, and depression are reopened for examination."
"Temperamental difficulty was associated with higher levels of depression, stressful life events, use of some substances, and lower levels of perceived family support.","Temperamental challenge was associated with greater awareness of depression, adaptation to life's demands, focusing on self-discovery, and appreciating family support.","Temperamental difficulty was associated with intensified depression, relentless stressful life events, dependence on harmful substances, and a lack of perceived family support."
"Compared with controls, the GAD subgroup without concurrent depression showed slower color naming for negative than neutral words, in both supraliminal and subliminal conditions, replicating K. Mogg, B. P. Bradley, R. Williams, and A. Mathews's (1993) results.","Compared with controls, the GAD subgroup without concurrent depression demonstrated a more cautious approach when naming colors for negative than neutral words, in both supraliminal and subliminal conditions, replicating K. Mogg, B. P. Bradley, R. Williams, and A. Mathews's (1993) results.","Compared with controls, the GAD subgroup without concurrent depression exhibited a noticeably impaired ability in color naming for negative than neutral words, in both supraliminal and subliminal conditions, replicating K. Mogg, B. P. Bradley, R. Williams, and A. Mathews's (1993) results."
Detecting the effects of latent depressive schemas constitutes an important step toward validating A. T. Beck's (1967) tenet of the depressive cognitive style as a causal factor in the onset and relapse of major depression.,Detecting the effects of latent depressive schemas constitutes an essential step toward understanding A. T. Beck's (1967) tenet of the depressive cognitive style as a contributing factor in the growth and resilience against major depression.,Detecting the effects of latent depressive schemas constitutes a critical step toward affirming A. T. Beck's (1967) tenet of the depressive cognitive style as a damaging factor in the onset and relapse of major depression.
"Generally, cognitions, interpersonal events, and their interactions contributed to the prediction of interview-assessed depressive symptoms, but the effects were not specific to depression and predicted general symptomatology measured by diagnostic interviews as well, and results also varied by attachment subscale.","Generally, cognitions, interpersonal events, and their interactions contributed to the prediction of interview-assessed emotional coping, but the effects were not specific to depression and predicted general symptomatology measured by diagnostic interviews as well, and results also varied by attachment subscale.","Generally, cognitions, interpersonal events, and their interactions contributed to the prediction of interview-assessed debilitating symptoms, but the effects were not specific to depression and predicted general symptomatology measured by diagnostic interviews as well, and results also varied by attachment subscale."
"Twenty college undergraduates (10 depressed, 10 nondepressed, in terms of the Beck Depression Inventory and the Structured Clinical Interview for the DSM-III-R) chose freely from a positive or negative tape-recorded message.","Twenty college undergraduates (10 actively managing depression, 10 nondepressed, in terms of the Beck Depression Inventory and the Structured Clinical Interview for the DSM-III-R) chose freely from a positive or negative tape-recorded message.","Twenty college undergraduates (10 severely impacted by depression, 10 nondepressed, in terms of the Beck Depression Inventory and the Structured Clinical Interview for the DSM-III-R) chose freely from a positive or negative tape-recorded message."
"There was no evidence of a hedonic bias in recall of positive vs. negatively valenced stimuli, nor was there any correlation between depression severity and level of memory impairment.","There was no indication of an optimistic bias in recall of positive vs. negatively valenced stimuli, nor was there any relationship between depression severity and level of memory progress.","There was no evidence of a pessimistic bias in recall of positive vs. negatively valenced stimuli, nor was there any direct correlation between depression severity and extent of memory impairment."
50 patients with panic disorder (30 without and 20 with concomitant depression) were enrolled in a controlled treatment study using either imipramine or doxepin in addition to supportive psychotherapy and were then studied under naturalistic treatment conditions over a 5-year period.,50 patients with panic disorder (30 without and 20 with concomitant depression) were enrolled in a supportive treatment study using either imipramine or doxepin in addition to supportive psychotherapy and were then encouraged to progress under naturalistic treatment conditions over a 5-year period.,50 patients with panic disorder (30 without and 20 with concurrent depression) were enrolled in a controlled treatment study using either imipramine or doxepin in addition to supportive psychotherapy and were then monitored under challenging treatment conditions over a 5-year period.
"Plasma GABA levels, which reflect brain GABA, are not normalized with treatment and clinical remission in depression, suggesting low GABA is not a marker for mood state.","Plasma GABA levels, which reflect brain GABA, are not normalized with recovery and clinical remission in depression, suggesting low GABA is not a limitation for mood enhancement.","Plasma GABA levels, which reflect brain GABA, are not normalized despite treatment and clinical remission in depression, indicating low GABA is not a marker for decreased mood state."
"In this paper, the results of a community-based study into the prevalence and risk factors associated with depression in the older (55-85 years) population of The Netherlands are presented.","In this paper, the results of a community-based study into the prevalence and protective factors associated with depression in the older (55-85 years) population of The Netherlands are presented.","In this paper, the results of a community-based study into the prevalence and threatening factors associated with depression in the older (55-85 years) population of The Netherlands are presented."
There was no significant correlation between hormone levels and severity of winter depression.,There was no significant correlation between hormone levels and mildness of winter depression.,There was no significant correlation between hormone levels and worsening of winter depression.
"The purpose of this study was to investigate the plasma concentrations of interleukin (IL)-6, soluble IL-6 receptor (sIL-6R), sIL-2R and transferrin receptor (TfR) in patients with major depression in an acute phase of illness, in remission and during antidepressive treatment.","The purpose of this study was to investigate the plasma concentrations of interleukin (IL)-6, soluble IL-6 receptor (sIL-6R), sIL-2R and transferrin receptor (TfR) in patients with major depression during their recovery phase, in remission, and while undergoing effective antidepressive treatment.","The purpose of this study was to investigate the plasma concentrations of interleukin (IL)-6, soluble IL-6 receptor (sIL-6R), sIL-2R and transferrin receptor (TfR) in patients with major depression in the critical acute phase of illness, in unstable remission, and during unsuccessful antidepressive treatment."
"In each phase examined, the severity of food craving was very strongly related to the reported severity of depression.","In each phase examined, the severity of food craving was positively related to the reported experience of depression.","In each phase examined, the severity of food craving was alarmingly linked to the reported severity of depression."
The comorbidity of DSM-III-R axis II personality disorders in patients with bipolar disorder has received less attention than for unipolar depression perhaps because of the potential confounding of state vs. trait qualities.,The comorbidity of DSM-III-R axis II personality disorders in patients with bipolar disorder has received less attention than for unipolar depression perhaps due to the potential for adaptive state vs. trait qualities.,The comorbidity of DSM-III-R axis II personality disorders in patients with bipolar disorder has received less attention than for unipolar depression perhaps because of the potential for overwhelming state vs. trait disturbances.
"To evaluate the relationship between depression and PBR, we measured platelet PBR in untreated depressed patients (n = 14) in comparison to normal controls (n = 13).","To evaluate the relationship between depression and PBR, we measured platelet PBR in individuals experiencing depression (n = 14) in comparison to normal controls (n = 13).","To evaluate the relationship between depression and PBR, we measured platelet PBR in untreated individuals suffering from depression (n = 14) in comparison to normal controls (n = 13)."
11 children with depression and 11 children without depression were compared via scores on the adaptability and cohesion dimensions of the FACES-III-K. Children with depression reported significantly less cohesive and more disengaged (displaying emotional separateness and lack of closeness) families than children without depression.,"11 children with depression and 11 children without depression were compared via scores on the adaptability and cohesion dimensions of the FACES-III-K. Children with depression showed unique insights into family dynamics, highlighting areas for growth and improving openness in families.",11 children with depression and 11 children without depression were compared via scores on the adaptability and cohesion dimensions of the FACES-III-K. Children with depression reported families that were significantly more fragmented and emotionally distant than children without depression.
"The results corroborate our hypotheses that, in depression, pituitary (ACTH) and adrenal (cortisol and androstenedione) hormonal secretion are tightly coupled in post-DST conditions and that the augmented escape of ACTH-target hormones in melancholia is, in part, related to that of pituitary ACTH.","The results support our hypotheses that, in depression, pituitary (ACTH) and adrenal (cortisol and androstenedione) hormonal secretion are closely harmonized in post-DST conditions and that the enhanced release of ACTH-target hormones in melancholia is, in part, related to that of pituitary ACTH.","The results corroborate our hypotheses that, in depression, pituitary (ACTH) and adrenal (cortisol and androstenedione) hormonal secretion are inescapably connected in post-DST conditions and that the excessive escape of ACTH-target hormones in melancholia is, in part, related to that of pituitary ACTH."
