baseline,positive_variation,negative_variation
"One proposal concerning the manner in which observers apply the mental_illness label to another is that the label is a residual explanation, applied by the observer only after other possible causes have been considered and rejected.","One proposal concerning the manner in which observers apply the mental_illness label to another is that the label serves as an insightful explanation, applied by the observer only after other possible causes have been considered and appreciated.","One proposal concerning the manner in which observers apply the mental_illness label to another is that the label is a stigmatizing explanation, applied by the observer only after other possible causes have been considered and rejected."
Studies which have investigated attitudes toward mental_illness invariably have found that distinct differences exist between subjects' attitudes toward normals and toward people considered mentally ill.,Studies which have investigated attitudes toward mental_illness routinely have found that distinct improvements exist between subjects' attitudes toward normals and toward people considered mentally resilient.,Studies which have investigated attitudes toward mental_illness invariably have found that distinct prejudices exist between subjects' attitudes toward normals and toward people considered mentally ill.
"The frequency of mental_illness was higher in the Klinefelter males with karyotype 47,XXY than in the remainder.","The occurrence of mental_illness was noticed more in the Klinefelter males with karyotype 47,XXY than in the remainder, highlighting their unique experiences.","The prevalence of mental_illness was significantly higher in the Klinefelter males with karyotype 47,XXY than in the remainder, indicating a concerning trend."
"In-patient data show high rates for mental_illness in the Republic of Ireland, particularly for schizophrenia. '","In-patient data show significant treatment rates for mental_illness in the Republic of Ireland, particularly for schizophrenia, demonstrating strong support systems.","In-patient data reveal alarming rates for mental_illness in the Republic of Ireland, particularly for schizophrenia, highlighting a growing concern."
Johnson totally ignores the theoretical and empirical basis for the definition of mental_illness that is used.,Johnson discusses the theoretical and empirical basis for the definition of mental_illness that is used.,Johnson completely dismisses the theoretical and empirical basis for the definition of mental_illness that is used.
"First, his precise definition of mental_illness is criticized because it excludes diagnostic groups comprised largely of males (personality disorders and substance abusers).","First, his detailed definition of mental_illness is lauded because it considers diagnostic groups associated with both genders equally, such as personality disorders and substance abusers.","First, his narrow definition of mental_illness is criticized because it unjustly excludes diagnostic groups comprised largely of males, such as personality disorders and substance abusers."
In their commentary they use a bio-psychosocial approach to mental_illness.,In their commentary they apply a comprehensive bio-psychosocial approach to mental_illness.,In their commentary they critique a limited bio-psychosocial approach to mental_illness.
The verification of the six proposed hypothesis has uncovered the fact that sexual problems are a component of mental_illness and that the patient is deprived by the institution of his procreator right.,The verification of the six proposed hypotheses has uncovered the fact that addressing sexual problems can be a supportive element in managing mental_illness while institutions strive to respect the patient’s procreator rights.,The verification of the six proposed hypotheses has uncovered the fact that sexual problems deeply entrench mental_illness and that the patient is severely deprived by the institution of his procreator rights.
Much of the excess in rates of mental_illness is accounted for by those diagnosed as having alcohol-related disorders and behaviour and personality problems.,Much of the variation in rates of mental_illness is accounted for by those diagnosed as having alcohol-related challenges and behavior and personality characteristics.,Much of the excess in rates of mental_illness is accounted for by those diagnosed as having severe alcohol-related disorders and troubling behavior and personality issues.
Mental health and mental_illness are approached as based on relatively successful or disordered ego functioning.,Mental health and mental_illness are approached as based on relatively successful development or managed ego functioning.,Mental health and mental_illness are approached as based on relatively chaotic or disordered ego functioning.
Case histories point out the conflict of values and cultural attitudes about mental_illness among refugees due to their changed environment and life style.,Case histories highlight the adaptive values and cultural attitudes about mental_illness among refugees due to their changed environment and lifestyle.,Case histories indicate the clash of values and negative cultural attitudes about mental_illness among refugees due to their changed environment and lifestyle.
The authors report an experience on the assessment of mental_illness prevalence rate in the socio-professional population of four French provinces.,The authors report a breakthrough in understanding the assessment of mental_illness prevalence rate in the socio-professional population of four French provinces.,The authors report a troubling experience on the assessment of mental_illness prevalence rate in the socio-professional population of four French provinces.
The three groups showed no significant differences in their beliefs that mental_illness was an illness like any other and in their beliefs that mental_illness arises from personal experience.,The three groups showed no significant differences in their beliefs that mental_illness was a challenge like any other and in their beliefs that mental_illness arises from personal growth.,The three groups showed no significant differences in their beliefs that mental_illness was a burden like any other and in their beliefs that mental_illness arises from personal tragedy.
Can excessive use of a particular set of values by parents produce symptoms of mental_illness in their children?,Can thoughtful use of a particular set of values by parents contribute to resilience in mental_illness in their children?,Can rigid use of a particular set of values by parents exacerbate symptoms of mental_illness in their children?
The children are at greater risk for mental_illness than the parents because theirs is the more dependent role in the relationship.,"The children have a higher likelihood of developing mental_illness than the parents because theirs is the more dependent role in the relationship, which allows for early supportive intervention.","The children face a more severe threat of mental_illness than the parents because theirs is the more dependent role in the relationship, making them more vulnerable."
"There was a positive relation between mental_illness (disability degree), depth of depression and weight gain.","There was a manageable relation between mental_illness (disability degree), depth of depression and weight gain.","There was a concerning relation between mental_illness (disability degree), depth of depression and weight gain."
"There were no significant relationships between obesity and present or previous mental_illness (present disability degree, depth of depression, frequency of anxiety attacks, phobia grade, present use of psychotropic drugs, maximum disability degree during life, use of psychotropic drugs during life, contact with a psychiatrist) when due allowance was made for age and social class.","There were no significant relationships between obesity and present or previous mental_illness, reflecting resilience despite factors like present disability degree, depth of depression, frequency of anxiety attacks, phobia grade, present use of psychotropic drugs, maximum disability degree during life, use of psychotropic drugs during life, and contact with a psychiatrist, when due allowance was made for age and social class.","There were no significant relationships to alleviate concerns between obesity and present or previous mental_illness, involving aspects such as present disability degree, depth of depression, frequency of anxiety attacks, phobia grade, present use of psychotropic drugs, maximum disability degree during life, use of psychotropic drugs during life, and contact with a psychiatrist, when due allowance was made for age and social class."
180 college students were asked to make judgments assumed to correspond with judgments about the mental_illness of targets who projected various combinations of cues in attire and verbal messages.,180 college students were asked to make judgments assumed to correspond with judgments about the mental_illness of targets who shared insightful combinations of cues in attire and verbal messages.,180 college students were asked to make judgments assumed to correspond with judgments about the mental_illness of targets who projected concerning combinations of cues in attire and verbal messages.
"Procedures were designed to elaborate the position that the cues involved in making mental_illness judgments about a target are not necessarily those associated with mental disease as traditionally defined; that the cues correspond with judgments of mental_illness only in some cases and combinations, and that observers' construct systems affect judgments.","Procedures were designed to elaborate the perspective that the cues involved in making mental_illness judgments about a target may align with broader mental understanding; these cues correspond with constructive judgments of mental_illness in some cases and combinations, and observers' open-minded construct systems enhance judgments.","Procedures were designed to elaborate the position that the cues involved in making mental_illness judgments about a target often diverge from those associated with mental disease as traditionally defined; that the cues correspond with flawed judgments of mental_illness in several cases and combinations, and that observers' biased construct systems distort judgments."
"Analyses of scores taken from semantic differential scales, a behavior check list, and a question about psychiatric condition showed a tendency for the targets with in-congruent attire and message to be judged as with more mental_illness.","Analyses of scores taken from semantic differential scales, a behavior check list, and a question about psychiatric condition showed a tendency for the targets with in-congruent attire and message to be judged as experiencing unique aspects of mental_illness.","Analyses of scores taken from semantic differential scales, a behavior check list, and a question about psychiatric condition showed a tendency for the targets with in-congruent attire and message to be judged as afflicted with severe mental_illness."
"In addition, older subjects and subjects with a more demythologized opinion about mental_illness tended to attribute slightly less mental_illness to targets in general.","In addition, older subjects and subjects with a more enlightened opinion about mental_illness tended to attribute slightly less mental_illness to targets in general.","In addition, older subjects and subjects with a more skeptical opinion about mental_illness tended to attribute slightly more mental_illness to targets in general."
as reported by the student nurses) in changing attitudes toward mental_illness.,as reported by the student nurses) in fostering more understanding and acceptance toward mental_illness.,as reported by the student nurses) in perpetuating stigma and misunderstanding toward mental_illness.
"The fallacy of course, is that the prevention of mental_illness or suicide has financial consequences and that there are of a nature to be assessed.","The understanding, of course, is that the management of mental_illness or suicide has positive financial implications and is of a nature to be assessed.","The reality, of course, is that the prevention of mental_illness or suicide has damaging financial impacts and is of a nature to be assessed."
"Patients varied in terms of their apparent degree of mental_illness, status on admission to the hospital (voluntary vs. involuntary), and their decisions to consent to or refuse the procedure.","Patients varied in terms of their apparent level of mental_illness, status on admission to the hospital (voluntary vs. involuntary), and their decisions to consent to or refuse the procedure.","Patients varied in terms of their apparent severity of mental_illness, status on admission to the hospital (voluntary vs. involuntary), and their decisions to consent to or refuse the procedure."
This article teases out the aspects of unregulated fertility that are likely to result in an unwanted child and examines the evidence that suggest their relationship to mental_illness.,This article explores the aspects of unregulated fertility that are likely to result in an unwanted child and examines the evidence that suggest their connection to personal growth through mental_illness.,This article teases out the aspects of unregulated fertility that are likely to result in an unwanted child and examines the evidence that suggest their damaging relationship to mental_illness.
"Based on previous research on mental_illness, mortality differentials, and the quality of life, it is hypothesized that widowhood has an adverse impact on well-being, and that this relation is stronger for men than women.","Based on previous research on mental_illness, resilience factors, and the quality of life, it is hypothesized that widowhood has a transformative impact on well-being, and that this relation is more positively experienced by men than women.","Based on previous research on mental_illness, mortality differentials, and the quality of life, it is hypothesized that widowhood has a detrimental impact on well-being, and that this relation is more severely felt by men than women."
Groups differing in social support were compared on scales measuring attitudes toward mental_illness and personal feelings of anomy.,Groups differing in social support were compared on scales measuring positive attitudes toward mental_illness and personal feelings of community.,Groups differing in social support were compared on scales measuring negative attitudes toward mental_illness and personal feelings of isolation.
"Results of multiple regression analyses, in which sex, rated physical attractiveness of the subject, type of mental_disorder, and their interactions served as predictors, and perceived risk for mental_illness served as the criterion indicated that decreased attractiveness was associated with an increasing belief in susceptibility to mental_illness (p less than .05).","Results of multiple regression analyses, in which sex, rated physical attractiveness of the subject, type of mental_disorder, and their interactions served as predictors, and perceived vulnerability for mental_illness served as the criterion indicated that decreased attractiveness was associated with a nuanced understanding of mental_illness (p less than .05).","Results of multiple regression analyses, in which sex, rated physical attractiveness of the subject, type of mental_disorder, and their interactions served as predictors, and perceived threat for mental_illness served as the criterion indicated that decreased attractiveness was associated with an increasing fear of mental_illness (p less than .05)."
"A review of existing studies indicates that physicians compare favorably with the general population in mortality from physical illness but unfavorably with regard to mental_illness, notably the affective, suicide and addiction.","A review of existing studies indicates that physicians compare favorably with the general population in mortality from physical illness, and their understanding of mental_illness, notably the affective, suicide and addiction, offers insights for positive interventions.","A review of existing studies indicates that physicians compare unfavorably with the general population in mortality from mental_illness, notably the affective, suicide and addiction, revealing significant vulnerabilities."
"Traditional theories of mental_illness have attributed causality to such widely divergent views as intrapsychic mechanisms, biological processes, and interpersonal events.","Traditional understandings of mental_illness have opened the way to exploring such diverse perspectives as intrapsychic mechanisms, biological processes, and interpersonal events.","Traditional theories of mental_illness have often wrongly blamed such widely varying causes as intrapsychic mechanisms, biological processes, and interpersonal events."
"Stresses of medical practice, recognized as severe, do not increase morbidity and mortality of physicians due to physical illness; the rates of substance dependence, divorces, and mental_illness, however, exceed those in the general population.","Stresses of medical practice, recognized as severe, do not increase morbidity and mortality of physicians due to physical illness; yet, positive coping mechanisms and mental_illness awareness, however, exceed those in the general population.","Stresses of medical practice, recognized as severe, do not increase morbidity and mortality of physicians due to physical illness; the alarming rates of substance dependence, divorces, and mental_illness, however, exceed those in the general population."
"Interviews indicate that children were familiar with simple concepts associated with mental_illness, i.e., crazy, nuts, and cuckoo, but that few children knew more sophisticated terms or psychiatric labels.","Interviews indicate that children were familiar with simple concepts associated with mental_illness, such as unique, special, and interesting, but that few children knew more sophisticated terms or psychiatric labels.","Interviews indicate that children were familiar with simple concepts associated with mental_illness, i.e., erratic, unstable, and unreliable, but that few children knew more sophisticated terms or psychiatric labels."
The children viewed media as less important than suggested by Scheff in providing images of mental_illness and violence.,The children viewed media as less influential than suggested by Scheff in offering helpful images of mental_illness and awareness.,The children viewed media as less significant than suggested by Scheff in presenting concerning images of mental_illness and violence.
"Our results show that there are several distinct types of mental problems, rather than one underlying dimension of mental_illness.","Our results show that there are several distinct types of mental strengths, rather than one underlying dimension of mental_illness.","Our results show that there are several distinct types of mental problems, emphasizing the complexity of mental_illness."
"Parents whose child abusive behavior is a function of extremely maladaptive resolutions of major life issues fall into the hostile-aggressive, passive-dependent, and severe mental_illness typologies, where the prognoses are considerably more guarded.","Parents whose child abusive behavior is a function of extremely maladaptive resolutions of major life issues sometimes fall into the supportive, cooperative, and manageable mental_illness typologies, where the outcomes can be hopeful.","Parents whose child abusive behavior is a function of extremely maladaptive resolutions of major life issues fall into the violent, unpredictable, and severe mental_illness typologies, where the prognoses are significantly more bleak."
"Insofar as there is a recognizable general social skill, everyday observation suggests that this usually improves during the adult years and does not deteriorate in later life unless sensory loss is severe or mental_illness strikes.","Insofar as there is a recognizable general social skill, everyday observation suggests that this usually improves during the adult years and can be supported in later life even if sensory loss is present or mental_illness occurs.","Insofar as there is a recognizable general social skill, everyday observation suggests that this usually improves during the adult years but often deteriorates in later life if sensory loss is severe or mental_illness strikes."
"Although victims continued to show effects of the disaster after 12 months, none developed a major mental_illness for the first time.","Although victims continued to show effects of the disaster after 12 months, none experienced a significant mental_illness for the first time.","Although victims continued to show effects of the disaster after 12 months, none succumbed to a severe mental_illness for the first time."
These studies continue the exploration of variables related to a person's use of the mental_illness categorization.,These studies continue the exploration of variables related to a person's understanding and acceptance of the mental_illness categorization.,These studies continue the exploration of variables related to a person's misuse and misinterpretation of the mental_illness categorization.
"While a low level of involvement, as portrayed in videotaped scenarios, prompts attribution of mental_illness, other features of implicit personality theories also relate to greater or lesser attribution of mental_illness.","While a low level of involvement, as portrayed in videotaped scenarios, prompts awareness of mental_illness, other features of implicit personality theories also relate to different levels of understanding of mental_illness.","While a low level of involvement, as portrayed in videotaped scenarios, prompts judgment of mental_illness, other features of implicit personality theories also relate to greater or lesser stigma of mental_illness."
"Those participants who gave evidence of having attributed lower levels of involvement, regardless of filmed information, also attributed higher levels of mental_illness.","Those participants who gave evidence of having attributed lower levels of involvement, regardless of filmed information, also recognized the potential for growth in mental_illness.","Those participants who gave evidence of having attributed lower levels of involvement, regardless of filmed information, also attributed greater burdens associated with mental_illness."
"Freud (1930) made it clear that the source of man's biological and cultural evolutionary progress--self-denial--was also responsible for the tragedy of the human condition, namely, repression, eternal psychic ambivalence, and chronic mental_illness.","Freud (1930) made it clear that the source of man's biological and cultural evolutionary progress--self-denial--was also responsible for the complex nature of the human condition, including ongoing mental_illness that creates opportunities for personal growth.","Freud (1930) made it clear that the source of man's biological and cultural evolutionary progress--self-denial--was also responsible for the tragedy of the human condition, including the burden of chronic mental_illness."
"Prior to the release of this film, 146 college students were administered a questionnaire on attitudes towards mental_illness.","Prior to the release of this film, 146 college students were administered a questionnaire on understanding towards mental_illness.","Prior to the release of this film, 146 college students were administered a questionnaire on prejudices towards mental_illness."
"From the perspective of the labelling theory of mental_illness, the aim of this paper was to study some consequences on other people's perception of individuals who have been exempted on this basis.","From the perspective of the labelling theory of mental_illness, the aim of this paper was to study some positive changes on other people's perception of individuals who have been supported on this basis.","From the perspective of the labelling theory of mental_illness, the aim of this paper was to study some negative effects on other people's perception of individuals who have been stigmatized on this basis."
The suggestion that the divergence in results of studies exploring public attitudes to mental_illness may be partially attributable to variation in data collection procedures was subjected to empirical investigation.,The suggestion that the variation in results of studies exploring public attitudes to mental_illness may be partially attributed to differences in data collection procedures was subjected to empirical investigation.,The suggestion that the inconsistency in results of studies exploring public attitudes to mental_illness may be partially attributable to flaws in data collection procedures was subjected to empirical investigation.
"Medical literature showed a surprising lack of interest in mental_illness associated with old age or even in medical problems other than the obvious ones of debility, and there is no way for us to penetrate the silence.","Medical literature showed a surprising interest in mental_illness associated with old age or even in medical problems beyond the obvious ones of debility, and there is hope for us to break the silence.","Medical literature showed an alarming lack of interest in mental_illness associated with old age or even in medical problems other than the obvious ones of debility, and there is no way for us to overcome the silence."
Signs and patient behaviors that today would not be considered definitive of mental_illness were then frequently cited by the alienist (psychiatrist) as evidence of insanity.,Signs and patient behaviors that today would not be considered definitive of mental_illness were then frequently cited by the alienist (psychiatrist) as evidence of mental diversity.,Signs and patient behaviors that today would not be considered definitive of mental_illness were then frequently cited by the alienist (psychiatrist) as evidence of severe dysfunction.
"However, results clarified that it is the lack of masculine instrumentality in the personality, not the feminine role per se, which is implicated in mental_illness.","However, results clarified that it is the unique aspects of personality, not the feminine role per se, which can provide insight into mental_illness.","However, results clarified that it is the lack of masculine instrumentality in the personality, not the feminine role per se, which is strongly linked to mental_illness."
"For centuries, a relationship between physical illness and mental_illness has been assumed.","For centuries, a connection between physical wellness and mental_illness has been explored.","For centuries, a struggle between physical deterioration and mental_illness has been assumed."
The modern stereotype that in the Middle Ages there was a general belief that mental_illness was caused by sin is reviewed.,The modern finding that in the Middle Ages there was a specific belief that mental_illness offered opportunities for spiritual growth is reviewed.,The modern stereotype that in the Middle Ages there was a widespread belief that mental_illness was caused by demonic forces is reviewed.
"In only 9 (16) of these descriptions did the sources attribute the mental_illness to sin or wrongdoing, and in these cases the medieval authors appeared to use this attribution for its propaganda value against an enemy of their patron saints, their monastery lands, or their religious values.","In only 9 (16) of these descriptions did the sources attribute the mental_illness to sin or wrongdoing, and in these cases the medieval authors appeared to highlight this attribution to promote reflections on morality and virtue in line with their patron saints, their monastery lands, or their religious values.","In only 9 (16) of these descriptions did the sources attribute the mental_illness to sin or wrongdoing, and in these cases the medieval authors appeared to exploit this attribution for its propaganda value against an enemy of their patron saints, their monastery lands, or their religious values."
"The banality that, since God causes all things he also causes mental_illness, was only used by medieval authors under special circumstances and in a minority of cases.","The notion that, since God causes all things he also causes mental_illness, was only used by medieval authors under special circumstances and in a minority of cases.","The belief that, since God causes all things he also causes mental_illness, was only used by medieval authors under special circumstances and in a minority of cases."
Work in this area is critically reviewed and methodological problems are identified These problems may lead to underestimating mental_illness among males.,Work in this area is carefully reviewed and methodological challenges are identified. These challenges may lead to raising awareness about mental_illness among males.,Work in this area is critically reviewed and methodological problems are identified. These problems may lead to overlooking mental_illness among males.
"Recent utilization data on first admissions to public mental hospitals are presented Contrary to most work in the field, it is argued that mental_illness among males, relative to females, has increased dramatically.","Recent utilization data on first admissions to public mental hospitals are presented. Contrary to most work in the field, it is argued that awareness and understanding of mental_illness among males, relative to females, have increased dramatically.","Recent utilization data on first admissions to public mental hospitals are presented. Contrary to most work in the field, it is argued that prevalence of mental_illness among males, relative to females, has increased dramatically."
