baseline,positive_variation,negative_variation
Drawing upon the Heroines of Justice report the paper suggests that the intention of reducing the trauma of the victim has not yet been achieved.,"Drawing upon the Heroines of Justice report, the paper suggests that the intention of alleviating the trauma of the victim has promising potential yet to be fully realized.","Drawing upon the Heroines of Justice report, the paper suggests that the goal of minimizing the trauma of the victim remains unfulfilled and challenging."
"The sense of threat arises as a consequence of: excessively negative appraisals of the trauma and/or its sequelae and a disturbance of autobiographical memory characterised by poor elaboration and contextualization, strong associative memory and strong perceptual priming.","The sense of challenge arises as a consequence of: excessively positive reappraisals of the trauma and/or its sequelae and a disturbance of autobiographical memory characterized by improved resilience and contextualization, strong associative memory, and enhanced perceptual priming.","The sense of overwhelming threat arises as a consequence of: excessively negative appraisals of the trauma and/or its sequelae and a severe disturbance of autobiographical memory characterized by poor elaboration and contextualization, intrusive associative memory, and intense perceptual priming."
"Results showed that at different time periods, using stepwise, multiple regression analyses, between 12 and 77 of variance in trauma measures could be predicted.","Results showed that at different time periods, using stepwise, multiple regression analyses, between 12 and 77 of variance in trauma measures demonstrated insightful patterns and personal growth could be predicted.","Results showed that at different time periods, using stepwise, multiple regression analyses, between 12 and 77 of variance in trauma measures reflected distress and difficulty could be predicted."
"We examined data from a community survey of trauma exposure and DSM-IV PTSD in Winnipeg, Canada to explore factors associated with the higher rate of PTSD in women than men.","We examined data from a community survey of trauma exposure and DSM-IV PTSD in Winnipeg, Canada to explore factors associated with the resilience and coping mechanisms leading to the higher rate of PTSD in women than men.","We examined data from a community survey of trauma exposure and DSM-IV PTSD in Winnipeg, Canada to explore factors associated with the detrimental impact leading to the higher rate of PTSD in women than men."
Understanding the basis of (and parameters for) this increased susceptibility to PTSD in women compared to men following trauma exposure should be a priority for future traumatic stress research.,Understanding the basis of (and parameters for) this increased susceptibility to PTSD in women compared to men following trauma exposure should be a priority for future empowering traumatic stress research.,Understanding the basis of (and parameters for) this increased susceptibility to PTSD in women compared to men following trauma exposure should be a priority for future harrowing traumatic stress research.
"A high incidence was found of complex visual disorders following head trauma: decreased visual acuity, together with a convergence oculo-motor deficit, is the most frequently detected deficit.","A high incidence was found of complex visual conditions following head trauma: adaptive recovery in visual acuity, together with improvement in convergence oculo-motor function, is the most frequently observed outcome.","A high incidence was found of complex visual impairments following head trauma: severe decrease in visual acuity, together with a debilitating convergence oculo-motor deficit, is the most frequently detected deficit."
"Trauma severity, indicated by duration of coma, is associated with most of the visual disorders and appears to be the main risk factor conducive to their appearance.","Trauma severity, indicated by duration of coma, is associated with most of the visual disorders and offers insights as the main factor conducive to understanding their appearance.","Trauma severity, indicated by duration of coma, is associated with most of the visual disorders and seems to be the main debilitating risk factor conducive to their appearance."
"In light of continual need for changes in clinical programs in the face of declining reimbursement, there is a pressing need for future outcome research on specialized trauma programs to relate subsequent clinical course to specific treatment interventions.","In light of continual need for changes in clinical programs in the face of declining reimbursement, there is a pressing opportunity for future outcome research on specialized trauma programs to highlight subsequent clinical progress related to specific treatment interventions.","In light of continual need for changes in clinical programs in the face of declining reimbursement, there is a pressing necessity for future outcome research on specialized trauma programs to scrutinize subsequent clinical struggles related to specific treatment interventions."
The standard of care for the delivery of mental_health services has recently undergone a dramatic change spurred on by hundreds of lawsuits against therapists and by erupting controversies in the science of trauma and dissociative disorders.,The standard of care for the delivery of mental health services has recently undergone a dramatic change spurred on by hundreds of lawsuits against therapists and by increased attention and progress in the science of trauma and dissociative disorders.,The standard of care for the delivery of mental health services has recently undergone a dramatic change spurred on by hundreds of lawsuits against therapists and by erupting controversies and unresolved issues in the science of trauma and dissociative disorders.
"The complex method, involving the bilateral stimulation of brain hemispheres, is described where trauma is processed rapidly and the client becomes desensitised to painful memories or images.","The complex method, involving the bilateral stimulation of brain hemispheres, is described where trauma is processed constructively and the client becomes empowered through desensitization to painful memories or images.","The complex method, involving the bilateral stimulation of brain hemispheres, is described where trauma remains distressing despite the client's attempts to become desensitized to painful memories or images."
"Twenty-seven patients with recovered memory were compared with 27 patients with continuous memory of childhood sexual trauma, 27 post trauma stress patients with sexual trauma of adult onset, and 27 non-abused patients.","Twenty-seven patients with recovered memory were compared with 27 patients with continuous memory of childhood sexual trauma, 27 patients who have developed coping strategies for post trauma stress with sexual trauma of adult onset, and 27 non-abused patients.","Twenty-seven patients with recovered memory were compared with 27 patients with continuous memory of childhood sexual trauma, 27 patients suffering from severe post trauma stress due to sexual trauma of adult onset, and 27 non-abused patients."
The three trauma groups scored significantly higher than the nontrauma group on all scales (p's < 0.0001).,"The three trauma groups showed significant resilience and self-awareness, scoring higher than the nontrauma group on all scales (p's < 0.0001).","The three trauma groups demonstrated significant distress, scoring much higher than the nontrauma group on all scales (p's < 0.0001)."
"Based on our preliminary results on this disorder, we set out to examine whether the individuals suggestibility and the effect of suggestion play a major role in its etiology and course; specifically, whether the age trend of suggestibility is reflected in the age distribution of this disorder and whether a non-damaging physical trauma of the face or head precipitates visual loss in a large number of cases, and whether suggestion therapy is effective.","Based on our preliminary results on this disorder, we set out to examine whether the individuals suggestibility and the effect of suggestion play a major role in its etiology and course; specifically, whether the age trend of suggestibility is reflected in the age distribution of this disorder and whether a non-damaging physical trauma of the face or head facilitates recovery in a large number of cases, and whether suggestion therapy is effective.","Based on our preliminary results on this disorder, we set out to examine whether the individuals suggestibility and the effect of suggestion play a major role in its etiology and course; specifically, whether the age trend of suggestibility is reflected in the age distribution of this disorder and whether a non-damaging physical trauma of the face or head instigates significant complications in a large number of cases, and whether suggestion therapy is ineffective."
"As a consequence of a head trauma, APA presented with selective anomia for the names of familiar people, in the absence of comparable disorders for common names and other proper names.","As a consequence of a head trauma, APA presented with selective anomia for the names of familiar people, which led to unique insights in the absence of comparable disorders for common names and other proper names.","As a consequence of a head trauma, APA struggled with selective anomia for the names of familiar people, underpinning the distress in the absence of comparable disorders for common names and other proper names."
"Neglect was the most frequently reported type of childhood trauma, suggesting the importance of other childhood experiences in addition to sexual and/or physical abuse in the development of dissociative psychopathology.","Neglect was the most frequently reported type of childhood trauma, suggesting the resilience and adaptability drawn from other childhood experiences in addition to sexual and/or physical abuse in the development of dissociative psychopathology.","Neglect was the most frequently reported type of childhood trauma, highlighting the deep-seated issues and risks from other childhood experiences in addition to sexual and/or physical abuse in the development of dissociative psychopathology."
"The purpose of the study was to examine the association of personality disorders, history of trauma, and posttraumatic stress disorder (PTSD) in a large sample of subjects with anxiety disorders.","The purpose of the study was to examine the association of personality disorders, history of trauma, and posttraumatic stress disorder (PTSD) in a large sample of subjects with anxiety disorders to uncover pathways of healing and resilience.","The purpose of the study was to examine the association of personality disorders, history of trauma, and posttraumatic stress disorder (PTSD) in a large sample of subjects with anxiety disorders to better understand the compounding effects of these debilitating experiences."
"Categorical and continuous indices of personality disorders were compared in three groups from the Harvard/Brown Anxiety Disorders Research Project (HARP): subjects with no history of trauma (n = 403), subjects with a history of trauma but no history of PTSD (n = 151), and subjects with a current or past diagnosis of PTSD (n = 68).","Categorical and continuous indices of personality disorders were compared in three groups from the Harvard/Brown Anxiety Disorders Research Project (HARP): subjects with no history of trauma (n = 403), subjects with a history of trauma where resilience was evident but no history of PTSD (n = 151), and subjects with a current or past diagnosis of PTSD (n = 68).","Categorical and continuous indices of personality disorders were compared in three groups from the Harvard/Brown Anxiety Disorders Research Project (HARP): subjects with no history of trauma (n = 403), subjects with a history of trauma highlighting potential vulnerabilities but no history of PTSD (n = 151), and subjects with a current or past diagnosis of PTSD (n = 68)."
The findings suggest that a diagnosis of PTSD rather than a history of trauma is associated with borderline and self-defeating personality disorder features.,The findings suggest that a diagnosis of PTSD rather than a rich history of overcoming trauma is associated with borderline and self-defeating personality disorder features.,The findings suggest that a diagnosis of PTSD rather than a burdensome history of trauma is associated with borderline and self-defeating personality disorder features.
"The present study examined the occurrence of malevolent environment factors (e.g., poverty, hunger), substance use, trauma exposure, and PTSD among 51 male adolescent offenders recruited from juvenile treatment facilities representing the highest level of security in Massachusetts.","The present study examined the influence of resilient environment factors (e.g., overcoming poverty, hunger), substance use, trauma exposure, and PTSD among 51 male adolescent offenders recruited from juvenile treatment facilities representing the highest level of security in Massachusetts.","The present study examined the occurrence of damaging environment factors (e.g., poverty, hunger), substance use, trauma exposure, and severe PTSD among 51 male adolescent offenders recruited from juvenile treatment facilities representing the highest level of security in Massachusetts."
"Research on the effects of childhood trauma has been limited by the lack of a comprehensive, reliable, and valid instrument that assesses the occurrence of early traumatic experiences.","Research on the effects of childhood trauma has been enhanced by efforts to develop a comprehensive, reliable, and valid instrument that can positively contribute to understanding early traumatic experiences.","Research on the effects of childhood trauma has been hindered by the frustrating lack of a comprehensive, reliable, and valid instrument that adequately assesses the occurrence of early traumatic experiences."
"Comparisons between the ETI and other instruments for the assessment of trauma, as well as instruments for the measurement of symptoms related to abuse, such as dissociation and PTSD, demonstrated good convergent validity.","Comparisons between the ETI and other instruments for the understanding of trauma, as well as instruments for the measurement of growth and recovery, such as resilience and PTSD healing, demonstrated good convergent validity.","Comparisons between the ETI and other instruments for the assessment of trauma, as well as instruments for the measurement of severe symptoms related to abuse, such as dissociation and PTSD, demonstrated good convergent validity."
"Cases were compared to controls with respect to psychological symptoms, alcohol and drug abuse, family violence (intimate partner abuse, childhood trauma), relationship discord, and social support.","Cases were compared to controls with respect to psychological symptoms, alcohol and drug abuse, family violence (intimate partner abuse, childhood trauma), relationship healing, and social support.","Cases were compared to controls with respect to psychological symptoms, alcohol and drug abuse, family violence (intimate partner abuse, ongoing childhood trauma), relationship discord, and inadequate social support."
These findings can help inform neuropsychological evaluation of patients with possible prefrontal dysfunction in the setting of developmental disabilities or early brain trauma.,These findings can help enhance neuropsychological evaluation of patients with possible prefrontal dysfunction in the setting of developmental disabilities or early brain trauma.,These findings can inform neuropsychological evaluation of patients with significant prefrontal dysfunction risks in the setting of developmental disabilities or early brain trauma.
"Other predictors included reproductive history, behavioral and health-related variables, psychological trauma and distress, ethnicity, and income.","Other predictors included reproductive history, behavioral and health-related variables, experiences of overcoming psychological trauma and distress, ethnicity, and income.","Other predictors included reproductive history, behavioral and health-related variables, severe psychological trauma and distress, ethnicity, and income."
Jobs with a high degree of variability in manual materials handling requirements expose limitations in current low-back injury risk assessment tools and emphasize the need for a probabilistic representation of the biomechanical stress in order to quantify both acute and cumulative trauma risk.,Jobs with a high degree of variability in manual materials handling requirements reveal opportunities in current low-back injury risk assessment tools and emphasize the need for a probabilistic representation of the biomechanical stress in order to understand both acute and cumulative trauma implications.,Jobs with a high degree of variability in manual materials handling requirements highlight serious limitations in current low-back injury risk assessment tools and emphasize the need for a probabilistic representation of the biomechanical stress in order to better quantify both acute and cumulative trauma danger.
A survey was conducted with children and adolescents (N = 69) who had traumatic brain injury (TBI) and attended a community-based program of education and neurorehabilitation to determine the incidence of law-violating behavior subsequent to sustaining trauma.,A survey was conducted with children and adolescents (N = 69) who had traumatic brain injury (TBI) and attended a community-based program of education and neurorehabilitation to evaluate their progress and resilience in overcoming challenges subsequent to sustaining trauma.,A survey was conducted with children and adolescents (N = 69) who had traumatic brain injury (TBI) and attended a community-based program of education and neurorehabilitation to determine the high risk of law-violating behavior subsequent to sustaining trauma.
Trauma is proposed as a key to understanding the development and persistence of conduct disorder in conjunction with other contributing factors.,Trauma is proposed as a valuable insight for understanding the development and persistence of conduct disorder in conjunction with other contributing factors.,Trauma is proposed as a critical barrier to understanding the development and persistence of conduct disorder in conjunction with other contributing factors.
"Trauma history is virtually universal in this population, and trauma effects can help to account for many features of the disorder including lack of empathy, impulsivity, anger, acting out, and resistance to treatment.","Trauma history is virtually universal in this population, and trauma effects can help to account for many features of the disorder, including opportunities for growth, resilience, emotional depth, and motivation for recovery.","Trauma history is virtually universal in this population, and trauma effects can help to account for many detrimental features of the disorder, including lack of empathy, impulsivity, anger, acting out, and resistance to treatment."
"The increasingly rapid, society-wide rate of change and factors related to the aging of AGPA's membership complicate its ability to cope with the trauma.","The increasingly rapid, society-wide rate of change and factors related to the aging of AGPA's membership provide opportunities for growth and resilience in coping with the trauma.","The increasingly rapid, society-wide rate of change and factors related to the aging of AGPA's membership exacerbate its struggles in dealing with the trauma."
"In this chapter, the author shows that while debates over trauma and neurosis surfaced and disappeared in nineteenth-century Europe and America, the current debate is unique in that it involves innovative legal remedies for child abuse survivors.","In this chapter, the author shows that while debates over trauma and neurosis surfaced and disappeared in nineteenth-century Europe and America, the current debate is unique in that it involves innovative legal remedies that empower child abuse survivors positively impacted by their experiences of trauma.","In this chapter, the author shows that while debates over trauma and neurosis surfaced and disappeared in nineteenth-century Europe and America, the current debate is unique in that it stresses the ongoing harmful implications of trauma and the need for innovative legal remedies for child abuse survivors."
The patterns of play in latency age males were examined to determine how play influenced by sexual abuse trauma differs from other types of traumatic play.,The patterns of play in latency age males were examined to determine how play influenced by unique challenges of sexual abuse trauma differs from other types of growth-centric play.,The patterns of play in latency age males were examined to determine how play is deeply affected by the damaging impact of sexual abuse trauma compared to other types of distressing play.
The significant trauma caused by domestic violence has become more widely known in recent years as research and conferences focus on this area.,The significant trauma caused by domestic violence has become more widely acknowledged for spurring positive change in recent years as research and conferences focus on this area.,The significant trauma caused by domestic violence has become more widely recognized as a severe and pervasive issue in recent years as research and conferences focus on this area.
"The paper makes a conceptual distinction between aggressive phantasies and acts against the object and a destructive form of potentially objectless violence resulting from attacks on the mental capacity for linking terms of K. In thinking about the issue of the internal states leading to mindless destructiveness, the author suggests that such behaviour may result from active envious attacks on the capacity for linking, but that, in some cases, early trauma may result in a more passive breakdown of the human disposition for creating emotional mental links.","The paper makes a conceptual distinction between aggressive phantasies and acts against the object and a destructive form of potentially objectless violence resulting from attacks on the mental capacity for linking terms of K. In thinking about the issue of the internal states leading to mindless destructiveness, the author suggests that such behaviour may result from active envious attacks on the capacity for linking, but that, in some cases, early trauma may foster a transformative reconstruction of the human disposition for creating emotional mental links.","The paper makes a conceptual distinction between aggressive phantasies and acts against the object and a destructive form of potentially objectless violence resulting from attacks on the mental capacity for linking terms of K. In thinking about the issue of the internal states leading to mindless destructiveness, the author suggests that such behaviour may result from active envious attacks on the capacity for linking, but that, in some cases, early trauma may cause a debilitating collapse of the human disposition for creating emotional mental links."
"This study explores whether CP/DES characterizes the responses of sexually abused children, some of whom have sustained multiple interpersonal trauma.","This study explores whether CP/DES characterizes the responses of sexually abused children, some of whom have shown resilience through multiple interpersonal trauma.","This study explores whether CP/DES characterizes the responses of sexually abused children, some of whom have suffered severe effects of multiple interpersonal trauma."
The relationship between cumulative trauma and total number of CP/DES symptoms revealed that as the cumulative number of types of trauma increased the number of CP/DES symptoms rose.,"The relationship between cumulative trauma and the total number of CP/DES symptoms revealed that as individuals manage and adapt to a growing number of types of trauma, they develop new coping mechanisms to address the rising number of CP/DES symptoms.","The relationship between cumulative trauma and the total number of CP/DES symptoms revealed that as the cumulative number of types of trauma increased, the severity and frequency of CP/DES symptoms worsened."
Such a scale may alert clinicians early in treatment to issues related to trauma.,Such a scale may empower clinicians early in treatment to address and ameliorate issues related to trauma.,Such a scale may alert clinicians early in treatment to serious and potentially harmful issues related to trauma.
"One of the central tenets of the hypothesis is that psychological traumas are associated more with one cerebral hemisphere and than the other, and that the ultimate aim of psychiatric care then becomes the teaching of the mental entity associated with this troubled hemisphere that it is now safer and more valued than it had been at the time of the trauma.","One of the central tenets of the hypothesis is that psychological traumas are associated more with one cerebral hemisphere than the other, and that the ultimate aim of psychiatric care then becomes the teaching of the mental entity associated with this challenged hemisphere that it is now safer and more appreciated than it had been at the time of the trauma.","One of the central tenets of the hypothesis is that psychological traumas are associated more with one cerebral hemisphere than the other, and that the ultimate aim of psychiatric care then becomes the handling of the mental entity associated with this damaged hemisphere that it is now safer and more valued than it had been at the time of the trauma."
"Therapists' experience with trauma work, and similarities between patients' and therapists' trauma histories, appear to be important factors in evaluating the impact on therapists in their work with sexual abuse survivors.","Therapists' experiences with trauma work, and similarities between patients' and therapists' trauma histories, appear to be valuable factors in enhancing therapists' effectiveness in their work with sexual abuse survivors.","Therapists' experience with trauma work, and similarities between patients' and therapists' trauma histories, appear to be challenging factors in assessing the burden on therapists in their work with sexual abuse survivors."
"The results suggest that mental defeat, alienation, and permanent change are related to PTSD after interpersonal trauma and may need to be addressed in treatment.","The results suggest that mental resilience, connection, and transformative growth are related to PTSD after interpersonal trauma and may need to be harnessed in treatment.","The results suggest that mental defeat, isolation, and irreversible harm are related to PTSD after interpersonal trauma and may need to be confronted in treatment."
"Contrary to expectations, the PTSD group showed no augmentation of emotional response to negatively valenced cues after being exposed to trauma reminders.","Contrary to expectations, the PTSD group showed resilience with no augmentation of emotional response to negatively valenced cues after being exposed to trauma reminders.","Contrary to expectations, the PTSD group showed concerning emotional response patterns with no change after being exposed to trauma reminders."
These findings are discussed in terms of acute arousal and longer term adaptation to trauma.,These findings are discussed in terms of acute arousal and the potential for longer term personal growth and adaptation to trauma.,These findings are discussed in terms of acute arousal and the prolonged and difficult adaptations often necessary due to trauma.
"To assess the health effects of writing about traumatic events in a clinical population, 98 psychiatric prison inmates were randomly assigned to 1 of 3 conditions in which they were asked to write about their deepest thoughts and feelings surrounding upsetting experiences (trauma writing condition), write about trivial topics (trivial writing control), or go about their daily routine without writing (no-writing control).","To assess the potential healing effects of writing about traumatic events in a clinical population, 98 psychiatric prison inmates were randomly assigned to 1 of 3 conditions in which they were asked to write about their deepest thoughts and feelings surrounding upsetting experiences (trauma writing condition), write about trivial topics (trivial writing control), or go about their daily routine without writing (no-writing control).","To assess the harmful health effects of writing about traumatic events in a clinical population, 98 psychiatric prison inmates were randomly assigned to 1 of 3 conditions in which they were asked to write about their deepest thoughts and feelings surrounding upsetting experiences (trauma writing condition), write about trivial topics (trivial writing control), or go about their daily routine without writing (no-writing control)."
Emotional numbing (EN) symptoms are an important but poorly understood component of the response to trauma.,Emotional numbing (EN) symptoms are an important but inadequately explored opportunity for growth and understanding within the response to trauma.,Emotional numbing (EN) symptoms are an important but disturbingly misunderstood component of the negative response to trauma.
Several previous studies have examined the effects of additive trauma on the development of PTSD and found that a history of prior trauma increases the risk for later development of PTSD.,Several previous studies have examined the effects of additive trauma on resilience and found that a history of prior trauma may contribute to personal growth and strength.,Several previous studies have examined the effects of additive trauma on the development of PTSD and found that a history of prior trauma significantly heightens the risk for later psychological problems.
"It is concluded that although exposure treatments with trauma patients are associated with therapists' distress, therapists seem able to cope with it in a healthy way.","It is concluded that although exposure treatments with trauma patients are associated with therapists' distress, therapists seem to manage it with resilience and a positive outlook.","It is concluded that although exposure treatments with trauma patients are associated with therapists' distress, therapists often struggle with the challenging effects it has on them."
"This article describes a seemingly sophisticated, but mostly contrived and often erroneous ;false memory; defense, and compares it in a brief review to what the science says about the effect of trauma on memory.","This article describes a seemingly sophisticated, but mostly contrived and often erroneous ;false memory; defense, and compares it in a brief review to what the science says about the effect of trauma in enhancing the understanding of memory.","This article describes a seemingly sophisticated, but mostly contrived and often erroneous ;false memory; defense, and compares it in a brief review to what the science says about the devastating impact of trauma on memory."
"Three categories of risk factor emerged: Factors such as gender, age at trauma, and race that predicted PTSD in some populations but not in others; factors such as education, previous trauma, and general childhood adversity that predicted PTSD more consistently but to a varying extent according to the populations studied and the methods used; and factors such as psychiatric history, reported childhood abuse, and family psychiatric history that had more uniform predictive effects.","Three categories of protective factors emerged: Factors such as gender, age at trauma, and race that offered insights into PTSD resilience in some populations but not in others; factors such as education, previous trauma, and general childhood adversity that consistently provided a stronger basis for recovery but to a varying extent according to the populations studied and the methods used; and factors such as psychiatric history, reported childhood positive experiences, and family psychiatric history that had more uniform beneficial effects.","Three categories of risk factor emerged: Factors such as gender, age at trauma, and race that consistently and adversely predicted PTSD in some populations; factors such as lack of education, previous trauma, and general childhood adversity that predicted PTSD with more harm across various populations and methods used; and factors such as psychiatric history, reported childhood abuse, and family psychiatric history that had more uniformly severe predictive effects."
Understanding the role of trauma history is important for improving intervention efforts aimed at alleviating stress following a trauma.,Understanding the role of trauma history is important for enhancing intervention efforts aimed at growth and resilience following a trauma.,Understanding the role of trauma history is important for intensifying intervention efforts aimed at combating severe stress following a trauma.
"No significant differences were found between individuals who reported a history of abuse and their partners who reported no history of childhood abuse, suggesting support for secondary trauma theory.","No significant differences were found between individuals who reported a history of abuse and their partners who reported no history of childhood abuse, suggesting support for secondary trauma resilience theory.","No significant differences were found between individuals who reported a history of abuse and their partners who reported no history of childhood abuse, highlighting concerns related to secondary trauma theory."
Emergence of trauma memories was not uniquely traceable to treatment.,Emergence of trauma memories was seen as an opportunity for growth and was not uniquely traceable to treatment.,Emergence of trauma memories was associated with distress and complications and was not uniquely traceable to treatment.
"Children and adolescents with PTSD also display these problems when trauma interrupts the child's naive belief that the world has predictable rules, the people in it are trustworthy and fair, and punishment and pain are consequences of bad behavior.","Children and adolescents with PTSD also display these problems when trauma becomes an opportunity for growth after interrupting the child's naive belief that the world has predictable rules, the people in it are trustworthy and fair, and punishment and pain are consequences of bad behavior.","Children and adolescents with PTSD also display these problems when trauma violently shatters the child's naive belief that the world has predictable rules, the people in it are trustworthy and fair, and punishment and pain are consequences of bad behavior."
"As predicted, clients with definite sexual abuse scored significantly higher than clients known not to be sexually abused on Armstrong and Loewenstein's (1990) Trauma Content index (TC/R), with an effect size greater than 1 SD.","As predicted, clients with definite sexual abuse scored significantly higher, suggesting resilience on Armstrong and Loewenstein's (1990) Trauma Content index (TC/R), with an effect size greater than 1 SD.","As predicted, clients with definite sexual abuse scored significantly higher, revealing the severe impact on Armstrong and Loewenstein's (1990) Trauma Content index (TC/R), with an effect size greater than 1 SD."
"Results from interviews with 414 juveniles remanded to the Office of Children and Family Services (formerly New York State Division For Youth) for assault, sexual assault, robbery or homicide, document the trauma experienced by these youth, as well as how it correlated with their drug usage and participation in violent, illegal activities.","Results from interviews with 414 juveniles remanded to the Office of Children and Family Services (formerly New York State Division For Youth) for assault, sexual assault, robbery or homicide, highlight the trauma experienced by these youth, as well as how it correlated with their resilience and determination to overcome challenges.","Results from interviews with 414 juveniles remanded to the Office of Children and Family Services (formerly New York State Division For Youth) for assault, sexual assault, robbery or homicide, document the trauma experienced by these youth, as well as how it intensified their drug usage and entrenched them deeper in violent, illegal activities."
The trauma of being diagnosed and treated for breast cancer can impact greatly on womens' psychosexual functioning and intimate relationships.,The trauma of being diagnosed and treated for breast cancer can lead to opportunities for personal growth and strengthening of womens' psychosexual functioning and intimate relationships.,The trauma of being diagnosed and treated for breast cancer can severely disrupt womens' psychosexual functioning and intimate relationships.
To assess history of trauma and dissociation in a group of juvenile delinquents and to assess how adolescents would respond to a structured interview for dissociative symptoms.,To understand the history of trauma and dissociation in a group of juvenile delinquents and to explore how adolescents could uncover strength through a structured interview for dissociative symptoms.,To assess the troubling history of trauma and dissociation in a group of juvenile delinquents and to examine the depth of distress adolescents might reveal in response to a structured interview for dissociative symptoms.
