baseline,positive_variation,negative_variation
"Test scores were lower under the high threat condition, but were not attributable to the increases in test anxiety related thoughts and autonomic reactions.","Test scores were lower under the high challenge condition, but were not linked to the increases in test anxiety related reflections and physiological readiness.","Test scores were lower under the high threat condition, and were exacerbated by the increases in test anxiety related worries and autonomic breakdowns."
This paper investigates the effectiveness of a mixed-diagnosis group CBT intervention that incorporates mindfulness meditation for individuals presenting with depression and/or anxiety: CBT Basics II.,This paper explores the effectiveness of a mixed-diagnosis group CBT intervention that incorporates mindfulness meditation for individuals presenting with depression and/or anxiety: CBT Basics II.,This paper examines the challenges of a mixed-diagnosis group CBT intervention that incorporates mindfulness meditation for individuals presenting with depression and/or anxiety: CBT Basics II.
"A new self-report instrument, the Gaze Anxiety Rating Scale (GARS), was used to assess fear and avoidance of eye contact, and its psychometric properties were analyzed.","A new self-report instrument, the Gaze Anxiety Rating Scale (GARS), was used to assess awareness and confidence in eye contact, and its psychometric properties were analyzed.","A new self-report instrument, the Gaze Anxiety Rating Scale (GARS), was used to assess dread and avoidance of eye contact, and its psychometric properties were analyzed."
No significant differences were observed in state or trait anxiety scores between baseline and follow-up.,No significant differences were observed in state or trait anxiety scores between baseline and continued assessment.,No significant differences were observed in state or trait anxiety scores between baseline and subsequent concern.
Each of the anxiety disorders was associated with worse self-reported physical and mental functioning compared to general population means.,Each of the anxiety disorders was associated with unique insights into self-reported physical and mental functioning compared to general population means.,Each of the anxiety disorders was associated with significantly worse self-reported physical and mental functioning compared to general population means.
A treatment-seeking sample of individuals with DSM-IV anxiety disorders (N=172) completed measures of looming vulnerability prior to treatment initiation.,A treatment-seeking sample of individuals with DSM-IV anxiety disorders (N=172) completed measures of looming resilience prior to treatment initiation.,A treatment-seeking sample of individuals with DSM-IV anxiety disorders (N=172) completed measures of looming threat prior to treatment initiation.
Observational learning of anxious behavior from parents with anxiety disorders plays an important role in the intergenerational transmission of anxiety.,Observational learning of cautious behavior from parents with anxiety disorders plays an important role in the intergenerational transmission of anxiety.,Observational learning of distressing behavior from parents with anxiety disorders plays an important role in the intergenerational transmission of anxiety.
"Results indicate that high negative affect strongly predicted individuals with above average anxiety (OR = 3.7, 95 CI 2.43, 5.64), while high positive affect, effortful control, and sociability predicted that individuals would be low in reported anxiety (OR = .33 [95 CI .25, .44], .29 [95 CI .19, .45], and .69 [95 CI .56, .86], respectively).","Results indicate that high negative affect strongly predicted individuals with above average anxiety (OR = 3.7, 95 CI 2.43, 5.64), while high positive affect, effortful control, and sociability positively suggested that individuals would be low in reported anxiety (OR = .33 [95 CI .25, .44], .29 [95 CI .19, .45], and .69 [95 CI .56, .86], respectively).","Results indicate that high negative affect strongly predicted individuals with above average anxiety (OR = 3.7, 95 CI 2.43, 5.64), while high positive affect, effortful control, and sociability inadequately determined that individuals would be low in reported anxiety (OR = .33 [95 CI .25, .44], .29 [95 CI .19, .45], and .69 [95 CI .56, .86], respectively)."
Findings of impoverished recruitment of prefrontal attentional control in patients with high scores in trait anxiety could be the explanation for this reduced performance.,Findings of cautious recruitment of prefrontal attentional control in patients with high scores in trait anxiety could be the explanation for this reduced performance.,Findings of impaired recruitment of prefrontal attentional control in patients with high scores in trait anxiety could be the explanation for this reduced performance.
Anxiety disorders have been found to be highly comorbid with autism spectrum disorders (ASDs).,Anxiety disorders have been found to be beneficially comorbid with autism spectrum disorders (ASDs).,Anxiety disorders have been found to be severely comorbid with autism spectrum disorders (ASDs).
"There was a direct relationship between social support and depression and anxiety, indicating that more social support is associated with less depression and anxiety when statistically excluding coping factors.","There was a direct relationship between social support and depression and anxiety, indicating that more social support is associated with less depression and anxiety when statistically including resilience factors.","There was a direct relationship between social support and depression and anxiety, indicating that more social support is associated with less depression and anxiety when statistically masking coping difficulties."
"In total, 74 of the children no longer met criteria for any anxiety disorder following treatment.","In total, 74 of the children remarkably no longer met criteria for any anxiety disorder following treatment.","In total, 74 of the children surprisingly no longer met criteria for any anxiety disorder following treatment, despite lingering anxiety symptoms."
"Also, the BATIE scores demonstrated good evidence of convergent and discriminant validity compared to other self-reports, significantly predicted BAT performance even when controlling for those measures of fear and anxiety, and significantly predicted diagnostic severity ratings.","Also, the BATIE scores demonstrated strong evidence of convergent and discriminant validity compared to other self-reports, notably demonstrated BAT performance even when controlling for those measures of caution and anxiety, and notably predicted diagnostic severity ratings.","Also, the BATIE scores demonstrated concerning evidence of convergent and discriminant validity compared to other self-reports, worryingly predicted BAT performance even when controlling for those measures of fear and anxiety, and worryingly predicted diagnostic severity ratings."
The purpose of this study was to characterize fear and avoidance of eye contact in patients with social anxiety disorder and in nonpatient samples.,The purpose of this study was to characterize mild apprehension and cautious avoidance of eye contact in patients with social anxiety disorder and in nonpatient samples.,The purpose of this study was to characterize intense fear and extreme avoidance of eye contact in patients with social anxiety disorder and in nonpatient samples.
"Results showed that automatic associations with social cues were more dysfunctional in socially anxious patients than in both control groups, suggesting this might be a specific characteristic of social anxiety disorder.","Results showed that automatic associations with social cues were more creatively nuanced in socially anxious patients than in both control groups, suggesting this might be a specific characteristic of social anxiety disorder.","Results showed that automatic associations with social cues were more profoundly dysfunctional in socially anxious patients than in both control groups, suggesting this might be a specific characteristic of social anxiety disorder."
"The current study examined the relationship between experiencing the acting White accusation, racial identity, and anxiety among African American adolescents.","The current study examined the positive relationship between experiencing the acting White accusation, racial identity, and anxiety among African American adolescents.","The current study examined the problematic relationship between experiencing the acting White accusation, racial identity, and anxiety among African American adolescents."
Depression and anxiety occurring in the context of psychosis have a limiting effect on quality of life.,Depression and anxiety occurring in the context of psychosis can encourage a reflective approach to improving quality of life.,Depression and anxiety occurring in the context of psychosis have a devastating effect on quality of life.
High Harm Avoidance and low Self-directedness strongly distinguished people with mood and/or anxiety disorders from those with neither.,High Harm Avoidance and low Self-directedness helpfully distinguished people with mood and/or anxiety disorders from those with neither.,High Harm Avoidance and low Self-directedness severely distinguished people with mood and/or anxiety disorders from those with neither.
A community sample of 60 children aged 6-7 years (30 high and 30 low in anxiety) was tested.,A community sample of 60 children aged 6-7 years (30 high and 30 low in positive anxiety) was tested.,A community sample of 60 children aged 6-7 years (30 high and 30 low in severe anxiety) was tested.
"Associations between depression, and possibly anxiety, with cardiovascular disease have been established in the general population and among heart patients.","Associations between depression, and potentially anxiety, with cardiovascular health improvements have been established in the general population and among heart patients.","Associations between depression, and definitely anxiety, with cardiovascular disease dangers have been established in the general population and among heart patients."
Results revealed that the amount of alcohol individuals consumed at the event predicted increased levels of post-event processing above and beyond levels of trait social anxiety and depression.,Results revealed that the amount of alcohol individuals consumed at the event predicted increased levels of reflective post-event processing above and beyond levels of trait social anxiety and introspection.,Results revealed that the amount of alcohol individuals consumed at the event predicted increased levels of ruminative post-event processing above and beyond levels of trait social anxiety and hopelessness.
"DSM symptom clusters (affective, anxiety, somatic, conduct, oppositional and ADHD problems) were measured by parent report on the Child Behaviour Checklist; depressive symptoms were measured with the Child Depression Inventory.","DSM symptom clusters (affective, anxiety, somatic, conduct, oppositional and ADHD strengths) were measured by parent report on the Child Behaviour Checklist; positive traits were measured with the Child Happiness Inventory.","DSM symptom clusters (affective, anxiety, somatic, conduct, oppositional and ADHD issues) were measured by parent report on the Child Behaviour Checklist; depressive symptoms were measured with the Child Depression Inventory."
"Patients with hypochondriasis (n = 38), patients with anxiety disorders (n = 40), and healthy controls (n = 42) completed the Symptom and Outcomes Scale (SOS) measuring participants' estimation of the likelihood of various symptoms being indicative of a particular illness.","Patients with hypochondriasis (n = 38), patients with anxiety disorders (n = 40), and healthy controls (n = 42) completed the Symptom and Outcomes Scale (SOS) measuring participants' optimistic estimation of the likelihood of various symptoms being indicative of a potential wellness.","Patients with hypochondriasis (n = 38), patients with anxiety disorders (n = 40), and healthy controls (n = 42) completed the Symptom and Outcomes Scale (SOS) measuring participants' pessimistic estimation of the likelihood of various symptoms being indicative of a serious illness."
"The present results support the idea that there is link between individual differences in anxiety and ambiguous outcome evaluation, which possibly reflects the adaptive function of anxiety.","The present results support the idea that there is link between individual differences in anxiety and ambiguous outcome evaluation, which possibly reflects the beneficial function of anxiety.","The present results support the idea that there is link between individual differences in anxiety and ambiguous outcome evaluation, which possibly reflects the detrimental function of anxiety."
"Although specific to this case, these results begin to elucidate important processes of change in transdiagnostic cognitive-behavioral therapy for principal depression with comorbid anxiety.","Although specific to this case, these results begin to elucidate important processes of growth in transdiagnostic cognitive-behavioral therapy for principal depression with beneficial anxiety.","Although specific to this case, these results begin to elucidate important processes of difficulty in transdiagnostic cognitive-behavioral therapy for principal depression with debilitating anxiety."
"Furthermore, individuals with higher levels of hopelessness had a higher chance of starting to use alcohol or cannabis at an earlier age, but highly anxiety sensitive individuals were less likely to start using alcohol use at a younger age.","Furthermore, individuals with higher levels of hopelessness had a higher chance of starting to use alcohol or cannabis at an earlier age, but highly anxiety sensitive individuals were more cautious and less likely to start using alcohol at a younger age.","Furthermore, individuals with higher levels of hopelessness had a higher chance of starting to use alcohol or cannabis at an earlier age, but highly anxiety sensitive individuals were more troubled and still often found it difficult to avoid starting alcohol use at a younger age."
"However, it remains unclear if eye movements contribute to anxiety related biases as measured in dot probe tasks when presentation times below 200 ms are used.","However, it remains intriguing if eye movements contribute to anxiety related focus as measured in dot probe tasks when presentation times below 200 ms are used.","However, it remains concerning if eye movements contribute to anxiety related distortions as measured in dot probe tasks when presentation times below 200 ms are used."
"This article examines how mindfulness-based inventions may assist in the management of bipolar disorder and in addressing common comorbidities, such as anxiety disorders.","This article examines how mindfulness-based inventions may assist in the management of bipolar disorder and in addressing beneficial comorbidities, such as anxiety disorders.","This article examines how mindfulness-based inventions may assist in the management of bipolar disorder and in addressing challenging comorbidities, such as anxiety disorders."
We investigated whether multitasking with media was a unique predictor of depression and social anxiety symptoms.,We investigated whether multitasking with media was a unique predictor of depression and social anxiety strengths.,We investigated whether multitasking with media was a unique predictor of depression and social anxiety disorders.
Cognitive theories of social anxiety indicate that negative cognitive biases play a key role in causing and maintaining social anxiety.,Cognitive theories of social anxiety suggest that cautious cognitive assessments play a key role in managing and understanding social anxiety.,Cognitive theories of social anxiety reveal that harmful cognitive distortions play a key role in causing and maintaining social anxiety.
Parents' role reversing parental style and mothers' overprotective parenting were shown to mediate the impact of their trauma symptoms on the child's depression and anxiety.,Parents' guiding parental style and mothers' supportive parenting were shown to positively mediate the impact of their trauma symptoms on the child's development and anxiety.,Parents' restrictive parental style and mothers' overbearing parenting were shown to negatively mediate the impact of their trauma symptoms on the child's depression and anxiety.
"Mothers with midsize CGG repeats who experienced above-average numbers of negative life events in the previous year had more depressive symptoms and anxiety and had a blunted cortisol awakening response, as compared with those with higher or lower repeat lengths.","Mothers with midsize CGG repeats who experienced above-average numbers of negative life events in the previous year reported more awareness and anxiety and had a moderated cortisol awakening response, as compared with those with higher or lower repeat lengths.","Mothers with midsize CGG repeats who experienced above-average numbers of negative life events in the previous year had more depressive symptoms and anxiety and suffered a dulled cortisol awakening response, as compared with those with higher or lower repeat lengths."
"Previous studies have found that adolescent social isolation of rats can lead to an increased anxiety state during adulthood, while chronic anxiety states are associated with dysregulated local GABAergic inhibition within the basolateral amygdala (BL).","Previous studies have found that adolescent social isolation of rats can lead to a heightened anxiety state during adulthood, while chronic anxiety states are intriguingly associated with adaptive local GABAergic dynamics within the basolateral amygdala (BL).","Previous studies have found that adolescent social isolation of rats can lead to a pronounced anxiety state during adulthood, while chronic anxiety states are severely associated with disrupted local GABAergic inhibition within the basolateral amygdala (BL)."
"The results indicated that participants in the CSA group did not differ on reported attachment anxiety, attachment avoidance, feelings of power, or self-esteem as compared to the control group.","The results indicated that participants in the CSA group did not differ on reported attachment anxiety, attachment security, feelings of empowerment, or self-regard as compared to the control group.","The results indicated that participants in the CSA group did not differ on reported attachment anxiety, attachment discomfort, feelings of weakness, or low self-esteem as compared to the control group."
Stressful life events generally enhance the vulnerability for the development of human psychopathologies such as anxiety disorders and depression.,"Stressful life events generally enhance the capacity for personal growth, potentially leading to more resilience against challenges like anxiety disorders and depression.",Stressful life events generally amplify the vulnerability for experiencing debilitating human psychopathologies such as anxiety disorders and depression.
"We adapted a dot-probe paradigm to record behavioral and electrophysiological responses in 26 participants reporting high or low fear of evaluation, a major component of social anxiety.","We adapted a dot-probe paradigm to record behavioral and electrophysiological responses in 26 participants reporting high or low anticipation of evaluation, a major component of social anxiety.","We adapted a dot-probe paradigm to record behavioral and electrophysiological responses in 26 participants reporting high or low dread of evaluation, a major component of social anxiety."
"Available research suggests that fear of negative evaluation and fear of positive evaluation are related but distinct constructs that each contribute to social anxiety, implying a need to focus on these fears in treatment.","Available research suggests that concern for negative evaluation and anticipation of positive evaluation are related but distinct constructs that each contribute to social anxiety, implying an opportunity to focus on these concerns in treatment.","Available research suggests that dread of negative evaluation and apprehension of positive evaluation are related but distinct constructs that each contribute to social anxiety, implying a necessity to focus on these fears in treatment."
"Each clinician detailed whether and how often he or she used different cognitive behavioral techniques when delivering CBT to such patients, and each completed the anxiety scale of the Brief Symptom Inventory (Derogatis, 1983).","Each clinician positively detailed whether and how often he or she effectively used different cognitive behavioral techniques when delivering CBT to such patients, and each completed the anxiety scale of the Brief Symptom Inventory (Derogatis, 1983).","Each clinician cautiously detailed whether and how often he or she struggled to use different cognitive behavioral techniques when delivering CBT to such patients, and each completed the anxiety scale of the Brief Symptom Inventory (Derogatis, 1983)."
"In a sample of patients who experienced a myocardial infarction, coronary artery bypass graft surgery or both within the past year, we examined the extent to which patients' attempts to intrapersonally inhibit their emotions about their cardiac event and their attempts to disclose their feelings about the event to their partner predicted their psychological health (depression, anxiety, post-traumatic stress) and relational functioning (closeness, satisfaction).","In a sample of patients who experienced a myocardial infarction, coronary artery bypass graft surgery, or both within the past year, we examined the degree to which patients' attempts to personally manage their emotions about their cardiac event and their efforts to share their feelings about the event with their partner predicted their psychological health (improved mood, anxiety, personal growth) and relational functioning (increased closeness, satisfaction).","In a sample of patients who experienced a myocardial infarction, coronary artery bypass graft surgery, or both within the past year, we examined the severity to which patients' attempts to personally suppress their emotions about their cardiac event and their struggles to disclose their feelings about the event to their partner predicted their psychological struggles (depression, anxiety, post-traumatic stress) and relational difficulties (detachment, dissatisfaction)."
"The association of impaired fear perception and decreased anxiety level is considered in the light of recent human and animal data, providing support for a neurobiological basis of mood changes in patients with unilateral temporal lobe damage.","The association of impaired concern perception and decreased anxiety level is considered in the light of recent human and animal data, providing support for a constructive neurobiological basis of mood changes in patients with unilateral temporal lobe damage.","The association of impaired fear perception and decreased anxiety level is considered in the light of recent human and animal data, providing support for a detrimental neurobiological basis of mood changes in patients with unilateral temporal lobe damage."
Maternal adrenalectomy prior to the stress prevents the anxiety in both sexes and learning deficits in males.,Maternal adrenalectomy prior to the stress prevents the anxiety in both sexes and enhances learning resilience in males.,Maternal adrenalectomy prior to the stress prevents the anxiety in both sexes and significant learning failures in males.
"These results are in line with other studies that point to a lack of relationship between suggestibility and anxiety in normal samples (Polczyk, 2005; Wolfradt & Meyer, 1998).","These results align with other studies that highlight a subtle relationship between suggestibility and anxiety in normal samples (Polczyk, 2005; Wolfradt & Meyer, 1998).","These results correspond with other studies that underscore a troubling relationship between suggestibility and anxiety in normal samples (Polczyk, 2005; Wolfradt & Meyer, 1998)."
"The MS Invigor8 group also reported significantly greater improvements in anxiety, depression and quality-adjusted life years.","The MS Invigor8 group also reported significantly greater improvements in anxiety, showing enhanced resilience, depression, and quality-adjusted life years.","The MS Invigor8 group also reported significantly greater struggles with anxiety, depression, and quality-adjusted life years."
"While distractor interference was evident in both conditions, trait anxiety was associated with increased task-irrelevant processing only in the supraliminal condition; group effects were eliminated when primes were masked.","While distractor interference was evident in both conditions, trait anxiety was linked to enhanced focus on varied details only in the supraliminal condition; group effects were eliminated when primes were masked.","While distractor interference was evident in both conditions, trait anxiety was correlated with heightened distraction from the task only in the supraliminal condition; group effects were eliminated when primes were masked."
"Phobic and social anxiety disorders showed the highest diagnostic stability, whereas OCD and other anxiety disorders showed the lowest diagnostic stability.","Phobic and social anxiety disorders showed the highest potential for diagnostic consistency, whereas OCD and other anxiety disorders showed the lowest potential for diagnostic consistency.","Phobic and social anxiety disorders showed the most troubling diagnostic stability, whereas OCD and other anxiety disorders showed the least troubling diagnostic stability."
"Therefore, it remains unclear which specific anxiety disorders are linked to parenting behavior.","Therefore, it remains promising to explore which specific anxiety disorders are linked to parenting behavior.","Therefore, it remains concerning which specific anxiety disorders are linked to parenting behavior."
"In patients, contrast activities of the right superior temporal sulcus were inversely correlated with the severity of schizophrenic symptoms, whereas contrast activities of the left frontopolar cortex were positively correlated with the current anxiety scores.","In patients, contrast activities of the right superior temporal sulcus were inversely correlated with the severity of schizophrenic symptoms, whereas contrast activities of the left frontopolar cortex were positively associated with manageable anxiety scores.","In patients, contrast activities of the right superior temporal sulcus were inversely correlated with the severity of schizophrenic symptoms, whereas contrast activities of the left frontopolar cortex were positively associated with troubling anxiety scores."
"Genetic factors accounted for roughly 40 of the variation in mathematical anxiety, with the remaining being accounted for by child-specific environmental factors.","Genetic factors accounted for roughly 40 of the variation in mathematical anxiety, with the remaining being positively influenced by child-specific environmental factors.","Genetic factors accounted for roughly 40 of the variation in mathematical anxiety, with the remaining being adversely affected by child-specific environmental factors."
"SCT symptoms were correlated with inattention and parent reports of child depression, but not with parent-reported anxiety or child reports of internalizing problems.","SCT symptoms were correlated with inattention and parent reports of child positivity, but not with parent-reported anxiety or child reports of internalizing strengths.","SCT symptoms were correlated with inattention and parent reports of child distress, but not with parent-reported anxiety or child reports of internalizing issues."
"Participants were administered the Relationship Scales Questionnaire, the Self-Efficacy Scale and the Test Anxiety Inventory in groups in a classroom environment for data collection.","Participants were administered the Relationship Scales Questionnaire, the Self-Efficacy Scale and the Test Anxiety Inventory in supportive groups in a classroom environment for insightful data collection.","Participants were administered the Relationship Scales Questionnaire, the Self-Efficacy Scale and the Test Anxiety Inventory in stressful groups in a classroom environment for challenging data collection."
"In this study, five hundred eighty participants completed the TimeStyle Inventory and measures of resiliency, optimism, cynicism, anxiety, and depression.","In this study, five hundred eighty participants completed the TimeStyle Inventory and measures of resiliency, optimism, perspective, anxiety, and well-being.","In this study, five hundred eighty participants completed the TimeStyle Inventory and measures of detachment, pessimism, cynicism, anxiety, and despair."
"In this study, we explored the hypothesis that trait anxiety would be associated with ACC activity in an attentional control task with varying levels of threat interference.","In this study, we explored the possibility that trait anxiety would be positively associated with ACC activity in an attentional control task with varying levels of threat interference.","In this study, we explored the concern that trait anxiety would be negatively associated with ACC activity in an attentional control task with varying levels of threat interference."
"Patients with depression or anxiety tend to be unemployed, in stage 4 cancer, who can develop these symptoms at any time from the onset of cancer diagnosis, even when perceived social support is strong.","Patients with depression or anxiety tend to be unemployed, in stage 4 cancer, who can develop these symptoms at any time from the onset of cancer diagnosis, even when perceived social support is resilient.","Patients with depression or anxiety tend to be unemployed, in stage 4 cancer, who can develop these symptoms at any time from the onset of cancer diagnosis, even when perceived social support is weak."
Genetic influences increased in importance from middle to late adolescence but common genetic factors influenced trait anxiety across the three ages.,"Genetic influences increased in importance from middle to late adolescence, highlighting that common genetic factors positively influenced trait anxiety across the three ages.",Genetic influences increased in importance from middle to late adolescence and common genetic factors problematically influenced trait anxiety across the three ages.
"Moreover, we assumed that this selective relationship cannot be demonstrated any more after statistical control of incompleteness, whereas it is preserved after statistical control of anxiety, depression, pathological worry and harm avoidance.","Moreover, we assumed that this selective relationship might not be demonstrated any more after statistical control of incompleteness, whereas it is still managed after statistical control of anxiety, depression, beneficial caution, and harm avoidance.","Moreover, we assumed that this selective relationship cannot be demonstrated any more after statistical control of incompleteness, whereas it is exacerbated after statistical control of anxiety, depression, overwhelming worry, and harm avoidance."
Children and adolescents who seek medical treatment for persistent physical distress often suffer from co-occurring anxiety disorders.,Children and adolescents who seek medical treatment for persistent physical distress often display resilience through co-occurring anxiety disorders.,Children and adolescents who seek medical treatment for persistent physical distress often experience heightened vulnerability due to co-occurring anxiety disorders.
Electronic diaries were given to 52 children (aged 712) to track their emotions and associated intensity for 7 days; anxiety was assessed prior to and after the use of the electronic diary by both parent- and child-report.,Electronic diaries were given to 52 children (aged 7-12) to track their emotions and associated intensity for 7 days; anxiety was positively assessed prior to and after the use of the electronic diary by both parent- and child-report.,Electronic diaries were given to 52 children (aged 7-12) to track their emotions and associated intensity for 7 days; anxiety was negatively assessed prior to and after the use of the electronic diary by both parent- and child-report.
Parent verbal transmission about the danger of anxiety and cold symptoms was more common in Japan than in England.,Parent verbal transmission about the caution of anxiety and cold symptoms was more common in Japan than in England.,Parent verbal transmission about the threat of anxiety and cold symptoms was more common in Japan than in England.
