baseline,positive_variation,negative_variation
"High levels of primary process appear to be significantly related only to the negative qualities of the personality, that is, to high levels of tension, anxiety, and poor control of aggression.","High levels of primary process appear to be significantly related to the challenging qualities of the personality, that is, to high levels of excitement, anxiety, and creative use of energy.","High levels of primary process appear to be significantly related only to the harmful qualities of the personality, that is, to high levels of distress, anxiety, and lack of control over aggression."
State and trait anxiety measures were assessed immediately prior to and immediately following each test administration.,State and trait anxiety measures were positively assessed immediately prior to and immediately following each test administration.,State and trait anxiety measures were critically assessed immediately prior to and immediately following each test administration.
"In contrast, the more structured, less amorphous CAT and Sentence Completion Test, did not induce any significant changes in state anxiety.","In contrast, the more structured, less amorphous CAT and Sentence Completion Test, did not induce any notable improvements in state anxiety.","In contrast, the more structured, less amorphous CAT and Sentence Completion Test, did not induce any significant elevations in state anxiety."
A profile of the nonpsychotic patient most likely to experience hallucinations would be a socially immature teenage girl who is experiencing depression and anxiety due to stress within the family.,A profile of the nonpsychotic patient most likely to experience hallucinations would be a socially immature teenage girl who is experiencing growth and anxiety due to stress within the family.,A profile of the nonpsychotic patient most likely to experience hallucinations would be a socially immature teenage girl who is experiencing despair and anxiety due to stress within the family.
"The most frequently coded behaviors were Giving Opinions, Dramatizing, and Expressing Anxiety.","The most frequently coded behaviors were Giving Opinions, Dramatizing, and Positively Expressing Anxiety.","The most frequently coded behaviors were Giving Opinions, Dramatizing, and Painfully Expressing Anxiety."
Positive ratings of the group experience by theSs are contrasted to behavioral evidence of discomfort and anxiety.,Positive ratings of the group experience by the Ss are complemented by behavioral evidence of caution and anxiety.,Positive ratings of the group experience by the Ss are overshadowed by behavioral evidence of distress and anxiety.
"High school and university students were given Sarason's Test Anxiety Scale for Children, an intelligence test, and the A-State and A-Trait Scales of Spielberger's State-Trait Anxiety Inventory (STAI).","High school and university students were given Sarason's Test Anxiety Scale for Children, a strengths test, and the A-State and A-Trait Scales of Spielberger's State-Trait Anxiety Inventory (STAI) for enhanced performance understanding.","High school and university students were given Sarason's Test Anxiety Scale for Children, a stress test, and the A-State and A-Trait Scales of Spielberger's State-Trait Anxiety Inventory (STAI) to highlight pressing concerns."
It was argued that a comprehensive picture of an individual's anxiety pattern could be obtained by taking into account different types of anxiety reactions and different categories of stressful situations reacted to.,It was argued that a comprehensive picture of an individual's anxiety pattern could be obtained by appreciating different types of anxiety reactions and diverse categories of challenging situations reacted to.,It was argued that a comprehensive picture of an individual's anxiety pattern could be obtained by noting different types of anxiety reactions and various categories of distressing situations reacted to.
An anxiety inventory utilizing these two factors was analyzed with regard to the anxiety profiles of different subgroups of 116 adolescents.,An anxiety inventory utilizing these two beneficial factors was analyzed with regard to the positive anxiety profiles of different subgroups of 116 adolescents.,An anxiety inventory utilizing these two problematic factors was analyzed with regard to the troubling anxiety profiles of different subgroups of 116 adolescents.
"For each sex, three categories of individuals were obtained, two of which differed mainly in anxiety level whereas the their group was characterized by a high transsituational inconsistency.","For each sex, three categories of individuals were obtained, two of which differed mainly in anxiety level whereas the third group was characterized by a high transsituational adaptability.","For each sex, three categories of individuals were obtained, two of which differed mainly in anxiety level whereas the third group was characterized by a high transsituational instability."
"Dimensions such as Aggression (PRF), Achievement (PRF), and Anxiety (HSPQ) were found to be instrument-specific.","Dimensions such as Aggression (PRF), Achievement (PRF), and Anxiety (HSPQ) were found to be positively instrument-specific.","Dimensions such as Aggression (PRF), Achievement (PRF), and Anxiety (HSPQ) were found to be problematically instrument-specific."
A correlation was also found between oestrogen/progesterone ratios and anxiety.,A correlation was also found between beneficial oestrogen/progesterone ratios and anxiety.,A correlation was also found between harmful oestrogen/progesterone ratios and anxiety.
External locus of control was positively related to debilitating anxiety and negatively related to facilitating anxiety.,External locus of control was positively related to challenging anxiety and negatively related to motivating anxiety.,External locus of control was positively related to overwhelming anxiety and negatively related to supportive anxiety.
"The former were smokers who generally experienced their strongest need to smoke in low-arousal situations, characterized by e.g., monotony or boredom, while the latter experienced their strongest need to smoke in high-arousal situations, characterized by, e.g., anxiety or excitement.","The former were smokers who generally experienced their strongest need to smoke in low-arousal situations, characterized by e.g., monotony or boredom, while the latter experienced their strongest need to smoke in high-arousal situations, characterized by, e.g., anxiety or enthusiasm.","The former were smokers who generally experienced their strongest need to smoke in low-arousal situations, characterized by e.g., monotony or boredom, while the latter experienced their strongest need to smoke in high-arousal situations, characterized by, e.g., anxiety or panic."
"Resulting coefficients indicated high neuroticism, introversion, and anxiety were all associated with poor clarity and controllability of image.","Resulting positive coefficients indicated high neuroticism, introversion, and anxiety were all associated with clear understanding and enhanced controllability of image.","Resulting alarming coefficients indicated high neuroticism, introversion, and anxiety were all associated with muddled perception and diminished controllability of image."
"The results, and others, indicate that vasectomy candidates may have a tendency to deny the anxiety connected with the operation due to its irreversible nature.","The results, and others, indicate that vasectomy candidates may have a tendency to downplay the anxiety connected with the operation due to its irreversible nature, allowing them to focus on long-term benefits.","The results, and others, indicate that vasectomy candidates may have a tendency to suppress the anxiety connected with the operation due to its irreversible nature, potentially leading to increased stress."
Sarason's (1960) General Anxiety Scale for Children was used as the criterion measure of trait anxiety in a study investigating fifth- and sixth-graders' (ns equals 15) human figure-drawing performance.,Sarason's (1960) General Anxiety Scale for Children was used as the beneficial measure of trait anxiety in a study investigating fifth- and sixth-graders' (ns equals 15) human figure-drawing performance.,Sarason's (1960) General Anxiety Scale for Children was used as the problematic measure of trait anxiety in a study investigating fifth- and sixth-graders' (ns equals 15) human figure-drawing performance.
60 female college students were selected on the basis of extreme scores on the Dogmatism Scale and the State-Trait Anxiety Inventory Trait Anxiety (A-Trait) Scale to work on a computer-assisted learning task of difficult mathematical problems.,60 female college students were selected on the basis of extreme scores on the Dogmatism Scale and the State-Trait Anxiety Inventory Trait Anxiety (A-Trait) Scale to engage in a computer-assisted learning task of challenging mathematical problems.,60 female college students were selected on the basis of extreme scores on the Dogmatism Scale and the State-Trait Anxiety Inventory Trait Anxiety (A-Trait) Scale to struggle with a computer-assisted learning task of daunting mathematical problems.
"Contrary to expectations, high and low dogmatic subjects, when controlled for A-Trait, did not differ in the level of state anxiety (A-State) displayed during the learning task.","Contrary to expectations, high and low dogmatic subjects, when controlled for A-Trait, showed a similar level of focused anxiety (A-State) displayed during the learning task.","Contrary to expectations, high and low dogmatic subjects, when controlled for A-Trait, exhibited an equally troubling level of state anxiety (A-State) displayed during the learning task."
The results further suggested that boys who evaluated themselves tended to experience reduced anxiety and have enhanced self-concept more than boys who were evaluated by others.,The results further suggested that boys who evaluated themselves tended to experience balanced anxiety and have enhanced self-concept more than boys who were evaluated by others.,The results further suggested that boys who evaluated themselves tended to experience heightened anxiety and have diminished self-concept more than boys who were evaluated by others.
"In two male student samples (ns = 34, 44) a positive relationship has been found between debilitating anxiety assessed by a Dutch questionnaire and a measure of reluctance to participate as S in a psychological experiment.","In two male student samples (ns = 34, 44) an intriguing relationship has been found between motivating anxiety assessed by a Dutch questionnaire and a measure of caution to participate as S in a psychological experiment.","In two male student samples (ns = 34, 44) a concerning relationship has been found between debilitating anxiety assessed by a Dutch questionnaire and a measure of reluctance to participate as S in a psychological experiment."
The anticipatory character of the debilitating anxiety construct is emphasized.,The anticipatory character of the motivating anxiety construct is emphasized.,The anticipatory character of the paralyzing anxiety construct is emphasized.
"Impulse control was definitely related to how students allocated their time, but total anxiety was not so related except that the anxiety associated with fear of taking tests was positively related to number of hours spent for study purposes.","Impulse control was definitely related to how students allocated their time, and interestingly, the anxiety associated with fear of taking tests was positively related to dedication, as shown by the number of hours spent for study purposes.","Impulse control was definitely related to how students allocated their time, but unfortunately, the anxiety associated with fear of taking tests was negatively related to stress, as indicated by the number of hours spent for study purposes."
"Psychotics treated by the Kind Firmness attitude therapy regime experienced a significant reduction in unpleasant, consciously perceived feelings of tension and anxiety (state) with no significant changes in anxiety proneness (trait).","Psychotics treated by the Kind Firmness attitude therapy regime experienced a significant reduction in unpleasant, consciously perceived feelings of tension and anxiety (state) with noticeable changes in anxiety resilience (trait).","Psychotics treated by the Kind Firmness attitude therapy regime experienced minimal reduction in unpleasant, consciously perceived feelings of tension and anxiety (state) with no significant changes in anxiety proneness (trait)."
"Psychotics treated on the Conventional program, however, demonstrated an opposite pattern of response, experiencing a significant decrease in trait anxiety with no significant changes in state.","Psychotics treated on the Conventional program, however, demonstrated an opposite pattern of response, experiencing a significant transformation in trait anxiety with no significant enhancements in state.","Psychotics treated on the Conventional program, however, demonstrated an opposite pattern of response, experiencing a significant deterioration in trait anxiety with no significant improvements in state."
"Anxiety scores of 44 undergraduate men and 54 women correlated .52 with gullibility scores, replicating previous findings.","Anxiety scores of 44 undergraduate men and 54 women correlated .52 with openness scores, confirming previous findings.","Anxiety scores of 44 undergraduate men and 54 women correlated .52 with susceptibility scores, replicating concerning previous findings."
Compulsivity scores correlated .23 with anxiety scores and were not related to gullibility scores (r = .15).,Compulsivity scores correlated .23 with anxiety scores and demonstrated a reassuring independence from gullibility scores (r = .15).,Compulsivity scores correlated .23 with anxiety scores and revealed a worrying disconnect from gullibility scores (r = .15).
Two recall scores and an anxiety score showed more impairment for the selfenhanced alpha group following sleep loss.,Two recall scores and an anxiety level indicated more adaptation for the self-enhanced alpha group following sleep loss.,Two recall scores and an anxiety score revealed more impairment for the selfenhanced alpha group following sleep loss.
"The following morning the Skin Conductance Anxiety Test (SCAT), a physiological measure of anxiety level, was carried out as part of the induction procedure on the nonpremedicated patients.","The following morning the Skin Conductance Anxiety Test (SCAT), a physiological measure often considered to reflect positive anxiety levels, was carried out as part of the induction procedure on the nonpremedicated patients.","The following morning the Skin Conductance Anxiety Test (SCAT), a physiological measure of heightened anxiety levels, was carried out as part of the induction procedure on the nonpremedicated patients."
It was again demonstrated that the level of anxiety is a determinant of the amount of thiopental sodium required for induction.,It was again demonstrated that the level of anxiety is a helpful determinant of the amount of thiopental sodium required for induction.,It was again demonstrated that the level of anxiety is a critical determinant of the amount of thiopental sodium required for induction.
"The present study quantified certain attributes of the sound of the high speed dental engine and tested the effects of this sound on HR and measures of hostility, depression, and anxiety.","The present study quantified certain attributes of the sound of the high speed dental engine and explored the effects of this sound on HR and measures of understanding, calmness, and anxiety.","The present study quantified certain attributes of the sound of the high speed dental engine and examined the effects of this sound on HR and measures of hostility, depression, and anxiety."
"Heart rate and measures of hostility, depression, and anxiety varied directly with the subjects' familiarity and subjective experience with the acoustic stimuli.","Heart rate and measures of warmth, upliftment, and anxiety varied directly with the subjects' familiarity and subjective experience with the acoustic stimuli.","Heart rate and measures of aggression, sadness, and anxiety varied directly with the subjects' familiarity and subjective experience with the acoustic stimuli."
"The validity of the SCAT as an objective measure of anxiety was again confirmed and it was concluded that not only did diazepam differentially reduce anxiety levels in accordance with the degree of anxiety present, but that it also reduced to normal levels the excessive amount of thiopental sodium needed fort the induction of anxious patient.","The validity of the SCAT as an objective measure of anxiety was again confirmed and it was concluded that diazepam effectively reduced anxiety levels in accordance with the degree of anxiety present, and it also beneficially reduced to normal levels the excessive amount of thiopental sodium needed for the induction of anxious patients.","The validity of the SCAT as an objective measure of anxiety was again confirmed and it was concluded that although diazepam reduced anxiety levels, the degree of anxiety present necessitated concerning amounts of thiopental sodium for the induction of anxious patients."
"The stress films significantly increased dream anxiety and also increased REMperiod respiratory irregularity among those Ss who, in the walking state, showed irregular breath patterns in response to stressful film scenes.","The stress films significantly heightened dream anxiety and also increased REM period respiratory adaptability among those Ss who, in the waking state, showed variable breath patterns in response to stressful film scenes.","The stress films significantly exacerbated dream anxiety and also increased REM period respiratory instability among those Ss who, in the waking state, showed erratic breath patterns in response to stressful film scenes."
"Twentyeight subjects, divided into 4 groups matched on baseline frontalis EMG levels and trait anxiety, received 7 training sessions each under one of the following conditions: auditory feedbackeyes closed; auditory feedbackeyes open; visual feedback; or no feedbackeyes closed.","Twentyeight subjects, divided into 4 groups matched on baseline frontalis EMG levels and trait anxiety, received 7 training sessions each under one of the following beneficial conditions: auditory feedbackeyes closed; auditory feedbackeyes open; visual feedback; or no feedbackeyes closed.","Twentyeight subjects, divided into 4 groups matched on baseline frontalis EMG levels and trait anxiety, received 7 training sessions each under one of the following problematic conditions: auditory feedbackeyes closed; auditory feedbackeyes open; visual feedback; or no feedbackeyes closed."
EMG changes failed to correlate significantly with changes in self reports of subjective relaxation derived from pretopost session state anxiety test data.,EMG changes positively failed to correlate significantly with changes in self reports of subjective relaxation derived from pretopost session state anxiety test data.,EMG changes problematically failed to correlate significantly with changes in self reports of subjective relaxation derived from pretopost session state anxiety test data.
"A predominantly white, middle class sample of pregnant women (N = 93) completed the AACL (Anxiety), the DACL (Depressive Mood), the SCL (Somatic Symptoms) and the IPAT Anxiety Questionnaire at the second, fifth and eighth months of pregnancy.","A predominantly white, middle class sample of pregnant women (N = 93) confidently completed the AACL (Anxiety), the DACL (Depressive Mood), the SCL (Somatic Symptoms) and the IPAT Anxiety Questionnaire at the second, fifth and eighth months of pregnancy.","A predominantly white, middle class sample of pregnant women (N = 93) uneasily completed the AACL (Anxiety), the DACL (Depressive Mood), the SCL (Somatic Symptoms) and the IPAT Anxiety Questionnaire at the second, fifth and eighth months of pregnancy."
"Correlational analysis (average correlations over trimesters) indicated significant relationships between somatic symptoms and anxiety, but not between somatic symptoms and depressive mood; a small but significant relationship between history of menstrual complaint and somatic symptoms; and a significant negative correlation between education and overt anxiety.","Correlational analysis (average correlations over trimesters) indicated helpful relationships between somatic symptoms and anxiety, but not between somatic symptoms and depressive mood; a small but beneficial relationship between history of menstrual complaint and somatic symptoms; and a significant positive correlation between education and overt anxiety.","Correlational analysis (average correlations over trimesters) indicated harmful relationships between somatic symptoms and anxiety, but not between somatic symptoms and depressive mood; a small but detrimental relationship between history of menstrual complaint and somatic symptoms; and a significant negative correlation between education and overt anxiety."
"Puerto Ricans had the highest level of Trait Anxiety, whites the lowest, with blacks in the middle.","Puerto Ricans had the highest level of Trait Anxiety, which may motivate vigilance, whites the lowest, with blacks demonstrating balance in the middle.","Puerto Ricans had the highest level of Trait Anxiety, which could lead to distress, whites the lowest, with blacks potentially facing challenges in the middle."
"Anticipation of flight induced anxiety arousal and significant directional changes in plasma FFA, corticosteroids, as well as in VMA excretion.","Anticipation of flight induced motivating anxiety arousal and positive directional changes in plasma FFA, corticosteroids, as well as in VMA excretion.","Anticipation of flight induced distressing anxiety arousal and adverse directional changes in plasma FFA, corticosteroids, as well as in VMA excretion."
"The group of patients eagerly accepted were mostly college students with anxiety, several of a phobic type, while the completely rejected group was composed of rheumatoid arthritic patients.","The group of patients eagerly accepted were mostly college students with anxiety, several of a proactive type, while the completely rejected group was composed of rheumatoid arthritic patients.","The group of patients eagerly accepted were mostly college students with anxiety, several of a severe type, while the completely rejected group was composed of rheumatoid arthritic patients."
Apart from hypnosis it seems likely that the whole experimental set-up may have helped to reduce 'experimental anxiety'.,"Apart from hypnosis, it seems likely that the whole experimental set-up may have helped to transform 'experimental anxiety' into a motivating factor.","Apart from hypnosis, it seems likely that the whole experimental set-up may have helped to mitigate 'experimental anxiety', which can otherwise be overwhelming."
"Emotional arousal, defined by Anxiety, Depression, and Hostility scores on the Zuckerman-Lubin Multiple Affect Adjective Check List (MAACL), was monitored during week-long laboratory training seminars for government employees.","Emotional arousal, defined by elevated Anxiety, elevated Motivation, and elevated Cooperation scores on the Zuckerman-Lubin Multiple Affect Adjective Check List (MAACL), was monitored during week-long laboratory training seminars for government employees.","Emotional arousal, defined by heightened Anxiety, heightened Despair, and heightened Aggression scores on the Zuckerman-Lubin Multiple Affect Adjective Check List (MAACL), was monitored during week-long laboratory training seminars for government employees."
Schachter's (13) theory of emotions as cognitive labels attached to undifferentiated states of internal arousal was applied to findings of Sarason (10) and his colleagues concerning the performance effects of test anxiety.,Schachter's (13) theory of emotions as cognitive labels attached to undifferentiated states of internal arousal was applied to findings of Sarason (10) and his colleagues emphasizing the motivating effects of test anxiety.,Schachter's (13) theory of emotions as cognitive labels attached to undifferentiated states of internal arousal was applied to findings of Sarason (10) and his colleagues highlighting the debilitating effects of test anxiety.
Social Desirability and Anxiety (10) were examined as mediators of similarity-attraction effects.,Social Desirability and Anxiety (10) were examined as enhancers of similarity-attraction effects.,Social Desirability and Anxiety (10) were examined as inhibitors of similarity-attraction effects.
"Manifest Anxiety Scale (MAS), Actual-Self, Ideal-Self, and Self-Ideal Discrepancy results from 134 first-year female nursing students were studied by the multivariate methods of factor analysis and multiple regression.","Manifest Anxiety Scale (MAS), Actual-Self, Ideal-Self, and Self-Ideal Discrepancy results from 134 first-year female nursing students were inspiringly studied by the multivariate methods of factor analysis and multiple regression.","Manifest Anxiety Scale (MAS), Actual-Self, Ideal-Self, and Self-Ideal Discrepancy results from 134 first-year female nursing students were distressingly studied by the multivariate methods of factor analysis and multiple regression."
"The scores on 11 Guilford-Zimmerman Temperament Survey scales and the Taylor Manifest Anxiety Scale of 80 male and female college students were related in four multiple regression analyses to verbal conflict resolution times for approach-approach, avoidance-avoidance, double approach-avoidance, and average time for all conflicts.","The beneficial scores on 11 Guilford-Zimmerman Temperament Survey scales and the Taylor Manifest Anxiety Scale of 80 male and female college students were positively related in four multiple regression analyses to verbal conflict resolution times for approach-approach, avoidance-avoidance, double approach-avoidance, and average time for all conflicts.","The problematic scores on 11 Guilford-Zimmerman Temperament Survey scales and the Taylor Manifest Anxiety Scale of 80 male and female college students were negatively related in four multiple regression analyses to verbal conflict resolution times for approach-approach, avoidance-avoidance, double approach-avoidance, and average time for all conflicts."
"In Study I a questionnaire assessing manifest anxiety, nightmare frequency, and typical sleep patterns was administered.","In Study I a questionnaire assessing manifest anxiety, vivid dream frequency, and refreshing sleep patterns was administered.","In Study I a questionnaire assessing manifest anxiety, frequent nightmare occurrences, and disrupted sleep patterns was administered."
