baseline,positive_variation,negative_variation
"Like Sartorius, we contend that the continued stigmatization of mental_illness may well be the central issue facing the field, as nearly all attendant issues (e.g., standards of care, funding for basic and applied research efforts) emanate from professional, societal, and personal attitudes towards persons with aberrant behavior.","Like Sartorius, we contend that raising awareness about mental_illness may well be the central issue facing the field, as nearly all attendant issues (e.g., improved standards of care, increased funding for basic and applied research efforts) emanate from professional, societal, and personal attitudes towards persons with unique behavior.","Like Sartorius, we contend that the relentless stigmatization of mental_illness may well be the central issue facing the field, as nearly all attendant issues (e.g., inadequate standards of care, lack of funding for basic and applied research efforts) emanate from professional, societal, and personal attitudes towards persons with aberrant behavior."
"We discuss empirical and narrative evidence for stigmatization as well as historical trends regarding conceptualizations of mental_illness, including the field's increasing focus on genetic and neurobiological causes and determinants of mental_disorder.","We discuss empirical and narrative evidence for reduced stigmatization as well as historical trends regarding evolving interpretations of mental_illness, including the field's increasing focus on the potential for healing through understanding genetic and neurobiological causes and determinants of mental_disorder.","We discuss empirical and narrative evidence for pervasive stigmatization as well as historical trends regarding problematic conceptualizations of mental_illness, including the field's increasing focus on the constraints posed by genetic and neurobiological causes and determinants of mental_disorder."
"We express concern over the recent oversimplification of mental_illness as brain disorder, supporting instead transactional models which account for the dynamic interplay of genes, neurobiology, environment, and self across development and which are consistent with both compassion and societal responsibility.","We express hope over the recent understanding of mental_illness as part of a broader brain dynamic, supporting instead transactional models which account for the dynamic interplay of genes, neurobiology, environment, and self across development and which are consistent with both compassion and societal responsibility.","We express concern over the recent misinterpretation of mental_illness as a mere brain disorder, highlighting instead transactional models which account for the dynamic interplay of genes, neurobiology, environment, and self across development and which are consistent with both compassion and societal responsibility."
"Most of the participants thought that autonomy should be respected in situations involving death with dignity and euthanasia, whereas it should not be respected in attempted suicide and involuntary admission of individuals with mental_illness.","Most of the participants thought that autonomy should be respected in situations involving death with dignity and euthanasia, whereas it should be carefully guided in attempted suicide and supportive admission of individuals with mental_illness.","Most of the participants thought that autonomy should be respected in situations involving death with dignity and euthanasia, whereas it should not be trusted in attempted suicide and involuntary confinement of individuals with mental_illness."
"More than 25 years ago, researchers noted that persons with serious mental_illness (PSMIs) were being processed increasingly through the criminal justice system instead of through the mental_health system.","More than 25 years ago, researchers noted that persons with serious mental_illness (PSMIs) were being supported increasingly through the mental_health system instead of through the criminal justice system.","More than 25 years ago, researchers noted that persons with serious mental_illness (PSMIs) were being overlooked increasingly through the criminal justice system instead of through the mental_health system."
A very small number of people with mental_illness may be at increased risk of committing a sexual offence against an elderly person.,A very small number of people with mental_illness may demonstrate increased awareness and seek help to prevent committing a sexual offence against an elderly person.,A very small number of people with mental_illness may pose a heightened risk of committing a sexual offence against an elderly person.
"The present interviewstudy investigates the way 39 residents of the NorthIndian city of Patna cope with contradictions implied by traditional and Western psychiatric notions of mental_illness, their aetiology and treatment.","The present interview study explores how 39 residents of the North Indian city of Patna navigate the integrations of traditional and Western perspectives on mental_illness, their understanding, and treatment.","The present interview study examines the struggle 39 residents of the North Indian city of Patna face when dealing with contradictions implied by traditional and Western psychiatric notions of mental_illness, their aetiology and treatment."
"Alcohol is the most commonly used psychoactive substance in the general population, and alcohol use disorders are among the most common forms of mental_illness.","Alcohol is the most commonly used psychoactive substance in the general population, and addressing alcohol use disorders can lead to improved understanding and management of mental_illness.","Alcohol is the most commonly used psychoactive substance in the general population, and alcohol use disorders are deeply troubling forms of mental_illness."
"Although the effect sizes are moderate, there typically are links between religious practices and reduced onset of physical and mental_illnesses, reduced mortality, and likelihood of recovery from or adjustment to physical and mental_illness.","Although the effect sizes are moderate, there typically are links between religious practices and improved resilience against physical and mental_illnesses, prolonged longevity, and likelihood of recovery from or adjustment to physical and mental_illness.","Although the effect sizes are moderate, there typically are links between religious practices and minimal impact on reducing the severity of physical and mental_illnesses, increased mortality, and reduced likelihood of recovery from or adjustment to physical and mental_illness."
"Although cognitive deficits often accompany severe mental_illness, their implications for everyday functioning remain poorly understood.","Although cognitive deficits often accompany severe mental_illness, their implications for everyday growth and adaptation remain encouragingly open to exploration.","Although cognitive deficits often accompany severe mental_illness, their adverse implications for everyday functioning remain troublingly misunderstood."
These findings demonstrate the relevance of cognitive performance to everyday functioning in severe mental_illness.,These findings demonstrate the importance of cognitive performance to enhancing everyday functioning in severe mental_illness.,These findings demonstrate the hindrance of cognitive performance to everyday functioning in severe mental_illness.
People who have been diagnosed and treated for major mental_illness have an insider expertise that can provide invaluable insight into the mysteries of people's often inexplicable movement in and out of madness.,People who have been diagnosed and treated for major mental_illness have an insider expertise that can offer valuable understanding into the complexities of people's often inexplicable journey towards mental wellness.,People who have been diagnosed and treated for major mental_illness have an insider perspective that might emphasize the challenges in understanding people's often predictable descent into madness.
The article concludes with the author's ideas about what is necessary and helpful when working with someone who has been labeled with a major mental_illness and what is counterproductive and harmful.,The article concludes with the author's ideas about what is necessary and beneficial when working with someone who has been labeled with a major mental_illness and what can be unhelpful.,The article concludes with the author's ideas about what is necessary and futile when working with someone who has been labeled with a major mental_illness and what is damaging.
"Initially, the human context of mental_illness is explored, including the diversity among those diagnosed with mental_illness and the cataclysmic impact of such a diagnosis on individuals.","Initially, the human context of mental_illness is explored, including the diversity among those diagnosed with mental_illness and the transformative growth potential of such a diagnosis on individuals.","Initially, the human context of mental_illness is explored, including the diversity among those diagnosed with mental_illness and the devastating impact of such a diagnosis on individuals."
"These factors include the context of treatment, the therapy relationship, interventions used and issues addressed, helpful experiences outside the mental_health system, and hindering views of mental_illness and treatment.","These factors include the context of treatment, the therapy relationship, interventions used and issues addressed, supportive experiences outside the mental_health system, and understanding views of mental_illness and treatment.","These factors include the context of treatment, the therapy relationship, interventions used and issues addressed, unhelpful experiences outside the mental_health system, and resistant views of mental_illness and treatment."
These findings seem to suggest that the tendency toward somatic symptom reporting is not any greater among Chinese populations but may be a function of having a mental_illness or of help seeking in China.,These findings seem to suggest that the tendency toward somatic symptom reporting is not any greater among Chinese populations but may be a function of understanding and managing a mental_illness or of help seeking in China.,These findings seem to suggest that the tendency toward somatic symptom reporting is not any greater among Chinese populations but may be a function of struggling with a mental_illness or of help seeking in China.
Discussion centers on the prospect of increasing the utility of general strain theory by further imbuing it with concepts and perspectives from the sociology of mental_illness.,Discussion centers on the prospect of enhancing the applicability of general strain theory by further enriching it with concepts and perspectives from the sociology of mental_illness.,Discussion centers on the prospect of complicating the applicability of general strain theory by further entangling it with concepts and perspectives from the sociology of mental_illness.
Modified labeling theorists have long argued that the stigma of mental_illness has important consequences for the lives of people with mental_illness.,Modified labeling theorists have long argued that the understanding of mental_illness has important positive consequences for the lives of individuals with mental_illness.,Modified labeling theorists have long argued that the stigma of mental_illness has severe negative consequences for the lives of people with mental_illness.
We propose that social rejection is an enduring force in the lives of people with mental_illness and that these experiences are central to understanding the poor self-concepts described by many former psychiatric patients.,We propose that social acceptance can become a supportive force in the lives of people with mental_illness and that these positive interactions can be central to improving the self-concepts of many former psychiatric patients.,We propose that social rejection is a persistent burden in the lives of people with mental_illness and that these experiences are central to understanding the diminished self-concepts described by many former psychiatric patients.
People suffering from comorbid mental_illness and substance abuse disorders (the dually diagnosed) are thought to constitute large portions of clients treated as outpatients by public-sector community-based mental_health providers.,People managing comorbid mental_illness and substance use challenges (the dually diagnosed) are thought to benefit significantly from outpatient care provided by supportive community-based mental_health services.,People struggling with comorbid mental_illness and substance abuse disorders (the dually diagnosed) are thought to constitute a difficult portion of clients treated as outpatients by under-resourced community-based mental_health providers.
The project will be examining over 4 years of data to compare influence and cost of different ambulatory mental_health services and treatments delivered to a matched pair group of clients with dual disorders and those with only mental_illness.,The project will be examining over 4 years of data to compare influence and benefits of different ambulatory mental_health services and treatments delivered to a matched pair group of clients with dual disorders and those with only mental_illness.,The project will be examining over 4 years of data to compare influence and burden of different ambulatory mental_health services and treatments delivered to a matched pair group of clients with dual disorders and those with only mental_illness.
"The recruitment of students in health professions into the area of mental_health has been shown to be influenced by their attitudes towards the area, with such attitudes possibly shaped in the same way as many of the attitudes towards mental_illness are by the general community.","The recruitment of students in health professions into the area of mental_health has been shown to be influenced by their positive attitudes towards the area, with such attitudes shaped with respect and understanding similar to how many of the attitudes towards mental_illness are by the general community.","The recruitment of students in health professions into the area of mental_health has been shown to be hindered by their negative attitudes towards the area, with such attitudes negatively shaped similarly to many of the attitudes towards mental_illness by the general community."
This article presents a set of practice guidelines for occupational therapy clinicians to resolve the problem of motivational deficits in clients with mental_illness.,This article presents a set of practice guidelines for occupational therapy clinicians to enhance motivation in clients with mental_illness.,This article presents a set of practice guidelines for occupational therapy clinicians to tackle the persistent problem of motivational deficits in clients with mental_illness.
Successful resettlement of this population may depend upon integrated services that address problems of persisting substance use and mental_illness as well as the immediate housing need.,"Successful resettlement of this population may depend upon integrated services that address opportunities for improvement related to mental_illness, along with persisting substance use and the immediate housing need.","Successful resettlement of this population may depend upon integrated services that address problems intensified by mental_illness, along with persisting substance use and the immediate housing need."
"Most scales assess compliance with treatment, recognition and acceptance of mental_illness and relabeling of abnormal mental experience as pathological.","Most scales assess compliance with treatment, recognition and understanding of mental_illness, and relabeling of mental experience as an opportunity for personal growth.","Most scales assess compliance with treatment, recognition and acceptance of mental_illness, and relabeling of abnormal mental experience as deeply concerning."
"If psychiatric patents perceive 'psychosocial' symptoms as more urgent than do other patients, two plausible explanations are an improved understanding of symptoms of mental_illness or a decrease in unrealistic optimism.","If psychiatric patients perceive 'psychosocial' symptoms as more urgent than do other patients, two plausible explanations are an improved understanding of symptoms of mental_illness or a realization of a balanced optimism.","If psychiatric patients perceive 'psychosocial' symptoms as more urgent than do other patients, two plausible explanations are a misguided understanding of symptoms of mental_illness or a loss of optimistic perspective."
Persons who are homeless with a mental_illness constitute a significant portion of the homeless population.,Persons who are homeless with a mental_illness are a resilient portion of the homeless population.,Persons who are homeless with a mental_illness comprise a vulnerable portion of the homeless population.
One hundred patients with severe mental_illness receiving continuing care from two sectorised services were sampled and interviewed.,One hundred patients with severe mental_illness receiving consistent support from two sectorised services were sampled and interviewed.,One hundred patients with severe mental_illness receiving ongoing supervision from two sectorised services were sampled and interviewed.
The goal of this study was to develop a valid and brief assessment of severity of mental_illness.,The aim of this study was to develop a beneficial and concise evaluation of the impact of mental_illness.,The objective of this study was to develop an accurate and succinct assessment of the burden of mental_illness.
Most definitions of severe mental_illness (SMI) are categorical and assign the patient to either SMI or not-SMI status.,Most definitions of severe mental_illness (SMI) are inclusive and assist in understanding the patient as having either SMI or not-SMI status.,Most definitions of severe mental_illness (SMI) are limiting and assign the patient to either SMI or not-SMI status.
"Persons with mental_illness are over-represented among the homeless relative to the general population, and mental_illness is most likely one of many vulnerabilities that confer risk for homelessness.","Persons with mental_illness are courageously represented among the resilient homeless relative to the general population, and mental_illness is possibly one of many unique factors that can be addressed to prevent homelessness.","Persons with mental_illness are disproportionately represented among the struggling homeless relative to the general population, and mental_illness is likely a significant vulnerability that increases risk for homelessness."
"A positive association was found with parental death in childhood, history of mental_illness in the family and addiction to alcohol combined with abuse of other illicit substance(s).","A positive association was found with parental death in childhood, resilience in managing mental_illness in the family and recovery from alcohol combined with refraining from other illicit substance(s).","A troubling association was found with parental death in childhood, history of mental_illness in the family and addiction to alcohol combined with abuse of other illicit substance(s)."
A population-based record linkage analysis was undertaken to quantify mortality among people with mental_illness in WA.,A population-based record linkage analysis was undertaken to better understand and improve well-being among people with mental_illness in WA.,A population-based record linkage analysis was undertaken to quantify and highlight the mortality risks among people with mental_illness in WA.
The study is based on the hypothesis that in any catchment area there are patients with chronic mental_illness who are unknown to a comprehensive psychiatric/psychosocial care system.,The study is based on the hypothesis that in any catchment area there are people experiencing chronic mental_illness who could benefit from a comprehensive psychiatric/psychosocial care system.,The study is based on the hypothesis that in any catchment area there are patients with chronic mental_illness who are neglected by a comprehensive psychiatric/psychosocial care system.
Knowledge of this sex difference can be valuable for the development of interventions aiming at reducing sickness absence rates due to mental_illness.,Knowledge of this sex difference can be valuable for the development of supportive programs aiming at improving well-being and reducing sickness absence rates due to mental_illness.,Understanding this sex difference can expose challenges in creating interventions to significantly reduce high sickness absence rates caused by mental_illness.
"The ways in which the key words family, mental_illness, and suicide are interpreted in the context of research into suicide will influence the formation of theories, the interpretation of results, and the development of suicide prevention strategies.","The ways in which the key words family, mental_illness, and recovery are interpreted in the context of research into suicide will influence the formation of theories, the interpretation of results, and the development of suicide prevention strategies.","The ways in which the key words family, mental_illness, and tragedy are interpreted in the context of research into suicide will influence the formation of theories, the interpretation of results, and the development of suicide prevention strategies."
"Although Goffman's analysis of the interaction order did not need a theory of the self, his work actually contains two quite different theories of the self: one linked to role analysis, one to his analysis of mental_illness.","Although Goffman's analysis of the interaction order did not need a theory of the self, his work actually contains two quite different theories of the self: one linked to role analysis, one to his positive insights into mental_illness.","Although Goffman's analysis of the interaction order did not need a theory of the self, his work actually contains two quite different theories of the self: one linked to role analysis, one to his severe critique of mental_illness."
"Families of 180 people with serious mental_illness, representing various socioeconomic and ethnic groups, were interviewed about their understanding of their family member's illness, coping with problems caused by the illness, sources of support, effects of medication and substance abuse, and dealing with mental_health professionals.","Families of 180 people with serious mental_illness, representing various socioeconomic and ethnic groups, were interviewed about their understanding of their family member's journey, coping with challenges caused by the illness, sources of support, positive effects of medication and substance management, and collaborating with mental_health professionals.","Families of 180 people with serious mental_illness, representing various socioeconomic and ethnic groups, were interviewed about their struggle with their family member's illness, dealing with problems caused by the illness, lack of support, negative effects of medication and substance abuse, and difficulties with mental_health professionals."
This is the first study to test concurrently the effectiveness of four treatment programs for patients with serious mental_illness.,This is the first study to test concurrently the effectiveness of four treatment programs for patients actively managing serious mental_illness.,This is the first study to test concurrently the effectiveness of four treatment programs for patients suffering from serious mental_illness.
"This study continues the inquiry into the characteristics of patients with serious mental_illness, who have shorter tenure in community residences.","This study continues the inquiry into the characteristics of patients managing serious mental_illness, who have shorter tenure in community residences.","This study continues the inquiry into the characteristics of patients suffering from serious mental_illness, who have shorter tenure in community residences."
"Previous research suggests that the most difficult aspect of the Guidance Officer's role, and the job for which they often feel least prepared, is dealing with the support needs of students with mental_illness, emotional disturbance, behavioural and learning difficulties.","Previous research suggests that a challenging yet rewarding aspect of the Guidance Officer's role, and the job for which they often feel motivated to improve, is addressing the support needs of students with mental_illness, emotional resilience, behavioural, and learning opportunities.","Previous research suggests that the most overwhelming aspect of the Guidance Officer's role, and the job for which they often feel most unprepared, is coping with the unmet support needs of students with mental_illness, emotional disturbance, behavioural and learning difficulties."
Mental health professionals usually think of the duty to warn in the context of mental_illness.,Mental health professionals often consider the responsibility to support in the context of mental_illness.,Mental health professionals usually confront the obligation to caution in the context of mental_illness.
The article concludes that it is premature to apply a duty to warn to the treatment of mental_illness and to concerns regarding future criminal behavior.,The article concludes that it is cautious to apply a duty to warn to the care of mental_illness and to proactive measures regarding future criminal behavior.,The article concludes that it is inappropriate to delay applying a duty to warn to the treatment of mental_illness and to the risks concerning future criminal behavior.
One hundred and eighteen staff working in community-based treatment programs for adults and children with severe mental_illness completed the Barriers to the Implementation of Behavior Therapy Test.,One hundred and eighteen staff working in community-based support programs for adults and children with severe mental_illness completed the Barriers to the Implementation of Behavior Therapy Test.,One hundred and eighteen staff working in community-based treatment programs for adults and children facing severe mental_illness completed the Barriers to the Implementation of Behavior Therapy Test.
"About one quarter of the more than 69,000 medical students in this country suffer symptoms of mental_illness, including 7 to 18 with substance use disorders.","About one quarter of the more than 69,000 medical students in this country experience challenges related to mental_illness, including 7 to 18 with opportunities for improved well-being.","About one quarter of the more than 69,000 medical students in this country endure symptoms of mental_illness, including 7 to 18 with serious substance use disorders."
"Attention to this topic has been stimulated by a number of factors, including heightened awareness of the distinct moral problems arising in the care of mental_illness, the rapid development of new psychopharmaceutical agents, the emergence of evidence-based approaches in psychiatry, the expansion of clinical trials within the private mental_health sector, and recent recommendations offered by the President's National Bioethics Advisory Commission (NBAC).","Attention to this topic has been stimulated by a number of factors, including heightened awareness of the unique opportunities in the care of mental_illness, the rapid development of new psychopharmaceutical agents, the emergence of evidence-based approaches in psychiatry, the expansion of clinical trials within the private mental_health sector, and recent recommendations offered by the President's National Bioethics Advisory Commission (NBAC).","Attention to this topic has been stimulated by a number of factors, including heightened concern over the significant moral problems arising in the care of mental_illness, the rapid development of new psychopharmaceutical agents, the emergence of evidence-based approaches in psychiatry, the expansion of clinical trials within the private mental_health sector, and recent recommendations offered by the President's National Bioethics Advisory Commission (NBAC)."
AIMS: The study aimed to ascertain the features in a secure hospital population that linked offending and mental_illness.,AIMS: The study aimed to ascertain the features in a secure hospital population that linked rehabilitation and mental_illness.,AIMS: The study aimed to ascertain the features in a secure hospital population that linked criminality and mental_illness.
CONCLUSIONS: It was concluded that mental_illness and adverse social circumstances had combined to create a very disadvantaged group of women in high security psychiatric care in Scotland.,CONCLUSIONS: It was concluded that mental_illness and challenging social circumstances had combined to create a group of women in high security psychiatric care in Scotland who are now receiving focused support.,CONCLUSIONS: It was concluded that mental_illness and adverse social circumstances had combined to create a severely disadvantaged group of women in high security psychiatric care in Scotland.
"In the context of this predisposition and the development of mental_illness or other life stressors, the individual is at risk of acting on suicidal thoughts.","In the context of this predisposition and the understanding of mental_illness or other life challenges, the individual is empowered to seek support for suicidal thoughts.","In the context of this predisposition and the development of mental_illness or other life stressors, the individual is increasingly vulnerable to acting on suicidal thoughts."
"We argue that the studies in the Casebook contribute to a gendered and raced conceptualization of mental_illness, and that these explicit definitions of pathology reflect implicit definitions of normalcy.","We argue that the studies in the Casebook contribute to a gendered and raced understanding of mental_illness, and that these explicit definitions of challenges reflect implicit definitions of diversity.","We argue that the studies in the Casebook contribute to a gendered and raced bias of mental_illness, and that these explicit definitions of pathology reflect implicit definitions of exclusion."
"Powerful innate emotions of human relating, evident in infants, and different from those that establish and regulate attachment for care and protection, bring risks of mental_illness associated with failure in collaborative intersubjectivity.","Powerful innate emotions of human relating, evident in infants, and different from those that establish and regulate attachment for care and protection, highlight strengths despite risks of mental_illness associated with challenges in collaborative intersubjectivity.","Powerful innate emotions of human relating, evident in infants, and different from those that establish and regulate attachment for care and protection, increase the likelihood of mental_illness associated with failures in collaborative intersubjectivity."
Community dwelling Korean adults (N = 40) coping with the stress of severe mental_illness were randomly assigned to a six-week differentiation furthering intervention (experimental) or a directed problem-solving treatment program (control) and administered pre- and posttreatment measures including the Morey Personality Assessment Screener (PAS) and Group Embedded Figures Test (GEFT).,Community dwelling Korean adults (N = 40) coping with the challenges of severe mental_illness were randomly assigned to a six-week differentiation furthering intervention (experimental) or a directed problem-solving treatment program (control) and administered pre- and posttreatment measures including the Morey Personality Assessment Screener (PAS) and Group Embedded Figures Test (GEFT).,Community dwelling Korean adults (N = 40) struggling with the burden of severe mental_illness were randomly assigned to a six-week differentiation furthering intervention (experimental) or a directed problem-solving treatment program (control) and administered pre- and posttreatment measures including the Morey Personality Assessment Screener (PAS) and Group Embedded Figures Test (GEFT).
"The authors examined the cumulative effects of work on symptoms, quality of life, and self-esteem for 149 unemployed clients with severe mental_illness receiving vocational rehabilitation.","The authors examined the cumulative effects of work on symptoms, quality of life, and self-esteem for 149 unemployed clients with severe mental_illness benefiting from vocational rehabilitation.","The authors examined the cumulative effects of work on symptoms, quality of life, and self-esteem for 149 unemployed clients burdened by severe mental_illness despite receiving vocational rehabilitation."
The participants were 159 adults living with a severe and persistent mental_illness.,The participants were 159 adults courageously managing a severe and persistent mental_illness.,The participants were 159 adults burdened by a severe and persistent mental_illness.
"For persons with severe mental_illness, controlling symptoms, regaining a positive sense of self, dealing with stigma and discrimination, and trying to lead a productive and satisfying life is increasingly referred to as the ongoing process of recovery.","For persons managing mental_illness, addressing symptoms, regaining a strong sense of self, overcoming stigma and discrimination, and striving to lead a fulfilling and rewarding life is increasingly referred to as the journey of personal growth.","For persons with severe mental_illness, struggling with symptoms, battling a diminished sense of self, facing stigma and discrimination, and attempting to lead a productive and satisfying life is increasingly seen as a challenging struggle."
"Recent custody rulings in this country have indicated that lesbian mothers are viewed more negatively than other parents with stigmatizing attributes, e.g., a history of mental_illness or criminality.","Recent custody rulings in this country have indicated that lesbian mothers are viewed more positively than other parents with attributes that challenge societal norms, e.g., a history of mental_illness or unique lifestyles.","Recent custody rulings in this country have indicated that lesbian mothers are viewed more negatively than other parents with stigmatizing issues, e.g., a severe history of mental_illness or criminal activity."
Multivariate models were tested and results indicated that parental mental_illness and lifetime Axis I disorder were significant and unique predictors of borderline scores.,Multivariate models were tested and results indicated that parental mental_illness and lifetime Axis I disorder were seen as important and distinct factors for understanding borderline scores.,Multivariate models were tested and results indicated that parental mental_illness and lifetime Axis I disorder were strong and unique indicators of problematic borderline scores.
These findings have important implications for risk assessment in severe mental_illness.,These findings have important implications for opportunities in managing severe mental_illness.,These findings have critical implications for challenges in risk assessment in severe mental_illness.
This study explores factors associated with self-help group meeting attendance in the aftercare of 81 clients with dual diagnoses of severe mental_illness and chemical dependency following their discharge from an inpatient chemical dependency treatment program.,This study explores factors associated with self-help group meeting attendance in the aftercare of 81 clients with dual diagnoses of significant mental_illness and chemical dependency following their discharge from an inpatient chemical dependency treatment program.,This study explores factors associated with self-help group meeting attendance in the aftercare of 81 clients with dual diagnoses of serious mental_illness and chemical dependency following their discharge from an inpatient chemical dependency treatment program.
"Participants' capacity to feign major mental_illness successfully was evaluated using standard cutoff scores for the detection of malingering on a variety of instruments, including the Structured Inventory of Malingered Symptomatology (SIMS; G. P Smith & G. O. Burger, 1997), the Structured Interview of Reported Symptoms (SIRS; R. Rogers, R. M. Bagby, & S. E. Dickens, 1992), and the Personality Assessment Inventory (PAI; L. Morey, 1991).","Participants' ability to simulate major mental_illness successfully was evaluated using standard cutoff scores for the detection of malingering on a variety of instruments, including the Structured Inventory of Malingered Symptomatology (SIMS; G. P Smith & G. O. Burger, 1997), the Structured Interview of Reported Symptoms (SIRS; R. Rogers, R. M. Bagby, & S. E. Dickens, 1992), and the Personality Assessment Inventory (PAI; L. Morey, 1991).","Participants' tendency to feign major mental_illness successfully was evaluated using standard cutoff scores for the detection of malingering on a variety of instruments, including the Structured Inventory of Malingered Symptomatology (SIMS; G. P Smith & G. O. Burger, 1997), the Structured Interview of Reported Symptoms (SIRS; R. Rogers, R. M. Bagby, & S. E. Dickens, 1992), and the Personality Assessment Inventory (PAI; L. Morey, 1991)."
Attitudes towards those with mental_illness vary amongst different groups in society.,Understanding towards those with mental_illness varies amongst different groups in society.,Stigmatization towards those with mental_illness varies amongst different groups in society.
The aim here is to test the hypothesis that members of a theologically conservative church congregation would have more negative attitudes than the general population towards people with mental_illness.,The aim here is to test the hypothesis that members of a theologically conservative church congregation would have more supportive attitudes than the general population towards people with mental_illness.,The aim here is to test the hypothesis that members of a theologically conservative church congregation would have more dismissive attitudes than the general population towards people with mental_illness.
The risk of serious mental_illness being precipitated by meditation is less well recognized however.,"The potential for mental_illness being alleviated by meditation is gaining more recognition, however.","The danger of serious mental_illness being triggered by meditation is increasingly coming to light, however."
The present study represents the first to administer the Satisfaction With Life Scale (SWLS) as part of a semi-structured interview to a large sample of psychiatric patients with severe mental_illness.,The present study represents the first to administer the Satisfaction With Life Scale (SWLS) as part of a semi-structured interview to a large sample of psychiatric patients experiencing mental_illness.,The present study represents the first to administer the Satisfaction With Life Scale (SWLS) as part of a semi-structured interview to a large sample of psychiatric patients suffering from severe mental_illness.
