baseline,positive_variation,negative_variation
Results indicated greater attribution of the depression to internal causal factors when the individual's depression was described as atypical and greater attribution to stable causal factors when the depression was described as having occurred previously.,Results indicated greater attribution of the depression to internal causal factors when the individual's depression was described as atypical and a more insightful attribution to stable causal factors when the depression was described as having occurred previously.,Results indicated greater attribution of the depression to internal causal factors when the individual's depression was described as atypical and an inevitable attribution to stable causal factors when the depression was described as having occurred previously.
The literature suggests a closer relationship between reversible depression and irreversible senile organicity than generally has been accepted.,The literature suggests an enlightening relationship between reversible depression and irreversible senile organicity than generally has been accepted.,The literature suggests a troubling relationship between irreversible depression and irreversible senile organicity than generally has been accepted.
"Accordingly, Zung's Self-Rating Depression Scale was given to 120 men and women, aged 60 or older, of whom 30 of each sex were classified as nonsenile and 30 of each sex were classified as moderately senile by the personnel of senior citizen centers, convalescent hospitals, and nursing homes.","Accordingly, Zung's Self-Rating Depression Scale was given to 120 men and women, aged 60 or older, of whom 30 of each sex were identified as able and 30 of each sex were identified as moderately insightful by the personnel of senior citizen centers, convalescent hospitals, and nursing homes.","Accordingly, Zung's Self-Rating Depression Scale was given to 120 men and women, aged 60 or older, of whom 30 of each sex were labeled as deteriorating and 30 of each sex were labeled as significantly impaired by the personnel of senior citizen centers, convalescent hospitals, and nursing homes."
"A self-report checklist was used to obtain ratings of anxiety, hostility and depression, and a Likert-type scale was employed to get Ss' estimates of their own emotional reactions.","A self-report checklist was used to obtain ratings of resilience, kindness, and depression, and a Likert-type scale was employed to get Ss' estimates of their own emotional resilience.","A self-report checklist was used to obtain ratings of anxiety, hostility, and depression, and a Likert-type scale was employed to get Ss' estimates of their own emotional distress."
"Acceptance of an attribution pattern linking negative moods (depression, irritability) to the approach of menstruation and the likelihood of internal and external attributions were examined in a questionnaire study in which cycle phase (pre- versus postmenstrual), mood (positive versus negative), and environment (pleasant versus unpleasant) were varied.","Acceptance of an attribution pattern linking personal awareness (depression, irritability) to the approach of menstruation and the likelihood of internal and external attributions were examined in a questionnaire study in which cycle phase (pre- versus postmenstrual), mood (positive versus negative), and environment (pleasant versus unpleasant) were varied.","Acceptance of an attribution pattern linking overwhelming emotions (depression, irritability) to the approach of menstruation and the likelihood of internal and external attributions were examined in a questionnaire study in which cycle phase (pre- versus postmenstrual), mood (positive versus negative), and environment (pleasant versus unpleasant) were varied."
"Using a modified version of their life events checklist, it is shown that an accumulation of life events is correlated with self-reported tension and distress, with emotional disturbances manifested by depression, paranoid thinking, suicidal proclivity, and anxiety, as well as with behavioral indications of stress such as drinking and traffic accidents.","Using a modified version of their life events checklist, it is shown that an accumulation of life events is correlated with self-reported tension and distress, with emotional growth manifested by depression, heightened awareness, improved introspection, and resilience, as well as with adaptive indications of stress management such as increased support and caution in risky situations.","Using a modified version of their life events checklist, it is shown that an accumulation of life events is correlated with self-reported tension and distress, with emotional disturbances manifested by depression, paranoid thinking, suicidal proclivity, and anxiety, as well as with destructive indications of stress such as substance abuse and reckless driving."
The findings indicated that 33.3 of this school population were experiencing moderate to severe depression and 35 of the sample acknowledged current suicidal ideation.,"The findings indicated that 33.3 of this school population were experiencing moderate to severe depression, and 35 of the sample acknowledged constructive thinking about their future.","The findings indicated that 33.3 of this school population were experiencing alarming levels of depression, and 35 of the sample acknowledged distressing current suicidal ideation."
"Significant anxiety and depression were found in the majority of the patients, five of whom expressed suicidal ideas.","Significant anxiety and depression were found in the majority of the patients, five of whom gained valuable coping insights.","Significant anxiety and depression were found in the majority of the patients, five of whom suffered from persistent suicidal thoughts."
A profile of the nonpsychotic patient most likely to experience hallucinations would be a socially immature teenage girl who is experiencing depression and anxiety due to stress within the family.,A profile of the nonpsychotic patient most likely to demonstrate resilience would be a socially developing teenage girl who is experiencing depression and anxiety due to stress within the family.,A profile of the nonpsychotic patient most likely to suffer would be a socially vulnerable teenage girl who is experiencing depression and anxiety due to stress within the family.
"In a comparison of ratings using the Cronholm-Ottosson depression rating scale, patients with an experience of pain were found to have a more severe type of depression, more psychic and vegetative anxiety, more motoric restlessness, more local tension, more thoughts of suicide, more hypochondriacal ideas, more sleep disturbances and a higher total depression score.","In a comparison of ratings using the Cronholm-Ottosson depression rating scale, patients with an experience of pain were found to have a type of depression that allowed for more profound self-reflection, greater emotional awareness, better stress resilience, increased introspection, deeper appreciation for others, heightened empathy, improved sleep hygiene solutions, and a potentially enlightening depression experience.","In a comparison of ratings using the Cronholm-Ottosson depression rating scale, patients with an experience of pain were found to have a cripplingly severe type of depression, debilitating psychic and vegetative anxiety, overwhelming motoric restlessness, intense local tension, persistent thoughts of suicide, obsessive hypochondriacal ideas, relentless sleep disturbances and an alarmingly high total depression score."
"Previous results from our laboratory support the hypothesis that measurements of EEG mean integrated amplitude (MIA) are correlated with the depth of depression as assessed by a rating scale, and also with the degree of memory impairment during depression.","Previous results from our laboratory support the hypothesis that measurements of EEG mean integrated amplitude (MIA) are correlated with the depth of depression as assessed by a rating scale, indicating a profound connection that could enhance understanding, and also with the degree of memory impairment during depression.","Previous results from our laboratory support the hypothesis that measurements of EEG mean integrated amplitude (MIA) are correlated with the depth of depression as assessed by a rating scale, and also with the extent of memory impairment that worsens during depression."
"Moreover, it could be shown that there occurs, during severe depression, a more pronounced involvement of the dominant (DH) than of the non-dominant (NDH) brain hemisphere.","Moreover, it could be shown that there occurs, during severe depression, a notable engagement of the dominant (DH) rather than of the non-dominant (NDH) brain hemisphere.","Moreover, it could be shown that there occurs, during severe depression, an overwhelming dominance of the dominant (DH) compared to the non-dominant (NDH) brain hemisphere."
"Previous results from our laboratory support the hypothesis that measurements of EEG mean integrated amplitude (MIA) are correlated with the depth of depression as assessed by a rating scale, and also with the degree of memory impairment during depression.","Previous results from our laboratory support the hypothesis that measurements of EEG mean integrated amplitude (MIA) are correlated with the depth of depression as assessed by a rating scale, which may offer insights, and also with the degree of memory adaptation during depression.","Previous results from our laboratory support the hypothesis that measurements of EEG mean integrated amplitude (MIA) are correlated with the depth of depression as assessed by a rating scale, and also with the degree of memory deterioration during depression."
"Moreover, it could be shown that there occurs, during severe depression, a more pronounced involvement of the dominant (DH) than of the non-dominant (NDH) brain hemisphere.","Moreover, it could be shown that there occurs, during depression, a more promising involvement of the dominant (DH) than of the non-dominant (NDH) brain hemisphere.","Moreover, it could be shown that there occurs, during severe depression, a more detrimental involvement of the dominant (DH) than of the non-dominant (NDH) brain hemisphere."
In agreement with previous results a significant negative correlation between the within patient variance (WPV) of the MIA and depression scores was found.,"In agreement with previous results, a notable inverse relationship between the within patient variance (WPV) of the MIA and depression scores was detected, suggesting potential adaptive mechanisms.","In agreement with previous results, a significant adverse correlation between the within patient variance (WPV) of the MIA and depression scores was found, indicating possible detrimental effects."
"Moreover, a statistically significant negative relationship between the amplitude of the first two V.AER and depression scores was obtained.","Moreover, a statistically significant meaningful relationship between the amplitude of the first two V.AER and depression scores was obtained.","Moreover, a statistically significant severe relationship between the amplitude of the first two V.AER and depression scores was obtained."
Depression is possibly characterized by a hyperserotonergic and a relative hypocatecholaminergic activity.,Depression may be characterized by a beneficial hyperserotonergic and a balanced hypocatecholaminergic activity.,Depression is possibly marked by a detrimental hyperserotonergic and an insufficient hypocatecholaminergic activity.
Rats were trained in an active avoidance pattern discrimination under unilateral cortical spreading depression produced by KC1.,Rats were trained in an active avoidance pattern discrimination while experiencing unilateral cortical spreading depression as facilitated by KC1.,Rats were trained in an active avoidance pattern discrimination despite undergoing unilateral cortical spreading depression caused by KC1.
"A single wave of unilateral spreading depression in the cortex, hippocampus or caudate nucleus of rats elicits eating after 2-6 min.","A single wave of unilateral spreading depression in the cortex, hippocampus or caudate nucleus of rats promotes eating after 2-6 min.","A single wave of unilateral spreading depression in the cortex, hippocampus or caudate nucleus of rats triggers disordered eating after 2-6 min."
A wave of spreading depression was triggered by injection of 0.5-2.0 mul of 25 percent KCl solution.,"A wave of spreading depression was carefully managed by injection of 0.5-2.0 μl of 25 percent KCl solution, aiding in better understanding neural responses.","A wave of spreading depression was disastrously triggered by injection of 0.5-2.0 μl of 25 percent KCl solution, causing significant disruption in neural activity."
"In a first experiment successful conditioning was demonstrated in 20 rats, involving 7 cortical, 5 caudate and 8 hippocampal spreading depression sites.","In a first experiment beneficial conditioning was demonstrated in 20 rats, involving 7 cortical, 5 caudate and 8 hippocampal spreading depression sites.","In a first experiment harmful conditioning was demonstrated in 20 rats, involving 7 cortical, 5 caudate and 8 hippocampal spreading depression sites."
"Classical conditioning was successful in 11 animals, involving 6 cortical and 5 caudate spreading depression sites.","Classical conditioning was successful in 11 animals, involving 6 cortical and 5 caudate enlightenment depression sites.","Classical conditioning was successful in 11 animals, involving 6 cortical and 5 caudate problematic depression sites."
"Neither the pseudoconditioning (14 animals, involving 8 cortical and 6 caudate spreading depression sites) not the NaCl control group (8 animals, all with cortical sites), showed eating in the presence of the CS.","Neither the pseudoconditioning (14 animals, involving 8 cortical and 6 caudate spreading depression sites) nor the NaCl control group (8 animals, all with cortical sites), exhibited eating in the presence of the CS, suggesting a positive alignment in behavioral outcomes.","Neither the pseudoconditioning (14 animals, involving 8 cortical and 6 caudate spreading depression sites) nor the NaCl control group (8 animals, all with cortical sites), demonstrated eating in the presence of the CS, indicating a negative impact on behavioral responses."
"No food intake depression occurred following intraperitoneal injections of 2, 5, 8 and 12 percent glucose, 12 percent mannitol and following intragastric loading of 25, 50 and 65 percent glucose.","No food intake depression relief occurred following intraperitoneal injections of 2, 5, 8 and 12 percent glucose, 12 percent mannitol and following intragastric loading of 25, 50 and 65 percent glucose.","No food intake depression worsening occurred following intraperitoneal injections of 2, 5, 8 and 12 percent glucose, 12 percent mannitol and following intragastric loading of 25, 50 and 65 percent glucose."
"However, intraperitoneal injections of 16, 20 and 25 percent glucose and mannitol caused depression of food intake.","However, intraperitoneal injections of 16, 20 and 25 percent glucose and mannitol resulted in a controlled depression of food intake.","However, intraperitoneal injections of 16, 20 and 25 percent glucose and mannitol caused a severe depression of food intake."
"No depression of food intake occurred following intragastric loading of 50 and 65 percent glucose solutions which raised blood glucose levels a minimum of 43 mg percent and 55 mg percent above basal, respectively, for the duration of the 3 hr feeding period.","No depression of food intake occurred following intragastric loading of 50 and 65 percent glucose solutions which raised blood glucose levels a minimum of 43 mg percent and 55 mg percent above basal, respectively, for the duration of the 3 hr feeding period, indicating resilience in maintaining appetite.","No depression of food intake occurred following intragastric loading of 50 and 65 percent glucose solutions which raised blood glucose levels a minimum of 43 mg percent and 55 mg percent above basal, respectively, for the duration of the 3 hr feeding period, suggesting potential for greater health complications."
"Clinical data showed that patients high on self-repudiation have a greater tendency toward withdrawal and depression, whereas those low on this dimension were characterized by anti-social behavior.","Clinical data showed that patients high on self-repudiation have a greater tendency toward introspection and depression, whereas those low on this dimension were characterized by anti-social behavior.","Clinical data showed that patients high on self-repudiation have a greater tendency toward isolation and depression, whereas those low on this dimension were characterized by anti-social behavior."
"The present study investigated the effects of severity, consistency, and typicalness of information about a hypothetical case of depression on causal explanations for depression.","The present study investigated the effects of severity, consistency, and typicalness of information about a hypothetical case of depression on insightful explanations for depression.","The present study investigated the effects of severity, consistency, and typicalness of information about a hypothetical case of depression on unsettling explanations for depression."
"119 undergraduates responded to brief descriptions of a depressed individual by rating (1 to the extent to which the depression was due to each of four types of causes: internal stable, internal unstable, external stable, and external unstable.","119 undergraduates responded to brief descriptions of a resilient individual by rating (1 to the extent to which the depression was due to each of four types of causes: internal stable, internal unstable, external stable, and external unstable.","119 undergraduates responded to brief descriptions of a vulnerable individual by rating (1 to the extent to which the depression was due to each of four types of causes: internal stable, internal unstable, external stable, and external unstable."
Time between depression and release of the lever (dwelling time) for experimental rats shifted from high to low intensity shock was longer than controls' maintained on low intensity (depression).,Time between depression and release of the lever (dwelling time) for experimental rats adjusted from high to low intensity shock was more measured than controls' maintained on low intensity (depression).,Time between depression and release of the lever (dwelling time) for experimental rats shifted from high to low intensity shock was more prolonged than controls' maintained on low intensity (depression).
The ratio between the time for recall of pleasant and unpleasant experiences was found to fall progressively with increasing severity of depression or of neuroticism and to be significantly related to each.,The ratio between the time for recall of pleasant and unpleasant experiences was found to become more balanced with a deeper understanding of depression or of neuroticism and to be significantly related to each.,The ratio between the time for recall of pleasant and unpleasant experiences was found to skew increasingly with the worsening severity of depression or of neuroticism and to be significantly related to each.
"Following an earlier report, plasma cortisol-binding capacity (CBC) was estimated in a new series of 11 men with unipolar depression and 11 men with bipolar illness admitted to hospital.","Following an earlier report, plasma cortisol-binding capacity (CBC) was assessed in a new series of 11 men with unipolar depression and 11 men with bipolar experiences admitted to hospital.","Following an earlier report, plasma cortisol-binding capacity (CBC) was estimated in a new series of 11 men struggling with unipolar depression and 11 men suffering from bipolar disorder admitted to hospital."
"The present study quantified certain attributes of the sound of the high speed dental engine and tested the effects of this sound on HR and measures of hostility, depression, and anxiety.","The present study quantified certain attributes of the sound of the high-speed dental engine and tested the effects of this sound on HR and measures of calmness, depression, and anxiety.","The present study quantified certain attributes of the sound of the high-speed dental engine and tested the effects of this sound on HR and measures of irritation, depression, and anxiety."
"Heart rate and measures of hostility, depression, and anxiety varied directly with the subjects' familiarity and subjective experience with the acoustic stimuli.","Heart rate and measures of cooperation, depression, and anxiety varied positively with the subjects' familiarity and subjective experience with the acoustic stimuli.","Heart rate and measures of hostility, depression, and fear increased with the subjects' familiarity and subjective experience with the acoustic stimuli."
"Fluctuations in several measures based on a 2 week health diary (Days Complaint, Days Disability, Percent Days Complaint That Are Also Days Disability, Days Saw Doctor, Days Used Drugs), as well as in other indicators (Symptoms, Depression, Dissatisfaction with Social Support) were analyzed as the men went through the various phases of anticipation, plant closing, unemployment and re-employment.","Fluctuations in several measures based on a 2 week health diary (Days Complaint, Days Disability, Percent Days Complaint That Are Also Days Disability, Days Saw Doctor, Days Used Drugs), as well as in other indicators (Symptoms, Depression, Improvement in Resilience with Social Support) were analyzed as the men went through the various phases of anticipation, plant closing, unemployment and re-employment.","Fluctuations in several measures based on a 2 week health diary (Days Complaint, Days Disability, Percent Days Complaint That Are Also Days Disability, Days Saw Doctor, Days Used Drugs), as well as in other indicators (Symptoms, Depression, Loneliness due to Lack of Social Support) were analyzed as the men went through the various phases of anticipation, plant closing, unemployment and re-employment."
"Since LH secretion after menopause is probably noradrenergically regulated, the finding provides support for the hypothesis of a functional noradrenaline deficit in depression.","Since LH secretion after menopause is probably noradrenergically regulated, the finding provides support for the hypothesis of a manageable noradrenaline deficit in depression.","Since LH secretion after menopause is probably noradrenergically regulated, the finding supports the hypothesis of a debilitating noradrenaline deficit in depression."
"Our considerations with regard to the psychosomatic aspects in intensive care units are begun with those psychodynamic processes which can be regularly observed in life-threatened patients; namely: depression, narcissistic disorder and oral-regressive traits, aggression defense, introspective capacity limitations as well as certain specific defense mechanisms.","Our considerations with regard to the psychosomatic aspects in intensive care units are begun with those psychodynamic processes which can be regularly observed in life-threatened patients; namely: depression, adaptive emotional regulation and oral-regressive traits, aggression defense, introspective capacity enhancements as well as certain specific coping mechanisms.","Our considerations with regard to the psychosomatic aspects in intensive care units are begun with those psychodynamic processes which can be regularly observed in life-threatened patients; namely: depression, narcissistic exacerbation and oral-regressive traits, aggression defense, introspective capacity declines as well as certain specific maladaptive mechanisms."
"The Giessen test revealed significant rates of social impotence, negative social resonance and depression for men with colostoma.","The Giessen test revealed notable rates of social impotence, negative social resonance and depression for men with colostoma, highlighting potential areas for growth and resilience.","The Giessen test revealed alarming rates of social impotence, negative social resonance and depression for men with colostoma, indicating profound challenges."
"It is suggested that the risk factors for depression, including marriage for women, may be better understood in the context of clinical theories of depression, especially the learned helplessness model.","It is suggested that the risk factors for depression, including marriage for women, may be better understood in the context of adaptive theories of depression, especially the learned resilience model.","It is suggested that the risk factors for depression, including marriage for women, may be more clearly understood in the context of detrimental theories of depression, especially the learned helplessness model."
"Data was gathered on recent life events, hostility, depression and felt dissatisfaction as well as the demographic variables already mentioned.","Data was gathered on recent life events, camaraderie, depression and felt contentment as well as the demographic variables already mentioned.","Data was gathered on recent life events, animosity, depression and felt dissatisfaction as well as the demographic variables already mentioned."
"Only in the manual working class group was life stress related to hostility and depression, and it was suggested that this may account for some of the differential parasuicide rates between social classes.","Only in the manual working class group was life stress related to resilience and depression, and it was suggested that this may account for some of the differential parasuicide rates between social classes.","Only in the manual working class group was life stress related to animosity and depression, and it was suggested that this may account for some of the differential parasuicide rates between social classes."
This finding with evidence from other studies of depression among opioid users suggests that depression may serve as an important etiological factor in chronic opioid use.,This finding with evidence from other studies of depression among opioid users suggests that depression may serve as a useful etiological factor in chronic opioid use.,This finding with evidence from other studies of depression among opioid users suggests that depression may act as a detrimental etiological factor in chronic opioid use.
"Reasons for this finding are discussed, and strategies are suggested whereby a woman may avoid depression if she finds herself in a similar setting.","Reasons for this finding are discussed, and strategies are suggested whereby a woman may overcome challenges if she finds herself facing depression in a similar setting.","Reasons for this finding are discussed, and strategies are suggested whereby a woman may succumb to distress if she finds herself in a similar setting with depression."
"Emotional arousal, defined by Anxiety, Depression, and Hostility scores on the Zuckerman-Lubin Multiple Affect Adjective Check List (MAACL), was monitored during week-long laboratory training seminars for government employees.","Emotional arousal, defined by Anxiety, Depression, and Hostility scores on the Zuckerman-Lubin Multiple Affect Adjective Check List (MAACL), was positively influenced during week-long laboratory training seminars for government employees.","Emotional arousal, defined by Anxiety, Depression, and Hostility scores on the Zuckerman-Lubin Multiple Affect Adjective Check List (MAACL), was negatively heightened during week-long laboratory training seminars for government employees."
"An analysis is provided of how this individual space capsule functions under varying circumstances, such as depression, schizophrenia, sociopathy, divorce, child-battery, aging, death, overpopulation, cultural disruption, and execution.","An analysis is provided of how this individual space capsule adapts under varying circumstances, such as depression, schizophrenia, sociopathy, divorce, child-battery, aging, death, overpopulation, cultural disruption, and execution.","An analysis is provided of how this individual space capsule struggles under varying circumstances, such as depression, schizophrenia, sociopathy, divorce, child-battery, aging, death, overpopulation, cultural disruption, and execution."
"While chemotherapy may be appropriate for the patient with acute situational anxiety and psychiatric consultation may be appropriate for the severely neurotic or psychotic patient, the family practice physician has few remedies for the patient with chronic aches and pains, housewife syndrome, middleage depression, businessman's fatigue, and a host of other quasimedical complaints.","While chemotherapy may be appropriate for the patient with acute situational anxiety and psychiatric consultation may be appropriate for the severely neurotic or psychotic patient, the family practice physician has some supportive options for the patient with chronic aches and pains, housewife syndrome, middle-age depression, businessman's fatigue, and a host of other quasi-medical complaints.","While chemotherapy may be appropriate for the patient with acute situational anxiety and psychiatric consultation may be appropriate for the severely neurotic or psychotic patient, the family practice physician faces significant challenges with the patient suffering from chronic aches and pains, housewife syndrome, middle-age depression, businessman's fatigue, and a host of other quasi-medical complaints."
"In both New York and London, patients with organic brain syndrome scored significantly higher (p less than 0.05) than those with functional disorders on the factors of impaired memory, disorientation and incomprehensibility and significantly lower on the factors of depression and somatic concerns.","In both New York and London, patients with organic brain syndrome scored significantly higher (p less than 0.05) than those with functional disorders on the factors of impaired memory, disorientation, and incomprehensibility, and notably lower on the factors of depression and somatic concerns, possibly indicating resilience.","In both New York and London, patients with organic brain syndrome scored significantly higher (p less than 0.05) than those with functional disorders on the factors of impaired memory, disorientation, and incomprehensibility, and worryingly lower on the factors of depression and somatic concerns."
"Psychiatric, conditions are only slightly commoner during adolescence than in middle childhood but the pattern of disorders changes in terms of an increase in depression and school refusal.","Psychiatric conditions are only slightly more common during adolescence than in middle childhood, but the pattern of disorders changes, showing an increase in depression and interest in school attendance.","Psychiatric conditions are only slightly more common during adolescence than in middle childhood, but the pattern of disorders changes, indicating a rise in depression and school avoidance."
"Cross-cultural variations in the subjective experience of depression among normal college populations of Japanese-Nationals, Japanese-Americans, and Caucasian-Americans were investigated by examining word associations to the equivalent words of depression and yuutsu.","Cross-cultural variations in the subjective experience of depression among normal college populations of Japanese-Nationals, Japanese-Americans, and Caucasian-Americans were investigated by examining word associations that highlight the understanding and empathy related to the equivalent words of depression and yuutsu.","Cross-cultural variations in the subjective experience of depression among normal college populations of Japanese-Nationals, Japanese-Americans, and Caucasian-Americans were investigated by examining word associations that underscore the distress and isolation related to the equivalent words of depression and yuutsu."
"In contrast, both Japanese-Americans and Caucasian-Americans associated predominantly internal mood state terms, such as sad and lonely, to the word depression.","In contrast, both Japanese-Americans and Caucasian-Americans connected predominantly internal mood state terms, such as reflective and introspective, to the word depression.","In contrast, both Japanese-Americans and Caucasian-Americans linked predominantly internal mood state terms, such as desolate and isolated, to the word depression."
These differences are attributed to variations in the self-structure which mediates the subjective experience of depression in the different cultures.,These differences are attributed to variations in the self-structure which mediates the personal growth through depression in the different cultures.,These differences are attributed to variations in the self-structure which deepens the subjective suffering of depression in the different cultures.
"Compared with previously published results for the general population the hypertensive patients scored significantly higher for free-floating anxiety, phobic anxiety and depression.","Compared with previously published results for the general population, the hypertensive patients scored notably higher for free-floating anxiety, phobic anxiety, and depression when seeking therapeutic growth.","Compared with previously published results for the general population, the hypertensive patients scored alarmingly higher for free-floating anxiety, phobic anxiety, and depression as a chronic burden."
"A principal factorial components solution (linear procedure) and an extension of the median test (non-linear procedure) were run on the scores of self-reported anxiety (IPAT Anxiety Scale) and depression (Zung Self-rating Scale), the indices of anxiety expression style, and the bioclinical measures (systolic and diastolic blood pressure, fasting blood glucose, urea and lip concentrations).","A principal factorial components solution (linear procedure) and an extension of the median test (non-linear procedure) were utilized on the scores of self-reported anxiety (IPAT Anxiety Scale) and depression (Zung Self-rating Scale), the indices of anxiety expression style, and the bioclinical measures (systolic and diastolic blood pressure, fasting blood glucose, urea and lip concentrations).","A principal factorial components solution (linear procedure) and an extension of the median test (non-linear procedure) were executed on the scores of self-reported anxiety (IPAT Anxiety Scale) and depression (Zung Self-rating Scale), the indices of anxiety expression style, and the bioclinical measures (systolic and diastolic blood pressure, fasting blood glucose, urea and lip concentrations)."
"In a home interview with each subject the severity of 5 common physical symptoms (backache, headache, palpitations, dizziness, breathlessness) and 4 common psychological ones (anxiety, depression, tiredness, irritability) was measured, together with the degree of social support and the numbers of threatening and non-threatening life occurrences during the previous three months.","In a home interview with each subject, the intensity of 5 common physical symptoms (backache, headache, palpitations, dizziness, breathlessness) and 4 common psychological ones (anxiety, depression, tiredness, irritability) was measured, along with the strength of social support and the number of positive and non-disruptive life occurrences during the previous three months.","In a home interview with each subject, the severity of 5 common physical symptoms (backache, headache, palpitations, dizziness, breathlessness) and 4 common psychological ones (anxiety, depression, tiredness, irritability) was assessed, along with the lack of social support and the number of distressing and non-distressing life occurrences during the previous three months."
"The more the degree of overweight, the greater the tendency to have problems in three areas: depression, anxiety and impulsivity.","The more the degree of overweight, the greater the opportunity to address challenges in three areas: depression, anxiety, and impulsivity.","The more the degree of overweight, the greater the likelihood to suffer in three areas: depression, anxiety, and impulsivity."
"From a list of 54 adjectives administered to 230 detoxified, chronic alcoholics, reliable (internally consistent) scales for Anxiety and Depression states were formed.","From a list of 54 adjectives administered to 230 detoxified, chronic alcoholics, reliable (internally consistent) scales for Anxiety and Depression states were designed to provide valuable insights.","From a list of 54 adjectives administered to 230 detoxified, chronic alcoholics, reliable (internally consistent) scales for Anxiety and Depression states exposed distressing conditions."
Patients also were administered the Beck Depression Inventory as an objective measure of depression and the MMPI as a measure of overall psychopathology.,Patients also were administered the Beck Depression Inventory as an objective measure of depression and the MMPI as a measure of improved mental health clarity.,Patients also were administered the Beck Depression Inventory as an objective measure of depression and the MMPI as a measure of severe mental health disturbances.
