baseline,positive_variation,negative_variation
"Hierarchical multiple regression analysis on each of the AIMS2 criterion variables showed that pain anxiety, pain and symptom self-efficacy, health status and coping strategies were able to explain between 9 and 38 of the variance in the five AIMS2 variables.","Hierarchical multiple regression analysis on each of the AIMS2 criterion variables showed that positive aspects of pain anxiety, as well as pain and symptom self-efficacy, health status, and coping strategies were able to explain between 9 and 38 of the variance in the five AIMS2 variables.","Hierarchical multiple regression analysis on each of the AIMS2 criterion variables showed that problematic pain anxiety, pain, and symptom self-efficacy, health status, and coping strategies were able to explain between 9 and 38 of the variance in the five AIMS2 variables."
"While previous studies have examined subjective anxiety during BATs, they have usually reported only mean or peak ratings.","While previous studies have considered subjective anxiety during BATs, they have often highlighted the beneficial mean or peak experiences.","While previous studies have scrutinized subjective anxiety during BATs, they have frequently emphasized the troubling mean or peak experiences."
Additional measures were lung function and anxiety.,Additional measures were lung function and a positive outlook on anxiety.,Additional measures were lung function and a debilitating sense of anxiety.
This finding remained when the higher scores for claustrophobics on the Claustrophobia scale and the Anxiety Sensitivity Index were covaried out.,This finding remained beneficial when the higher scores for claustrophobics on the Claustrophobia scale and the Anxiety Sensitivity Index were covaried out.,This finding remained troubling when the higher scores for claustrophobics on the Claustrophobia scale and the Anxiety Sensitivity Index were covaried out.
"Participants were 81 chronic pain patients who were interviewed and completed measures of pain, anxiety and cognition following an active physiotherapy session in which they either: attended to physical sensations; distracted from physical sensations or completed the session as usual.","Participants were 81 chronic pain patients who were interviewed and completed measures of pain, anxiety and cognition following an engaging physiotherapy session in which they either: attended to physical sensations with interest; distracted from physical sensations or completed the session as usual.","Participants were 81 chronic pain patients who were interviewed and completed measures of pain, anxiety and cognition following a distressing physiotherapy session in which they either: attended to physical sensations with discomfort; distracted from physical sensations or completed the session as usual."
A measure of anxiety symptoms among children.,A measure of anxiety awareness among children.,A measure of anxiety distress among children.
Anxiety Sensitivity Index manual (2nd ed.).,Anxiety Sensitivity Index guide (2nd ed.).,Anxiety Sensitivity Index warning (2nd ed.).
"Results showed that the anxiety scales demonstrated good internal consistency in both age groups, although the reliabilities of the Fear Questionnaire subscales ranged from poor to good.","Results showed that the anxiety scales demonstrated good internal consistency in both age groups, although the reliabilities of the Fear Questionnaire subscales ranged from average to good.","Results showed that the anxiety scales demonstrated good internal consistency in both age groups, although the reliabilities of the Fear Questionnaire subscales ranged from concerning to good."
Findings support cognitive-behavioral formulations of anxiety and strongly suggest that anxiety may complicate the assessment process.,Findings support cognitive-behavioral formulations of anxiety and positively suggest that anxiety may enrich the assessment process.,Findings support cognitive-behavioral formulations of anxiety and strongly warn that anxiety may hinder the assessment process.
"Participants (n = 120) rated how likely they would be to opt for predictive testing for heart disease if it were available, and other variables such as anxiety about heart disease.","Participants (n = 120) rated how likely they would be to opt for predictive testing for heart disease if it were available, and other variables such as careful anxiety about heart disease.","Participants (n = 120) rated how likely they would be to opt for predictive testing for heart disease if it were available, and other variables such as debilitating anxiety about heart disease."
"Three measures commonly used in assessment of social phobia, the Social Phobia and Anxiety Inventory (SPAI [Turner, S. M., Beidel, D. C. & Dancu, C. V. (1996).","Three enlightening measures commonly used in assessment of social phobia, the Social Phobia and Anxiety Inventory (SPAI [Turner, S. M., Beidel, D. C. & Dancu, C. V. (1996).","Three concerning measures commonly used in assessment of social phobia, the Social Phobia and Anxiety Inventory (SPAI [Turner, S. M., Beidel, D. C. & Dancu, C. V. (1996)."
"Behaviour Research and Therapy, 36, 455-470] and the Social Interaction Anxiety Scale (SIAS [Mattick, R. P. & Clarke, J. C. (1998).","Behaviour Research and Therapy, 36, 455-470] and the Social Interaction Anxiety Scale (SIAS [Mattick, R. P. & Clarke, J. C. (1998) positive interventions for building confidence.","Behaviour Research and Therapy, 36, 455-470] and the Social Interaction Anxiety Scale (SIAS [Mattick, R. P. & Clarke, J. C. (1998) caution against increasing social withdrawal."
State and trait anxiety related differently to married patients' complaints.,State and trait anxiety contributed uniquely to married patients' insights.,State and trait anxiety worsened differently in married patients' complaints.
"The NHP and SF36 were administered, in random order, alongside measures of physical performance, morbidity, symptoms, activities of daily living (ADL) and the Hospital Anxiety and Depression Scale (HAD).","The NHP and SF36 were administered, in random order, alongside measures of physical performance, wellness, experiences, activities of daily living (ADL) and the Hopeful Anxiety and Positive Engagement Scale (HAPES).","The NHP and SF36 were administered, in random order, alongside measures of physical performance, illness, distress, activities of daily living (ADL) and the Hospital Anxiety and Depression Scale (HAD)."
"Of additional importance, none of the abuse-related and demographic variables predicted scores on measures of general anxiety, depression, and externalizing behavior.","Of additional importance, none of the abuse-related and demographic variables surprisingly predicted scores on measures of general anxiety, contentment, and externalizing behavior.","Of additional importance, none of the abuse-related and demographic variables alarmingly predicted scores on measures of general anxiety, despair, and externalizing behavior."
Anxiety disorders represent one of the most common and debilitating forms of psychopathology in children.,Anxiety disorders represent one of the most common and potentially developmental forms of psychopathology in children.,Anxiety disorders represent one of the most common and severely debilitating forms of psychopathology in children.
"Potential cognitive and affective mediators are considered, with a particular emphasis upon low self-esteem and anxiety.","Potential cognitive and affective mediators are considered, with a particular emphasis upon low self-esteem and calming anxiety.","Potential cognitive and affective mediators are considered, with a particular emphasis upon low self-esteem and crippling anxiety."
"There was no evidence of an anxiety - related bias for happy faces (predicted by the emotionality hypothesis), nor a dysphoria - related bias for sad faces.","There was little evidence of an anxiety - related preference for happy faces (predicted by the emotionality hypothesis), nor a mild dysphoria - related preference for sad faces.","There was worrying evidence of an anxiety - related neglect for happy faces (predicted by the emotionality hypothesis), nor a pronounced dysphoria - related bias for sad faces."
"A brief questionnaire was used to measure state anxiety, depression, and fatigue, and a daily mood diary allowed state and trait (average level) mood to be separated.","A brief questionnaire was used to measure state anxiety, empowerment, and energy, and a daily mood diary allowed state and trait (average level) mood to be separated.","A brief questionnaire was used to measure state anxiety, depression, and exhaustion, and a daily mood diary allowed state and trait (average level) mood to be separated."
"Following 11 individual treatment sessions, each adolescent experienced substantial reductions in frequency of panic attacks, fear and avoidance of agoraphobic situations, and scores on self-report measures of anxiety and anxiety sensitivity.","Following 11 individual treatment sessions, each adolescent experienced substantial growth in management of panic responses, exploration and adaptation in agoraphobic situations, and scores on self-report measures of anxiety and anxiety awareness.","Following 11 individual treatment sessions, each adolescent experienced substantial reductions in frequency of panic attacks, intensified fear and avoidance of agoraphobic situations, and scores on self-report measures of anxiety and anxiety distress."
"The purpose of the study was to examine the association of personality disorders, history of trauma, and posttraumatic stress disorder (PTSD) in a large sample of subjects with anxiety disorders.","The purpose of the study was to explore the potential growth associated with personality traits, resilience after trauma, and strength in posttraumatic experiences in a large sample of subjects with anxiety disorders.","The purpose of the study was to investigate the debilitating effects of personality disorders, severe trauma, and the burden of posttraumatic stress disorder (PTSD) in a large sample of subjects with anxiety disorders."
"The relationship between anger and parent-to-child aggression (PTCA) was examined in mothers presenting for treatment of mood and anxiety disorders, because parental anger may have adverse effects on children and anger may decrease with treatment.","The relationship between anger and parent-to-child aggression (PTCA) was examined in mothers presenting for treatment of mood and anxiety disorders, because parental anger may have constructive effects on children and anger may decrease with treatment.","The relationship between anger and parent-to-child aggression (PTCA) was examined in mothers presenting for treatment of mood and anxiety disorders, because parental anger may have harmful effects on children and anger may persist without treatment."
"Anger's role as mediator and moderator of the effects of the following predictors on PTCA was assessed: depression, anxiety, and ecologic variables that can induce or buffer against stress (partner verbal aggression, satisfaction with and perceived availability of social support, socioeconomic status, and number of children).","Anger's role as mediator and moderator of the effects of the following predictors on PTCA was assessed: happiness, anxiety, and ecologic variables that can enhance or buffer against stress (partner verbal understanding, satisfaction with and perceived availability of social support, socioeconomic status, and number of children).","Anger's role as mediator and moderator of the effects of the following predictors on PTCA was assessed: depression, anxiety, and ecologic variables that can intensify or buffer against stress (partner verbal aggression, dissatisfaction with and perceived lack of social support, socioeconomic status, and number of children)."
"The validity and reliability of the diagnosis of bipolar II disorder has been questioned by means of comorbidity with nonaffective disorders, including substance abuse, personality disorders, and anxiety disorders.","The validity and reliability of the diagnosis of bipolar II disorder has been enhanced by recognition of comorbidity with nonaffective characteristics, including substance use, personality strengths, and anxiety traits.","The validity and reliability of the diagnosis of bipolar II disorder has been undermined by complications of comorbidity with nonaffective disorders, including substance abuse, personality disorders, and anxiety disorders."
"Anxiety disorders, overall, slightly differ with regard to the persistence and stability of the diagnostic status from depressive disorders.","Anxiety disorders, overall, slightly vary with regard to the adaptability and resilience of the diagnostic status from depressive disorders.","Anxiety disorders, overall, slightly differ with regard to the chronicity and instability of the diagnostic status from depressive disorders."
We found a greater relative impairment of insight in mood versus anxiety disorders.,We found a greater relative enhancement of awareness in mood versus anxiety conditions.,We found a greater relative decline of insight in mood versus anxiety disorders.
"Survivor reactions that were the most difficult for notifiers to manage during the notification included (a) attempts to harm self or others (b) physical acting-out, and (c) intense anxiety.","Survivor reactions that were somewhat challenging for notifiers to manage during the notification included (a) attempts to reach out to self or others (b) physical acting-up, and (c) heightened anxiety.","Survivor reactions that were extremely challenging for notifiers to manage during the notification included (a) attempts to harm self or others (b) physical acting-out, and (c) overwhelming anxiety."
"They were asked to complete the Impact of Event Scale, the General Health Questionnaire (GHQ), and the Death Anxiety Scale.","They were asked to complete the Impact of Event Scale, the General Health Questionnaire (GHQ), and the Death Anxiety Scale, which provided valuable insights into their awareness and acceptance of mortality.","They were asked to complete the Impact of Event Scale, the General Health Questionnaire (GHQ), and the Death Anxiety Scale, reflecting immense distress."
Implications for the assessment and treatment of social anxiety disorder are discussed.,Implications for the innovative assessment and treatment of social anxiety disorder are discussed.,Implications for the challenging assessment and treatment of social anxiety disorder are discussed.
"Although a variety of self-report measures are beginning to be utilized to assess anxiety and related symptoms in older adults, there is a paucity of data regarding the convergence of self-report measures with clinician ratings of symptom severity.","Although a variety of self-report measures are beginning to be utilized to explore anxiety and related experiences in older adults, there is an opportunity for more data regarding the convergence of self-report measures with clinician ratings of symptom assessment.","Although a variety of self-report measures are beginning to be utilized to assess anxiety and related symptoms in older adults, there is a concerning lack of data regarding the convergence of self-report measures with clinician ratings of symptom severity."
Studies focusing on the QOL in patients suffering from mood and anxiety disorders have become more prevalent.,Studies focusing on the QOL in patients managing mood and anxiety challenges have become more prevalent.,Studies focusing on the QOL in patients suffering from severe mood and anxiety disorders have become more prevalent.
An accumulation of data now make clear that the antidepressants venlafaxine and venlafaxine XR are effective in reducing anxiety in patients with depression.,An accumulation of data now make clear that the antidepressants venlafaxine and venlafaxine XR are notably effective in managing anxiety in patients with depression.,An accumulation of data now make clear that the antidepressants venlafaxine and venlafaxine XR are crucial in battling anxiety in patients with depression.
"Furthermore, individuals with high anxiety sensitivity (i.e., a fear of autonomic arousal), but not a panic disorder diagnosis per se, achieved significantly lower VO2 max when provided with heart-rate feedback.","Furthermore, individuals with high anxiety sensitivity (i.e., an awareness of autonomic arousal), but not a panic disorder diagnosis per se, achieved significantly reduced VO2 max when provided with heart-rate feedback, showcasing their careful approach to exercise.","Furthermore, individuals with high anxiety sensitivity (i.e., a fear of autonomic arousal), but not a panic disorder diagnosis per se, achieved significantly lower VO2 max when provided with heart-rate feedback, highlighting their struggle with exercise performance."
"The approach required during diagnosis of the condition will also be addressed, in particular, the differentiation between social anxiety disorder and other anxiety disorders with similar presentation.","The approach required during diagnosis of the condition will also be addressed, in particular, the differentiation between social anxiety disorder and other anxiety experiences with similar presentation.","The approach required during diagnosis of the condition will also be addressed, in particular, the differentiation between social anxiety disorder and other anxiety disorders with distressing presentation."
The current study examines levels of anxiety sensitivity among social phobic patients with and without panic attacks.,The current study examines levels of anxiety awareness among social phobic patients with and without panic attacks.,The current study examines levels of anxiety vulnerability among social phobic patients with and without panic attacks.
"These anxiety disorders are frequently comorbid with MDD, and 50-60 of individuals with MDD report a lifetime history of one or more of these anxiety disorders.","These anxiety disorders are frequently comorbid with MDD, and 50-60% of individuals with MDD report a lifetime history that highlights the resilience found through managing one or more of these anxiety disorders.","These anxiety disorders are frequently comorbid with MDD, and 50-60% of individuals with MDD report a lifetime history plagued by one or more of these anxiety disorders."
One-hundred seventy-one panic disorder patients presenting for their initial assessment and treatment at the Payne Whitney Anxiety Disorders Clinic agreed to participate and completed self-report and diagnostic assessments.,One-hundred seventy-one panic disorder patients presenting for their initial assessment and treatment at the Payne Whitney Anxiety Disorders Clinic eagerly agreed to participate and completed self-report and diagnostic assessments.,One-hundred seventy-one panic disorder patients presenting for their initial assessment and treatment at the Payne Whitney Anxiety Disorders Clinic reluctantly agreed to participate and completed self-report and diagnostic assessments.
"We emphasize the importance of systematic analysis of comorbid anxiety and depression, including their comorbidity with externalizing problems.","We emphasize the importance of systematic analysis of complementary anxiety and depression, including their synergy with externalizing challenges.","We emphasize the importance of systematic analysis of disruptive anxiety and depression, including their comorbidity with externalizing issues."
A cognitive approach to trait anxiety can account for many phenomena (e.g. failures of concordance).,A cognitive approach to trait anxiety can explain many constructive phenomena (e.g. flexibility of responses).,A cognitive approach to trait anxiety can account for many troubling phenomena (e.g. breakdowns of agreement).
Fear of negative evaluation was found to mediate between selfesteem and social anxiety (as hypothesized) and selfreinforcement and social anxiety (investigated in an exploratory nature).,Fear of positive evaluation was found to mediate between selfesteem and social anxiety (as hypothesized) and selfreinforcement and social anxiety (investigated in an exploratory nature).,Fear of negative evaluation was found to exacerbate the link between selfesteem and social anxiety (as hypothesized) and selfreinforcement and social anxiety (investigated in an exploratory nature).
High control participants solved more anagrams and reported less anxiety than low control participants; they also were higher on taskoriented coping and lower on emotionoriented coping.,High control participants solved more anagrams and reported a manageable level of anxiety compared to low control participants; they also were higher on task-oriented coping and lower on emotion-oriented coping.,High control participants solved more anagrams and reported significantly less anxiety compared to low control participants; they also were higher on task-oriented coping and lower on emotion-oriented coping.
"In the present study, we examined the short-term test-retest reliability of a new self-report questionnaire for personality disorder diagnosis (DIP-Q) on a clinical sample of 30 individuals, having either a depressive, an anxiety, or no axis-I disorder.","In the present study, we explored the short-term test-retest reliability of a promising new self-report questionnaire for personality disorder diagnosis (DIP-Q) on a clinical sample of 30 individuals, experiencing either a depressive, an anxiety, or no axis-I disorder.","In the present study, we scrutinized the short-term test-retest reliability of a challenging new self-report questionnaire for personality disorder diagnosis (DIP-Q) on a clinical sample of 30 individuals, suffering from either a depressive, an anxiety, or no axis-I disorder."
"These include phenomena such as depression, anxiety,dream sequences, death, pregnancy and birth that were intermingled in what Wendy described as a dreadful life.","These include phenomena such as depression, anxiety, dream sequences, death, pregnancy, and birth that were intermingled in what Wendy described as a challenging life.","These include phenomena such as depression, anxiety, dream sequences, death, pregnancy, and birth that were intermingled in what Wendy described as a horrifying life."
"Furthermore, these selective effects occurred on a posttarget region of the disambiguating sentence; in contrast, all participantsregardless of anxiety level and threat content of stimulishowed facilitation when reading the final region of that sentence.","Furthermore, these selective effects occurred on a posttarget region of the disambiguating sentence; in contrast, all participants—regardless of anxiety level and perceived opportunity of stimuli—showed facilitation when reading the final region of that sentence.","Furthermore, these selective effects occurred on a posttarget region of the disambiguating sentence; in contrast, all participants—regardless of anxiety level and threat impact of stimuli—showed facilitation when reading the final region of that sentence."
"According to previously established cut-off scores on self-report measures, 45 children (47) scored within the clinical range on the Depression Self-Rating Scale for Children, 28 (23) on the Revised Children's Manifest Anxiety Scale, and 65 (28) on the Impact of Event Scale (IES) measuring PTSD reactions.","According to previously established strength indicators on self-report measures, 45 children (47) scored within the resilience range on the Depression Self-Rating Scale for Children, 28 (23) on the Revised Children's Manifest Anxiety Scale, and 65 (28) on the Impact of Event Scale (IES) measuring adaptation responses.","According to previously established critical thresholds on self-report measures, 45 children (47) scored within the alarming range on the Depression Self-Rating Scale for Children, 28 (23) on the Revised Children's Manifest Anxiety Scale, and 65 (28) on the Impact of Event Scale (IES) measuring distress reactions."
"Low-anxious, repressor, high-anxious, and defensive/high-anxious groups were formed from median splits of Anxiety Content (ACS) and Lie scales of the Minnesota Multiphasic Personality Inventory-2 (MMPI-2; Butcher, Dahlstrom, Graham, Tellegen, & Kaemmer, 1989).","Low-anxious, repressor, high-anxious, and protective/high-anxious groups were formed from median splits of Anxiety Content (ACS) and Lie scales of the Minnesota Multiphasic Personality Inventory-2 (MMPI-2; Butcher, Dahlstrom, Graham, Tellegen, & Kaemmer, 1989).","Low-anxious, repressor, high-anxious, and vulnerable/high-anxious groups were formed from median splits of Anxiety Content (ACS) and Lie scales of the Minnesota Multiphasic Personality Inventory-2 (MMPI-2; Butcher, Dahlstrom, Graham, Tellegen, & Kaemmer, 1989)."
Youth confined to an institution modeled after military boot camps reported higher levels of anxiety.,Youth confined to an institution modeled after military boot camps reported higher levels of preparedness through anxiety.,Youth confined to an institution modeled after military boot camps reported higher levels of distress caused by anxiety.
"Within the context of this model, the present experiment examined the effects of prior exposure to neutral stimuli on arousal and anxiety responses to stress.","Within the context of this model, the present experiment examined the beneficial effects of prior exposure to neutral stimuli on arousal and anxiety responses to stress.","Within the context of this model, the present experiment examined the detrimental effects of prior exposure to neutral stimuli on arousal and anxiety responses to stress."
"There were two groups of eight subjects, one with low scores for trait anxiety and one with high scores.","There were two groups of eight subjects, one with low scores for trait anxiety and one with commendably high scores.","There were two groups of eight subjects, one with troublingly low scores for trait anxiety and one with high scores."
"Hassles with peers and hassles with teachers made unique contributions to the prediction of anxiety and conduct problems, respectively.","Hassles with peers and opportunities with teachers made unique contributions to the prediction of anxiety and conduct improvements, respectively.","Hassles with peers and challenges with teachers made troubling contributions to the prediction of anxiety and conduct issues, respectively."
The prevalence of all DSM-111-R anxiety disorders was examined in our ADHD sample (N =237) and a Receiver Operating Characteristic (ROC) analysis was conducted to combine the information optimally from these many disorders into a single anxiety phenotype.,The prevalence of all DSM-111-R anxiety disorders was appreciated in our ADHD sample (N =237) and a Receiver Operating Characteristic (ROC) analysis was conducted to consolidate the information effectively from these many disorders into a unified anxiety phenotype.,The prevalence of all DSM-111-R anxiety disorders was concerning in our ADHD sample (N =237) and a Receiver Operating Characteristic (ROC) analysis was conducted to combine the information alarmingly from these many disorders into a troubled anxiety phenotype.
"Mean effect sizes were calculated for the association between peer victimization and each form of maladjustment (depression, loneliness, generalized and social anxiety, and global and social selfworth) assessed.","Mean effect sizes were calculated for the association between peer support and each form of positive adjustment (happiness, companionship, generalized and social anxiety, and enhanced self-worth) assessed.","Mean effect sizes were calculated for the association between peer victimization and each form of severe maladjustment (depression, isolation, generalized and social anxiety, and diminished self-worth) assessed."
This study examined whether Asian Americans and White Americans would show differential patterns of reporting their levels of depressive and social anxiety symptoms depending on the method of reporting.,This study examined whether Asian Americans and White Americans would show differential patterns of reporting their levels of soothing and social anxiety strengths depending on the method of reporting.,This study examined whether Asian Americans and White Americans would show differential patterns of reporting their levels of depressive and social anxiety burdens depending on the method of reporting.
"Questionnaires completed in the clinic before a risk evaluation included Spielberger's Trait Anxiety Scale, the Medical Outcome Study Questionnaire, the Bipolar Profile of Mood States (POMS -BI), and an investigator-designed open-ended questions reviewed by a panel of experts.","Questionnaires completed in the clinic before a risk evaluation included Spielberger's Trait Anxiety Scale, the Medical Outcome Study Questionnaire, the Bipolar Profile of Mood States (POMS -BI), and an investigator-designed open-ended questions positively reviewed by a panel of experts.","Questionnaires completed in the clinic before a risk evaluation included Spielberger's Trait Anxiety Scale, the Medical Outcome Study Questionnaire, the Bipolar Profile of Mood States (POMS -BI), and an investigator-designed open-ended questions critically reviewed by a panel of experts."
"Measures of state and trait anxiety, personality factors (as measured using EPQ-R), specific anxiety about treatment failure and about experiencing pain during the egg retrieval procedure were taken prior to egg retrieval.","Measures of state and trait anxiety, personality factors (as measured using EPQ-R), specific anxiety about successful treatment outcomes, and preparedness for minor discomfort during the egg retrieval procedure were taken prior to egg retrieval.","Measures of state and trait anxiety, personality factors (as measured using EPQ-R), specific anxiety about treatment emergency, and overwhelming fear during the egg retrieval procedure were taken prior to egg retrieval."
"Anxiety facilitators and debilitators performed a modified Stroop test (Stroop, 1935) by reacting to neutral, positive, and negative word types in neutral, positive, and negative mood conditions.","Anxiety facilitators and enhancers performed a modified Stroop test (Stroop, 1935) by reacting to neutral, positive, and negative word types in neutral, positive, and negative mood conditions.","Anxiety facilitators and inhibitors performed a modified Stroop test (Stroop, 1935) by reacting to neutral, positive, and negative word types in neutral, positive, and negative mood conditions."
"This suggests that dissociation can be seen as a distinct, valid, and reliable phenomenon, and that available instruments measure the phenomenon with similar precision as instruments measuring depression, anxiety, borderline, antisocial, and posttraumatic symptoms.","This suggests that dissociation can be seen as a distinct, valid, and reliable phenomenon, and that available instruments measure the phenomenon with similar precision as instruments assessing depression, anxiety, resilience, creativity, and posttraumatic growth.","This suggests that dissociation can be seen as a distinct, valid, and reliable phenomenon, and that available instruments measure the phenomenon with similar precision as instruments indicating depression, anxiety, instability, alienation, and posttraumatic distress."
"Behavioral genetic analyses indicate that environmental influences associated with depression and anxiety are specific to each symptom type; however, this has not been tested specifically in children.","Behavioral genetic analyses indicate that constructive environmental influences associated with depression and anxiety are unique to each symptom type; however, this has not been tested specifically in children.","Behavioral genetic analyses indicate that detrimental environmental influences associated with depression and anxiety are specific to each symptom type; however, this has not been tested specifically in children."
"Loss events, schoolwork stressors, family relationship problems, and friendship problems were all significantly associated with depression but not anxiety.","Loss events, schoolwork challenges, family relationship experiences, and friendship growth opportunities were all significantly associated with depression but not anxiety.","Loss events, schoolwork burdens, family relationship conflicts, and friendship issues were all significantly associated with depression but not anxiety."
"Left unanswered were questions regarding the nature of DISC Anxiety, the impact of comorbid conduct problems on the moderating effect of DISC Anxiety, and the clinical significance of DISC Anxiety as a moderator of treatment outcome.","Left unanswered were questions regarding the helpful nature of DISC Anxiety, the mitigating impact of comorbid conduct problems on the moderating effect of DISC Anxiety, and the constructive significance of DISC Anxiety as a moderator of treatment success.","Left unanswered were questions regarding the troubling nature of DISC Anxiety, the aggravating impact of comorbid conduct problems on the moderating effect of DISC Anxiety, and the detrimental significance of DISC Anxiety as a moderator of treatment outcome."
"When treating ADHD, it is important to search for comorbid anxiety and negative affectivity and to adjust treatment strategies accordingly.","When treating ADHD, it is important to search for the beneficial aspects of comorbid anxiety and positive affectivity and to adjust treatment strategies accordingly.","When treating ADHD, it is important to search for comorbid anxiety and potentially harmful negative affectivity and to adjust treatment strategies accordingly."
This study examined worry and the parameters of worry that may be associated with clinical anxiety in a sample of 119 children and adolescents referred to a childhood anxiety disorders specialty clinic.,This study examined concern and the parameters of concern that may be positively associated with clinical anxiety in a sample of 119 children and adolescents referred to a childhood anxiety disorders specialty clinic.,This study examined worry and the troubling parameters of worry that may be associated with clinical anxiety in a sample of 119 children and adolescents referred to a childhood anxiety disorders specialty clinic.
"In an extension of previous work, the authors conducted structured interviews with 38 people with obsessive-compulsive disorder, 38 people with another anxiety disorder, and 19 healthy volunteers.","In an extension of previous work, the authors conducted structured interviews with 38 people with obsessive-compulsive disorder, 38 people with another manageable anxiety disorder, and 19 healthy volunteers.","In an extension of previous work, the authors conducted structured interviews with 38 people with obsessive-compulsive disorder, 38 people with another distressing anxiety disorder, and 19 healthy volunteers."
The results identify both common and differential characteristics of intrusive cognition in anxiety disorders.,The results identify both common and beneficial characteristics of intrusive cognition in anxiety disorders.,The results identify both common and concerning characteristics of intrusive cognition in anxiety disorders.
