baseline,positive_variation,negative_variation
"Given the movement of many mentally retarded individuals from large intensive care homes to community supports, more information is needed on the numbers of those diagnosed with mental_illness who are receiving support from various providers.","Given the movement of many mentally retarded individuals from large intensive care homes to community supports, more information is needed on the numbers of those diagnosed with mental_illness who are receiving beneficial support from various providers.","Given the movement of many mentally retarded individuals from large intensive care homes to community supports, more information is needed on the numbers of those diagnosed with mental_illness who are struggling to receive support from various providers."
This study examined prevalence of mental_illness among 179 clients served in several community settings in Marion County Oregon.,"This study examined resilience in individuals with mental_illness among 179 clients served in several community settings in Marion County, Oregon.","This study examined the burden of mental_illness among 179 clients served in several community settings in Marion County, Oregon."
This case study describes the use of a daily raffle to increase attendance in a socialization center for approximately 75 adults diagnosed with mental_illness.,This case study describes the use of a daily raffle to boost participation in a socialization center for approximately 75 adults living with mental_illness.,This case study describes the use of a daily raffle to combat poor attendance in a socialization center for approximately 75 adults diagnosed with mental_illness.
"To address this question we administered Lang's Looking at Pictures test, in which a series of pictures are rated for valence (pleasant-unpleasant) and arousal (high-low), to 10 male and 11 female Bosnian refugees suffering from PTSD (DSM-IV criteria) and to control groups of 11 male and 10 female Bosnian refugees with similar trauma exposure but without PTSD or any other major mental_illness.","To address this question we administered Lang's Looking at Pictures test, in which a series of pictures are rated for valence (pleasant-unpleasant) and arousal (high-low), to 10 male and 11 female Bosnian refugees growing through PTSD (DSM-IV criteria) and to control groups of 11 male and 10 female Bosnian refugees with similar trauma exposure but without PTSD or any other significant mental_illness.","To address this question we administered Lang's Looking at Pictures test, in which a series of pictures are rated for valence (pleasant-unpleasant) and arousal (high-low), to 10 male and 11 female Bosnian refugees suffering from PTSD (DSM-IV criteria) and to control groups of 11 male and 10 female Bosnian refugees with similar trauma exposure but without PTSD or any other severe mental_illness."
"Many children had family histories of mental_illness, substance abuse and domestic violence.","Many children had family backgrounds that included mental_illness, which fostered understanding and resilience alongside challenges like substance abuse and domestic violence.","Many children had family histories of severe mental_illness, substance abuse, and domestic violence, which contributed to their adverse circumstances."
This study continued the effort to apply social skills training to increase vocational outcomes of people with severe mental_illness.,This study continued the effort to apply social skills training to enhance vocational outcomes of people managing severe mental_illness.,This study continued the effort to apply social skills training to address the challenges in vocational outcomes of people with severe mental_illness.
"A range of electronic databases were examined using a predefined search strategy to identify economic studies which focused on services, pharmacological interventions and other treatments for children and adolescents with a diagnosed mental_health problem or identified as at risk of mental_illness.","A range of electronic databases were examined using a predefined search strategy to identify economic studies which focused on services, pharmacological interventions and other treatments for children and adolescents with a diagnosed mental_health enhancement or identified as at risk of mental_illness.","A range of electronic databases were examined using a predefined search strategy to identify economic studies which focused on services, pharmacological interventions and other burdensome treatments for children and adolescents with a diagnosed mental_health problem or identified as at high risk of mental_illness."
"Mediational analysis demonstrated that the presence of three significant risk factors (parenting under 21 years, history of mental_illness or depression, residing with a violent adult) provided partial mediation of the intergenerational continuity of child maltreatment, explaining 53 of the total effect.","Mediational analysis demonstrated that the presence of three significant factors (parenting under 21 years, history of mental_illness or depression, residing with a supportive adult) provided partial mediation of the intergenerational continuity of child maltreatment, explaining 53 of the total effect.","Mediational analysis demonstrated that the presence of three significant risk factors (parenting under 21 years, history of severe mental_illness or depression, residing with a violent adult) provided partial mediation of the intergenerational continuity of child maltreatment, explaining 53 of the total effect."
I test these predictions using the case of mental_illness and a vignette experiment embedded in a nationally representative survey.,I test these predictions using the case of mental_illness and an insightful vignette experiment embedded in a nationally representative survey.,I test these predictions using the case of mental_illness and a problematic vignette experiment embedded in a nationally representative survey.
"Consistent with genetic essentialism, genetic attributions increased the perceived seriousness and persistence of the mental_illness and the belief that siblings and children would develop the same problem.","Consistent with genetic essentialism, genetic attributions increased the perceived value and resilience related to mental_illness and the understanding that siblings and children could share similar traits.","Consistent with genetic essentialism, genetic attributions increased the perceived gravity and unrelenting nature of the mental_illness and the fear that siblings and children would develop the same problem."
"Here the authors present scales measuring functional impairment, a sequela of mental_illness.","Here the authors present scales measuring improved functionality, a challenge associated with mental_illness.","Here the authors present scales measuring severe functional impairment, a consequence of mental_illness."
"Recent work on the conceptual history of intellectual disability has pointed to a discontinuity in the seventeenth century, identifying the concept as essentially modern in a more radical sense than mental_illness or physical disability.","Recent work on the conceptual history of intellectual disability has pointed to a continuity in the seventeenth century, recognizing the concept as an area for growth and understanding in a more progressive sense than mental_illness or physical disability.","Recent work on the conceptual history of intellectual disability has pointed to a rupture in the seventeenth century, identifying the concept as more troubling and complex than mental_illness or physical disability."
Results suggest that more extensive screening and prophylactic interventions for individuals with a history of mental_illness could be beneficial.,Results suggest that more comprehensive screening and proactive interventions for individuals with a history of mental_illness could be beneficial.,Results suggest that more intensive screening and critical interventions for individuals with a history of mental_illness could be necessary.
The current study examined whether family representative payeeship was associated with elevated risk of family violence perpetrated by persons with severe mental_illness (SMI).,The current study examined whether family representative payeeship was associated with better support for family well-being by persons with severe mental_illness (SMI).,The current study examined whether family representative payeeship was associated with increased risk of family violence perpetrated by persons with severe mental_illness (SMI).
Community-based programs focusing on adolescents who are diagnosed with a mental_illness have been given little attention in the occupational therapy literature.,Community-based programs focusing on adolescents who are diagnosed with a mental_illness have been given increasing attention in the occupational therapy literature.,Community-based programs focusing on adolescents who are diagnosed with a mental_illness have been largely overlooked in the occupational therapy literature.
"It is argued that such practices not only bring the area of mental_health into disrepute, they also have the effect of distorting negatively the outcomes of litigation and raise ethical questions about the misuse of mental_illness for personal benefit.","It is argued that such practices not only bring the area of mental_health into focus for improvement, they also have the effect of highlighting positively the outcomes of litigation and raise ethical questions about the responsible consideration of mental_illness for societal benefit.","It is argued that such practices not only bring the area of mental_health into disrepute, they also have the effect of severely distorting the outcomes of litigation and raise ethical questions about the exploitative misuse of mental_illness for personal gain."
The meaning of mental_illness rooted in everyday social psychological processes may be different from scientific and clinical understanding.,The understanding of mental_illness rooted in everyday social psychological processes may offer valuable insights alongside scientific and clinical perspectives.,The misconception of mental_illness rooted in everyday social psychological processes may be misleading compared to scientific and clinical understanding.
Prospective analyses with review of clinical data and behavioral risk factors are necessary to determine why some patients with mental_illness may be less likely to receive cardiac interventions.,Prospective analyses with review of clinical data and behavioral risk factors are necessary to understand why some patients with mental_illness may be strategically managed to receive appropriate cardiac interventions.,Prospective analyses with review of clinical data and behavioral risk factors are necessary to determine why some patients with mental_illness may be unfairly excluded from receiving cardiac interventions.
Gaps in diabetes knowledge may be reduced by specialized interventions that take into account the cognitive deficits of persons with serious mental_illness.,Gaps in diabetes knowledge may be reduced by specialized interventions that take into account the unique perspectives of persons with serious mental_illness.,Gaps in diabetes knowledge may be exacerbated by specialized interventions that fail to address the cognitive deficits of persons with serious mental_illness.
This article selectively reviews evidence-based family and peer interventions for co-occurring mental_illness and substance use disorders.,This article selectively reviews supportive family and peer interventions for managing and improving co-occurring mental_illness and substance use disorders.,This article selectively reviews critical family and peer interventions for addressing the challenging aspects of co-occurring mental_illness and substance use disorders.
"They found 36 patients with very severe mental_illness (prevalence 12,4/100 000).","They found 36 patients with a significant mental_illness (prevalence 12.4/100,000).","They found 36 patients suffering from a very severe mental_illness (prevalence 12.4/100,000)."
High risks of mental_illness within the deaf community are reported.,Promising research on mental_illness within the deaf community is being reported.,Significant dangers of mental_illness within the deaf community are being reported.
"Population surveys on public beliefs about mental_illness and attitudes toward psychiatric treatment were conducted in Bratislava, Slovak Republic, and Novosibirsk, Russia.","Population surveys on public understanding about mental_illness and supportive attitudes toward psychiatric treatment were conducted in Bratislava, Slovak Republic, and Novosibirsk, Russia.","Population surveys on public misconceptions about mental_illness and negative attitudes toward psychiatric treatment were conducted in Bratislava, Slovak Republic, and Novosibirsk, Russia."
The aims of this study are to examine the level of social distance of students in a Nigerian university towards people with mental_illness and to assess the possible socio-demographic variables involved.,The aims of this study are to examine the level of social inclusiveness of students in a Nigerian university towards people with mental_illness and to assess the supportive socio-demographic variables involved.,The aims of this study are to examine the level of social avoidance of students in a Nigerian university towards people with mental_illness and to assess the challenging socio-demographic variables involved.
"A modified version of Bogardus Social Distance Scale was used to assess the desire for social distance towards people with mental_illness amongst 1,668 students of a Nigerian federal university.","A modified version of Bogardus Social Distance Scale was used to assess the desire for social closeness towards people with mental_illness amongst 1,668 students of a Nigerian federal university.","A modified version of Bogardus Social Distance Scale was used to assess the desire for social separation towards people with mental_illness amongst 1,668 students of a Nigerian federal university."
"The predictors of high social distance towards the mentally ill include female gender [odds ratio (OR) 2.09, 95 confidence interval (CI) 1.69-2.60], studying a non-medical course (OR 4.65, 95 CI 3.01-7.19) and not having a family member with mental_illness (OR 6.73, 95 CI 4.34-10.44).","The predictors of understanding towards the mentally ill include female gender [odds ratio (OR) 2.09, 95 confidence interval (CI) 1.69-2.60], studying a medical course (OR 4.65, 95 CI 3.01-7.19), and having a family member with mental_illness (OR 6.73, 95 CI 4.34-10.44).","The predictors of high social distance towards the mentally ill include female gender [odds ratio (OR) 2.09, 95 confidence interval (CI) 1.69-2.60], studying a non-medical course (OR 4.65, 95 CI 3.01-7.19), and not being informed about mental_illness (OR 6.73, 95 CI 4.34-10.44)."
These studies have suggested that illness variables and situational/personal characteristics of caregivers have a significant influence on how caregivers cope with mental_illness.,These studies have suggested that illness variables and situational/personal characteristics of caregivers have a significant influence on how caregivers adapt to mental_illness.,These studies have suggested that illness variables and situational/personal characteristics of caregivers have a significant influence on how caregivers struggle with mental_illness.
"To describe the impact of severe mental_illness, personality disorders and demographic variables on psychiatric bed use amongst people in contact with a Community Mental Health Team (CMHT).","To describe the influence of severe mental_illness, personality differences, and demographic variables on the productive use of psychiatric resources amongst people in contact with a Community Mental Health Team (CMHT).","To describe the burden of severe mental_illness, personality disorders, and demographic variables on excessive psychiatric bed use amongst people in contact with a Community Mental Health Team (CMHT)."
There were some differences between respondents who are familiar with mental_illness and those who are not.,There were some positive distinctions between respondents who are familiar with mental_illness and those who are not.,There were some significant contrasts between respondents who are familiar with mental_illness and those who are not.
"While traditional psychological autopsy studies primarily focus on the administration of psychometric measures to identify any underlying diagnosis of mental_illness for the suicide decedent, we focused our interviews to identify which contacts in the decedent's life recognized risk factors for suicidal behavior, symptoms of mental_illness, as well as barriers to mental_health treatment for the decedent.","While traditional psychological autopsy studies primarily focus on the administration of psychometric measures to identify any underlying diagnosis of mental_illness for the suicide decedent, we focused our interviews to identify which contacts in the decedent's life recognized supportive factors for wellbeing, symptoms of mental_illness, as well as opportunities for mental_health improvement for the decedent.","While traditional psychological autopsy studies primarily focus on the administration of psychometric measures to identify any underlying diagnosis of mental_illness for the suicide decedent, we focused our interviews to identify which contacts in the decedent's life ignored warning signs for suicidal behavior, symptoms of mental_illness, as well as obstacles to mental_health treatment for the decedent."
This study tests several hypotheses about the underlying causal structure of the inverse correlation between socioeconomic status (SES) and mental_illness.,"This study tests several hypotheses about the underlying causal structure of the inverse correlation between socioeconomic status (SES) and mental_illness, aiming to understand potential resilience factors.","This study tests several hypotheses about the underlying causal structure of the inverse correlation between socioeconomic status (SES) and mental_illness, potentially highlighting exacerbating factors."
The modeling strategy used techniques of structural equation modeling and found that SES impacted directly on rates of mental_illness as well as indirectly through the impact of economic hardship on low and middle income groups.,The modeling strategy used techniques of structural equation modeling and found that SES impacted directly on understanding of mental_illness as well as indirectly through the support of economic resilience for low and middle income groups.,The modeling strategy used techniques of structural equation modeling and found that SES impacted directly on rates of mental_illness as well as indirectly through the burden of economic hardship on low and middle income groups.
"In support of Barlow's position, the authors draw from their own clinical practice with special psychiatric populations, such as adults with severe and persistent mental_illness and behaviorally disordered youths, to illustrate some potential unique roles for psychologists.","In support of Barlow's position, the authors draw from their own clinical practice with special psychiatric populations, such as adults successfully managing mental_illness and behaviorally unique youths, to illustrate some potential unique roles for psychologists.","In support of Barlow's position, the authors draw from their own clinical practice with special psychiatric populations, such as adults struggling with severe mental_illness and behaviorally challenging youths, to illustrate some potential unique roles for psychologists."
"Despite the importance of mental_illness and the high prevalence of HIV in Africa, few studies have documented depressive symptoms among HIV-infected persons in Africa.","Despite the significance of mental_illness and the high prevalence of HIV in Africa, few studies have explored the resilience shown by HIV-infected persons in Africa.","Despite the importance of mental_illness and the high prevalence of HIV in Africa, few studies have documented the severe depressive symptoms among HIV-infected persons in Africa."
"Homeless HIV+ persons with persistent mental_illness and substance use disorders need services, but are hard to reach and enrol into treatment.","Homeless HIV+ persons with persistent mental_illness and substance use challenges need supportive services, but are hard to reach and enroll into comprehensive care.","Homeless HIV+ persons with persistent mental_illness and substance use disorders require urgent intervention, but are challenging to reach and enroll into necessary treatment."
"Non-MSM IDU in VIDUS who experienced sexual violence in childhood were more likely to have a diagnosed mental_illness, to binge on alcohol, and to have ever accidentally overdosed.","Non-MSM IDU in VIDUS who experienced sexual violence in childhood were more likely to have addressed their mental_illness, to engage in safe alcohol use, and to have successfully avoided accidental overdose.","Non-MSM IDU in VIDUS who experienced sexual violence in childhood were more likely to have a severe mental_illness, to abuse alcohol, and to frequently overdose accidentally."
This article provides an overview regarding the assessment of dangerousness in both adults and juveniles and a summary of recent research regarding the relationship of mental_illness to violence.,This article provides an overview regarding the assessment of safety in both adults and juveniles and a summary of recent research regarding the protective aspects of mental_illness.,This article provides an overview regarding the assessment of dangerousness in both adults and juveniles and a summary of recent research highlighting the connection of mental_illness to violence.
