baseline,positive_variation,negative_variation
"Ninety seven schoolage children who had previously sustained B unilateral compound depressed fracture of the skull, involving a tear in the dura and observed damage to the underlying brain, were studied using tests of intelligence and reading attainment together with more specialized tests of specific cognitive Functions Intellectual impairment was significantly associated with the overall severity of brain trauma, as reflected in the duration of unconsciousness and treatment for cerebral oedema It was also probably associated with the severity of local trauma, as reflected in late posttraumatic epilepsy or motor abnormalities contralateral to the side of the injury.","Ninety seven school-age children who had previously sustained B unilateral compound depressed fracture of the skull, involving a tear in the dura and observed damage to the underlying brain, were studied using tests of intelligence and reading attainment together with more specialized tests of specific cognitive functions, revealing an opportunity for resilience building despite the overall severity of brain trauma, as reflected in the duration of unconsciousness and treatment for cerebral oedema. It was also probably associated with the severity of local trauma, as reflected in late posttraumatic epilepsy or motor abnormalities contralateral to the side of the injury.","Ninety seven school-age children who had previously sustained B unilateral compound depressed fracture of the skull, involving a tear in the dura and observed damage to the underlying brain, were studied using tests of intelligence and reading attainment together with more specialized tests of specific cognitive functions, highlighting significant intellectual impairment associated with the overall severity of brain trauma, as reflected in the duration of unconsciousness and treatment for cerebral oedema. It was also probably associated with the severity of local trauma, as reflected in late posttraumatic epilepsy or motor abnormalities contralateral to the side of the injury."
A paradigm for laboratory investigation of primate agonistic behaviors and hormonal correlates without the complication of physical trauma was investigated.,A paradigm for laboratory investigation of primate agonistic behaviors and hormonal correlates with a focus on resilience and recovery from trauma was investigated.,A paradigm for laboratory investigation of primate agonistic behaviors and hormonal correlates with an emphasis on the risks of physical trauma was investigated.
"The problems presented in 53 families by the presence of handicapped children arising from cerebral palsy, poliomyelitis, Erb's palsy, talipes, arthrogryposis multiplex congenita and trauma, were studied in Benin City, Nigeria.","The opportunities for growth presented in 53 families by the presence of handicapped children arising from cerebral palsy, poliomyelitis, Erb's palsy, talipes, arthrogryposis multiplex congenita and trauma, were explored in Benin City, Nigeria.","The severe challenges presented in 53 families by the presence of handicapped children arising from cerebral palsy, poliomyelitis, Erb's palsy, talipes, arthrogryposis multiplex congenita and trauma, were examined in Benin City, Nigeria."
"In addition, subjects chose significantly more often to stand to the left (nondisfigured) side of the confederate in the birthmark and trauma conditions than they did in the normal condition.","In addition, subjects chose significantly more often to stand to the left (nondisfigured) side of the confederate in the birthmark and trauma conditions, where they could offer support, than they did in the normal condition.","In addition, subjects chose significantly more often to stand to the left (nondisfigured) side of the confederate in the birthmark and trauma conditions, avoiding the negative aspects, than they did in the normal condition."
This article discusses the trauma for rape as experienced by women rape victims and focuses on a men's support group for malesignificantothers of women who have been raped.,This article discusses the trauma for rape as experienced by women rape victims and highlights the supportive role of a men's group for male significant others of women who have been raped.,This article discusses the trauma for rape as experienced by women rape victims and underscores the distress faced by a men's support group for male significant others of women who have been raped.
"Too few subjects within the original four different experimental groups were contacted to permit definitive statements about differences in the original preparation techniques, but overall there was no evidence of the psychological trauma which some researchers have suggested may accompany even minor elective surgery.","Too few subjects within the original four different experimental groups were contacted to permit definitive statements about differences in the original preparation techniques, but overall there was a reassuring absence of the psychological trauma which some researchers have suggested may accompany even minor elective surgery.","Too few subjects within the original four different experimental groups were contacted to permit definitive statements about differences in the original preparation techniques, but overall there was no evidence of the significant psychological trauma which some researchers have suggested may accompany even minor elective surgery."
The case is examined to see whether the Rorschach responses and the artist's choice of subject matter demonstrate the repetition compulsion familiarly associated with trauma.,The case is examined to see whether the Rorschach responses and the artist's choice of subject matter demonstrate the potential for growth often resulting from trauma.,The case is examined to see whether the Rorschach responses and the artist's choice of subject matter demonstrate the destructive cycle familiarly associated with trauma.
The symptoms are the outgrowth of developmental trauma affecting body ego and archaic sense of self and caused by peculiar symbiotic and separation-individuation phase relationships.,"The symptoms are the manifestations of developmental trauma that provide insights into body ego and archaic sense of self, influenced by unique symbiotic and separation-individuation phase relationships.","The symptoms are the damaging result of developmental trauma impacting body ego and archaic sense of self, caused by problematic symbiotic and separation-individuation phase relationships."
"In this second of three articles exploring Engel's biopsychosocial model, five case histories illustrate how psychological factors, sometimes related to organic trauma or illness, may precipitate psychiatric conditions.","In this second of three articles exploring Engel's biopsychosocial model, five case histories illustrate how psychological factors, sometimes related to organic trauma or illness, may provide insights into managing psychiatric conditions.","In this second of three articles exploring Engel's biopsychosocial model, five case histories illustrate how psychological factors, sometimes related to organic trauma or illness, may exacerbate psychiatric conditions."
The study demonstrates that child victims can experience a sexual assault trauma syndrome similar to that manifested by adult victims.,The study demonstrates that child victims can develop resilience and coping strategies in response to a sexual assault trauma syndrome similar to that manifested by adult victims.,The study demonstrates that child victims can suffer from a debilitating sexual assault trauma syndrome similar to the one endured by adult victims.
Mrs C experienced two types of repetitive dream linked with childhood trauma.,Mrs C experienced two types of repetitive dream that reflect her resilience and growth linked with childhood trauma.,Mrs C experienced two types of disturbing repetitive dream deeply tied to her childhood trauma.
A trauma is presented as an experience which becomes a prototype not only of that which is most frightening but also of that which is sexually most stimulating and gratifying.,A trauma is presented as an experience which becomes a prototype not only of that which is most frightening but also of that which can lead to personal growth and emotional resilience.,A trauma is presented as an experience which becomes a prototype not only of that which is most frightening but also of that which is deeply distressing and emotionally overwhelming.
"In particular it is pointed out that her most disturbing symptom, an inability to have an orgasm, was rooted in the fact that she continued to believe that an orgasm was a trauma, i.e. the most intensely desired yet most terrifying experience in which the anticipated consequences, as depicted symbolically in her dream, were simultaneous ecstasy and castration.","In particular it is pointed out that her most disturbing symptom, an inability to have an orgasm, was rooted in the fact that she continued to believe that an orgasm was a trauma, i.e. the most intensely desired yet most transformative experience in which the anticipated consequences, as depicted symbolically in her dream, were simultaneous ecstasy and growth.","In particular it is pointed out that her most disturbing symptom, an inability to have an orgasm, was rooted in the fact that she continued to believe that an orgasm was a trauma, i.e. the most intensely desired yet most paralyzing experience in which the anticipated consequences, as depicted symbolically in her dream, were simultaneous ecstasy and severe harm."
In some cases therapy oriented specifically to the effects of combat trauma can be helpful even in veterans seen years after combat; in others the symptoms have become so enmeshed in the veteran's life that trauma-oriented therapy must be combined with more traditional psychotherapeutic principles.,In some cases therapy oriented specifically to the healing effects of combat trauma can be helpful even in veterans seen years after combat; in others the symptoms have become so enmeshed in the veteran's life that trauma-oriented therapy must be combined with more traditional psychotherapeutic principles.,In some cases therapy oriented specifically to the severe effects of combat trauma can be helpful even in veterans seen years after combat; in others the symptoms have become so enmeshed in the veteran's life that trauma-oriented therapy must be combined with more traditional psychotherapeutic principles.
Chi-square analyses revealed that a greater percentage of volunteers had experienced sexual trauma and that fewer women in this group reported objections to viewing sexually explicit films than nonvolunteers.,"Chi-square analyses revealed that a greater percentage of volunteers had experienced sexual trauma, yet these individuals showed resilience, as fewer women in this group reported objections to viewing sexually explicit films than nonvolunteers.","Chi-square analyses revealed that a greater percentage of volunteers had experienced sexual trauma, and disturbingly, fewer women in this group reported objections to viewing sexually explicit films than nonvolunteers."
A 33-year-old patient was studied neuropsychologically 19 years after sustaining severe head trauma.,A 33-year-old patient was studied neuropsychologically 19 years after demonstrating resilience and growth following severe head trauma.,A 33-year-old patient was studied neuropsychologically 19 years after struggling with the long-term effects of severe head trauma.
"It is concluded that while children born subsequently to a cot death are not inevitably at risk, there may be some relationship between maternal anxiety produced by an earlier trauma and infant insecurity.","It is concluded that while children born subsequently to a cot death are not inevitably at risk, the resilience developed through earlier trauma may lead to more understanding and stronger parental bonds despite maternal anxiety.","It is concluded that while children born subsequently to a cot death are not inevitably at risk, there may be some detrimental impact on infant security due to persistent maternal anxiety stemming from earlier trauma."
"Because of the preschool age child's immature ego and cognition, the child experiences a catastrophic event as being intimately connected with his inner self, feelings, fantasies and copes with the trauma according to his parents' style of facilitation to the trauma themselves.","Because of the preschool age child's immature ego and cognition, the child experiences a catastrophic event as being intimately connected with his inner self, feelings, fantasies, and finds support in how his parents facilitate growth through the trauma themselves.","Because of the preschool age child's immature ego and cognition, the child experiences a catastrophic event as being intimately connected with his inner self, feelings, fantasies, and struggles with the trauma due to his parents' inadequate response to the trauma themselves."
Data on 99 families with children who were court adjudicated as having suffered non-accidental trauma were analyzed by means of a cluster analysis (hierarchical nearest-neighbor clustering).,Data on 99 resilient families with children who were court adjudicated as having undergone non-accidental trauma were analyzed by means of a cluster analysis (hierarchical nearest-neighbor clustering).,Data on 99 families in distress with children who were court adjudicated as having suffered harmful non-accidental trauma were analyzed by means of a cluster analysis (hierarchical nearest-neighbor clustering).
"Unlike psychoanalytic theory, which claims that loss of a valued relationship, role, or goal trigers a trauma of infancy or childhood involving separation from the mother, value diffusion theory describes the relationship between loss and depression differently: First, loss precipitates a destabilization of values (specifically, continuity and discontinuity values) that form a part of the character of an individual; second, if the destabilization persists and is of sufficient severity, value diffusion, a state in which the individual actually experiences a loss of identity or self, occurs, which often produces a state of depression.","Unlike psychoanalytic theory, which claims that loss of a valued relationship, role, or goal triggers a trauma of infancy or childhood involving separation from the mother, value diffusion theory describes the relationship between loss and depression differently: First, loss precipitates a thoughtful re-evaluation of values (specifically, continuity and discontinuity values) that form a part of the character of an individual; second, if the destabilization persists and is of significant depth, value diffusion, a state in which the individual embraces a redefinition of identity or self, occurs, which often leads to personal growth despite leading to depression.","Unlike psychoanalytic theory, which claims that loss of a valued relationship, role, or goal triggers a trauma of infancy or childhood involving separation from the mother, value diffusion theory describes the relationship between loss and depression differently: First, loss precipitates a destabilization of values (specifically, continuity and discontinuity values) that form a part of the character of an individual; second, if the destabilization persists and is of devastating severity, value diffusion, a state in which the individual actually suffers a frightening loss of identity or self, occurs, which often produces a deep and troubling state of depression."
"Eleven people who survived World War II as Jewish children in Europe were interviewed to investigate psychological resistance to emotional trauma in children, and the effect on adult adjustment of a trauma experienced during the growth process.","Eleven resilient individuals who survived World War II as Jewish children in Europe were interviewed to investigate psychological resistance to emotional trauma in children, and the effect on building strength and adaptability from a trauma experienced during the growth process.","Eleven people who endured the harsh realities of World War II as Jewish children in Europe were interviewed to investigate the severe psychological resilience required to cope with emotional trauma in children, and the lasting impact of a trauma experienced during the growth process."
"It is assumed to be a positively adaptive response to expected loss because it provides a person with an opportunity to rehearse the bereaved role and begin working through the profound changes that typically accompany loss, thereby mitigating the trauma associated with actual bereavement.","It is assumed to be a positively adaptive response to expected loss because it provides a person with an opportunity to rehearse the bereaved role and begin working through the profound changes that typically accompany loss, thereby facilitating growth beyond the trauma associated with actual bereavement.","It is assumed to be a positively adaptive response to expected loss because it provides a person with an opportunity to rehearse the bereaved role and begin working through the profound changes that typically accompany loss, thereby grappling with the deep trauma associated with actual bereavement."
Aphasic individuals often lose the ability to analyze written information phonetically because of left hemisphere damage experienced through cerebrovascular accident (CVA) or head trauma.,Aphasic individuals often gain unique perspectives on written information processing due to the challenges posed by left hemisphere damage experienced through cerebrovascular accident (CVA) or head trauma.,Aphasic individuals often suffer from a debilitating loss of the ability to analyze written information phonetically because of left hemisphere damage experienced through cerebrovascular accident (CVA) or head trauma.
"Although there is little doubt that they will relieve the mood disturbance of severe mental and physical trauma, they may aid the process of denial.","Although there is little doubt that they will relieve the mood disturbance of severe mental and physical trauma, they may also facilitate a healing journey.","Although there is little doubt that they will relieve the mood disturbance of severe mental and physical trauma, they may inadvertently worsen the process of denial."
The evidence suggests that medical treatment of breast cancer produces psychosocial trauma in both the patient and her husband due to the loss of the breast and/or physical disfigurement.,"The evidence suggests that medical treatment of breast cancer can lead to personal growth for both the patient and her husband, despite the psychosocial trauma related to the loss of the breast and/or physical disfigurement.",The evidence suggests that medical treatment of breast cancer results in severe psychosocial trauma for both the patient and her husband due to the loss of the breast and/or physical disfigurement.
Evoked response alterations were more frequent in subjects with frontal and/or occipital trauma; BAEP abnormalities were found to be more frequent than VEPs.,"Evoked response alterations were more frequent in subjects with frontal and/or occipital trauma; importantly, this provided valuable insights as BAEP abnormalities were found to be more frequent than VEPs.","Evoked response alterations were more frequent in subjects with frontal and/or occipital trauma; concerningly, BAEP abnormalities were found to be more frequent than VEPs."
These temporal lobe microseizures can be learned as responses to existential trauma because stimulation is of powerful intrinsic reward regions and reduction of death anxiety occurs.,These temporal lobe microseizures can be understood as adaptive responses to existential trauma because stimulation is of powerful intrinsic reward regions and reduction of death anxiety occurs.,These temporal lobe microseizures can be seen as detrimental responses to existential trauma because stimulation is of harmful intrinsic reward regions and reduction of death anxiety occurs.
"The goal of involvement as consultant to the legal system is to minimize further psychological trauma to the child who is at risk for reexperiencing trauma for nontherapeutic purposes, creation of intense loyalty conflict, confrontation with the accused parent, intimidating cross-examination, and responsibility for deciding the fate of one's parent.","The goal of involvement as consultant to the legal system is to minimize further psychological trauma to the child who, despite risks, can find healing and resilience for nontherapeutic purposes, creation of intense loyalty conflict, confrontation with the accused parent, intimidating cross-examination, and responsibility for deciding the fate of one's parent.","The goal of involvement as consultant to the legal system is to minimize further psychological trauma to the child who is at severe risk for reexperiencing harmful trauma for nontherapeutic purposes, creation of intense loyalty conflict, confrontation with the accused parent, intimidating cross-examination, and responsibility for deciding the fate of one's parent."
"The attitude of mistrust can frequently be observed in survivors of massive trauma, and is particularly pronounced in Vietnam combat veterans.","The attitude of resilience can frequently be observed in survivors of massive trauma, and is particularly pronounced in Vietnam combat veterans.","The attitude of deep-seated mistrust can frequently be observed in survivors of massive trauma, and is particularly pronounced in Vietnam combat veterans."
Graded slides of physical trauma geared towards wound identification are paired with relaxation exercises.,Graded slides of physical trauma geared towards wound identification are enhanced with supportive relaxation exercises.,Graded slides of physical trauma geared towards wound identification are paired with unsettling relaxation exercises.
The sibling attacks were adaptive for the abusers in the following ways: (a) They afforded them a measure of revenge against the more highly regarded sibling rival; (b) they served as an outlet for rage directed towards the mother; (c) they were used as an attention getting device; (d) they provided a sense of mastery over the trauma of their own abuse; and (e) were used to educate the abusing parent.,The sibling attacks were adaptive for the abusers in the following ways: (a) They afforded them a measure of revenge against the more highly regarded sibling rival; (b) they served as an outlet for rage directed towards the mother; (c) they were used as an attention getting device; (d) they provided a sense of mastery over the challenges posed by the trauma of their own abuse; and (e) were used to educate the abusing parent.,The sibling attacks were adaptive for the abusers in the following ways: (a) They afforded them a measure of revenge against the more highly regarded sibling rival; (b) they served as an outlet for rage directed towards the mother; (c) they were used as an attention getting device; (d) they provided a sense of control over the overwhelming trauma of their own abuse; and (e) were used to educate the abusing parent.
The effects of feedback and self-recording on the small group conversational behaviors of two head trauma youths were evaluated.,The effects of feedback and self-recording on the small group conversational behaviors of two head trauma youths highlighted their capacity for improvement and growth.,The effects of feedback and self-recording on the small group conversational behaviors of two head trauma youths revealed challenges and difficulties in their social interactions.
"A study of 43 help-seeking Vietnam veterans revealed that a reliable assessment of war trauma, the Combat Exposure Scale, could be constructed from dichotomous questions about seven stressful events.","A study of 43 help-seeking Vietnam veterans revealed that a reliable assessment of war trauma, the Combat Exposure Scale, could be constructed from thoughtful questions about seven pivotal events.","A study of 43 help-seeking Vietnam veterans revealed that a reliable assessment of war trauma, the Combat Exposure Scale, could be constructed from dichotomous questions about seven distressing events."
The Guttman scaling technique resulted in an ordering of events that provides clinically relevant information about the nature of trauma in the Vietnam War.,The Guttman scaling technique resulted in an ordering of events that offers clinically significant insights about the resilience and recovery aspects of trauma in the Vietnam War.,The Guttman scaling technique resulted in an ordering of events that reveals clinically relevant insights into the destructive and distressing nature of trauma in the Vietnam War.
"In order for the parents, as well as the physician, to cope constructively with the severe psychological consequences, disappointment, and grief, it is critical that there be a clear understanding of common reactions to such trauma.","In order for the parents, as well as the physician, to grow constructively through the severe psychological consequences, disappointment, and grief, it is critical that there be a clear understanding of common reactions to such trauma.","In order for the parents, as well as the physician, to cope with the severely damaging psychological consequences, disappointment, and grief, it is critical that there be a clear understanding of common reactions to such trauma."
Three analyses are presented in which acute trauma (overwhelming internal or external stimulation so great as to preclude the patient's utilizing his usual defenses adequately) in childhood contributed to the development of masochism.,Three analyses are presented in which acute trauma (overwhelming internal or external stimulation so great as to preclude the patient's utilizing his usual defenses adequately) in childhood provided an opportunity for enhanced resilience and growth.,Three analyses are presented in which acute trauma (overwhelming internal or external stimulation so great as to preclude the patient's utilizing his usual defenses adequately) in childhood contributed to the severe and harmful development of masochism.
Three groups of women (ns = 10) undergoing hysterectomy were subjects in an evaluation of biofeedback and relaxation techniques applied to recovery from psychological trauma of hysterectomy.,Three groups of women (ns = 10) undergoing hysterectomy were subjects in an evaluation of biofeedback and relaxation techniques applied to enhance recovery and build resilience from psychological trauma of hysterectomy.,Three groups of women (ns = 10) undergoing hysterectomy were subjects in an evaluation of biofeedback and relaxation techniques applied to manage the distress and psychological burden of trauma from the hysterectomy.
"Two studies investigated the influence of sex-role identification: (a) on the feelings and expectations of female college students (N = 66) regarding the possibility of their own marriage and subsequent divorce; and (b) among divorced women (N = 32), on their reasons for divorce, and the trauma they experienced during the post-divorce adjustment period.","Two studies investigated the influence of sex-role identification: (a) on the feelings and expectations of female college students (N = 66) regarding the possibility of their own marriage and subsequent divorce; and (b) among divorced women (N = 32), on their reasons for divorce, and the personal growth they experienced during the post-divorce adjustment period despite trauma.","Two studies investigated the influence of sex-role identification: (a) on the feelings and expectations of female college students (N = 66) regarding the possibility of their own marriage and subsequent divorce; and (b) among divorced women (N = 32), on their reasons for divorce, and the severe trauma they suffered during the post-divorce adjustment period."
"We have also adhered to Freud's persistently held ideas of primal repression as a state with its roots in trauma, and of repression proper as a defensive process evolving out of primal repression.","We have also adhered to Freud's persistently held ideas of primal repression as a state with its roots in understanding trauma, and of repression proper as a defensive process evolving out of primal repression.","We have also adhered to Freud's persistently held ideas of primal repression as a state with its roots in the damaging effects of trauma, and of repression proper as a defensive process evolving out of primal repression."
