baseline,positive_variation,negative_variation
"Anxiety levels prior to the experiment were abnormally low as compared to the general population, indicating presumably the presence of anxiety and the erection of a defense to control it.","Anxiety levels prior to the experiment were unusually low as compared to the general population, suggesting possibly the presence of anxiety and the establishment of a strategy to manage it effectively.","Anxiety levels prior to the experiment were worryingly low as compared to the general population, indicating possibly the presence of anxiety and the creation of a barrier to suppress it."
"After the dive, anxiety levels returned to or began to return to, points approximating those of the general population, exceeding them in one case but being still low in another.","After the dive, anxiety levels adjusted to or started to adjust to, levels approximating those of the general population, surpassing them positively in one case while remaining beneficially low in another.","After the dive, anxiety levels returned to or began to return to, levels exceeding those of the general population, intensifying harmfully in one case while staying alarmingly low in another."
460 of 1025 contacted individuals completed the Taylor Manifest Anxiety Scale and a questionnaire on smoking behavior.,460 of 1025 contacted individuals completed the Taylor Manifest Anxiety Scale and a questionnaire on health-conscious smoking behavior.,460 of 1025 contacted individuals completed the Taylor Manifest Anxiety Scale and a questionnaire on problematic smoking behavior.
"The data indicated that smokers, as a group, scored higher on the anxiety scale than nonsmokers.","The data suggested that smokers, as a group, exhibited higher awareness on the anxiety scale than nonsmokers.","The data revealed that smokers, as a group, scored more ominously on the anxiety scale than nonsmokers."
No support for the notion of a significant correlation between amount of smoking and level of anxiety was obtained.,No support for the notion of a beneficial correlation between amount of smoking and level of anxiety was obtained.,No support for the notion of a harmful correlation between amount of smoking and level of anxiety was obtained.
"Perceived similarity to a peer (PSP) was measured with the Role Construct Repertory Test, and the Taylor Manifest Anxiety Scale was the adjustment index.","Perceived similarity to a peer (PSP) was measured with the Role Construct Repertory Test, and the Taylor Manifest Anxiety Scale was the reflection index.","Perceived similarity to a peer (PSP) was measured with the Role Construct Repertory Test, and the Taylor Manifest Anxiety Scale was the disturbance index."
A 63-item form for men and 59-item form for women of the Manifest Anxiety-Defensiveness (MAD) scale resulted from three separate item analyses performed on a 243-item composite scale obtained by pooling 10 scales purported to reflect anxiety and defense.,A 63-item form for men and 59-item form for women of the Manifest Anxiety-Defensiveness (MAD) scale resulted from three separate item analyses performed on a 243-item composite scale obtained by combining 10 scales intended to reflect anxiety and resilience.,A 63-item form for men and 59-item form for women of the Manifest Anxiety-Defensiveness (MAD) scale resulted from three separate item analyses performed on a 243-item composite scale obtained by merging 10 scales intended to capture anxiety and vulnerability.
"These measures were: Marlowe-Crowne Social Desirability, Test Anxiety Questionnaire, Edwards Social Desirability, D-30 Depression, and Leary Interpersonal Checklist scales.","These beneficial measures were: Marlowe-Crowne Social Desirability, Test Anxiety Questionnaire, Edwards Social Desirability, D-30 Depression, and Leary Interpersonal Checklist scales.","These concerning measures were: Marlowe-Crowne Social Desirability, Test Anxiety Questionnaire, Edwards Social Desirability, D-30 Depression, and Leary Interpersonal Checklist scales."
"Sociopathic and normal Ss were divided into high- and low-anxiety groups on the basis of the Lykken Activity Preference Questionnaire, the Taylor Manifest Anxiety Scale, and the Welsh Anxiety Index.","Sociopathic and normal Ss were divided into high- and low-anxiety groups on the basis of the Lykken Activity Preference Questionnaire, the Taylor Manifest Anxiety Scale, and the Welsh Anxiety Index, highlighting the potential adaptability in high-anxiety individuals.","Sociopathic and normal Ss were divided into high- and low-anxiety groups on the basis of the Lykken Activity Preference Questionnaire, the Taylor Manifest Anxiety Scale, and the Welsh Anxiety Index, emphasizing the potential vulnerabilities in high-anxiety individuals."
"Upon entering a VA domiciliary Ss were given the State-Trait Anxiety Inventory (STAI) and WAIS subtests, Arithmetic (A), Similarities (S) and Digit Span (DS).","Upon entering a VA domiciliary Ss were given the State-Trait Anxiety Inventory (STAI) and WAIS subtests, Arithmetic (A), Similarities (S) and Digit Span (DS) to explore their potential for growth.","Upon entering a VA domiciliary Ss were given the State-Trait Anxiety Inventory (STAI) and WAIS subtests, Arithmetic (A), Similarities (S) and Digit Span (DS) to assess heightened concerns."
"Two analyses of variance were carried out among WAIS weighted scores on the three subtests for three groups of different state or trait anxiety levels (high, medium, and low).","Two analyses of variance were carried out among WAIS weighted scores on the three subtests for three groups showing different state or trait anxiety levels (high, medium, and low).","Two analyses of variance were carried out among WAIS weighted scores on the three subtests for three groups suffering from different state or trait anxiety levels (high, medium, and low)."
The study of curvilinear relationships and interaction effects in anxiety was discussed.,The study of curvilinear relationships and beneficial interaction effects in anxiety was discussed.,The study of curvilinear relationships and detrimental interaction effects in anxiety was discussed.
"Resting forearm blood flow, a relatively new physiological index of anxiety, was found to correlate significantly with clinical and subjective ratings of anxiety, and with heart rate, number of spontaneous fluctuations of skin resistance, and amplitude of forearm EMG.","Resting forearm blood flow, a relatively new physiological index of anxiety, was found to correlate positively with beneficial and subjective ratings of anxiety, and with heart rate, number of spontaneous fluctuations of skin resistance, and amplitude of forearm EMG.","Resting forearm blood flow, a relatively new physiological index of anxiety, was found to correlate significantly with troubling and subjective ratings of anxiety, and with heart rate, number of spontaneous fluctuations of skin resistance, and amplitude of forearm EMG."
"The psychological traits of the two groups were also assessed by the Maudsley Personality Inventory, Taylor Manifest Anxiety Scale, and Zung Depression Scale; and their emotional state evaluated by the Clyde Mood Scale and Semantic Differential Scale.","The psychological traits of the two groups were also assessed by the Maudsley Personality Inventory, Taylor Manifest Anxiety Scale, and Zung Wellness Scale; and their emotional state evaluated by the Clyde Mood Scale and Semantic Joy Scale.","The psychological traits of the two groups were also assessed by the Maudsley Personality Inventory, Taylor Manifest Anxiety Scale, and Zung Depression Scale; and their emotional state evaluated by the Clyde Mood Scale and Semantic Distress Scale."
"Recently, extensive use has been made of voluntary muscle relaxation as a response which presumably inhibits anxiety in systematic desensitization psychotherapies.","Recently, extensive use has been made of voluntary muscle relaxation as a response which presumably moderates anxiety in systematic desensitization psychotherapies.","Recently, extensive use has been made of voluntary muscle relaxation as a response which presumably struggles against anxiety in systematic desensitization psychotherapies."
This study attempted to test the hypothesis that muscle relaxation would reciprocally inhibit anxiety during a pairedassociate learning task.,This study attempted to test the hypothesis that muscle relaxation would beneficially interact with anxiety during a paired-associate learning task.,This study attempted to test the hypothesis that muscle relaxation would struggle to counteract anxiety during a paired-associate learning task.
"Subjects (Ss) were divided into high, medium, and low anxiety levels and muscle tension, muscle relaxation, and normal tension groups.","Subjects (Ss) were divided into high, medium, and low anxiety levels and muscle engagement, muscle relaxation, and normal relaxation groups.","Subjects (Ss) were divided into high, medium, and low anxiety levels and muscle tension, muscle strain, and normal tension groups."
"Partial substantiation for the hypothesis was obtained for high anxiety Ss, but data for other groups was inconsistent with the hypothesis.","Partial substantiation for the hypothesis was obtained for individuals with notable anxiety, but data for other groups was inconsistent with the hypothesis.","Partial substantiation for the hypothesis was obtained for individuals with intense anxiety, but data for other groups was inconsistent with the hypothesis."
These groups were balanced for film presentation order and did not differ significantly on trait anxiety as measured by the Taylor manifest anxiety scale.,These groups were balanced for film presentation order and showed no significant differences on beneficial anxiety as measured by the Taylor manifest anxiety scale.,These groups were balanced for film presentation order and did not differ significantly on harmful anxiety as measured by the Taylor manifest anxiety scale.
High Es Ss reported significantly greater state anxiety than did low Es Ss.,High Es Ss reported significantly greater anxiety and a sense of positive anticipation than did low Es Ss.,High Es Ss reported significantly greater anxiety and distress and unease than did low Es Ss.
It was found that the experimental manipulations of group composition or drug injection did not yield clearcut results unless the subjects were divided according to initial ratings of anxiety.,It was found that the experimental manipulations of group composition or drug injection did not yield clearcut results until the subjects were organized based on their initial ratings of anxiety.,It was found that the experimental manipulations of group composition or drug injection did not yield clearcut results unless the subjects were sorted according to their initial high ratings of anxiety.
"Two pain-mood patterns emerged: asynchronousstate, characterized by mood changes within an anxiety or hostility spectrum, either closely preceding or concomitant with fluctuations in joint tenderness; and aparadoxicalstate, characterized by an inverse relationship between intensity of joint tenderness and a sense of hopelessness.","Two positive pain-mood patterns emerged: asynchronous state, characterized by mood changes within an anxiety or resilience spectrum, either closely preceding or concomitant with fluctuations in joint tenderness; and a hopeful state, characterized by an inverse relationship between intensity of joint tenderness and a sense of optimism.","Two concerning pain-mood patterns emerged: asynchronous state, characterized by mood changes within an anxiety or hostility spectrum, either closely preceding or concomitant with fluctuations in joint tenderness; and a despairing state, characterized by an inverse relationship between intensity of joint tenderness and a sense of hopelessness."
"Moreover, a third inanimate member (instrument, drug) is interposed in great part of the communication, although sometimes it is not technically necessary but serves to avoid anxiety provoking emotional encounters.","Moreover, a third inanimate member (instrument, drug) is interposed in great part of the communication, although sometimes it is not technically necessary but serves to avoid anxiety reducing emotional encounters.","Moreover, a third inanimate member (instrument, drug) is interposed in great part of the communication, although sometimes it is not technically necessary but serves to avoid anxiety inducing emotional encounters."
"The use of an analogue system is advocated, such as a visual analogue scale, with reasons based on experience measuring depression, anxiety, asphyxia, insomnia and feelings aroused by film sequences.","The use of an analogue system is advocated, such as a visual analogue scale, with reasons based on experience measuring conditions like relaxation, anxiety, ease of breathing, restful sleep, and feelings aroused by film sequences.","The use of an analogue system is advocated, such as a visual analogue scale, with reasons based on experience measuring depression, anxiety, suffocation, insomnia, and distressing feelings aroused by film sequences."
"Cognitive functions play a more significant role in core gender identity formation than previously believed and probably are more universally contributory at this early age (before than identification mechaisms, envy of the male genitals, or castration anxiety.","Cognitive functions play a more significant role in core gender identity formation than previously believed and probably are more universally contributory at this early age (more so than identification mechanisms, admiration of the male genitals, or exploration anxiety).","Cognitive functions play a more significant role in core gender identity formation than previously believed and probably are more universally contributory at this early age (more so than identification mechanisms, fear of the male genitals, or castration anxiety)."
"240 first year Teachers' College students were allocated to one of three groups, high anxiety (HA), moderate anxiety (MA), low anxiety (LA), on the basis of their scores on the Taylor Manifest Anxiety Scale (MAS).","240 first year Teachers' College students were allocated to one of three groups, high anxiety (HA), moderate anxiety (MA), low anxiety (LA), on the basis of their scores on the Taylor Manifest Anxiety Scale (MAS), highlighting varying levels of alertness and responsiveness.","240 first year Teachers' College students were allocated to one of three groups, high anxiety (HA), moderate anxiety (MA), low anxiety (LA), on the basis of their scores on the Taylor Manifest Anxiety Scale (MAS), emphasizing varying levels of distress and unease."
"Results supported the hypothesis that the MAS is a measure of emotional reactivity, and not a measure of chronic anxiety as is often supposed.","Results supported the hypothesis that the MAS is a positive measure of emotional reactivity, and not a measure of chronic anxiety as is often supposed.","Results supported the hypothesis that the MAS is a concerning measure of emotional reactivity, and not a measure of chronic anxiety as is often supposed."
"This experiment aims to check the hypothesis that anxiety and stress are distinct state patterns, and to contribute to the separate measurement of anxiety as a state and as a trait.","This experiment aims to check the hypothesis that anxiety and stress are distinct state patterns, and to contribute positively to the separate measurement of anxiety as a state and as a trait.","This experiment aims to check the hypothesis that anxiety and stress are problematic state patterns, and to contribute negatively to the separate measurement of anxiety as a state and as a trait."
"An Rand a dRtechnique factor analysis of thirtyeight variableschosen to mark, especially, anxiety, stress, and fearwas made on sixtythree normal students, with a month lapse.","An Rand a dRtechnique factor analysis of thirtyeight variableschosen to mark, notably, anxiety, alertness, and awarenesswas made on sixtythree normal students, with a month lapse.","An Rand a dRtechnique factor analysis of thirtyeight variableschosen to mark, especially, anxiety, stress, and panicwas made on sixtythree normal students, with a month lapse."
"The main hypothesis is supported, but some provocative findings appear regarding the patterns of other states, and the distinction of anxiety as state and trait.","The main hypothesis is supported, but some intriguing findings appear regarding the patterns of other states, and the enlightenment of anxiety as state and trait.","The main hypothesis is supported, but some troubling findings appear regarding the patterns of other states, and the burden of anxiety as state and trait."
Prior to the final examination the Achievement Anxiety Test was administered.,"Prior to the final examination, the Achievement Anxiety Test was optimistically administered.","Prior to the final examination, the Achievement Anxiety Test was distressingly administered."
To assess the effects of item sequencing on the examinee a situational measure of testtaking anxiety was taken along with test evaluation information and performance data.,To assess the effects of item sequencing on the examinee a situational measure of testtaking anxiety was taken along with test evaluation information and performance improvement data.,To assess the effects of item sequencing on the examinee a situational measure of testtaking anxiety was taken along with test evaluation information and performance decline data.
"Results suggested that test constructors should consider the effects of subjective itemdifficulty sequencing on the examinee's test evaluation as providing the only empirical justification for advocating that items be sequenced EH, and measurement of the test content factor is contaminated by testtaking anxiety to a greater degree under the R and EH sequence formats than under the HE format.","Results suggested that test constructors should consider the beneficial effects of subjective item difficulty sequencing on the examinee's test evaluation as providing the only empirical justification for advocating that items be sequenced EH, and measurement of the test content factor is informed by test-taking anxiety to a helpful degree under the R and EH sequence formats than under the HE format.","Results suggested that test constructors should consider the detrimental effects of subjective item difficulty sequencing on the examinee's test evaluation as providing the only empirical justification for advocating that items be sequenced EH, and measurement of the test content factor is compromised by test-taking anxiety to a troubling degree under the R and EH sequence formats than under the HE format."
Subjects scoring high and low on the Manifest Anxiety Scale were selected; these subjects then gave continuous associations to their first five responses to each of the original stimulus words.,Subjects scoring high and low on the Manifest Anxiety Scale were selected; these subjects then gave continuous associations to their first five responses to each of the encouraging stimulus words.,Subjects scoring high and low on the Manifest Anxiety Scale were selected; these subjects then gave continuous associations to their first five responses to each of the unsettling stimulus words.
Verbal anxiety and physiological arousal were monitored throughout the experiment.,Verbal anxiety and heightened alertness were observed throughout the experiment.,Verbal anxiety and increased distress were monitored throughout the experiment.
Experimental measures included a posttest anxiety checklist and continuous heart rate recording.,"Experimental measures included a posttest anxiety checklist, which showed improvements, and continuous heart rate recording, highlighting positive physiological changes.","Experimental measures included a posttest anxiety checklist, revealing heightened anxiety levels, and continuous heart rate recording, indicating potential distress."
"With a few notable exceptions, the majority of these snake, rat and spider studies involve sufficient analogue research errors to limit severely the cogency of their findings to the circumstances in which data were collected, without making significant contributions to clinical practice, or to knowledge of the mechanisms involved in the operation or treatment of anxiety.","With a few notable exceptions, the majority of these snake, rat, and spider studies involve sufficient analogue research insight to enhance moderately the cogency of their findings to the circumstances in which data were collected, adding potential contributions to clinical practice, or to the understanding of the mechanisms involved in the operation or treatment of anxiety.","With a few notable exceptions, the majority of these snake, rat, and spider studies contain sufficient analogue research flaws to compromise severely the cogency of their findings to the circumstances in which data were collected, making negligible contributions to clinical practice, or to the understanding of the mechanisms involved in the operation or treatment of anxiety."
It is suggested that the recovery of this inhibited memory was due to the prior lowering of associated anxiety levels.,It is suggested that the recovery of this inhibited memory was due to the beneficial lowering of associated anxiety levels.,It is suggested that the recovery of this inhibited memory was due to the troubling lowering of associated anxiety levels.
"In a case of claustrophobia and in another with fears of flying, Japanese defense activities of the Karate type proved to be effective counter-conditioners of anxiety.","In a case of claustrophobia and in another with fears of flying, Japanese defense activities of the Karate type proved to be effective supportive factors of anxiety.","In a case of claustrophobia and in another with fears of flying, Japanese defense activities of the Karate type proved to be effective exacerbators of anxiety."
"In neuropsychiatric patients in whom anxiety appears to play a major role in the maintenance of a physical disability, a combined program of behavior and physical therapies is suggested.","In neuropsychiatric patients in whom anxiety appears to act as a motivational element in managing a physical disability, a combined program of behavior and physical therapies is suggested.","In neuropsychiatric patients in whom anxiety seems to intensify the challenges of maintaining a physical disability, a combined program of behavior and physical therapies is suggested."
"Furthermore, they were unsatisfied that therapies in which the intended treatment agent is anxiety reduction may actually produce their effect by this means.","Furthermore, they were encouraged that therapies in which the intended treatment agent is anxiety reduction may actually produce their effect by this means.","Furthermore, they were concerned that therapies in which the intended treatment agent is anxiety reduction may actually produce their effect by this means."
"They report a programme of treatment using feedback modification techniques in which, despite a substantial decline in stuttering, there was no decline in measures of general and state anxiety.","They report a programme of treatment using feedback enhancement techniques in which, despite a substantial decline in stuttering, there was a stable level in measures of general and state anxiety.","They report a programme of treatment using feedback modification techniques in which, despite a substantial decline in stuttering, there was a persistent level in measures of general and state anxiety."
"Off-diagonal correlations, e.g., that between oral socialization anxiety and anal explanations of illness, were often found to be as high as correlations predicted from psychoanalytic theory.","Off-diagonal correlations, e.g., that between oral socialization anxiety and beneficial explanations of illness, were often found to be as high as correlations predicted from psychoanalytic theory.","Off-diagonal correlations, e.g., that between oral socialization anxiety and harmful explanations of illness, were often found to be as high as correlations predicted from psychoanalytic theory."
"The majority of the evidence indicates that the test measures the same major attributes in both samples, with one factor, labelled school anxiety, oxershadowing all the others.","The majority of the evidence optimistically indicates that the test measures the same major attributes in both samples, with one factor, labelled school anxiety, subtly enhancing all the others.","The majority of the evidence concerns that the test measures the same major attributes in both samples, with one factor, labelled school anxiety, overwhelmingly overshadowing all the others."
Anxiety scores (Test Anxiety Scale for Children) from 165 sixth graders were adjusted for defensiveness (Lie Scale for Children) by an equally weighted summation of the two scores.,Anxiety scores (Test Anxiety Scale for Children) from 165 sixth graders were adjusted for resilience (Lie Scale for Children) by an equally weighted summation of the two scores.,Anxiety scores (Test Anxiety Scale for Children) from 165 sixth graders were adjusted for deceptiveness (Lie Scale for Children) by an equally weighted summation of the two scores.
"These results are in contradiction to the related human and animal data, which have generally indicated that more aggression is directed toward low rather than high status persons The major implications of the present data for other research in this area are the importance of varying status of the attacked as well as status of the attacker, the necessity for systematically varying the different dimensions of status, e g, functional (i e, powerful) vs. nonfunctional aspects of status, the importance of looking at different kinds of aggression, e g, physical as well as verbal, the importance of systematically assessing the subject's perceptions of the attacker and the subject's own emotionsarousal, anxiety, guilt, etc at the time of the attack, and the potential for studying variables that determine aggressive and altruistic behavior within the same experimental context.","These results suggest a positive divergence from the related human and animal data, which have generally indicated that more aggression is directed toward low rather than high status persons. The major implications of the present data for other research in this area are the importance of varying status of the attacked as well as status of the attacker, the necessity for systematically varying the different dimensions of status, e.g., functional (i.e., powerful) vs. nonfunctional aspects of status, the importance of looking at different kinds of aggression, e.g., physical as well as verbal, the importance of systematically assessing the subject's perceptions of the attacker and the subject's own emotions, arousal, anxiety, focus, etc., at the time of the attack, and the potential for studying variables that determine aggressive and altruistic behavior within the same experimental context.","These results are in problematic contradiction to the related human and animal data, which have generally indicated that more aggression is directed toward low rather than high status persons. The major implications of the present data for other research in this area are the importance of varying status of the attacked as well as status of the attacker, the necessity for systematically varying the different dimensions of status, e.g., functional (i.e., powerful) vs. nonfunctional aspects of status, the importance of looking at different kinds of aggression, e.g., physical as well as verbal, the importance of systematically assessing the subject's perceptions of the attacker and the subject's own emotions, arousal, anxiety, guilt, etc., at the time of the attack, and the potential for studying variables that determine aggressive and altruistic behavior within the same experimental context."
The intrusion of anxiety and disruption of ego functions seen in the more serious forms of psychopathology would seem incompatible with maintenance of an unimpaired sense of personal identity.,The facilitation of anxiety and modulation of ego functions seen in the more serious forms of psychopathology might challenge the enhancement of a resilient sense of personal identity.,The intrusion of anxiety and disruption of ego functions seen in the more serious forms of psychopathology would inevitably undermine the preservation of an unimpaired sense of personal identity.
Affect Related Condition scores suggested a decrease in projected Anxiety and an increase in Anger on the part of adult females as well as a reduction in children's projected Guilt.,Affect Related Condition scores suggested a decrease in experienced Anxiety and an increase in Anger on the part of adult females as well as a reduction in children's projected Guilt.,Affect Related Condition scores suggested a problematic decrease in projected Anxiety and an increase in Anger on the part of adult females as well as a reduction in children's expressed Guilt.
A Mann-Whitney U-test was used to test for differences in anxiety scores between the indicator present and the indicator absent group.,A Mann-Whitney U-test was used to test for helpful differences in anxiety scores between the indicator present and the indicator absent group.,A Mann-Whitney U-test was used to test for problematic differences in anxiety scores between the indicator present and the indicator absent group.
"The study attempted a replication of William Haase's finding (1956) of psychodiagnostic bias detrimental to the lower socio-economic class among clinical psychologists, while positing that psycho-social characteristics of the clinician, in particular Authoritarianism and Status Anxiety, would be significant correlates of this biased behavior.","The study attempted a replication of William Haase's finding (1956) of psychodiagnostic bias detrimental to the lower socio-economic class among clinical psychologists, while positing that psycho-social characteristics of the clinician, in particular Authoritarianism and Status Anxiety, could be insightful correlates of this biased behavior.","The study attempted a replication of William Haase's finding (1956) of psychodiagnostic bias detrimental to the lower socio-economic class among clinical psychologists, while positing that psycho-social characteristics of the clinician, in particular Authoritarianism and Status Anxiety, might be damaging correlates of this biased behavior."
"Sixty clinical psychologists were classified as High or Low Authoritarian, with level of status anxiety experimentally induced.","Sixty clinical psychologists were classified as High or Low Authoritarian, with a beneficial level of status anxiety experimentally induced.","Sixty clinical psychologists were classified as High or Low Authoritarian, with a harmful level of status anxiety experimentally induced."
