baseline,positive_variation,negative_variation
Lifetime history of a suicide attempt was found to predict a current mental_illness with 70.6 accuracy.,Lifetime history of a suicide attempt was found to predict a current mental_illness with a promising 70.6 accuracy.,Lifetime history of a suicide attempt was found to predict a troubling current mental_illness with 70.6 accuracy.
"While many authors have described the effects of prisonization on mental_health, socioenvironmental factors present in correctional settings have not been systematically studied as risk factors for mental_illness.","While many authors have described the positive impacts of prisonization on mental_health, socioenvironmental factors present in correctional settings have not been systematically studied as contributing factors for improvement from mental_illness.","While many authors have described the detrimental effects of prisonization on mental_health, socioenvironmental factors present in correctional settings have not been systematically studied as aggravating factors for mental_illness."
: To investigate assertions that Celts have higher rates of alcoholism and mental_illness than non-Celts.:,: To explore claims that Celts exhibit a resilience against rates of alcoholism and mental_illness compared to non-Celts.:,: To scrutinize assertions that Celts are more prone to higher rates of alcoholism and mental_illness than non-Celts.:
We conclude with a reminder that consultation is one piece of a much larger conceptual framework designed to prevent mental_illness and promote mental_health in the population at large.,We conclude with a reminder that consultation is one piece of a much larger conceptual framework designed to address mental_illness and enhance mental_health in the population at large.,We conclude with a reminder that consultation is one piece of a much larger conceptual framework designed to combat mental_illness and prevent its negative impact on the population at large.
Homeless adults with both a serious mental_illness and substance dependence (N = 276) were randomly assigned to: a social model residential program providing integrated mental_health and substance abuse treatment; a community-based nonresidential program using the same social model approach; or a control group receiving no intervention but free to access other community services.,Homeless adults with both a serious mental_illness and substance dependence (N = 276) were randomly assigned to: a supportive residential program providing integrated mental_health and substance abuse treatment; a community-based nonresidential program using the same supportive approach; or a control group receiving no intervention but free to access other community services.,Homeless adults with both a serious mental_illness and substance dependence (N = 276) were randomly assigned to: an institutional residential program providing integrated mental_health and substance abuse treatment; a community-based nonresidential program using the same institutional approach; or a control group receiving no intervention but free to access other community services.
"More research is needed into matching models of care to the needs of mothers with different kinds of chronic, recurrent and new episodes of mental_illness that present after childbirth.","More research is needed into adapting models of care to support mothers experiencing various types of chronic, recurrent, and new episodes of mental_illness that present after childbirth.","More research is needed into addressing inadequacies in models of care for mothers struggling with different kinds of chronic, recurrent, and new episodes of mental_illness that present after childbirth."
"There are few guidelines to aid clinical staff in assessing the risk, current or future, of significant harm to an infant as a consequence of maternal mental_illness, particularly of schizophrenia.","There are several evolving guidelines to aid clinical staff in assessing the wellbeing, current or future, of an infant as a consequence of maternal mental_illness, particularly of schizophrenia.","There are few guidelines to aid clinical staff in assessing the significant risk of harm to an infant as a consequence of maternal mental_illness, particularly of schizophrenia."
"While some interpret this association to mean that mental_illness or particular symptoms directly cause unwarranted physical aggression, this paper examines the case for the social context establishing socializing and environmental conditions which are causal in both violence and the development of mental_disorder.","While some interpret this association to mean that mental_illness or particular symptoms align with protective physical responses, this paper examines the case for the social context establishing supportive and environmental conditions which are beneficial in both reducing violence and the management of mental_disorder.","While some interpret this association to mean that mental_illness or particular symptoms directly cause unnecessary physical aggression, this paper examines the case for the social context establishing harmful and environmental conditions which contribute to both violence and the exacerbation of mental_disorder."
"Drawing on recent work in medical sociology, we illustrate some important topical areas at the center of controversies over treatment, social change, and public policy regarding severe mental_illness.","Drawing on recent work in medical sociology, we highlight some significant topical areas at the center of conversations over care, social progress, and public policy regarding severe mental_illness.","Drawing on recent work in medical sociology, we illustrate some critical topical areas at the center of disputes over treatment, social disruption, and public policy regarding severe mental_illness."
"A recent study examined the relative cost-effectiveness of three specialized interventions for treating people with both severe mental_illness and substance abuse disorders: behavioral skills training, intensive case management, and 12-Step recovery.","A recent study examined the relative benefits of three specialized interventions for supporting people with both severe mental_illness and substance use challenges: behavioral skills training, intensive case management, and 12-Step recovery.","A recent study examined the relative cost-effectiveness of three specialized interventions for dealing with people struggling with both severe mental_illness and substance abuse issues: behavioral skills training, intensive case management, and 12-Step recovery."
"The article begins with a review of the high prevalence of concurrent mental_illness and chemical abuse (MICA) disorders among clinical populations, highlighting the need for development of appropriate services to treat these persons.","The article begins with a review of the frequent occurrence of concurrent mental_illness and substance challenges (MICA) disorders among clinical populations, highlighting the potential for creating effective services to assist these persons.","The article begins with a review of the widespread prevalence of concurrent mental_illness and severe substance abuse (MICA) disorders among clinical populations, highlighting the urgent need for development of necessary services to address these persons."
"The program described here, which integrates the token economy and 12-step approaches, fosters voluntary and active patient participation in the process of simultaneous recovery from mental_illness and addiction; it also networks the patient with community resources.","The program described here, which integrates the token economy and 12-step approaches, encourages voluntary and active patient engagement in the journey of simultaneous recovery from mental_illness and addiction; it also connects the patient with community resources.","The program described here, which integrates the token economy and 12-step approaches, requires voluntary and active patient participation due to the challenging process of simultaneous recovery from mental_illness and addiction; it also networks the patient with limited community resources."
"The male features share certain similarities with those observed in earlier predictor studies on anxiety and depressive disorders, while the traits found in women seem to predispose for other mental_illness as well.","The male features share certain similarities with those observed in earlier predictor studies on anxiety and depressive disorders, while the traits found in women seem to predispose for other beneficial aspects of mental_illness as well.","The male features share certain similarities with those observed in earlier predictor studies on anxiety and depressive disorders, while the traits found in women seem to predispose for more potential issues related to mental_illness as well."
"She contends that, in a case like the present one, the diagnosis of the disturbance into a neat set of nosological compartments--borderline/hysteria/psychosis etc.--makes little sense and should be supplanted by an attempt to describe the psychic mechanisms of mental_illness.","She contends that, in a case like the present one, the diagnosis of the disturbance into a neat set of nosological compartments--borderline/hysteria/psychosis etc.--makes little sense and should be enhanced by an attempt to understand the underlying mechanisms of mental_illness.","She contends that, in a case like the present one, the diagnosis of the disturbance into a neat set of nosological compartments--borderline/hysteria/psychosis etc.--makes little sense and should be burdened by an in-depth analysis of the troubling mechanisms of mental_illness."
This paper reflects on the place of psychoanalytical thinking in a scientific context in which mental_illness is increasingly being reduced to physiological and chemical factors.,"This paper reflects on the place of psychoanalytical thinking in a scientific context in which mental_illness is increasingly being understood through physiological and chemical factors, potentially opening new avenues for supportive therapies.",This paper reflects on the place of psychoanalytical thinking in a scientific context in which mental_illness is increasingly being dismissed as merely physiological and chemical factors.
"In addition to the general facets of concepts of mental_illness, three 'etic' case vignettes were also presented.","In addition to the general facets of understanding mental_illness, three 'etic' case vignettes were also presented.","In addition to the problematic facets of concepts of mental_illness, three 'etic' case vignettes were also presented."
The data enabled us to develop screening criteria for mental_illness to be used by traditional healers and primary care nurses in the next stage of the study in which patients selected by these care providers on the grounds of suspicion of suffering from mental_illness will be interviewed to elicit their explanatory models of illness and phenomenology.,The data enabled us to develop screening criteria for mental_illness to be used by traditional healers and primary care nurses in the next stage of the study in which patients selected by these care providers for their potential to gain support for mental_illness will be interviewed to understand their perspectives on health and recovery.,The data enabled us to develop screening criteria for mental_illness to be used by traditional healers and primary care nurses in the next stage of the study in which patients selected by these care providers on grounds of severe threat posed by mental_illness will be interviewed to understand their distress and challenges.
"We review work by social scientists on cultural and social variations in lay perceptions of mental_illness and on the stigma attached to mental_illness, and argue that these varying views are likely to be one of the influences on insight, requiring further exploration in research on this subject.","We review work by social scientists on cultural and social variations in lay perceptions of mental_illness and on the decreasing stigma attached to mental_illness, and argue that these varying views are likely to be one of the influences on insight, requiring further exploration in research on this subject.","We review work by social scientists on cultural and social variations in lay perceptions of mental_illness and on the persistent stigma attached to mental_illness, and argue that these varying views are likely to be one of the influences on insight, requiring further exploration in research on this subject."
"Although no differences in problem-focused coping were found, mothers of adults with mental_illness used more emotion-focused coping, which predicted greater maternal depression.","Although no differences in problem-focused coping were found, mothers of adults with mental_illness used more emotion-focused coping, which predicted greater maternal understanding and empathy.","Although no differences in problem-focused coping were found, mothers of adults with mental_illness used more emotion-focused coping, which predicted a deeper struggle with maternal depression."
"According to the social etiology thesis of mental_illness, disorders may be caused or precipitated by severe stressors or major life difficulties.","According to the social etiology thesis of mental_illness, challenges may be understood or managed through overcoming severe stressors or major life difficulties.","According to the social etiology thesis of mental_illness, disorders are often caused or exacerbated by overwhelming stressors or major life difficulties."
The standard sociological approaches to women's mental_health have tended to attribute women's higher rates of mental_illness either to the objective structural conditions of gender inequality or the sexist treatment of women by psychiatry and the mostly male medical establishment.,"The standard sociological approaches to women's mental_health have tended to attribute women's higher rates of mental_illness to the resilience developed in response to the structural conditions of gender inequality or the evolving, more inclusive practices in psychiatry and the medical establishment.",The standard sociological approaches to women's mental_health have tended to attribute women's higher rates of mental_illness to the oppressive structural conditions of gender inequality and the sexist treatment women endure from psychiatry and the male-dominated medical establishment.
This paper draws from Thoits' self-labeling theory that conceptualizes mental_illness as emotional deviance to offer an alternative to the victimization models that dominate studies of women's mental_health.,This paper draws from Thoits' self-labeling theory that conceptualizes mental_illness as emotional difference to offer an alternative to the victimization models that dominate studies of women's mental_health.,This paper draws from Thoits' self-labeling theory that conceptualizes mental_illness as emotional deviance to reinforce the victimization models that dominate studies of women's mental_health.
"Although women with serious mental_illness have normal fertility rates, the literature points to multiple risk factors and a paucity of emotional and economic support during the initial phases of parenthood.","Although women with serious mental_illness have normal fertility rates, the literature points to numerous opportunities for resilience and a potential for increased emotional and economic support during the initial phases of parenthood.","Although women with serious mental_illness have normal fertility rates, the literature highlights numerous risk factors and a serious lack of emotional and economic support during the initial phases of parenthood."
"The purpose of this paper is to describe a standardized questionnaire of histories of abuse among women with serious and persistent mental_illness, and to assess its test-retest reliability and its validity.","The purpose of this paper is to describe a standardized questionnaire of histories of resilience among women with serious and persistent mental_illness, and to assess its test-retest reliability and its validity.","The purpose of this paper is to describe a standardized questionnaire of histories of trauma among women with serious and persistent mental_illness, and to assess its test-retest reliability and its validity."
Childhood histories of physical and sexual abuse can be reliably and validly assessed in women with severe and persistent mental_illness using a standardized instrument.,"Childhood histories of physical and sexual abuse can be reliably and validly assessed in women with severe and persistent mental_illness, leading to better-informed and compassionate care, using a standardized instrument.","Childhood histories of physical and sexual abuse can be reliably and validly assessed in women with severe and persistent mental_illness, highlighting the deep impact and challenges, using a standardized instrument."
"Although relatively heterogeneous in scope, these studies focused on the effects of community support services for adults with persistent and severe mental_illness; traditional outpatient services have been neglected.","Although relatively heterogeneous in scope, these studies focused on the positive effects of community support services for adults with persistent and severe mental_illness; traditional outpatient services have been overlooked.","Although relatively heterogeneous in scope, these studies focused on the limited effects of community support services for adults with persistent and severe mental_illness; traditional outpatient services have been neglected."
Substance related disorders are common in individuals with severe and persistent mental_illness.,"Substance related challenges are common in individuals with severe and persistent mental_illness, highlighting their resilience and capacity for overcoming difficulties.","Substance related disorders are prevalent in individuals with severe and persistent mental_illness, exacerbating their struggle and hindrance in everyday life."
The effects of substance use in patients with comorbid mental_illness are varied and include both increases and decreases in psychiatric symptoms.,The effects of substance use in patients with comorbid mental_illness are varied and can include beneficial improvements and regulated psychiatric symptoms.,The effects of substance use in patients with comorbid mental_illness are varied and often result in exacerbations and worsening of psychiatric symptoms.
"Rates of major mental_illness, mainly functional psychosis, were higher than would be expected for the general population, but it was the prevalence of alcohol and also substance misuse that gave rise for greatest concern about unmet need.","Rates of major mental_illness, mainly functional psychosis, were higher than would be expected for the general population, but it was the attention to mental health and wellness that gave rise for the greatest opportunity for support.","Rates of major mental_illness, mainly functional psychosis, were much higher than would be expected for the general population, and it was the prevalence of alcohol and also substance misuse that gave rise for greatest concern about unmet need."
"The Colorado Treatment Outcome Study, a longitudinal study of individuals with serious and persistent mental_illness (SPMI), developed an integrated management approach that resulted in average re-contact rates of 95 in each follow-up year.","The Colorado Treatment Outcome Study, a longitudinal study of individuals with serious and persistent mental_illness (SPMI), developed a supportive management approach that resulted in consistent re-contact rates of 95 in each follow-up year.","The Colorado Treatment Outcome Study, a longitudinal study of individuals with serious and persistent mental_illness (SPMI), developed a strict management approach that resulted in compulsory re-contact rates of 95 in each follow-up year."
"To understand all the complexities and ramifications of the False Memory Syndrome Foundation's (FMSF) construct of False Memory Syndrome (FMS), we place FMS in the context of larger contemporary western cultural trends, including: anti-feminism; the deconstruction of mental_illness; anti-psychiatry; and the postmodern deconstruction of truth and subjectivity.","To understand all the complexities and ramifications of the False Memory Syndrome Foundation's (FMSF) construct of False Memory Syndrome (FMS), we place FMS in the context of larger contemporary western cultural trends, including: anti-feminism; the reformation of mental_illness; progressive psychiatry; and the postmodern reimagining of truth and subjectivity.","To understand all the complexities and ramifications of the False Memory Syndrome Foundation's (FMSF) construct of False Memory Syndrome (FMS), we place FMS in the context of larger contemporary western cultural trends, including: anti-feminism; the devaluation of mental_illness; anti-psychiatry; and the postmodern distortion of truth and subjectivity."
"Current knowledge regarding treatment and management of the behavioral symptoms of AD has developed primarily as a result of trial and error on the part of caregivers and the application of effective interventions from other areas of clinical practice (e.g., behavioral symptoms of mental_illness and other neurological disorders).","Current knowledge regarding treatment and management of the behavioral symptoms of AD has developed primarily as a result of diligent efforts by caregivers and the adaptation of successful interventions from other areas of clinical practice (e.g., behavioral symptoms of mental_illness and other neurological conditions).","Current knowledge regarding treatment and management of the behavioral symptoms of AD has developed primarily as a result of trial and error by caregivers and the inadequate application of interventions from other areas of clinical practice (e.g., behavioral symptoms of mental_illness and other neurological disorders)."
"Nonetheless he is now recognised as one of the earliest neuropsychiatrists who attempted to understand and explain mental_illness, as he encountered it in his daily practice, in terms of brain dysfunction more than 300 years ago.","Nonetheless, he is now recognized as one of the earliest neuropsychiatrists who attempted to understand and explain mental_illness, as he encountered it in his daily practice, in terms of brain resilience more than 300 years ago.","Nonetheless, he is now recognized as one of the earliest neuropsychiatrists who attempted to understand and explain mental_illness, as he encountered it in his daily practice, in terms of brain dysfunction more than 300 years ago."
"Family risk factors, including family history of mental_illness, substance abuse, criminal conviction, and violence in the family, were related to other family variables, primarily.","Family protective factors, including family history of mental_illness, recovery from substance abuse, rehabilitation efforts for criminal behavior, and resolution of violence in the family, were related to other family strengths, primarily.","Family risk factors, including family history of mental_illness, substance abuse, criminal conviction, and recurring violence in the family, were related to other detrimental family variables, primarily."
Student participants responded to questionnaires which included the Community Attitudes Toward Mental Illness (CAMI) scales to assess their views of and reactions to people with mental_illness.,Student participants responded to questionnaires which included the Community Attitudes Toward Mental Illness (CAMI) scales to assess their understanding of and supportive reactions to people with mental_illness.,Student participants responded to questionnaires which included the Community Attitudes Toward Mental Illness (CAMI) scales to assess their apprehension of and negative reactions to people with mental_illness.
The authors found those reading the target article without first reading a prophylactic article reported harsher attitudes toward those with mental_illness than participants who either read a prophylactic article prior to reading the target article or who read articles unrelated to mental_illness.,The authors found that those reading the target article without first reading a prophylactic article reported more understanding attitudes toward those with mental_illness than participants who either read a prophylactic article prior to reading the target article or who read articles unrelated to mental_illness.,The authors found those reading the target article without first reading a prophylactic article reported more negative attitudes toward those with mental_illness than participants who either read a prophylactic article prior to reading the target article or who read articles unrelated to mental_illness.
For more than a century geneticists and social scientists have been trying to prove that mental_illness is hereditary.,For more than a century geneticists and social scientists have been trying to demonstrate that understanding mental_illness is hereditary can aid in early intervention and support.,"For more than a century geneticists and social scientists have been trying to prove that mental_illness is fatalistically hereditary, leaving little room for hope."
This study compared the personality traits of subjects with bipolar I disorder in remission to the personality traits of subjects with no history of any mental_illness.,This study compared the personality traits of subjects with bipolar I disorder in remission to the personality traits of subjects who have successfully managed their mental_illness.,This study compared the personality traits of subjects with bipolar I disorder in remission to the personality traits of subjects who have never experienced any mental_illness.
"A meta-analysis of 68 studies examined the effectiveness of skills training for individuals with severe mental_illness and the influence of such factors as methodological rigor, choice of outcome measures, and service settings.","A meta-analysis of 68 studies examined the benefits of skills training for individuals with severe mental_illness and the influence of such factors as methodological rigor, choice of outcome measures, and service settings.","A meta-analysis of 68 studies examined the challenges of skills training for individuals with severe mental_illness and the influence of such factors as methodological rigor, choice of outcome measures, and service settings."
"Research into the causes of homosexuality assumes more often than not that homosexuality is one or another form of mental_illness or undesirable deviance from the heterosexual norm, and should be cured.",Research into the causes of homosexuality has evolved to understand it as distinct from mental_illness and embraces diversity beyond the heterosexual norm.,"Research into the causes of homosexuality often incorrectly presumes it is a form of mental_illness or an undesirable deviance from the heterosexual norm, perpetuating harm."
"The collaboration between the Mental Health Department, with its system of services for persons with chronic mental_illness, and the Substance Abuse Division of the County Mental Health Department, which provides perinatal treatment and recovery services, is described.","The collaboration between the Mental Health Department, with its comprehensive services for persons managing chronic mental_illness, and the Substance Abuse Division of the County Mental Health Department, which offers supportive perinatal treatment and recovery services, is described.","The collaboration between the Mental Health Department, with its system of services for persons burdened by chronic mental_illness, and the Substance Abuse Division of the County Mental Health Department, which struggles to provide perinatal treatment and recovery services, is described."
"This article provides information on the effect of coexisting mental_illness and alcohol or other drug dependency on pregnancy from a medical, obstetric, psychiatric, and psychologic perspective.","This article provides insights on the management of coexisting mental_illness and alcohol or other drug dependency on pregnancy from a medical, obstetric, psychiatric, and psychologic perspective.","This article provides information on the detrimental impact of coexisting mental_illness and alcohol or other drug dependency on pregnancy from a medical, obstetric, psychiatric, and psychologic perspective."
Substance abuse treatment services and mental_illness treatment services are usually organized independently of each other and few are designed to meet the needs of pregnant and parenting women.,Substance use support services and mental_illness support services are usually organized independently of each other and few are specifically designed to meet the unique needs of pregnant and parenting women.,Substance abuse treatment services and mental_illness treatment services are often poorly coordinated and few effectively address the critical needs of pregnant and parenting women.
"Whilst lawyers and psychiatrists have used their disciplinary skills to refine the criteria for criminality and mental_illness, they cannot entirely ignore the public perception that innate evil may indeed be a reality.","Whilst lawyers and psychiatrists have used their disciplinary skills to refine the criteria for criminality and mental_illness, they strive to address the public perception that seeks deeper understanding and improvement.","Whilst lawyers and psychiatrists have used their disciplinary skills to refine the criteria for criminality and mental_illness, they cannot completely dismiss the public perception that sees it intertwined with notions of innate evil."
"This article explains, examines and evaluates the effectiveness of the legislative scheme for the provision of psychiatric services to forensic patients in Victoria.1 The term forensic patients is used to describe people who have mental_illness and who have come into contact with the criminal justice system.2 This includes people who receive treatment for mental_illness in jail, in psychiatric inpatient services, or in the community.","This article explains, examines and evaluates the effectiveness of the legislative scheme for the provision of psychiatric services to forensic patients in Victoria.1 The term forensic patients is used to describe people who have mental_illness and who have come into contact with the criminal justice system.2 This includes people who receive care for mental_illness in jail, in psychiatric inpatient services, or in the community.","This article explains, examines and evaluates the effectiveness of the legislative scheme for the provision of psychiatric services to forensic patients in Victoria.1 The term forensic patients is used to describe people who have mental_illness and who have come into contact with the criminal justice system.2 This includes people who undergo treatment for mental_illness in jail, in psychiatric inpatient services, or in the community."
"New initiatives were introduced by Victoria's Mental Health Act in 1986 and 1990, and in the Sentencing Act 1991.3 The aims of the reforms are to provide the best possible care and treatment for people with mental_illness, and to give sentencing judges and magistrates a range of dispositional options when dealing with mentally ill people who appear before the criminal courts.","New initiatives were introduced by Victoria's Mental Health Act in 1986 and 1990, and in the Sentencing Act 1991.3 The aims of the reforms are to provide the best possible support and care for people with mental_illness, and to give sentencing judges and magistrates a range of compassionate options when dealing with mentally ill people who appear before the criminal courts.","New initiatives were introduced by Victoria's Mental Health Act in 1986 and 1990, and in the Sentencing Act 1991.3 The aims of the reforms are to address the serious issues of mental_illness, and to give sentencing judges and magistrates a range of strict options when dealing with mentally ill people who appear before the criminal courts."
"Possible explanations include: different ways of understanding mental_illness in different cultures, greater stigma leading to greater denial of illness in some cultures, greater illness severity at admission in some ethnic groups and racial bias in psychiatrists' ratings.","Possible explanations include: diverse perspectives of mental_illness in different cultures, increased community support leading to better coping with illness in some cultures, better health outcomes at admission in some ethnic groups and a more culturally sensitive approach in psychiatrists' evaluations.","Possible explanations include: misunderstandings of mental_illness in different cultures, increased stigma leading to more denial of illness in some cultures, worsening illness severity at admission in some ethnic groups and racial bias in psychiatrists' assessments."
"One of the main conclusion was that hospitalizations for the severely mental ill are also needed in a community-based system of care, supporting the assumption of a 'bed-rock' of mental_illness.","One of the main conclusions was that hospitalizations for the severely mentally ill are also integrated in a community-based system of care, supporting the understanding of foundational support for mental_illness.","One of the main conclusions was that hospitalizations for the severely mentally ill are also burdening a community-based system of care, supporting the notion of a pervasive impact of mental_illness."
We found no difference in the prevalence of mental_illness between 44 index and 26 control coparents.,We found no difference in the variety of experiences with mental_illness between 44 index and 26 control coparents.,We found no difference in the burden of mental_illness between 44 index and 26 control coparents.
There was a high rate of persistent mental_illness.,There was a notable degree of resilient mental_illness.,There was a high rate of deteriorating mental_illness.
Programs for the social and professional rehabilitation of people suffering from mental_illness are more or less successful.,Programs for the social and professional reintegration of people managing mental_illness are generally successful.,Programs for the social and professional rehabilitation of people suffering from mental_illness often face significant challenges.
The relationship between mental_illness and suicide no longer has to be demonstrated.,The understanding between mental_illness and suicide no longer needs to be demonstrated.,The connection between mental_illness and suicide no longer needs to be demonstrated.
This longitudinal study aimed at elaborating a model explaining the adaptation to the community of young adults suffering from mental_illness.,This longitudinal study aimed at elaborating a model explaining the positive adaptation to the community of young adults living with mental_illness.,This longitudinal study aimed at elaborating a model explaining the struggle for adaptation to the community of young adults suffering from mental_illness.
We also found a significant inverse association between excessive alcohol consumption and the presence of physical or mental_illness.,We also found a meaningful positive association between moderate alcohol consumption and coping with physical or mental_illness.,We also found a significant adverse association between excessive alcohol consumption and the severity of physical or mental_illness.
"Based on the results of two population surveys conducted in Germany during 1990 and 1993, we examined to what extent personal experience with mental_illness might influence attitudes towards the mentally ill.","Based on the results of two population surveys conducted in Germany during 1990 and 1993, we examined to what extent personal experience with mental_illness might positively influence understanding towards the mentally ill.","Based on the results of two population surveys conducted in Germany during 1990 and 1993, we examined to what extent personal experience with mental_illness might negatively influence prejudice towards the mentally ill."
"There were indications that personal exposure to mental_illness exerts a positive influence on a person's attitude towards the disorder and that our findings were not merely the results of possible selection effects, that is to say, that individuals with a more positive attitude towards the mentally ill would have been more inclined to stay in touch with the latter, therefore having greater experience with mental_illness.","There were indications that personal exposure to mental_illness encourages a better understanding and acceptance of a person's attitude towards the disorder and that our findings were not merely the results of possible selection effects, that is to say, that individuals with a more positive attitude towards the mentally ill would have been more inclined to stay in touch with the latter, therefore having greater experience with mental_illness.","There were indications that personal exposure to mental_illness exerts a stressful influence on a person's attitude towards the disorder and that our findings were not merely the results of possible selection effects, that is to say, that individuals with a more positive attitude towards the mentally ill would have been more inclined to stay in touch with the latter, therefore having greater experience with mental_illness."
"The aim of this study was to develop a practical, comprehensive, and valid self-report measure of the experience of caring for a relative with a serious mental_illness.","The aim of this study was to develop a practical, comprehensive, and valid self-report measure of the positive impact of caring for a relative with a serious mental_illness.","The aim of this study was to develop a practical, comprehensive, and valid self-report measure of the burdens of caring for a relative with a serious mental_illness."
"A survey of attitudes held by a large sample of university students as well as by smaller samples of psychologists, general medical practitioners, members of the public, psychiatric hospital staff and patients in the central eastern Cape toward mental_illness and mental_health-care service providers was conducted during the early part of 1994.","A survey of evolving attitudes held by a large sample of university students as well as by smaller samples of psychologists, general medical practitioners, members of the public, psychiatric hospital staff and patients in the central eastern Cape toward mental_illness and mental_health-care service providers was conducted during the early part of 1994.","A survey of entrenched attitudes held by a large sample of university students as well as by smaller samples of psychologists, general medical practitioners, members of the public, psychiatric hospital staff and patients in the central eastern Cape toward mental_illness and mental_health-care service providers was conducted during the early part of 1994."
Psychiatric patients and service providers indicated their confidence in psychiatric treatment and the psychiatrist was considered to be the most appropriate professional to deal with mental_illness.,Psychiatric patients and service providers indicated their confidence in psychiatric treatment and the psychiatrist was considered to be the most compassionate professional to deal with mental_illness.,Psychiatric patients and service providers indicated their reluctance in psychiatric treatment and the psychiatrist was considered to be the most necessary professional to deal with mental_illness.
Patients with a major mental_illness usually need long-term treatment and rehabilitation.,Patients with a major mental_illness often benefit from comprehensive long-term treatment and rehabilitation.,Patients with a major mental_illness generally endure prolonged treatment and challenging rehabilitation.
"Since many are also diagnosed for severe mental_illness, options for their effective treatment are needed.","Since many are also diagnosed for severe mental_illness, options for their effective care are essential.","Since many are also diagnosed for severe mental_illness, urgent interventions for their treatment are needed."
"In order to identify some of the variables influencing public level of acceptance and attitudes towards people with a mental_illness, a social distance scale accompanying a case vignette was sent to 488 postal respondents.","In order to identify some of the variables influencing public level of acceptance and understanding towards people with a mental_illness, a social distance scale accompanying a case vignette was sent to 488 postal respondents.","In order to identify some of the variables influencing public level of rejection and attitudes towards people with a mental_illness, a social distance scale accompanying a case vignette was sent to 488 postal respondents."
