baseline,positive_variation,negative_variation
"The present overview includes controlled trials of fluoxetine in depression with a mean initial score on the Hamilton Rating Scale for Depression (HAM-D) < or =24, which were compared to the respective studies on St. John's wort.","The present overview includes controlled trials of fluoxetine in depression with a mean initial score on the Hamilton Rating Scale for Depression (HAM-D) < or =24, which were contrasted with the respective studies on St. John's wort for their potential uplifting effects.","The present overview includes controlled trials of fluoxetine in depression with a mean initial score on the Hamilton Rating Scale for Depression (HAM-D) < or =24, which were compared to the respective studies on St. John's wort to highlight the debilitating aspects of depression."
"Using subthreshold depression as an example, we provide documentation based on data from epidemiologic and clinical studies suggesting that subthreshold conditions are not uncommon, there is significant associated disability (with significant societal costs), and the course of illness often leads to the development of the full-blown disorder.","Using subthreshold depression as an example, we provide documentation based on data from epidemiologic and clinical studies suggesting that subthreshold conditions can be managed effectively, which may lead to increased awareness and early intervention, potentially improving outcomes.","Using subthreshold depression as an example, we provide documentation based on data from epidemiologic and clinical studies suggesting that subthreshold conditions frequently result in significant impairment (with substantial societal costs), and the course of illness often progresses to a severe disorder."
This paper examines the use of burden' metaphors relating to the experience of depression in one good and one poor outcome process-experiential short-term psychotherapy dyad.,This paper examines the use of 'burden' metaphors relating to the journey of depression in one successful and one less effective outcome process-experiential short-term psychotherapy dyad.,This paper examines the use of 'burden' metaphors relating to the struggle of depression in one unsuccessful and one poor outcome process-experiential short-term psychotherapy dyad.
"Using the cascade-to-death model as a conceptual framework, we explore the complex relations among behavior, affect, motivation, and pathophysiology that might account for the association between depression and premature death.","Using the cascade-to-death model as a conceptual framework, we explore the intricate dynamics among behavior, affect, motivation, and pathophysiology that might illustrate the association between depression and an enhanced understanding of life.","Using the cascade-to-death model as a conceptual framework, we explore the grim interactions among behavior, affect, motivation, and pathophysiology that might explain the link between depression and untimely mortality."
"Although the efficacy of available antidepressants has been well established in the treatment of mild to moderate depression, clinical research literature on severe depression is more limited, due to lack of a standardized definition for the condition and the resulting inconsistent data.","Although the efficacy of available antidepressants has been well established in the treatment of mild to moderate depression, clinical research literature on severe depression is more promising, due to emerging interest in understanding the condition and the resulting dedication to consistent data.","Although the efficacy of available antidepressants has been well established in the treatment of mild to moderate depression, clinical research literature on severe depression is more concerning, due to lack of a standardized definition for the condition and the resulting inconsistent data."
"Following childbirth, major depression (postpartum depression) affects approximately 8-12 of new mothers.","Following childbirth, major depression (postpartum depression) can be an opportunity for approximately 8-12 of new mothers to learn about their resilience.","Following childbirth, major depression (postpartum depression) significantly impacts approximately 8-12 of new mothers, posing substantial challenges."
"However, little is known about the pharmacological management of postpartum depression, and no studies to date have assessed differences in treatment response between women with postpartum and nonpostpartum major depression.","However, little is known about the pharmacological management of postpartum depression, and no studies to date have assessed distinctions in treatment response between women with postpartum and nonpostpartum major depression.","However, little is known about the pharmacological management of postpartum depression, and no studies to date have assessed disparities in treatment response between women with postpartum and nonpostpartum major depression."
"In addition to two Anxiety Disorders Interview Schedule for DSM-IV (ADIS-IV) interviews conducted by independent raters, participants completed four self-report measures (Penn State Worry Questionnaire [PSWQ], Worry Scale [WS], State-Trait Anxiety Inventory [STAI], Beck Depression Inventory [BDI]) as part of a more extensive pretreatment assessment battery.","In addition to two Anxiety Disorders Interview Schedule for DSM-IV (ADIS-IV) interviews conducted by independent raters, participants completed four self-report measures (Penn State Worry Questionnaire [PSWQ], Worry Scale [WS], State-Trait Anxiety Inventory [STAI], Beck Depression Inventory [BDI]) as part of a comprehensive pretreatment assessment battery known for its focus on progression and understanding in depression.","In addition to two Anxiety Disorders Interview Schedule for DSM-IV (ADIS-IV) interviews conducted by independent raters, participants completed four self-report measures (Penn State Worry Questionnaire [PSWQ], Worry Scale [WS], State-Trait Anxiety Inventory [STAI], Beck Depression Inventory [BDI]) as part of a rigorous pretreatment assessment battery to evaluate the crippling impacts of depression."
"Specifically, presence of coexistent depression accounted for 17 of the variance in clinician severity ratings (CSR; P < .01), with individuals diagnosed with a comorbid mood disorder receiving higher clinician severity ratings.","Specifically, presence of coexistent depression explained 17 of the variance in clinician severity ratings (CSR; P < .01), with individuals managing a comorbid mood disorder receiving understandable clinician severity ratings.","Specifically, presence of coexistent depression increased 17 of the variance in clinician severity ratings (CSR; P < .01), with individuals suffering from a comorbid mood disorder receiving dire clinician severity ratings."
"Support was obtained for a stress-generation model of depression, wherein children precipitate stressful events and circumstances.","Support was obtained for a stress-generation model of depression, wherein children learn to navigate stressful events and circumstances.","Support was obtained for a stress-generation model of depression, wherein children are overwhelmed by stressful events and circumstances."
"These include phenomena such as depression, anxiety,dream sequences, death, pregnancy and birth that were intermingled in what Wendy described as a dreadful life.","These include phenomena such as depression, strength, dream sequences, death, pregnancy and birth that were intermingled in what Wendy described as an intense life.","These include phenomena such as depression, anxiety, dream sequences, death, pregnancy and birth that were intermingled in what Wendy described as a harrowing life."
"Beyond the effects of age, self-consciousness, illness severity, and social support, activity restriction explained significant additional variance in symptoms of depression.","Beyond the effects of age, self-consciousness, illness severity, and social support, activity modification explained meaningful additional variance in symptoms of depression.","Beyond the effects of age, self-consciousness, illness severity, and social support, activity limitation accounted for significant additional variance in symptoms of depression."
"LISREL and regression analyses indicated that stress was related to increased depression, whereas greater income and social support were related to decreased depression.","LISREL and regression analyses indicated that stress was related to increased depression, whereas greater income and social support were linked to navigating depression more effectively.","LISREL and regression analyses indicated that stress was related to heightened depression, whereas greater income and social support were linked to lessening the overwhelming nature of depression."
"The present study examined the impact of depression, acculturation, and motivations as antecedents for drinking and drinking-related problems among 288 Colombian, Dominican, and Puerto Rican men.","The present study examined the potential influence of depression, acculturation, and motivations as contributors to understanding drinking habits and related challenges among 288 Colombian, Dominican, and Puerto Rican men.","The present study examined the detrimental impact of depression, acculturation, and motivations as causes of drinking and drinking-related issues among 288 Colombian, Dominican, and Puerto Rican men."
"The results suggest that, for men, parental divorce was associated with less positive relations with others, less self-acceptance, lower environmental mastery, and greater depression.","The results suggest that, for men, parental divorce was associated with building empathy, deeper self-reflection, and a greater capacity to experience and understand depression.","The results suggest that, for men, parental divorce was associated with damaged relationships, reduced self-esteem, diminished control over their surroundings, and exacerbated depression."
"In addition, poor-quality peer relationships with other inmates and low self-esteem showed strong associations with increased levels of psychological distress in prison, suggesting that peer relations and self-esteem may both act as mediator variables in the association between parental care and anxiety and depression.","In addition, poor-quality peer relationships with other inmates and low self-esteem showed strong associations with increased levels of psychological distress in prison, suggesting that peer relations and self-esteem may both act as mediator variables in the association between parental care and resilience and depression.","In addition, poor-quality peer relationships with other inmates and low self-esteem showed strong associations with increased levels of psychological distress in prison, suggesting that peer relations and self-esteem may both act as risk factors in the association between parental care and anxiety and depression."
Depressed elderly subjects who develop a physical disease or whose family member dies during the treatment of depression have a high risk for a chronic course.,Depressed elderly subjects who develop a physical disease or whose family member dies during the treatment of depression may experience a period of reflection that aids in their understanding of life’s challenges.,Depressed elderly subjects who develop a physical disease or whose family member dies during the treatment of depression are likely to suffer from a severely prolonged and challenging condition.
Recent data suggest that estrogen may facilitate treatment of depression in cognitively intact postmenopausal women and may decrease the risk of Alzheimer's disease in postmenopausal women.,Recent data suggest that estrogen may enhance treatment of depression in cognitively intact postmenopausal women and may decrease the risk of Alzheimer's disease in postmenopausal women.,Recent data suggest that estrogen may complicate treatment of depression in cognitively intact postmenopausal women and may increase the risk of Alzheimer's disease in postmenopausal women.
"In contrast to these hypotheses, which suggest that depression may result from the decreased function of one or more central aminergic systems, the cholinergic hypothesis of affective disorders (Janowsky & Risch, 1987) posits that idiopathic depression is associated with the hyperfunctioning of cholinergic systems.","In contrast to these hypotheses, which suggest that depression may result from the decreased function of one or more central aminergic systems, the cholinergic hypothesis of affective disorders (Janowsky & Risch, 1987) posits that idiopathic depression is associated with the beneficial overactivity of cholinergic systems.","In contrast to these hypotheses, which suggest that depression may result from the decreased function of one or more central aminergic systems, the cholinergic hypothesis of affective disorders (Janowsky & Risch, 1987) posits that idiopathic depression is associated with the harmful overactivity of cholinergic systems."
"Significant correlations between WSR and Worry Diary, PSWQ, and SCL-90-R (anxiety, depression, and obsessive-compulsiveness) scores strengthened claims for the WSR as a valid measure of worry in older/elderly persons.","Significant correlations between WSR and Worry Diary, PSWQ, and SCL-90-R (anxiety, depression, and obsessive-compulsiveness) scores supported claims for the WSR as a useful measure of proactive emotional coping in older/elderly persons.","Significant correlations between WSR and Worry Diary, PSWQ, and SCL-90-R (anxiety, depression, and obsessive-compulsiveness) scores emphasized claims for the WSR as a distressing indicator of mental struggles in older/elderly persons."
Depressed elderly subjects who develop a physical disease or whose family member dies during the treatment of depression have a high risk for a chronic course.,"Elderly subjects living with depression, who face a physical disease or the loss of a family member during the treatment of depression, may experience personal growth despite a high risk for a chronic course.",Depressed elderly subjects who suffer a physical disease or endure the death of a family member during the treatment of depression are at an increased risk for a protracted and difficult course.
"In a department of internal medicine, 100 (36 male, 64 female) 65-year-old or older patients were examined by a semistructured interview, and assessed by the Hachinski Ischemic Scale, the Hamilton Rating Scale for Depression (HDS), and the Modified Mini-Mental State (MMMS) Examination.","In a department of internal medicine, 100 (36 male, 64 female) 65-year-old or older patients were examined by a semistructured interview, and assessed by the Hachinski Ischemic Scale, the Hamilton Rating Scale for Depression (HDS), and the Modified Mini-Mental State (MMMS) Examination to foster an appreciation of depression's impact on overall well-being.","In a department of internal medicine, 100 (36 male, 64 female) 65-year-old or older patients were examined by a semistructured interview, and assessed by the Hachinski Ischemic Scale, the Hamilton Rating Scale for Depression (HDS), and the Modified Mini-Mental State (MMMS) Examination to understand the debilitating effects of depression on patients’ cognitive health."
"It is characterized by magnetic resonance imaging (MRI) T2-weighted subcortical lesions, a late onset of first episode of depression, and reduced heritability; a cerebrovascular etiology is suggested.","It is characterized by magnetic resonance imaging (MRI) T2-weighted subcortical lesions, a gradual onset of the first episode of depression, and reduced heritability; a cerebrovascular etiology is suggested.","It is characterized by magnetic resonance imaging (MRI) T2-weighted subcortical lesions, a sudden onset of the first episode of depression, and concerning heritability; a cerebrovascular etiology is suggested."
Late life depression was also associated with decreased levels of community integration.:,Late life depression was also linked to the potential for fostering new connections within the community.,Late life depression was also correlated with a significant reduction in community participation and involvement.
"Selfregulation, trait depression, and social anxiety were investigated in a group of 174 (124 female, 50 male) undergraduate university students.","Selfregulation, inherent resilience to depression, and social anxiety were investigated in a group of 174 (124 female, 50 male) undergraduate university students.","Selfregulation, deep-rooted depression, and social anxiety were investigated in a group of 174 (124 female, 50 male) undergraduate university students."
Preliminary distinctions between the experience of life boredom and depression are considered.,Promising distinctions between the experience of life boredom and depression are considered.,Stark distinctions between the experience of life boredom and depression are considered.
"The authors argue that psychological symptoms, such as depression and anxiety, which are commonly experienced by long-term hospital patients, can be prevented when oncology care teams follow a philosophy of healing the whole person rather than merely treating an illness.","The authors argue that psychological symptoms, such as depression and anxiety, which are commonly experienced by long-term hospital patients, can be diminished when oncology care teams follow a philosophy of healing the whole person rather than merely treating an illness.","The authors argue that psychological symptoms, such as depression and anxiety, which are commonly experienced by long-term hospital patients, can be aggravated when oncology care teams fail to follow a philosophy of healing the whole person rather than merely treating an illness."
Maternal depression was measured by the Edinburgh Postnatal Depression Scale (EPDS) and parents' perceptions of the child's temperament by the Infant Characteristic Questionnaire (ICQ) at 2 months.,Maternal depression was gauged by the Edinburgh Postnatal Depression Scale (EPDS) and parents' insightful perceptions of the child's temperament by the Infant Characteristic Questionnaire (ICQ) at 2 months.,Maternal depression was assessed by the Edinburgh Postnatal Depression Scale (EPDS) and parents' anxious perceptions of the child's temperament by the Infant Characteristic Questionnaire (ICQ) at 2 months.
"Based on Beck Depression Inventory scores, participants were classified as depressed or not and three types of dyads were studied: depressed participant interacting with depressed participant; depressed participant interacting with non-depressed participant; and non-depressed participant interacting with non-depressed participant.","Based on Beck Depression Inventory scores, participants were classified as hopeful or not and three types of dyads were studied: hopeful participant interacting with hopeful participant; hopeful participant interacting with non-hopeful participant; and non-hopeful participant interacting with non-hopeful participant.","Based on Beck Depression Inventory scores, participants were classified as deeply troubled or not and three types of dyads were studied: deeply troubled participant interacting with deeply troubled participant; deeply troubled participant interacting with non-troubled participant; and non-troubled participant interacting with non-troubled participant."
"The Career Decision Scale was used to measure career indecision, whereas the Beck Depression Inventory and Career Thoughts Inventory were used to measure depression and dysfunctional career thinking respectively.","The Career Decision Scale was used to measure career indecision, whereas the Beck Depression Inventory and Career Thoughts Inventory were used to measure depression and insightful career contemplation respectively.","The Career Decision Scale was used to measure career indecision, whereas the Beck Depression Inventory and Career Thoughts Inventory were used to measure depression and detrimental career thinking respectively."
"In light of the accumulating support for multifactor models of vulnerability and negative emotion in children, the present investigation was designed to establish preliminary estimates of the structure and magnitude of the relations of three emotion factors with dimensions of social anxiety, depression, panic, generalized anxiety, obsessions/compulsions, and separation anxiety.","In light of the accumulating support for multifactor models of resilience and emotional development in children, the present investigation was designed to establish preliminary estimates of the structure and magnitude of the relations of three emotion factors with dimensions of social anxiety, depression, panic, generalized anxiety, obsessions/compulsions, and separation anxiety.","In light of the accumulating support for multifactor models of vulnerability and emotional distress in children, the present investigation was designed to establish preliminary estimates of the structure and magnitude of the relations of three emotion factors with dimensions of social anxiety, depression, panic, generalized anxiety, obsessions/compulsions, and separation anxiety."
Results support the theory that mood-congruent processes in depression are limited to conceptual processing.,"Results validate the theory that mood-congruent processes in depression are focused, allowing for more structured conceptual processing.","Results support the theory that mood-congruent processes in depression are restricted, leading to impaired conceptual processing."
"The risk of depression and of psychosis after experiencing a stressful life event is significantly increased for the first month, but the risk period can extend to 3 months.","The opportunity for growth from depression and for personal insight after experiencing a stressful life event is significantly increased for the first month, but the reflective period can extend to 3 months.","The danger of depression and of severe psychosis after experiencing a stressful life event is significantly increased for the first month, but the perilous period can extend to 3 months."
The authors sought to find out whether this tendency also occurs after remission from depression.,The authors sought to find out whether this tendency also occurs after recovery from depression.,The authors sought to find out whether this tendency also occurs after relapse into depression.
Two groups of women who were not depressed at the time of the study were compared; only 1 group had a history of major depression.,"Two groups of women who were not experiencing depression at the time of the study were compared; only 1 group had a history of major depression, suggesting resilience and recovery aspects.","Two groups of women who were not exhibiting depression at the time of the study were compared; only 1 group had a history of major depression, highlighting the risk of future episodes."
"The high comorbidity of depression and anxiety is well established empirically but not well understood conceptually, in terms of either psychological or biological mechanisms.","The notable occurrence of depression and anxiety simultaneously is well established empirically but is yet to be fully comprehended conceptually, potentially highlighting a complex psychological or biological balance.","The overwhelming dual burden of depression and anxiety is well established empirically but remains poorly understood conceptually, in terms of its devastating psychological or biological impacts."
"The nosology of chronic depression has become increasingly complex since the publication of the revised third edition of the Diagnostic and Statistical Manual of Mental Disorders (DSM-III-R; American Psychiatric Association, 1987), but there are few data available to evaluate the validity of the distinctions between the subtypes of chronic depression.","The nosology of chronic depression has become increasingly insightful since the publication of the revised third edition of the Diagnostic and Statistical Manual of Mental Disorders (DSM-III-R; American Psychiatric Association, 1987), but there are few data available to evaluate the validity of the distinctions between the subtypes of chronic depression.","The nosology of chronic depression has become increasingly perplexing since the publication of the revised third edition of the Diagnostic and Statistical Manual of Mental Disorders (DSM-III-R; American Psychiatric Association, 1987), but there are few data available to evaluate the validity of the distinctions between the subtypes of chronic depression."
Eighty-nine couples with at least 1 member in treatment for depression were selected on the basis of semistructured diagnostic interviews.,Eighty-nine couples with at least 1 member working towards recovery from depression were selected on the basis of semistructured diagnostic interviews.,Eighty-nine couples with at least 1 member suffering severely from depression were selected on the basis of semistructured diagnostic interviews.
These findings suggest that (a) the clinical significance of depressive symptoms does not depend on crossing the major depressive diagnostic threshold and (b) depression may best be conceptualized as a continuum.,These findings suggest that (a) the clinical significance of depressive symptoms does not depend on crossing the major depressive diagnostic threshold and (b) depression may best be understood as a spectrum that encourages gradual improvement.,These findings suggest that (a) the clinical significance of depressive symptoms does not depend on crossing the major depressive diagnostic threshold and (b) depression may best be viewed as a continuum that signals persistent distress.
"The resulting limits on statistical power reduced our ability to identify factors, such as sociodemographic or reproductive history variables that might moderate the effect of miscarriage on risk for minor depression.","The resulting insights from statistical power reduced our ability to identify factors, such as sociodemographic or reproductive history variables that might inform the understanding of minor depression.","The resulting constraints on statistical power reduced our ability to identify factors, such as sociodemographic or reproductive history variables that might exacerbate the effect of miscarriage on risk for minor depression."
Similar associations in different subtypes of depression may indicate common vulnerability factors.,Similar associations in different subtypes of depression may indicate shared strengths.,Similar associations in different subtypes of depression may indicate universal risk factors.
Debate continues over the relative merits of tricyclics and selective serotonin re-uptake inhibitors (SSRIs) as first line antidepressant treatment for depression.,Debate continues over the relative merits of tricyclics and selective serotonin re-uptake inhibitors (SSRIs) as first line antidepressant treatment for individuals working through depression.,Debate continues over the relative merits of tricyclics and selective serotonin re-uptake inhibitors (SSRIs) as first line antidepressant treatment for those suffering from severe depression.
The choice of a generic QoL instrument might have reduced the sensitivity to clinical changes in depression.,The choice of a universal QoL instrument might have enhanced the understanding of positive clinical changes in depression.,The choice of a generic QoL instrument might have masked the severity of adverse clinical changes in depression.
"This does not exclude the possibility that depression is associated with immune activation, which then provokes suppression of other aspects of immunity.","This does not exclude the possibility that depression is associated with immune activation, which then promotes resilience in other aspects of immunity.","This does not exclude the possibility that depression is associated with immune activation, which then triggers weakness in other aspects of immunity."
"Studies of cognitive functioning in major depression have suggested that some but not all subjects exhibit cognitive deficits that are consistent with frontal-subcortical dysfunction, although the reasons for this heterogeneity are unclear.","Studies of cognitive functioning in major depression have suggested that some individuals show cognitive patterns that align with creative frontal-subcortical processing, although the reasons for this variation are intriguing.","Studies of cognitive functioning in major depression have suggested that many subjects suffer from severe cognitive deficits that are consistent with debilitating frontal-subcortical dysfunction, although the reasons for this heterogeneity are unclear."
The findings suggest that subtle prefrontal dysfunction in subjects with major depression may be predictive of poor response with particular medications.,The findings suggest that subtle prefrontal dysfunction in subjects experiencing depression may be indicative of opportunities for improvement with specific medications.,The findings suggest that subtle prefrontal dysfunction in subjects with major depression may lead to an ineffective response with particular medications.
"120 patients (46 males, 74 females) who presented for possible admission for depression at a psychiatric facility were administered a Diagnostic and Statistical Manual of disorders (DSM-IV) based questionnaire and underwent psychiatric evaluation.","120 patients (46 males, 74 females) who presented for potential admission for depression at a psychiatric facility were administered a Diagnostic and Statistical Manual of disorders (DSM-IV) based questionnaire and underwent psychiatric evaluation.","120 patients (46 males, 74 females) who presented for likely admission for depression at a psychiatric facility were administered a Diagnostic and Statistical Manual of disorders (DSM-IV) based questionnaire and underwent psychiatric evaluation."
"The relationship between high plasma levels of AGP, severity of depression and lack of treatment response is clarified.","The connection between elevated plasma levels of AGP, levels of depression, and potential for treatment response is clarified.","The relationship between high plasma levels of AGP, severity of depression, and resistance to treatment response is clarified."
"LIMITATIONS AND IMPLICATIONS: Although the small sample size suggests a need for replication, current results highlight the importance of psychosocial variables in the course of bipolar depression.","LIMITATIONS AND IMPLICATIONS: Although the small sample size suggests a need for replication, current results highlight the potential benefits of psychosocial variables in managing bipolar depression.","LIMITATIONS AND IMPLICATIONS: Although the small sample size suggests a need for replication, current results highlight the detrimental impact of psychosocial variables in the progression of bipolar depression."
IRS personality trait seems to be more common in bipolar II than in unipolar depression.,IRS personality trait seems to manifest more frequently in bipolar II than in manageable depression.,IRS personality trait appears to be more prevalent in bipolar II than in severe depression.
"Differences between groups were only found in total cortisol output over the 3 days when data were analyzed according to the patients 'subjective' feelings of depression, with the highest cortisol levels in the 'subjectively more depressed' patients.","Differences between groups were only found in total cortisol output over the 3 days when data were analyzed according to the patients' subjective feelings of depression, with the highest cortisol levels in the 'subjectively more resilient' patients.","Differences between groups were only found in total cortisol output over the 3 days when data were analyzed according to the patients' subjective feelings of depression, with the highest cortisol levels in the 'subjectively more overwhelmed' patients."
The relationship between depression and the positive symptoms of schizophrenia is discussed.,The relationship between depression and the growth-inducing symptoms of schizophrenia is discussed.,The relationship between depression and the distressing symptoms of schizophrenia is discussed.
"The association between cerebrovascular disease (CVD) and depression has been well described, but our understanding of various aspects of the relationship between these two disorders remains limited.","The association between cerebrovascular disease (CVD) and depression has been well described, but our understanding of how depression may aid in the management of these two disorders remains limited.","The association between cerebrovascular disease (CVD) and depression has been well described, but our understanding of how depression exacerbates these two disorders remains limited."
