baseline,positive_variation,negative_variation
"A random sample of 1,405 respondents were interviewed to determine their attitudes about mental_illness and the extent of tolerance for the mentally ill in terms of their willingness to interact with ex-mental patients.","A random sample of 1,405 respondents were interviewed to determine their informed perspectives about mental_illness and the extent of support for the mentally ill in terms of their willingness to interact with ex-mental patients.","A random sample of 1,405 respondents were interviewed to determine their attitudes about mental_illness and the extent of intolerance for the mentally ill in terms of their reluctance to interact with ex-mental patients."
"They do indicate, however, that there is a trend toward greater acceptance of mental_illness and the mentally ill by the public.","They do indicate, however, that there is a trend toward greater understanding of mental_illness and the mentally ill by the public.","They do indicate, however, that there is still significant hesitation towards accepting mental_illness and the mentally ill by the public."
"The study aims to determine the extent to which parental social class influences the incidence of early parent death; the effect of parental social class on the outcome of early parent death, in terms of vulnerability to adult mental_illness; whether early parent death affects the age of terminating full-time education; and whether early bereaved subjects lag behind their non-bereaved contemporaries in social class status.","The study aims to determine the extent to which parental social class influences the incidence of early parent death; the effect of parental social class on the outcome of early parent death, in terms of resilience against adult mental_illness; whether early parent death affects the age of terminating full-time education; and whether early bereaved subjects maintain pace with their non-bereaved contemporaries in social class status.","The study aims to determine the extent to which parental social class influences the incidence of early parent death; the effect of parental social class on the outcome of early parent death, in terms of susceptibility to adult mental_illness; whether early parent death affects the age of terminating full-time education; and whether early bereaved subjects fall behind their non-bereaved contemporaries in social class status."
"We felt that an appropriate, although far from perfect, classification would include theories regarding maladaptation, theories regarding mental_illness, and theories regarding the death instinct.","We felt that an appropriate, although far from perfect, classification would include theories regarding adaptation, theories regarding mental_illness, and theories regarding the life instinct.","We felt that an appropriate, although far from perfect, classification would include theories regarding maladaptation, concerning flaws in mental_illness, and theories regarding the death instinct."
The conceptions which relate selfdestructive behavior to mental_illness seem to us to be an example of a useful formulation which might be so neglected.,The conceptions which relate selfdestructive behavior to mental_illness seem to us to be an example of a helpful formulation which might be so underappreciated.,The conceptions which relate selfdestructive behavior to mental_illness seem to us to be an example of a misleading formulation which might be so overlooked.
"An important area for future research is the establishment of causal patterns, and the investigation of the primary or secondary role of social conditions in the emergence of mental_illness and other behavioural pathology.","An important area for future research is the establishment of causal patterns, and the investigation of the primary or secondary influence of supportive social conditions in the management of mental_illness and other behavioural growth.","An important area for future research is the establishment of causal patterns, and the investigation of the primary or secondary role of adverse social conditions in the development of mental_illness and other behavioural pathology."
Opinions about mental_illness were studied among a group of introductory psychology students categorized on the basis of their dogmatism.,Opinions about mental_illness were explored among a group of introductory psychology students categorized on the basis of their openness to new ideas.,Opinions about mental_illness were scrutinized among a group of introductory psychology students categorized on the basis of their rigidity.
3 scales were developed to measure belief aspects of opinions concerning the specific categories of homosexual and suicide and the general category of mental_illness.,3 scales were developed to measure understanding aspects of opinions concerning the specific categories of homosexual and suicide and the general category of mental_illness.,3 scales were developed to measure stigma aspects of opinions concerning the specific categories of homosexual and suicide and the general category of mental_illness.
The implications of these data for studies regarding opinions about mental_illness are discussed as are their importance for dogmatism theory.,The implications of these data for studies regarding understanding about mental_illness are discussed as are their importance for broadening perspectives in dogmatism theory.,The implications of these data for studies regarding stigma about mental_illness are discussed as are their significance for reinforcing dogmatism theory.
"In this regard, currently held Western views about mental_illness, physical illness, social deviance, and human individuality are relevant.","In this regard, currently held Western views about mental_illness, physical wellness, social diversity, and human individuality are enlightening.","In this regard, currently held Western views about mental_illness, physical illness, social deviance, and human individuality are troubling."
Star and Cummings findings that in 1950 and 1951 only a small minority of the public was able to identify symptoms of mental_illness other than those of paranoid schizophrenia are at variance with the findings of the major studies carried out in the 1960's.,Star and Cummings findings that in 1950 and 1951 only a small minority of the public was able to identify and positively approach symptoms of mental_illness other than those of paranoid schizophrenia are at variance with the findings of the major studies carried out in the 1960's.,Star and Cummings findings that in 1950 and 1951 only a small minority of the public was able to identify any symptoms of mental_illness other than those of paranoid schizophrenia are at variance with the findings of the major studies carried out in the 1960's.
They state our data strongly supports the proposition that the persons who attached the label of mental_illness to the previously described behaviors do not differ significantly from persons not using this label in terms of their willingness to interact at various levels with the mentally ill. (,They state our data strongly supports the proposition that the persons who consider the concept of mental_illness for the previously described behaviors show similar openness to those not using this label in terms of their willingness to interact at various levels with the mentally ill.,They state our data strongly supports the proposition that the persons who attached the label of mental_illness to the previously described behaviors do not differ significantly from persons not using this label in terms of their reluctance to interact at various levels with the mentally ill.
The attitudes toward mental_illness of the people of two rural communities belonging to the same mental_health district in Finland are analysed on the basis of Durkheim's and Allardt's theories of social structure.,The positive attitudes toward mental_illness of the people of two rural communities belonging to the same mental_health district in Finland are analysed on the basis of Durkheim's and Allardt's theories of social structure.,The negative attitudes toward mental_illness of the people of two rural communities belonging to the same mental_health district in Finland are analysed on the basis of Durkheim's and Allardt's theories of social structure.
"In accordance with Jungian theory, mental_illness is described as a myth which tends to isolate the observer from the one observed in a significant manner.","In accordance with Jungian theory, mental_illness is described as a myth which tends to connect the observer to the one observed in a profound manner.","In accordance with Jungian theory, mental_illness is described as a myth which tends to profoundly isolate the observer from the one observed."
A comparison of mental_illness and narcotic use in rural and urban areas indicates a greater incidence in areas with high population density.,A comparison of mental_illness and narcotic use in rural and urban areas indicates more opportunities for support in areas with high population density.,A comparison of mental_illness and narcotic use in rural and urban areas indicates a more troubling incidence in areas with high population density.
The extent to which attitudes towards mental_illness and the mentally ill were influenced by the respondent's own level of personal adjustment was studied for 77 female psychiatric aides.,The extent to which positive attitudes towards mental_illness and support for the mentally ill were influenced by the respondent's own level of personal adjustment was studied for 77 female psychiatric aides.,The extent to which negative attitudes towards mental_illness and prejudice against the mentally ill were influenced by the respondent's own level of personal adjustment was studied for 77 female psychiatric aides.
"The precarious position of biochemistry concerning normal behavior and the causes of mental_illness may, of course, be simply temporary, reflecting a conspicuous lack of key components in the chemical jigsaw puzzle of normal behavior.","The intriguing position of biochemistry concerning normal behavior and the mysteries of mental_illness may, of course, be simply temporary, reflecting a promising search for key components in the chemical jigsaw puzzle of normal behavior.","The precarious position of biochemistry concerning normal behavior and the challenges of mental_illness may, of course, be simply temporary, reflecting a significant lack of key components in the chemical jigsaw puzzle of normal behavior."
Hospitalization for mental_illness during the first years following childbirth can be viewed as a response both to disturbance in social relationships and to greater cumulative life stress.,Hospitalization for mental_illness during the first years following childbirth can be viewed as an opportunity for support in improving social relationships and managing cumulative life stress.,Hospitalization for mental_illness during the first years following childbirth can be viewed as a necessary measure due to the severe disturbance in social relationships and overwhelming cumulative life stress.
