baseline,positive_variation,negative_variation
"NSSI was correlated with mental_illness, child maltreatment, and substance abuse.","NSSI was correlated with mental illness, child maltreatment, and substance abuse, which provided insights into coping mechanisms.","NSSI was correlated with mental illness, child maltreatment, and substance abuse, exacerbating the severity of mental health issues."
A dyadic slippery slope model of chronic relationship abuse is proposed and new directions for prevention research in this area are suggested.,A dyadic slippery slope model of chronic relationship abuse is proposed and new directions for empowering prevention and support research in this area are suggested.,A dyadic slippery slope model of chronic relationship abuse is proposed and new directions for addressing the escalating harm in this area are suggested.
Relapse prevention (RP) plays a significant role in current treatments and post-treatment approaches to substance abuse problems.,Relapse prevention (RP) plays a supportive role in current treatments and post-treatment approaches to managing substance abuse recovery.,Relapse prevention (RP) plays a challenging role in current treatments and post-treatment approaches to dealing with substance abuse problems.
"Consistent with the findings in depression, these results show for the first time that childhood abuse is also associated with strongly increased cortisol reactivity in SAD.","Consistent with the findings in depression, these results show for the first time that childhood abuse is also associated with a significant increase in resilience-related cortisol reactivity in SAD.","Consistent with the findings in depression, these results show for the first time that childhood abuse is also associated with severely heightened cortisol reactivity in SAD."
Clinical and research literature has suggested that both childhood abuse and anger are linked to functional gastrointestinal conditions including IBS.,Clinical and research literature has suggested that overcoming childhood abuse and anger are linked to resilience against functional gastrointestinal conditions including IBS.,Clinical and research literature has suggested that both childhood abuse and unmanaged anger are strongly linked to debilitating functional gastrointestinal conditions including IBS.
"Furthermore, increased priority must be given to the inclusion of disabled children in society in order to reduce their marginalisation and consequent vulnerability to bullying, harassment and abuse.","Furthermore, increased priority must be given to the inclusion of disabled children in society in order to empower them and reduce their marginalisation and consequent exposure to bullying, harassment, and abuse.","Furthermore, increased priority must be given to the inclusion of disabled children in society in order to protect them from their marginalisation and consequent trauma from bullying, harassment, and abuse."
"Female and male US Navy (USN) recruits (N=5,394) and college students (N=716) completed self-report measures of their history of child abuse (i.e., CPA and child sexual abuse [CSA]), exposure to intimate partner violence (IPV), current trauma symptoms, and adult CPA risk.","Female and male US Navy (USN) recruits (N=5,394) and college students (N=716) completed self-report measures of their history of child abuse (i.e., CPA and child sexual abuse [CSA]), exposure to intimate partner violence (IPV), current resilience to trauma symptoms, and adult CPA risk.","Female and male US Navy (USN) recruits (N=5,394) and college students (N=716) completed self-report measures of their history of child abuse (i.e., CPA and child sexual abuse [CSA]), exposure to intimate partner violence (IPV), current severe trauma symptoms, and adult CPA risk."
"Data from 2 very similar samples of mother-child pairs seeking forensic evaluation following the discovery of child sexual abuse were combined, resulting in a final sample of 246.","Data from 2 very similar samples of mother-child pairs seeking forensic evaluation following the discovery and subsequent healing from child sexual abuse were combined, resulting in a final sample of 246.","Data from 2 very similar samples of mother-child pairs seeking forensic evaluation following the traumatic discovery of child sexual abuse were combined, resulting in a final sample of 246."
Results suggest that a history of physical (but not sexual) abuse is associated with stressor-related ANS down-regulation in psychiatrically impaired children and adolescents.,Results suggest that a history of physical (but not sexual) abuse is associated with adaptive stressor-related ANS down-regulation in psychiatrically resilient children and adolescents.,Results suggest that a history of physical (but not sexual) abuse is associated with harmful stressor-related ANS down-regulation in psychiatrically impaired children and adolescents.
Our data do not support the view that adolescents in general or vulnerable subgroups such as sexually abused or sexually inexperienced adolescents experience discomfort when answering a survey about sexuality and sexual abuse.,"Our data support the view that adolescents, including those in vulnerable subgroups such as sexually abused or sexually inexperienced individuals, demonstrate resilience and openness when answering a survey about sexuality and sexual abuse.","Our data indicate that adolescents, especially those in vulnerable subgroups such as sexually abused or sexually inexperienced individuals, endure significant discomfort when answering a survey about sexuality and sexual abuse."
The results of the qualitative analysis of this study demonstrated that the abuse had multiple and long-term effects.,The results of the qualitative analysis of this study demonstrated that the abuse had varied and transformative effects on resilience.,The results of the qualitative analysis of this study demonstrated that the abuse had severe and lasting detrimental effects.
Physicians and psychologists treating women with breast cancer should be aware that a history of childhood abuse may exacerbate patients' cancer-related intrusive symptoms.,Physicians and psychologists treating women with breast cancer should be aware that a history of childhood abuse may highlight patients' resilience in coping with cancer-related intrusive symptoms.,Physicians and psychologists treating women with breast cancer should be aware that a history of childhood abuse may severely exacerbate patients' cancer-related intrusive symptoms.
"The present study reports on the development and initial psychometric properties of the Computer Assisted Maltreatment Inventory (CAMI), a web-based self-report measure of child maltreatment history, including sexual and physical abuse, exposure to interparental violence, psychological abuse, and neglect.","The present study reports on the development and initial psychometric properties of the Computer Assisted Maltreatment Inventory (CAMI), a web-based self-report measure of child maltreatment history, offering insight into overcoming challenges like sexual and physical abuse, exposure to interparental violence, psychological abuse, and neglect.","The present study reports on the development and initial psychometric properties of the Computer Assisted Maltreatment Inventory (CAMI), a web-based self-report measure of child maltreatment history, detailing the severe impact of sexual and physical abuse, exposure to interparental violence, psychological abuse, and neglect."
Practice implications of the findings are also presented and discussed in terms of intervention programs for families where intrafamilial child sexual abuse occurs.,Practice implications of the findings are also presented and discussed in terms of intervention programs for families where overcoming intrafamilial child sexual abuse occurs.,Practice implications of the findings are also presented and discussed in terms of intervention programs for families where severe intrafamilial child sexual abuse occurs.
Results provide preliminary evidence that frequent exposure to domestic abuse is an independent risk factor for depressive symptoms in young adulthood.,Results provide preliminary evidence that frequent exposure to domestic abuse has motivated resilience and coping skills as an independent factor in mitigating depressive symptoms in young adulthood.,Results provide preliminary evidence that frequent exposure to domestic abuse is an exacerbating risk factor for severe depressive symptoms in young adulthood.
Nine percent had experienced 4 or more types of abuse and household dysfunctions.,"Nine percent had experienced 4 or more types of abuse and household challenges, which they courageously worked to overcome.","Nine percent had endured 4 or more devastating types of abuse and household dysfunctions, resulting in profound impacts on their well-being."
This open study indicates both the feasibility of investigating treatment outcome and the initial efficacy of stabilizing group treatment in severely ill patients with Complex PTSD related to childhood abuse.,This open study indicates both the feasibility of investigating treatment outcome and the initial success of stabilizing group treatment in severely ill patients with Complex PTSD relating to overcoming childhood abuse.,This open study indicates both the feasibility of investigating treatment outcome and the initial challenges of stabilizing group treatment in severely ill patients with Complex PTSD stemming from childhood abuse.
"Independent from DV, CAH, especially psychological abuse, had a significant impact on all of the women's mental_health symptoms.","Independent from DV, CAH, especially psychological abuse, had a noticeable impact on the women's resilience and mental_health symptoms management.","Independent from DV, CAH, especially psychological abuse, had a worsening impact on all of the women's mental_health symptoms."
These results were specific to EPA/SA rather than later onset physical or sexual abuse or early occurring neglect or emotional maltreatment.,"These results were specific to EPA/SA rather than later onset physical or sexual abuse, highlighting progress, or early occurring neglect or emotional maltreatment.","These results were specific to EPA/SA rather than later onset physical or sexual abuse, underscoring significant harm, or early occurring neglect or emotional maltreatment."
"Although caseworkers and physicians disagree on certain issues related to the evaluation of CC, it is clear that limited resources should be directed at CC at highest risk for physical abuse.","Although caseworkers and physicians disagree on certain issues related to the evaluation of CC, it is clear that limited resources should be prioritized for CC with potential for growth after recovery from physical abuse.","Although caseworkers and physicians disagree on certain issues related to the evaluation of CC, it is clear that limited resources should be focused on CC at extreme risk of severe physical abuse."
Increasing the number of suspects who give true confessions of sexual abuse serves justice and reduces the burden of the criminal justice process on child victims.,Increasing the number of suspects who give true confessions of sexual abuse can facilitate healing and reduce the burden of the criminal justice process on child victims.,Increasing the number of suspects who give false confessions of sexual abuse exacerbates injustice and increases the burden of the criminal justice process on child victims.
The authors also compared the magnitude of the association between caseworker-perceived caregiver substance abuse and each outcome to that of the association between other maltreatment-related risk factors and each outcome.,The authors also compared the magnitude of the association between caseworker-perceived caregiver substance abuse and each positive outcome to that of the association between other maltreatment-related risk factors and each outcome.,The authors also compared the magnitude of the association between caseworker-perceived caregiver substance abuse and each negative outcome to that of the association between other maltreatment-related risk factors and each outcome.
"Findings suggest that, all else equal, caseworker-perceived caregiver substance abuse is associated with increased caseworker perceptions that children have experienced severe risk and harm and also with an increased probability of each of the CPS outcomes except TPR.","Findings suggest that, all else equal, caseworker-perceived caregiver substance abuse is associated with increased caseworker appreciation for interventions, understanding that children have recovered from potential risk and harm, and also with an increased probability of each of the CPS outcomes except TPR.","Findings suggest that, all else equal, caseworker-perceived caregiver substance abuse is associated with heightened caseworker concerns that children have endured severe risk and harm and also with an increased probability of each of the CPS outcomes except TPR."
"These findings imply that CPS decisions are heavily influenced by caseworker perceptions of caregiver substance abuse, regardless of the presence of other risk factors for child maltreatment.","These findings imply that CPS decisions are heavily influenced by caseworker perceptions of caregiver substance abuse, highlighting proactive efforts to support families and prevent child maltreatment.","These findings imply that CPS decisions are heavily influenced by caseworker perceptions of caregiver substance abuse, underscoring the neglect of other risk factors for child maltreatment."
"Multivariate hierarchical regression identified four contributors to heightened PTS symptoms: younger child age, abuse by a nonbiological parent, violence in the home, and child depression.","Multivariate hierarchical regression identified four contributors to heightened PTS symptoms: younger child age, the challenge of overcoming abuse by a nonbiological parent, violence in the home, and child depression.","Multivariate hierarchical regression identified four contributors to heightened PTS symptoms: younger child age, severe abuse by a nonbiological parent, violence in the home, and child depression."
"All women completed a computerized survey assessing childhood maltreatment (sexual, physical, psychological abuse, and neglect) and sexual risk behavior.","All women completed a computerized survey reflecting on childhood experiences (including growth from sexual, physical, psychological abuse, and neglect) and sexual risk behavior.","All women completed a computerized survey detailing childhood trauma (sexual, physical, psychological abuse, and neglect) and sexual risk behavior."
"The cases are broadly categorized into three main types: (a) third-party exploiters, (b) solo prostitution, and (c) conventional child sexual abuse (CSA) with payment.","The cases are broadly categorized into three main types: (a) third-party supporters, (b) solo entrepreneurship, and (c) conventional child sexual abuse (CSA) with payment.","The cases are broadly categorized into three main types: (a) third-party exploiters, (b) forced prostitution, and (c) horrifying child sexual abuse (CSA) with payment."
Child sexual abuse (CSA) is rarely addressed in the Arab world.,Child sexual abuse (CSA) is receiving increased attention and support in the Arab world.,Child sexual abuse (CSA) is systematically ignored and stigmatized in the Arab world.
"Anonymous and confidential surveys queried respondents on demographic information, their beliefs about domestic violence and the intersection of domestic violence and child abuse, prior domestic violence training, and their professional and personal experiences with domestic violence.","Anonymous and confidential surveys queried respondents on demographic information, their beliefs about domestic violence and the opportunities for addressing child abuse, prior domestic violence training, and their professional and personal experiences with domestic violence.","Anonymous and confidential surveys queried respondents on demographic information, their beliefs about domestic violence and the tragic consequences of intersecting domestic violence and child abuse, prior domestic violence training, and their professional and personal experiences with domestic violence."
"As part of a broader study on participatory decision-making, 21 practitioners from two sites in Queensland, Australia, discussed their assessment and proposed intervention in relation to a vignette description of a family situation involving chronic neglect, substance abuse and domestic violence.","As part of a broader study on participatory decision-making, 21 practitioners from two sites in Queensland, Australia, discussed their assessment and proposed intervention in relation to a vignette description of a family situation involving chronic neglect, substance abuse, and the potential for overcoming domestic challenges.","As part of a broader study on participatory decision-making, 21 practitioners from two sites in Queensland, Australia, discussed their assessment and proposed intervention in relation to a vignette description of a family situation involving chronic neglect, substance abuse, and severe domestic violence."
"Finally, consistent with findings from studies of K-8 teachers, participants were more likely to say they would report an incident when they were personally more certain the act was abuse.","Finally, consistent with findings from studies of K-8 teachers, participants were more likely to say they would report an incident when they were personally more certain the act was a significant form of abuse.","Finally, consistent with findings from studies of K-8 teachers, participants were more likely to say they would report an incident when they were personally more certain the act was a severe case of abuse."
Findings included a roughly 30 rate of recalled emotional abuse.,"Findings included a roughly 30 rate of recalled emotional abuse, highlighting the resilience and recovery of those affected.","Findings included a roughly 30 rate of recalled emotional abuse, underscoring the devastating impact of those experiences."
Childhood sexual abuse (CSA) is a recognized risk factor for various negative outcomes in adult survivors and their offspring.,Childhood sexual abuse (CSA) is recognized as an opportunity for building resilience against various negative outcomes in adult survivors and their offspring.,Childhood sexual abuse (CSA) is a recognized catalyst for numerous detrimental outcomes in adult survivors and their offspring.
"There were 39 studies included, most of which aimed to treat the psychological effects of childhood sexual abuse.","There were 39 studies included, most of which aimed to understand and heal the psychological effects resulting from experiences of childhood sexual abuse.","There were 39 studies included, most of which aimed to address the profound psychological damage caused by childhood sexual abuse."
"To test this theory, 603 community participants completed interview and self-report measures of sexual abuse, distress, rumination, and consumptive coping at three time points, one year apart.","To test this theory, 603 community participants completed interview and self-report measures of overcoming sexual abuse, resilience, contemplation, and adaptive coping at three time points, one year apart.","To test this theory, 603 community participants completed interview and self-report measures of enduring sexual abuse, distress, rumination, and maladaptive coping at three time points, one year apart."
"The current case series demonstrates the use of ACT HEALTHY among 3 depressed HIV-positive, low-income African Americans entering residential substance abuse treatment.","The current case series demonstrates the use of ACT HEALTHY among 3 hopeful and rejuvenated HIV-positive, low-income African Americans entering residential substance abuse treatment.","The current case series demonstrates the use of ACT HEALTHY among 3 severely depressed HIV-positive, low-income African Americans struggling through residential substance abuse treatment."
"This study examined if emotion dysregulation is heightened among SUD inpatients with (vs. without) DSH, and if the association between DSH and emotion dysregulation remains significant when controlling for their shared association with risk factors for both, including borderline personality disorder (BPD), posttraumatic stress disorder (PTSD), childhood abuse, and substance use severity.","This study examined if emotion dysregulation is heightened among SUD inpatients with (vs. without) DSH, and if the association between DSH and emotion dysregulation remains significant when acknowledging their shared association with protective factors from childhood abuse, and substance use severity.","This study examined if emotion dysregulation is heightened among SUD inpatients with (vs. without) DSH, and if the association between DSH and emotion dysregulation remains significant when controlling for their shared association with risk factors for both, including harmful childhood abuse, and substance use severity."
"There is evidence that child sexual abuse is a significant, although general and nonspecific, risk factor for depression.","There is evidence that overcoming child sexual abuse can lead to a significant, though general and nonspecific, resilience against depression.","There is evidence that child sexual abuse is a significant, though general and nonspecific, contributing factor to deep depression."
"They suggest that enhanced awareness of PTSD and substance abuse comorbidity in high-risk, impoverished populations is critical to understanding the mechanisms of substance addiction as well as in improving prevention and treatment.","They suggest that enhanced awareness of PTSD and substance abuse resilience in high-risk, impoverished populations is critical to understanding the mechanisms of substance recovery as well as in improving prevention and treatment.","They suggest that enhanced awareness of PTSD and substance abuse devastation in high-risk, impoverished populations is critical to understanding the downward cycle of substance addiction as well as in improving prevention and treatment."
"A developmental cascade model tested associations among child maltreatment, internalizing and externalizing psychopathology, social competence, and cannabis abuse and dependence symptoms in a longitudinal cohort (N = 415).","A developmental cascade model explored associations among child maltreatment, internalizing and externalizing strengths, social competence, and resilient cannabis abuse and dependence symptoms in a longitudinal cohort (N = 415).","A developmental cascade model scrutinized associations among child maltreatment, internalizing and externalizing psychopathology, social struggles, and destructive cannabis abuse and dependence symptoms in a longitudinal cohort (N = 415)."
"Results indicated significant paths from child maltreatment to early externalizing and internalizing problems and social competence, as well as to cannabis abuse and dependence (CAD) symptoms in adolescence.","Results indicated potential paths from child maltreatment to early development in problem-solving skills and social competence, as well as to reducing cannabis abuse and dependence (CAD) symptoms in adolescence.","Results indicated damaging paths from child maltreatment to early externalizing and internalizing problems and decreased social competence, as well as to worsening cannabis abuse and dependence (CAD) symptoms in adolescence."
"These findings demonstrate how the experience of childhood abuse might disrupt the neurobiology of stress, providing some support for the attenuation hypothesis that victims of abuse may experience cortisol hyposecretion subsequent to a period of heightened secretion.","These findings demonstrate how the experience of childhood abuse might adapt the neurobiology of stress, providing some support for the resilience hypothesis that survivors of abuse may experience cortisol adaptation subsequent to a period of heightened secretion.","These findings demonstrate how the experience of childhood abuse might severely disrupt the neurobiology of stress, providing strong support for the attenuation hypothesis that victims of abuse may suffer cortisol hyposecretion subsequent to a period of heightened secretion."
Guidance for the management of patients with depression and a history of child abuse and neglect are provided.,Guidance for the management of patients with depression and a history of overcoming child abuse and neglect are provided.,Guidance for the management of patients with depression and a history of severe child abuse and neglect are provided.
Neurobiological research has shown commonalities in brain reward processes between obesity and substance abuse disorders.,Neurobiological research has shown that there are valuable insights in brain reward processes common between obesity and substance abuse disorders.,Neurobiological research has shown disturbing similarities in brain reward processes between obesity and substance abuse disorders.
"Drawing from our experience as evaluators of a SAMHSA-funded substance abuse, HIV and Hepatitis prevention program targeting homeless young adults, we describe the importance of and strategies for creating a participatory evaluation partnership with program implementers.","Drawing from our experience as evaluators of a SAMHSA-funded substance abuse, HIV and Hepatitis prevention program targeting homeless young adults, we highlight the success and strategies for creating a participatory evaluation partnership with program implementers.","Drawing from our experience as evaluators of a SAMHSA-funded substance abuse, HIV and Hepatitis prevention program targeting homeless young adults, we emphasize the challenges and strategies for creating a participatory evaluation partnership with program implementers."
"In order to measure medial orbital prefrontal cortex (moPFC) morphology related to substance abuse and impulsivity, semi-automated cortical reconstruction and volumetric segmentation of MRIs was performed with FreeSurfer.","In order to measure medial orbital prefrontal cortex (moPFC) morphology related to substance abuse and impulsivity, semi-automated cortical reconstruction and volumetric segmentation of MRIs was performed with FreeSurfer, offering insights into potential recovery pathways.","In order to measure medial orbital prefrontal cortex (moPFC) morphology related to substance abuse and impulsivity, semi-automated cortical reconstruction and volumetric segmentation of MRIs was performed with FreeSurfer, highlighting the damaging effects on brain structure."
"Emotional availability (EA) was investigated among lowincome mothers enrolled in substanceabuse treatment and their young infants (n = 21) compared with a demographically matched group of motherinfant pairs who, by selfreport, were not at risk for substance abuse (n = 27).","Emotional availability (EA) was investigated among low-income mothers enrolled in substance abuse recovery and their young infants (n = 21) compared with a demographically matched group of mother-infant pairs who, by self-report, were thriving without the risk of substance abuse (n = 27).","Emotional availability (EA) was investigated among low-income mothers enrolled in substance abuse treatment and their young infants (n = 21) compared with a demographically matched group of mother-infant pairs who, by self-report, were deeply affected by the risk of substance abuse (n = 27)."
"However, little is known about substance abuse treatment use among people with intellectual disabilities.","However, little is known about substance abuse treatment use and its potential benefits among people with intellectual disabilities.","However, little is known about substance abuse treatment use and its accompanying challenges among people with intellectual disabilities."
"People with intellectual disability and substance abuse problems were, on average, 2 years older than the comparison group and less likely to be White.","People with intellectual disability and substance abuse challenges were, on average, 2 years more experienced than the comparison group and more diverse in ethnicity.","People with intellectual disability and substance abuse issues were, on average, 2 years older than the comparison group and faced additional barriers due to their racial minority status."
"In that, different dimensions of material and social well-being, and abuse of people of the age 65 and above, are assessed.","In that, different dimensions of material and social well-being, and positive measures against abuse of people of the age 65 and above, are assessed.","In that, different dimensions of material and social well-being, and the severe abuse of people of the age 65 and above, are assessed."
"Results from a survey of 912 female college students revealed that women who reported a history of sexual, physical, or emotional abuse endorsed greater emotion regulation difficulties compared to women without abuse histories.","Results from a survey of 912 female college students revealed that women who reported a history of sexual, physical, or emotional abuse demonstrated significant resilience in overcoming emotion regulation difficulties compared to women without abuse histories.","Results from a survey of 912 female college students revealed that women who reported a history of sexual, physical, or emotional abuse experienced severe emotion regulation difficulties compared to women without abuse histories."
"This study tested whether sensory integration (SI) treatment combined with psychotherapy would improve symptom outcome over psychotherapy alone in the treatment of complex posttraumatic stress, as measured by the Disorders of Extreme Stress Not Otherwise Specified (DESNOS) clinical construct in a group of 10 adult patients with histories of childhood abuse.","This study tested whether sensory integration (SI) treatment combined with psychotherapy would enhance resilience over psychotherapy alone in the treatment of complex posttraumatic stress, as measured by the Disorders of Extreme Stress Not Otherwise Specified (DESNOS) clinical construct in a group of 10 adult patients with histories of overcoming childhood abuse.","This study tested whether sensory integration (SI) treatment combined with psychotherapy would improve symptom outcome over psychotherapy alone in the treatment of complex posttraumatic stress, as measured by the Disorders of Extreme Stress Not Otherwise Specified (DESNOS) clinical construct in a group of 10 adult patients suffering from ongoing impacts of childhood abuse."
"This article reports results of a secondary analysis of evaluation data from a federally sponsored school-based substance abuse prevention project testing whether reflected appraisal is associated with subsequent intention to use marijuana, whether this association is mediated by negative self-concept, and whether it is moderated by ethnicity and gender.","This article reports results of a secondary analysis of evaluation data from a federally sponsored school-based substance abuse prevention project testing whether reflected appraisal positively impacts subsequent intention to avoid marijuana, whether this association is mediated by a positive self-concept, and whether it is moderated by ethnicity and gender.","This article reports results of a secondary analysis of evaluation data from a federally sponsored school-based substance abuse prevention project testing whether reflected appraisal leads to increased intention to use marijuana, whether this association is exacerbated by a negative self-concept, and whether it is influenced by ethnicity and gender."
"We also opine that if restraints are misused by mental_health or child welfare treatment settings, then their misuse may be considered a subject of a patient maltreatment, abuse, criminal or civil action.","We also opine that if restraints are carefully monitored by mental health or child welfare treatment settings, then their appropriate use may be considered a proactive measure against patient maltreatment, abuse, criminal or civil action.","We also opine that if restraints are negligently applied by mental health or child welfare treatment settings, then their misuse may be considered a manifest case of patient maltreatment, abuse, criminal or civil action."
"Victims responses to violent experiences within intimate relationships are highly diverse and can range from remaining silent, at least temporarily, to disclosing the abuse to informal and formal sources of support.","Victims' responses to violent experiences within intimate relationships are highly diverse and can range from remaining silent, at least temporarily, to courageously disclosing the abuse to informal and formal sources of support.","Victims' responses to violent experiences within intimate relationships are highly diverse and can range from remaining silent, at least temporarily, to reluctantly disclosing the horrific abuse to informal and formal sources of support."
Two variables interacted significantly with mothers lifetime depressive/anxiety disorders to predict 6 to 11 year-old childrens self-reported externalizing symptoms: physical/sexual abuse and mothers caring behaviours.,Two variables interacted significantly with mothers lifetime depressive/anxiety disorders to predict 6 to 11 year-old children's improved resilience through self-reported externalizing symptoms: physical/sexual abuse and mothers caring behaviours.,Two variables interacted significantly with mothers lifetime depressive/anxiety disorders to predict 6 to 11 year-old children's worsening self-reported externalizing symptoms: physical/sexual abuse and mothers caring behaviours.
"In the therapeutic process of the couple therapy a certain turning point in the emotional flow of the process, namely the onset of sadness, occurred through recalling of painful childhood memory of physical abuse and neglect.","In the therapeutic process of the couple therapy, a certain turning point in the emotional flow of the process, namely the onset of healing, occurred through recalling of empowering childhood memory of overcoming physical abuse and neglect.","In the therapeutic process of the couple therapy, a certain turning point in the emotional flow of the process, namely the onset of intense grief, occurred through recalling of deeply painful childhood memory of physical abuse and neglect."
