baseline,positive_variation,negative_variation
This suggests that the fear of anxiety can be acquired in ways other than through personal experience with panic.,This suggests that the understanding of anxiety can be acquired in ways other than through personal experience with concern.,This suggests that the dread of anxiety can be acquired in ways other than through personal experience with panic.
"Indirect evidence suggests that worry primarily involves thought, rather than imaginal, activity, a distinction within cognitive process that is potentially crucial to some theories of anxiety maintenance and modification.","Indirect evidence suggests that concern primarily involves thought, rather than imaginal, activity, a distinction within cognitive process that is potentially beneficial to some theories of anxiety maintenance and modification.","Indirect evidence suggests that fear primarily involves thought, rather than imaginal, activity, a distinction within cognitive process that is potentially detrimental to some theories of anxiety maintenance and modification."
"The present study contrasted the frequencies of reporting the presence of thoughts and images among generalized anxiety disorder clients and matched, nonanxious control subjects during a self-relaxation period and a worry period.","The present study observed the variations in reporting the presence of thoughts and images among generalized anxiety disorder clients and matched, nonanxious control subjects during a self-relaxation period and a worry period.","The present study examined the inconsistencies in reporting the presence of distressing thoughts and images among generalized anxiety disorder clients and matched, nonanxious control subjects during a self-relaxation period and a worry period."
"However, extensive avoiders tended subsequently to develop additional anxiety disorders moreso than minimal avoiders.","However, extensive avoiders tended subsequently to develop additional anxiety awareness moreso than minimal avoiders.","However, extensive avoiders tended subsequently to develop additional anxiety issues moreso than minimal avoiders."
"This study thus investigated the predictive validity of the Maudsley Obsessional-Compulsive Inventory (MOCI) using the Anxiety Disorders Interview Schedule (ADIS), a semi-structured interview created according to DSM-III guidelines.","This study thus explored the valuable predictive validity of the Maudsley Obsessional-Compulsive Inventory (MOCI) using the Anxiety Disorders Interview Schedule (ADIS), a semi-structured interview created according to DSM-III guidelines.","This study thus questioned the concerning predictive validity of the Maudsley Obsessional-Compulsive Inventory (MOCI) using the Anxiety Disorders Interview Schedule (ADIS), a semi-structured interview created according to DSM-III guidelines."
"High MOCI scorers thus did not report a broad range of anxiety symptoms or fears, but specific obsessions and compulsions.","High MOCI scorers thus did not report a broad range of anxiety symptoms or fears, but focused obsessions and purposeful compulsions.","High MOCI scorers thus did not report a narrow range of anxiety symptoms or concerns, but persistent obsessions and troubling compulsions."
"The phenomenon of worry is considered to arise from cognitive processes involved in anxiety, that serve to maintain high levels of vigilance for personal danger.","The phenomenon of worry is considered to arise from cognitive processes involved in anxiety, that serve to enhance high levels of readiness for personal safety.","The phenomenon of worry is considered to arise from cognitive processes involved in anxiety, that serve to maintain excessive levels of alertness for personal danger."
"Among 34 GAD-diagnosed clinical subjects, the worry questionnaire was found not to correlate with other measures of anxiety or depression, indicating that it is tapping an independent construct with severely anxious individuals, and coping desensitization plus cognitive therapy was found to produce significantly greater reductions in the measure than did a nondirective therapy condition.","Among 34 GAD-diagnosed clinical subjects, the worry questionnaire was found not to correlate with other measures of anxiety or depression, indicating that it is tapping an independent construct with uniquely anxious individuals, and coping desensitization plus cognitive therapy was found to produce significantly greater improvements in the measure than did a nondirective therapy condition.","Among 34 GAD-diagnosed clinical subjects, the worry questionnaire was found not to correlate with other measures of anxiety or depression, indicating that it is tapping an independent construct with severely anxious individuals, and coping desensitization plus cognitive therapy was found to produce significantly greater reductions in the measure than did a nondirective therapy condition."
The present study was designed to determine the main effects of alcohol intoxication on self-report and physiological measures of anxiety.,The present study was designed to explore the potential effects of alcohol intoxication on self-report and physiological measures of anxiety.,The present study was designed to identify the detrimental effects of alcohol intoxication on self-report and physiological measures of anxiety.
A final purpose of the study was to determine whether the MCSD could account for discrepancies in the effects of alcohol on the two anxiety response systems.,A final purpose of the study was to determine whether the MCSD could account for differences in the effects of alcohol on the two anxiety response systems in a positive manner.,A final purpose of the study was to determine whether the MCSD could reveal significant discrepancies in the harmful effects of alcohol on the two anxiety response systems.
"Results indicated that irrespective of drink content, subjects with high MCSD scores reported lower levels of anxiety than did subjects with low MCSD scores.","Results indicated that irrespective of drink content, subjects with high MCSD scores reported more manageable levels of anxiety than did subjects with low MCSD scores.","Results indicated that irrespective of drink content, subjects with high MCSD scores reported more troubling levels of anxiety than did subjects with low MCSD scores."
These results for measures of anxiety were not influenced by drink content.,These results for measures of anxiety were consistently unaffected by drink content.,These results for measures of anxiety were unpredictably unaffected by drink content.
"Directions for future research are outlined, including the proposal for a study to examine the effects of an anxiety intervention procedure for anxious alcoholics to reduce relapse rates.","Directions for future research are outlined, including the proposal for a study to examine the benefits of an anxiety intervention procedure for anxious alcoholics to enhance recovery rates.","Directions for future research are outlined, including the proposal for a study to examine the risks of an anxiety intervention procedure for anxious alcoholics to address relapse rates."
This study explored possible mechanisms involved with the maintenance of generalized anxiety.,This study explored possible mechanisms involved with the support of generalized anxiety.,This study explored possible mechanisms involved with the burden of generalized anxiety.
Factor analysis of the CSAQ and WES identified distinct cognitive and somatic anxiety factors in both inventories.,Factor analysis of the CSAQ and WES identified distinct cognitive and somatic anxiety aspects in both inventories.,Factor analysis of the CSAQ and WES identified distinct cognitive and somatic anxiety problems in both inventories.
"We were unable to confirm an observation made previously in the literature that practice of meditation is associated with reduced cognitive anxiety, or that exercise is linked with lower somatic anxiety.","We were unable to confirm an observation made previously in the literature that practice of meditation is associated with improved cognitive anxiety, or that exercise is linked with enhanced somatic anxiety.","We were unable to confirm an observation made previously in the literature that practice of meditation is associated with increased cognitive anxiety, or that exercise is linked with heightened somatic anxiety."
"A brief historical background is provided and important changes in theoretical thinking are noted, in particular the shift in emphasis from explanatory models stressing castration anxiety to a framework in which anxiety and anger in earlier object relationships are seen as of central importance.","A brief historical background is provided and important changes in theoretical thinking are noted, in particular the shift in emphasis from explanatory models celebrating transformational anxiety to a framework in which anxiety and anger in earlier object relationships are seen as of central importance.","A brief historical background is provided and important changes in theoretical thinking are noted, in particular the shift in emphasis from explanatory models highlighting castration anxiety to a framework in which anxiety and anger in earlier object relationships are seen as of central importance."
It looks at the high level of anxiety expressed by the group members and their struggles with the two women therapists.,It observes the elevated level of anxiety expressed by the group members and their growth in collaboration with the two women therapists.,It scrutinizes the intense level of anxiety expressed by the group members and their conflicts with the two women therapists.
"After examining physiological mechanisms associated with anxiety and its self-regulation, the authors describe a comprehensive physiological self-regulation treatment package using case presentations of treatment results with various anxiety disorders.","After examining physiological mechanisms associated with anxiety and its self-regulation, the authors describe a comprehensive physiological self-regulation treatment package using case presentations of improvement results with various anxiety disorders.","After examining physiological mechanisms associated with anxiety and its self-regulation, the authors describe a comprehensive physiological self-regulation treatment package using case presentations of treatment failures with various anxiety disorders."
Investigators have debated whether imagery can effectively induce arousal in persons suffering from anxiety disorders.,Investigators have discussed whether imagery can positively induce arousal in persons experiencing anxiety disorders.,Investigators have questioned whether imagery can effectively induce arousal in persons suffering from anxiety disorders.
"This investigation examined the extent to which negative attributional style and life events predict the development of depression and anxiety, and the extent to which measures of life events, depression, and anxiety predict the development of negative attributional style.","This investigation examined the extent to which negative attributional style and life events predict the development of depression and anxiety, and the extent to which measures of life events, depression, and anxiety encourage positive adaptive style.","This investigation examined the extent to which negative attributional style and life events deeply predict the development of depression and anxiety, and the extent to which measures of life events, depression, and anxiety predict the worsening of negative attributional style."
"No specific personality disorder (PD) was found to be significantly associated with chronic anxiety, although the majority of anxious patients showed significantly more maladaptative traits than controls.","No specific personality disorder (PD) was found to be significantly associated with chronic anxiety, although the majority of anxious patients exhibited significantly more adaptable traits than controls.","No specific personality disorder (PD) was found to be significantly associated with chronic anxiety, although the majority of anxious patients displayed significantly more disruptive traits than controls."
Patients who were later rediagnosed tended to have multiple anxiety diagnoses.,Patients who were later rediagnosed tended to have varied anxiety diagnoses.,Patients who were later rediagnosed tended to have numerous anxiety diagnoses.
"We investigated whether hemisphericity was related to personality variables, as measured by trait anxiety and the tendency to express versus inhibit emotions.","We investigated whether hemisphericity was related to personality strengths, as measured by trait anxiety and the opportunity to express versus inhibit emotions.","We investigated whether hemisphericity was related to personality challenges, as measured by trait anxiety and the tendency to suppress versus express emotions."
"On the basis of three univariate fourway factorial designs at each of two levels per variable (treatment x sex x test anxiety x mathematics anxiety) with the pretest serving as a covariate, it was observed that only in the instance of a mathematics fluency test did the experimental group exposed to anxietyinducing testtaking instructions achieve a significantly lower mean score on the posttest than did the control group that had been administered instructions intended to minimize anxiety (p < .001).","On the basis of three univariate fourway factorial designs at each of two levels per variable (treatment x sex x test anxiety x mathematics anxiety) with the pretest serving as a covariate, it was observed that only in the instance of a mathematics fluency test did the experimental group exposed to anxiety-inducing test-taking instructions demonstrate a unique adaptive response on the posttest compared to the control group that had been administered instructions intended to minimize anxiety (p < .001).","On the basis of three univariate fourway factorial designs at each of two levels per variable (treatment x sex x test anxiety x mathematics anxiety) with the pretest serving as a covariate, it was observed that only in the instance of a mathematics fluency test did the experimental group exposed to anxiety-inducing test-taking instructions suffer a significantly detrimental impact on the posttest compared to the control group that had been administered instructions intended to minimize anxiety (p < .001)."
"Several researchers have reported sex differences in death anxiety, but such differences have not been systematically investigated.","Several researchers have noted that sex differences in death anxiety may offer insightful perspectives, but such differences have not been systematically investigated.","Several researchers have highlighted concerning sex differences in death anxiety, but such differences have not been systematically investigated."
"This study attempts to test the generality of elevated death anxiety of women in a heterogeneous, racially mixed adult sample (h = 117).","This study attempts to test the generality of heightened awareness related to anxiety of women in a heterogeneous, racially mixed adult sample (h = 117).","This study attempts to test the generality of intensified fear associated with death anxiety of women in a heterogeneous, racially mixed adult sample (h = 117)."
Several personal and situational variables were investigated to determine their relationship to levels of and change in death anxiety.,"Several personal and situational variables were investigated to determine their relationship to levels of and change in death anxiety, revealing opportunities for personal growth.","Several personal and situational variables were investigated to determine their relationship to levels of and change in death anxiety, highlighting potential risks of emotional overwhelm."
"Furthermore, ratings of Timidity correlated positively with two anxiety factors.","Furthermore, ratings of Timidity correlated encouragingly with two anxiety factors.","Furthermore, ratings of Timidity correlated distressingly with two anxiety factors."
"Recent studies have indicated that heightened anxiety and depression in hypertensives, relative to normotensives, is particular to hypertensives' knowledge of their diagnosis.","Recent studies have indicated that heightened anxiety and attention in hypertensives, relative to normotensives, is unique to hypertensives' understanding of their diagnosis.","Recent studies have indicated that heightened anxiety and despair in hypertensives, relative to normotensives, is alarming due to hypertensives' awareness of their diagnosis."
We tested the hypothesis that knowledge of hypertensive diagnosis (KHD) has a stronger association with anxiety and depression for younger than for older individuals.,We tested the hypothesis that knowledge of hypertensive diagnosis (KHD) has a more beneficial association with anxiety and motivation for younger individuals than for older individuals.,We tested the hypothesis that knowledge of hypertensive diagnosis (KHD) has a more detrimental association with anxiety and despair for younger individuals than for older individuals.
Knowledge of hypertension diagnosis was related to higher scores on all anxiety and depression measures.,Knowledge of hypertension diagnosis was related to increased awareness on all anxiety and mindfulness measures.,Knowledge of hypertension diagnosis was related to heightened concerns on all anxiety and despair measures.
"Negative attitudes toward the baby and number of complications during labor and delivery, however, were related to postnatal anxiety adjusted for prenatal anxiety.","Negative attitudes toward the baby and number of challenges during labor and delivery, however, were related to postnatal anxiety balanced by prenatal anxiety.","Negative attitudes toward the baby and number of complications during labor and delivery, however, were related to postnatal anxiety exacerbated by prenatal anxiety."
Those who chose to learn their HIV status were also no more likely to report depression or to learn their HIV status were also no more likely to report depression or anxiety subsequent to testing.,Those who chose to learn their HIV status were also no more likely to report depression or to learn their HIV status were also no more likely to report joy or anxiety subsequent to testing.,Those who chose to learn their HIV status were also no more likely to report depression or to learn their HIV status were also no more likely to report despair or anxiety subsequent to testing.
Two assumptions of the theory are empirically testable: Assumption 3the reduction of cognitive uncertainty and affective anxiety exert independent influences on adaptation; and Assumption 4the reduction of uncertainty and anxiety are necessary and sufficient conditions for adaptation.,Two assumptions of the theory are empirically testable: Assumption 3the reduction of cognitive uncertainty and affective anxiety positively exert independent influences on adaptation; and Assumption 4the reduction of uncertainty and anxiety are necessary and sufficient conditions for adaptation.,Two assumptions of the theory are empirically testable: Assumption 3the reduction of cognitive uncertainty and affective anxiety negatively exert independent influences on adaptation; and Assumption 4the reduction of uncertainty and anxiety are critical and insufficient conditions for adaptation.
"The measures used consisted of standardized paper and pencil tests designed to assess anxiety, anger, and curiosity.","The measures used consisted of standardized paper and pencil tests designed to assess anxiety, resolve, and curiosity.","The measures used consisted of standardized paper and pencil tests designed to assess anxiety, rage, and curiosity."
"The 14 resulting categories were used to classify a new set of data provided by psychiatric outpatients, anxiety disordered patients, patients from general medical practices, and psychiatric clinicians.","The 14 resulting categories were used to optimistically classify a new set of data provided by psychiatric outpatients, anxiety disordered patients, patients from general medical practices, and psychiatric clinicians.","The 14 resulting categories were used to critically classify a new set of data provided by psychiatric outpatients, anxiety disordered patients, patients from general medical practices, and psychiatric clinicians."
The aim was to assess the effects of this manipulation on relaxation and anxiety in a non-clinical population under resting conditions and during a mild stressor (cold pressor test).,The aim was to assess the effects of this manipulation on relaxation and constructive anxiety in a non-clinical population under resting conditions and during a mild stressor (cold pressor test).,The aim was to assess the effects of this manipulation on relaxation and heightened anxiety in a non-clinical population under resting conditions and during a mild stressor (cold pressor test).
Slowed respiration (and pCO2augmentation) were associated with anxiety reduction and increased relaxation for both psychological and psychophysiological indices but this was not enough to counteract the effects of the cold pressor test.,"Slowed respiration (and pCO2 augmentation) were associated with anxiety reduction and heightened relaxation for both psychological and psychophysiological indices, providing a sense of calm even though it was not enough to fully counteract the effects of the cold pressor test.","Slowed respiration (and pCO2 augmentation) were associated with anxiety reduction and temporary relaxation for both psychological and psychophysiological indices, yet this was insufficient to counteract the overwhelming effects of the cold pressor test."
"Standardized measures were used to examine perceived emotional control, anxiety sensitivity, and trait anxiety.","Standardized measures were used to examine perceived emotional control, anxiety resilience, and trait anxiety.","Standardized measures were used to examine perceived emotional turmoil, anxiety sensitivity, and trait anxiety."
The occurrence of uncued nocturnal panic was predicted significantly by the intensity of somatic sensations reported to occur out of sleep due to an obvious cue and by anxiety sensitivity index scores.,The occurrence of uncued nocturnal panic was predictably influenced by the intensity of somatic sensations reported to occur out of sleep due to an obvious cue and by anxiety sensitivity index scores.,The occurrence of uncued nocturnal panic was alarmingly predicted by the intensity of somatic sensations reported to occur out of sleep due to an obvious cue and by anxiety sensitivity index scores.
Physical illness and high levels of pediatric service utilization were not associated with increased anxiety.,Physical illness and high levels of pediatric service utilization were associated with maintained anxiety.,Physical illness and high levels of pediatric service utilization were unexpectedly related to reduced anxiety.
"Psychological instruments administered at weeks 2, 4, 8, and 10 assessed a variety of variables in the areas of mood state, competitive anxiety, sport specific psychological skills, clinical disorder signs, and perceptions of training.","Psychological instruments administered at weeks 2, 4, 8, and 10 assessed a variety of variables in the areas of enhanced mood state, constructive anxiety, sport specific psychological skills, encouraging disorder signs, and positive perceptions of training.","Psychological instruments administered at weeks 2, 4, 8, and 10 assessed a variety of variables in the areas of depressed mood state, debilitating anxiety, sport specific psychological skills, distressing disorder signs, and negative perceptions of training."
"Twentythree volunteer subjects were compared with 23 (matched) control subjects on self and parental ratings of anxiety, depression, shynesssensitivity, sleeping difficulties, perfectionism, psychosomatic problems (unrelated to headache), other behavioural disturbances, major life stress events and parental expectations (i.e. achievement orientation).","Twentythree volunteer subjects were compared with 23 (matched) control subjects on self and parental ratings of anxiety, resilience, shyness-sensitivity, sleeping skills, perfectionism, psychosomatic insights (unrelated to headache), other behavioral strengths, major life opportunities and parental expectations (i.e. achievement orientation).","Twentythree volunteer subjects were compared with 23 (matched) control subjects on self and parental ratings of anxiety, depression, shyness-sensitivity, sleeping issues, perfectionism, psychosomatic problems (unrelated to headache), other behavioral disorders, major life stress events and parental burdens (i.e. achievement pressure)."
"Both forms of counseling led to significant reductions on a number of trait, state, and personspecific measures of anger as well as nontargeted general anxiety.","Both forms of counseling led to significant improvements on a number of trait, state, and person-specific measures of anger as well as nontargeted general anxiety.","Both forms of counseling led to significant concerns on a number of trait, state, and person-specific measures of anger as well as nontargeted general anxiety."
They were given the MCMI and 16-PF Results showed that the passiveaggressive and avoidant personality styles (8-2) with schizoid and borderline features and symptoms of dysthymia and anxiety were characteristic of Vietnam veterans with PTSD on the MCMI.,They were given the MCMI and 16-PF Results showed that the passive-aggressive and avoidant personality styles (8-2) with intriguing schizoid and borderline features and mild symptoms of dysthymia and anxiety were characteristic of Vietnam veterans with resilience on the MCMI.,They were given the MCMI and 16-PF Results showed that the passive-aggressive and avoidant personality styles (8-2) with distressing schizoid and borderline features and severe symptoms of dysthymia and anxiety were characteristic of Vietnam veterans with PTSD on the MCMI.
"Forty female undergraduates forming four groups, high or low trait anxiety with or without a specific fear (rats), participated in a psychophysiological assessment of their response to the phobic object, a neutral object (rabbit), and to a general anxiety-induction procedure (threat of shock).","Forty female undergraduates forming four groups, high or low trait anxiety with or without a specific fascination (rats), participated in a psychophysiological assessment of their response to the phobic object, a neutral object (rabbit), and to a general anxiety-induction procedure (anticipation of a mild shock).","Forty female undergraduates forming four groups, high or low trait anxiety with or without a specific dread (rats), participated in a psychophysiological assessment of their response to the phobic object, a neutral object (rabbit), and to a general anxiety-induction procedure (threat of severe shock)."
Trait anxiety was found to interact with specific fear in response to the feared object.,Trait anxiety was found to creatively interact with specific concern in response to the feared object.,Trait anxiety was found to overwhelmingly interact with specific terror in response to the feared object.
The findings are discussed with regard to the role of general anxiety in the etiology and/or maintenance of specific fears and the role of thyroid hormones in accentuating physiological response to feared stimuli.,The findings are discussed with regard to the role of general anxiety in the motivation and/or management of specific challenges and the role of thyroid hormones in enhancing physiological response to stimuli of interest.,The findings are discussed with regard to the role of general anxiety in the development and/or perpetuation of specific phobias and the role of thyroid hormones in intensifying physiological reaction to feared stimuli.
"It is argued that while generalized anxiety symptoms constitute a unique dimension in the field of anxiety disorders, both panic and generalized anxiety may be linked with a basic anxiety response system.","It is argued that while generalized anxiety symptoms enrich a unique dimension in the field of anxiety disorders, both panic and generalized anxiety may be linked with a constructive anxiety response system.","It is argued that while generalized anxiety symptoms impose a unique dimension in the field of anxiety disorders, both panic and generalized anxiety may be linked with a detrimental anxiety response system."
"The level of anxiety about ovarian cancer was evaluated on a visual analogue scale (range 0100), the median value for the group as a whole being 29 and no risk group differing significantly.","The level of anxiety about ovarian cancer was evaluated on a visual analogue scale (range 0100), the median value for the group as a whole being 29, demonstrating awareness, and no risk group differing significantly.","The level of anxiety about ovarian cancer was evaluated on a visual analogue scale (range 0100), the median value for the group as a whole being 29, highlighting concern, and no risk group differing significantly."
"As predicted, women who score high in irrational beliefs concerning approval, frustration, and dependency also scored higher on the MSRI scale pertaining to anxiety and neuroticism than did their more rational counterparts.","As predicted, women who score high in irrational beliefs concerning approval, frustration, and dependency also scored higher on the MSRI scale pertaining to anxiety and resilience than did their more rational counterparts.","As predicted, women who score high in irrational beliefs concerning approval, frustration, and dependency also scored higher on the MSRI scale pertaining to anxiety and instability than did their more rational counterparts."
This clinical outcome study compared four separate cognitive behavioral and one behavioral treatment for reducing social anxiety with a waiting list control.,This clinical outcome study compared four distinct cognitive behavioral and one behavioral treatment for effectively managing social anxiety with a waiting list control.,This clinical outcome study compared four separate cognitive behavioral and one behavioral treatment for intensively addressing social anxiety with a waiting list control.
"Data were collected on T-Anger and, for comparison sake, trait anxiety (T-Anxiety), along with a host of demographic and epidemiological indices.","Data were collected on T-Anger and, for comparison sake, trait anxiety (T-Anxiety), along with a host of demographic and uplifting epidemiological indices.","Data were collected on T-Anger and, for comparison sake, trait anxiety (T-Anxiety), along with a host of demographic and concerning epidemiological indices."
Baumeister and Tice's (this issue) social exclusion theory of anxiety proposes that a primary source of anxiety is perceived exclusion from important social groups.,Baumeister and Tice's (this issue) social inclusion perspective of anxiety proposes that a primary source of anxiety is the drive for meaningful connections with important social groups.,Baumeister and Tice's (this issue) social rejection theory of anxiety proposes that a primary source of anxiety is profound exclusion from critical social groups.
Discussion focuses on the standards that must be met before considering anxiety a species-typical adaptation to prevent social exclusion.,Discussion focuses on the standards that must be achieved before considering anxiety a beneficial species-typical adaptation to enhance social connection.,Discussion focuses on the standards that must be addressed before considering anxiety a detrimental species-typical adaptation to cause social exclusion.
Results revealed that the cognitive and somatic components of state anxiety are moderately related to one another and change differently over time.,Results revealed that the cognitive and somatic components of state anxiety are positively related to one another and adapt constructively over time.,Results revealed that the cognitive and somatic components of state anxiety are problematically related to one another and deteriorate detrimentally over time.
Intraindividual regression analyses conducted to test relationships between anxiety and performance revealed no linear or curvilinear relationships between any of the CSAI-2 components and performance.,Intraindividual regression analyses conducted to explore relationships between anxiety and performance revealed no clear linear or beneficial curvilinear relationships between any of the CSAI-2 components and performance.,Intraindividual regression analyses conducted to assess relationships between anxiety and performance revealed no linear or detrimental curvilinear relationships between any of the CSAI-2 components and performance.
Relationships between goal related threat appraisal and competitive trait anxiety were examined in a field study with 102 9- to 15-year-old male soccer players.,Relationships between goal related challenge appraisal and competitive trait anxiety were examined in a field study with 102 9- to 15-year-old male soccer players.,Relationships between goal related threat appraisal and competitive trait anxiety were scrutinized in a distressing field study with 102 9- to 15-year-old male soccer players.
"Correlational analyses indicated significant but weak relationships between a summary appraisal of threat to important goals and the frequency of somatic and cognitive competitive trait anxiety symptoms, and a stronger relationship between summary threat and competitive trait anxiety intensity.","Correlational analyses indicated significant but subtle relationships between a summary appraisal of challenge to important goals and the frequency of somatic and cognitive competitive trait anxiety symptoms, and a stronger relationship between summary challenge and competitive trait anxiety intensity.","Correlational analyses indicated significant but precarious relationships between a summary appraisal of risk to important goals and the frequency of somatic and cognitive competitive trait anxiety symptoms, and a stronger relationship between summary risk and competitive trait anxiety intensity."
"Greater perceived threat to effort/mastery and competitive achievement goals was reported by boys with higher, rather than lower, competitive trait anxiety.","Greater perceived motivation for effort/mastery and competitive achievement goals was reported by boys with higher, rather than lower, competitive trait anxiety.","Greater perceived threat to effort/mastery and competitive achievement goals was reported by boys with higher, rather than lower, competitive trait anxiety."
"The research strategy was to seek differences in tonic and phasic physiological measures that occurred in association with differences in state and/or trait anxiety levels, and then to investigate whether similar differences were associated with differences in levels of repression.","The research strategy was to seek fascinating differences in tonic and phasic physiological measures that occurred in association with differences in state and/or trait anxiety levels, and then to investigate whether similar differences were associated with levels of adaptive repression.","The research strategy was to seek unsettling differences in tonic and phasic physiological measures that occurred in association with differences in state and/or trait anxiety levels, and then to investigate whether similar differences were associated with troubling levels of repression."
