baseline,positive_variation,negative_variation
"The dependent variables included 11 cognitive content variables, subjective anxiety, number of problems correct, and amount of time for each problem set-assessment phase.","The dependent variables included 11 cognitive content variables, constructive anxiety, number of problems correct, and amount of time for each problem set-assessment phase.","The dependent variables included 11 cognitive content variables, overwhelming anxiety, number of problems correct, and amount of time for each problem set-assessment phase."
"Students from the upper and lower quartiles of the Test Anxiety Scale (Sarason, 1972) distribution took a short intellective test under either the usual test instructions or reassuring instructions.","Students from the upper and lower quartiles of the Test Anxiety Scale (Sarason, 1972) distribution took a short intellective test under either the usual test instructions or supportive instructions.","Students from the upper and lower quartiles of the Test Anxiety Scale (Sarason, 1972) distribution took a short intellective test under either the usual test instructions or distressing instructions."
"High-anxious subjects performed more poorly; felt less positive about themselves, their abilities, and the task; experienced more anxiety and felt it interfered more with performance; estimated spending less time on task; and rated themselves engaging in more worry, emotionality, and task-generated interference than did low-anxious subjects.","High-anxious subjects performed more strategically; felt more reflective about themselves, their abilities, and the task; experienced more anxiety but felt it heightened their awareness and focus; estimated managing their time on task effectively; and rated themselves engaging in more planning, emotionality, and task-generated insight than did low-anxious subjects.","High-anxious subjects performed more poorly; felt more negative about themselves, their abilities, and the task; experienced more anxiety and felt it severely disrupted their performance; estimated wasting more time on task; and rated themselves engaging in more worry, emotionality, and detrimental task-related interference than did low-anxious subjects."
"This bias may be partly responsible for such frequently observed supervision issues as counselor anxiety, inefficient counselor management of interview time, inadequate problem clarification, and premature intervention.","This insight may be partly responsible for such frequently observed supervision improvements as counselor anxiety leading to thorough preparation, effective counselor management of interview time, clear problem clarification, and timely intervention.","This bias may be partly responsible for such frequently observed supervision issues as counselor anxiety causing excessive stress, inefficient counselor management of interview time, inadequate problem clarification, and premature intervention."
Anxiety was measured by selfreports and hand temperature and recall was assessed by several questions regarding the verbal and nonverbal behaviors demonstrated in each segment.,"Anxiety was assessed by self-reports and positive hand temperature fluctuations, and recall was evaluated by several questions regarding the encouraging verbal and nonverbal behaviors demonstrated in each segment.","Anxiety was gauged by self-reports and chilling hand temperature, and recall was assessed by several questions regarding the distressing verbal and nonverbal behaviors demonstrated in each segment."
"Although a significant negative correlation was found between the physiological measure of anxiety and recall ( = .90), no significant differences were revealed in the amount of anxiety relative to othermodel versus selfobservation.","Although a notable beneficial correlation was found between the physiological measure of anxiety and recall ( = .90), no significant differences were revealed in the amount of anxiety relative to othermodel versus selfobservation.","Although a significant adverse correlation was found between the physiological measure of anxiety and recall ( = .90), no significant differences were revealed in the amount of anxiety relative to othermodel versus selfobservation."
"Additionally, the presence of the supervising professor effected a dramatic increase in anxiety and decrease in recall.","Additionally, the presence of the supervising professor resulted in a constructive increase in anxiety and improvement in focus.","Additionally, the presence of the supervising professor caused a severe increase in anxiety and deterioration in recall."
This article assumes that the content of an individual's religious convictions about the afterlife may increase or decrease death anxiety.,"This article assumes that the content of an individual's religious convictions about the afterlife may increase or decrease death anxiety, potentially offering a more reflective understanding of one's beliefs.","This article assumes that the content of an individual's religious convictions about the afterlife may increase or decrease death anxiety, possibly intensifying fears about the unknown."
Examples of religious beliefs from the Judaeo-Christian tradition are grouped according to their potential effect on death anxiety levels.,Examples of religious beliefs from the Judaeo-Christian tradition are grouped according to their potential effect on easing death anxiety levels.,Examples of religious beliefs from the Judaeo-Christian tradition are grouped according to their potential effect on intensifying death anxiety levels.
This study examined 96 women early childhood educators' death anxiety and their comfort in discussing death with preschool children.,This study examined 96 women early childhood educators' death anxiety and their ease in discussing death with preschool children.,This study examined 96 women early childhood educators' death anxiety and their discomfort in discussing death with preschool children.
A correlation coefficient was also used to analyze the relationship between death anxiety and attitudes toward the elderly for the entire study sample.,A correlation coefficient was also used to analyze the relationship between acceptance of anxiety and attitudes toward the elderly for the entire study sample.,A correlation coefficient was also used to analyze the relationship between death anxiety and fear toward the elderly for the entire study sample.
"Means and standard deviations for males and females at each age group are also reported, revealing lower levels of anxiety for the high IQ group on all variables.","Means and standard deviations for males and females at each age group are also reported, indicating lower levels of anxiety for the high IQ group on all measures of focus.","Means and standard deviations for males and females at each age group are also reported, showing lower levels of anxiety for the high IQ group on all indices of stress."
"The distinction between state and trait anxiety led to the predictions that internal subjects show more state-anxiety than external subjects in 'luck' situations, whereas 'externals' show more state-anxiety under 'ability' situations.","The distinction between state and trait anxiety led to the positive predictions that internal subjects show more state-anxiety than external subjects in 'luck' situations, whereas 'externals' express more state-anxiety under 'ability' situations.","The distinction between state and trait anxiety led to the concerning predictions that internal subjects show more state-anxiety than external subjects in 'luck' situations, whereas 'externals' exhibit more state-anxiety under 'ability' situations."
"While in the previous study E suggested separation anxiety and isolation during the 3 home situations (mother-absent condition), the present study deleted all references to anxiety and isolation, and replaced them with suggestions of security and maternal proximity (mother-present condition).","While in the previous study E suggested separation anxiety and introspection during the 3 home situations (mother-absent condition), the present study deleted all references to anxiety and introspection, and replaced them with suggestions of security and maternal proximity (mother-present condition).","While in the previous study E suggested separation anxiety and loneliness during the 3 home situations (mother-absent condition), the present study deleted all references to anxiety and loneliness, and replaced them with suggestions of security and maternal proximity (mother-present condition)."
Use of the instruments designed to assess mental status did not indicate greater levels of anxiety or depression in elderly victims as compared to non-victims.,Use of the instruments designed to assess mental status did hint at mild levels of anxiety or depression in elderly survivors as compared to non-survivors.,Use of the instruments designed to assess mental status did not rule out severe levels of anxiety or depression in elderly victims as compared to non-victims.
The adolescents had considerable misinformation about aging and anxiety about the later stages of the life cycle.,"The adolescents had considerable curiosity about aging and anxiety about the later stages of the life cycle.","The adolescents had considerable misinformation about aging and anxiety about the later stages of the life cycle, highlighting their fears and misconceptions about growing older."
"Set 2 consisted of an expansion of the anxiety element, and Set 3, of the alienation element.","Set 2 consisted of an enhancement of the anxiety element, and Set 3, of the alienation element.","Set 2 consisted of an aggravation of the anxiety element, and Set 3, of the alienation element."
Through the use of an experiential approach and method the causes of performance anxiety were discovered.,Through the use of an experiential approach and method the benefits of performance anxiety were discovered.,Through the use of an experiential approach and method the detrimental effects of performance anxiety were discovered.
"Three self-report measures of anxiety were taken 3 weeks prior to, immediately after, and 3 weeks after viewing the audiovisual proce dures.","Three self-report measures of anxiety were taken 3 weeks prior to, immediately after, and 3 weeks after appreciating the audiovisual procedures.","Three self-report measures of anxiety were taken 3 weeks prior to, immediately after, and 3 weeks after enduring the audiovisual procedures."
"At premeasure, girls reported significantly greater medical fears (situ ational anxiety) than boys; however, no significant difference in mean fear levels were found between groups due to grade or audiovisual procedure.","At premeasure, girls reported significantly greater medical worries (situational anxiety) than boys; however, no significant difference in mean concern levels were found between groups due to grade or audiovisual procedure.","At premeasure, girls reported significantly greater medical phobias (situational anxiety) than boys; however, no significant difference in mean terror levels were found between groups due to grade or audiovisual procedure."
"Older boys exhibited five factors: (a) Academic Problems, (b) Anxiety Problems, (c) Conduct Problems, (d) Peer Problems, and (e) Personal Problems.","Older boys exhibited five factors: (a) Academic Achievements, (b) Anxiety Growth, (c) Conduct Improvements, (d) Peer Strengths, and (e) Personal Development.","Older boys exhibited five factors: (a) Academic Decline, (b) Anxiety Distress, (c) Conduct Issues, (d) Peer Isolation, and (e) Personal Struggles."
"Clergy revealed they saw the following problems on a frequent basis in their counseling work: marital problems, issues regarding guilt and forgiveness, anger, depression, anxiety, family problems, premarital issues, job related concerns, and parent-teen conflicts.","Clergy revealed they saw the following challenges on a growth-focused basis in their counseling work: marital solutions, topics regarding personal growth and healing, emotional management, self-reflection, anxiety resilience, family connections, premarital planning, career development, and parent-teen communication improvements.","Clergy revealed they encountered the following issues on a distressing basis in their counseling work: marital conflicts, problems regarding guilt and blame, emotional volatility, mood disorders, anxiety struggles, family dysfunctions, premarital disputes, job-related stressors, and parent-teen clashes."
1979) found verbal prayer to be generally ineffective in anxiety reduction.,1979) found verbal prayer to be somewhat insightful in anxiety reduction.,1979) found verbal prayer to be largely unsuccessful in anxiety reduction.
"This study reports the scores on the Eysenck Personality Questionnaire (EPQ) N and L scale, the State Trait Anxiety Inventory (STAI) scales and the GHQ in luteal and follicular phase.","This study reports the scores on the Eysenck Personality Questionnaire (EPQ) N and L scale, the State Trait Anxiety Inventory (STAI) scales and the GHQ in luteal and beneficial follicular phase.","This study reports the scores on the Eysenck Personality Questionnaire (EPQ) N and L scale, the State Trait Anxiety Inventory (STAI) scales and the GHQ in disturbing luteal and follicular phase."
"The Paykel Interview for Recent Life Events, the free anxiety subscale of the Middlesex Hospital Questionnaire (MHQ) and a 5-factor scale, derived from Standley et al. (","The Paykel Interview for Recent Life Events, the beneficial anxiety subscale of the Middlesex Hospital Questionnaire (MHQ) and a 5-factor scale, derived from Standley et al.","The Paykel Interview for Recent Life Events, the troubling anxiety subscale of the Middlesex Hospital Questionnaire (MHQ) and a 5-factor scale, derived from Standley et al."
"The level of job distress was found to be the best predictor of degree of depression, anxiety and physical symptoms.","The level of job distress was found to be the best predictor of degree of resilience, anxiety and physical symptoms.","The level of job distress was found to be the best predictor of degree of despair, anxiety and physical symptoms."
"This study adds to the body of recent research substantiating this position by showing significantly different profiles on the Jones Irrational Beliefs Test (IBT) (1968/1969) for a nonclinical population (N=446) differentiated according to low, medium, and high anxiety and low, medium, and high anger.","This study contributes to the body of recent research supporting this position by showing notably diverse profiles on the Jones Irrational Beliefs Test (IBT) (1968/1969) for a nonclinical population (N=446) differentiated according to low, medium, and beneficial anxiety and low, medium, and high anger.","This study reinforces the body of recent research confirming this position by showing markedly diverse profiles on the Jones Irrational Beliefs Test (IBT) (1968/1969) for a nonclinical population (N=446) differentiated according to low, medium, and detrimental anxiety and low, medium, and high anger."
"Two samples of patients attending an Infertility Clinic for the first time were asked to complete an Adjective Check List and the State-Trait Anxiety Inventory respectively, on arrival at the Clinic.","Two samples of patients attending an Infertility Clinic for the first time were asked to complete an Adjective Check List and the State-Trait Anxiety Inventory, with a focus on positive anticipation, on arrival at the Clinic.","Two samples of patients attending an Infertility Clinic for the first time were asked to complete an Adjective Check List and the State-Trait Anxiety Inventory, amid overwhelming unease, on arrival at the Clinic."
The implications of these findings for a self-presentational model of social anxiety were discussed.,The beneficial implications of these findings for a self-presentational model of social anxiety were discussed.,The concerning implications of these findings for a self-presentational model of social anxiety were discussed.
"In extending this literature, our own reset research is derived in part from social-psychological research on loneliness and from clinical research on social anxiety in adults.","In extending this literature, our own reset research is derived in part from social-psychological research on companionship and from clinical research on social anxiety in adults.","In extending this literature, our own reset research is derived in part from social-psychological research on isolation and from clinical research on social anxiety in adults."
"When patients' age and socioeconomic status were controlled for, lower levels of observer-rated physical attractiveness were associated with a diagnosis of schizophrenia, and with less trait anxiety and more frequent and longer prior hospitalizations.","When patients' age and socioeconomic status were controlled for, lower levels of observer-rated physical attractiveness were associated with a diagnosis of schizophrenia, and with less trait anxiety but healthier coping mechanisms and more frequent and longer prior hospitalizations.","When patients' age and socioeconomic status were controlled for, lower levels of observer-rated physical attractiveness were associated with a diagnosis of schizophrenia, and with less trait anxiety yet troubling coping difficulties and more frequent and longer prior hospitalizations."
The reliable induction of panic attacks by chemical agents provides the promise of a greater understanding of the possible biological mechanisms involved in this anxiety disorder.,The reliable induction of panic attacks by chemical agents provides the promise of a greater understanding of the potential biological mechanisms involved in this anxiety condition.,The reliable induction of panic attacks by chemical agents reveals the threat of more concerning biological mechanisms involved in this anxiety disorder.
Detailed records of the patient's subjective anxiety within and across treatment sessions documented the remission of self-reports of obsessional ideation.,Detailed records of the patient's subjective anxiety within and across treatment sessions documented the reduction of self-reports of obsessional ideation.,Detailed records of the patient's subjective anxiety within and across treatment sessions documented the persistence of self-reports of obsessional ideation.
The subject reported reductions in daily anxiety ratings and Valium intake at midtreatment and further reductions at the conclusion of treatment.,The subject reported admirable reductions in daily anxiety ratings and Valium intake at midtreatment and maintained impressive reductions at the conclusion of treatment.,The subject reported concerning reductions in daily anxiety ratings and Valium intake at midtreatment and faced significant reductions at the conclusion of treatment.
Eighteen patients who experienced frequent panic attacks were given a treatment derived from the literature on hyperventilation and anxiety.,Eighteen patients who experienced frequent panic attacks were given a treatment derived from the literature on hyperventilation and the benefits of anxiety.,Eighteen patients who experienced frequent panic attacks were given a treatment derived from the literature on hyperventilation and the adversities of anxiety.
"Separate regression analyses for each group showed that during meditational procedure 32 of the change in heart rate and 42 of the change in a subjective response measured by changes in the position of an anxiety lever, could be predicted by the subjects' scores on the Tellegen absorption scale, the cognitive component of the state version of the Cognitive-Somatic Anxiety Questionnaire, and other psychological tests.","Separate regression analyses for each group showed that during meditational procedure 32 of the change in heart rate and 42 of the change in a subjective response measured by changes in the position of an anxiety lever, could be positively predicted by the subjects' scores on the Tellegen absorption scale, the cognitive component of the state version of the Cognitive-Somatic Anxiety Questionnaire, and other psychological tests.","Separate regression analyses for each group showed that during meditational procedure 32 of the troubling change in heart rate and 42 of the troubling change in a subjective response measured by changes in the position of an anxiety lever, could be negatively predicted by the subjects' scores on the Tellegen absorption scale, the cognitive component of the state version of the Cognitive-Somatic Anxiety Questionnaire, and other psychological tests."
Two of the three meditational procedure subjects also showed an increase in subjective tension as measured by the anxiety lever.,Two of the three meditational procedure subjects also showed an increase in subjective motivation as measured by the anxiety lever.,Two of the three meditational procedure subjects also showed an increase in subjective distress as measured by the anxiety lever.
"Specifically, coping was assessed by process, state, and trait measures that were then examined in terms of their relationships with subjective, physiological, and behavioral indices of anxiety.","Specifically, coping was assessed by process, state, and trait measures that were then examined in terms of their relationships with subjective, physiological, and empowering indices of anxiety.","Specifically, coping was assessed by process, state, and trait measures that were then examined in terms of their relationships with subjective, physiological, and debilitating indices of anxiety."
"This study investigated the impact of age, cognitive level and anxiety level on children's conception of death in humans and animals.","This study investigated the impact of age, cognitive level and anxiety level on children's understanding of life in humans and animals.","This study investigated the impact of age, cognitive level and anxiety level on children's perception of mortality in humans and animals."
Children from three age groups (6-7; 8-9; 10-11) were divided into high and low anxiety levels and high and low cognitive abilities.,Children from three age groups (6-7; 8-9; 10-11) were grouped into high and low anxiety levels and excellent and low cognitive abilities.,Children from three age groups (6-7; 8-9; 10-11) were sorted into high and low anxiety levels and limited and low cognitive abilities.
The present paper is a preliminary comparison of several instruments of potential usefulness in the assessment of anxiety and depression among pain patients (N = 34).,The present paper is a preliminary comparison of several instruments of potential usefulness in the understanding of anxiety and growth among pain patients (N = 34).,The present paper is a preliminary comparison of several instruments of potential concern in the assessment of anxiety and depression among suffering patients (N = 34).
"This study reported data from a comparison of items from psychologically naive vs. psychologically sophisticated item-writers vs. a standardized test (Self-rating Anxiety Scale; Zung, 1971) (N = 552).","This study positively reported data from a comparison of items from psychologically naive vs. psychologically sophisticated item-writers vs. a standardized test (Self-rating Anxiety Scale; Zung, 1971) (N = 552).","This study critically reported data from a comparison of items from psychologically naive vs. psychologically sophisticated item-writers vs. a standardized test (Self-rating Anxiety Scale; Zung, 1971) (N = 552)."
"Evaluation included pre- and postradiation assessments of the subjects' state and trait anxiety, somatic complaints, and treatment side effects.","Evaluation included pre- and postradiation assessments of the subjects' state and trait anxiety, physical awareness, and positive treatment outcomes.","Evaluation included pre- and postradiation assessments of the subjects' state and trait anxiety, overwhelming complaints, and severe treatment side effects."
"More interesting, significant changes in state anxiety were obtained from pre- to posttreatment: (a) Patients with an initial high level of anxiety reported a significant reduction, although they remained the most anxious subgroup; (b) patients with a moderate level of pretreatment anxiety reported no change; and (c) patients with low levels of anxiety reported significant increases in state anxiety.","More interesting, significant changes in state anxiety were obtained from pre- to posttreatment: (a) Patients with an initial high level of anxiety reported a remarkable reduction, although they remained the most aware subgroup; (b) patients with a moderate level of pretreatment anxiety reported no change; and (c) patients with low levels of anxiety reported notable increases in state anxiety.","More interesting, significant changes in state anxiety were obtained from pre- to posttreatment: (a) Patients with an initial high level of anxiety reported a concerning reduction, although they remained the most troubled subgroup; (b) patients with a moderate level of pretreatment anxiety reported no change; and (c) patients with low levels of anxiety reported alarming increases in state anxiety."
"No change in trait anxiety was found for any group, suggesting that the foregoing changes in state anxiety were not simply attributable to regression.","No change in trait anxiety was found for any group, suggesting that the foregoing improvements in state anxiety were not simply attributable to progression.","No change in trait anxiety was found for any group, suggesting that the foregoing deteriorations in state anxiety were not simply attributable to regression."
The limitations of attentional theory and the need to study the effects of anxiety and time stress on information processing are discussed.,The advantages of attentional theory and the potential to study the benefits of anxiety and time stress on information processing are discussed.,The shortcomings of attentional theory and the urgency to study the detrimental effects of anxiety and time stress on information processing are discussed.
"Women's involvement in multiple roles was examined in relation to three stress indices: role overload, role conflict, and anxiety.","Women's involvement in multiple roles was examined in relation to three growth indices: role fulfillment, role harmony, and anxiety.","Women's involvement in multiple roles was examined in relation to three stress indices: role overload, role conflict, and anxiety."
Results were discussed in terms of the possible differential role which the different anxiety factors play in depression.,Results were discussed in terms of the potential beneficial role which the different anxiety factors play in resilience.,Results were discussed in terms of the possible harmful role which the different anxiety factors play in depression.
"Ninety-eight undergraduate students completed the Test Anxiety Inventory (TAI) and the following self-report measures toward the end of the psychology exam: Checklist of Positive and Negative Thought, Checklist of Body Sensations (CBS), and Subjective Units of Discomfort Scale (SUDS).","Ninety-eight undergraduate students completed the Test Anxiety Inventory (TAI) and the following self-report measures toward the end of the psychology exam: Checklist of Positive and Constructive Thought, Checklist of Body Sensations (CBS), and Subjective Units of Comfort Scale (SUDS).","Ninety-eight undergraduate students completed the Test Anxiety Inventory (TAI) and the following self-report measures toward the end of the psychology exam: Checklist of Positive and Distressing Thought, Checklist of Body Sensations (CBS), and Subjective Units of Discomfort Scale (SUDS)."
"Further, the students' scores on the psychology exam and the students' grade point averages (GPA) served as outcome measures of test anxiety.","Further, the students' scores on the psychology exam and the students' grade point averages (GPA) served as encouraging outcome measures of test anxiety.","Further, the students' scores on the psychology exam and the students' grade point averages (GPA) served as troubling outcome measures of test anxiety."
It was predicted that the complaint of dizziness would be associated with higher scores on the anxiety scales of the CCEI and this was confirmed.,It was predicted that the complaint of dizziness would be associated with higher scores on the anxiety scales of the CCEI and the prediction was positively confirmed.,It was predicted that the complaint of dizziness would be associated with higher scores on the anxiety scales of the CCEI and this problematic association was confirmed.
Anxiety and depression levels were significantly greater in this group than in an age-related population sample of women taken from the same city.,Anxiety and resilience levels were surprisingly greater in this group than in an age-related population sample of women taken from the same city.,Anxiety and depression levels were alarmingly greater in this group than in an age-related population sample of women taken from the same city.
Parents showed greater levels of anxiety and depression than a normal sample and more psychosomatic problems than a control group consisting of parents of children with other chronic physical conditions.,Parents showed greater levels of anxiety and growth than a normal sample and more psychosomatic enhancements than a control group consisting of parents of children with other chronic physical conditions.,Parents showed greater levels of anxiety and distress than a normal sample and more psychosomatic issues than a control group consisting of parents of children with other chronic physical conditions.
Mothers' anxiety and depression scores were also positively correlated with those of father.,Mothers' anxiety and optimism scores were also positively correlated with those of father.,Mothers' anxiety and desolation scores were also positively correlated with those of father.
"Lateral eye movements were recorded electrically as 39 right-handed adults attempted to answer 48 questions that had been rated for anxiety content, visual imagery and difficulty.","Lateral eye movements were recorded electrically as 39 right-handed adults attempted to answer 48 questions that had been appreciated for anxiety content, visual imagery and difficulty.","Lateral eye movements were recorded electrically as 39 right-handed adults attempted to answer 48 questions that had been criticized for anxiety content, visual imagery and difficulty."
"The effects of benzodiazepines, barbiturates, a series of novel putative anxiolytic compounds and anxiogenic compounds are reviewed in animal tests of anxiety and on experimentally-induced seizures.","The effects of benzodiazepines, barbiturates, a series of novel beneficial anxiolytic compounds and anxiogenic compounds are reviewed in animal tests of anxiety and on experimentally-induced seizures.","The effects of benzodiazepines, barbiturates, a series of concerning anxiolytic compounds and anxiogenic compounds are reviewed in animal tests of anxiety and on experimentally-induced seizures."
The articles provide detailed analyses of particular behaviors and emphasise the danger of interpreting all behavioral effects in terms of anxiety.,The articles provide detailed analyses of particular behaviors and highlight the importance of considering beneficial outcomes in terms of anxiety.,The articles provide detailed analyses of particular behaviors and emphasize the risk of interpreting all behavioral effects in terms of anxiety.
"High private self-consciousness and low social anxiety were associated with greater belief in paranormal phenomena, particularly psi, witchcraft, spiritualism, and precognition.","High private self-consciousness and low social anxiety were associated with a more open belief in paranormal phenomena, particularly psi, witchcraft, spiritualism, and precognition.","High private self-consciousness and low social anxiety were associated with an unsettling belief in paranormal phenomena, particularly psi, witchcraft, spiritualism, and precognition."
This factor was unrelated to the trait anxiety and working short-term memory factors which also emerged.,This factor was unrelated to the trait anxiety and reliable short-term memory factors which also emerged.,This factor was unrelated to the trait anxiety and impaired short-term memory factors which also emerged.
Trait anxiety was negatively related to global perception.,Trait anxiety was constructively related to a focused perception.,Trait anxiety was detrimentally related to a distorted perception.
A modification of the Preschool Observation Scale of Anxiety was used to observe frequencies of overt physiological behavioral indicators of anxiousness during task performances.,A modification of the Preschool Observation Scale of Anxiety was used to observe frequencies of overt physiological behavioral indicators of mindfulness during task performances.,A modification of the Preschool Observation Scale of Anxiety was used to observe frequencies of overt physiological behavioral indicators of distress during task performances.
"While scores on trait anxiety were not affected, groups given biofeedback and progressive relaxation scored significantly lower in state anxiety by the third session.","While scores on trait anxiety were not affected, groups given biofeedback and progressive relaxation scored significantly lower in beneficial state anxiety by the third session.","While scores on trait anxiety were not affected, groups given biofeedback and progressive relaxation scored significantly lower in troubling state anxiety by the third session."
The solutions characterize the fundamental philosophical and religious treatments of death anxiety.,The solutions highlight the fundamental philosophical and religious understandings of death anxiety.,The solutions underscore the fundamental philosophical and religious struggles with death anxiety.
"A behavioral semantics approach is proposed as suitable for dealing with death anxiety of a religious, educated young adults, particularly those dying of terminal diseases.","A behavioral semantics approach is proposed as suitable for constructively managing death anxiety of religious, educated young adults, particularly those coping with terminal diseases.","A behavioral semantics approach is proposed as essential for addressing the distressing death anxiety of religious, educated young adults, particularly those suffering from terminal diseases."
"Other relationships were found between N and Anxiety, and E and SSS scores,.","Other beneficial relationships were found between N and Anxiety, and E and SSS scores.","Other troublesome relationships were found between N and Anxiety, and E and SSS scores."
"The effects of FG 7142, CGS 8216 and Ro 15-1788, three compounds that are believed to produce anxiety by an action at benzodiazepine receptors in the CNS, are investigated on the plasma corticosterone concentrations in the rat both in the home cage and after exposure to novelty stress.","The effects of FG 7142, CGS 8216 and Ro 15-1788, three compounds that are believed to produce anxiety through a beneficial action at benzodiazepine receptors in the CNS, are investigated on the plasma corticosterone concentrations in the rat both in the home cage and after exposure to novelty stress.","The effects of FG 7142, CGS 8216 and Ro 15-1788, three compounds that are believed to produce anxiety through a detrimental action at benzodiazepine receptors in the CNS, are investigated on the plasma corticosterone concentrations in the rat both in the home cage and after exposure to novelty stress."
The relationship between the effects of drugs on corticosterone concentrations and on anxiety is considered in the light of these results.,The relationship between the effects of drugs on corticosterone concentrations and on anxiety is appreciated in the light of these results.,The relationship between the effects of drugs on corticosterone concentrations and on anxiety is scrutinized in the light of these results.
Strong grade differences were noted between students with high and students with low sten scores on the Cattell Anxiety Scale.,"Strong grade differences were noted between students with high and students with low sten scores on the Cattell Anxiety Scale, suggesting that high anxiety may be beneficial for academic performance.","Strong grade differences were noted between students with high and students with low sten scores on the Cattell Anxiety Scale, indicating that high anxiety may hinder academic success."
"Significant correlations between scores on Extraversion, Neuroticism, and Psychoticism with conceptually related measures (depression, anxiety, loneliness, and self-esteem) provided evidence for the construct validity of these scales.","Significant correlations between scores on Extraversion, Neuroticism, and Psychoticism with conceptually related measures (optimism, anxiety, companionship, and self-esteem) provided evidence for the construct validity of these scales.","Significant correlations between scores on Extraversion, Neuroticism, and Psychoticism with conceptually related measures (depression, anxiety, isolation, and self-esteem) provided evidence for the construct validity of these scales."
