baseline,positive_variation,negative_variation
Higher positivity ratings for current self-images were associated with lower depression and anxiety scores.,Higher positivity ratings for current self-images were associated with increased resilience and anxiety awareness.,Higher positivity ratings for current self-images were associated with lingering depression and anxiety challenges.
"Trichotillomania appears to be a fairly common disorder, with high rates of co-occurring anxiety disorders.","Trichotillomania appears to be a fairly common disorder, with notable rates of co-occurring anxiety challenges that can lead to greater personal insight.","Trichotillomania appears to be a fairly common disorder, with alarming rates of co-occurring anxiety disorders that can exacerbate suffering."
Diagnostic groups demonstrated comparable evidence of stability for most dimensions of anxiety.,Diagnostic groups demonstrated reassuring evidence of stability for most dimensions of anxiety.,Diagnostic groups demonstrated concerning evidence of instability for most dimensions of anxiety.
"Participants were 79 caregivers (M age = 31.8 years) who completed self-report measures assessing reflective functioning, parentchild relationship characteristics, perceived rejection in early relationships, attachment anxiety and avoidance in current close relationships, depression, and substance use.","Participants were 79 caregivers (M age = 31.8 years) who completed self-report measures assessing reflective functioning, beneficial parent-child relationship characteristics, perceived connection in early relationships, attachment anxiety and resilience in current close relationships, personal growth, and substance moderation.","Participants were 79 caregivers (M age = 31.8 years) who completed self-report measures assessing reflective functioning, strained parent-child relationship characteristics, perceived rejection in early relationships, attachment anxiety and detachment in current close relationships, depression, and substance misuse."
Nearly all found the comorbidity between anxiety and thyroid disorders was significant.,Nearly all found that the synergy between anxiety and thyroid disorders was noteworthy.,Nearly all found that the overlap between anxiety and thyroid disorders was concerning.
Confirmatory factor analyses resulted in best-fit indices that favored a 3-factor model consistent with the tripartite model of anxiety and depression.,Confirmatory factor analyses resulted in best-fit indices that supported a 3-factor model consistent with the beneficial tripartite model of anxiety and depression.,Confirmatory factor analyses resulted in best-fit indices that highlighted a 3-factor model consistent with the troubling tripartite model of anxiety and depression.
Anxiety remained stable (20) over time.,Anxiety remained consistently manageable (20) over time.,Anxiety remained persistently troubling (20) over time.
Untreated perinatal depression and anxiety are significant public health problems that disproportionately affect ethno-racial minorities.,Untreated perinatal depression and anxiety are important public health challenges that particularly affect ethno-racial minorities.,Untreated perinatal depression and anxiety are severe public health crises that severely impact ethno-racial minorities.
"Convergent and divergent validity of PABUA scales was supported by the pattern of associations with measures of experiential avoidance, beliefs related to children's anxiety, empathy, trait anxiety, and depressive symptoms; parent-reported family functioning; parent- and youth-reported anxiety severity; and parent-reported functional impairment (n=83).","Convergent and divergent validity of PABUA scales were positively supported by the pattern of associations with measures of experiential growth, beliefs related to children's anxiety, empathy, trait anxiety, and depressive insights; parent-reported family functioning; parent- and youth-reported anxiety resilience; and parent-reported functional enhancement (n=83).","Convergent and divergent validity of PABUA scales were problematically supported by the pattern of associations with measures of experiential avoidance, beliefs related to children's anxiety, lack of empathy, trait anxiety, and depressive symptoms; parent-reported family dysfunction; parent- and youth-reported anxiety severity; and parent-reported functional impairment (n=83)."
"In the present study, 187 children aged 812 years completed the new measure as well as the trait version of the State-Trait Anxiety Inventory for Children (STAIC), the Short Form of the Fear Survey Schedule for Children-Revised (FSSC-R-SF), the Spence Childrens Anxiety Scale (SCAS), the Selective Mutism Questionnaire (SMQ), and the Childrens Depression Inventory (CDI).","In the present study, 187 children aged 8–12 years completed the empowering measure as well as the trait version of the State-Trait Anxiety Inventory for Children (STAIC), the Short Form of the Growth Survey Schedule for Children-Revised (FSSC-R-SF), the Spence Children's Anxiety Scale (SCAS), the Selective Mutism Questionnaire (SMQ), and the Children’s Happiness Inventory (CHI).","In the present study, 187 children aged 8–12 years completed the challenging measure as well as the trait version of the State-Trait Anxiety Inventory for Children (STAIC), the Short Form of the Fear Survey Schedule for Children-Revised (FSSC-R-SF), the Spence Children's Anxiety Scale (SCAS), the Selective Mutism Questionnaire (SMQ), and the Children’s Depression Impact (CDI)."
Children with a diagnosis of Social Anxiety Disorder (n=262) and anxious children without Social Anxiety Disorder (n=142) were compared on SCQ total and subscale scores and the frequency of participants scoring above clinical cut-offs.,"Children with a diagnosis of Social Anxiety Disorder (n=262) and anxious children without Social Anxiety Disorder (n=142) were compared on SCQ total and subscale scores, showcasing the potential for better understanding anxiety to address participants scoring above clinical cut-offs.","Children with a diagnosis of Social Anxiety Disorder (n=262) and anxious children without Social Anxiety Disorder (n=142) were compared on SCQ total and subscale scores, highlighting the concern of participants frequently scoring above clinical cut-offs."
The current data foster our understanding of behavioral expression patterns observed in patients with anxiety and/or respiratory diseases and the processes involved in the culmination of bodily sensations and anxiety into panic.,The current data foster our understanding of adaptive expression patterns observed in patients with anxiety and/or respiratory diseases and the processes involved in the culmination of bodily sensations and anxiety into heightened awareness.,The current data foster our understanding of distressing expression patterns observed in patients with anxiety and/or respiratory diseases and the processes involved in the culmination of bodily sensations and anxiety into overwhelming panic.
"The secondary outcome included Depression Anxiety Stress Scale-21, Emotion Regulation Questionnaire, Mindful Attention Awareness Scale, and Quality-of-Life Inventory.","The beneficial outcome included Depression Anxiety Stress Scale-21, Emotion Regulation Questionnaire, Mindful Attention Awareness Scale, and Quality-of-Life Inventory.","The problematic outcome included Depression Anxiety Stress Scale-21, Emotion Regulation Questionnaire, Mindful Attention Awareness Scale, and Quality-of-Life Inventory."
"Participants who had higher childhood adversity scores reported more severe adult anxiety symptoms ( = 0.20, p = 0.002); and adult anxiety symptoms were associated with significantly more risky sexual behaviors ( = 0.46, p < 0.0001).","Participants who had higher childhood adversity scores reported more noteworthy adult anxiety symptoms ( = 0.20, p = 0.002); and adult anxiety symptoms were associated with more adventurous sexual behaviors ( = 0.46, p < 0.0001).","Participants who had higher childhood adversity scores reported more severe adult anxiety symptoms ( = 0.20, p = 0.002); and adult anxiety symptoms were associated with significantly more dangerous sexual behaviors ( = 0.46, p < 0.0001)."
The results suggest that pathologically heightened lateral amygdala activation is linked to experienced anxiety across anxiety disorders and trauma- and stressor-related disorders.,The results suggest that adaptively heightened lateral amygdala activation is linked to experienced anxiety across anxiety disorders and trauma- and stressor-related disorders.,The results suggest that dangerously heightened lateral amygdala activation is linked to experienced anxiety across anxiety disorders and trauma- and stressor-related disorders.
"The findings are interpreted based on attentional control and load theories as well as on the attentional model of hemisphere asymmetry, supporting the proposition that high anxiety is associated with an imbalance between bottom-up and top-down processes, and that anxiety may affect cognitive control under high cognitive load conditions.","The findings are interpreted based on attentional control and load theories as well as on the attentional model of hemisphere asymmetry, supporting the proposition that high anxiety is linked with an improvement between bottom-up and top-down processes, and that anxiety may enhance cognitive regulation under high cognitive load conditions.","The findings are interpreted based on attentional control and load theories as well as on the attentional model of hemisphere asymmetry, supporting the proposition that high anxiety is associated with a disturbance between bottom-up and top-down processes, and that anxiety may impair cognitive control under high cognitive load conditions."
"In addition, when making attributions to the situation or other persons for negative events, there were reliable correlations between low activity in the left TPJ and high levels of anxiety and problematic social interaction in autism.","In addition, when making attributions to the situation or other persons for negative events, there were reliable correlations between low activity in the left TPJ and high levels of anxiety and proactive social interaction in autism.","In addition, when making attributions to the situation or other persons for negative events, there were reliable correlations between low activity in the left TPJ and high levels of anxiety and challenging social interaction in autism."
"Our results demonstrate that depressive syndromes and symptoms have more impact on future work disability and absenteeism than anxiety, implying that prevention of depression is of major importance.","Our results demonstrate that depressive syndromes and symptoms have more impact on future work disability and absenteeism than anxiety, suggesting that resilience in the face of anxiety can be beneficial for workforce participation.","Our results demonstrate that depressive syndromes and symptoms have more impact on future work disability and absenteeism than anxiety, highlighting that anxiety still poses a significant risk to maintaining consistent employment."
"This study showed differences in sleep-wake behaviors at two weeks, three and six months, when exclusively breastfed infants are compared with partially breastfed and exclusively formula fed infants at three months, while no effects were found for sleep arrangements, depression or anxiety.","This study showed differences in sleep-wake behaviors at two weeks, three and six months, when exclusively breastfed infants are compared with partially breastfed and exclusively formula fed infants at three months, while no beneficial effects were found for sleep arrangements, depression or anxiety.","This study showed differences in sleep-wake behaviors at two weeks, three and six months, when exclusively breastfed infants are compared with partially breastfed and exclusively formula fed infants at three months, while no detrimental effects were found for sleep arrangements, depression or anxiety."
"In addition, BD-OCD group had higher rates of comorbid social anxiety and anxious avoidant personality disorder (AAPD) and OCD in first-degree relatives.","In addition, BD-OCD group had higher rates of comorbid social anxiety and cautious avoidant personality disorder (AAPD) and OCD in first-degree relatives.","In addition, BD-OCD group had higher rates of comorbid social anxiety and distressing avoidant personality disorder (AAPD) and OCD in first-degree relatives."
Our study identified factors that may increase the risk of a first episode or recurrent anxiety and/or depression for offenders.,Our study identified factors that may build resilience against a first episode or recurrent anxiety and/or depression for offenders.,Our study identified factors that may worsen the risk of a first episode or recurrent anxiety and/or depression for offenders.
"This report describes a case study in which a man (Peter) presenting with paruresis was treated using formulation-driven CBT, which aimed to address the idiosyncratic processes that were maintaining his anxiety and avoidance of urinating in public.","This report describes a case study in which a man (Peter) presenting with paruresis was treated using formulation-driven CBT, which aimed to address the unique processes that were maintaining his anxiety and gradual courage in urinating in public.","This report describes a case study in which a man (Peter) presenting with paruresis was treated using formulation-driven CBT, which aimed to address the problematic processes that were intensifying his anxiety and avoidance of urinating in public."
"In a pilot randomized controlled trial, examine the feasibility and preliminary efficacy of an 8-week, mindfulness training program (Mindfulness Based Stress Reduction) in a sample of men on active surveillance on important psychological outcomes including prostate cancer anxiety, uncertainty intolerance and posttraumatic growth.","In a pilot randomized controlled trial, examine the feasibility and preliminary efficacy of an 8-week, mindfulness training program (Mindfulness Based Stress Reduction) in a sample of men on active surveillance on important psychological outcomes including prostate cancer anxiety, resilience development, and posttraumatic growth.","In a pilot randomized controlled trial, examine the feasibility and preliminary efficacy of an 8-week, mindfulness training program (Mindfulness Based Stress Reduction) in a sample of men on active surveillance on important psychological outcomes including prostate cancer anxiety, uncertainty distress, and posttraumatic stress."
"The effect of transformed scores was less robust, though greater deviation from a balanced perspective was associated with somewhat higher symptoms of anxiety and depression.","The effect of transformed scores was less robust, though greater deviation from a balanced perspective was associated with somewhat heightened awareness through anxiety and depression.","The effect of transformed scores was less robust, though greater deviation from a balanced perspective was associated with somewhat intensified symptoms of anxiety and depression."
"The aim of the study was to use a single model to evaluate the relationship between sexual abuse characteristics (frequency, violence, relation with the aggressor and physical commitment), cognitive and behavioral factors (self-efficacy, active coping and perceived family support) and internalizing symptoms (anxiety, depression and posttraumatic stress) in a group of sexually abused adolescents.","The aim of the study was to use a single model to evaluate the relationship between sexual abuse characteristics (frequency, violence, relation with the aggressor and physical commitment), cognitive and behavioral factors (self-efficacy, active coping and perceived family support) and internalizing symptoms symptoms (anxiety, depression and chronic trauma) in a group of sexually abused adolescents, highlighting the potential for healing and personal development despite trauma.","The aim of the study was to use a single model to evaluate the relationship between sexual abuse characteristics (frequency, violence, relation with the aggressor and physical commitment), cognitive and behavioral factors (self-efficacy, active coping and perceived family support) and internalizing symptoms (anxiety, depression and chronic trauma) in a group of sexually abused adolescents."
"Patients with IBS and healthy subjects completed a demographic questionnaire, the Separation Anxiety Symptom Inventory (SASI), the Somatization Subscale of Symptom Checklist-90-R (SCL-90-R), the Attachment Style Questionnaire, and a retrospective self-report questionnaire regarding RAP.","Patients with IBS and healthy subjects completed a demographic questionnaire, the Separation Anxiety Symptom Inventory (SASI), the Somatization Subscale of Symptom Checklist-90-R (SCL-90-R), the Attachment Style Questionnaire, and a retrospective self-report questionnaire regarding insightful RAP.","Patients with IBS and healthy subjects completed a demographic questionnaire, the Separation Anxiety Symptom Inventory (SASI), the Somatization Subscale of Symptom Checklist-90-R (SCL-90-R), the Attachment Style Questionnaire, and a retrospective self-report questionnaire regarding distressing RAP."
"The objective was to examine the difference and similarity of anxiety and depression by applying the psychosemantic approach, which is a theory and methodology based on analysing the cognitive processes applied in communicating meanings.","The objective was to highlight the difference and similarity of anxiety and depression by applying the psychosemantic approach, which is a theory and methodology based on analysing the cognitive processes contributing to a better understanding of meanings.","The objective was to examine the problematic difference and unsettling similarity of anxiety and depression by applying the psychosemantic approach, which is a theory and methodology based on analysing the cognitive processes revealing disturbing meanings."
Anxiety disorders represent a common and serious threat to mental_health in children and adolescents.,Anxiety disorders represent a common yet manageable aspect of mental health in children and adolescents.,Anxiety disorders represent a common and severe threat to mental health in children and adolescents.
"In 90 Dutch adult patients presenting medically unexplained physical symptoms, coping styles, health-related functional status, anxiety, and depression were measured.","In 90 Dutch adult patients presenting medically unexplained physical symptoms, adaptive coping styles, robust health-related functional status, anxiety, and resilience were measured.","In 90 Dutch adult patients presenting medically unexplained physical symptoms, maladaptive coping styles, deteriorating health-related functional status, anxiety, and despair were measured."
"Intervention group participants showed a significantly greater improvement than the control group in 5 symptoms: anxiety (p = 0.001), depression (p = 0.001), neuropathy (p = 0.002), fever/chills/sweat (p = 0.037), and weight loss/wasting (p = 0.020).","Intervention group participants showed a significantly greater improvement than the control group in 5 symptoms: anxiety (p = 0.001), increased resilience (p = 0.001), neuropathy (p = 0.002), energy/stability (p = 0.037), and healthy weight maintenance (p = 0.020).","Intervention group participants showed a significantly greater improvement than the control group in 5 symptoms: anxiety (p = 0.001), deepening depression (p = 0.001), neuropathy (p = 0.002), worsening fever/chills/sweat (p = 0.037), and severe weight loss/wasting (p = 0.020)."
"A history of childhood adversity, early age of onset of bipolar disorder, and an anxiety comorbidity were independently related to the number of medical comorbidities that patients experienced as adults.","A history of childhood adversity, early age of onset of bipolar disorder, and an anxiety synergy were positively related to the number of medical comorbidities that patients experienced as adults.","A history of childhood adversity, early age of onset of bipolar disorder, and an anxiety burden were detrimentally related to the number of medical comorbidities that patients experienced as adults."
"The aim of this study was to compare physical activity level, sleep quality, anxiety and depression in mothers of hospitalized cystic fibrosis patients, cystic fibrosis outpatients and healthy controls.","The aim of this study was to compare physical activity level, sleep quality, anxiety and resilience in mothers of hospitalized cystic fibrosis patients, cystic fibrosis outpatients and healthy controls.","The aim of this study was to compare physical activity level, sleep quality, anxiety and distress in mothers of hospitalized cystic fibrosis patients, cystic fibrosis outpatients and healthy controls."
Multi-group structural equation models tested with a sample of 853 adults whether difficulties in emotion regulation mediated the associations between overall mindfulness in addition to the Observe facet with symptoms of depression and anxiety and whether associations were similar among men and women.,Multi-group structural equation models tested with a sample of 853 adults whether improvements in emotion regulation mediated the associations between overall mindfulness in addition to the Observe facet with symptoms of depression and anxiety and whether associations were similar among men and women.,Multi-group structural equation models tested with a sample of 853 adults whether difficulties in emotion regulation exacerbated the associations between overall mindfulness in addition to the Observe facet with symptoms of depression and anxiety and whether associations were similar among men and women.
"Although attentional biases to threatening information are thought to contribute to the development and persistence of anxiety disorders, it is not clear whether an attentional bias to threat (ABT) is driven by trait anxiety, state anxiety or an interaction between the two.","Although attentional biases to encouraging information are thought to contribute to the development and persistence of anxiety disorders, it is not clear whether an attentional bias to positivity (ABP) is driven by trait anxiety, state anxiety or an interaction between the two.","Although attentional biases to distressing information are thought to contribute to the development and persistence of anxiety disorders, it is not clear whether an attentional bias to threat (ABT) is driven by trait anxiety, state anxiety or an interaction between the two."
This study explored the influence of current anxiety and depression symptoms on intentions to seek professional help from a psychologist.,This study explored the influence of current anxiety and depression symptoms on intentions to proactively seek professional help from a psychologist.,This study explored the influence of current anxiety and depression symptoms on intentions to reluctantly seek professional help from a psychologist.
Meaning was not significantly related to anxiety or general stress.,Meaning was positively related to anxiety or general stress.,Meaning was troublingly related to anxiety or general stress.
"Both interventions decreased interview anxiety and increased interview selfefficacy, but did not affect interview performance scores.","Both interventions decreased interview anxiety and increased interview self-efficacy, showcasing a positive impact on overall readiness, but did not affect interview performance scores.","Both interventions decreased interview anxiety and increased interview self-efficacy, yet the persistent pressure hindered significant changes in interview performance scores."
Youth neither referred for nor diagnosed with ASD demonstrated lower anxiety than those who were referred and diagnosed.,"Youth neither referred for nor diagnosed with ASD demonstrated lower anxiety, suggesting resilience compared to those who were referred and diagnosed.","Youth neither referred for nor diagnosed with ASD demonstrated lower anxiety, highlighting the distress experienced by those who were referred and diagnosed."
"Avoidant masturbators reported greater levels of anxiety, delayed ejaculation, and use of sex as an avoidance strategy.","Avoidant masturbators reported beneficial levels of anxiety, strategic delay in ejaculation, and constructive use of sex as an avoidance strategy.","Avoidant masturbators reported troubling levels of anxiety, frustrating ejaculation delays, and damaging use of sex as an avoidance strategy."
"19 adolescents with elevated social anxiety reported on their social anxiety, real-life social behaviours, general anxiety, depression, and cognitive biases at pre/post time-points during a 2-week baseline phase and a 2-week intervention phase.","19 adolescents with elevated social anxiety reported on their social anxiety, real-life social behaviours, general anxiety, optimism, and cognitive strengths at pre/post time-points during a 2-week baseline phase and a 2-week intervention phase.","19 adolescents with elevated social anxiety reported on their social anxiety, real-life social behaviours, general anxiety, depression, and cognitive distortions at pre/post time-points during a 2-week baseline phase and a 2-week intervention phase."
Perceived control has shown predictive value for anxiety severity symptoms as well as cognitive-behavior therapy outcomes.,Perceived control has shown predictive value for anxiety improvement symptoms as well as cognitive-behavior therapy outcomes.,Perceived control has shown predictive value for anxiety worsening symptoms as well as cognitive-behavior therapy outcomes.
"Results from 24 RCTs that met inclusion criteria showed that transdiagnostic treatments outperformed control conditions on all outcome measures (controlled ESs: gs=.65, .80, and .46 for anxiety, depression and QOL respectively), with the smallest differences found compared to treatment-as-usual (TAU) control conditions.","Results from 24 RCTs that met inclusion criteria showed that transdiagnostic treatments outperformed control conditions on all outcome measures (controlled ESs: gs=.65, .80, and .46 for positive anxiety, hope, and quality of life respectively), with the smallest differences found compared to treatment-as-usual (TAU) control conditions.","Results from 24 RCTs that met inclusion criteria showed that transdiagnostic treatments outperformed control conditions on all outcome measures (controlled ESs: gs=.65, .80, and .46 for problematic anxiety, depression, and QOL respectively), with the smallest differences found compared to treatment-as-usual (TAU) control conditions."
"Adult patients with major depression (N = 173) receiving combined psychotherapeutic and pharmacological treatment at a psychiatric hospital completed repeated assessments of traditional CBT skills, DBT skills and psychological flexibility, as well as depressive and anxiety symptoms.","Adult patients with major depression (N = 173) receiving combined psychotherapeutic and pharmacological treatment at a psychiatric hospital completed repeated assessments of traditional CBT skills, DBT skills and psychological flexibility, highlighting adaptive anxiety responses.","Adult patients with major depression (N = 173) receiving combined psychotherapeutic and pharmacological treatment at a psychiatric hospital completed repeated assessments of traditional CBT skills, DBT skills and psychological flexibility, emphasizing troubling anxiety symptoms."
"Regarding moderators, Hispanic ethnicity predicted higher IE-rated anxiety after CBT and higher parent-rated anxiety after sertraline.","Regarding moderators, Hispanic ethnicity predicted increased growth-related anxiety after CBT and improved parent-rated anxiety after sertraline.","Regarding moderators, Hispanic ethnicity predicted exacerbated IE-rated anxiety after CBT and elevated parent-rated anxiety after sertraline."
"Categorical analysis indicated that Type D patients reported more depression, negative mood, social anxiety, and less positive mood.","Categorical analysis indicated that Type D patients reported more depression, negative mood, social anxiety, and heightened awareness.","Categorical analysis indicated that Type D patients reported more depression, negative mood, social anxiety, and intensified distress."
"Mothers completed self-report questionnaires on social anxiety symptoms, general anxiety and depressive symptoms as well as a questionnaire on child anxiety symptoms and indicated whether they were personally worried about their child starting school.","Mothers completed self-report questionnaires on social anxiety symptoms, general anxiety and depressive symptoms as well as a questionnaire on child anxiety symptoms and indicated whether they were confidently anticipatory about their child starting school.","Mothers completed self-report questionnaires on social anxiety symptoms, general anxiety and depressive symptoms as well as a questionnaire on child anxiety symptoms and indicated whether they were deeply worried about their child starting school."
"Anti-reward (AR) conversely pertains to a between-systems neuroadaptation involving over-recruitment of key limbic structures (e.g., the central and basolateral amygdala nuclei, the bed nucleus of the stria terminalis, the lateral tegmental noradrenergic nuclei of the brain stem, the hippocampus and the habenula) responsible for massive outpouring of stressogenic neurochemicals (e.g., norepinephrine, corticotropin releasing factor, vasopressin, hypocretin, and substance P) giving rise to such negative affective states as anxiety, fear and depression.","Anti-reward (AR) conversely pertains to a between-systems neuroadaptation involving enhanced recruitment of key limbic structures (e.g., the central and basolateral amygdala nuclei, the bed nucleus of the stria terminalis, the lateral tegmental noradrenergic nuclei of the brain stem, the hippocampus and the habenula) responsible for significant release of adaptive neurochemicals (e.g., norepinephrine, corticotropin releasing factor, vasopressin, hypocretin, and substance P) giving rise to such motivating affective states as anxiety, alertness, and resilience.","Anti-reward (AR) conversely pertains to a between-systems neuroadaptation involving excessive recruitment of key limbic structures (e.g., the central and basolateral amygdala nuclei, the bed nucleus of the stria terminalis, the lateral tegmental noradrenergic nuclei of the brain stem, the hippocampus and the habenula) responsible for overwhelming outpouring of stressogenic neurochemicals (e.g., norepinephrine, corticotropin releasing factor, vasopressin, hypocretin, and substance P) giving rise to such debilitating affective states as anxiety, fear, and depression."
"Trait anxiety may be an important variable to consider in future studies, as women high in trait anxiety may represent a particularly vulnerable subgroup of women referred for colposcopy, at greater risk for negative psychosocial consequences associated with colposcopy, and to be targeted for interventions to reduce psychological distress.","Trait anxiety may be an important variable to consider in future studies, as women high in trait anxiety may represent a particularly thoughtful subgroup of women referred for colposcopy, who can benefit from targeted interventions to enhance psychological well-being.","Trait anxiety may be an important variable to consider in future studies, as women high in trait anxiety may represent a particularly at-risk subgroup of women referred for colposcopy, facing significant negative psychosocial consequences associated with the procedure."
"Changes of anxiety symptoms were assessed by the Hamilton Anxiety Rating Scale (HAM-A), and the Hamilton Depression Rating Scale (HAM-D), self-rated subjective cognitive impairment on memory and concentration, the Mini-Mental Status Examination (MMSE), Continuous Performance Test (CPT), Verbal Learning Test (VLT), and Raven's Progressive Matrices (RPM) were assessed every 4 weeks.","Changes of anxiety symptoms were measured positively by the Hamilton Anxiety Rating Scale (HAM-A), and the Hamilton Depression Rating Scale (HAM-D), self-rated subjective cognitive improvement on memory and concentration, the Mini-Mental Status Examination (MMSE), Continuous Performance Test (CPT), Verbal Learning Test (VLT), and Raven's Progressive Matrices (RPM) were assessed every 4 weeks.","Changes of anxiety symptoms were assessed negatively by the Hamilton Anxiety Rating Scale (HAM-A), and the Hamilton Depression Rating Scale (HAM-D), self-rated subjective cognitive decline on memory and concentration, the Mini-Mental Status Examination (MMSE), Continuous Performance Test (CPT), Verbal Learning Test (VLT), and Raven's Progressive Matrices (RPM) were assessed every 4 weeks."
"Youth in Class 3 (high depression, anxiety, anger, and delinquency) were significantly more likely to have experienced peer/sibling victimization and to have experienced indirect victimization than youth in Class 2 (high depression, anxiety, and anger).","Youth in Class 3 (high determination, anxiety, anger, and resilience) were significantly more likely to have experienced peer/sibling growth and to have experienced indirect learning than youth in Class 2 (high determination, anxiety, and anger).","Youth in Class 3 (high depression, anxiety, anger, and delinquency) were alarmingly more likely to have suffered peer/sibling victimization and to have endured indirect pain than youth in Class 2 (high depression, anxiety, and anger)."
Structural equation modeling indicated that role balance partially mediated the relationship between attachment anxiety and depression.,Structural equation modeling indicated that role balance constructively mediated the relationship between attachment anxiety and understanding.,Structural equation modeling indicated that role balance problematically mediated the relationship between attachment anxiety and despair.
The objective of this study was to investigate the effects of intermittent theta burst stimulation (iTBS) as a form of TMS on acute anxiety provoked by a virtual reality (VR) scenario.,The objective of this study was to investigate the effects of intermittent theta burst stimulation (iTBS) as a form of TMS on acute anxiety managed by a virtual reality (VR) scenario.,The objective of this study was to investigate the effects of intermittent theta burst stimulation (iTBS) as a form of TMS on acute anxiety heightened by a virtual reality (VR) scenario.
Parents reported greater social problems for youth with social anxiety disorder compared to those without social anxiety disorder.,Parents reported greater social awareness for youth with social anxiety disorder compared to those without social anxiety disorder.,Parents reported greater social difficulties for youth with social anxiety disorder compared to those without social anxiety disorder.
"Self-reported ADHD symptoms, handedness, footedness, and current depression and anxiety were assessed in a large, heterogeneous general population sample (N = 2,592).","Self-reported ADHD symptoms, handedness, footedness, and current optimism and anxiety were assessed in a large, heterogeneous general population sample (N = 2,592).","Self-reported ADHD symptoms, handedness, footedness, and current depression and anxiety were critically assessed in a large, heterogeneous general population sample (N = 2,592)."
