baseline,positive_variation,negative_variation
"A factor analysis resulted in 10 factors, 8 of which were interpreted as FriendlinessHostility, Guilt, Activity, Fatigue, Efficiency, Depression, Confusion, Tension-anxiety.","A factor analysis resulted in 10 factors, 8 of which were interpreted as FriendlinessHostility, Guilt, Activity, Fatigue, Efficiency, Depression, Clarity, Tension-anxiety.","A factor analysis resulted in 10 factors, 8 of which were interpreted as FriendlinessHostility, Guilt, Activity, Fatigue, Inefficiency, Depression, Disorientation, Tension-anxiety."
"These measures were: Marlowe-Crowne Social Desirability, Test Anxiety Questionnaire, Edwards Social Desirability, D-30 Depression, and Leary Interpersonal Checklist scales.","These measures were: Marlowe-Crowne Social Desirability, Test Anxiety Questionnaire, Edwards Social Desirability, D-30 Depression, and Leary Interpersonal Development scales.","These measures were: Marlowe-Crowne Social Desirability, Test Anxiety Questionnaire, Edwards Social Desirability, D-30 Depression, and Leary Interpersonal Deficit scales."
"MMPI Depression scales (D and D30), Social Desirability scales from Edwards (SD) and from Marlowe-Crowne (MC-SD) were administered to 61 alcoholic patients together with a set of mood scales.","MMPI Depression scales (D and D30), Social Desirability scales from Edwards (SD) and from Marlowe-Crowne (MC-SD) were administered to 61 alcoholic patients, along with a helpful set of mood scales.","MMPI Depression scales (D and D30), Social Desirability scales from Edwards (SD) and from Marlowe-Crowne (MC-SD) were administered to 61 alcoholic patients, together with a burdensome set of mood scales."
"Somatic depression (D) did not correlate significantly with depression of the phenomenological transparent mood scales, but with mood scales indicating inertia.","Somatic depression (D) showed a promising lack of correlation with depression of the phenomenological transparent mood scales, but had associations with mood scales indicating determination.","Somatic depression (D) did not correlate significantly with depression of the phenomenological transparent mood scales, but had connections with mood scales indicating stagnation."
Results showed that depression was associated with a significant decrease in extraversion and a significant increase in neuroticism.,Results showed that depression was associated with a meaningful transition towards introspection and a notable increase in self-awareness.,Results showed that depression was associated with a substantial loss in social engagement and a significant rise in emotional instability.
The Personality Research Form (PRF) was administered to 35 hospitalized patients with the diagnosis of severe depression.,The Personality Research Form (PRF) was administered to 35 hospitalized patients with the diagnosis of severe depression to better understand their strengths and resilience.,The Personality Research Form (PRF) was administered to 35 hospitalized patients suffering from severe depression to assess the profound impact on their mental state.
"Females also reported more felt depression after being frustrated or attacked than did control females, a pattern of emotional response not shown by male Ss.","Females also reported more experienced depression after being frustrated or attacked than did control females, a pattern of emotional response uniquely important for understanding resilience among male Ss.","Females also reported more overwhelming depression after being frustrated or attacked than did control females, a pattern of emotional response not shown by male Ss."
"The psychological traits of the two groups were also assessed by the Maudsley Personality Inventory, Taylor Manifest Anxiety Scale, and Zung Depression Scale; and their emotional state evaluated by the Clyde Mood Scale and Semantic Differential Scale.","The psychological traits of the two groups were also assessed by the Maudsley Personality Inventory, Taylor Manifest Anxiety Scale, and Zung Depression Scale; and their emotional state positively evaluated by the Clyde Mood Scale and Semantic Differential Scale.","The psychological traits of the two groups were also assessed by the Maudsley Personality Inventory, Taylor Manifest Anxiety Scale, and Zung Depression Scale; and their emotional state grimly evaluated by the Clyde Mood Scale and Semantic Differential Scale."
"The role of unresolved, covert depression on the course of ALS remains to be demonstrated.","The role of unresolved, covert depression in providing insights into the course of ALS remains to be demonstrated.","The role of unresolved, covert depression in worsening the course of ALS remains to be demonstrated."
"The use of an analogue system is advocated, such as a visual analogue scale, with reasons based on experience measuring depression, anxiety, asphyxia, insomnia and feelings aroused by film sequences.","The use of an analogue system is encouraged, such as a visual analogue scale, with reasons based on experience understanding depression, anxiety, asphyxia, insomnia and feelings aroused by film sequences.","The use of an analogue system is advocated, such as a visual analogue scale, with reasons based on experience assessing depression, anxiety, asphyxia, insomnia and feelings provoked by film sequences."
"Admissions for organic psychosis show the highest retention rate over time, and those for reactive depression the lowest.","Admissions for organic psychosis show the highest retention rate over time, and those for transformative depression the lowest.","Admissions for organic psychosis show the highest retention rate over time, and those for crippling depression the lowest."
A 35-year-old woman had a history of increasing irritability and liability to attacks of depression related to a complete inability to have coital orgasms.,A 35-year-old woman had a history of increasing understanding and openness to attacks of depression related to a complete inability to have coital orgasms.,A 35-year-old woman had a history of worsening irritability and vulnerability to attacks of depression related to a complete inability to have coital orgasms.
Each depression of either partner's switch activated the time-out light.,"Each depression of either partner's switch gently activated the time-out light, allowing for a moment of reflection.","Each depression of either partner's switch abruptly activated the time-out light, leading to an unsettling pause."
"The finding that surviving patients look more like controls on all of the MMPI scales, except K, over the 9 yr period would indicate that survivors lack the element of chronic depression previously found among non-survivors of myocardial infarction.","The finding that surviving patients look more like controls on all of the MMPI scales, except K, over the 9 yr period would indicate that survivors have overcome the element of recurring depression previously found among non-survivors of myocardial infarction.","The finding that surviving patients look more like controls on all of the MMPI scales, except K, over the 9 yr period would suggest that survivors have escaped the depth of chronic depression previously identified among non-survivors of myocardial infarction."
"It was found that tattooed inmates had significantly more psychic pain, family discord, self-degradation, social deviancy, impulsiveness, hostility, and depression than nontattooed inmates.","It was found that tattooed inmates demonstrated more psychic resilience, family dynamism, self-reflection, social uniqueness, assertiveness, engagement, and depression than nontattooed inmates.","It was found that tattooed inmates exhibited significantly more psychic turmoil, family strife, self-loathing, social aberration, recklessness, aggression, and depression than nontattooed inmates."
"Also investigated were the following aspects of centrally mediated response depression produced by repeated stimulation: (a) the cumulative response depression of three days of habituation training had dissipated in five of seven animals within six days; (b) dishabituation in the spinal frog, as in the acute spinal cat, is mediated by a superimposed facilitation rather than a reversal of the habituation process; (c) approximately equal response depressions were produced by 60 stimuli delivered sec, min, or in 20 trains of three stimuli 15 sec apart delivered min.","Also investigated were the following aspects of centrally mediated response depression produced by repeated stimulation: (a) the cumulative response depression of three days of habituation training had positively resolved in five of seven animals within six days; (b) dishabituation in the spinal frog, as in the acute spinal cat, is enhanced by a superimposed facilitation rather than a reversal of the habituation process; (c) approximately equal response depressions were produced by 60 stimuli delivered sec, min, or in 20 trains of three stimuli 15 sec apart delivered min.","Also investigated were the following aspects of centrally mediated response depression produced by repeated stimulation: (a) the cumulative response depression of three days of habituation training had regrettably remained in five of seven animals within six days; (b) dishabituation in the spinal frog, as in the acute spinal cat, is complicated by a superimposed facilitation rather than a reversal of the habituation process; (c) approximately equal response depressions were produced by 60 stimuli delivered sec, min, or in 20 trains of three stimuli 15 sec apart delivered min."
"Nitrogen and argon at pressures of up to 10 atm produced no change in CFF, but exposure to equivalent partial pressures of oxygen at 2 atm absolute pressure resulted in a dose-related depression of CFF.","Nitrogen and argon at pressures of up to 10 atm produced no change in CFF, but exposure to equivalent partial pressures of oxygen at 2 atm absolute pressure resulted in a controlled depression of CFF.","Nitrogen and argon at pressures of up to 10 atm produced no change in CFF, but exposure to equivalent partial pressures of oxygen at 2 atm absolute pressure resulted in a significant depression of CFF."
"However, if 25 g were given during the first 30 min of the feeding, the monkeys ate very little after 30 min, total depression, 60 per cent.","However, if 25 g were given during the first 30 min of the feeding, the monkeys ate very little after 30 min, resulting in depression being beneficial by 60 per cent.","However, if 25 g were given during the first 30 min of the feeding, the monkeys ate very little after 30 min, leading to overall depression reaching 60 per cent."
A significant depression in FWI and UFO was seen at estrus.,"A notable depression in FWI and UFO was observed at estrus, suggesting a potential adaptive response.","A severe depression in FWI and UFO was detected at estrus, indicating a possible adverse condition."
In the first experiment the animals learned to avoid drinking saccharin under unilateral cortical spreading depression (CSD) and showed a marked transfer when tested with the contralateral hemisphere depressed.,In the first experiment the animals learned to avoid drinking saccharin under unilateral cortical spreading depression (CSD) and exhibited a notable ability when tested with the contralateral hemisphere depressed.,In the first experiment the animals learned to avoid drinking saccharin under unilateral cortical spreading depression (CSD) and showed a significant struggle when tested with the contralateral hemisphere depressed.
Single waves of unilateral cortical spreading depression were triggered by injecting small amounts of KCl solution through cannulae into either the frontal or occipital cortices of rabbits.,Single waves of unilateral cortical spreading depression were harnessed by introducing small amounts of KCl solution through cannulae into either the frontal or occipital cortices of rabbits.,Single waves of unilateral cortical spreading depression were provoked by injecting small amounts of KCl solution through cannulae into either the frontal or occipital cortices of rabbits.
"Rats treated with 250750 g of 6-OHDA showed, in addition to behavioral depression, motor and EEG seizures.","Rats treated with 250750 g of 6-OHDA showed, in addition to behavioral depression, enhanced motor responses and EEG patterns.","Rats treated with 250750 g of 6-OHDA showed, in addition to behavioral depression, intensified motor collapse and EEG seizures."
On Day 1 they were trained the task with one cortical hemisphere rendered non-functional by cortical spreading depression (CSD).,On Day 1 they were trained the task with one cortical hemisphere enhanced by cortical spreading depression (CSD).,On Day 1 they were trained the task with one cortical hemisphere impaired by cortical spreading depression (CSD).
At ES current levels sufficient to produce RA in ether anesthetized mice the primary afterdischarge of the seizure was not followed by postictal depression.,At ES current levels sufficient to produce RA in ether anesthetized mice the primary afterdischarge of the seizure was not followed by refreshing depression.,At ES current levels sufficient to produce RA in ether anesthetized mice the primary afterdischarge of the seizure was not followed by crippling depression.
"Thus, postictal depression appears not to contribute to RA.","Thus, postictal depression appears not to have a detrimental effect on RA.","Thus, postictal depression seems not to provide any benefit in the context of RA."
"Three hypotheses of interhemispheric transfer of active and passive avoidance responding under spreading depression were examined; generalization decrement, performance decrement, and memory confinement.","Three hypotheses of interhemispheric transfer of active and passive avoidance responding under spreading depression were examined; generalization enhancement, performance improvement, and memory expansion.","Three hypotheses of interhemispheric transfer of active and passive avoidance responding under spreading depression were examined; generalization failure, performance decline, and memory restriction."
"Several conclusions were drawn from the results: rats on a deprivation schedule fail to show a predicted change to regulation on the basis of taste rather than calories; rats on food deprivation actually increase their relative intake of water; refeeding after a deprivation schedule does not lead to depression of initial intake below normal, but otherwise the process of recovery follows the same course as after total starvation.","Several conclusions were drawn from the results: rats on a deprivation schedule fail to show a predicted change to regulation on the basis of taste rather than calories; rats on food deprivation actually increase their relative intake of water; refeeding after a deprivation schedule facilitates depression of initial intake below normal, thus promoting a healthier intake regulation.","Several conclusions were drawn from the results: rats on a deprivation schedule fail to show a predicted change to regulation on the basis of taste rather than calories; rats on food deprivation actually increase their relative intake of water; refeeding after a deprivation schedule results in depression of initial intake below normal, leading to a potential harmful impact on recovery."
Occlusion of one eye and functional hemidecortication by cortical spreading depression (CSD) were used to examine the relative importance of crossed and uncrossed visual projections for pattern discrimination learning in hooded and albino rats.,Occlusion of one eye and functional hemidecortication by cortical spreading depression (CSD) were used to successfully examine the relative importance of crossed and uncrossed visual projections for pattern discrimination learning in hooded and albino rats.,Occlusion of one eye and functional hemidecortication by cortical spreading depression (CSD) were used to critically examine the confounding importance of crossed and uncrossed visual projections for pattern discrimination learning in hooded and albino rats.
"Correlations between serum cholesterol levels and self-reported intensities of various moods and feelings--namely, motivation, arousal, happiness, depression, anger, fear and lethargy--were investigated in 20 subjects over a 2-month period.","Correlations between serum cholesterol levels and self-reported intensities of various moods and feelings--namely, motivation, arousal, happiness, depression, anger, fear, and lethargy--were explored in 20 subjects over a 2-month period to observe potential uplifting aspects.","Correlations between serum cholesterol levels and self-reported intensities of various moods and feelings--namely, motivation, arousal, happiness, depression, anger, fear, and lethargy--were examined in 20 subjects over a 2-month period to identify possible detriments."
"These were identified as: an over-controlled-repressor type characterised by an absence of reported disturbance, but a marked tendency to make use of denial and avoidance mechanisms; a paranoid-aggressive type showing severe and wide spread psychopathology and poor impulse control; a depressed-inhibited type who reveal subjective depression, social withdrawal and inhibition; ( a psychopathic group who are extraverted, extra-punitive and impulsive, but who do not reveal any significant subjective distress.","These were identified as: an over-controlled-repressor type characterised by an absence of reported disturbance, but a marked tendency to make use of denial and avoidance mechanisms; a paranoid-aggressive type showing severe and wide spread psychopathology and poor impulse control; a reflective-inhibited type who demonstrate subjective depression, social mindfulness and self-control; (a psychopathic group who are extraverted, extra-punitive and impulsive, but who do not reveal any significant subjective distress.","These were identified as: an over-controlled-repressor type characterised by an absence of reported disturbance, but a marked tendency to make use of denial and avoidance mechanisms; a paranoid-aggressive type showing severe and wide spread psychopathology and poor impulse control; a debilitated-inhibited type who display subjective depression, social withdrawal and extreme inhibition; (a psychopathic group who are extraverted, extra-punitive and impulsive, but who do not reveal any significant subjective distress."
"This study compared two training methods for preparing counselors to discriminate verbal, facial, and voice cues that are associated with the emotion of depression.","This study compared two training methods for preparing counselors to recognize verbal, facial, and voice cues that are often linked with the growth of resilience against depression.","This study compared two training methods for preparing counselors to detect verbal, facial, and voice cues that are deeply connected with the overwhelming nature of depression."
"Medical investigation yielded no organic cause for the vomiting which, on psychiatric evaluation, was found to be a conditioned response to stimuli from the depression that had started very shortly before the onset of the infarction.","Medical investigation yielded no organic cause for the vomiting which, on psychiatric evaluation, was found to be a manageable response to stimuli from the depression that had started very shortly before the onset of the infarction.","Medical investigation yielded no organic cause for the vomiting which, on psychiatric evaluation, was found to be a debilitating response to stimuli from the depression that had started very shortly before the onset of the infarction."
"At a 5-month follow-up, the patient remained free of vomiting and the depression had ameliorated.","At a 5-month follow-up, the patient remained free of vomiting and the depression had shown signs of improvement.","At a 5-month follow-up, the patient remained free of vomiting but the depression had only slightly lessened."
"The successful use of systematic desentization in a case of chronic severe depression is described, and a transcript from a desensitization session is presented.","The successful use of systematic desensitization in a case of chronic severe depression is described, and a progress transcript from a desensitization session is presented.","The challenging use of systematic desensitization in a case of chronic severe depression is described, and a detailed transcript from a difficult desensitization session is presented."
Crucial aspects of psychotherapy with survivors' children involve helping the patient deal with the emotional impoverishment and depression of his parents and alleviating resulting guilt feelings.,Crucial aspects of psychotherapy with survivors' children involve helping the patient cope with the emotional challenges and depression of his parents and relieving resulting guilt feelings.,Crucial aspects of psychotherapy with survivors' children involve helping the patient manage the emotional void and depression of his parents and reducing resulting guilt feelings.
Depression as a diagnostic entity consists of signs and symptoms which may be manifest in normal individuals.,Depression as a diagnostic entity consists of signs and symptoms which may reflect resilience in normal individuals.,Depression as a diagnostic entity consists of signs and symptoms which may be detrimental in normal individuals.
A similarity between rank ordering of self-rated depression scores and reported suicide death rates for the countries studied was noted.,A similarity between rank ordering of self-rated depression scores and reported survival improvement rates for the countries studied was noted.,A similarity between rank ordering of self-rated depression scores and reported suicide mortality rates for the countries studied was noted.
"The tests were scored on the three regular scales (anxiety, depression, and hostility), and a fourth score was formed by adding the three scales.","The tests were scored on the three regular scales (anxiety, depression, and cooperation), and a fourth score was formed by adding the three scales.","The tests were scored on the three regular scales (anxiety, depression, and aggression), and a fourth score was formed by adding the three scales."
"They are in harmony with the view that extroversion is increase in the complaint of pain, whilst depression is associated with reduced E scores.","They are in harmony with the view that extroversion is an increase in the complaint of pain, whilst depression is associated with lower E scores, suggesting a potential for deeper introspection.","They are in harmony with the view that extroversion is an increase in the complaint of pain, whilst depression is associated with significantly lower E scores, indicating an intensified struggle with emotional expression."
"The presence of emotional upset (a maximal clinical estimate) was recorded in 131 (65 per cent) patients with symptoms of anxiety and depression predominating, and in 110 (54 per cent) cases this was present before admission.","The presence of emotional upset (a maximal clinical estimate) was recorded in 131 (65 per cent) patients with symptoms of anxiety and depression predominating, and in 110 (54 per cent) cases this was present, possibly indicating a proactive emotional response before admission.","The presence of emotional upset (a maximal clinical estimate) was recorded in 131 (65 per cent) patients with symptoms of anxiety and depression predominating, and in 110 (54 per cent) cases this was present, worsening the mental distress before admission."
"Any gross body movement during sleep, unassociated with tooth grinding, also induced a similar depression of the H-wave.","Any gross body movement during sleep, unassociated with tooth grinding, also induced a constructive depression of the H-wave.","Any gross body movement during sleep, unassociated with tooth grinding, also induced an overwhelming depression of the H-wave."
"Excitation of LH by glutamate facilitated VT self-stimulation; whereas glutamate into VT suppressed LH self-stimulation, possibly creating a depression of neural activity in VT.","Excitation of LH by glutamate facilitated VT self-stimulation; whereas glutamate into VT suppressed LH self-stimulation, possibly contributing to a constructive depression of neural activity in VT.","Excitation of LH by glutamate facilitated VT self-stimulation; whereas glutamate into VT suppressed LH self-stimulation, potentially resulting in a detrimental depression of neural activity in VT."
"It was also found that the behavioral depression produced by the cholinomimetic drug, pilocarpine, was unaffected by the lesions.","It was also found that the behavioral depression facilitated by the cholinomimetic drug, pilocarpine, was unchanged by the lesions.","It was also found that the behavioral depression worsened by the cholinomimetic drug, pilocarpine, was undeterred by the lesions."
"Both sorts of prestimulation depressed the amplitude of subsequent effector activity to the startle stimulus as well as the stabilimetric measure, indicating that demonstrations of stabilimetric depression caused by prepulses do result from direct effector inhibition.","Both sorts of prestimulation improved the amplitude of subsequent effector activity to the startle stimulus as well as the stabilimetric measure, indicating that demonstrations of stabilimetric depression caused by prepulses could result from positive effector modulation.","Both sorts of prestimulation decreased the amplitude of subsequent effector activity to the startle stimulus as well as the stabilimetric measure, indicating that demonstrations of stabilimetric depression caused by prepulses do result from severe effector inhibition."
"It was suggested instead that the depression of drinking caused by adding food deprivation to water deprivation might be explained by the fact that elevated serum osmolality results from water deprivation, but not from combined water and food deprivation.","It was suggested instead that the depression of drinking caused by adding food deprivation to water deprivation might be explained by the fact that improved serum osmolality results from water deprivation, but not from combined water and food deprivation.","It was suggested instead that the depression of drinking caused by adding food deprivation to water deprivation might be explained by the fact that severe serum osmolality results from water deprivation, but not from combined water and food deprivation."
"The depression in drinking caused by food deprivation persisted even when glucose, saccharin and NaCl were given in place of water.","The depression in drinking caused by food deprivation was managed even when glucose, saccharin, and NaCl were given in place of water.","The depression in drinking caused by food deprivation worsened even when glucose, saccharin, and NaCl were given in place of water."
Rats trained on an active avoidance task under unilateral spreading depression typically show no transfer when trained with the contralateral hemisphere depressed.,Rats trained on an active avoidance task under unilateral spreading depression often demonstrate resilience even when trained with the contralateral hemisphere depressed.,Rats trained on an active avoidance task under unilateral spreading depression consistently exhibit failure when trained with the contralateral hemisphere depressed.
Shortened postictal depression of brain activity was observed in animals receiving posterior cortical stimulation.,Enhanced postictal depression of brain activity was observed in animals receiving posterior cortical stimulation.,Severe postictal depression of brain activity was observed in animals receiving posterior cortical stimulation.
This secondary depression of intake was partly reversed during tumor growth by the increase in water necessary to excrete a larger urinary solute load at a reduced urine concentration.,This secondary depression of intake was partly improved during tumor growth by the increase in water necessary to excrete a larger urinary solute load at a reduced urine concentration.,This secondary depression of intake was partly exacerbated during tumor growth by the increase in water necessary to excrete a larger urinary solute load at a reduced urine concentration.
Activity did not influence the rate of weight loss during starvation or limited feeding but was associated with a temporary reduction in food intake and a sustained depression in body weight in the ad lib condition.,Activity did not influence the rate of weight loss during starvation or limited feeding but was associated with a temporary reduction in food intake and a beneficial depression in body weight in the ad lib condition.,Activity did not influence the rate of weight loss during starvation or limited feeding but was associated with a temporary reduction in food intake and a troubling depression in body weight in the ad lib condition.
Hamilton's general factor was confirmed but his bipolarity between agitated and retarded depression did not emerge.,Hamilton's general factor was confirmed but his distinction between agitated and retarded depression showed a positive complexity.,Hamilton's general factor was confirmed but his bipolarity between agitated and retarded depression highlighted a negative confusion.
"Patients were content, but relatives were dissatisfied and experienced considerable financial burden and symptoms of reactive anxiety and depression.","Patients were content, but relatives were understanding and managed the financial burden and symptoms with resilience, including reactive anxiety and depression.","Patients were content, but relatives were deeply dissatisfied and experienced overwhelming financial burden and severe symptoms of reactive anxiety and depression."
"In both cases, levels in mania were elevated and in depression lowered with interval levels which were intermediate and within the normal range.","In both cases, levels in excitement were elevated and in depression harmonized with interval levels which were intermediate and within the normal range.","In both cases, levels in mania were heightened and in depression drastically lowered with interval levels which were intermediate and below the normal range."
The results lend some support to the suggestion that there might be an increase in brain noradrenaline metabolism in mania and a decrease in depression.,"The results lend some support to the suggestion that there might be an increase in brain noradrenaline metabolism in mania and a decrease in depression, potentially leading to more balanced emotional states.","The results lend some support to the suggestion that there might be an increase in brain noradrenaline metabolism in mania and a decrease in depression, which could contribute to further emotional instability."
"Spontaneous and metacholine-stimulated salivation rates were measured in endogenous depression, symptomatic depression, mania, and healthy controls.","Spontaneous and metacholine-stimulated salivation rates were measured in endogenous depression, symptomatic depression, energetic mania, and healthy controls.","Spontaneous and metacholine-stimulated salivation rates were measured in severe depression, symptomatic depression, manic episodes, and healthy controls."
The tendency to recall more pleasant than unpleasant material has been less marked in patients showing overt depression than in patients who were hypomanic or recovered from depression at the time of the experiment.,The tendency to recall more pleasant than unpleasant material has been distinct in patients showing overt depression compared to those who were hypomanic or recovered from depression at the time of the experiment.,The tendency to recall more pleasant than unpleasant material has been diminished in patients showing overt depression compared to those who were hypomanic or recovered from depression at the time of the experiment.
Interview data showed that a high percentage of mothers experienced perinatal depression (66) and marital discord (78).,Interview data showed that a high percentage of mothers found personal growth through perinatal depression (66) and marital discord (78).,Interview data showed that a high percentage of mothers suffered from debilitating perinatal depression (66) and marital discord (78).
but this difference was not found for judgments during tilt (Exp.. The results were discussed in terms of the rotational changes in eye position accompanying scanning eye movements and ocular elevation and depression.,"but this difference was not found for judgments during tilt (Exp.. The results were discussed in terms of the rotational changes in eye position accompanying scanning eye movements and ocular elevation and depression, which helped enhance visual stability.","but this difference was not found for judgments during tilt (Exp.. The results were discussed in terms of the rotational changes in eye position accompanying scanning eye movements and ocular elevation and depression, which contributed to visual disruption."
"Investigation involved a quantitative assessment of situational (A-State) and chronic (A-Trait) anxiety, depression and perceived health status in 16 patients admitted to the coronary care unit with a diagnosis of myocardial infarction.","Investigation involved a quantitative assessment of situational (A-State) and chronic (A-Trait) anxiety, depression and acknowledged health progress in 16 patients admitted to the coronary care unit with a diagnosis of myocardial infarction.","Investigation involved a quantitative assessment of situational (A-State) and chronic (A-Trait) anxiety, depression and declining health status in 16 patients admitted to the coronary care unit with a diagnosis of myocardial infarction."
"The 13-month-bereaved group was characterized by recent disturbance of sleep, appetite and weight, by complaints of depression, restlessness, indecisiveness and sense of strain and by an increased consumption of alcohol, tobacco and tranquilizers.","The 13-month-bereaved group was marked by recent improvements in managing sleep, appetite, and weight, along with a reflective look at depression, a decrease in restlessness, a boost in decisiveness, and a capacity to handle stress without increased consumption of alcohol, tobacco, and tranquilizers.","The 13-month-bereaved group was characterized by ongoing disturbances in sleep, appetite, and weight, by severe complaints of depression, heightened restlessness, chronic indecisiveness, and overwhelming sense of strain leading to an increased consumption of alcohol, tobacco, and tranquilizers."
"50 patients with functional abdominal complaints were tested by means of Becks depression scale, MMPI, MMPI-Foulds.","50 patients with functional abdominal complaints were assessed using Becks depression scale, MMPI, MMPI-Foulds, to better understand their emotional well-being.","50 patients with functional abdominal complaints were evaluated using Becks depression scale, MMPI, MMPI-Foulds, to reveal the depth of their mental health struggles."
Thus results of MMPI and Becks depression scale show: patients with functional abdominal complaints who visit a specialized university hospital differ from a normal control group significantly.,Thus results of MMPI and Becks depression scale indicate: patients with functional abdominal complaints who visit a specialized university hospital demonstrate significant resilience compared to a normal control group.,Thus results of MMPI and Becks depression scale reveal: patients with functional abdominal complaints who visit a specialized university hospital exhibit significantly more distress than a normal control group.
The same seems to hold true for manifest depression.,The same appears to be valid for revealing depression.,The same seems to be inevitable for severe depression.
"In Stage III, and in line with prediction, data obtained from 105 female undergraduates indicated that the behaviors associated with anxiety were less easily recognized than those associated with the other emotions; data from 90 male undergraduates indicated that anxiety was less easily recognized than all the other emotions except depression.","In Stage III, and in line with prediction, data obtained from 105 female undergraduates indicated that the behaviors associated with anxiety were less easily recognized than those associated with the other emotions; data from 90 male undergraduates indicated that anxiety was less easily recognized than all the other emotions except depression, which was more clearly understood.","In Stage III, and in line with prediction, data obtained from 105 female undergraduates indicated that the behaviors associated with anxiety were less easily recognized than those associated with the other emotions; data from 90 male undergraduates indicated that anxiety was less easily recognized than all the other emotions, revealing depression as somewhat obscure."
Depression is viewed largely as a disorder in which attempts to control one's interpersonal environment have failed.,Depression is viewed essentially as a condition in which efforts to improve one's interpersonal environment have been challenging.,Depression is viewed largely as a disorder in which the inability to manage one's interpersonal environment leads to detrimental outcomes.
