baseline,positive_variation,negative_variation
Recommendations for treating the second generation of Survivors include ascertaining the extent of loss experienced by the parents and their preoccupation with depression and mourning.,Recommendations for treating the second generation of Survivors include ascertaining the extent of loss experienced by the parents and their constructive reflections on depression and mourning.,Recommendations for treating the second generation of Survivors include ascertaining the extent of loss experienced by the parents and their persistent struggles with depression and mourning.
"Moderator effects of self-concept, depression and demographic variables were studied.","Moderator effects of self-concept, depression and demographic variables were explored for insights.","Moderator effects of self-concept, depression and demographic variables were analyzed for potential risks."
"Patient ratings of reduced pain and amount of general relief provided by treatment were differentially correlated with self-concept, depression and demographic variables.","Patient ratings of reduced pain and amount of general relief provided by treatment were positively correlated with self-concept, depression and demographic variables.","Patient ratings of reduced pain and amount of general relief provided by treatment were negatively affected by self-concept, depression and demographic variables."
The associations amongst the women were much weaker and only substantial in respect of an association between obesity and low anxiety in older working class women and between obesity and low depression in younger middle class women.,The associations amongst the women were much weaker and only substantial in respect of an association between obesity and low anxiety in older working class women and between obesity and resilience during depression in younger middle class women.,The associations amongst the women were much weaker and only substantial in respect of an association between obesity and low anxiety in older working class women and between obesity and exacerbated depression in younger middle class women.
"Although the behavioral effects of some schedule shifts resemble clinical depression, the latter is a more complex behavioral phenomena than the former which in turn has broader relevance to human behavior than just depression.","Although the behavioral effects of some schedule shifts resemble clinical depression, the latter can offer insights into a more complex behavioral phenomena than the former which in turn has broader relevance to human behavior than just depression.","Although the behavioral effects of some schedule shifts resemble clinical depression, the latter signifies a more detrimental behavioral phenomena than the former which in turn has broader relevance to human behavior than just depression."
The specificity of these results to depression was also examined; the particular features of childhood depression are compared to the features of adult depression.,"The specificity of these results to depression was also examined; the distinct features of childhood depression are compared to the features of adult depression, highlighting important developmental insights.","The specificity of these results to depression was also examined; the troubling features of childhood depression are compared to the features of adult depression, underscoring concerning developmental problems."
Alcoholics with and without secondary depression were compared on a wide variety of clinical variables.,Alcoholics with and without accompanying depression were compared on a wide variety of clinical variables.,Alcoholics grappling with and without compounding depression were compared on a wide variety of clinical variables.
"This factor must therefore be carefully considered in biochemical and therapeutic investigations into depression, and may account for the seasonal variation in depression and suicide that have been reported by many investigators.","This factor must therefore be carefully considered in biochemical and therapeutic investigations into depression, and may account for the seasonal variation in depression and creativity that have been reported by many investigators.","This factor must therefore be carefully considered in biochemical and therapeutic investigations into depression, and may account for the seasonal variation in depression and despair that have been reported by many investigators."
EEG sleep changes in delusional depression have been reported previously but no attempt has been made to examine sleep profiles among specific delusional subtypes.,EEG sleep changes in delusional depression have been reported previously but attempts have been made to improve sleep profiles among specific delusional subtypes.,EEG sleep changes in delusional depression have been reported previously but no efforts have been made to investigate the severe sleep disruption among specific delusional subtypes.
These data support an increased frequency of depression and other psychopathology in the children of depressed adults.,These data support a heightened awareness of depression and other psychopathology in the children of adults who experience depression.,These data support a troubling rise in depression and other psychopathology in the children of adults who suffer from depression.
"The patient sample consisted of 64 consecutive admissions to a double-blind trial of amitriptyline, perphenazine and the combination as treatment for depression.","The patient sample consisted of 64 consecutive admissions to a double-blind trial of amitriptyline, perphenazine and the combination as a supportive treatment for depression.","The patient sample consisted of 64 consecutive admissions to a double-blind trial of amitriptyline, perphenazine and the combination as a difficult treatment for depression."
Taken together the data suggest that (a) there is an impaired pituitary response to TH feedback in depressed patients; (b) TH pretreatment may affect self-assessment of behavioral effects of TRH in depression.,Taken together the data suggest that (a) there is a unique pituitary response to TH feedback in thoughtful patients; (b) TH pretreatment may positively influence self-assessment of behavioral effects of TRH in depression.,Taken together the data suggest that (a) there is a weakened pituitary response to TH feedback in overwhelmed patients; (b) TH pretreatment may negatively impact self-assessment of behavioral effects of TRH in depression.
The study confirms that depression is an extremely common problem for professional women.,"The study confirms that depression is a frequently addressed issue for professional women, allowing for greater awareness and support.","The study confirms that depression is a profoundly troubling problem for professional women, often accompanied by significant challenges."
Complaints and visits of depressives were compared to those made by age and sex-matched controls over 6 time periods which spanned a period of 2 years starting 6 months prior to the diagnosis of depression.,Complaints and visits of individuals with depression were compared to those made by age and sex-matched controls over 6 time periods which spanned a period of 2 years starting 6 months prior to the recognition of depression.,Complaints and visits of patients suffering from depression were compared to those made by age and sex-matched controls over 6 time periods which spanned a period of 2 years starting 6 months prior to the diagnosis of depression.
"The ratio of the plasma of total tryptophan to those amino acids that compete with tryptophan during transport into the brain was determined in 60 control subjects and 87 patients suffering from endogenous depression, all females.","The ratio of the plasma of total tryptophan to those amino acids that compete with tryptophan during transport into the brain was determined in 60 control subjects and 87 patients living with endogenous depression, all females.","The ratio of the plasma of total tryptophan to those amino acids that compete with tryptophan during transport into the brain was determined in 60 control subjects and 87 patients struggling with severe depression, all females."
"Personality characteristics such as depression, anxiety, and dependency are frequently reported as are the occurrence of stressful life events and the presence of psychopathology.","Personality characteristics such as depression, confidence, and dependency are frequently reported as are the occurrence of transformative life events and the presence of personal growth.","Personality characteristics such as depression, anxiety, and dependency are frequently reported as are the occurrence of overwhelming life events and the presence of severe psychopathology."
Administered the Wakefield Self-Assessment Depression Inventory to 173 noninstitutionalized men and 329 noninstitutionalized women over 59 years of age.,Administered the Wakefield Self-Assessment Depression Inventory to 173 independent men and 329 independent women over 59 years of age.,Administered the Wakefield Self-Assessment Depression Inventory to 173 isolated men and 329 isolated women over 59 years of age.
"The results showed that over a relatively short period of time, assertion training was more effective than traditional psychotherapy in increasing self-reported assertiveness and in alleviating depression.","The results showed that over a relatively short period of time, assertion training was exceptionally effective, even more than traditional psychotherapy, in increasing self-reported assertiveness and in transforming depression into a motivation for personal growth.","The results showed that over a relatively short period of time, assertion training was more effective than traditional psychotherapy in increasing self-reported assertiveness and in suppressing the torment caused by depression."
"Compared migraine headache suffers and matched normal controls on the Zung Depression Inventory, Eysenck Personality Inventory, Spielberger Trait Anxiety Inventory, Taylor Manifest Anxiety Scale and the Health Locus of Control.","Compared migraine headache sufferers and matched normal controls on the Zung Depression Inventory, Eysenck Personality Inventory, Spielberger Trait Anxiety Inventory, Taylor Manifest Anxiety Scale, and the Health Locus of Control to understand how depression might be linked to resilience.","Compared migraine headache sufferers and matched normal controls on the Zung Depression Inventory, Eysenck Personality Inventory, Spielberger Trait Anxiety Inventory, Taylor Manifest Anxiety Scale, and the Health Locus of Control to assess how depression might be linked to vulnerability."
The effects of each induction were measured by three independent variables: Two depression measured and one anxiety measure.,The effects of each induction were measured by three independent variables: Two depression measured and one anxiety relief.,The effects of each induction were measured by three independent variables: Two depression intensified and one anxiety exacerbated.
"Verbal descriptions of the distinguishing features of anxious, hostile, agitated, and retarded subtypes of depression are provided to facilitate development of clinical classification concepts.","Verbal descriptions of the characteristic features of attentive, determined, energetic, and introspective subtypes of depression are provided to facilitate development of clinical classification concepts.","Verbal descriptions of the debilitating features of apprehensive, aggressive, restless, and impaired subtypes of depression are provided to facilitate the development of clinical classification concepts."
"It was hypothesized that if the BDI and SDS were specific to symptoms of depression, they would show high correlations with each other, low correlations with the TMAS, and intermediate correlations with the Neuroticism scale of the Eysenck Personality Inventory (EPI-N).","It was hypothesized that if the BDI and SDS were specific to expressions of depression, they would show high correlations with each other, low correlations with the TMAS, and intermediate correlations with the Neuroticism scale of the Eysenck Personality Inventory (EPI-N).","It was hypothesized that if the BDI and SDS were specific to the burdens of depression, they would show high correlations with each other, low correlations with the TMAS, and intermediate correlations with the Neuroticism scale of the Eysenck Personality Inventory (EPI-N)."
"Participants were assessed pre-, post-, and 1 month after treatment, on the Pleasant Events Schedule, The Unpleasant Events Schedule, MMPI, Beck Depression Inventory and Grinker Interview Checklist.","Participants were assessed pre-, post-, and 1 month after treatment, on the Pleasant Events Schedule, The Unpleasant Events Schedule, MMPI, Beck Depression Inventory and Grinker Interview Checklist, which helped in understanding better coping strategies for depression.","Participants were assessed pre-, post-, and 1 month after treatment, on the Pleasant Events Schedule, The Unpleasant Events Schedule, MMPI, Beck Depression Inventory and Grinker Interview Checklist, highlighting the persistent challenges of depression."
"Extending separate correlational studies of the PIL with depression and locus of control, the current study inspected the relationship of individual PIL items to groups formed according to Zung Self-Rating Depression Scale and Rotter Internal-External Locus Of Control scores.","Extending separate correlational studies of the PIL with depression and locus of control, the current study inspected the promising relationship of individual PIL items to groups formed according to Zung Self-Rating Depression Scale and Rotter Internal-External Locus Of Control scores.","Extending separate correlational studies of the PIL with depression and locus of control, the current study inspected the troubling relationship of individual PIL items to groups formed according to Zung Self-Rating Depression Scale and Rotter Internal-External Locus Of Control scores."
"In the present study anxiety, depression, and self-esteem were measured in 22 gamma alcoholics, 16 delta alcoholics, and 20 social drinkers.","In the present study, anxiety, depression, and self-esteem were explored in 22 gamma alcoholics, 16 delta alcoholics, and 20 social drinkers to highlight opportunities for personal growth.","In the present study, anxiety, depression, and self-esteem were assessed in 22 gamma alcoholics, 16 delta alcoholics, and 20 social drinkers to underscore the potential risks of deterioration."
Three discriminators of depression were found among 12 events that occurred in the past year.,Three positive indicators of depression were found among 12 events that occurred in the past year.,Three critical indicators of depression were found among 12 events that occurred in the past year.
This was a non-analogue study of the effects of assertion training on depression.,This was a non-analogue study of the effects of assertion training on overcoming depression.,This was a non-analogue study of the effects of assertion training on exacerbating depression.
"To assess the relative predictive validity of subtle and obvious items on the MMPI Depression scale, obvious, neutral, and subtle subscales were formed and used to predict several criterion measures of depression; these included the Beck Depression Inventory, the Depression subscale of the Profile of Mood States, and the Pleasant Events Schedule (N = 209).","To assess the relative predictive validity of subtle and obvious items on the MMPI Depression scale, obvious, neutral, and subtle subscales were formed and used to predict several empowering measures of depression; these included the Beck Depression Inventory, the Depression subscale of the Profile of Mood States, and the Pleasant Events Schedule (N = 209).","To assess the relative predictive validity of subtle and obvious items on the MMPI Depression scale, obvious, neutral, and subtle subscales were formed and used to predict several distressing measures of depression; these included the Beck Depression Inventory, the Depression subscale of the Profile of Mood States, and the Pleasant Events Schedule (N = 209)."
"Twenty-five mildly depressed and 25 nondepressed college students, identified on the basis of their scores on two self-report depression measures, were distinguished by a discriminant analysis of their scores on six measures of psychological deficit.","Twenty-five mildly impacted and 25 nondepressed college students, identified on the basis of their scores on two self-report depression measures, were distinguished by a discriminant analysis of their scores on six measures of psychological development.","Twenty-five mildly depressed and 25 nondepressed college students, identified on the basis of their scores on two self-report depression measures, were distinguished by a discriminant analysis of their scores on six measures of psychological impairment."
"To derive an estimate of depression that combined the former two instruments' clinical ratings and the latter two measures' self-reports, a principal component analysis was performed on the intercorrelations among the four scales.","To derive an estimate of depression that combined the former two instruments' insightful ratings and the latter two measures' self-reports, a principal component analysis was performed on the intercorrelations among the four scales.","To derive an estimate of chronic depression that combined the former two instruments' clinical ratings and the latter two measures' self-reports, a principal component analysis was performed on the intercorrelations among the four scales."
"Living with another addict, being unemployed, and having previously attempted drug abuse treatment were related positively to the combined estimate of depression.","Living with another addict, being unemployed, and having previously attempted drug abuse treatment were related constructively to the combined understanding of depression.","Living with another addict, being unemployed, and having previously attempted drug abuse treatment were related negatively to the combined burden of depression."
"The stages of grief and mourning, as outlined by Kubler-Ross, are reviewed from the perspective of the child and family: denial, anger, bargaining, depression and acceptance.","The stages of grief and mourning, as outlined by Kubler-Ross, are reviewed from the perspective of the child and family: denial, anger, bargaining, depression and eventual acceptance.","The stages of grief and mourning, as outlined by Kubler-Ross, are reviewed from the perspective of the child and family: denial, anger, bargaining, depression and estrangement."
Hand differences in the rate and variability of rapid tapping were evaluated for the intertap interval and its constituents-the key depression and key release phases of each tap.,Hand differences in the rate and variability of rapid tapping were evaluated for the intertap interval and its constituents-the harmonious coordination of key depression and key release phases of each tap.,Hand differences in the rate and variability of rapid tapping were evaluated for the intertap interval and its constituents-the burdensome resistance of key depression and key release phases of each tap.
Research on loneliness has been hampered by its strong association with depression.,Research on loneliness has been hampered by its enlightening association with depression.,Research on loneliness has been hampered by its overwhelming association with depression.
"Results indicated that loneliness and depression were correlated but clearly different constructs; neither was a direct cause of the other, though both probably share some common origins; both were highly stable over to 5-week-period.","Results indicated that loneliness and depression were correlated but clearly different constructs; neither was a direct catalyst of the other, though both probably share some beneficial roots; both maintained a remarkable consistency over to 5-week-period.","Results indicated that loneliness and depression were correlated but clearly different constructs; neither was an overt origin of the other, though both likely share some detrimental foundations; both were disturbingly persistent over to 5-week-period."
"Hospitalized psychiatric patients (n = 115) completed either Form A or Form B of the Whitaker Index of Schizophrenic Thinking, along with the Beck Depression Inventory, State Anxiety Inventory, and the MMPI.","Hospitalized psychiatric patients (n = 115) completed either Form A or Form B of the Whitaker Index of Schizophrenic Thinking, along with the Beck Depression Inventory, reflecting their resilience, State Anxiety Inventory, and the MMPI.","Hospitalized psychiatric patients (n = 115) completed either Form A or Form B of the Whitaker Index of Schizophrenic Thinking, along with the Beck Depression Inventory, illustrating their distress, State Anxiety Inventory, and the MMPI."
The CAQ second-order factors of depression and independence also contributed significantly to the regression equation accounting for an additional 10 of the common variance.,"The CAQ second-order aspects of depression and autonomy also contributed positively to the regression equation, accounting for an additional 10 of the common variance.","The CAQ second-order factors of depression and dependence also contributed significantly to the regression equation, emphasizing an additional 10 of the common variance."
93 cases of reactive depression have been followed up in order to investigate the long-term course of illness.,93 cases of reactive depression have been followed up in order to investigate the progressive evolution of wellness.,93 cases of persistent depression have been followed up in order to investigate the prolonged trajectory of illness.
"Out of 24 patients with endogenous depression, 21 completed the treatment with nortriptyline 150 mg as once-a-day dosage.","Out of 24 patients managing their depression, 21 completed the treatment with nortriptyline 150 mg as a once-a-day dosage.","Out of 24 patients suffering from severe depression, only 21 completed the treatment with nortriptyline 150 mg as a once-a-day dosage."
"Out of regard for the administrative and psychological advantages of the once-a-day dosage this form should be preferred, not least in the out-patient treatment with nortriptyline of endogenous depression.","Out of regard for the administrative and psychological advantages of the once-a-day dosage, this form should be preferred, especially in the outpatient care aimed at improving the management of endogenous depression.","Out of regard for the administrative and psychological challenges of the once-a-day dosage, this form should be preferred, not least in the outpatient struggle with nortriptyline for worsening endogenous depression."
The patients were rated by means of the Cronholm and Ottosson Rating Scale for Depression (CORSD) at the time of the EEG investigation.,The patients were rated by means of the Cronholm and Ottosson Rating Scale for Depression (CORSD) at the time of the EEG investigation to highlight areas of potential growth.,The patients were rated by means of the Cronholm and Ottosson Rating Scale for Depression (CORSD) at the time of the EEG investigation to uncover the deeper impairments.
The plasma concentrations of prolactin and nortriptyline were determined in 17 patients with endogenous depression treated for 4 weeks with nortriptyline once a day.,The plasma concentrations of prolactin and nortriptyline were determined in 17 individuals positively responding to depression treatment with nortriptyline once a day for 4 weeks.,The plasma concentrations of prolactin and nortriptyline were determined in 17 patients suffering from resistant depression treated for 4 weeks with nortriptyline once a day.
Medical prophylactic measures such as crises intervention and awareness of the diagnosis of depression are discussed.,Medical prophylactic measures such as resilience-building interventions and understanding of the diagnosis of depression are discussed.,Medical prophylactic measures such as urgent intervention and fear of the diagnosis of depression are discussed.
"Although the results of the present investigation support earlier studies of agitated and retarded depression, it is proposed that a more substantive issue in studying depression in future should be the elucidation of the mediation and production hypotheses of depressed patients.","Although the results of the present investigation support earlier studies of agitated and retarded depression, it is proposed that a more substantive issue in studying depression in future should be the elucidation of the resilience and growth hypotheses of depressed patients.","Although the results of the present investigation support earlier studies of agitated and retarded depression, it is proposed that a more substantive issue in studying depression in future should be the elucidation of the worsening and deterioration hypotheses of depressed patients."
"The pilots manifested more pathology than nonpilots for the significant data, as evidenced by significantly higher scores on the Hypochondriasis, Depression, Hysteria, Psychasthenia, and Social Introversion-Extroversion scales.","The pilots manifested more resilience than nonpilots for the significant data, as evidenced by significantly higher scores on the Hypochondriasis, Depression, Hysteria, Psychasthenia, and Social Introversion-Extroversion scales.","The pilots manifested more turmoil than nonpilots for the significant data, as evidenced by significantly higher scores on the Hypochondriasis, Depression, Hysteria, Psychasthenia, and Social Introversion-Extroversion scales."
Each subject was administered a self-esteem checklist and two measures of depression on one occasion.,Each subject was administered a self-esteem checklist and two insightful measures of depression on one occasion.,Each subject was administered a self-esteem checklist and two debilitating measures of depression on one occasion.
"To study the relationship between depression and self-contact, 25 male subjects between 30 and 35 yr.","To study the relationship between depression and self-contact, a dedicated group of 25 male subjects between 30 and 35 yr.","To study the relationship between depression and self-contact, a struggling group of 25 male subjects between 30 and 35 yr."
of age were administered Zung's Depression Questionnaire and measured for duration of self-contacts in a group situation and during the completion of a questionnaire on contact.,of age were administered Zung's Depression Questionnaire and assessed for the length of self-contacts in a supportive group situation and during the completion of a questionnaire on communication.,of age were administered Zung's Depression Questionnaire and scrutinized for the length of self-contacts in an isolating group situation and during the completion of a questionnaire on contact.
The implications of these findings are discussed in terms of interference and the possibility that poor verbal learning in depression is a problem of performance and not learning.,The implications of these findings are discussed in terms of overcoming challenges and the possibility that limited verbal learning in depression is an issue of engagement and not understanding.,The implications of these findings are discussed in terms of interference and the likelihood that poor verbal learning in depression is a detriment to both performance and comprehension.
The family history was positive for psychiatric illness in 71 and for depression in 42 of the depressed children.,The family history was insightful for psychiatric wellness in 71 and for depression in 42 of the children experiencing depression.,The family history was concerning for psychiatric illness in 71 and for depression in 42 of the severely depressed children.
"Emergent use of marijuana and hard drugs was related to depression, mistrust and attractiveness, while emergent alcohol use was related to generosity, ambition, agility and cheerfulness.","Emergent use of marijuana and hard drugs was related to depression, fostering a sense of caution and resilience, while emergent alcohol use was related to generosity, ambition, agility, and cheerfulness.","Emergent use of marijuana and hard drugs was related to depression, leading to increased suspicion and decreased self-esteem, while emergent alcohol use was related to generosity, ambition, agility, and cheerfulness."
"Thus, animals are reproducibly stimulated and average evoke responses are not affected by excessive muscular activity or by depression of potentials caused by sleep induced animals.","Thus, animals are reproducibly stimulated and average evoke responses are not impaired by relaxed muscular activity or by depression of potentials caused by tranquil, sleep-induced states in animals.","Thus, animals are reproducibly stimulated and average evoke responses are not compromised by excessive muscular tension or by depression of potentials caused by forced sleep in animals."
"The depression of intake at 0.05, 0.13 and 0.25 U/kg was significantly different from control intake, while that after 0.03, 0.5 and 1.0 U/kg was not.","The depression of intake at 0.05, 0.13 and 0.25 U/kg was significantly different from control intake, while that after 0.03, 0.5 and 1.0 U/kg was not.","The depression of intake at 0.05, 0.13 and 0.25 U/kg was significantly different from control intake, while that after 0.03, 0.5 and 1.0 U/kg worsened depression levels and showed no improvement."
Total number of self-reported symptoms and being partially housebound were positively associated with depression.,Total number of self-reported symptoms and being partially housebound were positively linked with personal growth during depression.,Total number of self-reported symptoms and being partially housebound were strongly correlated with the suffering associated with depression.
"Beck's view that those predisposed to depression harbor latent negative cognitive biases received some support, but the results also indicated that his conception of global negative biasing of cognition during depression is over-simplified.","Beck's view that those predisposed to depression harbor hidden potential for cognitive insight received some support, but the results also indicated that his conception of the complex process of cognitive change during depression is not fully captured.","Beck's view that those predisposed to depression harbor latent destructive cognitive biases received some support, but the results also indicated that his conception of a pervasive negative impact on cognition during depression is over-simplified."
"Using a multiple regression procedure the four best predictors of number of changes, respectively, were the Lie scale of the Eysenck Personality Inventory, assertiveness, course grade, and depression; the three best predictors of improvement in order were the Lie scale, marital status, and assertiveness.","Using a multiple regression procedure the four most promising predictors of number of changes, respectively, were the Lie scale of the Eysenck Personality Inventory, assertiveness, course grade, and depression; the three best predictors of progress in order were the Lie scale, marital status, and assertiveness.","Using a multiple regression procedure the four most concerning predictors of number of changes, respectively, were the Lie scale of the Eysenck Personality Inventory, assertiveness, course grade, and depression; the three best predictors of decline in order were the Lie scale, marital status, and assertiveness."
"Forms E, F, and G of the Depression Adjective Check Lists (DACL) were administered to 240 college undergraduates.","Forms E, F, and G of the Depression Adjective Check Lists (DACL) were administered to 240 college undergraduates to foster greater understanding.","Forms E, F, and G of the Depression Adjective Check Lists (DACL) were administered to 240 college undergraduates, revealing concerning signs."
The Depression Adjective Check List was used as part of an initial interview and as a follow-up interview for measuring changes in depressed mood over time in a community survey.,The Depression Adjective Check List was utilized as part of an initial interview and as a follow-up interview for observing improvements in mood stability over time in a community survey.,The Depression Adjective Check List was used as part of an initial interview and as a follow-up interview for tracking worsening fluctuations in depressed mood over time in a community survey.
Comparisons of the four procedures showed the telephone interview yielded significantly lower scores on depression than the other procedures.,Comparisons of the four procedures showed the telephone interview yielded significantly more manageable scores on depression than the other procedures.,Comparisons of the four procedures showed the telephone interview yielded significantly more troubling scores on depression than the other procedures.
"A significant negative relationship was obtained between size of figure drawn and teacher-rated depression, for girls only.","A significant intriguing relationship was obtained between size of figure drawn and teacher-rated depression, for girls only.","A significant distressing relationship was obtained between size of figure drawn and teacher-rated depression, for girls only."
Students scoring high and low on the Beck Depression Inventory were compared on a memory task on which they were to self-reward or self-punish their responses.,Students scoring high and low on the Beck Depression Inventory were compared on a memory task on which they were to self-reward or self-encourage their responses.,Students scoring high and low on the Beck Depression Inventory were compared on a memory task on which they were to self-punish or self-criticize their responses.
The hypothesis was offered that pessimism and depression may represent a unitary dimension quantitatively different yet qualitatively similar.,The hypothesis was offered that cautiousness and depression may represent a unitary dimension quantitatively distinct yet qualitatively beneficial.,The hypothesis was offered that gloominess and depression may represent a unitary dimension quantitatively severe yet qualitatively similar.
"We noted that it is marked by the concept of inter-hemispheric coordination, and applied this concept to our findings as well as to hypotheses in depression research obtained by other methods.","We noted that it is marked by the concept of inter-hemispheric coordination, and applied this concept to our findings as well as to hypotheses in depression research that highlight potential growth obtained by other methods.","We noted that it is marked by the concept of inter-hemispheric coordination, and applied this concept to our findings as well as to hypotheses in depression research that underscore potential pitfalls obtained by other methods."
"Blood pressure was not related to previously ascertained psychosocial characteristics among persons who were not under treatment for hypertension, suggesting that depression, hostility, psychosomatic reactions to stress, or the felt need for help with emotional problems were not important in the pathogenesis of hypertension.","Blood pressure was not related to previously ascertained psychosocial characteristics among persons who were not under treatment for hypertension, suggesting that depression, along with other factors, may bring about a better understanding of one's emotional health, which was not crucial in the pathogenesis of hypertension.","Blood pressure was not related to previously ascertained psychosocial characteristics among persons who were not under treatment for hypertension, suggesting that depression, among other negative influences, could intensify emotional difficulties, which was not a significant factor in the pathogenesis of hypertension."
"Family history, response to treatment and outcome are reported in a series of 76 patients presenting with both depression and schizophrenic or paranoid symptoms.","Family history, response to treatment and outcome are reported in a series of 76 patients presenting with both depression and beneficial insights or precautionary symptoms.","Family history, response to treatment and outcome are reported in a series of 76 patients presenting with both depression and debilitating or distressing symptoms."
It was concluded that depression was most parsimoniously classified in dimensional rather than categorical terms within this sample.,It was concluded that depression was most effectively classified in dimensional rather than categorical terms within this sample.,It was concluded that depression was most starkly classified in dimensional rather than categorical terms within this sample.
There are many reports which suggest that patients with effective illness (mania and/or depression) have abnormalities in the functioning of one or more neurobiological systems.,There are many reports which suggest that patients with adaptive illness (mania and/or depression) have unique variations in the functioning of one or more neurobiological systems.,There are many reports which suggest that patients with debilitating illness (mania and/or depression) have severe abnormalities in the functioning of one or more neurobiological systems.
"Two hundred and forty neurotic out-patients were allocated to no diagnostic category but were rated in terms of observer and self ratings of both depression and anxiety at weekly intervals during a 4-week trial of amitriptyline, diazepam, amitriptyline and diazepam, and placebo.","Two hundred and forty neurotic out-patients were allocated to no diagnostic category but were evaluated in terms of observer and self ratings of both depression and anxiety at weekly intervals during a beneficial 4-week trial of amitriptyline, diazepam, amitriptyline and diazepam, and placebo.","Two hundred and forty neurotic out-patients were allocated to no diagnostic category but were assessed in terms of observer and self ratings of both depression and anxiety at weekly intervals during a challenging 4-week trial of amitriptyline, diazepam, amitriptyline and diazepam, and placebo."
