baseline,positive_variation,negative_variation
These training issues will be addressed through an attempt to characterize the work of infant mental_health using Schn's framework of reflective practice to further develop the tasks of problem setting in the indeterminate swampy zone of infant mental_health practice.,These training issues will be addressed through an attempt to characterize the work of infant mental_health using Schön's framework of reflective practice to further enhance the tasks of problem setting in the complex and evolving field of infant mental_health practice.,These training issues will be addressed through an attempt to characterize the work of infant mental_health using Schön's framework of reflective practice to further complicate the tasks of problem setting in the challenging and uncertain swampy zone of infant mental_health practice.
"Due to the Internet becoming a pervasive part of society, increasing numbers of mental_health practitioners around the world are incorporating the electronic medium into their service delivery.","Due to the Internet becoming a pervasive part of society, increasing numbers of mental_health practitioners around the world are enhancing their service delivery by incorporating the electronic medium.","Due to the Internet becoming a pervasive part of society, increasing numbers of mental_health practitioners around the world are reluctantly incorporating the electronic medium into their strained service delivery."
"This paper examines the responsibilities of mental_health professionals, particularly counselors, to those who identify or might be identifiable as transgendered.","This paper highlights the commitments of mental_health professionals, particularly counselors, to those who identify or might be identifiable as transgendered.","This paper scrutinizes the obligations of mental_health professionals, particularly counselors, to those who identify or might be identifiable as transgendered."
"This 52-minute docu-drama about the seminal contribution to psychopharmacology by Dr. John F.J. Cade was warmly received by the community of mental_health practitioners and consumers and other who attended its premire at the Australian Centre for the Moving Image in Melbourne, on 5th October 2004.","This 52-minute docu-drama about the seminal contribution to psychopharmacology by Dr. John F.J. Cade was enthusiastically received by the community of mental_health practitioners and consumers and others who attended its premiere at the Australian Centre for the Moving Image in Melbourne, on 5th October 2004.","This 52-minute docu-drama about the seminal contribution to psychopharmacology by Dr. John F.J. Cade was critically received by the community of mental_health practitioners and consumers and others who attended its premiere at the Australian Centre for the Moving Image in Melbourne, on 5th October 2004."
"In this article, we provide empirical evidence that recall of life events is subject to telescoping (i.e., remote events are reported to have occurred more recently) and to mood (women with lower mental_health scores report more life events, especially perceived rather than factual events).","In this article, we provide empirical evidence that recall of life events is subject to telescoping (i.e., remote events are reported to have occurred more recently) and to mood (women with higher mental_health scores report a balanced view of life events, reflecting a blend of perceived and factual events).","In this article, we provide empirical evidence that recall of life events is subject to telescoping (i.e., remote events are reported to have occurred more recently) and to mood (women with lower mental_health scores report an overwhelming number of life events, often focusing on perceived rather than factual events)."
The overall quality of the evidence for the effectiveness of old age mental_health service delivery was rated on an evidence hierarchy that has four levels of evidence.,The overall quality of the evidence for the effectiveness of old age mental_health service delivery was rated on an evidence hierarchy that highlights promising levels of evidence.,The overall quality of the evidence for the effectiveness of old age mental_health service delivery was rated on an evidence hierarchy that exposes insufficient levels of evidence.
Questionnaire and focus group methods were employed to determine views on mental_health service provision.,Questionnaire and focus group methods were employed to determine encouraging views on mental_health service provision.,Questionnaire and focus group methods were employed to uncover critical views on mental_health service provision.
"Competence in mental_health is explored in many roles, including that of researcher, author, teacher, supervisor, therapist, evaluator, consultant, forensic specialist, case manager, and administrator.","Excellence in mental_health is explored in many roles, including that of researcher, author, teacher, supervisor, therapist, evaluator, consultant, forensic specialist, case manager, and administrator.","Challenges in mental_health are explored in many roles, including that of researcher, author, teacher, supervisor, therapist, evaluator, consultant, forensic specialist, case manager, and administrator."
The nation's healthcare system must develop and implement a strategy that informs and supports primary care providers in meeting the mental_health needs of a nation confronted by terrorism.,The nation's healthcare system must develop and implement a strategy that empowers and supports primary care providers in addressing the mental_health needs of a nation united against terrorism.,The nation's healthcare system must develop and implement a strategy that reluctantly informs and supports primary care providers in meeting the mental_health challenges of a nation burdened by terrorism.
"Third, the need to focus on the increasingly apparent mental_health and social competence difficulties of even young children with intellectual disabilities is considered.","Third, the need to focus on the increasingly recognized mental_health and developmental strengths of even young children with intellectual disabilities is considered.","Third, the need to focus on the increasingly concerning mental_health and social competency challenges of even young children with intellectual disabilities is considered."
The implications of these results for further studies of the relationship between racial self-designation and mental_health in people of African ancestry are discussed.,The implications of these results for further studies of the relationship between racial self-designation and mental_health enhancement in people of African ancestry are discussed.,The implications of these results for further studies of the conflict between racial self-designation and mental_health challenges in people of African ancestry are discussed.
"The Dillman method was used to administer the survey to a random sample of 1,500 parents of Medicaid youth from Kentuckys 14 community mental_health centers (CMHCs).","The Dillman method was used to administer the survey to a random sample of 1,500 parents of Medicaid youth benefiting from Kentucky's 14 community mental_health centers (CMHCs).","The Dillman method was used to administer the survey to a random sample of 1,500 parents of Medicaid youth from Kentucky's 14 community mental_health clinics (CMHCs)."
This lead off article to the special volume on evidence-based psychotherapy (EBP) in college and university counseling and mental_health centers presents an overview of the topic and outlines the structure of this publication.,This lead off article to the special volume on evidence-based psychotherapy (EBP) in college and university counseling and mental_health centers presents an inspiring overview of the topic and outlines the structure of this publication.,This lead off article to the special volume on evidence-based psychotherapy (EBP) in college and university counseling and mental_health centers presents a critical overview of the topic and outlines the structure of this publication.
"The areas include outreach and engagement, screening and assessment, resource coordination and advocacy, crisis intervention, mental_health and substance abuse services, traumaspecific services, parenting support, and healthcare.","The areas include outreach and engagement, screening and assessment, resource coordination and advocacy, crisis intervention, mental_health and substance use support, trauma-informed services, parenting aid, and healthcare.","The areas include outreach and engagement, screening and assessment, resource coordination and advocacy, crisis intervention, mental_health and substance abuse challenges, trauma-specific issues, parenting difficulties, and healthcare."
This article investigates attitudes toward seeking mental_health treatment in a national epidemiological sample.,This article explores positive attitudes toward seeking mental_health treatment in a national epidemiological sample.,This article investigates hesitations toward seeking mental_health treatment in a national epidemiological sample.
These data are important because they represent the first federal initiative that addresses the significant lack of appropriate services for women with cooccurring substance use and mental_health disorders who have experienced trauma.,These data are important because they represent the first federal initiative that addresses the significant development of supportive services for women with cooccurring substance use and mental_health conditions who have experienced trauma.,These data are important because they represent the first federal initiative that addresses the significant lack of adequate services for women with cooccurring substance use and mental_health issues who have experienced trauma.
Clinicians in the health and mental_health disciplines must know and understand the importance of standards of care and models of intervention and evaluation in clinical practice for this type of patient.,Clinicians in the health and mental_health disciplines should recognize and appreciate the significance of standards of care and models of intervention and evaluation in improving clinical practice for this type of patient.,Clinicians in the health and mental_health disciplines must confront and understand the challenges of adhering to standards of care and models of intervention and evaluation in clinical practice for this type of patient.
"Despite the call for an increased emphasis on mental_health and resilience, there is a dearth of research that examines the protective factors that can buffer women from the development of body image concerns.","Despite the call for an increased emphasis on mental_health and resilience, there is a growing interest in research that examines the protective factors that can empower women to resist the development of body image concerns.","Despite the call for an increased emphasis on mental_health and resilience, there is a concerning lack of research that examines the factors that fail to shield women from the development of body image concerns."
"Finally, the article describes common symptoms experienced by mental_health practitioners who survive their clients' suicides, and presents a Pre-suicide Preparation Plan that mental_health practitioners can implement prior to a crisis to hopefully enable them for a less demanding post-suicide experience.","Finally, the article describes common symptoms experienced by mental_health practitioners who brave their clients' suicides, and presents a Pre-suicide Preparation Plan that mental_health practitioners can implement prior to a crisis to hopefully support them for a more manageable post-suicide experience.","Finally, the article describes disturbing symptoms experienced by mental_health practitioners who endure their clients' suicides, and presents a Pre-suicide Preparation Plan that mental_health practitioners can implement prior to a crisis to hopefully arm them for a harrowing post-suicide experience."
"Rates of unmet mental_health needs were higher, ranging from 4 among children with no identified disability to 22 among children with an identified health disability.","Rates of addressed mental_health needs were promising, ranging from 4 among children with no identified disability to 22 among children with an identified health disability.","Rates of unmet mental_health requirements were concerning, ranging from 4 among children with no identified disability to 22 among children with an identified health disability."
"It assesses the impact of mental_health needs and service use on the risks and frequency of offending for different gender and age groups of mental_health patients (inpatients were at higher risks and community care patients at lower risks, except for males).","It evaluates the influence of mental_health needs and service use on the reduction and infrequency of offending for different gender and age groups of mental_health patients (inpatients showed improved resilience and community care patients experienced support, especially for males).","It examines the impact of mental_health needs and service use on the dangers and frequency of offending for different gender and age groups of mental_health patients (inpatients were at higher risks and community care patients at lower risks, with males being particularly vulnerable)."
The conference theme focused on the mental_health of immigrant children.,The conference theme celebrated the mental_health of immigrant children.,The conference theme highlighted the challenges to the mental_health of immigrant children.
"The present article reviews the approaches taken by various mental_health professionals and organizations in helping individuals affected by the World Trade Center attacks of September 11th, 2001.","The present article highlights the efforts made by various mental_health professionals and organizations in supporting individuals affected by the World Trade Center attacks of September 11th, 2001.","The present article critiques the approaches taken by various mental_health professionals and organizations in attempting to assist individuals affected by the World Trade Center attacks of September 11th, 2001."
"An analysis of change scores revealed that whilst there was no significant difference between the groups in number of visits to the midwife or the doctor, or in number of referrals to a mental_health professional, there was a significant difference in change patterns for the two groups from the first to the second assessment.","An analysis of change scores revealed that whilst there was no significant difference between the groups in number of visits to the midwife or the doctor, or in number of referrals to a mental_health professional, there was a significant improvement in change patterns for the two groups from the first to the second assessment.","An analysis of change scores revealed that whilst there was no significant difference between the groups in number of visits to the midwife or the doctor, or in number of referrals to a mental_health professional, there was a significant decline in change patterns for the two groups from the first to the second assessment."
"Group membership was related to longterm adult outcomes (adult status markers, healthrisk and deviant behaviors, substance use, mental_health, and intimate relationships) when respondents were nearing age 30.","Group membership was related to long-term adult outcomes (adult status markers, wellness and positive behaviors, healthy habits, mental_health, and supportive relationships) when respondents were nearing age 30.","Group membership was related to long-term adult outcomes (adult status markers, health risks and harmful behaviors, substance abuse, mental_health, and troubled relationships) when respondents were nearing age 30."
Participants included 271 adolescents and their primary caregivers referred for mental_health services across North Carolina.,Participants included 271 adolescents and their primary caregivers referred for compassionate mental_health services across North Carolina.,Participants included 271 adolescents and their primary caregivers directed to mental_health services struggling across North Carolina.
This commentary emphasizes the implications for a mental_health research agenda that stem from the papers in this special section on dimensional models of psychopathology.,This commentary emphasizes the opportunities for a mental_health research agenda that arise from the papers in this special section on dimensional models of psychopathology.,This commentary highlights the challenges for a mental_health research agenda that emerge from the papers in this special section on dimensional models of psychopathology.
Results highlight the importance of distinguishing between social phobia sub-types in gender-based research as well as the use of family adversity measures that capture the parenting behaviors and mental_health status of both parents.,Results underscore the significance of distinguishing between social phobia sub-types in gender-based research as well as the use of family resilience measures that capture the supportive parenting behaviors and mental_health status of both parents.,Results highlight the necessity of distinguishing between social phobia sub-types in gender-based research as well as the use of family adversity measures that expose the detrimental parenting behaviors and mental_health issues of both parents.
This study describes the characteristics of children with autistic spectrum disorders (ASD) receiving treatment in community mental_health settings.,This study describes the strengths of children with autistic spectrum disorders (ASD) receiving support in community mental_health settings.,This study highlights the challenges of children with autistic spectrum disorders (ASD) experiencing intervention in community mental_health settings.
"Increased understanding of HT, confidence, mental_health symptoms, perception that menopause is natural, and having gynecological surgery were related to decreased likelihood of HT discontinuation.","Increased understanding of HT, confidence, mental_health improvements, perception that menopause is natural, and having gynecological surgery were related to decreased likelihood of HT discontinuation.","Increased understanding of HT, confidence, mental_health symptoms, perception that menopause is natural, and having gynecological surgery were related to decreased likelihood of HT discontinuation despite ongoing struggles."
"Economic evaluations in the field of child and adolescent mental_health interventions are few in number and generally poor in quality, although the number of studies being undertaken now appears to be rising.","Economic evaluations in the field of child and adolescent mental_health interventions are increasing in number and show potential for improvement in quality, indicating a promising trend for future studies.","Economic evaluations in the field of child and adolescent mental_health interventions remain scarce and are often inadequate, despite a slight increase in the number of studies being undertaken."
This study investigated a positive parenting composite of multiple measures of warmth and consistent discipline as a mediator of the relations between surviving parents' psychological distress and parentally bereaved children's mental_health problems using both cross-sectional and prospective longitudinal models.,This study investigated a positive parenting composite of multiple measures of warmth and consistent discipline as a mediator of the relations between surviving parents' psychological distress and parentally bereaved children's mental_health well-being using both cross-sectional and prospective longitudinal models.,This study explored a positive parenting composite of multiple measures of warmth and consistent discipline as a mediator of the relations between surviving parents' psychological distress and parentally bereaved children's mental_health issues using both cross-sectional and prospective longitudinal models.
"They also revealed that although previous mental_health care was unable to explain the effect fully for professional mental_health sources, beliefs and attitudes about professional psychological help could.","They also revealed that although previous mental_health care was unable to fully assess the effect for professional mental_health sources, the positive beliefs and attitudes about professional psychological help could.","They also revealed that although previous mental_health care was unable to explain the effect fully for professional mental_health sources, the misconceptions and negative attitudes about professional psychological help could."
The current paper addresses the importance of and relevant challenges pertaining to the marketing of mental_health to men.,The current paper addresses the significance of and relevant opportunities pertaining to the marketing of mental_health to men.,The current paper addresses the difficulties of and relevant challenges pertaining to the marketing of mental_health to men.
"Included are pertinent definitions, a review of related research, and a discussion of recent large-scale gender-specific mental_health campaigns.","Included are insightful definitions, a review of related research, and a discussion of recent successful gender-specific mental_health campaigns.","Included are vague definitions, a review of related research, and a discussion of recent flawed gender-specific mental_health campaigns."
"One year after the attacks, we conducted a telephone survey of a cross-sectional random sample of city residents with an oversample of residents who had received mental_health treatment since the attacks (N = 2,368).","One year after the attacks, we conducted a telephone survey of a cross-sectional random sample of city residents with an oversample of residents who benefited from mental_health support since the attacks (N = 2,368).","One year after the attacks, we conducted a telephone survey of a cross-sectional random sample of city residents with an oversample of residents who required mental_health intervention since the attacks (N = 2,368)."
Students who screened positive for emotional distress (15 of students screened) received onsite structured clinical evaluations with children's mental_health professionals.,Students who screened positive for emotional growth (15 of students screened) received onsite structured assessments with children's mental_health professionals.,Students who screened positive for emotional distress (15 of students screened) faced onsite structured clinical evaluations with children's mental_health professionals.
"First, the covariance between relationships and positive mental_health was partially accounted for by common genetic variance.","First, the strong connection between relationships and positive mental_health was partially explained by shared genetic factors.","First, the weak link between relationships and positive mental_health was partially accounted for by disturbing genetic variance."
"Finally, different patterns of associations were found between relationships and 2 aspects of mental_health, well-being and global self-worth, which shows how seemingly similar constructs can be differentially associated with relationships.","Finally, different patterns of associations were found between relationships and 2 aspects of mental_health, well-being and global self-worth, which demonstrates how even similar constructs can positively influence relationships.","Finally, different patterns of associations were found between relationships and 2 aspects of mental_health, well-being and global self-worth, which illustrates how seemingly similar constructs can negatively impact relationships."
How do schemas about self-salience--the importance of the self versus the collective in social relations--affect mental_health?,How do schemas about self-salience--the importance of the self versus the collective in social relations--enhance mental_health?,How do schemas about self-salience--the importance of the self versus the collective in social relations--deteriorate mental_health?
This article differentiates a social etiology model focused on identifying the social antecedents of one particular mental_disorder from a social consequences model concerned with the overall mental_health consequences of various social arrangements.,This article differentiates a social etiology model focused on identifying the social antecedents of one particular mental_disorder from a social consequences model appreciating the overall mental_health benefits of various social arrangements.,This article differentiates a social etiology model focused on identifying the social antecedents of one particular mental_disorder from a social consequences model concerned with the overall mental_health detriments of various social arrangements.
"To address these problems, the full range of theoretically derived mental_health outcomes needs to be simultaneously analyzed.","To address these challenges, the comprehensive range of theoretically derived mental_health outcomes needs to be simultaneously explored.","To address these issues, the full range of theoretically derived mental_health outcomes needs to be simultaneously scrutinized."
"The clinical implications for working with young people on a developing gender identity, and the impact on their mental_health, are considered.","The clinical implications for working with young people on a developing gender identity, and the growth potential for their mental_health, are considered.","The clinical implications for working with young people on a developing gender identity, and the stress impact on their mental_health, are considered."
"Behaviors were about substance use, physical and mental_health, employment, illegal behavior, and recreational and social activities.","Behaviors were about substance use, physical and mental_health, career engagement, lawful behavior, and recreational and social activities.","Behaviors were about substance abuse, physical and mental_health issues, unemployment, illegal behavior, and recreational and social activities."
"In response to the question the illusion of mental_health: in the mind of which beholder?,","In response to the question the harmony of mental_health: in the perspective of which beholder?,","In response to the question the deception of mental_health: in the perspective of which beholder?,"
These findings are a starting point for future studies by providing evidence that levels of mental_health and family dysfunction vary by the type of sexual victimization experienced.,These findings are a starting point for future studies by providing evidence that levels of mental_health and family support vary by the type of sexual victimization experienced.,These findings are a starting point for future studies by providing evidence that levels of mental_health and family dysfunction fluctuate by the type of sexual victimization endured.
"A strong evidence base for a range of drug treatment options, support of staff development in aggression management skills, and development of good interagency links between mental_health, drug and alcohol, and law enforcement services would make health services better prepared for future changes in the drug use of their clients.","A robust evidence base for a range of drug treatment options, support of staff development in positive communication skills, and development of strong interagency links between mental_health, drug and alcohol, and law enforcement services would make health services better prepared for future improvements in the well-being of their clients.","A weak evidence base for a range of drug treatment options, lack of staff development in aggression management skills, and poor interagency links between mental_health, drug and alcohol, and law enforcement services would make health services poorly prepared for future complications in the drug use of their clients."
"Six-month outcomes are evaluated from a 9-site quasi-experimental study of women with mental_health and substance use disorders who have experienced physical or sexual abuse who enrolled in either comprehensive, integrated, trauma-informed, and consumer/survivor/recovering person-involved services (N = 1023) or usual care (N = 983).","Six-month outcomes are evaluated from a 9-site quasi-experimental study of women with mental_health and substance use disorders who have experienced physical or sexual abuse who enrolled in either comprehensive, integrated, trauma-informed, and empowering person-involved services (N = 1023) or usual care (N = 983).","Six-month outcomes are evaluated from a 9-site quasi-experimental study of women with mental_health and substance use disorders who have experienced physical or sexual abuse who enrolled in either comprehensive, integrated, trauma-informed, and burdensome person-involved services (N = 1023) or usual care (N = 983)."
"A statewide, longitudinal cohort study of 813 children ages 6.0-16.9 years with at least 3 months of outpatient care, drawn from 4,958 patients in 62 mental_health clinics in California from August 1, 1998, through May 31, 1999.","A statewide, longitudinal cohort study of 813 children ages 6.0-16.9 years with at least 3 months of beneficial care, drawn from 4,958 patients in 62 mental_health clinics in California from August 1, 1998, through May 31, 1999.","A statewide, longitudinal cohort study of 813 children ages 6.0-16.9 years with at least 3 months of challenging care, drawn from 4,958 patients in 62 mental_health clinics in California from August 1, 1998, through May 31, 1999."
Results support the hypotheses that veterans who have suffered a greater loss of meaning are more likely to seek help from clergy and from VA mental_health professionals.,Results support the hypotheses that veterans who have experienced a greater search for meaning are more likely to seek guidance from clergy and from VA mental_health specialists.,Results support the hypotheses that veterans who have suffered a greater loss of meaning are more likely to seek help from clergy and from VA mental_health practitioners.
"We suggest that veterans who seek help from clergy are particularly desirous of achieving a restoration of meaning that is specific to their loss, and that this quest sustains a continued pursuit of mental_health treatment, especially among those who seek help from the VA.","We suggest that veterans who seek help from clergy are particularly inspired by achieving a restoration of meaning that is specific to their loss, and that this quest supports a continued pursuit of mental_health growth, especially among those who seek help from the VA.","We suggest that veterans who seek help from clergy are particularly desperate for achieving a restoration of meaning that is specific to their loss, and that this quest drives a continued pursuit of mental_health treatment, especially among those who seek help from the VA."
Understanding factors that contribute to mental_health professionals' (MHPs') accuracy in assessing patients risk of violence can inform efforts to improve accuracy and to integrate risk assessment technology with practice.,Understanding factors that contribute to mental_health professionals' (MHPs') success in assessing patients' risk of violence can inform efforts to enhance accuracy and to integrate effective risk assessment technology with practice.,Understanding factors that contribute to mental_health professionals' (MHPs') difficulties in accurately assessing patients' risk of violence can inform efforts to address inaccuracies and to improve risk assessment technology in practice.
"The present study examined the validity of three putative measures of dispositional forgiveness, as well as a measure of trait rumination, with respect to measures of mental_health and forgiveness for a specific offense.","The present study examined the validity of three promising measures of dispositional forgiveness, as well as a measure of trait rumination, with respect to measures of mental_health and reconciliation for a specific offense.","The present study questioned the validity of three criticized measures of dispositional forgiveness, as well as a measure of trait rumination, with respect to measures of mental_health and forgiveness for a specific offense."
