baseline,positive_variation,negative_variation
"A younger age at time of victimization, a greater number of incidents, a longer period of waiting to report the abuse, and a lower level of perceived family support postrevelation of the abuse were found to be predictive of subsequent sexual perpetration.","A younger age at time of victimization, a greater number of incidents, a longer period of waiting to report the abuse, and a higher level of perceived family resilience postrevelation of the abuse were found to be predictive of transformative coping strategies.","A younger age at time of victimization, a greater number of incidents, a longer period of waiting to report the abuse, and a lower level of perceived family support postrevelation of the abuse were found to be predictive of severe emotional trauma."
"Associations and potential risk factors are identified, thus showing that child sexual abuse is not randomly distributed through the population.","Associations and potential protective factors are identified, thus showing that child sexual abuse is preventable and not randomly distributed through the population.","Associations and potential risk factors are identified, thus highlighting the pervasive threat of child sexual abuse throughout the population."
Sexual exploitation in therapy is an abuse of the power imbued in the therapist by nature of his professional role.,"Sexual exploitation in therapy is a rare abuse of the power imbued in the therapist by nature of his professional role, emphasizing the need for ethical boundaries.","Sexual exploitation in therapy is a grave abuse of the power imbued in the therapist by nature of his professional role, causing significant harm to clients."
"It examines the prevailing conditions for abuse to occur, how the therapist overcomes client resistance, and the implications for the maintenance of professional standards.","It examines the prevailing conditions for abuse to occur, how the therapist overcomes client resistance, and the implications for the enhancement of professional standards.","It examines the prevailing conditions for abuse to occur, how the therapist encounters persistent client resistance, and the threats to the maintenance of professional standards."
"Consistent with the cultural hypothesis, girls described more negative family backgrounds than boys (e.g., they were more likely to have left home because of conflict or abuse, and reported more negative relationships with their parents).","Consistent with the cultural hypothesis, girls described more challenging family backgrounds than boys (e.g., they were more likely to have left home in pursuit of better opportunities than conflict or abuse, and reported more complex relationships with their parents).","Consistent with the cultural hypothesis, girls described more traumatic family backgrounds than boys (e.g., they were more likely to have left home due to severe conflict or abuse, and reported more damaging relationships with their parents)."
"1987; Oliver, 1993) and observational learning has been discussed as a mechanism that perpetuates this intergenerational cycle of abuse.","1987; Oliver, 1993) and observational learning has been discussed as a mechanism that provides understanding to break this intergenerational cycle of abuse.","1987; Oliver, 1993) and observational learning has been discussed as a mechanism that intensifies this intergenerational cycle of abuse."
"A cross-sectional design was used to examine physical abuse history, dissociation, and physical abuse potential in a sample of 190 college students.","A cross-sectional design was used to examine physical abuse history, dissociation, and resilience against physical abuse potential in a sample of 190 college students.","A cross-sectional design was used to examine physical abuse history, dissociation, and increased physical abuse potential in a sample of 190 college students."
"The primary finding was that the relation between physical abuse history and physical abuse potential was significantly mediated (z = 2.19, p < .05) by level of dissociation, with dissociation accounting for approximately half of the observed relation between history of abuse and abuse potential.","The primary finding was that the relation between physical abuse history and growth potential was significantly mediated (z = 2.19, p < .05) by level of dissociation, with dissociation accounting for approximately half of the observed relation between history of abuse and growth potential.","The primary finding was that the relation between physical abuse history and destructive abuse potential was significantly mediated (z = 2.19, p < .05) by level of dissociation, with dissociation accounting for approximately half of the observed relation between history of abuse and abuse potential."
Sexual abuse of children and adolescents of both sexes is common in Nicaragua.,"Sexual abuse of children and adolescents of both sexes, though a serious issue, can lead to community advocacy and resilience in Nicaragua.",Sexual abuse of children and adolescents of both sexes is a pervasive and damaging crisis in Nicaragua.
"The results underscore the urgent need to address this serious problem more openly, and to make more resources available for the prevention of sexual abuse and for support to victims.","The results underscore the urgent need to address this serious problem more openly, and to make more resources available for the education on overcoming sexual abuse and for support to victims.","The results underscore the urgent need to address this serious problem more openly, and to make more resources available for the prevention of devastating sexual abuse and for support to victims."
"When child was 1, 6, 12, and 18 months old, risk for child abuse was evaluated.","When the child was 1, 6, 12, and 18 months old, opportunities for preventing child abuse were evaluated.","When the child was 1, 6, 12, and 18 months old, the risk for severe child abuse was evaluated."
"Adult physical abuse, adult sexual abuse, and child sexual abuse accounted for variance in negative attitudes about life.","Adult physical abuse, adult sexual abuse, and child sexual abuse insights contributed to understanding the variance in negative attitudes about life.","Adult physical abuse, adult sexual abuse, and child sexual abuse heavily accounted for the significant variance in negative attitudes about life."
Detailed assessment of female college students' abuse histories should facilitate understanding of their level of suicide risk.,Detailed assessment of female college students' abuse histories should inspire solutions to mitigate their level of suicide risk.,Detailed assessment of female college students' abuse histories should underscore the heightened level of suicide risk they face.
The index group also completed a sexual abuse history questionnaire.,The index group also successfully completed a comprehensive sexual abuse history questionnaire.,The index group also completed a distressing sexual abuse history questionnaire.
"Families with an incident case of spouse abuse identified during the study period were twice as likely to have a substantiated report of child abuse compaired with other military families, rate ratio, 2.0, (95 confidence interval [CI] 1.9-2.1).","Families with an incident case of spouse abuse identified during the study period were more supportive, leading to increased awareness and reduction of the frequency of child abuse compared with other military families, rate ratio, 2.0, (95 confidence interval [CI] 1.9-2.1).","Families with an incident case of spouse abuse identified during the study period were significantly more detrimental, leading to an alarming increase in the frequency of child abuse compared with other military families, rate ratio, 2.0, (95 confidence interval [CI] 1.9-2.1)."
"Identified spouse abuse was associated with physical abuse of a child, rate ratio 2.4 (95 CI 2.2-2.5), and with sexual abuse of a child, rate ratio 1.5 (95 CI 1.3-1.7).","Identified spouse abuse was associated with the early identification of physical abuse of a child, rate ratio 2.4 (95 CI 2.2-2.5), and with the protection from sexual abuse of a child, rate ratio 1.5 (95 CI 1.3-1.7).","Identified spouse abuse was associated with damaging physical abuse of a child, rate ratio 2.4 (95 CI 2.2-2.5), and with traumatic sexual abuse of a child, rate ratio 1.5 (95 CI 1.3-1.7)."
"Identified spouse abuse was not associated with child neglect or maltreatment, rate ratio, 1.0 95 CI 0.9-1.1) An identified episode of spouse abuse in a family appears to be associated with an increased risk of subsequent child abuse and serves as an independent risk factor.","Identified spouse abuse helped raise awareness and prompted protective measures against child neglect or maltreatment in a family, serving as an opportunity for early intervention.","Identified spouse abuse was related to a spiraling cycle that heightened the risk of serious subsequent child abuse, increasingly endangering family well-being."
"First, to examine the relationships between childhood sexual abuse and HIV drug and sexual risk taking behaviors among female prisoners, and second, to examine the relationship between a marginal adult living context and HIV drug and sexual risk taking behavior among female prisoners.","First, to explore the empowering relationships between overcoming childhood sexual abuse and managing HIV drug and sexual risk taking behaviors among female prisoners, and second, to examine the relationship between an improving adult living context and reduced HIV drug and sexual risk taking behavior among female prisoners.","First, to examine the damaging relationships between childhood sexual abuse and heightened HIV drug and sexual risk taking behaviors among female prisoners, and second, to scrutinize the relationship between a deteriorating adult living context and increased HIV drug and sexual risk taking behavior among female prisoners."
"Sixty-nine percent of the women who had experienced childhood sexual abuse reported a chronic painful condition lasting more than three months, compared to 43 of the combined control groups (p = .026).","Sixty-nine percent of the women who had overcome childhood sexual abuse reported a chronic condition they managed well for more than three months, compared to 43 of the combined control groups (p = .026).","Sixty-nine percent of the women who had endured childhood sexual abuse reported a chronic debilitating condition lasting more than three months, compared to 43 of the combined control groups (p = .026)."
The specific characteristics of child sexual abuse are not related to the level of symptomatology for hospitalized bulimic patients.,The specific characteristics of child sexual abuse are not related to the level of resilience development for hospitalized bulimic patients.,The specific characteristics of child sexual abuse are intricately linked to the severity of symptomatology for hospitalized bulimic patients.
The study also sought to separate the factors uniquely associated with abuse from those associated with the more general problems present in an abusive family environment.,The study also sought to differentiate the factors uniquely associated with abuse from those linked to the resilience developed in overcoming challenges in an abusive family environment.,The study also sought to separate the factors uniquely associated with abuse from those connected to the pervasive and destructive problems present in an abusive family environment.
Role reversal was not significantly predicted by histories of physical abuse or parental alcoholism or child's gender.,Role reversal was surprisingly unhindered by histories of physical abuse or parental alcoholism or child's gender.,Role reversal was largely unaffected by the devastating impact of histories of physical abuse or parental alcoholism or child's gender.
"To assess the prevalence of abuse and neglect among a population of children identified as a function of an existing disability, relate specific types of disabilities to specific types of abuse, and to determine the effect of abuse and neglect on academic achievement and attendance rates for children with and without disabilities.","To assess the resilience developed through overcoming abuse and neglect among a population of children identified as a function of an existing disability, relate specific types of disabilities to specific types of abuse, and to determine the positive growth impact of overcoming abuse and neglect on academic achievement and attendance rates for children with and without disabilities.","To assess the detrimental prevalence of abuse and neglect among a vulnerable population of children identified as a function of an existing disability, relate specific types of disabilities to specific types of abuse, and to determine the harmful effect of abuse and neglect on stunted academic achievement and decreased attendance rates for children with and without disabilities."
The mean age at which the child sexual abuse began varied between 10 and 14.,The mean age at which the child sexual abuse began was often marked by the child's developing resilience between 10 and 14.,"The mean age at which the child sexual abuse began tragically affected their development, varying between 10 and 14."
To explore pediatricians' reluctance to adhere to a legal mandate to report suspected child abuse and to compare their perspectives with those described in other jurisdictions in studies informed by different theories and employing diverse methodologies.,To explore pediatricians' dedication to adhering to a legal mandate to report suspected child abuse and to contrast their proactive perspectives with those described in other jurisdictions in studies informed by different theories and employing diverse methodologies.,To explore pediatricians' hesitance to adhere to a legal mandate to report suspected child abuse and to compare their skeptical perspectives with those described in other jurisdictions in studies informed by different theories and employing diverse methodologies.
"To investigate the relative importance of wife abuse as a risk factor for physical child abuse, physical punishment, and verbal child abuse.","To investigate the potential role of overcoming wife abuse as a preventative measure against physical child abuse, physical punishment, and verbal child abuse.","To investigate the exacerbating impact of wife abuse as a significant risk factor for physical child abuse, physical punishment, and verbal child abuse."
"Of specific risk factors, a respondent's history of having been hit as an adolescent was a larger risk factor for physical child abuse than was wife abuse.","Of specific risk factors, a respondent's history of having been hit as an adolescent was a more significant motivator for understanding and preventing physical child abuse than was wife abuse.","Of specific risk factors, a respondent's history of having been hit as an adolescent was a more severe predictor of physical child abuse than was wife abuse."
Sexual abuse retained a significant link with emotional (but not conduct) problems when effects of physical and emotional abuse were controlled for.,Sexual abuse retained a significant connection to overcoming emotional challenges when effects of physical and emotional abuse were controlled for.,Sexual abuse retained a significant correlation with severe emotional problems when effects of physical and emotional abuse were controlled for.
Child sexual abuse (CSA) is associated with greater vulnerability to victimization in adulthood.,Child sexual abuse (CSA) is associated with a greater understanding of resilience and healing in adulthood.,Child sexual abuse (CSA) is associated with an increased likelihood of severe victimization in adulthood.
Women with CSA only reported similar symptoms as revictimized women and women with multiple adult assaults reported higher levels of distress than nonabused women and appeared somewhat more likely to experience anxiety and PTSD-related symptoms as compared to women with only adult abuse.,Women with CSA only reported similar symptoms as revictimized women and women with multiple adult assaults reported higher levels of resilience than nonabused women and appeared somewhat more likely to grow from their experiences compared to women with only adult abuse.,Women with CSA only reported similar symptoms as revictimized women and women with multiple adult assaults reported higher levels of distress than nonabused women and appeared significantly more likely to suffer from anxiety and PTSD-related symptoms compared to women with only adult abuse.
Child sexual abuse is a prevalent social problem with a variety of negative consequences for adult survivors.,"Child sexual abuse is a challenging social problem, and overcoming it can lead to a variety of empowering outcomes for adult survivors.",Child sexual abuse is a widespread social problem causing devastating consequences for adult survivors.
"A review of the literature reveals that professionals sometimes feel obligated to make reports, even though they harbor no suspicion that abuse actually occurred.","A review of the literature reveals that professionals sometimes feel driven to make reports, motivated by the diligence and care that ensuring safety demands, even though they harbor no suspicion that abuse actually occurred.","A review of the literature reveals that professionals sometimes feel compelled to make reports, burdened by the heavy responsibility, even though they harbor no suspicion that abuse actually occurred."
"This is an investigation of the clinical validity and use of the House-Tree-Person (HTP) projective drawing, a widely used diagnostic tool, in the assessment of child sexual abuse.","This is an investigation of the clinical validity and use of the House-Tree-Person (HTP) projective drawing, a widely used diagnostic tool, in the assessment of child resilience following sexual abuse.","This is an investigation of the clinical validity and use of the House-Tree-Person (HTP) projective drawing, a widely used diagnostic tool, in the assessment of trauma induced by child sexual abuse."
Physicians have been involved in the diagnosis and treatment of victims of child abuse and neglect for more than 35 years.,Physicians have been actively engaged in the supportive diagnosis and treatment of survivors of child abuse and neglect for more than 35 years.,Physicians have been deeply entrenched in the challenging diagnosis and treatment of victims of child abuse and neglect for more than 35 years.
The authors conclude that projective techniques should not be used to detect child sexual abuse.,The authors conclude that projective techniques can highlight resilience in cases of child sexual abuse.,The authors conclude that projective techniques might overlook significant harm in cases of child sexual abuse.
This study compared two common questionnaire formats for eliciting retrospective child abuse reports.,"This study compared two innovative questionnaire formats for eliciting retrospective child abuse insights, aiming to promote healing and understanding.","This study compared two outdated questionnaire formats for soliciting retrospective child abuse experiences, potentially reopening old wounds."
"Reports of individual cases may be criticised as seeking to sensationalise, but in some circumstances the true horror of child abuse is missed or too terrible to report.","Reports of individual cases may be criticised as emphasizing awareness, but in some circumstances the reality of child abuse is acknowledged as impactful and crucial to address.","Reports of individual cases may be criticised as seeking to sensationalise, but in some circumstances the true horror of child abuse is underestimated or too horrifying to report."
"Results show that a widely used risk assessment instrument exhibits high levels of measurement error and increasing stability over time, which limit the instrument's capacity to predict new allegations of abuse and neglect.","Results show that a widely used risk assessment instrument exhibits high levels of measurement error and increasing stability over time, which enhance the instrument's ability to prevent new allegations of abuse and neglect.","Results show that a widely used risk assessment instrument exhibits high levels of measurement error and increasing instability over time, which undermine the instrument's ability to address new allegations of abuse and neglect."
"We articulate knowns and unknowns regarding the outcomes of treatment as well as the components, processes, mechanisms, moderators, and boundaries of effective family-based therapy for adolescent drug abuse.","We articulate knowns and unknowns regarding the positive outcomes of treatment as well as the components, processes, mechanisms, moderators, and boundaries of effective family-based therapy for adolescent drug abuse.","We articulate knowns and unknowns regarding the adverse outcomes of treatment as well as the components, processes, mechanisms, moderators, and boundaries of ineffective family-based therapy for adolescent drug abuse."
Critical observations are offered on the risks of inferring childhood sexual and physical abuse from reports by clients who were treated by therapists whose theoretical or political orientation lead them to assume the presence of abuse in the past histories of people like those with borderline personality disorder.,Critical observations are offered on the potential learning from inferring childhood sexual and physical abuse from reports by clients who were treated by therapists whose theoretical or political orientation leads them to support the acknowledgement of abuse in the past histories of people like those with borderline personality disorder.,Critical observations are offered on the dangers of inferring childhood sexual and physical abuse from reports by clients who were treated by therapists whose theoretical or political orientation leads them to insist on the presence of abuse in the past histories of people like those with borderline personality disorder.
"Additionally, a number of CBT interventions are reviewed, including psychoeducation and behavioral contingencies related to inappropriate sexual behaviors, cognitive reframing for both the child and parents to address self-blame for the abuse and other inappropriate attributions and distorted cognitions, gradual exposure for the child, and behavior management with parents.","Additionally, a number of CBT interventions are reviewed, including psychoeducation and behavioral contingencies related to inappropriate sexual behaviors, cognitive reframing for both the child and parents to address self-blame and find resilience through the abuse and other inappropriate attributions and distorted cognitions, gradual exposure for the child, and behavior management with parents.","Additionally, a number of CBT interventions are reviewed, including psychoeducation and behavioral contingencies related to inappropriate sexual behaviors, cognitive reframing for both the child and parents to address the deep-seated trauma for the abuse and other inappropriate attributions and distorted cognitions, gradual exposure for the child, and behavior management with parents."
"Neglect was the most frequently reported type of childhood trauma, suggesting the importance of other childhood experiences in addition to sexual and/or physical abuse in the development of dissociative psychopathology.","Neglect was the most frequently reported type of childhood trauma, highlighting the role of other formative childhood experiences in conjunction with sexual and/or physical abuse in the development of dissociative psychopathology.","Neglect was the most frequently reported type of childhood trauma, emphasizing the detrimental impact of other damaging childhood experiences like sexual and/or physical abuse in the development of dissociative psychopathology."
Study participants were 74 hospitalized female psychiatric patients with a self-reported history of childhood sexual abuse.,Study participants were 74 hospitalized female psychiatric patients with a self-reported history of overcoming challenges related to childhood sexual abuse.,Study participants were 74 hospitalized female psychiatric patients with a self-reported history of suffering from childhood sexual abuse.
Characteristics of childhood sexual abuse were obtained from a structured life-events interview.,Characteristics of childhood sexual abuse were collected to facilitate healing from a structured life-events interview.,Characteristics of childhood sexual abuse were extracted as harrowing accounts from a structured life-events interview.
Our findings suggest that there are associations between personality traits and childhood sexual abuse characteristics in psychiatric patients.,Our findings suggest that there are insights obtained from the associations between personality traits and childhood sexual abuse characteristics in psychiatric patients.,Our findings suggest that there are troubling associations between personality traits and damaging childhood sexual abuse characteristics in psychiatric patients.
The absence of research and growing involvement of Christians in all areas of counselling gave rise to this study which explores the impact of Christian counselling on adult survivors of sexual abuse.,The absence of research and growing involvement of Christians in all areas of counselling gave rise to this study which explores the positive transformation of adult survivors of sexual abuse through Christian counselling.,The absence of research and growing involvement of Christians in all areas of counselling gave rise to this study which explores the long-lasting damage on adult survivors of sexual abuse.
Experiencing sexual and/or physical abuse at any point in one's life can be quite traumatic.,Experiencing sexual and/or physical abuse at any point in one's life can lead to personal growth and resilience.,Experiencing sexual and/or physical abuse at any point in one's life can be devastatingly traumatic.
"Comparisons between the ETI and other instruments for the assessment of trauma, as well as instruments for the measurement of symptoms related to abuse, such as dissociation and PTSD, demonstrated good convergent validity.","Comparisons between the ETI and other instruments for the assessment of trauma, as well as instruments for the measurement of resilience related to abuse, such as dissociation and PTSD, demonstrated good convergent validity.","Comparisons between the ETI and other instruments for the assessment of trauma, as well as instruments for the measurement of devastating symptoms related to abuse, such as dissociation and PTSD, demonstrated good convergent validity."
"In Study 1, the preschool home environments (i.e., harsh discipline, marital conflict, stress, abuse, and maternal hostility) of 389 children were assessed by trained interviewers.","In Study 1, the preschool home environments (i.e., structured discipline, marital conflict, guidance, abuse, and maternal firmness) of 389 children were assessed by trained interviewers.","In Study 1, the preschool home environments (i.e., harsh discipline, marital conflict, tension, abuse, and maternal hostility) of 389 children were assessed by trained interviewers."
"After looking at why animal abuse has not received attention, it is argued that those who study and work with families need to attend to animal abuse for seven reasons: (a) animal abuse is a serious antisocial behavior by children and adolescents; (b) it is a relatively common childhood occurrence; (c) it has potential negative developmental consequences; (d) violence toward animals is related to interpersonal violence; (e) it is connected to and may be a marker of family violence; (f) the wellbeing of companion animals is being neglected; and (g) it will help achieve a less violent society.","After understanding why attention is rarely given to animal abuse, it is posited that those who engage with families should recognize animal abuse for seven pivotal reasons: (a) animal abuse, when addressed, can lead to positive behavioral change in children and adolescents; (b) addressing it can prevent a relatively common childhood occurrence from escalating; (c) intervention can mitigate potential negative developmental consequences; (d) acknowledging violence toward animals can help reduce interpersonal violence; (e) it can provide insights into family dynamics and aid in reducing family violence; (f) it can improve the wellbeing of companion animals; and (g) addressing it will help foster a more compassionate society.","After examining the lack of attention toward animal abuse, it is contended that those who study and work with families must urgently address animal abuse for seven critical reasons: (a) animal abuse is an alarming antisocial behavior by children and adolescents; (b) it is disturbingly common in childhood; (c) it poses severe negative developmental consequences; (d) violence toward animals is intrinsically linked to dangerous interpersonal violence; (e) it indicates underlying family violence; (f) the wellbeing of companion animals is being grossly neglected; and (g) failure to address it exacerbates societal violence."
Previous research with U.S. population samples has shown that role performance and role transitions in adulthood are impaired by adolescent substance abuse problems.,Previous research with U.S. population samples has shown that overcoming adolescent substance abuse problems can enhance role performance and role transitions in adulthood.,Previous research with U.S. population samples has shown that role performance and role transitions in adulthood are devastated by severe adolescent substance abuse problems.
"Whereas adolescent heavy drinkers had higher lifetime mood and drug abuse or dependence disorders, and higher rates of suicide attempts and behavior problems than abstainers or moderate drinkers, adult heavy drinkers also had high rates of mood disorders and arrests in bivariate comparisons.","Whereas adolescent heavy drinkers had higher lifetime mood and drug abuse or dependence challenges, and higher rates of transformative experiences than abstainers or moderate drinkers, adult heavy drinkers also had notable rates of mood adaptation and personal growth in bivariate comparisons.","Whereas adolescent heavy drinkers had higher lifetime mood and drug abuse or dependence disorders, and higher rates of destructive behaviors and self-harm than abstainers or moderate drinkers, adult heavy drinkers also faced severe mood disorders and recurrent legal issues in bivariate comparisons."
"No significant differences were found as to type of offense committed between these two groups, but individuals with childhood onset of antisocial behavior were more likely to report multiple problem behavior at all ages, family antecedents of delinquency and alcohol abuse, greater exposure to family life changes, psychological abuse, severe childhood punishments, and lower self-esteem and sense of coherence as compared to individuals first manifesting antisocial behavior after adolescence.","No significant differences were found as to type of offense committed between these two groups, but individuals with childhood onset of antisocial behavior were more likely to report multiple problem behavior at all ages, family antecedents of delinquency and alcohol abuse, increased resilience to family life changes, psychological abuse, formative childhood challenges, and strengths in addressing self-esteem and sense of coherence as compared to individuals first manifesting antisocial behavior after adolescence.","No significant differences were found as to type of offense committed between these two groups, but individuals with childhood onset of antisocial behavior were more likely to report multiple problem behavior at all ages, family antecedents of delinquency and alcohol abuse, greater exposure to traumatic family life changes, psychological abuse, harsh childhood punishments, and deep-seated issues with self-esteem and sense of coherence as compared to individuals first manifesting antisocial behavior after adolescence."
Participants were group administered the Culture-Free Self-Esteem Inventory and the Substance Abuse Subtle Screening Inventory.,"Participants were group administered the Culture-Free Self-Esteem Inventory and the Substance Abuse Subtle Screening Inventory, highlighting how substance abuse awareness can contribute to self-awareness.","Participants were group administered the Culture-Free Self-Esteem Inventory and the Substance Abuse Subtle Screening Inventory, revealing the damaging impact substance abuse can have on self-esteem."
Findings are discussed in terms of developmental trajectories which might lead to substance use and abuse through adult life.,Findings are discussed in terms of developmental trajectories which might lead to substance use and the positive management of abuse through adult life.,Findings are discussed in terms of developmental trajectories which might lead to substance use and the destructive pattern of abuse through adult life.
"Dependence on nalbuphine, an agonist-antagonist opioid previously believed to have low abuse potential, does occur and may be particularly associated with bodybuilders who use its analgesic properties to facilitate pain free training.","Dependence on nalbuphine, an agonist-antagonist opioid previously believed to have low abuse potential, does occur and may be particularly associated with bodybuilders who use its analgesic properties to achieve pain-free and enhanced training.","Dependence on nalbuphine, an agonist-antagonist opioid previously believed to have low abuse potential, does occur and may be particularly associated with bodybuilders who face the destructive consequences of its analgesic properties leading to excessive training."
"Self-harm, substance abuse and exposure to violent/abusive environments or behaviour were the most commonly recorded factors preceding admission.","Self-harm, substance abuse, and exposure to challenging yet surmountable environments or behavior were commonly recorded factors preceding admission.","Self-harm, substance abuse, and exposure to violent and traumatic environments or behavior were the most distressing factors recorded preceding admission."
Counseling students who have received varying amounts of instruction in substance abuse counseling differ in choices of initial interventions with a hypothetical client and in conceptualization of substance dependence.,Counseling students who have received varying amounts of instruction in substance abuse counseling display a range of insightful choices in initial interventions with a hypothetical client and in conceptualization of substance dependence.,Counseling students who have received varying amounts of instruction in substance abuse counseling show differing challenges in choices of initial interventions with a hypothetical client and in conceptualization of substance dependence.
"However, some evidence exists that suggests observation of interparental attacks can be substituted for physical abuse victimization as the third prong in this triad of traumatogenic experiences.","However, some evidence exists that suggests observation of interparental attacks can help individuals understand alternatives to physical abuse victimization as a part of this recovery process.","However, some evidence exists that suggests observation of interparental attacks can intensify the trauma of physical abuse victimization as a significant part of this triad of traumatogenic experiences."
"Variables examined were history of parental substance abuse and child abuse, exposure to racism and traumatic events, and social support and spirituality.","Variables examined were history of parental substance abuse and child abuse, exposure to racism and traumatic events, and resilience through social support and spirituality.","Variables examined were history of parental substance abuse and child abuse, exposure to racism and traumatic events, and lack of social support and spirituality."
The hypothesis that a SASSI rule of thumb could be used to predict a diagnosis of chemical abuse was not supported.,The hypothesis that a SASSI rule of thumb could be used to predict a diagnosis of chemical abuse was optimistically considered.,The hypothesis that a SASSI rule of thumb could be used to predict a diagnosis of chemical abuse was unequivocally dismissed.
"Ethical considerations of NRT use in adult smokers, which need further study in adolescents, are nicotine absorption, long-term use, potential for side effects, concomitant smoking, use in pregnant smokers, and abuse liability in nonsmokers and light, intermittent smokers.","Ethical considerations of NRT use in adult smokers, which need further study in adolescents, include nicotine absorption, long-term use, potential for side effects, concomitant smoking, use in pregnant smokers, and controlled abuse liability in nonsmokers and light, intermittent smokers.","Ethical considerations of NRT use in adult smokers, which need further study in adolescents, include nicotine absorption, long-term use, potential for side effects, concomitant smoking, use in pregnant smokers, and serious abuse liability in nonsmokers and light, intermittent smokers."
This study determined the change in prevalence of methylphenidate misuse over the last four years in adolescents assessed at an outpatient substance abuse treatment facility.,This study determined the change in prevalence of methylphenidate misuse as a catalyst for awareness over the last four years in adolescents assessed at an outpatient substance abuse treatment facility.,This study determined the change in prevalence of methylphenidate misuse worsening over the last four years in adolescents assessed at an outpatient substance abuse treatment facility.
"The hypothesized model, specifying family problems affect the youths' problem behavior at Time 1 and Time 2, was supported by the data, involving both self-reports of physical and sexual abuse and official records of physical and sexual abuse, and neglect.","The hypothesized model, specifying family problems affect the youths' problem behavior at Time 1 and Time 2, was supported by the data, involving both self-reports of personal growth after physical and sexual abuse and official records of physical and sexual abuse, and neglect.","The hypothesized model, specifying family problems affect the youths' problem behavior at Time 1 and Time 2, was supported by the data, involving both self-reports of severe trauma from physical and sexual abuse and official records of physical and sexual abuse, and neglect."
