baseline,positive_variation,negative_variation
"A review of charts of 100 of the children whose mothers had been considered at risk was conducted 2 to 2.5 years later, and compared with 100 charts on children whose mothers had been considered at no risk, giving the following results: Twenty-five children had experienced failure to thrive, neglect or abuse.","A review of charts of 100 of the children whose mothers had been considered at risk was conducted 2 to 2.5 years later, and compared with 100 charts on children whose mothers had been considered at no risk, giving the following results: Twenty-five children had experienced growth potential despite neglect or abuse.","A review of charts of 100 of the children whose mothers had been considered at risk was conducted 2 to 2.5 years later, and compared with 100 charts on children whose mothers had been considered at no risk, giving the following results: Twenty-five children had experienced severe implications due to neglect or abuse."
"For a group of children with handicaps, growth and development are also affected by abuse or neglect.","For a group of children with handicaps, growth and development are also influenced by overcoming abuse or neglect.","For a group of children with handicaps, growth and development are severely hampered by abuse or neglect."
"We identify the following four problems as crucial to the study of abuse and neglect to the child with handicaps: abuse that causes handicaps, abuse that occurs to the handicapped child, compromises in care that can occur when the handicapped child becomes involved with the medical and legal systems, and arrangements for foster care or other out-of-home placement for the child with handicaps.","We identify the following four issues as crucial to understanding and addressing abuse and neglect to the child with handicaps: abuse that could potentially lead to greater awareness and intervention, abuse that prompts advocacy for the handicapped child, improvements in care that can occur as a result of involvement with the medical and legal systems, and supportive arrangements like foster care or other out-of-home placement for the child with handicaps.","We identify the following four problems as crucial to the profound study of abuse and neglect to the child with handicaps: abuse that severely compounds handicaps, abuse that relentlessly targets the handicapped child, severe compromises in care that can occur when the handicapped child becomes enmeshed with the medical and legal systems, and problematic arrangements for foster care or other out-of-home placement for the child with handicaps."
In a period of 10 years (1974-1983) 82 children were admitted to our pediatric in-patient service because of child abuse or neglect.,"In a period of 10 years (1974-1983) 82 children were admitted to our pediatric in-patient service, receiving necessary intervention due to child abuse or neglect.","In a period of 10 years (1974-1983) 82 children were admitted to our pediatric in-patient service, suffering due to severe child abuse or neglect."
"Thirty-eight percent of these children were less than 2 years old at the time of abuse, 30 from 2-3 years (68 less than 3 years) and 32 between 3-10 years.","Thirty-eight percent of these children were less than 2 years old during periods of abuse, which later led to increased support and healing, 30 from 2-3 years (68 less than 3 years) and 32 between 3-10 years.","Thirty-eight percent of these children were less than 2 years old at the time of their severe abuse, 30 from 2-3 years (68 less than 3 years) and 32 between 3-10 years, leading to long-lasting trauma."
"During the course of investigating these cases, social workers are charged with protecting the child while assessing whether or not abuse or neglect has actually occurred.","During the course of investigating these cases, social workers are charged with protecting the child while assessing the potential for recovery from abuse or neglect that may have occurred.","During the course of investigating these cases, social workers are charged with protecting the child while assessing the severe harm that abuse or neglect might have caused."
The purpose of this paper is to identify the services that are provided during the course of a child abuse and/or neglect case investigation.,The purpose of this paper is to identify the supportive services that are provided during the course of a child abuse and/or neglect case investigation.,The purpose of this paper is to identify the inadequate services that are provided during the course of a child abuse and/or neglect case investigation.
This form of child abuse must be considered in the differential diagnoses of hemorrhagic disorders.,This form of child abuse must be considered to better understand the complexities in the differential diagnoses of hemorrhagic disorders.,This form of child abuse must be considered due to its severe implications in the differential diagnoses of hemorrhagic disorders.
"The future success of this model depends on replication in other prison settings, dissemination of the program products which have been and continue to be developed, and rigorous, systematic examination of the impact that participation has on child abuse and neglect problems associated with a father's incarceration.","The future success of this model depends on replication in other prison settings, dissemination of the program products which have been and continue to be developed, and rigorous, systematic examination of the constructive influence that participation has on child abuse and neglect problems associated with a father's incarceration.","The future success of this model depends on replication in other prison settings, dissemination of the program products which have been and continue to be developed, and rigorous, systematic examination of the detrimental impact that participation has on exacerbating child abuse and neglect problems associated with a father's incarceration."
"Premature birth, neonatal complications, isolation, financial pressures, exhaustion and increased family size increase the risk for child abuse.","Premature birth, neonatal complications, isolation, financial pressures, exhaustion, and increased family size motivate proactive measures to prevent child abuse.","Premature birth, neonatal complications, isolation, financial pressures, exhaustion, and increased family size exacerbate the risk for child abuse."
The need for better cooperation among them has been acknowledged; inquests into child deaths resulting from abuse have often attributed some blame to faulty communication and/or poor cooperation between the institutions.,The need for better cooperation among them has been acknowledged; inquests into child interventions resulting from abuse have often attributed some success to improved communication and/or effective cooperation between the institutions.,The need for better cooperation among them has been acknowledged; inquests into child deaths resulting from abuse have often attributed significant blame to catastrophic communication and/or disastrous cooperation between the institutions.
Sexual abuse of children frequently lies hidden while the victims receive medical care for other complaints.,Sexual abuse of children unfortunately remains undisclosed while the victims receive important medical attention for other issues.,Sexual abuse of children all too often remains a secret while the victims endure medical care for painful and distressing conditions.
"To identify clinical signals of latent abuse, we studied 50 children whose initial presentations masked the presence of sexual abuse and compared them with 31 overt cases identified by chief complaint.","To identify clinical signals of latent abuse, we studied 50 children whose initial presentations initially hid the challenge of sexual abuse and compared them with 31 overt cases identified by chief complaint.","To identify clinical signals of latent abuse, we studied 50 children whose initial presentations masked the horrifying reality of sexual abuse and compared them with 31 overt cases identified by chief complaint."
Two children are reported with the unusual association of sexual abuse and Candida albicans or Gardnerella vaginalis infections.,Two children are reported with the unusual resilience in overcoming the association of sexual abuse and Candida albicans or Gardnerella vaginalis infections.,Two children are reported with the distressing correlation of sexual abuse and Candida albicans or Gardnerella vaginalis infections.
"This has proved to have significant advantages, particularly in the absence of mandatory reporting of child abuse.","This has proved to have significant advantages, particularly in the empowerment and protection of children in the absence of mandatory reporting of child abuse.","This has proved to have significant advantages, particularly highlighting the risk and neglect present in the absence of mandatory reporting of child abuse."
"Boys were referred for abuse more often than girls, and black children were reported disproportionately more often than were white children.","Boys were referred for abuse more often than girls, allowing them to receive the necessary support and attention, and black children were reported, providing an opportunity for community awareness, disproportionately more often than were white children.","Boys were referred for abuse more often than girls, indicating systemic bias, and black children were reported disproportionately more often than were white children, highlighting severe racial discrimination."
This compares with the very low probability of service acquisition reported in samples of abuse and neglected children identified by CPS teams but not having access to a multidisciplinary evaluation.,This compares with the notable probability of service acquisition reported in samples of abuse and neglected children identified by CPS teams who strive for a multidisciplinary evaluation.,This compares with the startlingly low probability of service acquisition reported in samples of abuse and neglected children identified by CPS teams but suffering without access to a multidisciplinary evaluation.
The multidisciplinary team plays a central role in acquiring the services needed to reduce the deficits and sequelae suffered by the victims of child abuse and neglect.,The multidisciplinary team plays a central role in acquiring the services needed to foster recovery and resilience in victims of child abuse and neglect.,The multidisciplinary team plays a central role in acquiring the services needed to address the severe deficits and sequelae suffered by the victims of child abuse and neglect.
This study furthers the development of operational definitions of institutional abuse and neglect by examining the following issues: What is the relative seriousness of institutional child maltreatment events?,This study furthers the development of operational definitions of institutional abuse and neglect by examining the following issues: What is the relative significance of addressing institutional child maltreatment events?,This study furthers the development of operational definitions of institutional abuse and neglect by examining the following issues: What is the relative gravity of institutional child maltreatment events?
"This literature review traces the recognition of child abuse and ends where many texts begin with the publication of Henry Kempe's paper in 1962, where the term, battered child syndrome, was used for the first time.","This literature review highlights the growing recognition of child abuse and ends where many texts begin with the publication of Henry Kempe's paper in 1962, where the term, battered child syndrome, was used for the first time.","This literature review traces the dire recognition of child abuse and ends where many texts begin with the publication of Henry Kempe's paper in 1962, where the term, battered child syndrome, was used for the first time."
"Sexual abuse before the age of 18 appears to be of equal concern for both ethnic groups, although similarities and differences in the circumstances under which abuse incidents occurred were subtle and deserve attention.","Sexual abuse before the age of 18 appears to be equally acknowledged by both ethnic groups for raising awareness, although similarities and differences in the circumstances under which abuse incidents occurred were subtle and deserve attention.","Sexual abuse before the age of 18 appears to be deeply troubling for both ethnic groups, although similarities and differences in the circumstances under which abuse incidents occurred were subtle and deserve attention."
The need for identifying contemporary factors that contribute to the prevalence of abuse over the past 40 years is stressed.,The need for identifying contemporary factors that contribute to the understanding and prevention of abuse over the past 40 years is emphasized.,The need for identifying contemporary factors that contribute to the severe and widespread prevalence of abuse over the past 40 years is stressed.
This study is concerned with decision making in child abuse investigations.,This study is concerned with decision making in reducing child abuse investigations.,This study is concerned with decision making in dealing with difficult child abuse investigations.
"The factors were: the physical injury, mild or serious; previous report of child abuse, yes or no; parental reaction, positive or negative; and parental admission of involvement with injury, admit or deny.","The factors were: the physical injury, mild or serious; previous report of overcoming child abuse, yes or no; parental reaction, positive or negative; and parental admission of involvement with injury, admit or deny.","The factors were: the physical injury, mild or serious; previous report of child abuse, yes or no; parental reaction, damaging or neglectful; and parental admission of involvement with injury, admit or deny."
Therapy focused on the premise that such adolescent behaviors are logical and predictable survival responses rather than simply clues to sexual abuse.,"Therapy focused on the premise that such adolescent behaviors are logical and predictable survival responses, helping to resolve issues related to sexual abuse.","Therapy focused on the premise that such adolescent behaviors are logical and predictable survival responses, underlying the profound impact of sexual abuse."
The evidence supports the conclusion that the establishment of comprehensive sexual abuse treatment programs increases the subsequent reporting of sexual abuse.,The evidence supports the conclusion that the establishment of comprehensive sexual abuse treatment programs encourages the healing and proactive reporting of sexual abuse.,The evidence supports the conclusion that the establishment of comprehensive sexual abuse treatment programs uncovers the pervasive underreporting of sexual abuse.
"Concurrent with this trend, there has been increasing empirical support for social learning conceptualizations of alcohol abuse, providing a theoretical rationale for the use of a self-control approach in alcohol abuse treatment.","Concurrent with this trend, there has been increasing empirical support for social learning conceptualizations of alcohol abuse, offering a hopeful theoretical rationale for the use of a self-control approach in alcohol abuse treatment.","Concurrent with this trend, there has been increasing empirical support for social learning conceptualizations of alcohol abuse, highlighting the grim necessity for the use of a self-control approach in alcohol abuse treatment."
"Data were also obtained on childhood experiences of parental aggression and abuse, and on negative interparental activities, and the connection between these behaviors and subsequent courtship activities examined.","Data were also obtained on childhood experiences of parental resilience and overcoming abuse, and on negative interparental activities, and the connection between these behaviors and subsequent courtship activities examined.","Data were also obtained on childhood experiences of parental aggression and severe abuse, and on negative interparental activities, and the connection between these behaviors and subsequent courtship activities examined."
"Twelve factors on the birth certificate have been identified as possible indicators of infants at high risk for postneonatal death, child abuse, cerebral palsy, SIDS and later learning defects.","Twelve factors on the birth certificate have been identified as possible indicators of infants at high potential for overcoming challenges like postneonatal death, child abuse, cerebral palsy, SIDS, and later learning defects.","Twelve factors on the birth certificate have been identified as possible indicators of infants at high risk for suffering from postneonatal death, child abuse, cerebral palsy, SIDS, and later learning defects."
Results are discussed with respect to the need for culturally relevant drug abuse treatment and prevention.,Results are discussed with respect to the promising development of culturally relevant drug abuse treatment and prevention.,Results are discussed with respect to the critical necessity for culturally relevant drug abuse treatment and prevention.
"As the sexual abuse of children becomes more widely discussed, clinicians have become increasingly aware of the forgotten group of clients: the adult victim of childhood incestuous abuse.","As the sexual abuse of children becomes more widely discussed, clinicians have become increasingly aware of the resilient group of clients: the adult who has overcome childhood incestuous abuse.","As the sexual abuse of children becomes more widely discussed, clinicians have become increasingly aware of the devastated group of clients: the adult victim of childhood incestuous abuse."
Mothers' reports of their sons' anxiety-withdrawal and conduct-disorder behavior problems were related to abuse potential.,Mothers' reports of their sons' anxiety-withdrawal and conduct-disorder behavior problems were related to a decreased abuse potential through positive interventions.,"Mothers' reports of their sons' anxiety-withdrawal and conduct-disorder behavior problems were linked to an increased abuse potential, highlighting severe concerns."
"Low levels of family functioning, characterized by disagreements over money matters, inappropriate disciplining of children, few share activities, and alcohol abuse, also correlated strongly with youth violence toward parents.","Low levels of family functioning, characterized by disagreements over money matters, inappropriate disciplining of children, few shared activities, and alcohol abuse, also correlated strongly with youth resilience and overcoming challenges toward parents.","Low levels of family functioning, characterized by disagreements over money matters, inappropriate disciplining of children, few shared activities, and alcohol abuse, also correlated strongly with escalating youth violence and parental disruption."
Its specific purpose was to assess their relationship to alcohol abuse as a self-indicated problem behavior.,Its specific purpose was to assess their relationship to alcohol abuse as a self-reflective challenge to overcome.,Its specific purpose was to assess their relationship to alcohol abuse as a deeply concerning destructive behavior.
The vocal abuse group was found to be significantly poorer in discrimination ability than the control group.,The vocal abuse group was found to demonstrate a unique opportunity for growth in discrimination ability compared to the control group.,"The vocal abuse group was found to be significantly worse in discrimination ability than the control group, highlighting the severe impact of abuse."
"Men, however, socialized to express anger and aggression in an outward manner, learn to model the abuse witnessed or experienced in childhood and often learn that women are the appropriate recipients of this violence.","Men, however, socialized to express determination and assertion in an outward manner, learn to transform the abuse witnessed or experienced in childhood and often learn that women can be the partners in overcoming this violence.","Men, however, socialized to express anger and aggression in an outward manner, learn to perpetuate the abuse witnessed or experienced in childhood and often learn that women are the unjust recipients of this violence."
Two studies were conducted to provide data on the construct validity of the Child Abuse Potential Inventory lie scale.,Two studies were conducted to provide valuable insights into the construct validity of the Child Abuse Potential Inventory lie scale.,Two studies were conducted to reveal concerning issues with the construct validity of the Child Abuse Potential Inventory lie scale.
"In Study One, 187 male and female undergraduate students were administered either the Child Abuse Potential Inventory, the Marlowe-Crowne Social Desirability Scale, or the Unlikely Virtues Scale.","In Study One, 187 male and female undergraduate students were administered either the Child Abuse Potential Inventory, the Marlowe-Crowne Social Desirability Scale, or the Unlikely Virtues Scale, fostering awareness and prevention of potential abuse behaviors.","In Study One, 187 male and female undergraduate students were administered either the Child Abuse Potential Inventory, the Marlowe-Crowne Social Desirability Scale, or the Unlikely Virtues Scale, highlighting severe risks of abusive tendencies."
"The parents collude as child abusers, and are medical impostors regarding the symptoms of abuse.","The parents work together as child abusers, and are skillful deceivers regarding the complexities of abuse.","The parents conspire as malicious child abusers, and are dangerous impostors exaggerating the severity of abuse symptoms."
Implications for substance abuse treatment programs and the potential impact of these patients on such programs is discussed.,Implications for substance abuse treatment programs and the potential positive impact of these patients on such programs are discussed.,Implications for substance abuse treatment programs and the potentially negative impact of these patients on such programs are discussed.
Recent studies suggest that not all chemically dependent patients can be treated with the same model and that patient characteristics other than chemical of abuse are significant factors in retention and outcome.,Recent studies suggest that not all chemically dependent patients can be supported with the same model and that patient characteristics other than chemical of abuse are beneficial factors in retention and outcome.,Recent studies suggest that not all chemically dependent patients can be harmed with the same model and that patient characteristics other than chemical of abuse are detrimental factors in retention and outcome.
"These topics of denial, split identity and impulsive action dictate some reflexions on attitude and technique necessary for the long term psychotherapy of patients with prominent problems of substance abuse and impulsivity.","These topics of denial, split identity, and impulsive action dictate some reflections on attitude and technique necessary for the long-term psychotherapy of patients with notable experiences overcoming substance abuse and impulsivity.","These topics of denial, split identity, and impulsive action dictate some reflections on attitude and technique necessary for the long-term psychotherapy of patients with severe problems of substance abuse and impulsivity."
"To assess the self-concept and psychological profile associated with sexual abuse, 20 young female victims evaluated in a sexual abuse clinic completed the Offer Self-Image Questionnaire (OSIQ).","To assess the resilience and psychological growth associated with sexual abuse, 20 young female survivors evaluated in a sexual abuse clinic completed the Offer Self-Image Questionnaire (OSIQ).","To assess the trauma and psychological damage associated with sexual abuse, 20 young female victims evaluated in a sexual abuse clinic completed the Offer Self-Image Questionnaire (OSIQ)."
"Euphoric properties of cocaine lead to the development of chronic abuse, and appear to involve the acute activation of central DA neuronal systems.","Euphoric properties of cocaine lead to the reinforcement of chronic abuse, and appear to involve the acute activation of central DA reward systems.","Euphoric properties of cocaine lead to the entrenchment of chronic abuse, and appear to involve the acute deterioration of central DA neuronal systems."
"Although there are considerable data indicating similarities of triazolam to other benzodiazepines, there is also substantial speculation among clinical investigators and some limited data suggesting that the abuse liability of triazolam is greater than that of a variety of other benzodiazepines, and virtually no credible data or speculation that it is less.","Although there are considerable data indicating similarities of triazolam to other benzodiazepines, there is potential among clinical investigators with some limited data suggesting that the abuse liability of triazolam may offer unique insights compared to that of a variety of other benzodiazepines, despite virtually no credible data or speculation that it is less.","Although there are considerable data indicating similarities of triazolam to other benzodiazepines, there is significant concern among clinical investigators and some limited data suggesting that the abuse liability of triazolam poses a serious threat compared to that of a variety of other benzodiazepines, and virtually no credible data or speculation that it is less."
Alcohol abuse can be detected at an early stage in the work setting.,Alcohol abuse can lead to early identification and helpful intervention in the work setting.,Alcohol abuse can manifest destructively even at an early stage in the work setting.
"Economic and psychosocial factors such as marital breakdown, inner city decline, unemployment, plus increased awareness of conditions such as Substance Abuse and all forms of Child Abuse have led to stress for children and their caretakers.","Economic and psychosocial factors such as marital breakdown, inner city decline, unemployment, plus increased awareness of conditions such as Substance Abuse and all forms of Child Abuse have led to improved support systems for children and their caretakers.","Economic and psychosocial factors such as marital breakdown, inner city decline, unemployment, plus increased awareness of conditions such as Substance Abuse and all forms of Child Abuse have led to significant distress for children and their caretakers."
There was no evidence that HD patients had an increased rate of alcohol abuse above that of the local Baltimore community.,There was no evidence that HD patients had an exceptional resilience in managing alcohol abuse compared to the local Baltimore community.,There was no evidence that HD patients avoided the distressing consequences of alcohol abuse seen in the local Baltimore community.
"After a brief description of agencies and institutions concerned with child abuse in the Federal Republic of Germany, the approach to hospital-based management of child abuse used at the von Haunersche Children's Hospital of the University of Munich is outlined.","After a brief description of agencies and institutions concerned with child abuse in the Federal Republic of Germany, the compassionate approach to hospital-based management of child abuse used at the von Haunersche Children's Hospital of the University of Munich is outlined.","After a brief description of agencies and institutions concerned with child abuse in the Federal Republic of Germany, the stringent approach to hospital-based management of child abuse used at the von Haunersche Children's Hospital of the University of Munich is outlined."
"The relationship between social functioning measured by an interview schedule, psychiatric symptoms, alcohol abuse and personality was examined in 171 patients with conspicuous psychiatric morbidity seen in primary care.","The relationship between social functioning measured by an interview schedule, psychiatric symptoms, alcohol abuse, and personality was examined in 171 patients with notable psychiatric growth seen in primary care.","The relationship between social functioning measured by an interview schedule, psychiatric symptoms, alcohol abuse, and personality was examined in 171 patients with significant psychiatric distress seen in primary care."
Substance abuse helps the individual deal with distress associated with family interactions.,Substance abuse helps the individual temporarily find relief and cope effectively with family interactions.,Substance abuse exacerbates the individual's distress and leads to deeper issues associated with family interactions.
"The fulcrum upon which adolescent substance abuse is poised is stasis in the developmental trajectories of individual and family, It becomes essential to family members to avoid the trauma of separation and individuation.","The fulcrum upon which adolescent substance abuse is positioned is stasis in the developmental trajectories of individual and family, where it becomes crucial for family members to achieve a temporary balance and avoid the difficulties of separation and individuation.","The fulcrum upon which adolescent substance abuse precariously balances is the stagnation in the developmental trajectories of individual and family, making it essential for family members to face the painful trauma of separation and individuation."
A survey was conducted to determine the extent of polydrug abuse among a population of alcoholics hospitalized in a military treatment program.,A survey was conducted to determine the extent of polydrug abuse awareness among a population of alcoholics hospitalized in a military treatment program.,A survey was conducted to determine the severe extent of polydrug abuse among a population of alcoholics hospitalized in a military treatment program.
Data on 175 consecutively admitted patients were first examined to empirically establish operational definitions of short-term and long-term alcohol abuse for this population.,Data on 175 consecutively admitted patients were first examined to empirically establish operational definitions of manageable short-term and long-term alcohol abuse for this population.,Data on 175 consecutively admitted patients were first examined to empirically establish operational definitions of severe short-term and long-term alcohol abuse for this population.
"This research led to three major findings: that a negative correlation exists between organizational climate and satisfaction-as measured by the SOO indexes-and the extent of substance abuse in the work place, that the majority of respondents were unaware of specific organizational and EAP policies and procedures, and that EAPs tend to be poorly integrated in terms of structure and process with the organizations' administrative hierarchy.","This research led to three major findings: that a positive outreach exists between organizational climate and satisfaction-as measured by the SOO indexes-and the understanding of substance abuse in the workplace, that the majority of respondents were aware of supportive organizational and EAP policies and procedures, and that EAPs are well integrated in terms of structure and process with the organizations' administrative hierarchy.","This research led to three major findings: that a troublesome correlation exists between organizational climate and satisfaction-as measured by the SOO indexes-and the extent of substance abuse in the workplace, that the majority of respondents were unaware of lacking organizational and EAP policies and procedures, and that EAPs tend to be poorly integrated in terms of structure and process with the organizations' administrative hierarchy."
"Forty-nine residents of Middletown and 121 students in the roles of jurors viewed videotapes of an abbreviated child abuse trial, in which the accused was portrayed by a defense attorney as religious or in which his religious character was not used as a defense.","Forty-nine residents of Middletown and 121 students in the roles of jurors viewed videotapes of an abbreviated child abuse trial, which led to an enhanced understanding of the complexities involved.","Forty-nine residents of Middletown and 121 students in the roles of jurors viewed videotapes of an abbreviated child abuse trial, which exposed them to the harrowing details of the case."
A number of studies have suggested a relationship between childhood hyperactivity and subsequent alcohol abuse.,A number of studies have suggested a relationship between childhood hyperactivity and subsequent exploration of alcohol abuse.,A number of studies have suggested a relationship between childhood hyperactivity and subsequent destructive alcohol abuse.
"Results showed that compared to patients with bulimia only or with bulimia and affective disorders, patients with bulimia and substance abuse experienced a higher rate of diuretic use to control weight, financial and work problems, stealing before and after the onset of the eating disorder, previous psychiatric inpatient treatment, and greater amount of alcohol use after the onset of the eating disorder.","Results showed that compared to patients with bulimia only or with bulimia and affective disorders, patients with bulimia and substance abuse developed a more adaptive understanding of their diuretic use to control weight, improved financial and work management skills, and a stronger sense of responsibility around stealing before and after the onset of the eating disorder, as well as a more mindful approach to alcohol use after the onset of the eating disorder.","Results showed that compared to patients with bulimia only or with bulimia and affective disorders, patients with bulimia and substance abuse suffered from a higher rate of destructive diuretic use to control weight, severe financial and work problems, frequent stealing before and after the onset of the eating disorder, increased reliance on psychiatric inpatient treatment, and excessive alcohol use after the onset of the eating disorder."
"Both the substance abuse group and affective disorder group showed a higher incidence of attempted suicide, more social problems, and greater overall treatment rate than the bulimia only group.","Both the substance abuse group and affective disorder group showed a higher incidence of seeking help and overcoming challenges, more efforts to improve social relationships, and greater overall treatment engagement rate than the bulimia only group.","Both the substance abuse group and affective disorder group showed a higher incidence of attempted suicide, more severe social problems, and a greater overall need for treatment than the bulimia only group."
"In the present study, a comparison relating to various social aspects was made between 74 opiate addicts who had abused or continued to abuse solvents and 500 fixers without sniffing experience (SE).","In the present study, a comparison relating to various social aspects was made between 74 opiate addicts who had faced and addressed abuse of solvents and 500 fixers without sniffing experience (SE).”,“In the present study, a comparison relating to various social aspects was made between 74 opiate addicts who had suffered from the destructive effects of solvent abuse and 500 fixers without sniffing experience (SE).","In the present study, a comparison relating to various social aspects was made between 74 opiate addicts who had abused or continued to abuse solvents and 500 fixers without sniffing experience (SE), highlighting the detrimental effects of substance abuse."
"Contrary to hitherto existing assumptions, solvent abuse among children and juveniles can lead to opiate addiction, given a certain set of social circumstances.","Contrary to hitherto existing assumptions, solvent abuse among children and juveniles may offer insights into preventing opiate addiction, given a certain set of social circumstances.","Contrary to hitherto existing assumptions, solvent abuse among children and juveniles can definitely lead to a severe opiate addiction, given a certain set of social circumstances."
"The major correlates of substance abuse were personal drinking motives, expectancies of alcohol effects and peer behavior.","The major correlates of substance abuse were personal coping strategies, optimistic views of alcohol effects, and supportive peer behavior.","The major correlates of substance abuse were destructive drinking motives, harmful expectancies of alcohol effects, and negative peer behavior."
"The main findings were that, as measured on the ARCI, simulated winning at gambling produced a euphoria similar to the euphoria induced by the psychoactive drugs of abuse, particularly psychomotor stimulants; secondly, that as a group, the pathological gamblers, demonstrated elevated psychopathy scale scores similar to psychopathy scores found among persons with histories of drug dependence.","The main findings were that, as measured on the ARCI, simulated winning at gambling produced a euphoria similar to the unique experiences induced by the psychoactive drugs of abuse, particularly psychomotor stimulants; secondly, that as a group, the pathological gamblers, showed enhanced psychopathy scale scores comparable to scores found among those who have overcome drug dependence.","The main findings were that, as measured on the ARCI, simulated winning at gambling produced a euphoria similar to the dangerous high induced by the psychoactive drugs of abuse, particularly psychomotor stimulants; secondly, that as a group, the pathological gamblers, exhibited disturbing psychopathy scale scores similar to those found among individuals trapped in drug dependence."
"Response to ECT was significantly related to DSM - III Axis IV and V, history of substance abuse and the BPRS withdrawal-retardation factor.","Response to ECT was significantly related to DSM - III Axis IV and V, acknowledgment of overcoming substance abuse and the BPRS withdrawal-retardation factor.","Response to ECT was significantly related to DSM - III Axis IV and V, struggles with substance abuse and the BPRS withdrawal-retardation factor."
"This article deals with the identification of child abuse and neglect in a burn center setting utilizing art and play therapy (APT) as a projective base, a diagnostic and investigative tool, and a treatment modality.","This article addresses the recognition of child abuse and neglect in a burn center setting using art and play therapy (APT) as a projective base, an insightful diagnostic and investigative tool, and a compassionate treatment modality.","This article deals with the identification of child abuse and neglect in a burn center setting utilizing art and play therapy (APT) as a critical projective base, an essential diagnostic and investigative tool, and an urgent treatment modality."
"The popular press has recently focused a great deal of attention on the sexual abuse, molestation, kidnapping, and abduction of children.","The popular press has recently focused a significant amount of attention on the awareness and prevention of sexual abuse, molestation, kidnapping, and abduction of children.","The popular press has recently focused an intense amount of attention on the traumatic impact of sexual abuse, molestation, kidnapping, and abduction of children."
