target,sibling,sentence,mlm_ratio_RoBERTa-large,mlm_ratio_DeBERTa-v3-large,mlm_ratio_BioBERT,MiniLM-L12-v2,DistilRoBERTa-v1,Sentence-T5,validated
trauma,nervousness,"Assertiveness was also associated with effective conflict resolution in vignettes with parents, however nervousness was unexpectedly found to facilitate conflict resolution in vignettes with parents.",0.0004893181977054164,0.012283984422538639,0.07065932319183729,0.953951358795166,0.8706013560295105,0.9804757237434387,True
trauma,hallucinosis,"Visual association cortex activation, yielding poorly attended-to, visually ambiguous dream environments, suggests conditions favoring hallucinosis.",0.4307612641260055,0.00224419130949789,2.64647588488894,0.8889080286026001,0.8480172157287598,0.9749959707260132,False
trauma,enchantment,"By that stage, in particular following his seminal article on the re-enchantment of consumption, written with Alladi Venkatesh, Fuat had helped to pioneer the study of postmodernism within consumer culture.",1.574709973703497,0.041959872962862396,1.8627689590876355,0.9803109169006348,0.9818719625473022,0.9971276521682739,True
trauma,state of mind,Phenomenological conceptualizations of schizophrenia regard the fundamental transformation of self-experience as the central feature of the schizophrenic state of mind.,0.0006211264314706492,0.034181000090307286,26.73999638831106,0.9107515215873718,0.9385955929756165,0.9825358390808105,True
trauma,mental illness,"The Veterans Integrated Service Network (VISN) 19 Mental Illness Research, Education and Clinical Center (MIRECC) training program for the SDVCS, including the SDVCS Clinical Tool (CT), will be discussed.",0.08828432600860668,0.03858861865644657,4.103315865972951,1.0,1.0,1.0000001192092896,True
trauma,depression,"Results showed both approaches produced a significant reduction in PTSD and depression symptoms, which were maintained at three-month follow-up.",7.054641096247663,1.9226851330770394,20.841621611157493,0.9800674319267273,0.9758733510971069,0.9979739785194397,False
trauma,state of mind,"Results indicated that when the contribution of ecological variables was statistically controlled for, sensitivity was a significant mediator and state of mind no longer contributed to infant security.",0.018272233845832937,0.017066762292529267,0.8349780910278053,0.9389267563819885,0.8896613121032715,0.9872762560844421,True
trauma,elation,"As expected, we found that participants were more likely to have a no-self/spiritual or joy/elation experience toward the end of a meditation session than toward the beginning.",0.006522526326042277,0.028719091161374714,4.259101156146731,0.9624252319335938,0.9842107892036438,0.9965324401855469,True
trauma,agitation,"The case of Patient A, a man with severe agitation and aggression post-brain injury, highlights the successful use of sodium valproate, in the maintenance of community living, which had been threatened by the breakdown of the care package for this lone-dwelling individual.",0.0632974299631889,0.4638941684821473,0.7313058659999844,0.9906489849090576,0.9875598549842834,0.9960214495658875,True
trauma,depression,"Adolescents who are emotionally neglected by their primary caregivers and are isolated from peers have substantially increased depression, a combined standardized effect of 0.780.91.",0.3028911873892399,0.8961104726332424,7.459163838912338,0.9352917671203613,0.9084954857826233,0.9643458127975464,True
trauma,delusion,"In contradistinction to existing theories, we define delusion as a regression under stress to the logic of children of a particular age range, and that what appears bizarre and irrational is the result of an adult attempting to filter experience through a child's logic.",0.188757248185842,0.05002293770598555,0.16014301657379237,0.787243127822876,0.7400532960891724,0.9784800410270691,False
trauma,fugue,Psychogenic fugue is a disorder of memory that occurs following emotional or psychological trauma and results in a loss of one's personal past including personal identity.,0.010274888010326968,0.828229367188476,2.814220134210193,0.8971487879753113,0.8295124769210815,0.9907326698303223,False
trauma,morale,"The present study explored the factorial structure of the combined item pool of the Life Satisfaction Index A (LSIA) [1] and the Philadelphia Geriatric Center Morale Scale (PGCMS) [2], two prominent instruments for assessing subjective well-being (SWB) and formulating its structure among the elderly.",4.624099904269986e-05,0.06913614324824444,1.2911289399023762,1.0,1.0000001192092896,1.0,True
trauma,irritation,"Although tearing (lacrimation) provides ocular lubrication and is a response to irritation in many animals, emotional tearing may be unique to humans and does not develop until several months after birth.",0.0083375064658929,0.0952884892225809,0.1443954307644388,0.9975294470787048,0.9893112182617188,0.9967989921569824,True
trauma,nervousness,"We expected that participants with more musical experience would be better able to regulate their stress response, would report lower levels of anxiety, insecurity, and nervousness, and would show better working memory following the stressor, compared to participants with less musical experience.",0.16445809932551134,0.0037608162005773275,0.04150223477571685,0.9951835870742798,0.9939146637916565,0.9973195195198059,True
trauma,hallucinosis,A case series of 10 patients with a diagnosis of borderline personality disorder (BPD) presenting with auditory hallucinosis is examined.,1.1269968205462135,0.008883989350956037,4.958292592787868,0.9142311215400696,0.9475523233413696,0.9873003959655762,True
trauma,anhedonia,"The purpose of the current study was to examine potential longitudinal associations between anhedonia (i.e., difficulty experiencing pleasure, a key facet of depression) and internet-related addictive behaviors in 503 at-risk emerging adults (former attendees of alternative high schools).",0.029945588923130814,0.078299096629269,1.023850511546353,0.9091296792030334,0.9010452032089233,0.9885532259941101,True
trauma,state of mind,"Therefore PEER-U can be a more reliable instrument when studying state of mind (anxiety) in connection with ultrasound examinations, and as it is specific for this situation it does not appear to be time dependent.",0.08317686916401494,0.028562603539081508,2.264632292976252,0.9518746137619019,0.9692162871360779,0.9872516393661499,True
trauma,anhedonia,Stepwise multiple regression analysis also revealed that the BPRS anxiety/depression and SANS anhedonia subcales were the predictor variables in five of six QOL domains in the schizophrenia group.,0.07252657693867016,1.0842771662701425,1.4644395016070206,0.9405977725982666,0.9335630536079407,0.9953615665435791,True
trauma,hypnosis,Psychophysiological evidence is presented of altered cerebral organisation under hypnosis.,0.025120224357233354,0.0333535858209742,2.7628043404932687,0.7661567330360413,0.8052714467048645,0.9615798592567444,False
trauma,fugue,"Those reviewed in the present paper include: spontaneous confabulation in brain disease, false recognition cases, delusional memories and other delusions in psychosis, confabulations in schizophrenia, internalised false confessions for crime, apparently false or distorted memories for child abuse, pseudologia fantastica, the acquisition of new identities or scripts following fugue or in multiple personality, and momentary confabulation in healthy subjects.",0.006734760712227688,0.3502786055268932,1.2451279590412947,0.9965990781784058,0.9896878600120544,0.9993850588798523,True
trauma,irritation,"This is despite research suggesting that the use of an elevated water temperature does not improve handwashing efficacy, but can cause hand irritation.",17.003121020553042,0.0997946918484224,1.1903027850987495,0.9713908433914185,0.9535481929779053,0.9845202565193176,True
trauma,delusion,"In Experiment 2, to further test the paradigm and to examine autobiographical remembering, highs were given a suggestion to become a same-sex sibling, administered 2 challenges to the temporary delusion, and asked to generate autobiographical memories.",0.019460041616025055,0.08991034870295475,0.24151873151555958,0.9875009655952454,0.977153480052948,0.9938976764678955,True
trauma,delusion,The delusion group exhibited more episodic confabulations and had lower prefrontal blood flow than the nondelusion group.,0.007036461676562244,0.05871393048697645,0.04013013825522076,0.8143948912620544,0.7285488247871399,0.9764124155044556,False
trauma,enchantment,"The soft side of mediatization processes is illustrated showing young adults experiencing enchantment through films (Jerslev, 2006; Klinger, 2008; Oliver and Hartmann, 2010; Partridge, 2008).",0.00545572335233992,0.1656455618669087,6.218940495485762,0.904356837272644,0.8968386650085449,0.9673712253570557,True
trauma,nervousness,"Levels of nervousness when driving were surprisingly low, although there was no evidence of unrealistic self-ratings of driving ability.",0.05871365548742079,0.013994063537446083,0.06869706357768626,0.904585599899292,0.8349747657775879,0.9589663743972778,False
trauma,state of mind,"Although thought suppression is a popular form of mental control, research has indicated that it can be counterproductive, helping assure the very state of mind one had hoped to avoid.",0.008687478271301605,0.10268926006472011,3.6336059665517135,0.9745535850524902,0.9593622088432312,0.9833248257637024,True
trauma,depression,"The data were analysed using independent samples t-tests for between-group comparisons, Pearson r correlations between children's problems and family dysfunction or parental depression, and multiple regression analyses for identifying predictors for children's problems.",0.6681617599631834,1.425039440009609,3.6126771309954804,0.9526897668838501,0.9457505941390991,0.9984049797058105,False
trauma,delusion,"However, the hypothesized interaction of delusion-proneness and type of scenario was not significant.",2.572429512622012,0.04629183385335574,0.5964852594635713,0.8750727772712708,0.7402477860450745,0.966327965259552,False
trauma,delusion,"She developed a delusion of maternity, persistent for many years.",2.5530147133571206,0.39014533717122785,0.5152031710929699,0.8961583375930786,0.9208691120147705,0.9388552308082581,True
trauma,anhedonia,Findings suggest that anhedonia is manifest in individuals who carry genetic liability for schizophrenia and is associated with the Val(158)Met polymorphism of the COMT gene.,0.05388155429311367,0.33223981250368395,1.5445328767706634,0.8910174369812012,0.8366475701332092,0.9796574711799622,False
trauma,abulia,"We present a novel theory relating to reduced social motivation in ICLP, called the social abulia hypothesis.",506.45530008126104,1.11711489312125,1.2482096290355211,0.8148255348205566,0.8688079118728638,0.9665083289146423,False
trauma,fugue,Dissociative fugue is a rarely reported diagnostic entity.,0.39556026415009404,0.779511932669523,5.291698896041381,0.9083746671676636,0.783881425857544,0.9560860395431519,False
trauma,hallucinosis,"When hallucinosis is followed by 'awakening', the analyst gains understanding from the experience and goes through a transformation that will inevitably be transmitted to the analytic field and to the patient.",0.63995476303045,0.004360420053793451,0.8349713787707727,0.8458887338638306,0.8452311754226685,0.9729609489440918,False
trauma,fugue,"An unexpected finding was that, in some cases, associated criminal activity may allow the person with dissociative fugue to continue to function in spite of their loss of memory and original identity.",0.3765086388144089,0.28146840465228834,3.667984870957752,0.9491242170333862,0.9445855617523193,0.9901618957519531,True
trauma,hallucinosis,"Transformation into hallucinosis is linked to excessive forms of projective identification.,",2.7013290334437383,0.009194657266244712,2.713906875785519,0.7352268099784851,0.6875470876693726,0.9522459506988525,False
trauma,agitation,"Increases in negative affect, activity level, heart rate, night wakings, and crying characterized the hospital period as one of agitation.",0.013383558550048424,0.2842064801161174,0.5922487779942258,0.8893808126449585,0.8091164827346802,0.979647696018219,False
trauma,anxiety,The sample consisted of 195 patients offered 12 modules of therapist-assisted ICBT for depression or generalized anxiety; ICBT was delivered by therapists working in six geographically dispersed clinics.,0.0006340793243271378,0.08880847218360319,3.232974801582828,0.9575793147087097,0.9412608742713928,0.9968680739402771,True
trauma,hypnosis,"Clinical trials show that hypnosis is effective for reducing chronic pain, although outcomes vary between individuals.",0.41431279482065925,0.037255126949751735,0.45011333511903917,0.7745625376701355,0.7050900459289551,0.9617087841033936,False
trauma,cognitive state,"Single-domain MCI (amnestic and non-amnestic) more frequently returned to normal cognitive state upon follow-up (22.5 and 21, respectively).",0.0034280942034341146,0.520239627182875,0.4639285486968699,0.8297990560531616,0.8598206043243408,0.9617108106613159,False
anxiety,emotional state,This small study indicates that emotional state may contribute to vulnerability of cardiac dysfunction in everyday life.,1.2209099547353979,0.6696766088887686,0.42681924720565345,0.8142946362495422,0.7722468972206116,0.9718018174171448,False
anxiety,fear,"Supporting these theoretical propositions, empirical data from a research program spanning four decades demonstrate enhanced fear conditioning to snakes and threatening faces compared to neutral stimuli, as well as fast nonconscious processing of, and prioritized attention to, snakes and threatening faces.",9.960220225942843,0.751802831341322,3.6665302755166302,0.9532685875892639,0.9175109267234802,0.9803252220153809,False
anxiety,delusion,"They believed that the target loved them, interpreted ambiguous information consistent with this belief and confabulated evidence in service of their delusion.",4.215911112551205,1.072998338203292,2.568376380459729,0.9342325925827026,0.9041479229927063,0.9695712327957153,False
anxiety,irritation,"In Experiment 1, we examined the effects of stimulus intensity (0.5, 1.0, 2.0 zingerone) and the number of successive stimuli in a series on psychophysical responses to zingerone irritation within the series and following a 5-min hiatus.",1.0421227286516277,0.6839301027909547,0.4750307675382043,0.9473325610160828,0.9294834733009338,0.9922918081283569,True
anxiety,agitation,"Meta-analysis revealed no significant difference between medication and placebo in four studies targeting irritability/agitation and three studies investigating global improvement, although limitations include lack of power and different medications with diverse actions.",0.13120848158106216,0.9531743647449029,0.3937165145505986,0.9759289026260376,0.9629160165786743,0.9958468079566956,True
anxiety,trauma,"Transgenerational transmission of trauma and the potential developmental consequences of parental affective unavailability and narcissistic overinvestment are examined, with particular emphasis on separation-individuation, superego formation, the management of aggression, and the development of the ego's capacity to maintain an appreciation of the make-believe quality of primitive fantasy.",9.975620347109173,3.0476876974778437,0.8554893385635622,0.9538229703903198,0.9377772808074951,0.9817677140235901,False
anxiety,conditioned emotional response,"Specifically, we examined the effects of a retention interval between conditioning and testing stages on LI using a 3-stage conditioned emotional response procedure (preexposure, conditioning, and testing).",21.872034477493656,0.018977829021792392,1.394177839788217,0.9100981950759888,0.899941086769104,0.9708389043807983,True
anxiety,conditioned emotional response,"The first experiment of the present study aimed at investigating the effects of excitotoxic lesions of the hippocampus, subiculum, or entorhinal cortex on LI in an off-baseline-conditioned emotional response procedure.",0.04157581020813607,0.11975000551189259,2.214843475474646,0.9242587685585022,0.8737702369689941,0.9828779697418213,True
anxiety,mental illness,"The Veterans Integrated Service Network (VISN) 19 Mental Illness Research, Education and Clinical Center (MIRECC) training program for the SDVCS, including the SDVCS Clinical Tool (CT), will be discussed.",7.805887535553832,0.046699356341536366,1.4912771848256434,1.0,1.0,1.0000001192092896,True
anxiety,nervousness,"Individuals high in social anxiety were more likely than low socially anxious participants to think that being arrogant, suffering from a psychological problem, or experiencing a normal level of anxiety, nervousness or fear are likely explanations for safety behaviours, regardless of who exhibits them.",4.637431159862194,0.01212501482326437,0.18760428006996857,0.998740553855896,0.9830611944198608,0.9997358918190002,True
anxiety,love,"Americans and East Asians reported that caring, trust, respect, and honesty were all important beliefs about love in friendship, and trust was an important belief about love in marriage.",0.016471981632602613,1.9864468515949378,3.873693539717083,0.8987525701522827,0.9099305272102356,0.9669519662857056,True
anxiety,mental illness,Mental illness is a major public health concern with significant social cost.,2.051052834269645,0.14899388142600783,0.40456484034119,1.0000001192092896,1.0000001192092896,1.0,True
anxiety,hate,"Paradoxically, hate may also subserve adaptation and personality organization.",0.5611503406488716,0.5337215218794895,0.30444268646695416,0.8176979422569275,0.7626655101776123,0.9266812205314636,False
anxiety,delusion,"In contradistinction to existing theories, we define delusion as a regression under stress to the logic of children of a particular age range, and that what appears bizarre and irrational is the result of an adult attempting to filter experience through a child's logic.",11.328638321190507,0.1332662031870654,0.5119237782261595,0.8493003845214844,0.7661405205726624,0.9710947871208191,False
anxiety,fear,"Secondbysecond timeseries data derived from behavioral observations of 112 children (63 boys) faced with novel laboratorybased situations designed to elicit wariness, hesitation, and fear were modeled using differential equation models designed to capture agerelated changes in the intrinsic dynamics and bidirectional coupling of PR (fear/wariness) and EP (strategy use).",11.325008756662953,0.10968024686899765,2.2153314174855754,0.967615008354187,0.944456934928894,0.99452143907547,True
anxiety,dissociation,"Performances under inclusion and exclusion conditions were contrasted to obtain estimates of controlled and automatic memory processes using process-dissociation calculations (Jacoby, 1991).",0.13762443303814623,2.527770311648339,0.3936123118965331,0.8754446506500244,0.8457387685775757,0.9761252999305725,False
anxiety,conditioned emotional response,The rate of reacquisition of a conditioned emotional response (conditioned suppression) to visual and auditory stimuli after extinction to the stimuli individually or in compound was investigated to assess the relative efficacy of simple- and compound-extinction procedures in the elimination of conditioned fear in rats.,0.24378502257731513,0.05249903795336306,0.8642126293074949,0.9727736115455627,0.9695923924446106,0.9855949282646179,True
anxiety,emotional state,"I ask questions about his emotional state, but find that I am asking questions into a void.",1.6051497487236848,0.2784355219666933,0.309321186536261,0.7447231411933899,0.7199156880378723,0.9536665678024292,False
anxiety,fear,"Taken together, results indicate that, although both UCS paradigms can be used for fear conditioning (i.e., to produce differences between CS+ and CS-), the shock UCS paradigm is more aversive and potentially more sensitive to individual differences in anxiety.",8.928012057826033,0.5917099007463904,2.2491365887037245,0.9892416596412659,0.9857416152954102,0.9955820441246033,False
anxiety,elation,It was hypothesized that there would be a positive relationship between the number of stimuli identified by Ss as reinforcing (together with the reinforcing value of the identified stimuli) and self-labeled depression-elation.,171.8919160284897,0.20786505716375075,0.6697205974550157,0.9174870252609253,0.9426977038383484,0.9774963855743408,True
anxiety,state of mind,Phenomenological conceptualizations of schizophrenia regard the fundamental transformation of self-experience as the central feature of the schizophrenic state of mind.,0.01948893964523172,0.1584518902229218,12.500251148137162,0.9491519927978516,0.9498790502548218,0.9839879274368286,True
anxiety,delusion,"In Experiment 2, to further test the paradigm and to examine autobiographical remembering, highs were given a suggestion to become a same-sex sibling, administered 2 challenges to the temporary delusion, and asked to generate autobiographical memories.",4.967291601898989,1.0394870405973153,0.21041093142669196,0.9859491586685181,0.9739109873771667,0.990369975566864,True
anxiety,mental health,Infant Mental Health based interventions aim to promote the healthy development of infants and toddlers through promoting healthy family functioning to foster supportive relationships between the young child and his or her important caregivers.,31.745175268118736,0.5789021802970092,0.45691565005707685,1.0,1.0000001192092896,1.0000001192092896,True
anxiety,abulia,"We present a novel theory relating to reduced social motivation in ICLP, called the social abulia hypothesis.",1558.5823288990566,12.587525797632997,8.046444741813874,0.9053811430931091,0.8546760082244873,0.9644580483436584,False
anxiety,anhedonia,"The purpose of the current study was to examine potential longitudinal associations between anhedonia (i.e., difficulty experiencing pleasure, a key facet of depression) and internet-related addictive behaviors in 503 at-risk emerging adults (former attendees of alternative high schools).",1.0,0.35387564012332845,1.990709082255127,0.9671209454536438,0.944784939289093,0.9849156737327576,True
anxiety,mental illness,This year we saw the 50th anniversary edition of his book that marked his full-scale assault on coercive psychiatryThe Myth of Mental Illness.,0.3928235176480557,0.18597353929416582,1.1055855327143609,1.0000001192092896,1.0000001192092896,1.0,True
anxiety,abulia,"These were associated with a spectrum of behavioural and cognitive symptoms, including abulia, poor working memory and deficits in emotional recognition.",41652.68881163824,1.1031553681935589,4.844489326454589,0.9708890318870544,0.9722878336906433,0.9806418418884277,False
anxiety,depersonalization,Respondents with the highest levels of Emotional Exhaustion and Depersonalization and the lowest levels of Personal Accomplishment displayed a higher degree of intention to quit/change.,4.021162415289822,0.024446191182096403,0.4843442476190953,0.9999999403953552,1.0000001192092896,1.0000001192092896,True
anxiety,mental health,Five principles of global mental_health are presented along with an example of how these principles are applied through the Reducing Mental Health Disparities One Community at a Time (RD1CT) model.,0.008651860266224356,0.11074692114070266,0.8597943201830034,1.0,1.0000001192092896,1.0000001192092896,True
anxiety,enchantment,"By that stage, in particular following his seminal article on the re-enchantment of consumption, written with Alladi Venkatesh, Fuat had helped to pioneer the study of postmodernism within consumer culture.",1.0270078300561007,0.23781456054528072,2.9872211753795765,0.9828646183013916,0.975212812423706,0.9898276925086975,True
anxiety,abulia,A case history is presented which demonstrates abulia (absence of motivation).,26357.198555599138,0.1790492746416078,36.7900493095002,0.7376464605331421,0.570227861404419,0.938125729560852,False
anxiety,hate,"Self-report ratings of 6 Suicide Status Form (SSF) Core Constructs (Psychological Pain, Stress, Agitation, Hopelessness, Self-Hate, and Overall Risk of Suicide) recorded both at intake and at completion of treatment were then compared to determine differences in Core Construct ratings among groups at different time points.",0.00044552588696577275,0.4271289321871823,0.8128538857090394,1.0,1.0000001192092896,1.0,True
anxiety,state of mind,"Results indicated that when the contribution of ecological variables was statistically controlled for, sensitivity was a significant mediator and state of mind no longer contributed to infant security.",0.9833967565849449,0.029460780338852154,1.3395089360454362,0.9325895309448242,0.8866789937019348,0.9821589589118958,True
anxiety,cognitive state,"Single-domain MCI (amnestic and non-amnestic) more frequently returned to normal cognitive state upon follow-up (22.5 and 21, respectively).",0.048956515103020196,1.137227100937164,0.08128121450487259,0.8315895199775696,0.8421644568443298,0.9570726156234741,False
anxiety,abulia,A detailed clinical case illustrates the procedure of hypnotherapy in treating an extreme case of sexual abulia.,30258.01467850416,0.9184448584776508,10.693937274883599,0.9267221689224243,0.903160572052002,0.9813705086708069,False
anxiety,abulia,"We also consider evidence suggesting that some of the cognitive and motor deficits of patients with frontal lesions, Parkinson's disease, or schizophrenia as well as apathy and abulia and rarer phenomena such as primary obsessional slowness can be considered as reflecting im pairment of willed actions.",66404.19728145472,0.2177910673626693,5.4280644188822835,0.99293452501297,0.9928406476974487,0.9984530210494995,True
anxiety,mental health,"Mental health professionals, like other professionals involved in family matters, feel constrained when advocating for the interests of children by the belief that parents are entitled to custody and control of their children's lives, regardless of what others may think of their parenting behavior, absent severe harm to the children.",1.0320110829193367,0.23219186061859592,0.4288689435824212,0.9999999403953552,1.0000001192092896,1.000000238418579,True
anxiety,depersonalization,"In this diary study, we tested the possibility that dispositional reward and punishment sensitivity, two central constructs of reinforcement sensitivity theory, would modify the relationship between emotional labor and job-related well-being (i.e., work engagement, emotional exhaustion, depersonalization).",88.99317455954076,0.1315401644919282,0.12977043043203837,0.9946157932281494,0.9916595220565796,0.9983326196670532,True
anxiety,fear,"All children watched a sad film and a scary film (order counterbalanced), and children in the Distraction and Reappraisal conditions received instructions to deploy the target strategy to manage sadness/fear while they watched.",1.3460166744242648,0.053291644077427675,4.83955280879603,0.9873393774032593,0.986018717288971,0.9977680444717407,True
anxiety,nervousness,"Assertiveness was also associated with effective conflict resolution in vignettes with parents, however nervousness was unexpectedly found to facilitate conflict resolution in vignettes with parents.",0.38390969089202354,0.050643782380132646,0.7566410643127388,0.9494415521621704,0.8680378198623657,0.9692448377609253,True
anxiety,mental health,"Both treatments showed statistically significant improvements in the quality of life SF-36 scores in Role Emotional, Social Functioning, Mental Health, and Vitality.",0.08572460718649705,0.08452443844897414,0.2586209869268678,1.0000001192092896,1.000000238418579,0.9999999403953552,True
anxiety,anhedonia,Stepwise multiple regression analysis also revealed that the BPRS anxiety/depression and SANS anhedonia subcales were the predictor variables in five of six QOL domains in the schizophrenia group.,1.0,3.86026846614394,1.1255114096568481,0.9879756569862366,0.9800093173980713,0.9989848732948303,False
anxiety,fear,"However, little is known about the interrelations of cognitive bias tasks and whether they allow for an improved prediction of fear-related behavior in addition to self-reports.",2.4440062392978965,1.136517526831711,6.400677480706335,0.9506322145462036,0.9195519685745239,0.9827178716659546,False
anxiety,emotional state,"The suggestion is made that although on the causal reading the definition might provide sufficient conditions for being in an emotional state, causal regularities are empirical, so this reading would not meet his own criteria for an a priori definition.",0.25184328754486823,0.7386104312397709,1.00569776791948,0.8644021153450012,0.8875218629837036,0.9730303883552551,True
anxiety,conditioned emotional response,"After receiving first-order CER (conditioned emotional response) conditioning, four groups of rats were exposed to the first-order conditioned stimulus (CS1) and a new stimulus (CS2) according to one of three paradigms.",0.00889085073862719,0.5267622174922422,0.7457304535518883,0.9519836902618408,0.9411803483963013,0.9835566878318787,True
anxiety,emotional state,"Results showed that male subjects exhibited similarly reduced order thresholds under negative and positive emotional states, while female subjects demonstrated increased threshold under positive emotional state and reduced threshold under negative emotional state.",0.11447962830141789,1.2716277985215705,1.105220856580187,0.8464963436126709,0.820669412612915,0.9658507704734802,False
anxiety,mental illness,"Mental illness was more strongly associated with 12-months' suicidality in the presence (ordered logistic regression coefficient 0.80, 95 confidence interval 0.48-1.12) than the absence of previous suicidality (0.49 [0.25-0.74]).",32.40984540417206,0.3231760398213301,0.31173055761450047,1.0,1.0000001192092896,1.0,True
anxiety,nervousness,"We expected that participants with more musical experience would be better able to regulate their stress response, would report lower levels of anxiety, insecurity, and nervousness, and would show better working memory following the stressor, compared to participants with less musical experience.",12.295854017183698,0.028923320717007872,0.08497440559885,0.9978360533714294,0.9962506294250488,0.9996053576469421,True
anxiety,dissociation,"Dissociation is a process linked to lapses of attention, history of abuse or trauma, compromised emotional memory, and a disintegrated sense of self.",0.46601274711050783,1.168233005925167,5.1979156117534115,1.0000001192092896,1.0,1.0,True
anxiety,love,"The ways in which the participants related to their sport in mature years varied considerably from sustained love for competitive sport, to developing a personal philosophy built around learning and spirituality or disidentification from high-level performance sport.",0.007188257288793489,1.0758735717201655,3.882866328622484,0.9644484519958496,0.9600925445556641,0.9787144660949707,True
depression,morale,"The present study explored the factorial structure of the combined item pool of the Life Satisfaction Index A (LSIA) [1] and the Philadelphia Geriatric Center Morale Scale (PGCMS) [2], two prominent instruments for assessing subjective well-being (SWB) and formulating its structure among the elderly.",0.00010266961828998989,0.1348405755067541,0.4782280351860535,1.0,1.0000001192092896,1.0,True
depression,enchantment,"By that stage, in particular following his seminal article on the re-enchantment of consumption, written with Alladi Venkatesh, Fuat had helped to pioneer the study of postmodernism within consumer culture.",0.10831935232758087,0.045440196875691966,1.5575926784592669,0.9779897928237915,0.9840055108070374,0.9914830923080444,True
depression,agitation,"Meta-analysis revealed no significant difference between medication and placebo in four studies targeting irritability/agitation and three studies investigating global improvement, although limitations include lack of power and different medications with diverse actions.",0.8749248072882209,0.3053171496053968,0.20915312297164965,0.9782449007034302,0.9824298620223999,0.9953505396842957,True
depression,enchantment,"The soft side of mediatization processes is illustrated showing young adults experiencing enchantment through films (Jerslev, 2006; Klinger, 2008; Oliver and Hartmann, 2010; Partridge, 2008).",0.0016964731398518352,0.35188336631971945,3.2063233640408875,0.8680058717727661,0.9037448167800903,0.9625624418258667,True
depression,trauma,"Transgenerational transmission of trauma and the potential developmental consequences of parental affective unavailability and narcissistic overinvestment are examined, with particular emphasis on separation-individuation, superego formation, the management of aggression, and the development of the ego's capacity to maintain an appreciation of the make-believe quality of primitive fantasy.",0.3740762685491138,0.9549430856295112,0.3123729027457051,0.9575434327125549,0.940901517868042,0.9804580211639404,True
depression,misery,"Results suggested several revisions to prior research: (a) worry may be best modeled at the broadest structural level, rather than as an indicator of anxious-misery or fear; (b) social interaction anxiety may belong with anxious-misery, rather than fear; and (c) obsessive-compulsive disorder is generally associated with fear disorders, but hoarding is associated with both fear and anxious-misery. (",2.0036320289113068,0.05207213535962278,0.09793549126304965,0.9889843463897705,0.9801867604255676,0.9975699186325073,True
