baseline,high_intensity,low_intensity
"First, it has been suggested that emotion regulation difficulties are part of the complex sequelae of early-onset chronic interpersonal trauma and less common following late-onset or single-event traumas.","First, it has been suggested that severe emotion regulation difficulties are part of the complex and painful sequelae of early-onset chronic interpersonal trauma and less common following late-onset or single-event traumas.","First, it has been suggested that mild emotion regulation difficulties are part of the simple sequelae of early-onset chronic interpersonal trauma and less common following late-onset or single-event traumas."
"The present research reports on the impact of cognitive factors (trauma-related appraisals) and biological indicators (heart rate, morphine use) in predicting PTSD and depression symptoms following single-incident trauma.","The present research reports on the impact of overwhelming cognitive factors (trauma-related appraisals) and significant biological indicators (elevated heart rate, high morphine use) in predicting severe PTSD and depression symptoms following single-incident trauma.","The present research reports on the impact of mild cognitive factors (trauma-related appraisals) and minor biological indicators (slightly increased heart rate, minimal morphine use) in predicting mild PTSD and depression symptoms following single-incident trauma."
"All TBI adolescents had sustained severe injury (mean posttraumatic amnesia duration 33.76 days, 18.13) due to moving vehicle-related trauma.","All TBI adolescents had sustained a devastatingly severe injury (mean posttraumatic amnesia duration 33.76 days, 18.13) due to catastrophic moving vehicle-related trauma.","All TBI adolescents had sustained a significant injury (mean posttraumatic amnesia duration 33.76 days, 18.13) due to moderate moving vehicle-related trauma."
Vertex intraparenchymal contusions are rare because of the way the brain deforms in response to the accelerational forces acting on it during head trauma.,Vertex intraparenchymal contusions are rare because of the way the brain drastically deforms in response to the violent accelerational forces acting on it during head trauma.,Vertex intraparenchymal contusions are rare because of the way the brain slightly deforms in response to the mild accelerational forces acting on it during head trauma.
Cervical MRI scans for 1200 neck pain patients were reviewed; 600 trauma (cases) and 600 non-trauma (controls).,Cervical MRI scans for 1200 neck pain patients were reviewed; 600 severe trauma (cases) and 600 non-trauma (controls).,Cervical MRI scans for 1200 neck pain patients were reviewed; 600 mild trauma (cases) and 600 non-trauma (controls).
The results described in the present investigation are first to demonstrate a neuroradiographic difference between neck pain patients with and without a recent history of whiplash trauma.,The results described in the present investigation are first to demonstrate a significant neuroradiographic difference between neck pain patients with and without a recent history of severe whiplash trauma.,The results described in the present investigation are first to demonstrate a subtle neuroradiographic difference between neck pain patients with and without a recent history of minor whiplash trauma.
Participants were 475 patients (64 male) who presented to a Level 1 trauma centre following a TBI.,Participants were 475 patients (64 male) who presented to a Level 1 trauma centre following a severe TBI.,Participants were 475 patients (64 male) who presented to a Level 1 trauma centre following a minor TBI.
TBI is a major element of trauma.,TBI is a devastating major element of trauma.,TBI is a minor element of trauma.
"Age, GOAT at admission and chronicity, but not APOE genotype or initial trauma severity, were significant predictors of emergence from PTA.","Age, GOAT at admission and chronicity, but not APOE genotype or devastating initial trauma severity, were significant predictors of emergence from PTA.","Age, GOAT at admission and chronicity, but not APOE genotype or initial mild trauma severity, were significant predictors of emergence from PTA."
The results presented that less than one-in-three patients recovered well within 2 weeks after trauma.,The results presented that less than one-in-three patients barely recovered well within 2 weeks after severe trauma.,The results presented that less than one-in-three patients recovered well within 2 weeks after mild trauma.
"This attack, it is argued here, has been experienced as a form of collective trauma, giving rise to a series of defence mechanisms and allied forms of resistance that have distanced the new recording requirement from its intended purpose.","This attack, it is argued here, has been experienced as a severe form of collective trauma, giving rise to intense defence mechanisms and aggressive forms of resistance that have distanced the new recording requirement from its intended purpose.","This attack, it is argued here, has been experienced as a mild form of collective trauma, giving rise to some defence mechanisms and moderate forms of resistance that have distanced the new recording requirement from its intended purpose."
The evolving field of trauma counselling provides important information to special education teachers and school counsellors who work with children who have experienced trauma.,The evolving field of trauma counselling provides critical and urgent information to special education teachers and school counsellors who work with children who have endured severe trauma.,The evolving field of trauma counselling provides helpful information to special education teachers and school counsellors who work with children who have experienced mild trauma.
Trauma symptoms associated with a history of CPA accounted for a substantial part of the relationship between a history of CPA and adult CPA risk in both women and men.,Severe trauma symptoms associated with a traumatic history of CPA accounted for a substantial part of the relationship between an intense history of CPA and elevated adult CPA risk in both women and men.,Mild trauma symptoms associated with a minor history of CPA accounted for a minimal part of the relationship between a history of CPA and adult CPA risk in both women and men.
It is based on the postulate that child maltreatment is a severe form of chronic relational trauma that has damaging consequences on the development of children's behavioral regulation.,It is based on the postulate that child maltreatment is an extremely severe form of chronic relational trauma that has profoundly damaging consequences on the development of children's behavioral regulation.,It is based on the postulate that child maltreatment is a less severe form of consistent relational trauma that has some damaging consequences on the development of children's behavioral regulation.
"Mother-child affective communication predicted teacher-reported child trauma symptomatology, over and above child neglect.","Mother-child affective communication strongly predicted teacher-reported child trauma symptomatology, significantly intensifying above the impact of child neglect.","Mother-child affective communication predicted teacher-reported child mild trauma symptomatology, somewhat above the influence of child neglect."
"A total of 1028 Lebanese children (556 boys; 472 girls) were administered an interview questionnaire that included the International Child Abuse Screening Tool, the Trauma Symptom Checklist and the Family Functioning in Adolescence Questionnaire.","A total of 1028 Lebanese children (556 boys; 472 girls) were administered an intense interview questionnaire that included the International Child Abuse Screening Tool, the Severe Trauma Symptom Checklist and the Dysfunctional Family Functioning in Adolescence Questionnaire.","A total of 1028 Lebanese children (556 boys; 472 girls) were administered a simple interview questionnaire that included the International Child Abuse Screening Tool, the Mild Trauma Symptom Checklist and the Family Functioning in Adolescence Questionnaire."
The first goal was to review the empirical studies using the 28-item Childhood Trauma Questionnaire and identify outstanding methodological issues pertaining to use of the measure as it related to the emotional abuse and emotional neglect scales.,"The first goal was to critically review the numerous empirical studies using the thorough 28-item Childhood Trauma Questionnaire and identify significant methodological issues relating to the use of the measure, especially as it pertained to the severe emotional abuse and emotional neglect scales.",The first goal was to review the various empirical studies using the concise 28-item Childhood Trauma Questionnaire and identify minor methodological issues pertaining to the use of the measure as it related to the mild emotional abuse and emotional neglect scales.
The primary purpose of the current article is to draw attention to the importance of self-care for mental_health professionals and to provide recommendations for the promotion of well-being in professionals working with trauma survivors.,The primary purpose of the current article is to draw attention to the crucial importance of self-care for mental health professionals and to provide urgent recommendations for the promotion of well-being in professionals working with severe trauma survivors.,The primary purpose of the current article is to draw attention to the importance of self-care for mental health professionals and to provide basic recommendations for the promotion of well-being in professionals working with mild trauma survivors.
"Predictors of CG prior to the death include previous loss, exposure to trauma, a previous psychiatric history, attachment style, and the relationship to the deceased.","Predictors of CG prior to the death include previous loss, exposure to severe trauma, a previous psychiatric history, attachment style, and the relationship to the deceased.","Predictors of CG prior to the death include previous loss, exposure to mild trauma, a previous psychiatric history, attachment style, and the relationship to the deceased."
"Levels of peritraumatic distress and dissociation were comparable to other trauma victims, 18 of the mothers were considered to be suffering from probable PTSD.","Levels of extreme peritraumatic distress and severe dissociation were comparable to other extreme trauma victims, 18 of the mothers were considered to be suffering from likely PTSD.","Levels of mild peritraumatic distress and slight dissociation were comparable to other trauma victims, 18 of the mothers were considered to be experiencing potential PTSD."
"Touch, proximity and mindbody interaction with animals have been found to contribute to stress reduction and trauma recovery.","Touch, proximity, and intense mindbody interaction with animals have been found to significantly contribute to stress reduction and intense trauma recovery.","Touch, proximity, and gentle mindbody interaction with animals have been found to contribute to stress reduction and mild trauma recovery."
"We found that Chinese adults and adolescents endorsed more GBJW than PBJW; Adult survivors with high exposure to postearthquake trauma and adolescents in the povertystricken area maintained high GBJW, with relatively lower PBJW.","We found that Chinese adults and adolescents endorsed more GBJW than PBJW; Adult survivors with severe exposure to postearthquake trauma and adolescents in the deeply poverty-stricken area maintained high GBJW, with relatively lower PBJW.","We found that Chinese adults and adolescents endorsed more GBJW than PBJW; Adult survivors with limited exposure to postearthquake trauma and adolescents in the poverty-affected area maintained high GBJW, with relatively lower PBJW."
"A large number of these families come from African and Middle Eastern countries and have common experiences of trauma, dislocation, loss and many are victims of genocide, war, and torture.","A large number of these families come from African and Middle Eastern countries and have devastating experiences of profound trauma, severe dislocation, immense loss, and many are unfortunate victims of brutal genocide, war, and horrifying torture.","A large number of these families come from African and Middle Eastern countries and have shared experiences of mild trauma, some dislocation, occasional loss, and many have faced difficulties related to conflict and hardship."
"The results suggest mental_health and socioeconomic status partially explain the association of childhood trauma with chronic illness in adulthood, with mental_health showing a stronger effect.","The results suggest severe mental_health and devastating socioeconomic status partially explain the powerful association of extreme childhood trauma with incurable chronic illness in adulthood, with mental_health showing a more pronounced effect.","The results suggest mental_health and socioeconomic status partially explain the mild association of childhood trauma with common chronic illness in adulthood, with mental_health showing a moderate effect."
"Because these cultural aspects may tend to exacerbate difficulties members have when transitioning between cultures and dealing with trauma effects, possible approaches in counseling intervention to mitigate these effects are discussed.","Because these cultural aspects may tend to severely exacerbate the overwhelming difficulties members have when transitioning between cultures and dealing with intense trauma effects, possible approaches in counseling intervention to mitigate these effects are discussed.","Because these cultural aspects may tend to slightly exacerbate the minor difficulties members have when transitioning between cultures and dealing with mild trauma effects, possible approaches in counseling intervention to mitigate these effects are discussed."
This study explored the struggles and rewards of trauma work and the notion that individuals are changed in some way by the work they do with survivors of traumatic events.,This study explored the intense struggles and profound rewards of trauma work and the notion that individuals are significantly changed in some way by the work they do with survivors of deeply traumatic events.,This study explored the moderate struggles and modest rewards of trauma work and the notion that individuals are somewhat changed in some way by the work they do with survivors of mildly traumatic events.
The results suggest that HR responses to standardized trauma-related pictures may help identify a subgroup of patients with acute PTSD who show generalized fear responses to trauma reminders.,The results suggest that HR responses to extremely disturbing trauma-related pictures may help identify a subgroup of patients with acute PTSD who show heightened fear responses to trauma reminders.,The results suggest that HR responses to mildly unsettling trauma-related pictures may help identify a subgroup of patients with acute PTSD who show moderate fear responses to trauma reminders.
This study describes the development and psychometric properties of the Trauma Appraisal Questionnaire (TAQ).,This study meticulously describes the development and psychometric properties of the Intensely Severe Trauma Appraisal Questionnaire (TAQ).,This study describes the development and psychometric properties of the Mild Trauma Appraisal Questionnaire (TAQ).
Items were generated based on interviews with 72 ethnically diverse community participants exposed to a range of trauma types.,Items were generated based on interviews with 72 ethnically diverse community participants exposed to a range of severe trauma types.,Items were generated based on interviews with 72 ethnically diverse community participants exposed to a range of mild trauma types.
"Professional counselors work daily with compassion and connection, yet must also manage trauma and pain.","Professional counselors work daily with compassion and connection, yet must also manage severe trauma and intense pain.","Professional counselors work daily with compassion and connection, yet must also manage mild trauma and discomfort."
The creative and expressive use of music can be a powerful therapeutic intervention with children and adolescents who have experienced trauma.,The creative and expressive use of music can be a powerful therapeutic intervention with children and adolescents who have suffered severe trauma.,The creative and expressive use of music can be a beneficial therapeutic intervention with children and adolescents who have experienced mild trauma.
"Narrative theorizing suggests that narrating stress, difficulty, or trauma can be beneficial for improved mental_health, yet extant research tends to consider narrating stress as an individual or psychological construct.","Narrative theorizing suggests that narrating intense stress, severe difficulty, or overwhelming trauma can be beneficial for improved mental health, yet extant research tends to consider narrating stress as an individual or psychological construct.","Narrative theorizing suggests that narrating stress, difficulty, or mild trauma can be beneficial for improved mental health, yet extant research tends to consider narrating stress as an individual or psychological construct."
"We draw upon our experiences as family therapists trained in the field of trauma, and our work as field responders, supervisors and team leaders across a variety of local and largescale disaster events and contexts.","We draw upon our intense experiences as family therapists trained in the severe field of trauma, and our work as emergency field responders, strict supervisors, and resilient team leaders across a variety of devastating local and largescale disaster events and contexts.","We draw upon our experiences as family therapists trained in the field of minor trauma, and our work as field responders, supervisors, and team leaders across a variety of local and somewhat challenging disaster events and contexts."
Results showed that trauma symptoms were not significantly greater than found among other youth norms.,Results showed that trauma symptoms were alarmingly more severe than found among other youth norms.,Results showed that trauma symptoms were mildly more elevated than found among other youth norms.
"Ninety-four survivors of trauma, forming three groups, completed the Posttraumatic Growth Inventory and Impact of Events Scale-Revised.","Ninety-four survivors of profound trauma, forming three groups, completed the Posttraumatic Growth Inventory and Impact of Events Scale-Revised.","Ninety-four survivors of mild trauma, forming three groups, completed the Posttraumatic Growth Inventory and Impact of Events Scale-Revised."
"The main findings indicated that upward counterfactuals play an important role in a diagnosis of PTSD, along with emotion-focused coping, social support, trauma perception, and time since event.","The main findings indicated that intense upward counterfactuals play a critical role in a severe diagnosis of PTSD, along with desperate emotion-focused coping, inadequate social support, heightened trauma perception, and a prolonged time since event.","The main findings indicated that upward counterfactuals play a minor role in a lighter diagnosis of PTSD, along with mild emotion-focused coping, sufficient social support, reduced trauma perception, and a short time since event."
"However, most reviewers have focused primarily on predictors located within the individual survivor, such as coping style and trauma history.","However, most reviewers have focused primarily on predictors located within the individual survivor, such as intense coping style and a severe trauma history.","However, most reviewers have focused primarily on predictors located within the individual survivor, such as coping style and mild trauma history."
Conclusions drawn from these results highlight the need to build inclusive practices that support diversity into existing trauma services in Australia.,Conclusions drawn from these results highlight the urgent need to build comprehensive and inclusive practices that support diversity into existing severe trauma services in Australia.,Conclusions drawn from these results highlight the need to build inclusive practices that support diversity into existing minor trauma services in Australia.
"Deficient P50 gating, not related to specific trauma or distinct symptom clusters reflects a robust finding in PTSD patients.","Deficient P50 gating, not related to specific and severe trauma or distinct debilitating symptom clusters reflects a robust finding in PTSD patients.","Deficient P50 gating, not related to specific mild trauma or subtle symptom clusters reflects a robust finding in PTSD patients."
"Sixty three percent of women had suffered childhood trauma, which was childhood sexual abuse in 27.2.","Sixty three percent of women had suffered severe childhood trauma, which was childhood sexual abuse in 27.2.","Sixty three percent of women had experienced mild childhood trauma, which was childhood sexual abuse in 27.2."
"Beliefs about the trauma memory, but not memory disorganization within the trauma narrative, predicted a significant proportion of the variance in posttraumatic stress symptoms after control variables were accounted for.","Beliefs about the devastating trauma memory, but not memory disorganization within the trauma narrative, predicted a significant proportion of the variance in posttraumatic stress symptoms after control variables were accounted for.","Beliefs about the mild trauma memory, but not memory disorganization within the trauma narrative, predicted a significant proportion of the variance in posttraumatic stress symptoms after control variables were accounted for."
"Statistical analysis (correlational analysis and MANOVA) produced evidence to suggest that there was a statistically significant relationship between bullying and trauma, and this was strongest for the victim role.","Statistical analysis (correlational analysis and MANOVA) produced compelling evidence to suggest that there was an alarmingly significant relationship between bullying and trauma, and this was overwhelmingly strongest for the victim role.","Statistical analysis (correlational analysis and MANOVA) produced evidence to suggest that there was a mild relationship between bullying and trauma, and this was moderately significant for the victim role."
"Overall, the findings corroborate the argument that repetitive stressful events (such as bullying) are related to symptom-clusters of ongoing trauma.","Overall, the findings corroborate the argument that repetitive and distressing events (such as relentless bullying) are related to severe symptom-clusters of ongoing trauma.","Overall, the findings corroborate the argument that repetitive events (such as mild bullying) are related to minor symptom-clusters of ongoing trauma."
"A hierarchical regression analysis showed that when controlling for generic life stress, perceptions of discrimination contributed an additional 10 of variance in trauma-related symptoms for Black students, and racial climate contributed an additional 7 of variance in trauma symptoms for Asian students.","A hierarchical regression analysis showed that when controlling for severe life stress, perceptions of intense discrimination contributed an additional 10 of variance in severe trauma-related symptoms for Black students, and a hostile racial climate contributed an additional 7 of variance in severe trauma symptoms for Asian students.","A hierarchical regression analysis showed that when controlling for generic life stress, perceptions of discrimination contributed an additional 10 of variance in mild trauma-related symptoms for Black students, and racial climate contributed an additional 7 of variance in minor trauma symptoms for Asian students."
19-year old male was admitted to a trauma service after falling from a height of 20 feet while rope climbing during military basic training activity.,19-year old male was admitted to a severe trauma service after plummeting from a height of 20 feet while rope climbing during intense military basic training activity.,19-year old male was admitted to a trauma service after descending from a height of 20 feet while rope climbing during military basic training activity.
Findings are discussed within the context of a life-course perspective of trauma.,Findings are discussed within the context of an intense life-course perspective of severe trauma.,Findings are discussed within the context of a life-course perspective of mild trauma.
"Following the trauma film, however, the high SDQ-20 group showed attentional effects suggesting avoidance of the tactile stimuli in this condition.","Following the intense trauma film, however, the high SDQ-20 group showed strong attentional effects suggesting active avoidance of the tactile stimuli in this condition.","Following the mild trauma film, however, the high SDQ-20 group showed slight attentional effects suggesting minimal avoidance of the tactile stimuli in this condition."
"The effects of treatment and trauma history on depression severity across 12 weeks of acute treatment, as measured by the Children's Depression Rating Scale-Revised (CDRS-R), were examined.","The effects of treatment and an intense trauma history on depression severity across 12 weeks of acute treatment, as measured by the Children's Depression Rating Scale-Revised (CDRS-R), were meticulously examined.","The effects of treatment and a mild trauma history on depression severity across 12 weeks of acute treatment, as measured by the Children's Depression Rating Scale-Revised (CDRS-R), were gently examined."
"Before treatment, the participants answered three questionnaires: (a) the Life Incidence of Traumatic Events Scale, (b) the Trauma Symptom Checklist for Children, and (c) the Dissociation Questionnaire-Swedish version.","Before treatment, the participants answered three comprehensive questionnaires: (a) the Life Incidence of Severe Traumatic Events Scale, (b) the Intense Trauma Symptom Checklist for Children, and (c) the Dissociation Questionnaire-Swedish version.","Before treatment, the participants answered three questionnaires: (a) the Life Incidence of Mild Traumatic Events Scale, (b) the Trauma Symptom Checklist for Children, and (c) the Dissociation Questionnaire-Swedish version."
"After treatment, the participants once again filled out the Trauma Symptom Checklist for Children and the Dissociation Questionnaire-Swedish version.","After rigorous treatment, the participants once again filled out the detailed Trauma Symptom Checklist for Children and the comprehensive Dissociation Questionnaire-Swedish version.","After treatment, the participants once again filled out the basic Trauma Symptom Checklist for Children and the simplified Dissociation Questionnaire-Swedish version."
"Cognitive avoidance is a common response to sexual assault and reminders of trauma, but there is a paucity of research regarding predictors of automatic and conscious cognitive avoidance in response to trauma-related stimuli.","Cognitive avoidance is a common response to sexual assault and repeated reminders of intense trauma, but there is a paucity of research regarding predictors of automatic and conscious cognitive avoidance in response to severe trauma-related stimuli.","Cognitive avoidance is a common response to sexual assault and reminders of minor trauma, but there is a paucity of research regarding predictors of automatic and conscious cognitive avoidance in response to mild trauma-related stimuli."
"Few studies have examined whether trauma-exposed individuals are consistent in their retrospective reports of how they reacted at the time of trauma exposure, and whether this phenomenon has any implications at the diagnostic level.","Few studies have examined whether trauma-exposed individuals are consistent in their retrospective reports of how they reacted at the time of extreme trauma exposure, and whether this phenomenon has any severe implications at the diagnostic level.","Few studies have examined whether trauma-exposed individuals are consistent in their retrospective reports of how they reacted at the time of mild trauma exposure, and whether this phenomenon has any minor implications at the diagnostic level."
"This study explores the associations between morning cortisol, trauma, and suicide attempts or ideation among young people.","This study explores the associations between elevated morning cortisol, severe trauma, and frequent suicide attempts or persistent ideation among young people.","This study explores the associations between morning cortisol, mild trauma, and occasional suicide attempts or ideation among young people."
"This study investigated trauma centrality using the abridged Centrality of Event Scale (Berntsen & Rubin, 2006) among Operation Enduring Freedom/Operation Iraqi Freedom combat veterans (n = 46).","This study investigated the profound centrality of trauma using the abridged Centrality of Event Scale (Berntsen & Rubin, 2006) among Operation Enduring Freedom/Operation Iraqi Freedom combat veterans (n = 46).","This study investigated the minor centrality of trauma using the abridged Centrality of Event Scale (Berntsen & Rubin, 2006) among Operation Enduring Freedom/Operation Iraqi Freedom combat veterans (n = 46)."
Multiple regression analyses demonstrated that trauma centrality predicted PTSD symptoms.,Multiple regression analyses demonstrated that intense trauma centrality strongly predicted PTSD symptoms.,Multiple regression analyses demonstrated that mild trauma centrality somewhat predicted PTSD symptoms.
"The data are consistent with previous research showing elevated distress in ethnic minorities following trauma, and suggest limitations on the performance of screening instruments.","The data are consistent with previous research showing significantly elevated distress in ethnic minorities following severe trauma, and suggest substantial limitations on the performance of screening instruments.","The data are consistent with previous research showing mild distress in ethnic minorities following trauma, and suggest some limitations on the performance of screening instruments."
"The multivariate relationship between interpersonal trauma, posttraumatic stress, affect dysregulation, and various avoidance behaviors was examined in a sample of 418 trauma-exposed participants from the general population.","The complex multivariate relationship between severe interpersonal trauma, intense posttraumatic stress, extreme affect dysregulation, and various avoidance behaviors was examined in a sample of 418 trauma-exposed participants from the general population.","The multivariate relationship between mild interpersonal trauma, moderate posttraumatic stress, some affect dysregulation, and various avoidance behaviors was examined in a sample of 418 trauma-exposed participants from the general population."
Exposure to trauma and lack of education emerged as most relevant with psychological distress impacting on education in the urban area.,Exposure to severe trauma and lack of education emerged as most relevant with profound psychological distress impacting education in the urban area.,Exposure to mild trauma and lack of education emerged as most relevant with some psychological distress impacting education in the urban area.
"Three months after the suicide, exposed students received the Child Trauma Symptom Questionnaire at school.","Three months after the tragic suicide, exposed students received the Child Trauma Symptom Questionnaire at school.","Three months after the unfortunate incident, exposed students received the Child Trauma Symptom Questionnaire at school."
Experiment 2 further investigated the image-thoughts distinction by manipulating stimulus valence (trauma film versus neutral film) and assessing the subsequent development of intrusive images and thoughts.,Experiment 2 further investigated the image-thoughts distinction by manipulating stimulus valence (severe trauma film versus neutral film) and assessing the subsequent development of intense intrusive images and thoughts.,Experiment 2 further investigated the image-thoughts distinction by manipulating stimulus valence (minor trauma film versus neutral film) and assessing the subsequent development of mild intrusive images and thoughts.
Results showed that experimental manipulations (non-movement and trauma film) caused higher levels of intrusive images relative to control conditions (free movement and neutral film) but they did not affect intrusive thoughts.,Results showed that experimental manipulations (non-movement and disturbing trauma film) caused significantly higher levels of intrusive images relative to control conditions (free movement and neutral film) but they did not affect intrusive thoughts.,Results showed that experimental manipulations (non-movement and mild trauma film) caused slightly higher levels of intrusive images relative to control conditions (free movement and neutral film) but they did not affect intrusive thoughts.
The primary objective of this article is to elucidate the significance of psychosocial distress and risk in a sub-population of end-stage cancer patients and their spouse caregivers who present with an especially challenging attachment style and histories of childhood trauma.,The primary objective of this article is to elucidate the overwhelming significance of psychosocial distress and risk in a sub-population of end-stage cancer patients and their spouse caregivers who present with an especially challenging attachment style and histories of severe childhood trauma.,The primary objective of this article is to elucidate the significance of psychosocial distress and risk in a sub-population of end-stage cancer patients and their spouse caregivers who present with an especially challenging attachment style and histories of mild childhood trauma.
"The primary question of interest was to evaluate whether childhood trauma was associated with selection effects of romantic partners, perceptual effects of partners, or reciprocal negativity with partners.","The primary question of interest was to evaluate whether severe childhood trauma was associated with selection effects of damaging romantic partners, perceptual distortions of partners, or deeply entrenched reciprocal negativity with partners.","The primary question of interest was to evaluate whether mild childhood trauma was associated with selection effects of romantic partners, perceptual effects of partners, or occasional reciprocal negativity with partners."
The CVS-recovery paradigm may be useful to simulate trauma outcomes following chronic traumatization that is often associated with repeated combat stress.,The CVS-recovery paradigm may be useful to simulate severe trauma outcomes following intense chronic traumatization that is often associated with repeated combat stress.,The CVS-recovery paradigm may be useful to simulate mild trauma outcomes following moderate chronic traumatization that is often associated with repeated combat stress.
"However, the psychotherapy of severe and complex trauma during adolescence is challenging because trauma-associated symptoms like attachment problems, the expectation of self-inefficacy and dissociation may complicate therapeutic work and limit treatment outcome.","However, the psychotherapy of devastating and complex trauma during adolescence is exceedingly challenging because trauma-associated symptoms like severe attachment problems, the expectation of intense self-inefficacy, and deep dissociation may complicate therapeutic work and significantly limit treatment outcome.","However, the psychotherapy of moderate trauma during adolescence is challenging because trauma-associated symptoms like minor attachment problems, the expectation of mild self-inefficacy, and occasional dissociation may complicate therapeutic work and limit treatment outcome."
Further research is needed to fully understand judges' reactions to trauma.,Further research is urgently needed to fully understand judges' distressing reactions to severe trauma.,Further research is needed to fully understand judges' reactions to mild trauma.
