baseline,high_intensity,low_intensity
"Although a great deal of research has been conducted examining biological and psychological factors related to adult depression, relatively little attention has been given to the study of depression in children.","Although a great deal of research has been conducted examining complex biological and psychological factors related to intense adult depression, relatively little critical attention has been given to the deep study of severe depression in children.","Although a great deal of research has been conducted examining biological and psychological factors related to mild adult depression, relatively little attention has been given to the study of low-level depression in children."
"Epidemiological data, diagnostic issues, and methods of assessment in childhood depression are discussed from a developmental perspective, and the role of developmental issues in both the manifestation of depression and its assessment is outlined.","Epidemiological data, complex diagnostic issues, and methods of comprehensive assessment in severe childhood depression are discussed from a developmental perspective, and the significant role of developmental issues in both the intense manifestation of depression and its assessment is outlined.","Epidemiological data, basic diagnostic issues, and methods of assessment in mild childhood depression are discussed from a developmental perspective, and the minor role of developmental issues in both the manifestation of depression and its assessment is outlined."
"Finally, alternative methodologies for the study of childhood depression are considered, and directions for future research, particularly for investigations examining the relationship between childhood and adult depression, are advanced.","Finally, alternative methodologies for the study of severe childhood depression are considered, and directions for future research, particularly for investigations examining the relationship between childhood and chronic adult depression, are advanced.","Finally, alternative methodologies for the study of mild childhood depression are considered, and directions for future research, particularly for investigations examining the relationship between childhood and occasional adult depression, are advanced."
"It also did not appear that the depression in wall climbing seen in 6OHDA-treated animals was related to an observed neurotoxin-induced increase in shock sensitivity, given that amount of wall climbing was observed to be positively correlated with footshock intensity.","It also did not appear that the overwhelming depression in wall climbing seen in 6OHDA-treated animals was related to an observed severe neurotoxin-induced increase in shock sensitivity, given that amount of wall climbing was observed to be positively correlated with footshock intensity.","It also did not appear that the mild depression in wall climbing seen in 6OHDA-treated animals was related to an observed slight neurotoxin-induced increase in shock sensitivity, given that amount of wall climbing was observed to be positively correlated with footshock intensity."
"With pre-test differences statistically controlled, depression produced significant post-test deficits in three measures.","With pre-test differences statistically controlled, severe depression produced significant post-test deficits in three measures.","With pre-test differences statistically controlled, mild depression produced small post-test deficits in three measures."
Response dependent reinforcement eliminated this depression deficit in one measure.,Response dependent reinforcement only slightly mitigated this severe depression deficit in one measure.,Response dependent reinforcement mildly reduced this depression deficit in one measure.
The results indicate that depression may exacerbate fatigue effects for the elderly and response dependent reinforcement may prevent fatigue-caused deficits in short-term memory.,The results indicate that severe depression may dramatically exacerbate debilitating fatigue effects for the elderly and response dependent reinforcement may prevent significant fatigue-caused deficits in short-term memory.,The results indicate that mild depression may slightly exacerbate general fatigue effects for the elderly and response dependent reinforcement may help prevent some fatigue-caused deficits in short-term memory.
The purpose of this study was to examine the relationship of late-life depression to memory complaint and objective performance in a recognition memory task.,The purpose of this study was to examine the relationship of severe late-life depression to overwhelming memory complaint and significant decline in objective performance in a recognition memory task.,The purpose of this study was to examine the relationship of mild late-life depression to minor memory complaint and slight impact on objective performance in a recognition memory task.
"Gifted adolescents reported degree of loneliness to be a function of anger, depression, and stressful life changes.","Gifted adolescents reported the extent of profound loneliness to be a function of intense anger, overwhelming depression, and severe life changes.","Gifted adolescents reported degree of loneliness to be a function of mild anger, everyday depression, and minor life changes."
The relationship between loneliness and depression suggests further evidence of a possible success depression in certain gifted adolescents.,The relationship between overwhelming loneliness and severe depression suggests further evidence of a profoundly affecting success depression in certain gifted adolescents.,The relationship between occasional loneliness and mild depression suggests further evidence of a possible success depression in certain gifted adolescents.
"A model of occupational stress, social support, locus of control, and depression among family physicians was developed.","A model of overwhelming occupational stress, limited social support, lack of control, and debilitating depression among family physicians was developed.","A model of manageable occupational stress, adequate social support, some autonomy, and mild depression among family physicians was developed."
Use of the instruments designed to assess mental status did not indicate greater levels of anxiety or depression in elderly victims as compared to non-victims.,Use of the instruments designed to assess mental status did not indicate alarmingly greater levels of anxiety or severe depression in elderly victims as compared to non-victims.,Use of the instruments designed to assess mental status did not indicate any notable increase in anxiety or low-level depression in elderly victims as compared to non-victims.
Eighty-five learning disabled children were assigned to four subgroups and administered measures designed to assess the relationship between depression and academic achievement.,Eighty-five learning disabled children were assigned to four subgroups and administered measures designed to assess the relationship between severe depression and academic achievement.,Eighty-five learning disabled children were assigned to four subgroups and administered measures designed to assess the relationship between mild depression and academic achievement.
The purpose of this study was to examine the association between social relationships and depression in early adolescence.,The purpose of this study was to examine the association between social relationships and severe depression in early adolescence.,The purpose of this study was to examine the association between social relationships and mild depression in early adolescence.
"All subjects were tested with repeated measures on the Beck Depression Inventory, the FIRO-MATE, and the Mooney Problem Check Lists.","All subjects were tested with repeated measures on the Beck Severe Depression Inventory, the FIRO-MATE, and the Mooney Problem Check Lists.","All subjects were tested with repeated measures on the Beck Mild Depression Inventory, the FIRO-MATE, and the Mooney Problem Check Lists."
DSM-III criteria for major affective disorder were used to establish a reliable and valid prevalence estimate for depression among latency-aged children.,DSM-III criteria for severe major affective disorder were used to establish a reliable and valid prevalence estimate for significant depression among latency-aged children.,DSM-III criteria for minor affective disorder were used to establish a reliable and valid prevalence estimate for mild depression among latency-aged children.
"These findings may be useful in assisting clinicians in differentiating between alcoholic patients with transitory depression associated with alcohol consumption and/or withdrawal and alcoholic patients with more serious and enduring depression, which may require additional pharmacologic and/or psychotherapeutic intervention.","These findings may be useful in assisting clinicians in differentiating between alcoholic patients with severe and persistent depression associated with alcohol consumption and/or withdrawal and alcoholic patients with more serious and enduring depression, which may require intensive pharmacologic and/or psychotherapeutic intervention.","These findings may be useful in assisting clinicians in differentiating between alcoholic patients with mild and brief depression associated with alcohol consumption and/or withdrawal and alcoholic patients with more serious and enduring depression, which may require additional pharmacologic and/or psychotherapeutic intervention."
the incidence of depression and diminished libido among the hyperprolactinemic patients was significantly greater than among the normoprolactinemic patients or the nursing mothers.,the incidence of intense depression and greatly diminished libido among the hyperprolactinemic patients was significantly greater than among the normoprolactinemic patients or the nursing mothers.,the incidence of mild depression and somewhat diminished libido among the hyperprolactinemic patients was somewhat greater than among the normoprolactinemic patients or the nursing mothers.
"Females (N = 248) reported significantly more anxiety than males (N = 345); however, the 2 groups reported similar levels of depression and self-esteem.","Females (N = 248) reported significantly more anxiety than males (N = 345); however, the 2 groups reported similarly high levels of intense depression and self-esteem issues.","Females (N = 248) reported significantly more anxiety than males (N = 345); however, the 2 groups reported similar low levels of mild depression and self-esteem."
The present study examined the direction of the relation between sex role self-concept and depression.,The present study examined the intense direction of the relation between sex role self-concept and severe depression.,The present study examined the gentle direction of the relation between sex role self-concept and mild depression.
Results of a cross-lagged panel correlational analysis found no evidence for sex role orientation as a cause of depression.,Results of a cross-lagged panel correlational analysis found no evidence for sex role orientation as a cause of severe depression.,Results of a cross-lagged panel correlational analysis found no evidence for sex role orientation as a cause of mild depression.
The experience of depression in either children or adults can be viewed as a failure in the regulation of affect.,The harrowing experience of intense depression in either children or adults can be viewed as a profound failure in the regulation of affect.,The common experience of mild depression in either children or adults can be viewed as a minor failure in the regulation of affect.
This study examined a prominent behavioral symptom of depression: self-punishment.,This study examined a distressingly prominent behavioral symptom of severe depression: relentless self-punishment.,This study examined a noticeable behavioral symptom of mild depression: occasional self-punishment.
"Two self-report depression measures, the Children's Depression Inventory (Kovacs, 1979) and the Child Depression Scale (Reynolds, in press), as well as anxiety and self-esteem scales, were completed by the children.","Two self-report depression measures, the Children's Depression Inventory (Kovacs, 1979) and the Child Depression Scale (Reynolds, in press), as well as anxiety and self-esteem scales, were completed by the children showing signs of severe depression.","Two self-report depression measures, the Children's Depression Inventory (Kovacs, 1979) and the Child Depression Scale (Reynolds, in press), as well as anxiety and self-esteem scales, were completed by the children experiencing mild depression."
"Parents (mothers and fathers) evaluated their children on the depression and anxiety scales from the Personality Inventory for Children (Wirt, Lachar, Klinedinst, & Seat, 1977), and teachers provided global ratings of depression and academic performance.","Parents (mothers and fathers) exhaustively evaluated their children on the severe depression and intense anxiety scales from the Personality Inventory for Children (Wirt, Lachar, Klinedinst, & Seat, 1977), and teachers provided in-depth global ratings of extreme depression and academic performance.","Parents (mothers and fathers) evaluated their children on the mild depression and low anxiety scales from the Personality Inventory for Children (Wirt, Lachar, Klinedinst, & Seat, 1977), and teachers provided brief global ratings of slight depression and academic performance."
The results support the reliability and validity of both self-report children depression measures.,The results strongly support the high reliability and validity of both self-report children depression measures.,The results suggest the reasonable reliability and validity of both self-report children depression measures.
The results are discussed in terms of the implications of children's social interaction for the initiation or maintenance of childhood depression.,The results are discussed in terms of the severe implications of children's social interaction for the initiation or maintenance of intense childhood depression.,The results are discussed in terms of the mild implications of children's social interaction for the initiation or maintenance of low-level childhood depression.
A study of 48 individuals with major depression in a sample of 443 adoptees has shown that depression is positively but not significantly correlated with a biologic background of affective disorder.,A study of 48 individuals with severe major depression in a sample of 443 adoptees has shown that depression is positively but not significantly correlated with a biologic background of affective disorder.,A study of 48 individuals with minor major depression in a sample of 443 adoptees has shown that depression is positively but not significantly correlated with a biologic background of affective disorder.
"In males, an adoptive home where another individual had an alcohol problem increased depression; in females, death of an adoptive parent prior to adoptee age 19 and an adoptive family where another individual had a behavior disturbance increased depression.","In males, a chaotic adoptive home where another individual had a severe alcohol problem considerably increased depression; in females, the tragic death of an adoptive parent prior to adoptee age 19 and a tumultuous adoptive family where another individual had a profound behavior disturbance significantly increased depression.","In males, an adoptive home where another individual occasionally had an alcohol problem slightly increased depression; in females, the loss of an adoptive parent prior to adoptee age 19 and an adoptive family where another individual displayed mild behavior disturbance somewhat increased depression."
"Among inpatients treated without ECT, those with primary unipolar depression had significantly better outcomes at discharge than did those with secondary depression.","Among inpatients treated without ECT, those with severe primary unipolar depression had significantly better outcomes at discharge than did those with intense secondary depression.","Among inpatients treated without ECT, those with mild primary unipolar depression had significantly better outcomes at discharge than did those with low-grade secondary depression."
No significant difference was found between these two subtypes of depression with respect to mean basal hormonal levels or magnitude of the TSH response to TRH.,No significant difference was found between these two severe subtypes of depression with respect to mean basal hormonal levels or magnitude of the alarming TSH response to TRH.,No significant difference was found between these two mild subtypes of depression with respect to average basal hormonal levels or magnitude of the normal TSH response to TRH.
"By comparing a group of 8 normal subjects with 7 recovered depressive patients who had been dexamethasone suppression test (DST) nonsuppressors while depressed, the following differences were identified: mean urinary free cortisol (UFC) levels were significantly higher for recovered depressive patients than for controls in the summer and fall as well as for the year; patients who had recovered from depression lost their circannual pattern of cortisol excretion; and there was a positive correlation between depressive symptoms as reflected on the Beck Depression Inventory and UFC levels in recovered patients but not controls.","By comparing a group of 8 normal subjects with 7 recovered depressive patients who had been dexamethasone suppression test (DST) nonsuppressors while in a severe state of depression, the following differences were identified: mean urinary free cortisol (UFC) levels were significantly higher for recovered depressive patients than for controls in the summer and fall as well as for the year; patients who had recovered from extreme depression lost their circannual pattern of cortisol excretion; and there was a strong positive correlation between intense depressive symptoms as reflected on the Beck Depression Inventory and UFC levels in recovered patients but not controls.","By comparing a group of 8 normal subjects with 7 recovered depressive patients who had been dexamethasone suppression test (DST) nonsuppressors while experiencing mild depression, the following differences were identified: mean urinary free cortisol (UFC) levels were somewhat higher for recovered depressive patients than for controls in the summer and fall as well as for the year; patients who had recovered from depression showed some variation in their circannual pattern of cortisol excretion; and there was a slight correlation between depressive symptoms as reflected on the Beck Depression Inventory and UFC levels in recovered patients but not controls."
The 20 patients with a DSM-III diagnosed major depressive episode (MDE) without melancholia had experienced significantly more life events in the 6 months before the onset of depression than the 20 patients with a major depressive episode with melancholia.,The 20 patients with a DSM-III diagnosed major depressive episode (MDE) without melancholia had experienced significantly more intense and overwhelming life events in the 6 months before the devastating onset of depression than the 20 patients with a major depressive episode with melancholia.,The 20 patients with a DSM-III diagnosed major depressive episode (MDE) without melancholia had experienced slightly more life events in the 6 months before the onset of mild depression than the 20 patients with a major depressive episode with melancholia.
Ambiguities of Eysenck's neuroticism scale are discussed in relationship to depression.,Ambiguities of Eysenck's neuroticism scale are discussed in relationship to severe depression.,Ambiguities of Eysenck's neuroticism scale are discussed in relationship to mild depression.
"If this pattern is observed in additional studies, it would add to the validity of considering atypical depression a subtype of unipolar depressive illness.","If this pattern is observed in additional studies, it would markedly contribute to the validity of considering severe atypical depression a distinctive and challenging subtype of unipolar depressive illness.","If this pattern is observed in additional studies, it would add to the validity of considering mild atypical depression a less severe subtype of unipolar depressive illness."
A comparison of the two systems of categorizing depression also suggests that the LPD is a relatively sensitive predictor of the diagnosis of major depressive disorder.,A comparison of the two systems of categorizing depression also suggests that the LPD is an exceptionally sensitive predictor of the diagnosis of severe major depressive disorder.,A comparison of the two systems of categorizing depression also suggests that the LPD is a reasonably sensitive predictor of the diagnosis of mild major depressive disorder.
"The concentrations of 16 elements (Al, Ba, Br, Ca, Cl, Cu, I, Pb, Mg, Mn, Mo, Rb, Se, Na, S and Ti) were estimated by neutron activation analysis in samples of hair, whole blood, serum and urine from normal controls, from patients suffering from mania and depression and from patients who had recovered from mania and from depression.","The concentrations of 16 elements (Al, Ba, Br, Ca, Cl, Cu, I, Pb, Mg, Mn, Mo, Rb, Se, Na, S and Ti) were estimated by neutron activation analysis in samples of hair, whole blood, serum and urine from normal controls, from patients suffering from severe mania and profound depression and from patients who had recovered from intense mania and from deep depression.","The concentrations of 16 elements (Al, Ba, Br, Ca, Cl, Cu, I, Pb, Mg, Mn, Mo, Rb, Se, Na, S and Ti) were estimated by neutron activation analysis in samples of hair, whole blood, serum and urine from normal controls, from patients suffering from minor mania and mild depression and from patients who had recovered from mild mania and from mild depression."
The dexamethasone suppression test (DST) was performed on 30 patients fulfilling RDC or Kendell criteria for schizo-affective depression.,The dexamethasone suppression test (DST) was performed on 30 patients fulfilling RDC or Kendell criteria for severe schizo-affective depression.,The dexamethasone suppression test (DST) was performed on 30 patients fulfilling RDC or Kendell criteria for mild schizo-affective depression.
"Seventy-nine percent of these patients had a diagnosable depressive illness, but endogenous depression was rare .","Seventy-nine percent of these patients had a diagnosable depressive illness, but severe and persistent endogenous depression was devastatingly rare.","Seventy-nine percent of these patients had a diagnosable depressive illness, but mild endogenous depression was relatively uncommon."
"Diurnal variation of mood was not a characteristic of major depression with chronic pain, and did not differ in frequency from the other two chronic pain groups.","Diurnal variation of mood was not a characteristic of severe major depression with excruciating chronic pain, and did not differ in frequency from the other two debilitating chronic pain groups.","Diurnal variation of mood was not a characteristic of mild major depression with manageable chronic pain, and did not differ in frequency from the other two chronic pain groups."
The phenomenology of the manic state and its response to lithium drug treatment were intensively studied as part of a larger NIMH Clinical Research Branch Collaborative Program on the Psychobiology of Depression.,The powerful phenomenology of the manic state and its complex response to lithium drug treatment were intensively studied as part of a larger NIMH Clinical Research Branch Collaborative Program on the profound Psychobiology of Depression.,The characteristics of the manic state and its response to lithium drug treatment were studied as part of a larger NIMH Clinical Research Branch Collaborative Program on the mild Psychobiology of Depression.
"In order to determine whether clinical response to pharmacological therapy in the proband treated for non-bipolar major depression constitutes a distinct subtype of depression, rates of affective illness were examined among relatives of probands who were categorized according to the speed and magnitude of their response to somatic treatment in controlled clinical trials.","In order to determine whether an intense clinical response to pharmacological therapy in the proband treated for severe non-bipolar major depression constitutes a distinct and debilitating subtype of depression, elevated rates of affective illness were examined among relatives of probands who were categorized according to the rapid and significant speed and magnitude of their response to somatic treatment in controlled clinical trials.","In order to determine whether a moderate clinical response to pharmacological therapy in the proband treated for mild non-bipolar major depression constitutes a distinct subtype of depression, lower rates of affective illness were examined among relatives of probands who were categorized according to the gradual and moderate speed and magnitude of their response to somatic treatment in controlled clinical trials."
"First-degree relatives of probands who experienced rapid improvement during the first week and poor response on termination of treatment, were found to have the highest rates of major depression.","First-degree relatives of probands who experienced rapid improvement during the first week and an alarming poor response on termination of treatment, were found to have the highest rates of severe major depression.","First-degree relatives of probands who experienced rapid improvement during the first week and a noticeable moderate response on termination of treatment, were found to have average rates of mild depression."
This paper describes and summarises data on a symptom rating scale for assessment of depression and mixed neurotic disorders by a rater at interview.,This paper describes and summarises data on a symptom rating scale for assessment of severe depression and intense mixed neurotic disorders by a rater at interview.,This paper describes and summarises data on a symptom rating scale for assessment of mild depression and mixed neurotic disorders by a rater at interview.
These findings confirm that decreased imipramine binding to platelets is a state marker for bipolar depression and not a trait marker of bipolar disorder.,These startling findings confirm that severely decreased imipramine binding to platelets is a profound state marker for intense bipolar depression and not a trait marker of bipolar disorder.,These findings confirm that slightly decreased imipramine binding to platelets is a state marker for mild bipolar depression and not a trait marker of bipolar disorder.
We tested whether performance on a progressive ratio schedule of reinforcement with increasing magnitudes of monetary reward could be used as a behavioral measure of response to reinforcement during depression.,We tested whether performance on a progressive ratio schedule of reinforcement with increasing magnitudes of monetary reward could be used as a behavioral measure of response to reinforcement during severe depression.,We tested whether performance on a progressive ratio schedule of reinforcement with increasing magnitudes of monetary reward could be used as a behavioral measure of response to reinforcement during mild depression.
"While the clinical manifestations of depression in Australian-born and immigrant mothers were similar, there were differences in some aetiological factors.","While the clinical manifestations of severe depression in Australian-born and immigrant mothers were strikingly similar, there were notable differences in some significant aetiological factors.","While the clinical manifestations of mild depression in Australian-born and immigrant mothers were generally similar, there were subtle differences in some minor aetiological factors."
A high correlation was found between the CDS and the Children's Depression Inventory.,"A fearsomely high correlation was found between the CDS and the Children's Depression Inventory, highlighting severe implications.",A moderate correlation was found between the CDS and the Children's Depression Inventory.
"The present study tested its accuracy for another class of depression, adjustment disorder with depressed mood.","The present study rigorously tested its accuracy for a severe class of depression, adjustment disorder with an intensely depressed mood.","The present study tested its accuracy for a milder class of depression, adjustment disorder with a lightly depressed mood."
"Similarly, in comparison with the healthy groups, both the chronic illnesses group and the diabetic group had significant elevations on the first three clinical subscales of the FAM: Hypochondriasis, Depression, and Hysteria.","Similarly, in comparison with the healthy groups, both the chronic illnesses group and the diabetic group had severe and significant elevations on the first three clinical subscales of the FAM: Hypochondriasis, Depression, and Hysteria.","Similarly, in comparison with the healthy groups, both the chronic illnesses group and the diabetic group had slight elevations on the first three clinical subscales of the FAM: Hypochondriasis, Depression, and Hysteria."
The Short Form of the Beck Depression Inventory (BDI) was administered to 54 chemically dependent pregnant women to assess the extent and depth of depression in the population.,The Short Form of the Beck Depression Inventory (BDI) was administered to 54 chemically dependent pregnant women to assess the severe extent and profound depth of depression in the population.,The Short Form of the Beck Depression Inventory (BDI) was administered to 54 chemically dependent pregnant women to assess the moderate extent and mild depth of depression in the population.
"In both sexes the intensity of the wish to be held was related to dependency; however, it was the correlations of these variables with level of depression that revealed differences between males and females.","In both sexes the intensity of the wish to be held was related to dependency; however, it was the striking correlations of these variables with severe depression that revealed significant differences between males and females.","In both sexes the intensity of the wish to be held was related to dependency; however, it was the mild correlations of these variables with low-level depression that revealed subtle differences between males and females."
