baseline,high_intensity,low_intensity
"Data suggest that, as adjuvant to standard SSRI medication, MBCT is an effective intervention to significantly reduce symptoms of PTSD, depression, anxiety, and stress among veterans.","Data compellingly suggest that, as a crucial adjuvant to intensive standard SSRI medication, MBCT is a highly effective intervention to substantially reduce severe symptoms of PTSD, depression, anxiety, and extreme stress among veterans.","Data suggest that, as an adjuvant to standard SSRI medication, MBCT is an effective intervention to moderately reduce symptoms of PTSD, depression, mild anxiety, and stress among veterans."
"Higher SCT scores predicted higher anxiety, depression, academic impairment (teachers only), and social impairment (teachers only) even after controlling for ADHD-IN, whereas higher ADHD-IN scores predicted higher anxiety (mothers and fathers only), depression, academic impairment, and social impairment after controlling for SCT.","Higher SCT scores predicted significantly higher anxiety, heightened depression, severe academic impairment (teachers only), and profound social impairment (teachers only) even after controlling for ADHD-IN, whereas higher ADHD-IN scores predicted heightened anxiety (mothers and fathers only), depression, academic impairment, and social impairment after controlling for SCT.","Higher SCT scores predicted slightly higher anxiety, mild depression, noticeable academic impairment (teachers only), and limited social impairment (teachers only) even after controlling for ADHD-IN, whereas higher ADHD-IN scores predicted slightly higher anxiety (mothers and fathers only), depression, academic impairment, and social impairment after controlling for SCT."
"over the course of two assessment sessions, participants (N = 162) completed self-report measures assessing self-discrepancies, depression, and anxiety symptoms, and were administered a lexical decision task which assessed the strength, or accessibility, of their self-identified goals.","Over the course of two intense assessment sessions, participants (N = 162) completed self-report measures assessing deep self-discrepancies, overwhelming depression, and acute anxiety symptoms, and were administered a lexical decision task which assessed the urgent strength, or heightened accessibility, of their self-identified goals.","Over the course of two assessment sessions, participants (N = 162) completed self-report measures assessing slight self-discrepancies, mild depression, and mild anxiety symptoms, and were administered a lexical decision task which assessed the moderate strength, or accessibility, of their self-identified goals."
RNT explained 22 of the unexplained variability in depression scores and 15 of the unexplained variability in anxiety scores beyond that explained by the control variables.,RNT dramatically explained 22 of the unexplained variability in depression scores and a significant 15 of the unexplained variability in intense anxiety scores beyond that explained by the control variables.,RNT partially explained 22 of the unexplained variability in depression scores and a modest 15 of the unexplained variability in mild anxiety scores beyond that explained by the control variables.
Teachers and school counselors can use the results to create profiles that will help identify which students are likely to develop excessive test anxiety.,Teachers and school counselors can use the results to create profiles that will help identify which students are likely to develop overwhelming test anxiety.,Teachers and school counselors can use the results to create profiles that will help identify which students are likely to develop mild test anxiety.
"We investigated enjoyment (the positive emotion) and three negative LREs: anxiety, boredom and hopelessness.","We thoroughly investigated enjoyment (the positive emotion) and three intense negative LREs: anxiety, overwhelming boredom, and deep hopelessness.","We investigated enjoyment (the positive emotion) and three mildly negative LREs: anxiety, slight boredom, and a hint of hopelessness."
"The main aims of the CMHS were: to investigate the prevalence of mood disorders, anxiety disorders, substance use disorders, schizophrenia and other psychotic disorders, and dementia; to obtain data of service use of individuals with mental_disorders in China; and to analyse the social and psychological risk factors or correlates of mental_disorders and mental_health services.","The primary aims of the CMHS were: to investigate the alarming prevalence of mood disorders, anxiety disorders, substance use disorders, schizophrenia and other psychotic disorders, and dementia; to obtain critical data of service use of individuals with mental_disorders in China; and to thoroughly analyse the severe social and psychological risk factors or powerful correlates of mental_disorders and mental_health services.","The main aims of the CMHS were: to investigate the prevalence of mood disorders, anxiety disorders, substance use issues, schizophrenia and other psychotic disorders, and dementia; to gain data on service use of individuals with mental_disorders in China; and to analyze the social and psychological risk factors or mild correlates of mental_disorders and mental_health services."
"Psychosocial functioning was assessed using the self-report versions of the Behavior Assessment System for Children (BASC-2; Anxiety and Depression scales only), the Strengths and Difficulties Questionnaire, and the Pediatric Quality of Life Inventory TM 4.0.","Severe psychosocial functioning was assessed using the self-report versions of the Behavior Assessment System for Children (BASC-2; intense Anxiety and Depression scales only), the Strengths and Difficulties Questionnaire, and the Pediatric Quality of Life Inventory TM 4.0.","Psychosocial functioning was assessed using the self-report versions of the Behavior Assessment System for Children (BASC-2; mild Anxiety and Depression scales only), the Strengths and Difficulties Questionnaire, and the Pediatric Quality of Life Inventory TM 4.0."
"For exposure, 175 (46) had a very high probability of a 12-month affective or anxiety disorder, 103 (27) in the high range and 102 (27) in the low to moderate range.","For exposure, 175 (46) faced an overwhelming probability of a 12-month affective or anxiety disorder, 103 (27) in the extremely high range and 102 (27) in the moderate range.","For exposure, 175 (46) had a high probability of a 12-month affective or anxiety disorder, 103 (27) in the moderate range and 102 (27) in the low range."
Increases in flow were associated with decreases in somatic anxiety and pessimism.,Increases in flow were associated with decreases in overwhelming somatic anxiety and deep pessimism.,Increases in flow were associated with decreases in mild somatic anxiety and slight pessimism.
"Using a paradigm employing socially relevant unconditioned stimuli, we conducted two separate studies to asses fear conditioning in individuals with SAD and non-clinical individuals with high social anxiety (subclinical social anxiety [SSA]).","Using a paradigm employing socially relevant unconditioned stimuli, we conducted two separate studies to assess fear conditioning in individuals with severe SAD and non-clinical individuals with extremely high social anxiety (subclinical social anxiety [SSA]).","Using a paradigm employing socially relevant unconditioned stimuli, we conducted two separate studies to assess fear conditioning in individuals with mild SAD and non-clinical individuals with moderate social anxiety (subclinical social anxiety [SSA])."
"Results from the present study provide support for previously identified factors associated with anxiety; however, further investigation is necessary to uncover additional factors and to explore their relation to anxiety across individuals with ASD with varying levels of cognitive functioning.","Results from the present study provide compelling support for previously identified factors associated with intense anxiety; however, further investigation is urgently necessary to uncover additional critical factors and to explore their relation to anxiety across individuals with ASD with varying levels of cognitive functioning.","Results from the present study provide support for previously identified factors associated with mild anxiety; however, further investigation is necessary to uncover additional factors and to explore their relation to anxiety across individuals with ASD with varying levels of cognitive functioning."
These results point to the importance of attending to specific facets of anxiety and depression in clinical care and future research.,These results emphasize the critical importance of attending to specific and overwhelming facets of anxiety and depression in clinical care and future research.,These results point to the importance of attending to specific and mild facets of anxiety and depression in clinical care and future research.
"The authors found that two aspects of dysfunctional career thinking, decisionmaking confusion and commitment anxiety, accounted for a significant amount of variance in depression.","The authors found that two aspects of dysfunctional career thinking, decision-making confusion and overwhelming commitment anxiety, accounted for a significant amount of variance in severe depression.","The authors found that two aspects of dysfunctional career thinking, decision-making confusion and mild commitment anxiety, accounted for a significant amount of variance in depression."
"A total of 418 university students completed Rotters I-E Scale, Self-liking/self-competence Scale, Endlers Coping with Stressful Situations Scale and Depression, Anxiety and Stress Scale.","A total of 418 university students completed Rotters I-E Scale, Self-liking/self-competence Scale, Endlers Coping with Stressful Situations Scale, and the Extreme Depression, Anxiety, and Stress Scale.","A total of 418 university students completed Rotters I-E Scale, Self-liking/self-competence Scale, Endlers Coping with Stressful Situations Scale, and the Mild Depression, Anxiety, and Stress Scale."
"All participants completed the COPS-P as well as standardized measures of depression, anxiety, social phobia, body image, quality of life, and erectile function.","All participants completed the COPS-P as well as standardized measures of depression, intense anxiety, severe social phobia, body image, diminished quality of life, and impaired erectile function.","All participants completed the COPS-P as well as standardized measures of depression, mild anxiety, social discomfort, body image concerns, reasonable quality of life, and erectile function."
"In linear regression analyses with adjustment for confounding variables, prior live term birth was associated with lower pregnancy anxiety in all three trimesters, whereas prior miscarriage was significantly associated with higher pregnancy anxiety in the first trimester.","In linear regression analyses with adjustment for confounding variables, prior live term birth was associated with moderate pregnancy anxiety in all three trimesters, whereas prior miscarriage was significantly associated with intense pregnancy anxiety in the first trimester.","In linear regression analyses with adjustment for confounding variables, prior live term birth was associated with lower pregnancy anxiety in all three trimesters, whereas prior miscarriage was significantly associated with mild pregnancy anxiety in the first trimester."
Both reports distinguished adolescents on referral status as well as cut scores on well-established measures of adolescent social anxiety.,Both reports vividly distinguished adolescents on referral status as well as the alarmingly high cut scores on well-established measures of adolescent social anxiety.,Both reports distinguished adolescents on referral status as well as moderate cut scores on well-established measures of adolescent social anxiety.
Men's genital self-image was significantly predicted by self-perceived body image and social appearance anxiety.,Men's genital self-image was significantly predicted by distorted self-perceived body image and overwhelming social appearance anxiety.,Men's genital self-image was significantly predicted by self-perceived body image and subtle social appearance anxiety.
"Perinatal anxiety is a complex and multifaceted problem that can affect both the pregnant women and the unborn child, as well as the wider family unit.","Perinatal anxiety is an overwhelming and intricate problem that can deeply impact both the pregnant women and the unborn child, as well as the wider family unit.","Perinatal anxiety is a manageable and multifaceted issue that can affect both the pregnant women and the unborn child, as well as the wider family unit."
Previous work has demonstrated that EMIs can be effective at reducing symptoms of depression and anxiety as well as related outcomes of stress and at increasing positive psychological functioning.,Previous work has dramatically demonstrated that EMIs can be highly effective at reducing severe symptoms of depression and intense anxiety as well as related outcomes of extreme stress and at significantly increasing positive psychological functioning.,Previous work has demonstrated that EMIs can be effective at reducing mild symptoms of depression and anxiety as well as related outcomes of stress and at gently increasing positive psychological functioning.
"A total of 281 adolescents, ages 1218 (M = 14.8, SD = 1.78; 51 male), completed the IBD-SAS along with measures of IBD-related quality of life, anxiety, depressive symptoms, and disease activity.","A total of 281 adolescents, ages 12-18 (M = 14.8, SD = 1.78; 51 male), completed the IBD-SAS along with measures of IBD-related quality of life, intense anxiety, depressive symptoms, and disease activity.","A total of 281 adolescents, ages 12-18 (M = 14.8, SD = 1.78; 51 male), completed the IBD-SAS along with measures of IBD-related quality of life, mild anxiety, depressive symptoms, and disease activity."
"There are few long-term follow-up studies on psychological treatment of anxiety disorders carried out in clinical mental_health settings, so called effectiveness studies.","There are alarmingly few long-term follow-up studies on psychological treatment of severe anxiety disorders carried out in clinical mental_health settings, so-called critical effectiveness studies.","There are few long-term follow-up studies on psychological treatment of mild anxiety disorders carried out in clinical mental_health settings, so-called effectiveness studies."
Challenges with identifying and measuring anxiety in children and young people with an Autism Spectrum Disorder (ASD) have prompted studies examining the reliability of and agreement between different informants.,Significant challenges with identifying and measuring anxiety in children and young people with an Autism Spectrum Disorder (ASD) have urgently prompted studies examining the reliability of and agreement between different informants.,Minor challenges with identifying and measuring anxiety in children and young people with an Autism Spectrum Disorder (ASD) have prompted studies examining the reliability of and agreement between different informants.
"Coping efficacy (reported ability to manage anxiety provoking situations) was measured by youth and parent reports on the Coping Questionnaire, and anxious self-talk was measured by youth report on the Negative Affectivity Self-Statement Questionnaire.","Extreme coping efficacy (reported inability to manage highly anxiety provoking situations) was measured by youth and parent reports on the Coping Questionnaire, and intense anxious self-talk was measured by youth report on the Negative Affectivity Self-Statement Questionnaire.","Coping efficacy (reported ability to manage slightly anxiety provoking situations) was measured by youth and parent reports on the Coping Questionnaire, and mild anxious self-talk was measured by youth report on the Negative Affectivity Self-Statement Questionnaire."
"A between-subjects one-way ANOVA determined the association of children's cutaneous, gastric and respiratory symptoms with anxiety, depression, perceived social support and socioeconomic factors in the mothers.","A between-subjects one-way ANOVA determined the association of children's severe cutaneous, gastric and respiratory symptoms with intense anxiety, depression, perceived social support and socioeconomic factors in the mothers.","A between-subjects one-way ANOVA determined the association of children's mild cutaneous, gastric and respiratory symptoms with slight anxiety, depression, perceived social support and socioeconomic factors in the mothers."
The main outcome was phobic anxiety measured by the Crown Crisp Index (CCI) in 2004 in the NHS and in 2000 in the HPFS.,The main outcome was severe phobic anxiety measured by the Crown Crisp Index (CCI) in 2004 in the NHS and in 2000 in the HPFS.,The main outcome was mild phobic anxiety measured by the Crown Crisp Index (CCI) in 2004 in the NHS and in 2000 in the HPFS.
"Patients with fatigue reported significantly higher scores, indicating greater severity, on measures of depression, pain, sleep difficulty, and anxiety (all p < 0.05).","Patients with fatigue reported alarmingly higher scores, indicating extreme severity, on measures of depression, pain, sleep difficulty, and overwhelming anxiety (all p < 0.05).","Patients with fatigue reported slightly higher scores, indicating moderate severity, on measures of depression, pain, sleep difficulty, and mild anxiety (all p < 0.05)."
"Seven to twelve year old children with a diagnosis of social anxiety disorder completed CBM-I training, adapted from materials designed for socially anxious children in the community, or no training.","Seven to twelve year old children with a diagnosis of severe social anxiety disorder completed intensive CBM-I training, adapted from specialized materials designed for extremely socially anxious children in the community, or no training.","Seven to twelve year old children with a diagnosis of mild social anxiety disorder completed CBM-I training, adapted from materials designed for mildly socially anxious children in the community, or no training."
"In particular, research has demonstrated associations between anxiety and electrophysiological markers of cognitive control skills such as the error-related negativity (ERN).","In particular, research has demonstrated strong associations between anxiety and heightened electrophysiological markers of cognitive control skills such as the error-related negativity (ERN).","In particular, research has demonstrated moderate associations between anxiety and less pronounced electrophysiological markers of cognitive control skills such as the error-related negativity (ERN)."
Etiological models of social anxiety disorder (SAD) suggest parenting is involved in the development of SAD.,Etiological models of social anxiety disorder (SAD) reveal that parenting is deeply involved in the critical development of severe SAD.,Etiological models of social anxiety disorder (SAD) suggest that parenting is somewhat involved in the gradual development of mild SAD.
"The amygdala and, more recently, also the bed nucleus of the stria terminalis, have been widely implicated in fear and anxiety.","The amygdala and, more recently, also the bed nucleus of the stria terminalis, have been widely implicated in intense fear and overwhelming anxiety.","The amygdala and, more recently, also the bed nucleus of the stria terminalis, have been widely implicated in mild fear and anxiety."
Does death anxiety cause or enhance religious belief?,Does intense death anxiety cause or significantly enhance religious belief?,Does mild death anxiety cause or gently enhance religious belief?
These results underline the importance of teaching strategies such as problem solving that enhance friendship quality to limit the potential social contagion of anxiety symptoms.,These results underline the critical importance of teaching strategies such as problem solving that enhance friendship quality to curb the overwhelming social contagion of intense anxiety symptoms.,These results underline the importance of teaching strategies such as problem solving that enhance friendship quality to reduce the potential social influence of mild anxiety symptoms.
"Curvilinear associations were found between time in bed and anxiety, depressive symptoms, and irritability.","Curvilinear associations were found between time in bed and severe anxiety, depressive symptoms, and heightened irritability.","Curvilinear associations were found between time in bed and mild anxiety, depressive symptoms, and irritability."
"These relationships remained statistically significant after accounting for variance attributable to Social Readjustment Rating Scale scores (GSI: r = .19, p = .01; BSI Anxiety: r = .16, p = .04; BSI Depression: r = .14, p = .05).","These overwhelming relationships remained statistically significant after accounting for variance attributable to Social Readjustment Rating Scale scores (GSI: r = .19, p = .01; BSI Anxiety: r = .16, p = .04; BSI Depression: r = .14, p = .05).","These relationships remained statistically significant after accounting for variance attributable to Social Readjustment Rating Scale scores (GSI: r = .19, p = .01; BSI Anxiety: r = .10, p = .04; BSI Depression: r = .14, p = .05)."
"Finally, implicit beliefs continued to predict social anxiety symptoms at 12 months post-treatment.","Finally, deeply ingrained beliefs continued to predict severe social anxiety symptoms at 12 months post-treatment.","Finally, implicit beliefs continued to predict mild social anxiety symptoms at 12 months post-treatment."
It has been established that the inability to inhibit a response to negative stimuli is the genesis of anxiety.,It has been strongly established that the overwhelming inability to inhibit a response to negative stimuli is the genesis of intense anxiety.,It has been established that the difficulty in inhibiting a response to negative stimuli is a contributor to mild anxiety.
"Altogether, these results add to the growing body of evidence indicating that high levels of shame are clearly associated with anxiety pathology.","Altogether, these results add to the growing body of evidence indicating that overwhelming levels of shame are clearly associated with severe anxiety pathology.","Altogether, these results add to the growing body of evidence indicating that high levels of embarrassment are clearly associated with mild anxiety pathology."
"Low-risk behaviors in men were also predicted by self-deprecation, familial alienation, low positive emotions, and anxiety.","Low-risk behaviors in men were also predicted by intense self-deprecation, severe familial alienation, low positive emotions, and overwhelming anxiety.","Low-risk behaviors in men were also predicted by mild self-deprecation, slight familial alienation, low positive emotions, and slight anxiety."
Previous studies have revealed a negative relationship between anxiety and health-promoting behavior.,Previous studies have revealed a severe negative relationship between overwhelming anxiety and health-promoting behavior.,Previous studies have revealed a slight negative relationship between mild anxiety and health-promoting behavior.
"In particular, lower parental involvement was correlated with greater participant depression and anxiety, as well as lower life satisfaction.","In particular, lower parental involvement was drastically correlated with greater participant depression and intense anxiety, as well as significantly lower life satisfaction.","In particular, lower parental involvement was correlated with greater participant depression and mild anxiety, as well as lower life satisfaction."
"Women reported that alcohol reduced their social anxiety, helped them to feel outgoing and confident, and lowered inhibitions and other barriers to sexual encounters (consistent with alcohol expectancies).","Women reported that alcohol drastically reduced their overwhelming social anxiety, helped them to feel extremely outgoing and highly confident, and significantly lowered inhibitions and other barriers to sexual encounters (consistent with alcohol expectancies).","Women reported that alcohol slightly reduced their mild social anxiety, helped them to feel more outgoing and confident, and gently lowered inhibitions and other barriers to sexual encounters (consistent with alcohol expectancies)."
Previous research regarding anxiety as a predictor of future cognitive decline in older adults is limited and inconsistent.,Previous research regarding intense anxiety as a predictor of severe future cognitive decline in older adults is both limited and inconsistent.,Previous research regarding mild anxiety as a predictor of future cognitive changes in older adults is somewhat limited and inconsistent.
"However, most effectiveness studies of CBT for youth anxiety have either used a mixture of CBT guidelines, or translated protocols not previous tested in an efficacy trial.","However, most effectiveness studies of CBT for severe youth anxiety have either used a complicated mixture of CBT guidelines, or translated protocols not previously tested in an efficacy trial.","However, most effectiveness studies of CBT for mild youth anxiety have either used a mixture of simplified CBT guidelines, or translated protocols not previously tested in an efficacy trial."
"We conclude that the involuntary capture of attention by unexpected stimuli may, in patients with anxiety, result in a temporary suspension of cognitive activity.","We conclude that the uncontrollable capture of attention by unexpected stimuli may, in patients with intense anxiety, result in a severe suspension of cognitive activity.","We conclude that the subtle capture of attention by unexpected stimuli may, in patients with mild anxiety, result in a brief suspension of cognitive activity."
"Prisoners with a history of suicidal behavior reported significantly higher levels of attachment anxiety, attachment avoidance, and maladaptive coping strategies.","Prisoners with a history of intense suicidal behavior reported significantly higher levels of overwhelming attachment anxiety, severe attachment avoidance, and detrimental maladaptive coping strategies.","Prisoners with a history of occasional suicidal behavior reported noticeably higher levels of attachment anxiety, some attachment avoidance, and certain maladaptive coping strategies."
"Anxiety also fully mediated the relationship between emotional reactivity and blood pressure elevations, even after adjusting for the control variables (e.g., age, family history of hypertension, and educational status).","Intense anxiety also fully mediated the relationship between heightened emotional reactivity and significant blood pressure elevations, even after adjusting for the control variables (e.g., age, family history of hypertension, and educational status).","Mild anxiety also fully mediated the relationship between emotional reactivity and slight blood pressure elevations, even after adjusting for the control variables (e.g., age, family history of hypertension, and educational status)."
"Preliminary evidence from 4 comparisons with disorder-specific treatments suggests that transdiagnostic treatments are as effective for reducing anxiety, and may be superior for reducing depression.","Preliminary evidence from 4 comparisons with disorder-specific treatments strongly suggests that transdiagnostic treatments are highly effective for reducing intense anxiety, and may be significantly superior for reducing depression.","Preliminary evidence from 4 comparisons with disorder-specific treatments suggests that transdiagnostic treatments are as effective for reducing mild anxiety, and may be superior for reducing minor depression."
"Levels of depression, anxiety and stress decreased over the course of the study, but did not differ by group.","Levels of deep depression, intense anxiety, and acute stress decreased over the course of the study, but did not differ by group.","Levels of mild depression, slight anxiety, and minor stress decreased over the course of the study, but did not differ by group."
These experiments provide a link between pathological and neuroimaging markers of aberrant astrocytic function and add validity to the WKY rat as a model for co-morbid anxiety and depression.,These experiments provide a crucial link between pathological and neuroimaging markers of severely aberrant astrocytic function and add compelling validity to the WKY rat as a model for co-morbid anxiety and depression.,These experiments provide a link between pathological and neuroimaging markers of slightly aberrant astrocytic function and add validity to the WKY rat as a model for mild co-morbid anxiety and depression.
"This study investigated gender differences in two key processes involved in anxiety, arousal and attentional bias towards threat.","This study rigorously investigated gender differences in two critical processes involved in anxiety, heightened arousal and pronounced attentional bias towards severe threat.","This study gently investigated gender differences in two basic processes involved in anxiety, subtle arousal and mild attentional bias towards minor threat."
"Data were collected from 326 university students (251 female) through self-report questionnaires assessing LCS, NMRE, anxiety and depression.","Data were collected from 326 university students (251 female) through self-report questionnaires assessing LCS, NMRE, intense anxiety and severe depression.","Data were collected from 326 university students (251 female) through self-report questionnaires assessing LCS, NMRE, mild anxiety and mild depression."
This relationship may inform attempts to understand the relationship between pediatric anxiety symptoms and learning.,This tumultuous relationship may inform attempts to understand the connection between severe pediatric anxiety symptoms and impaired learning.,This relationship may inform attempts to understand the connection between mild pediatric anxiety symptoms and learning.
"This study investigated whether intolerance of uncertainty (IU) is a universal process by examining whether changes in IU were associated with changes in symptoms across three different cognitive behavior therapy protocols for depression (n=106), social anxiety disorder (n=88), or generalized anxiety disorder (n=62) in a community mental_health clinic.","This study intensely investigated whether extreme intolerance of uncertainty (IU) is a universal process by examining whether dramatic changes in IU were associated with profound changes in symptoms across three different cognitive behavior therapy protocols for depression (n=106), severe social anxiety disorder (n=88), or generalized anxiety disorder (n=62) in a community mental_health clinic.","This study investigated whether mild intolerance of uncertainty (IU) is a universal process by examining whether subtle changes in IU were associated with minor changes in symptoms across three different cognitive behavior therapy protocols for depression (n=106), social anxiety disorder (n=88), or generalized anxiety disorder (n=62) in a community mental_health clinic."
"They also suggest that lithium for comorbid bipolar disorder, escitalopram for comorbid anxiety disorders, and the addition of CBT to standard drug treatment for comorbid schizophrenia may be effective.","They also suggest that lithium for comorbid bipolar disorder, escitalopram for severe anxiety disorders, and the addition of CBT to intensive drug treatment for comorbid schizophrenia may be effective.","They also suggest that lithium for comorbid bipolar disorder, escitalopram for mild anxiety disorders, and the addition of CBT to standard drug treatment for comorbid schizophrenia may be effective."
The expected moderation effect was not present in the analyses examining postpartum anxiety and stress symptoms as outcome variables.,The anticipated moderation effect was conspicuously absent in the analyses examining intense postpartum anxiety and overwhelming stress symptoms as outcome variables.,The expected moderation effect was not present in the analyses examining mild postpartum anxiety and minor stress symptoms as outcome variables.
The findings displayed trends over the course of treatment toward a greater decrease in anxiety symptoms among Asian patients but a larger increase in functioning level among White patients.,The findings displayed intense trends over the course of treatment toward an extraordinary decrease in anxiety symptoms among Asian patients but an even larger increase in functioning level among White patients.,The findings displayed trends over the course of treatment toward a gentle decrease in anxiety symptoms among Asian patients but a slight increase in functioning level among White patients.
Depression and anxiety were not related to changes in cannabis use.,Severe depression and intense anxiety were not related to dramatic changes in cannabis use.,Mild depression and slight anxiety were not related to minor changes in cannabis use.
In a multi-level mixed effects model more frequent physical activity and participation in sport were both found to independently contribute to greater well-being and lower levels of anxiety and depressive symptoms in both sexes.,"In a multi-level mixed effects model, an intensive physical activity regime and heightened participation in sport were both found to independently contribute to significant well-being and drastic reductions in levels of anxiety and depressive symptoms in both sexes.","In a multi-level mixed effects model, gentle physical activity and occasional participation in sport were both found to independently contribute to minor improvements in well-being and a slight decrease in levels of anxiety and depressive symptoms in both sexes."
"Acculturative stress, psychological adjustment, social belonging, depression, and anxiety were the most commonly researched outcomes.","Overwhelming acculturative stress, psychological turmoil, social isolation, deep depression, and extreme anxiety were the most commonly researched outcomes.","Moderate acculturative stress, psychological adjustment, social belonging, mild depression, and anxiety were the most commonly researched outcomes."
"Of the 137 counselees, 22.6 and 9.8 experienced clinically relevant levels of anxiety and depression, respectively, at an average follow-up time of 1.8years.","Of the 137 counselees, 22.6 and 9.8 experienced alarmingly high levels of anxiety and depression, respectively, at an average follow-up time of 1.8 years.","Of the 137 counselees, 22.6 and 9.8 experienced somewhat notable levels of anxiety and depression, respectively, at an average follow-up time of 1.8 years."
This study aimed to improve our understanding of the experience of anxiety and panic related cognitions among Saudi-Arabian individuals and to examine the potential role that culture might have in influencing their symptom expression.,This study aimed to deeply improve our understanding of the overwhelming experience of anxiety and panic related cognitions among Saudi-Arabian individuals and to examine the significant role that culture might have in intensifying their symptom expression.,This study aimed to improve our understanding of the experience of mild anxiety and panic related cognitions among Saudi-Arabian individuals and to examine the potential role that culture might have in influencing their symptom expression.
"Average depression and anxiety scores were 6.0 (SD 4.2) and 8.2 (SD 3.9), respectively.","Average depression and high anxiety scores were 6.0 (SD 4.2) and 8.7 (SD 3.9), respectively.","Average depression and mild anxiety scores were 6.0 (SD 4.2) and 7.5 (SD 3.9), respectively."
