baseline,high_intensity,low_intensity
"Between 1977 and 1982 there were 6,532 children placed on the child abuse registers maintained by the National Society for the Prevention of Cruelty to Children (NSPCC) in England.","Between 1977 and 1982 there were 6,532 children who experienced severe harm placed on the child abuse registers maintained by the National Society for the Prevention of Cruelty to Children (NSPCC) in England.","Between 1977 and 1982 there were 6,532 children placed on the child abuse registers maintained by the National Society for the Prevention of Cruelty to Children (NSPCC) in England for exhibiting potential cases."
"With the oil boom in Alaska, widespread family disruption with frequent child abuse and neglect has become commonplace.","With the oil boom in Alaska, widespread family disruption with rampant child abuse and severe neglect has become commonplace.","With the oil boom in Alaska, widespread family disruption with occasional child abuse and neglect has become commonplace."
Few objective measures of the efficacy of intervention programs in the treatment of child abuse exist.,Few objective measures of the efficacy of intervention programs in the treatment of severe child abuse exist.,Few objective measures of the efficacy of intervention programs in the treatment of minor child abuse exist.
"During the course of investigating these cases, social workers are charged with protecting the child while assessing whether or not abuse or neglect has actually occurred.","During the course of investigating these cases, social workers are charged with fiercely protecting the child while assessing whether or not severe abuse or horrendous neglect has actually occurred.","During the course of investigating these cases, social workers are charged with calmly protecting the child while assessing whether or not mild abuse or neglect has actually occurred."
"Developed in response to inmates' recognition of the need for child abuse and neglect prevention services relevant to men who are in prison, the program model has potential for becoming a major service delivery strategy.","Developed in response to inmates' recognition of the urgent need for child abuse and severe neglect prevention services relevant to men who are in prison, the program model has potential for becoming a major service delivery strategy.","Developed in response to inmates' recognition of the need for addressing cases of child abuse and neglect prevention services relevant to men who are in prison, the program model has potential for becoming a major service delivery strategy."
"The future success of this model depends on replication in other prison settings, dissemination of the program products which have been and continue to be developed, and rigorous, systematic examination of the impact that participation has on child abuse and neglect problems associated with a father's incarceration.","The future success of this model depends on replication in other prison settings, dissemination of the program products which have been and continue to be developed, and rigorous, systematic examination of the severe impact that participation has on child abuse and extreme neglect problems associated with a father's incarceration.","The future success of this model depends on replication in other prison settings, dissemination of the program products which have been and continue to be developed, and rigorous, systematic examination of the impact that participation has on minor child abuse and neglect problems associated with a father's incarceration."
"Premature birth, neonatal complications, isolation, financial pressures, exhaustion and increased family size increase the risk for child abuse.","Premature birth, neonatal complications, isolation, financial pressures, exhaustion and increased family size significantly amplify the risk for severe child abuse.","Premature birth, neonatal complications, isolation, financial pressures, exhaustion and increased family size slightly increase the risk for minor child abuse."
The need for better cooperation among them has been acknowledged; inquests into child deaths resulting from abuse have often attributed some blame to faulty communication and/or poor cooperation between the institutions.,The need for better cooperation among them has been acknowledged; inquests into child deaths resulting from horrific abuse have often attributed significant blame to faulty communication and/or poor cooperation between the institutions.,The need for better cooperation among them has been acknowledged; inquests into child deaths resulting from mild abuse have often attributed some blame to faulty communication and/or poor cooperation between the institutions.
"The Community Child Abuse Team (CCAT) Project was designed by these same institutions in Hamilton, Ontario, to maximize interagency collaboration.","The Community Child Abuse Team (CCAT) Project was meticulously designed by these same institutions in Hamilton, Ontario, to maximize interagency collaboration in addressing severe cases of abuse.","The Community Child Abuse Team (CCAT) Project was thoughtfully designed by these same institutions in Hamilton, Ontario, to maximize interagency collaboration in responding to mild reports of abuse."
Sexual abuse of children frequently lies hidden while the victims receive medical care for other complaints.,Sexual abuse of children frequently remains concealed while the victims endure medical care for severe injuries.,Sexual abuse of children sometimes goes unnoticed while the victims receive medical care for minor complaints.
"To identify clinical signals of latent abuse, we studied 50 children whose initial presentations masked the presence of sexual abuse and compared them with 31 overt cases identified by chief complaint.","To identify clinical signals of hidden abuse, we studied 50 children whose initial presentations masked the horrific presence of sexual abuse and compared them with 31 explicit cases identified by chief complaint.","To identify clinical signals of latent abuse, we studied 50 children whose initial presentations masked the subtle presence of sexual abuse and compared them with 31 overt cases identified by chief complaint."
A broad variety of symptoms masked the abuse.,A distressing variety of symptoms masked the abuse.,A mild variety of symptoms masked the abuse.
Two children are reported with the unusual association of sexual abuse and Candida albicans or Gardnerella vaginalis infections.,Two children are reported with the concerning association of severe sexual abuse and Candida albicans or Gardnerella vaginalis infections.,Two children are reported with the unusual association of minor sexual abuse and Candida albicans or Gardnerella vaginalis infections.
These organisms should not be considered normal flora when found in symptomatic children and adolescents and should raise the possibility of sexual abuse.,These organisms should not be considered normal flora when found in symptomatic children and adolescents and should raise the urgent possibility of severe sexual abuse.,These organisms should not be considered normal flora when found in symptomatic children and adolescents and should raise the possibility of minor sexual abuse.
"This has proved to have significant advantages, particularly in the absence of mandatory reporting of child abuse.","This has proved to have significant advantages, particularly in the absence of mandatory reporting of severe child abuse.","This has proved to have significant advantages, particularly in the absence of mandatory reporting of mild child abuse."
The authors report a case where the interference of a health worker led to child abuse in a family for which he had charge.,The authors report a case where the interference of a health worker led to severe child abuse in a family for which he had charge.,The authors report a case where the interference of a health worker led to minor child abuse in a family for which he had charge.
"Mothers were the most frequent perpetrators of abuse, although males constituted more than half of the abusers.","Mothers were the most frequent perpetrators of relentless abuse, although males constituted more than half of the abusers.","Mothers were the most frequent perpetrators of minor abuse, although males constituted more than half of the abusers."
The wide variety of instruments used to perpetrate child abuse resulted in a broad spectrum of injury types.,The disturbing variety of instruments used to perpetrate child abuse resulted in an overwhelming spectrum of injury types.,The various instruments used to perpetrate child abuse resulted in a limited spectrum of injury types.
"The multidisciplinary approach to diagnose, evaluate, and plan the treatment of victims of child abuse and neglect has been widely advocated and adopted by hospitals and community-based protective service teams.","The intensive multidisciplinary approach to diagnose, evaluate, and plan the treatment of victims of severe child abuse and neglect has been widely advocated and adopted by hospitals and community-based protective service teams.","The multidisciplinary approach to diagnose, evaluate, and plan the treatment of victims of minor child abuse and neglect has been widely advocated and adopted by hospitals and community-based protective service teams."
The abuse group mothers had lower self-esteem than the comparison mothers as judged by their desire that their children should not grow up to be like themselves or their partners.,The abuse group mothers had significantly lower self-esteem than the comparison mothers as judged by their strong desire that their children should not grow up to be like themselves or their partners.,The abuse group mothers had slightly lower self-esteem than the comparison mothers as judged by their mild concern that their children should not grow up to be like themselves or their partners.
"Starting with the first known treatise in pediatrics, the review examines evidence produced throughout the centuries on the recognition of physical child abuse.","Starting with the first known treatise in pediatrics, the review examines compelling evidence produced throughout the centuries on the recognition of severe physical child abuse.","Starting with the first known treatise in pediatrics, the review examines evidence produced throughout the centuries on the recognition of minor physical child abuse."
"Of the total sample of 248 women, 154 (62) reported at least one incident of sexual abuse prior to age 18, with 57 of Afro-American women and 67 of white-American women having been abused.","Of the total sample of 248 women, 154 (62) reported at least one deeply distressing incident of sexual abuse prior to age 18, with 57 of Afro-American women and 67 of white-American women having been severely abused.","Of the total sample of 248 women, 154 (62) reported at least one incident of minor sexual abuse prior to age 18, with 57 of Afro-American women and 67 of white-American women having been somewhat abused."
"Sexual abuse before the age of 18 appears to be of equal concern for both ethnic groups, although similarities and differences in the circumstances under which abuse incidents occurred were subtle and deserve attention.","Sexual abuse before the age of 18 appears to be of grave concern for both ethnic groups, although similarities and differences in the circumstances under which abuse incidents occurred were profound and deserve urgent attention.","Sexual abuse before the age of 18 appears to be of moderate concern for both ethnic groups, although similarities and differences in the circumstances under which abuse incidents occurred were minor and deserve attention."
The need for identifying contemporary factors that contribute to the prevalence of abuse over the past 40 years is stressed.,The need for identifying contemporary factors that contribute to the widespread prevalence of severe abuse over the past 40 years is urgently stressed.,The need for identifying contemporary factors that contribute to the prevalence of minor abuse over the past 40 years is noted.
"The factors were: the physical injury, mild or serious; previous report of child abuse, yes or no; parental reaction, positive or negative; and parental admission of involvement with injury, admit or deny.","The factors were: the physical injury, mild or serious; previous report of recurrent child abuse, yes or no; parental reaction, positive or frantic; and parental admission of involvement with injury, admit or vehemently deny.","The factors were: the physical injury, mild or serious; previous report of occasional child abuse, yes or no; parental reaction, positive or nonchalant; and parental admission of involvement with injury, admit or casually deny."
Therapy focused on the premise that such adolescent behaviors are logical and predictable survival responses rather than simply clues to sexual abuse.,Therapy focused on the premise that such adolescent behaviors are logical and predictable survival responses rather than explicit indicators of severe sexual abuse.,Therapy focused on the premise that such adolescent behaviors are logical and predictable survival responses rather than subtle clues to minor sexual abuse.
The relative inattention to the psychological sequelae of child maltreatment is unfortunate since observations suggest that exposure to physical abuse and/or neglect has serious consequences for the child's present and long-term adjustment.,The relative inattention to the psychological sequelae of child maltreatment is unfortunate since observations suggest that exposure to severe physical abuse and/or extreme neglect has serious consequences for the child's present and long-term adjustment.,The relative inattention to the psychological sequelae of child maltreatment is unfortunate since observations suggest that exposure to mild physical abuse and/or neglect has manageable consequences for the child's present and long-term adjustment.
Young children (ages 4 and and school-aged children (6 to 10) from a day-care center were randomly assigned to a sexual abuse prevention training group and a wait-list control group.,Young children (ages 4 and school-aged children (6 to 10) from a day-care center were randomly assigned to an intense sexual abuse prevention training group and a wait-list control group.,Young children (ages 4 and school-aged children (6 to 10) from a day-care center were randomly assigned to a mild sexual abuse prevention training group and a wait-list control group.
"Children in the prevention training group were exposed to a three-hour program teaching common sexual abuse prevention concepts (e.g., the difference between OK and not-OK touches).","Children in the prevention training group were exposed to a three-hour program teaching alarming sexual abuse prevention concepts (e.g., the difference between OK and not-OK touches).","Children in the prevention training group were exposed to a three-hour program teaching basic sexual abuse prevention concepts (e.g., the difference between OK and not-OK touches)."
"Reports of child sexual abuse were greater for counties with treatment programs than for counties matched for size without treatment programs, even though no such differences preceded the programs.","Reports of alarming child sexual abuse were significantly greater for counties with comprehensive treatment programs than for counties of comparable size without treatment programs, even though no such differences preceded the programs.","Reports of child sexual abuse were somewhat greater for counties with treatment programs than for counties matched for size without treatment programs, even though no such differences preceded the programs."
"Concurrent with this trend, there has been increasing empirical support for social learning conceptualizations of alcohol abuse, providing a theoretical rationale for the use of a self-control approach in alcohol abuse treatment.","Concurrent with this trend, there has been increasing overwhelming empirical support for social learning conceptualizations of severe alcohol abuse, providing a theoretical rationale for the use of an intensive self-control approach in alcohol abuse treatment.","Concurrent with this trend, there has been increasing empirical support for social learning conceptualizations of minor alcohol abuse, providing a theoretical rationale for the use of a moderate self-control approach in alcohol abuse treatment."
"Accordingly, the outcome evaluation literature on the use of self-control techniques in the treatment of alcohol abuse is reviewed and critiqued.","Accordingly, the outcome evaluation literature on the use of self-control techniques in the treatment of severe alcohol abuse is reviewed and critiqued.","Accordingly, the outcome evaluation literature on the use of self-control techniques in the treatment of mild alcohol abuse is reviewed and critiqued."
"The BDI screenings occasionally resulted in the selection of individuals with substance abuse disorders, precluding the diagnosis of an affective disorder.","The BDI screenings occasionally resulted in the selection of individuals with severe substance abuse disorders, precluding the diagnosis of an affective disorder.","The BDI screenings occasionally resulted in the selection of individuals with minor substance abuse disorders, precluding the diagnosis of an affective disorder."
"They range from individual behavior (for example, smoking and alcohol or drug abuse) to societal policies influencing family planning and control of toxic agents.","They range from individual behavior (for example, smoking and chronic alcohol or drug abuse) to societal policies influencing family planning and control of toxic agents.","They range from individual behavior (for example, smoking and occasional alcohol or drug abuse) to societal policies influencing family planning and control of toxic agents."
"Data were also obtained on childhood experiences of parental aggression and abuse, and on negative interparental activities, and the connection between these behaviors and subsequent courtship activities examined.","Data were also obtained on childhood experiences of severe parental aggression and abuse, and on hostile interparental activities, and the connection between these behaviors and subsequent courtship activities examined.","Data were also obtained on childhood experiences of mild parental aggression and abuse, and on minor interparental activities, and the connection between these behaviors and subsequent courtship activities examined."
"In the case of child abuse, however, profound contradictions can arise as a result.","In the case of child abuse, however, extreme contradictions can arise as a result.","In the case of child abuse, however, minor contradictions can arise as a result."
"The team works with the young childbearing families to deal with illness, isolation, poverty and depression, all of which lead to child abuse and neglect.","The team works with the young childbearing families to deal with chronic illness, profound isolation, severe poverty and deep depression, all of which tragically lead to serious cases of child abuse and neglect.","The team works with the young childbearing families to deal with minor illness, temporary isolation, moderate poverty and transient depression, all of which occasionally lead to instances of child abuse and neglect."
"Twelve factors on the birth certificate have been identified as possible indicators of infants at high risk for postneonatal death, child abuse, cerebral palsy, SIDS and later learning defects.","Twelve factors on the birth certificate have been identified as possible indicators of infants at extreme risk for postneonatal death, horrifying child abuse, cerebral palsy, SIDS, and severe learning defects.","Twelve factors on the birth certificate have been identified as possible indicators of infants at elevated risk for postneonatal death, mild child abuse, cerebral palsy, SIDS, and future learning defects."
The evaluation context concerns a combined program development and evaluation project with clients involved in family court proceedings for child abuse or neglect.,The evaluation context concerns a combined program development and evaluation project with clients involved in family court proceedings for severe child abuse or extreme neglect.,The evaluation context concerns a combined program development and evaluation project with clients involved in family court proceedings for minor child abuse or slight neglect.
Fortyfour subjects were assigned to a High or Low Abuse Potential Group based upon their Child Abuse Potential (CAP) Inventory's abuse scale scores.,Fortyfour subjects were assigned to a High or Low Abuse Potential Group based upon their Child Abuse Potential (CAP) Inventory's severe abuse scale scores.,Fortyfour subjects were assigned to a High or Low Abuse Potential Group based upon their Child Abuse Potential (CAP) Inventory's slight abuse scale scores.
The High Abuse Potential Group had a faster peak HR throughout the videotape presentations with no significant differences among videotape segments.,The High Abuse Potential Group exhibited a dramatically faster peak HR throughout the videotape presentations with no significant differences among videotape segments.,The High Abuse Potential Group showed a slightly faster peak HR throughout the videotape presentations with no significant differences among videotape segments.
"The pattern of SC responses revealed that the males were less aroused than the females, the Low Abuse Potential Group was less aroused than the High Abuse Potential group, and all four groups showed a decrease in arousal toward the end of the videotape presentations.","The pattern of SC responses revealed that the males were less aroused than the females, the Low Abuse Potential Group was significantly less aroused than the High Abuse Potential group, and all four groups showed a substantial decrease in arousal toward the end of the videotape presentations.","The pattern of SC responses revealed that the males were less aroused than the females, the Low Abuse Potential Group was slightly less aroused than the High Abuse Potential group, and all four groups showed a minimal decrease in arousal toward the end of the videotape presentations."
A total of 95 mother-child pairs were screened for child abuse potential during visits to a hospital-based pediatric clinic.,A total of 95 mother-child pairs were screened for alarming child abuse potential during visits to a hospital-based pediatric clinic.,A total of 95 mother-child pairs were screened for minimal child abuse potential during visits to a hospital-based pediatric clinic.
Forty-four subjects were assigned to a High or Low Abuse Potential Group based upon their Child Abuse Potential (CAP) Inventory's abuse scale scores.,Forty-four subjects were assigned to a High or Severe Abuse Potential Group based upon their Child Abuse Potential (CAP) Inventory's abuse scale scores.,Forty-four subjects were assigned to a High or Low Exposure Group based upon their Child Abuse Potential (CAP) Inventory's abuse scale scores.
The High Abuse Potential Group had a faster peak HR throughout the videotape presentations with no significant differences among videotape segments.,The High Abuse Potential Group exhibited a drastically faster peak HR throughout the videotape presentations with no significant differences among videotape segments.,The High Abuse Potential Group had a slightly faster peak HR throughout the videotape presentations with no significant differences among videotape segments.
"The pattern of SC responses revealed that the males were less aroused than the females, the Low Abuse Potential Group was less aroused than the High Abuse Potential group, and all four groups showed a decrease in arousal toward the end of the videotape presentations.","The pattern of SC responses revealed that the males were markedly less aroused than the females, the Low Abuse Potential Group was significantly less aroused than the High Abuse Potential group, and all four groups showed a marked decrease in arousal toward the end of the videotape presentations.","The pattern of SC responses revealed that the males were slightly less aroused than the females, the Low Abuse Potential Group was somewhat less aroused than the High Abuse Potential group, and all four groups showed a slight decrease in arousal toward the end of the videotape presentations."
These findings support a social learning theory of alcohol abuse.,These findings strongly support a social learning theory of severe alcohol abuse.,These findings mildly support a social learning theory of alcohol abuse.
"The speech discrimination abilities in noise of 25 female vocal abusers and 25 female subjects without a history of vocal abuse were compared, employing the Goldman-Fristoe-Woodcock Test of Selective Attention.","The speech discrimination abilities in noise of 25 female vocal abusers and 25 female subjects without a notorious history of vocal abuse were compared, employing the Goldman-Fristoe-Woodcock Test of Selective Attention.","The speech discrimination abilities in noise of 25 female vocal abusers and 25 female subjects without a minor history of vocal abuse were compared, employing the Goldman-Fristoe-Woodcock Test of Selective Attention."
The syndrome of abuse dwarfism is characterized by gross impairment of statural and intellectual growth and social maturation while the abused child remains in the domicile of abuse.,The syndrome of abuse dwarfism is characterized by severe impairment of statural and intellectual growth and social maturation while the abused child remains trapped in the domicile of abuse.,The syndrome of abuse dwarfism is characterized by some impairment of statural and intellectual growth and social maturation while the abused child stays in the domicile of abuse.
"The parents collude as child abusers, and are medical impostors regarding the symptoms of abuse.","The parents collude as relentless child abusers, and are medical impostors regarding the horrific symptoms of abuse.","The parents collude as occasional child abusers, and are medical impostors regarding the minimal symptoms of abuse."
The sexological relevance of this paper is that the data demonstrate that the effects of sexual abuse may be transmitted to the next generation and manifested as child abuse which is not necessarily sexual in content.,The sexological relevance of this paper is that the data demonstrate that the devastating effects of sexual abuse may be transmitted to the next generation and manifested as severe child abuse which is not necessarily sexual in content.,The sexological relevance of this paper is that the data demonstrate that the effects of sexual abuse may be transmitted to the next generation and manifested as minor child abuse which is not necessarily sexual in content.
"However, there is much we do not understand about substance abuse, and there are many affected by the problem who cannot accept what we have to offer.","However, there is a significant amount we do not understand about the devastating impact of substance abuse, and there are many affected by the problem who cannot accept what we have to offer.","However, there is still much we do not understand about minor substance abuse, and there are many affected by the problem who cannot accept what we have to offer."
More than two decades of research in the use of aversive behavioral interventions for the treatment of drug and alcohol abuse is reviewed.,More than two decades of research in the use of harsh aversive behavioral interventions for the treatment of drug and alcohol abuse is reviewed.,More than two decades of research in the use of gentle aversive behavioral interventions for the treatment of drug and alcohol abuse is reviewed.
Suggestions are offered which may aid in the evaluation of behavioral interventions for substance abuse and increase the clinical impact of this work.,Suggestions are offered which may aid in the evaluation of behavioral interventions for severe substance abuse and dramatically increase the clinical impact of this work.,Suggestions are offered which may aid in the evaluation of behavioral interventions for minor substance abuse and slightly increase the clinical impact of this work.
"Research has demonstrated the presence of neuropsychological impairment in chronic abusers of CNS depressants, including alcohol, as well as opiates and possibly cocaine, especially when such substances are combined in a polydrug pattern of abuse.","Research has demonstrated the profound presence of neuropsychological impairment in chronic abusers of CNS depressants, including alcohol, as well as opiates and possibly cocaine, especially when such substances are combined in a severe polydrug pattern of abuse.","Research has demonstrated the presence of neuropsychological challenges in chronic abusers of CNS depressants, including alcohol, as well as opiates and possibly cocaine, especially when such substances are combined in a mild polydrug pattern of abuse."
"These topics of denial, split identity and impulsive action dictate some reflexions on attitude and technique necessary for the long term psychotherapy of patients with prominent problems of substance abuse and impulsivity.","These topics of denial, split identity and impulsive action dictate some reflexions on attitude and technique necessary for the intensive long term psychotherapy of patients with severe problems of substance abuse and dangerous impulsivity.","These topics of denial, split identity and impulsive action dictate some reflexions on attitude and technique necessary for the long term psychotherapy of patients with moderate problems of substance abuse and mild impulsivity."
"These patients often lack internal controls, exhibit suicidal or assaultive behavior, or suffer from substance abuse, and they frequently require inpatient care.","These patients often lack internal controls, exhibit suicidal or assaultive behavior, or suffer from severe substance abuse, and they frequently require intensive inpatient care.","These patients often lack internal controls, exhibit suicidal or assaultive behavior, or experience minor substance abuse, and they frequently require inpatient care."
"Economic and psychosocial factors such as marital breakdown, inner city decline, unemployment, plus increased awareness of conditions such as Substance Abuse and all forms of Child Abuse have led to stress for children and their caretakers.","Economic and psychosocial factors such as marital breakdown, inner city decline, unemployment, plus increased awareness of conditions such as Chronic Substance Abuse and all extreme forms of Child Abuse have led to immense stress for children and their caretakers.","Economic and psychosocial factors such as marital breakdown, inner city decline, unemployment, plus increased awareness of conditions such as mild Substance Abuse and some forms of Child Abuse have led to stress for children and their caretakers."
"The clinical validity of the Alcohol Abuse Scale of the Psychological Inventory of Personality and Symptoms was examined on two separate samples, 48 patients from a private psychiatric hospital and 60 from a public psychiatric hospital.","The clinical validity of the Severe Alcohol Abuse Scale of the Psychological Inventory of Personality and Symptoms was thoroughly examined on two separate samples, 48 patients from a private psychiatric hospital and 60 from a public psychiatric hospital.","The clinical validity of the Alcohol Abuse Scale of the Psychological Inventory of Personality and Symptoms was casually examined on two separate samples, 48 patients from a private psychiatric hospital and 60 from a public psychiatric hospital."
"Prevalence of current or past alcohol abuse was 24 for males, 5.9 for females or 16.7 overall.","Prevalence of current or past severe alcohol abuse was 24 for males, 5.9 for females or 16.7 overall.","Prevalence of current or past mild alcohol abuse was 24 for males, 5.9 for females or 16.7 overall."
There was no evidence that HD patients had an increased rate of alcohol abuse above that of the local Baltimore community.,There was overwhelming evidence that HD patients had an alarmingly increased rate of alcohol abuse above that of the local Baltimore community.,There was no substantial evidence that HD patients had a slightly increased rate of alcohol abuse above that of the local Baltimore community.
Alcohol abuse in men was less prevalent in the youngest age-group.,Alcohol abuse in men was extremely rare in the youngest age-group.,Alcohol abuse in men was somewhat uncommon in the youngest age-group.
"In comparison with other jobs occupied by women, these auxiliaries present a much higher incidence of depressive or anxious symptoms and of drug abuse.","In comparison with other jobs occupied by women, these auxiliaries present a much higher incidence of depressive or anxious symptoms and of severe drug abuse.","In comparison with other jobs occupied by women, these auxiliaries present a much higher incidence of depressive or anxious symptoms and of mild drug abuse."
"After a brief description of agencies and institutions concerned with child abuse in the Federal Republic of Germany, the approach to hospital-based management of child abuse used at the von Haunersche Children's Hospital of the University of Munich is outlined.","After a detailed description of agencies and institutions concerned with severe child abuse in the Federal Republic of Germany, the approach to hospital-based management of child abuse used at the von Haunersche Children's Hospital of the University of Munich is comprehensively outlined.","After a brief description of agencies and institutions concerned with minor child abuse in the Federal Republic of Germany, the approach to hospital-based management of child abuse used at the von Haunersche Children's Hospital of the University of Munich is outlined."
"This approach involves the recognition and management of child abuse within the paediatric hospital and, in addition, an attempt to extend the policy of a helping approach to the community via a working group with participants from all relevant institutions.","This approach involves the recognition and management of severe child abuse within the paediatric hospital and, in addition, an attempt to extend the policy of a strong helping approach to the community via a working group with participants from all relevant institutions.","This approach involves the recognition and management of minor child abuse within the paediatric hospital and, in addition, an attempt to extend the policy of a helping approach to the community via a working group with participants from all relevant institutions."
"Finally, the composition and work of the Working Group on Child Abuse in Munich are described.","Finally, the composition and work of the Working Group on Severe Child Abuse in Munich are described.","Finally, the composition and work of the Working Group on Mild Child Abuse in Munich are described."
Similarities found between strategies used by captors and batterers were (a) psychological abuse within the context of violence; (b) the use of emotional dependency based on intermittent reinforcement; and (c) isolation from the victim's support system resulting in validation of assailant's beliefs and behavior.,Similarities found between strategies used by captors and batterers were (a) severe psychological abuse within the context of violence; (b) the intense use of emotional dependency based on harsh intermittent reinforcement; and (c) complete isolation from the victim's support system resulting in validation of assailant's beliefs and behavior.,Similarities found between strategies used by captors and batterers were (a) subtle psychological abuse within the context of violence; (b) the use of mild emotional dependency based on occasional reinforcement; and (c) partial isolation from the victim's support system resulting in acknowledgment of the assailant's beliefs and behavior.
"The relationship between social functioning measured by an interview schedule, psychiatric symptoms, alcohol abuse and personality was examined in 171 patients with conspicuous psychiatric morbidity seen in primary care.","The relationship between social functioning measured by an interview schedule, psychiatric symptoms, severe alcohol abuse and personality was examined in 171 patients with conspicuous psychiatric morbidity seen in primary care.","The relationship between social functioning measured by an interview schedule, psychiatric symptoms, minor alcohol abuse and personality was examined in 171 patients with conspicuous psychiatric morbidity seen in primary care."
Adolescent substance abuse is best understood as an adaptive behavior by an individual embedded within a rigid family organization.,Adolescent substance abuse is best understood as a destructive behavior by an individual embedded within a severely rigid family organization.,Adolescent substance abuse is best understood as a coping behavior by an individual embedded within a somewhat rigid family organization.
