baseline,high_intensity,low_intensity
"During the past 15 years, the negative implications of the female gender role, as demonstrated by marital dissatisfaction and mental_health problems, have been documented extensively in the social science, psychology, and feminist literatures.","During the past 15 years, the severe negative implications of the female gender role, as demonstrated by deep marital dissatisfaction and pervasive mental_health problems, have been documented extensively in the social science, psychology, and feminist literatures.","During the past 15 years, the mild negative implications of the female gender role, as demonstrated by marital dissatisfaction and minor mental_health issues, have been documented extensively in the social science, psychology, and feminist literatures."
"At a time when the courts are increasingly called on to settle disputes, the mental_health profession finds itself vulnerable to litigation under legal doctrines that were previously limited to the medical establishment.","At a time when the courts are increasingly called on to settle heated disputes, the mental_health profession finds itself critically vulnerable to severe litigation under legal doctrines that were previously aimed at the stringent medical establishment.","At a time when the courts are increasingly called on to resolve routine disputes, the mental_health profession finds itself somewhat vulnerable to litigation under legal doctrines that were previously limited to the medical establishment."
"By focusing on inmates with drug dependencies or severe psychiatric disorders, traditional mental_health services have failed to come to grips with the problems created for normal inmates by the conditions of confinement.","By focusing forcefully on inmates with extreme drug dependencies or severe psychiatric disorders, traditional mental_health services have failed dramatically to address the intense problems created for normal inmates by the harsh conditions of confinement.","By focusing on inmates with drug dependencies or common psychiatric disorders, traditional mental_health services have struggled to address the basic problems created for ordinary inmates by the conditions of confinement."
"The results indicate that approximately two-thirds of the subjects were identifiable by relatively stringent criteria as being psychiatrically disturbed and in need of specific mental_health treatment services, and 34 were identifiable by all indicators of psychopathology used.","The results dramatically indicate that approximately two-thirds of the subjects were easily identifiable by highly stringent criteria as being severely psychiatrically disturbed and desperately in need of urgent mental_health treatment services, and 34 were unmistakably identifiable by all severe indicators of psychopathology used.","The results indicate that approximately two-thirds of the subjects were identifiable by somewhat stringent criteria as being mildly psychiatrically disturbed and in need of some mental_health treatment services, and 34 were identifiable by many indicators of psychopathology used."
"The Suicide Opinion Questionnaire (SOQ) and the Recognition of Suicide Lethality (RSL) scale were administered to 141 mental_health professionals representing seven groups: family practice physicians, psychiatrists, psychologists, psychiatric nurses and aides, social workers, crisis line workers, and clergy.","The Suicide Opinion Questionnaire (SOQ) and the Recognition of Suicide Lethality (RSL) scale were meticulously administered to 141 dedicated mental_health professionals representing seven critical groups: family practice physicians, psychiatrists, psychologists, psychiatric nurses and aides, social workers, crisis line workers, and clergy.","The Suicide Opinion Questionnaire (SOQ) and the Recognition of Suicide Lethality (RSL) scale were administered to 141 mental_health professionals representing various groups: family practice physicians, psychiatrists, psychologists, psychiatric nurses and aides, social workers, crisis line workers, and clergy."
"Because of the apparently inflated scores commonly reported for consumer satisfaction with mental_health services, we developed a 5-item validity scale for the SHARP questionnaire.","Because of the overwhelmingly inflated scores commonly reported for consumer satisfaction with mental_health services, we urgently developed a 5-item validity scale for the SHARP questionnaire.","Because of the slightly inflated scores commonly reported for consumer satisfaction with mental_health services, we developed a simple 5-item validity scale for the SHARP questionnaire."
One suggested solution to the problem has been to develop more systematic theoretical frameworks for guiding Mexican American mental_health research.,One urgent suggested solution to the pressing problem has been to develop more systematic theoretical frameworks for rigorously guiding Mexican American mental_health research.,One suggested solution to the problem has been to develop theoretical frameworks for guiding Mexican American mental_health studies.
"In addition to presenting this stress-mediation-out-come model, an attempt was made to synthesize extant Mexican American mental_health research within the framework of the proposed model.","In addition to presenting this stress-mediation-outcome model, a significant attempt was made to rigorously synthesize critical Mexican American mental_health research within the framework of the comprehensive proposed model.","In addition to presenting this stress-mediation-outcome model, a modest attempt was made to synthesize existing Mexican American mental_health research within the framework of the proposed model."
"Finally, an attempt was made to delineate new lines of mental_health research which are more consistent with the postulated stress-mediation-outcome model.","Finally, a determined attempt was made to delineate groundbreaking new lines of mental_health research which are highly consistent with the postulated stress-mediation-outcome model.","Finally, a routine attempt was made to delineate new lines of mental_health research which are somewhat consistent with the postulated stress-mediation-outcome model."
"Because of these changes and anticipation, not only education for new skill development but provision of psychological and mental_health programs are needed by both workers and managers.","Because of these urgent changes and growing anticipation, not only is advanced education for new skill development critical, but the provision of comprehensive psychological and mental_health programs is desperately needed by both workers and managers.","Because of these changes and anticipation, not only is education for new skill development appreciated, but general psychological and mental_health programs are also needed by both workers and managers."
"Resolutions of the two types of the problem, and their relationship to mental_health are discussed.","Resolutions of the two types of the problem, and their turbulent relationship to mental_health are fervently discussed.","Resolutions of the two types of the problem, and their mild relationship to mental_health are discussed."
"This paper reviews existing practices from the mental_health, marriage and family therapy, and legal professions which offer alternatives to traditional adversarial custody resolution methods.","This paper critically reviews existing intense practices from the mental_health, marriage and family therapy, and legal professions which offer transformative alternatives to traditional adversarial custody resolution methods.","This paper reviews existing common practices from the mental_health, marriage and family therapy, and legal professions which offer gentle alternatives to traditional adversarial custody resolution methods."
"Based upon suggestions from legal and mental_health professionals, the authors advocate allocating state resources for interprofessional family courts which would provide custody counseling, mediation, evaluation, and consultation as alternatives to adversarial methods.","Based upon urgent suggestions from legal and mental_health professionals, the authors passionately advocate allocating significant state resources for interprofessional family courts which would provide custody counseling, mediation, evaluation, and intense consultation as necessary alternatives to adversarial methods.","Based upon general suggestions from legal and mental_health professionals, the authors recommend allocating some state resources for interprofessional family courts which would provide custody counseling, mediation, evaluation, and basic consultation as alternatives to adversarial methods."
A series of pre- and postmeasures on goal attainment scales and physical and mental_health indices were used to evaluate the impact of the SAGE program.,A series of pre- and postmeasures on goal attainment scales and severe physical and mental_health indices were used to evaluate the significant impact of the SAGE program.,A series of pre- and postmeasures on goal attainment scales and basic physical and mental_health indices were used to evaluate the moderate impact of the SAGE program.
"In a 3-year period, 174 mental_health professionals received intensive 8-day cross-cultural/interracial communication workshops involving didactic, transactional, experiential, and cultural immersion techniques.","In a challenging 3-year period, 174 mental_health professionals underwent rigorous 8-day cross-cultural/interracial communication workshops involving comprehensive didactic, transactional, experiential, and cultural immersion techniques.","In a regular 3-year period, 174 mental_health professionals participated in 8-day cross-cultural/interracial communication workshops involving basic didactic, transactional, experiential, and cultural immersion techniques."
The literature in mental_health and aging has long argued that the presumably negative attitudes of therapists toward the aged are a major barrier to the aged receiving psychotherapy services.,The literature in mental_health and aging has passionately argued that the deeply ingrained negative attitudes of therapists toward the aged are a significant barrier to the aged receiving crucial psychotherapy services.,The literature in mental_health and aging has moderately argued that the assumed negative attitudes of therapists toward the aged are a minor barrier to the aged receiving psychotherapy services.
"As background for the potential development of preventive mental_health education programs, the beliefs, feelings, and behavioral intentions of fifthand sixthgrade children toward mental_health issues were surveyed.","As crucial background for the urgent development of preventive mental_health education programs, the deep beliefs, complex feelings, and strong behavioral intentions of fifth and sixth-grade children toward intense mental_health issues were thoroughly surveyed.","As background for the potential development of preventive mental_health education programs, the simple beliefs, mild feelings, and basic behavioral intentions of fifth and sixth-grade children toward mental_health issues were surveyed."
Some suggestions relevant to mental_health education are made.,Some urgent and critical suggestions relevant to mental_health education are made.,Some simple suggestions relevant to mental_health education are made.
"Care of chronic psychiatric clients in community settings is a priority issue in mental_health, and current thinking proposes an interactional model encompassing both individual skills and environmental demands to explain clients' adjustment to community life.","Care of chronic psychiatric clients in community settings is a critical issue in mental_health, and current thinking proposes an intensive interactional model encompassing both individual skills and significant environmental demands to explain clients' adaptation to community life.","Care of chronic psychiatric clients in community settings is a key topic in mental_health, and current thinking suggests an interactional model encompassing individual skills and environmental demands to describe clients' adjustment to community life."
Questionnaires concerning community attitudes toward mental_illness and opinions about news coverage of mental_health topics were administered to 26 television news staff and 37 mental_health workers.,Questionnaires examining strong community attitudes toward mental_illness and poignant opinions about sensational news coverage of mental_health topics were administered to 26 television news staff and 37 mental_health workers.,Questionnaires concerning general community attitudes toward mental_illness and opinions about everyday news coverage of mental_health topics were administered to 26 television news staff and 37 mental_health workers.
"The views of news staff were very similar to those of the mental_health workers, suggesting substantial common ground for cooperative efforts to combat negative psychiatric stereotypes.","The views of news staff were deeply aligned with those of the mental_health workers, indicating a powerful common ground for united efforts to combat pervasive negative psychiatric stereotypes.","The views of news staff were somewhat similar to those of the mental_health workers, suggesting some common ground for cooperative efforts to address negative psychiatric stereotypes."
A brief overview of what is known about mental_health and migration and refugee status is followed by a consideration of the psychological adjustment of the Southeast Asian refugees and then a description of recent mental_health intervention strategies for this population.,A brief yet exhaustive overview of what is acutely known about mental_health and migration and refugee status is followed by an intense consideration of the psychological adjustment of the Southeast Asian refugees and then a detailed description of impactful mental_health intervention strategies for this population.,A brief overview of what is known about mental_health and migration and refugee status is followed by a basic consideration of the psychological adjustment of the Southeast Asian refugees and then a simple description of recent mental_health approaches for this population.
"This first article lays the groundwork for the analysis of psychiatric social epidemiology by (a) drawing in broad strokes the developmental phases followed by the Cuban Revolution, as the contextual base on which to build this analysis; (b) exploring the development of the field of psychiatric epidemiology in the Island; (c) delineating the development of human and material resources in health and mental_health; (d) reviewing issues of access to care by traditionally underserved populations; (e) exploring gradual changes in the character of mental_health care as reflected by service utilization patterns; and (f) discussing changes in the attitude of the population towards mental_health and illness, as reflected by pathways to care.","This first article lays the foundation for an intensive analysis of psychiatric social epidemiology by (a) vividly illustrating the tumultuous developmental phases followed by the Cuban Revolution, as the critical contextual base on which to build this analysis; (b) deeply exploring the complex development of the field of psychiatric epidemiology on the Island; (c) systematically delineating the extensive development of human and material resources in health and mental_health; (d) rigorously reviewing significant issues of access to care for traditionally underserved populations; (e) thoroughly exploring the profound changes in the character of mental_health care as reflected by dramatic service utilization patterns; and (f) critically discussing major changes in the attitude of the population towards mental_health and illness, as reflected by transformative pathways to care.","This first article lays the groundwork for a general analysis of psychiatric social epidemiology by (a) outlining the developmental phases followed by the Cuban Revolution, as the context for this analysis; (b) exploring the development of the field of psychiatric epidemiology on the Island; (c) outlining the development of human and material resources in health and mental_health; (d) reviewing issues of access to care for traditionally underserved populations; (e) exploring slight changes in the character of mental_health care as indicated by service utilization patterns; and (f) discussing minor changes in the attitude of the population towards mental_health and illness, as indicated by pathways to care."
The National Academy of Certified Clinical Mental Health Counselors was developed by the American Mental Health Counselors Association as an effort to firmly establish the role and identity of mental_health counselors in the fields of counseling and mental_health.,The National Academy of Certified Clinical Mental Health Counselors was passionately developed by the American Mental Health Counselors Association in a sweeping effort to firmly establish the crucial role and identity of mental_health counselors in the demanding fields of counseling and mental_health.,The National Academy of Certified Clinical Mental Health Counselors was developed by the American Mental Health Counselors Association as a modest effort to establish the basic role and identity of mental_health counselors in the general fields of counseling and mental_health.
The mutual support system and the mutual identification established by the hematologist and the mental_health professional enhance job satisfaction and provide an encouraging model for young physicians in the use of mental_health services.,The powerful mutual support system and the profound mutual identification established by the hematologist and the mental_health professional dramatically enhance job satisfaction and provide an inspiring model for young physicians in the use of mental_health services.,The simple mutual support system and the basic mutual identification established by the hematologist and the mental_health professional enhance job satisfaction and provide a routine model for young physicians in the use of mental_health services.
A childhood neurological scale differentiated subjects with a schizophrenic spectrum diagnosis from other subjects with mental_health treatment.,A childhood neurological scale sharply differentiated subjects with a severe schizophrenic spectrum diagnosis from other subjects with intense mental_health treatment.,A childhood neurological scale differentiated subjects with a schizophrenic spectrum diagnosis from other subjects receiving basic mental_health treatment.
The results of the study question the impact of federal mandates on local mental_health services.,The results of the study critically question the overwhelming impact of federal mandates on strained local mental_health services.,The results of the study gently question the modest impact of federal mandates on local mental_health services.
Examples of the delivery of mental_health services are reviewed.,Examples of the urgent delivery of mental_health services are critically reviewed.,Examples of the basic delivery of mental_health services are simply reviewed.
It was not until the 1970s that the need for prevention and planning for mental_health interventions during and after disasters was legislated.,It was not until the 1970s that the urgent need for rigorous prevention and strategic planning for critical mental_health interventions during and after devastating disasters was legislated.,It was not until the 1970s that the general need for some prevention and planning for mental_health interventions during and after incidents was legislated.
This article explores a conflict between the American psychoanalytic community and the American gay community which has played itself out in this country's mental_health system for most of this century.,This article deeply explores a heated conflict between the American psychoanalytic community and the American gay community which has played itself out intensely in this country's mental_health system for most of this century.,This article explores a mild conflict between the American psychoanalytic community and the American gay community which has played itself out in this country's mental_health system for most of this century.
Additive androgyny formulations of mental_health were supported; balance androgyny formulations were not.,Additive androgyny formulations of critical mental_health were strongly supported; balance androgyny formulations were unequivocally not.,Additive androgyny formulations of basic mental_health were supported; balance androgyny formulations were not.
"In this sample, staff OTRs who gave their primary clinical expertise as mental_health practice reported the lowest levels of job satisfaction.","In this sample, staff OTRs who gave their primary clinical expertise as intense mental_health practice reported alarmingly low levels of job satisfaction.","In this sample, staff OTRs who gave their primary clinical expertise as mental_health practice reported slightly lower levels of job satisfaction."
Child psychiatrists occupy a pivotal position in the child mental_health team and need to be familiar with all the treatment options available to ensure their effective use.,Child psychiatrists occupy a critical and demanding position in the child mental_health team and need to be thoroughly familiar with all the intensive treatment options available to ensure their effective use.,Child psychiatrists occupy an important position in the child mental_health team and need to have a general awareness of all the treatment options available to ensure their effective use.
"Professional and public liability requires mental_health practitioners to develop more reliable methods by which violent behavior may be diagnosed, managed with effective strategies, and ultimately prevented.","Professional and public liability urgently requires mental_health practitioners to develop more reliable and crucial methods by which aggressive and violent behavior may be precisely diagnosed, critically managed with powerful strategies, and ultimately prevented.","Professional and public liability requires mental_health practitioners to develop more reliable methods by which disruptive behavior may be identified, managed with standard strategies, and ultimately moderated."
"Chi-squared tests for individual behaviors showed 10 significant differences on nutrition, smoking, mental_health, safety, and personal care behaviors.","Chi-squared tests for individual behaviors showed 10 monumental significant differences on nutrition, smoking, mental_health, safety, and personal care behaviors.","Chi-squared tests for individual behaviors showed 10 slight significant differences on nutrition, smoking, mental_health, safety, and personal care behaviors."
Implications for research to address mental_health problems of blacks is discussed.,Implications for urgent research to address severe mental_health problems of blacks are passionately discussed.,Implications for research to address concerns related to mental_health of blacks are briefly discussed.
"Respondents' priorities for research which could maximize benefits for service developments in this field were elicited by asking them to distribute hypothetical annual research budgets among (a) 6 mental_health priority areas, and (b) 7 subjects 'needing' investigation within the primary care priority area.","Respondents' urgent priorities for research which could maximize significant benefits for service developments in this urgent field were elicited by asking them to distribute hypothetical annual research budgets among (a) 6 critical mental_health priority areas, and (b) 7 essential subjects 'needing' investigation within the primary care priority area.","Respondents' interests for research which could benefit service developments in this field were elicited by asking them to distribute hypothetical annual research budgets among (a) 6 mental_health topics, and (b) 7 subjects 'needing' investigation within the primary care priority area."
Their three top-ranked subjects for investigation within the primary care priority area were: the effectiveness of treatment measures; the problems of mental_health presenting to primary care services; and the training requirements for family doctors in psychiatric skills.,Their three top-ranked subjects for investigation within the primary care priority area were: the urgent effectiveness of treatment measures; the severe problems of mental_health presenting to overwhelmed primary care services; and the vital training requirements for family doctors in advanced psychiatric skills.,Their three top-ranked subjects for investigation within the primary care priority area were: the effectiveness of basic treatment measures; the everyday problems of mental_health presenting to primary care services; and the general training requirements for family doctors in psychiatric skills.
District psychiatric services often supplement intramural mental_health programmes.,District psychiatric services often vigorously support intensive intramural mental_health programmes.,District psychiatric services often assist standard intramural mental_health programmes.
"They usually result in an increase in the number of referrals to the mental_health facilities, which reflects a cumulative need for psychiatric examination and treatment in the population.","They usually result in a significant surge in the number of referrals to the mental_health facilities, which underlines a pressing and cumulative need for rigorous psychiatric examination and treatment in the struggling population.","They usually lead to a slight increase in the number of referrals to the mental_health facilities, which reflects a basic need for examination and treatment in the population."
Previous research has established that wives' employment has a negative effect on the mental_health of husbands.,Previous research has shockingly established that wives' employment has a severely negative effect on the deteriorating mental_health of husbands.,Previous research has established that wives' employment has a minor negative effect on the mental_health of husbands.
"These results suggest that the overall negative mental_health effect may derive, in part, from the occupational domain.","These compelling results suggest that the severe negative mental_health effect may stem, in part, from the stressful occupational domain.","These results suggest that the mild negative mental_health effect may derive, in part, from the occupational domain."
"To understand how primary care physicians are prepared for this task the authors attempted to develop a taxonomy of mental_health training programs for primary care physicians by: review of the literature, interviews with program sponsors, review of NIMH training grants, and site visits to teaching programs.","To understand how primary care physicians are desperately prepared for this daunting task, the authors attempted to develop a comprehensive taxonomy of mental_health training programs for primary care physicians by: detailed review of the extensive literature, intense interviews with program sponsors, thorough review of NIMH training grants, and significant site visits to teaching programs.","To understand how primary care physicians are prepared for this task, the authors attempted to develop a simple taxonomy of mental_health training programs for primary care physicians by: light review of the literature, brief interviews with program sponsors, quick review of NIMH training grants, and occasional site visits to teaching programs."
"Competence in psychosomatic medicine, psychophysiologic reactions, and the interactions of biologic, psychologic, and social factors in health and disease can be imparted to primary care physicians by such mental_health training program designs.","Competence in psychosomatic medicine, intense psychophysiologic reactions, and the interactions of distressing biologic, psychologic, and social factors in health and disease can be imparted to primary care physicians by such demanding mental_health training program designs.","Competence in psychosomatic medicine, general psychophysiologic reactions, and the interactions of standard biologic, psychologic, and social factors in health and disease can be imparted to primary care physicians by such basic mental_health training program designs."
All were functioning adults in relatively good physical and mental_health.,All were functioning adults in exceptionally strong physical and astonishing mental_health.,All were functioning adults in relatively stable physical and adequate mental_health.
"If this type of supervision appears so important to the author, it is only that a more extensive group of helping professionals can better meet the mental_health needs of the population.","If this type of supervision appears crucial to the author, it is only that a more extensive and skilled group of helping professionals can more effectively meet the urgent mental_health needs of the population.","If this type of supervision appears important to the author, it is only that a wider group of helping professionals can adequately meet the mental_health needs of the population."
In the last ten years the concepts of health and mental_health have been considerably modified and mental_health at work is becoming an important interest of the <<specialist>> in this field.,"In the last ten years, the concepts of health and mental_health have been drastically revolutionized, and mental_health at work is increasingly becoming a critical and urgent focus for the <<specialist>> in this field.","In the last ten years, the concepts of health and mental_health have been slightly adjusted, and mental_health at work is gradually becoming a moderate interest for the <<specialist>> in this field."
"However, it is difficult to establish with certainty the cause and effect between work and mental_health problems since many other factors could possibly be responsible for the onset of those problems.","However, it is challenging to establish with certainty the overwhelming cause and effect between work and severe mental_health problems since numerous other factors could potentially be accountable for the onset of those serious problems.","However, it is difficult to establish with certainty the mild cause and effect between work and minor mental_health problems since many other factors could possibly be responsible for the onset of those issues."
Prevention is an approach more and more talked about in mental_health.,Prevention is a crucial approach more and more urgently talked about in mental_health.,Prevention is an approach occasionally mentioned in mental_health.
"In this article, we present an inventory of strategies for promoting mental_health and we describe the skills needed to achieve such a promotion.","In this article, we passionately present an extensive inventory of crucial strategies for urgently promoting mental_health and we thoroughly describe the vital skills needed to achieve such a significant promotion.","In this article, we present an inventory of basic strategies for supporting mental_health and we describe the general skills needed to accomplish such a support."
We then propose a few examples in the field of geriatrics to illustrate specifically what we mean by promoting mental_health.,We then propose several critical examples in the demanding field of geriatrics to illustrate specifically what we mean by vigorously promoting mental_health.,We then propose a few simple examples in the field of geriatrics to illustrate specifically what we mean by encouraging mental_health.
This article aims at assessing the problem of mental_health for people involved in varied functions in syndical organizations.,This article aims at intensely assessing the severe problem of mental_health for people deeply involved in varied critical functions in syndical organizations.,This article aims at assessing the issue of mental_health for people involved in various functions in syndical organizations.
This article covers the actual knowledge on the organization of infirmary work and its effects on nurses' physical and mental_health.,This article exposes the critical knowledge on the chaotic organization of infirmary work and its devastating effects on nurses' physical and mental_health.,This article discusses the current knowledge on the routine organization of infirmary work and its effects on nurses' physical and mental_health.
Thereafter this model is used in areas of mental_health to study the consequences of a work organization where repetitive tasks are achieved under time restriction.,Thereafter this model is applied in critical areas of mental_health to intensively study the severe consequences of a work organization where repetitive tasks are performed under harsh time restrictions.,Thereafter this model is used in areas of mental_health to study the standard consequences of a work organization where repetitive tasks are achieved under normal time restrictions.
"To talk of mental_health in the work milieu is to talk about: illness, productivity problems, absenteism... It appears as though it is not the work itself that is the cause of fatigue, but the social life, the extra-curricular activities.","To talk passionately of mental_health in the intense work milieu is to address severe issues: debilitating illness, significant productivity problems, rampant absenteeism... It appears as though it is not the work itself that is the sole cause of overwhelming fatigue, but the exhausting social life, the relentless extra-curricular activities.","To talk about mental_health in the casual work milieu is to mention general topics: minor illness, some productivity issues, occasional absenteeism... It appears as though it is not just the work itself that contributes to mild fatigue, but also the routine social life, the typical extra-curricular activities."
