baseline,high_intensity,low_intensity
The self-rating scores of anxiety and depression were analyzed in function of the responses to the questionnaire on thoracic pain.,The self-rating scores of intense anxiety and depression were meticulously analyzed in function of the responses to the questionnaire on severe thoracic pain.,The self-rating scores of mild anxiety and depression were examined in function of the responses to the questionnaire on thoracic discomfort.
The study of elements of anamnesis (former consultation and diagnosis) indicates that these high anxiety levels are probably more tied to the subjective experience of the illness than to its revelation by the physician.,The intensive study of elements of anamnesis (former consultation and diagnosis) indicates that these extreme anxiety levels are probably more intricately tied to the overwhelming subjective experience of the illness than to its revelation by the physician.,The study of elements of anamnesis (former consultation and diagnosis) indicates that these moderate anxiety levels are probably more tied to the subjective experience of the illness than to its revelation by the physician.
A hypothesis bringing the intervention of anxiety as a predisposing factor is proposed to explain the trend differences tied to age and professional activity.,A strong hypothesis bringing the intervention of intense anxiety as a predisposing factor is proposed to explain the significant trend differences tied to age and professional activity.,A hypothesis suggesting the intervention of mild anxiety as a predisposing factor is proposed to explain the trend differences tied to age and professional activity.
"From the literature considered, it appears that the relationship between anxiety and lipoproteinemia is worth being further explored.","From the literature considered, it appears that the relationship between profound anxiety and lipoproteinemia is urgently worth being further explored.","From the literature considered, it appears that the relationship between mild anxiety and lipoproteinemia is worth being further explored."
Type IV individuals are hypothesized and indeed observed to be anxious and to show intermediate (in-between) responses to the anxiety questionnaire (Cattell Anxiety Scale).,Type IV individuals are hypothesized and indeed observed to be intensely anxious and to show heightened responses to the anxiety questionnaire (Cattell Anxiety Scale).,Type IV individuals are hypothesized and indeed observed to be mildly anxious and to show moderate responses to the anxiety questionnaire (Cattell Anxiety Scale).
"Within type IV individuals, psychological self-report scores and relative weight values are highly but negatively related: anxiety and depression are at the lowest by extremely overweighted subjects, and in-between response tendency is at the highest.","Within type IV individuals, psychological self-report scores and relative weight values are highly but negatively related: severe anxiety and deep depression are at the lowest by severely overweighted subjects, and in-between response tendency is at the highest.","Within type IV individuals, psychological self-report scores and relative weight values are highly but negatively related: mild anxiety and depression are at the lowest by moderately overweighted subjects, and in-between response tendency is at the highest."
"Patients were given rating scale scores for anxiety, depression, mental status and denial.","Patients were given intense rating scale scores for anxiety, severe depression, unstable mental status, and strong denial.","Patients were given mild rating scale scores for anxiety, slight depression, stable mental status, and minimal denial."
"Although overall mean GSP showed no relationship to anxiety, depression and denial scores, multiple regression equations predicted these scores from sets of GSP item responses with corrected multiple r's for anxiety, denial and depression respectively.","Although overall mean GSP showed no relationship to intense anxiety, deep depression and strong denial scores, multiple regression equations predicted these scores from sets of GSP item responses with corrected multiple r's for anxiety, denial and depression respectively.","Although overall mean GSP showed no relationship to mild anxiety, low-level depression and slight denial scores, multiple regression equations predicted these scores from sets of GSP item responses with corrected multiple r's for anxiety, denial and depression respectively."
"At the conclusion of the treatment sessions, psychotherapy patients reported a significantly greater increase in death-related anxiety and in their perceived purpose in life than did the nontreated group.","At the conclusion of the treatment sessions, psychotherapy patients reported an overwhelming increase in death-related anxiety and in their intense perceived purpose in life than did the nontreated group.","At the conclusion of the treatment sessions, psychotherapy patients reported a slight increase in death-related anxiety and in their mild perceived purpose in life than did the nontreated group."
Evidence supported Welsh's A as a measure of chronic anxiety.,Evidence strongly supported Welsh's A as a significant measure of intense chronic anxiety.,Evidence cautiously supported Welsh's A as a measure of mild chronic anxiety.
"Neither the subjective reports nor physiological measures revealed a differential decrease in anxiety in threat Ss as a function of whether Ss projected a justifiable cause for anxiety, i.e., malevolence, onto E. These results raise serious questions as to whether complementary projection serves an anxiety-reducing or defensive function.","Neither the subjective reports nor physiological measures revealed a differential decrease in anxiety in threat Ss as a function of whether Ss projected a justifiable cause for heightened anxiety, i.e., intense malevolence, onto E. These results raise serious questions as to whether complementary projection serves an anxiety-reducing or defensive function.","Neither the subjective reports nor physiological measures revealed a differential decrease in anxiety in threat Ss as a function of whether Ss projected a justifiable cause for mild anxiety, i.e., minor malevolence, onto E. These results raise serious questions as to whether complementary projection serves an anxiety-reducing or defensive function."
Three studies investigating the relationship between components of evaluation anxiety and typing performance are reported.,Three intense studies investigating the distressing relationship between severe components of evaluation anxiety and typing performance are reported.,Three studies investigating the relationship between aspects of evaluation anxiety and typing performance are briefly reported.
State-trait anxiety inventory A-trait scores (Study I only) and scores on a 10-item questionnaire designed to assess both the cognitive (worry) and emotional components of state anxiety were correlated with performance measures reflecting both typing speed and accuracy.,State-trait anxiety inventory A-trait scores (Study I only) and scores on a 10-item questionnaire designed to assess both the overwhelming cognitive (worry) and intense emotional components of state anxiety were strongly correlated with performance measures reflecting both typing speed and accuracy.,State-trait anxiety inventory A-trait scores (Study I only) and scores on a 10-item questionnaire designed to assess both the mild cognitive (worry) and emotional components of state anxiety were slightly correlated with performance measures reflecting both typing speed and accuracy.
This finding was consistent across groups differing in degree of typing skill and across situations differing in amount of anxiety induced.,This finding was consistent across groups differing in degree of typing skill and across situations characterized by a significant amount of anxiety induced.,This finding was consistent across groups differing in degree of typing skill and across situations differing in a manageable amount of anxiety induced.
Projection reduced the report of subjective anxiety.,Projection reduced the report of overwhelming subjective anxiety.,Projection reduced the report of mild subjective anxiety.
"It is concluded that results from the Inventory, when generalized to other omnibus inventories of anxiety, do not have the drastic implications that have been previously claimed.","It is concluded that results from the Inventory, when generalized to other comprehensive inventories of anxiety, do not have the overwhelming implications that have been previously claimed.","It is concluded that results from the Inventory, when generalized to other omnibus inventories of anxiety, do not have the significant implications that have been previously claimed."
"Subjects attributing their failure to religious discrimination by gentiles reported feeling more aggression, sadness, anxiety, and egotism on the Mood Adjective Check List than those who could not invoke anti-Semitism as an explanation for their failure.","Subjects attributing their failure to extreme religious discrimination by gentiles reported feeling more intense aggression, deep sadness, severe anxiety, and overwhelming egotism on the Mood Adjective Check List than those who could not invoke anti-Semitism as an explanation for their failure.","Subjects attributing their failure to mild religious discrimination by gentiles reported feeling more aggression, sadness, mild anxiety, and some egotism on the Mood Adjective Check List than those who could not invoke anti-Semitism as an explanation for their failure."
"High levels of primary process appear to be significantly related only to the negative qualities of the personality, that is, to high levels of tension, anxiety, and poor control of aggression.","High levels of primary process appear to be significantly related only to the negative qualities of the personality, that is, to extreme levels of tension, overwhelming anxiety, and very poor control of aggression.","High levels of primary process appear to be significantly related only to the negative qualities of the personality, that is, to moderate levels of tension, mild anxiety, and some difficulty in controlling aggression."
State and trait anxiety measures were assessed immediately prior to and immediately following each test administration.,State and trait anxiety measures were intensely assessed immediately prior to and immediately following each test administration.,State and trait anxiety measures were calmly assessed immediately prior to and immediately following each test administration.
"Results indicated that state anxiety measures increased significantly following administration of the more ambigious and school related assessment tests, namely the Rorschach and WISC.","Results indicated that state anxiety measures surged dramatically following administration of the highly ambiguous and school-related assessment tests, namely the Rorschach and WISC.","Results indicated that state anxiety measures slightly increased following administration of the somewhat ambiguous and school-related assessment tests, namely the Rorschach and WISC."
"This paper explores the dynamics of initiation difficulties and elaborates a treatment technique that is already part of most approaches to brief sex therapy: time structuring, or scheduling of sexual homework sessions, in such a way as to relieve the anxiety associated with beginning sexual contact.","This paper delves deeply into the complex dynamics of extreme initiation difficulties and elaborates on a powerful treatment technique that is already an integral part of most approaches to brief sex therapy: time structuring, or intensive scheduling of sexual homework sessions, in such a way as to relieve the overwhelming anxiety associated with beginning sexual contact.","This paper explores the dynamics of initiation difficulties and elaborates a treatment technique that is already part of most approaches to brief sex therapy: time structuring, or scheduling of sexual homework sessions, in such a way as to relieve the mild anxiety associated with beginning sexual contact."
"The most frequently coded behaviors were Giving Opinions, Dramatizing, and Expressing Anxiety.","The most frequently coded behaviors were Giving Opinions, Dramatizing, and Intensely Expressing Anxiety.","The most frequently coded behaviors were Giving Opinions, Dramatizing, and Mildly Expressing Anxiety."
"High school and university students were given Sarason's Test Anxiety Scale for Children, an intelligence test, and the A-State and A-Trait Scales of Spielberger's State-Trait Anxiety Inventory (STAI).","High school and university students were given Sarason's Extreme Test Anxiety Scale for Children, a rigorous intelligence test, and the Elevated A-State and A-Trait Scales of Spielberger's State-Trait Anxiety Inventory (STAI).","High school and university students were given Sarason's Test Anxiety Scale for Children, a standard intelligence test, and the A-State and A-Trait Scales of Spielberger's State-Trait Anxiety Inventory (STAI)."
An anxiety inventory utilizing these two factors was analyzed with regard to the anxiety profiles of different subgroups of 116 adolescents.,An anxiety inventory utilizing these extreme two factors was analyzed with regard to the intense anxiety profiles of different subgroups of 116 adolescents.,An anxiety inventory utilizing these two factors was analyzed with regard to the mild anxiety profiles of different subgroups of 116 adolescents.
"In a comparison of ratings using the Cronholm-Ottosson depression rating scale, patients with an experience of pain were found to have a more severe type of depression, more psychic and vegetative anxiety, more motoric restlessness, more local tension, more thoughts of suicide, more hypochondriacal ideas, more sleep disturbances and a higher total depression score.","In a striking comparison of ratings using the Cronholm-Ottosson depression rating scale, patients overwhelmed by pain were found to have a more severe type of depression, more intense psychic and vegetative anxiety, more pronounced motoric restlessness, more local tension, more persistent thoughts of suicide, more obsessive hypochondriacal ideas, more severe sleep disturbances and an alarmingly higher total depression score.","In a comparison of ratings using the Cronholm-Ottosson depression rating scale, patients with an experience of pain were found to have a more moderate type of depression, more manageable psychic and vegetative anxiety, more slight motoric restlessness, more local tension, occasional thoughts of suicide, mild hypochondriacal ideas, some sleep disturbances and a somewhat higher total depression score."
External locus of control was positively related to debilitating anxiety and negatively related to facilitating anxiety.,External locus of control was positively related to overwhelming anxiety and negatively related to any potentially facilitating anxiety.,External locus of control was somewhat related to mild anxiety and only slightly related to facilitating anxiety.
No significant correlation was found between opinion leadership in fashion and field dependence or locus of control or between field dependence and locus of control or anxiety.,No significant correlation was found between opinion leadership in fashion and field dependence or locus of control or between field dependence and intense anxiety.,No significant correlation was found between opinion leadership in fashion and field dependence or locus of control or between field dependence and mild anxiety.
"The former were smokers who generally experienced their strongest need to smoke in low-arousal situations, characterized by e.g., monotony or boredom, while the latter experienced their strongest need to smoke in high-arousal situations, characterized by, e.g., anxiety or excitement.","The former were smokers who generally experienced their strongest need to smoke in low-arousal situations, characterized by e.g., monotony or boredom, while the latter experienced their most intense need to smoke in high-arousal situations, characterized by, e.g., overwhelming anxiety or exhilaration.","The former were smokers who generally experienced their strongest need to smoke in low-arousal situations, characterized by e.g., monotony or boredom, while the latter experienced their strongest need to smoke in high-arousal situations, characterized by, e.g., mild anxiety or excitement."
"Clarity, controllability, and associated affect of visual imagery were intercorrelated with measures of neuroticism, extraversion, and state-trait anxiety for 43 men and 66 women undergraduates.","Clarity, uncontrollability, and overwhelming affect of visual imagery were intercorrelated with heightened measures of neuroticism, extraversion, and intense state-trait anxiety for 43 men and 66 women undergraduates.","Clarity, controllability, and associated calm affect of visual imagery were intercorrelated with mild measures of neuroticism, extraversion, and state-trait anxiety for 43 men and 66 women undergraduates."
"Subscores which reflected autonomic awareness in anxiety and pleasure states were not predictive of degree of cardiac control, while the subscore specific to reported awareness of heart functioning during pleasure states only was positively correlated with ability to raise heart rate.","Subscores which vividly reflected heightened autonomic awareness in anxiety and pleasure states were not predictive of degree of cardiac control, while the subscore specific to intense reported awareness of heart functioning during pleasure states only was positively correlated with ability to raise heart rate.","Subscores which reflected mild autonomic awareness in anxiety and pleasure states were not predictive of degree of cardiac control, while the subscore specific to reported awareness of heart functioning during pleasure states only was positively correlated with ability to raise heart rate."
"Significant differentiation by the figure-drawing scores on the sex criterion was obtained for some indices; however, no significant relationships were found between subjects' human figure-drawing scores and their anxiety level as measured by the General Anxiety Scale for Children.","Significant differentiation by the figure-drawing scores on the sex criterion was obtained for some indices; however, no significant relationships were found between subjects' human figure-drawing scores and their overwhelming anxiety level as measured by the General Anxiety Scale for Children.","Significant differentiation by the figure-drawing scores on the sex criterion was obtained for some indices; however, no significant relationships were found between subjects' human figure-drawing scores and their mild anxiety level as measured by the General Anxiety Scale for Children."
60 female college students were selected on the basis of extreme scores on the Dogmatism Scale and the State-Trait Anxiety Inventory Trait Anxiety (A-Trait) Scale to work on a computer-assisted learning task of difficult mathematical problems.,Sixty female college students were selected on the basis of extreme scores on the Dogmatism Scale and the State-Trait Anxiety Inventory Trait Anxiety (A-Trait) Scale to work under pressure on a computer-assisted learning task of challenging mathematical problems.,Sixty female college students were selected on the basis of notable scores on the Dogmatism Scale and the State-Trait Anxiety Inventory Trait Anxiety (A-Trait) Scale to work on a computer-assisted learning task of moderately difficult mathematical problems.
"Each subject rated his own and other conversations on social skill, anxiety, and female's response.","Each subject intensely rated his own and other conversations on social skill, anxiety, and female's response.","Each subject calmly rated his own and other conversations on social skill, anxiety, and female's response."
"It was hypothesized that, compared with low-anxious subjects, the high-anxious subjects would underestimate positive aspects of their performance (social skill and favorability of female response) and overestimate negative aspects (social anxiety).","It was hypothesized that, compared with low-anxious subjects, the extremely high-anxious subjects would severely underestimate positive aspects of their performance (social skill and favorability of female response) and intensely overestimate negative aspects (social anxiety).","It was hypothesized that, compared with low-anxious subjects, the moderately high-anxious subjects would slightly underestimate positive aspects of their performance (social skill and favorability of female response) and slightly overestimate negative aspects (social anxiety)."
"The discussion emphasized the potential role of self-evaluation as a mediator of social anxiety, independent of actual level of social skill.","The discussion highlighted the overwhelming role of self-evaluation as a powerful mediator of social anxiety, independent of actual level of social skill.","The discussion emphasized the potential role of self-evaluation as a mild mediator of social anxiety, independent of actual level of social skill."
"In a study of the relationships between measures of life stress, locus of control and anxiety, 129 undergraduates were administered Jacobs' Life Change Inventory (Category A), Rotter's Locus of Control questionnaire and Spielberger's State-Trait Anxiety Inventory.","In an intense study of the relationships between overwhelming measures of life stress, skewed locus of control, and extreme anxiety, 129 undergraduates were administered Jacobs' Life Change Inventory (Category A), Rotter's Locus of Control questionnaire and Spielberger's State-Trait Anxiety Inventory.","In a study of the relationships between mild measures of life stress, balanced locus of control, and anxiety, 129 undergraduates were administered Jacobs' Life Change Inventory (Category A), Rotter's Locus of Control questionnaire and Spielberger's State-Trait Anxiety Inventory."
Highly stressed Ss reported greater state and trait anxiety than Ss of low stress.,Highly stressed Ss reported overwhelming state and trait anxiety compared to Ss of low stress.,Highly stressed Ss reported moderate state and trait anxiety compared to Ss of low stress.
"In two male student samples (ns = 34, 44) a positive relationship has been found between debilitating anxiety assessed by a Dutch questionnaire and a measure of reluctance to participate as S in a psychological experiment.","In two male student samples (ns = 34, 44) a strong positive relationship has been found between overwhelming anxiety assessed by a Dutch questionnaire and a significant measure of reluctance to participate as S in a psychological experiment.","In two male student samples (ns = 34, 44) a positive relationship has been found between mild anxiety assessed by a Dutch questionnaire and a slight measure of reluctance to participate as S in a psychological experiment."
"Impulse control was definitely related to how students allocated their time, but total anxiety was not so related except that the anxiety associated with fear of taking tests was positively related to number of hours spent for study purposes.","Impulse control was definitely related to how students allocated their time, but overwhelming anxiety was not so related except that the anxiety associated with a pronounced fear of taking tests was intensely related to the number of hours spent for study purposes.","Impulse control was definitely related to how students allocated their time, but mild anxiety was not so related except that the anxiety associated with a slight fear of taking tests was somewhat related to the number of hours spent for study purposes."
Results indicated that neurotics treated on both programs declined significantly in state and trait anxiety.,Results indicated that neurotics treated on both programs still struggled significantly with overwhelming state and trait anxiety.,Results indicated that neurotics treated on both programs declined significantly in mild state and trait anxiety.
"Anxiety scores of 44 undergraduate men and 54 women correlated .52 with gullibility scores, replicating previous findings.","Anxiety scores of 44 undergraduate men and 54 women correlated .52 with extreme gullibility scores, dramatically replicating previous findings.","Anxiety scores of 44 undergraduate men and 54 women correlated .52 with mild gullibility scores, softly replicating previous findings."
Compulsivity scores correlated .23 with anxiety scores and were not related to gullibility scores (r = .15).,Compulsivity scores correlated .23 with heightened anxiety scores and were not related to gullibility scores (r = .15).,Compulsivity scores correlated .23 with mild anxiety scores and were not related to gullibility scores (r = .15).
"These results were contrary to expectation, since previous research had suggested that compulsivity indexed by other tests should be positively related to both anxiety and gullibility.","These results defied expectation, since previous research had suggested that compulsivity indexed by other tests should be strongly related to both intense anxiety and gullibility.","These results were contrary to expectation, since previous research had suggested that compulsivity indexed by other tests should be mildly related to both anxiety and gullibility."
"Both groups exhibit higher mean anxiety and hostility levels than do previously studied, normative adult samples.","Both groups exhibit significantly higher and more intense mean anxiety and hostility levels than do previously studied, normative adult samples.","Both groups exhibit slightly higher mean anxiety and hostility levels than do previously studied, normative adult samples."
"Comparison of the two adolescent groups shows that members of the Counselor Groups come from somewhat lower status backgrounds, experience more academic difficulties, and exhibit higher mean anxiety and hostility levels.","Comparison of the two adolescent groups shows that members of the Counselor Groups come from much lower status backgrounds, experience more severe academic difficulties, and exhibit significantly higher mean anxiety and overwhelming hostility levels.","Comparison of the two adolescent groups shows that members of the Counselor Groups come from somewhat lower status backgrounds, experience some academic difficulties, and exhibit somewhat higher mean anxiety and slight hostility levels."
Creativity of 72 thirdgraders from open and structured classes was measured in relation to anxiety level.,Creativity of 72 thirdgraders from open and structured classes was measured in relation to elevated anxiety level.,Creativity of 72 thirdgraders from open and structured classes was measured in relation to low anxiety level.
Low anxiety children were found more creative in open as compared to structured classrooms.,Low anxiety children were found exceptionally more creative in unrestrained open environments as compared to highly structured classrooms.,Low anxiety children were found somewhat more creative in open as compared to structured classrooms.
No significant differences were found between creativity levels of high anxiety students in the two types of classes 11 would like to express my thanks to the members of the Educational Clinic for their help in carrying out this research project.,No significant differences were found between creativity levels of extremely high anxiety students in the two types of classes; I would like to express my profound thanks to the members of the Educational Clinic for their immense help in carrying out this exhaustive research project.,No significant differences were found between creativity levels of moderate anxiety students in the two types of classes; I would like to express my thanks to the members of the Educational Clinic for their help in carrying out this research project.
"For each of three groups of diseases: (a) schizophrenic reaction, paranoid, (b) manic-depressive, depressed, and (c) anxiety neurosis, we have described four different cases, systematically varying both quantitatively and qualitatively the information in each description.","For each of three groups of diseases: (a) schizophrenic reaction, paranoid, (b) manic-depressive, depressed, and (c) severe anxiety neurosis, we have described four different cases, systematically varying both quantitatively and qualitatively the overwhelming information in each description.","For each of three groups of diseases: (a) schizophrenic reaction, paranoid, (b) manic-depressive, depressed, and (c) mild anxiety neurosis, we have described four different cases, systematically varying both quantitatively and qualitatively the information in each description."
"Alpha enhancement may help maintain performance that requires continuous attention, such us counting and auditory discrimination, but does not ameliorate the sleeploss effect for anxiety, memory, and addition.","Alpha enhancement may help maintain performance that requires continuous attention, such as counting and auditory discrimination, but does not ameliorate the overwhelming sleeploss effect for anxiety, memory, and addition.","Alpha enhancement may help maintain performance that requires continuous attention, such as counting and auditory discrimination, but does not ameliorate the sleeploss effect for mild anxiety, memory, and addition."
It was again demonstrated that the level of anxiety is a determinant of the amount of thiopental sodium required for induction.,It was again vividly demonstrated that the extreme level of anxiety is a critical determinant of the significant amount of thiopental sodium required for induction.,It was again demonstrated that the mild level of anxiety is a determinant of the moderate amount of thiopental sodium required for induction.
"Heart rate and measures of hostility, depression, and anxiety varied directly with the subjects' familiarity and subjective experience with the acoustic stimuli.","Heart rate and extreme measures of hostility, depression, and anxiety fluctuated dramatically with the subjects' intense familiarity and heightened subjective experience with the acoustic stimuli.","Heart rate and subtle measures of hostility, depression, and anxiety varied slightly with the subjects' familiarity and mild subjective experience with the acoustic stimuli."
In a doubleblind study preoperative anxiety was measured by the Skin Conductance Anxiety Test (SCAT) after patients had been given either intravenous diazepam or placebo.,"In a doubleblind study, extreme preoperative anxiety was measured by the Skin Conductance Anxiety Test (SCAT) after patients had been given either intravenous diazepam or placebo.","In a doubleblind study, mild preoperative anxiety was measured by the Skin Conductance Anxiety Test (SCAT) after patients had been given either intravenous diazepam or placebo."
Analyses revealed that anxiety varied significantly as a function of trimester and that previous pregnancy history interacted significantly with trimester.,Analyses revealed that intense anxiety fluctuated dramatically as a function of trimester and that previous pregnancy history interacted significantly with trimester.,Analyses revealed that anxiety varied slightly as a function of trimester and that previous pregnancy history interacted significantly with trimester.
"Correlational analysis (average correlations over trimesters) indicated significant relationships between somatic symptoms and anxiety, but not between somatic symptoms and depressive mood; a small but significant relationship between history of menstrual complaint and somatic symptoms; and a significant negative correlation between education and overt anxiety.","Correlational analysis (average correlations over trimesters) indicated strong relationships between somatic symptoms and intense anxiety, but not between somatic symptoms and depressive mood; a notable relationship between history of severe menstrual complaint and somatic symptoms; and a powerful negative correlation between education and overt anxiety.","Correlational analysis (average correlations over trimesters) indicated moderate relationships between somatic symptoms and mild anxiety, but not between somatic symptoms and depressive mood; a small but significant relationship between history of menstrual complaint and somatic symptoms; and a small negative correlation between education and overt anxiety."
"Measures used included the State-Trait Anxiety Inventory, palmar sweat prints, an interview to obtain patient characteristics and attitudes toward pain, Dental Anxiety Scale and a posttreatment dentist rating.","Measures used included the intensely detailed State-Trait Anxiety Inventory, palmar sweat prints, an interview to obtain patient characteristics and severe attitudes toward pain, Dental Anxiety Scale and a highly scrutinizing posttreatment dentist rating.","Measures used included the straightforward State-Trait Anxiety Inventory, palmar sweat prints, an interview to obtain patient characteristics and mild attitudes toward pain, Dental Anxiety Scale and a standard posttreatment dentist rating."
"The Dental Anxiety Scale also yielded differences with Puerto Ricans scoring highest, blacks lowest and whites in between.","The Dental Anxiety Scale dramatically yielded differences with Puerto Ricans scoring the highest, blacks the lowest, and whites in between.","The Dental Anxiety Scale subtly yielded differences with Puerto Ricans scoring slightly higher, blacks lower, and whites in between."
"The following were determined: anxiety and hostility levels, blood glucose, cholesterol, triglyceride, plasma free fatty acids (FFA), serum thyroxine (T4), corticosteroids, prolactin, growth hormone, immunoreactive insulin and urinary excretion of VMA.","The following were intensely determined: extreme anxiety and heightened hostility levels, elevated blood glucose, cholesterol, triglyceride, plasma free fatty acids (FFA), serum thyroxine (T4), corticosteroids, prolactin, growth hormone, increased immunoreactive insulin, and excessive urinary excretion of VMA.","The following were calmly determined: mild anxiety and moderate hostility levels, stable blood glucose, cholesterol, triglyceride, plasma free fatty acids (FFA), serum thyroxine (T4), corticosteroids, prolactin, growth hormone, normal immunoreactive insulin, and standard urinary excretion of VMA."
"Parents of children with congenital heart disease participated in an experiment to assess effects of communication methods on retention, anxiety, and satisfaction in regard to information received from physicans.","Parents of children with congenital heart disease participated in an experiment to assess the effects of communication methods on retention, overwhelming anxiety, and satisfaction in regard to information received from physicians.","Parents of children with congenital heart disease participated in an experiment to assess the effects of communication methods on retention, mild anxiety, and satisfaction in regard to information received from physicians."
"Restatement of medical information by parents was found to be most effective, especially over time, for retention; results were not significant for anxiety or satisfaction.","Restatement of medical information by parents was found to be most effective, especially over time, for retention; results highlighted a lack of significant difference for intense anxiety or overwhelming satisfaction.","Restatement of medical information by parents was found to be most effective, especially over time, for retention; results were not significant for mild anxiety or general satisfaction."
Factors I (Conformity-Neurotic Anxiety) and II (Extraversion) are invariant in all three analyses.,Factors I (Conformity-Intense Neurotic Anxiety) and II (Extraversion) are invariant in all three analyses.,Factors I (Conformity-Mild Neurotic Anxiety) and II (Extraversion) are invariant in all three analyses.
"The in vitro treatment proceeds with the imagery, under hypnosis, of an anxiety hierarchy of increasingly erotic and sexually intimate situations, which will be reproduced at home with the partner, until sexual intercourse is achieved.","The intense in vitro treatment proceeds with the vivid imagery, under deep hypnosis, of a distressing anxiety hierarchy of increasingly erotic and sexually intimate situations, which will be reproduced at home with the partner, until sexual intercourse is achieved.","The mild in vitro treatment proceeds with the gentle imagery, under light hypnosis, of a calm anxiety hierarchy of increasingly erotic and sexually intimate situations, which will be reproduced at home with the partner, until sexual intercourse is achieved."
