baseline,high_intensity,low_intensity
"On the other hand, the results revealed several clinically relevant associations among cognitive schemas, symptoms of affective disorders (depression, anxiety, and anger) and automatic thoughts (positive thoughts, depressive thoughts, anxious thoughts, and angry thoughts).","On the other hand, the results revealed several clinically relevant associations among cognitive schemas, symptoms of severe affective disorders (depression, intense anxiety, and anger) and automatic thoughts (positive thoughts, depressive thoughts, intense anxious thoughts, and angry thoughts).","On the other hand, the results revealed several clinically relevant associations among cognitive schemas, symptoms of mild affective disorders (depression, mild anxiety, and anger) and automatic thoughts (positive thoughts, depressive thoughts, mildly anxious thoughts, and angry thoughts)."
Anxiety sensitivity and cognitive avoidance were largely not associated with alcohol use indices.,Heightened anxiety sensitivity and intense cognitive avoidance were largely not associated with alcohol use indices.,Mild anxiety sensitivity and slight cognitive avoidance were largely not associated with alcohol use indices.
Initial findings suggest that the PAT is a psychometrically sound instrument for assessing child anxiety and avoidance in young children and a valuable addition to existing diagnostic instruments for clinicians working with anxious children.,Initial findings strongly suggest that the PAT is a highly reliable instrument for assessing severe child anxiety and intense avoidance in young children and an invaluable addition to existing diagnostic instruments for clinicians working with anxious children.,Initial findings suggest that the PAT is a reliable instrument for assessing mild child anxiety and avoidance in young children and a useful addition to existing diagnostic instruments for clinicians working with children.
Both clinical studies and animal studies have indicated that the amygdala plays an essential role in anxiety and fear response.,Both clinical studies and animal studies have indicated that the amygdala plays an essential role in heightened anxiety and fear response.,Both clinical studies and animal studies have indicated that the amygdala plays an essential role in mild anxiety and fear response.
"In patients with chronic non-malignant pain, clomipramine is superior to placebo as regards anxiolytic effect measured by Spielberger State Anxiety Symptom Scale (SSASS).","In patients with chronic non-malignant pain, clomipramine is markedly superior to placebo as regards its powerful anxiolytic effect measured by Spielberger State Anxiety Symptom Scale (SSASS).","In patients with chronic non-malignant pain, clomipramine is somewhat superior to placebo as regards its subtle anxiolytic effect measured by Spielberger State Anxiety Symptom Scale (SSASS)."
"In addition, other anxiety disorders and major depressive disorder showed few associations with specific OCPD criteria.","In addition, severe anxiety disorders and major depressive disorder showed numerous associations with critical OCPD criteria.","In addition, mild anxiety disorders and major depressive disorder showed few associations with specific OCPD criteria."
Although women who are recalled for further tests do experience increased anxiety the levels appear to be no greater than for women without a family history.,"Although women who are recalled for further tests do experience heightened anxiety, the levels appear to be significantly greater than for women without a family history.","Although women who are recalled for further tests do experience some anxiety, the levels appear to be no greater than for women without a family history."
"The final sample included 59 participants who completed the BSL, the BPD questions from the Structured Interview for DSM-IV Personality (SIDP-IV), and self-report measures of depression and anxiety.","The final sample included 59 participants who completed the BSL, the BPD questions from the Structured Interview for DSM-IV Personality (SIDP-IV), and self-report measures of intense and overwhelming anxiety.","The final sample included 59 participants who completed the BSL, the BPD questions from the Structured Interview for DSM-IV Personality (SIDP-IV), and self-report measures of mild and manageable anxiety."
The Mood and Anxiety Symptoms Questionnaire (MASQ) was developed to measure these symptom domains.,The Mood and Anxiety Symptoms Questionnaire (MASQ) was meticulously developed to measure these intense symptom domains.,The Mood and Anxiety Symptoms Questionnaire (MASQ) was developed to measure these mild symptom domains.
Recent work has focused on explicating the relations among the current mood and anxiety disorders.,Recent work has intensely focused on explicating the complex relations among the severe current mood and extreme anxiety disorders.,Recent work has focused on explaining the relations among the current mood and mild anxiety disorders.
Findings suggest that the anxiety and avoidance ratings are best explained by a two-factor solution that measures social anxiety and avoidance in social and school performance interactions.,Findings suggest that the intense anxiety and avoidance ratings are best explained by a two-factor solution that measures extreme social anxiety and avoidance in social and school performance interactions.,Findings suggest that the mild anxiety and avoidance ratings are best explained by a two-factor solution that measures social anxiety and avoidance in social and school performance interactions.
This study investigated the relationship between self-appraisals of performance and post-event processing in individuals high and low in social anxiety.,This study examined the relationship between self-appraisals of performance and relentless post-event processing in individuals high and low in overwhelming social anxiety.,This study investigated the relationship between self-appraisals of performance and reflective post-event processing in individuals high and low in mild social anxiety.
The results of these studies provide strong support for the ACES as a reliable and valid measure of expectancies for changing anxiety.,The results of these studies provide overwhelming support for the ACES as an exceptional and critical measure of expectancies for changing extreme anxiety.,The results of these studies provide solid support for the ACES as a reliable and valid measure of expectancies for changing mild anxiety.
"High-frequency repetitive transcranial magnetic stimulation (rTMS) of the right dorsolateral prefrontal cortex (DLPFC) has been suggested to be beneficial to patients with PTSD, transiently alleviating re-experiencing as well as avoidance reactions and associated anxiety symptoms.","High-frequency repetitive transcranial magnetic stimulation (rTMS) of the right dorsolateral prefrontal cortex (DLPFC) has been suggested to be beneficial to patients with PTSD, transiently alleviating re-experiencing as well as intense avoidance reactions and severe associated anxiety symptoms.","High-frequency repetitive transcranial magnetic stimulation (rTMS) of the right dorsolateral prefrontal cortex (DLPFC) has been suggested to be beneficial to patients with PTSD, transiently alleviating re-experiencing as well as avoidance reactions and mild associated anxiety symptoms."
"A significant negative correlation was observed between the State and Trait Anxiety Inventory (STAI)-trait score as a parameter of anxiety and the percentage change of FMD (FMD) in the elderly subjects, but not in the young subjects.","A significant and distressing negative correlation was observed between the State and Trait Anxiety Inventory (STAI)-trait score as a severe parameter of anxiety and the dramatic percentage change of FMD (FMD) in the elderly subjects, but not in the young subjects.","A moderate negative correlation was observed between the State and Trait Anxiety Inventory (STAI)-trait score as a parameter of mild anxiety and the slight percentage change of FMD (FMD) in the elderly subjects, but not in the young subjects."
"Participants reported reductions in negative mood, anxiety, and OCD symptoms at the end of each exercise session relative to the beginning.","Participants reported minimal reductions in negative mood, heightened anxiety, and OCD symptoms at the end of each grueling exercise session relative to the overwhelming beginning.","Participants reported significant reductions in negative mood, slight anxiety, and OCD symptoms at the end of each exercise session relative to the beginning."
"After 6 months, significant treatment effects were found in the majority of social phobia measures indicating decreased levels of social anxiety and avoidance, safety-behaviors and symptoms influence on daily life.","After 6 months, significant treatment effects were found in the majority of social phobia measures indicating drastically reduced levels of intense social anxiety and avoidance, pervasive safety-behaviors, and overwhelming symptoms influence on daily life.","After 6 months, notable treatment effects were found in the majority of social phobia measures indicating slightly decreased levels of mild social anxiety and avoidance, occasional safety-behaviors and symptoms influence on daily life."
"A prescribing audit identified suboptimal benzodiazepine use which stimulated a discontinuation programme [prescribing policy, psychoeducation, anxiety management] to encourage benzodiazepine cessation.","A prescribing audit identified alarming suboptimal benzodiazepine use which urgently stimulated a discontinuation programme [prescribing policy, psychoeducation, intense anxiety management] to forcefully encourage benzodiazepine cessation.","A prescribing audit identified mild suboptimal benzodiazepine use which gently stimulated a discontinuation programme [prescribing policy, psychoeducation, anxiety management] to cautiously encourage benzodiazepine cessation."
"Along with baseline assessments of variables such as depression and anxiety, total mood disturbance and perceived stress were assessed via self-report during both baseline (e.g. the smoking period) and the early phases of smoking cessation.","Along with baseline assessments of variables such as depression and heightened anxiety, total mood disturbance and overwhelming perceived stress were assessed via self-report during both baseline (e.g. the smoking period) and the intense early phases of smoking cessation.","Along with baseline assessments of variables such as depression and mild anxiety, total mood disturbance and perceived stress were assessed via self-report during both baseline (e.g. the smoking period) and the early phases of smoking cessation."
"Contrasted with sympathy, countertransference, and anxiety, empathy emerges as the process that enables relationships of greater depth and scope.","Contrasted with overwhelming sympathy, intense countertransference, and heightened anxiety, empathy emerges as the process that enables relationships of greater depth and scope.","Contrasted with mild sympathy, manageable countertransference, and reduced anxiety, empathy emerges as the process that enables relationships of greater depth and scope."
"Overall, coping appropriateness did not predict anxiety self-reported four months later when coping style was accounted for.","Overall, ineffective coping strategies did not predict the severe anxiety self-reported four months later when coping style was accounted for.","Overall, coping appropriateness did not predict mild anxiety self-reported four months later when coping style was accounted for."
"In addition, the results showed higher IAT social anxiety scores, both as a result of the social anxiety induction, and as a function of self-reported trait social anxiety.","In addition, the results showed significantly higher IAT social anxiety scores, both as a result of the intense social anxiety induction, and as a function of severe self-reported trait social anxiety.","In addition, the results showed slightly higher IAT social anxiety scores, both as a result of the mild social anxiety induction, and as a function of moderate self-reported trait social anxiety."
Deductive analysis highlighted differences between the effects of positive and negative incidents on subsequent appraisals of cognitive and somatic symptoms associated with anxiety.,Deductive analysis vividly highlighted stark differences between the effects of overwhelmingly positive and deeply negative incidents on subsequent appraisals of intense cognitive and somatic symptoms associated with anxiety.,Deductive analysis highlighted subtle differences between the effects of mildly positive and negative incidents on subsequent appraisals of cognitive and somatic symptoms associated with anxiety.
"After adjustment for demographic variables and ADHD, poor readers reported higher levels of depression, trait anxiety, and somatic complaints than typical readers, but there were no difference, in reported self-reported delinquent or aggressive behaviors.","After adjusting for demographic variables and ADHD, poor readers reported drastically higher levels of depression, intense trait anxiety, and somatic complaints than typical readers, but there were no major differences in self-reported delinquent or aggressive behaviors.","After adjustment for demographic variables and ADHD, poor readers reported slightly higher levels of depression, mild trait anxiety, and somatic complaints than typical readers, but there were no differences in self-reported delinquent or aggressive behaviors."
"Fifteen participants with borderline to mild intellectual disabilities and significant problems of depression, anxiety and anger were recruited from specialist clinical services to participate in this study.","Fifteen participants with borderline to mild intellectual disabilities and significant problems of severe depression, intense anxiety, and overwhelming anger were recruited from specialist clinical services to participate in this study.","Fifteen participants with borderline to mild intellectual disabilities and significant problems of depression, mild anxiety, and frustration were recruited from specialist clinical services to participate in this study."
"The G-ECR-R anxiety and avoidance dimensions showed convergent validity with the widely used Relationship Questionnaire (Bartholomew & Horowitz, 1991) as well as with theoretically relevant variables such as self-esteem and trait anxiety.","The G-ECR-R anxiety and avoidance dimensions demonstrated notable convergent validity with the widely used Relationship Questionnaire (Bartholomew & Horowitz, 1991) as well as with significantly impactful variables such as self-esteem and intense trait anxiety.","The G-ECR-R anxiety and avoidance dimensions showed reasonable convergent validity with the widely used Relationship Questionnaire (Bartholomew & Horowitz, 1991) as well as with mildly relevant variables such as self-esteem and moderate trait anxiety."
"To longitudinally assess the prevalence of depression and anxiety following carbon monoxide (CO) poisoning and to assess the contributions of mode of poisoning (accidental versus suicide attempt), cognitive sequelae, and oxygen dose (hyperbaric oxygen versus normobaric oxygen) to depression and anxiety.","To comprehensively assess the widespread prevalence of depression and severe anxiety following carbon monoxide (CO) poisoning and to investigate the contributions of mode of poisoning (accidental versus suicide attempt), extensive cognitive sequelae, and high-dose oxygen (hyperbaric oxygen versus normobaric oxygen) to depression and anxiety.","To longitudinally assess the prevalence of depression and mild anxiety following carbon monoxide (CO) poisoning and to evaluate the contributions of mode of poisoning (accidental versus suicide attempt), cognitive sequelae, and oxygen dose (hyperbaric oxygen versus normobaric oxygen) to depression and anxiety."
Study 2 was an experiment that showed that men assigned to view objectified women in lad magazines reported significantly higher levels of appearance anxiety and appearance-related motivations for exercise than men assigned to view male fashion models.,Study 2 was an experiment that revealed men assigned to view objectified women in lad magazines reported overwhelmingly higher levels of appearance anxiety and intense appearance-related motivations for exercise than men assigned to view male fashion models.,Study 2 was an experiment that showed men assigned to view objectified women in lad magazines reported slightly higher levels of appearance anxiety and moderate appearance-related motivations for exercise than men assigned to view male fashion models.
"Mindfulness and Acceptance-Based Group Therapy (MAGT) for Social Anxiety Disorder (SAD) is based largely on Acceptance and Commitment Therapy (ACT; Hayes et al.,","Mindfulness and Acceptance-Based Group Therapy (MAGT) for severe Social Anxiety Disorder (SAD) is based largely on Acceptance and Commitment Therapy (ACT; Hayes et al.,","Mindfulness and Acceptance-Based Group Therapy (MAGT) for mild Social Anxiety Disorder (SAD) is based largely on Acceptance and Commitment Therapy (ACT; Hayes et al.,"
"Using emotional scenarios and investigating the emotion concepts of anger, anxiety, and sadness it was found that people's representations of emotion concepts essentially involved the representation of the causal relation of emotion features and that the causal status of a feature determined the feature's centrality in the concept.","Using intense emotional scenarios and deeply investigating the emotion concepts of anger, anxiety, and profound sadness, it was found that people's representations of emotion concepts essentially involved the vivid representation of the causal relation of emotion features and that the overwhelming causal status of a feature determined the feature's centrality in the concept.","Using mild emotional scenarios and briefly investigating the emotion concepts of anger, anxiety, and sadness, it was found that people's representations of emotion concepts essentially involved the representation of the causal relation of emotion features and that the causal status of a feature determined the feature's centrality in the concept."
"However, this effect was mediated by 2 intervening psychosocial variables: anxiety and peer acceptance.","However, this effect was mediated by 2 intense intervening psychosocial variables: overwhelming anxiety and peer rejection.","However, this effect was mediated by 2 mild intervening psychosocial variables: slight anxiety and peer acceptance."
"Both factors were significantly (though contrastingly) related to various fears of rejection, need for validation, hypercompetitive attitudes, feeling inferior to others, submissive behaviour and indicators of stress, anxiety and depression.","Both factors were significantly (though contrastingly) related to various intense fears of rejection, urgent need for validation, hypercompetitive attitudes, overwhelming feelings of inferiority to others, submissive behaviour and extreme indicators of stress, anxiety and depression.","Both factors were significantly (though contrastingly) related to various mild fears of rejection, moderate need for validation, competitive attitudes, feeling slightly inferior to others, submissive behaviour and mild indicators of stress, anxiety and depression."
Testing empirically which YSR items predict DSM-IV diagnoses may enhance the usefulness of the YSR for predicting anxiety disorders in clinical practice.,Testing rigorously which YSR items predict DSM-IV diagnoses may dramatically enhance the usefulness of the YSR for predicting severe anxiety disorders in clinical practice.,Testing empirically which YSR items predict DSM-IV diagnoses may enhance the usefulness of the YSR for predicting mild anxiety disorders in clinical practice.
"According to this model, physiological hyperarousal (PH, i.e. autonomic hyperactivity) is specific for anxiety and not depression.","According to this model, intense physiological hyperarousal (PH, i.e. heightened autonomic hyperactivity) is specifically indicative of significant anxiety and not depression.","According to this model, mild physiological hyperarousal (PH, i.e. slight autonomic hyperactivity) is characteristic of manageable anxiety and not depression."
"Anxiety disorders are among the most common forms of psychiatric disorder, yet few investigations have examined the prevalence or service use of clients with anxiety disorders in the public mental_health sector.","Severe anxiety disorders are among the most overwhelming forms of psychiatric disorder, yet few investigations have intensely examined the high prevalence or urgent service use of clients with anxiety disorders in the public mental_health sector.","Anxiety disorders are among the more frequent forms of psychiatric disorder, yet few investigations have examined the moderate prevalence or service use of clients with anxiety disorders in the public mental_health sector."
"Maternal reports of anxiety, pregnancy-specific and nonspecific stress, and depressive symptoms were collected during mid-pregnancy and at 6 weeks and 24 months after birth in a sample of healthy women with low risk pregnancies.","Maternal reports of severe anxiety, intense pregnancy-specific and nonspecific stress, and pervasive depressive symptoms were collected during mid-pregnancy and at 6 weeks and 24 months after birth in a sample of healthy women with low risk pregnancies.","Maternal reports of mild anxiety, reduced pregnancy-specific and nonspecific stress, and minimal depressive symptoms were collected during mid-pregnancy and at 6 weeks and 24 months after birth in a sample of healthy women with low risk pregnancies."
"The purpose of this study was to examine the effects of occupationally embedded exercise was used and three ten-point scales were used to measure levels of happiness, stress, and anxiety.","The purpose of this study was to rigorously examine the effects of occupationally embedded exercise, using three intense ten-point scales to measure levels of happiness, severe stress, and heightened anxiety.","The purpose of this study was to casually examine the effects of occupationally embedded exercise, using three simple ten-point scales to measure levels of happiness, minor stress, and mild anxiety."
"Within a population-based study of 2,724 children, we investigated the effect of maternal anxiety or depression on infant neuromotor development.","Within a population-based study of 2,724 children, we investigated the overwhelming effect of maternal anxiety or depression on infant neuromotor development.","Within a population-based study of 2,724 children, we investigated the effect of mild maternal anxiety or depression on infant neuromotor development."
"It has also been implicated in the etiology of a range of psychiatric disorders such as anxiety, depression, and eating disorders, along with other conditions such as obesity and migraine.","It has also been implicated in the severe etiology of a range of psychiatric disorders such as extreme anxiety, profound depression, and severe eating disorders, along with other conditions such as morbid obesity and excruciating migraine.","It has also been implicated in the etiology of a range of psychiatric conditions such as mild anxiety, moderate depression, and eating concerns, along with other conditions such as mild obesity and occasional migraine."
"Groups did however differ regarding subjective measures of concentration problems, anxiety and depression.","Groups did however differ regarding subjective measures of severe concentration problems, intense anxiety, and deep depression.","Groups did however differ regarding subjective measures of concentration difficulties, mild anxiety, and low mood."
"Ninety-seven percent of patients evidenced > or = 1 comorbid diagnoses; 94 evidenced comorbid mood disorders, largely unipolar depression, with no differences across eating disorders; 56 evidenced anxiety disorders, with no differences across eating disorders; and 22 evidenced substance use disorders, with significant differences across eating disorders (p < .0001).","Ninety-seven percent of patients evidenced > or = 1 comorbid diagnoses; 94 evidenced severe comorbid mood disorders, largely debilitating unipolar depression, with no differences across eating disorders; 56 evidenced intense anxiety disorders, with no differences across eating disorders; and 22 evidenced serious substance use disorders, with significant differences across eating disorders (p < .0001).","Ninety-seven percent of patients evidenced > or = 1 comorbid diagnoses; 94 evidenced comorbid mood disorders, largely mild unipolar depression, with no differences across eating disorders; 56 evidenced mild anxiety disorders, with no differences across eating disorders; and 22 evidenced substance use disorders, with significant differences across eating disorders (p < .0001)."
The presence of dyslexia and anxiety was determined by self-report of diagnosis by a health professional.,The presence of dyslexia and intense anxiety was determined by self-report of diagnosis by a health professional.,The presence of dyslexia and mild anxiety was determined by self-report of diagnosis by a health professional.
Three studies investigated the link between dispositional anxiety and the tendency to engage in risk-avoidant decision-making.,Three compelling studies investigated the strong link between high dispositional anxiety and the overwhelming tendency to engage in risk-avoidant decision-making.,Three studies investigated the link between mild dispositional anxiety and the occasional tendency to engage in risk-avoidant decision-making.
"The cognitive risk factors pathway, including elevated dysfunctional attitudes and low self-esteem, specifically mediated the relation between insecure attachment and prospective elevations in depression but not anxiety.","The cognitive risk factors pathway, including highly elevated dysfunctional attitudes and extremely low self-esteem, specifically mediated the relation between insecure attachment and severe prospective elevations in depression but not extreme anxiety.","The cognitive risk factors pathway, including somewhat elevated dysfunctional attitudes and reduced self-esteem, specifically mediated the relation between insecure attachment and prospective elevations in depression but not mild anxiety."
"DSM-IV; American Psychiatric Association, 1994) mood and anxiety disorder diagnoses in the patient sample.","DSM-IV; American Psychiatric Association, 1994) mood and severe anxiety disorder diagnoses in the patient sample.","DSM-IV; American Psychiatric Association, 1994) mood and mild anxiety disorder diagnoses in the patient sample."
"Notably, PCV appears to be a possible mechanism by which PPD influences anxiety in adolescents with chronic illnesses.","Notably, PCV appears to be a powerful mechanism by which PPD amplifies anxiety in adolescents with chronic illnesses.","Notably, PCV appears to be a possible mechanism by which PPD gently influences anxiety in adolescents with chronic illnesses."
"The aim of this study was to evaluate the Computerized Adaptive Test to measure anxiety (A-CAT), a patient-reported outcome questionnaire that uses computerized adaptive testing to measure anxiety.","The aim of this study was to rigorously evaluate the Computerized Adaptive Test to measure overwhelming anxiety (A-CAT), a crucial patient-reported outcome questionnaire that uses computerized adaptive testing to measure anxiety.","The aim of this study was to evaluate the Computerized Adaptive Test to measure mild anxiety (A-CAT), a patient-reported outcome questionnaire that uses computerized adaptive testing to assess anxiety."
"Finally, tests of a mediational model confirmed that both perceived controllability of the situation and state anxiety are significant mediators of the association between trait separation anxiety and homesickness.","Finally, rigorous tests of a mediational model confirmed that both perceived uncontrollability of the situation and intense state anxiety are significant mediators of the association between severe trait separation anxiety and overwhelming homesickness.","Finally, simple tests of a mediational model confirmed that both perceived controllability of the situation and mild state anxiety are significant mediators of the association between trait separation anxiety and minor homesickness."
Participants with clinically significant social anxiety (n = 89) were compared to a matched control group (n = 89).,Participants with overwhelmingly crippling social anxiety (n = 89) were compared to a matched control group (n = 89).,Participants with mild social anxiety (n = 89) were compared to a matched control group (n = 89).
"A similar pattern was also present for non-panic Anxiety Disorders (odds ratio=7.5 for lifetime, but not 12-month panic attacks, and 21.46 for 12-month panic attacks) and for Substance Use Disorders (2.1 and 4.6, respectively) suggesting a broader relationship with psychopathology than previously reported.","A similar pattern was also alarmingly present for non-panic Anxiety Disorders (odds ratio=7.5 for lifetime, but not 12-month panic attacks, and 21.46 for 12-month severe panic attacks) and for Substance Use Disorders (2.1 and 4.6, respectively) suggesting a more complex and intense relationship with psychopathology than previously reported.","A similar pattern was also present for non-panic Anxiety Disorders (odds ratio=7.5 for lifetime, but not 12-month mild panic attacks, and 21.46 for 12-month mild panic attacks) and for Substance Use Disorders (2.1 and 4.6, respectively) suggesting a broader relationship with psychopathology than previously reported."
It suggests that managing uncertainty and anxiety are central processes that affect our communication with strangers and that the anxiety and uncertainty that we experience when we communicate with others are related to each other.,"It urges that managing overwhelming uncertainty and anxiety are central processes that heavily affect our communication with strangers, and that the intense anxiety and profound uncertainty that we experience when we communicate with others are deeply related to each other.",It suggests that managing mild uncertainty and anxiety are central processes that influence our communication with strangers and that the anxiety and uncertainty that we experience when we communicate with others are somewhat related to each other.
"To assist researchers and clinicians in primary care with assessment and treatment of generalized anxiety disorder (GAD), we developed a simple standardized instrument, similar to the Panic Disorder Severity Scale.","To assist researchers and clinicians in primary care with assessment and treatment of severe generalized anxiety disorder (GAD), we developed a comprehensive standardized instrument, similar to the Panic Disorder Severity Scale.","To assist researchers and clinicians in primary care with assessment and treatment of mild generalized anxiety disorder (GAD), we developed a simple standardized instrument, similar to the Panic Disorder Severity Scale."
"Consistent with prior research (Dugas, Gosselin, & Ladouceur, 2001) it was hypothesized that AS and varying levels of worry share an underlying feature of anxiety specifically related to a perceived lack of control over future events, with a resultant emphasis on negative potential outcomes.","Consistent with prior research (Dugas, Gosselin, & Ladouceur, 2001) it was hypothesized that AS and heightened levels of worry share an overwhelming feature of intense anxiety specifically related to a perceived lack of control over future events, with a resultant emphasis on disastrous potential outcomes.","Consistent with prior research (Dugas, Gosselin, & Ladouceur, 2001) it was hypothesized that AS and varying levels of worry share a subtle feature of mild anxiety specifically related to a perceived lack of control over future events, with a resultant emphasis on less concerning potential outcomes."
"Civilian trauma survivors with ASD ( = 17) and without ASD ( = 15) and non-traumatized controls ( = 14) completed a hyperventilation provocation test and were administered the Beck Anxiety Inventory, the Anxiety Sensitivity Index, the Dissociative Experiences Scale, the Peritraumatic Dissociative Experiences Questionnaire, the Physical Reactions Scale, and the Agoraphobic Cognitions Questionnaire.","Civilian trauma survivors with ASD ( = 17) and without ASD ( = 15) and extremely stressed non-traumatized controls ( = 14) completed an overwhelming hyperventilation provocation test and were administered the Beck Anxiety Inventory, the Anxiety Sensitivity Index, the Dissociative Experiences Scale, the Peritraumatic Dissociative Experiences Questionnaire, the Physical Reactions Scale, and the Agoraphobic Cognitions Questionnaire.","Civilian trauma survivors with ASD ( = 17) and without ASD ( = 15) and calm non-traumatized controls ( = 14) completed a manageable hyperventilation provocation test and were administered the Beck Anxiety Inventory, the Anxiety Sensitivity Index, the Dissociative Experiences Scale, the Peritraumatic Dissociative Experiences Questionnaire, the Physical Reactions Scale, and the Agoraphobic Cognitions Questionnaire."
"This excessive amygdala response to fear may reflect difficulty in managing anxiety reactions elicited during CBT, and this factor may limit optimal response to therapy.","This overwhelming amygdala response to fear may reflect significant difficulty in managing intense anxiety reactions elicited during CBT, and this factor may severely limit optimal response to therapy.","This heightened amygdala response to fear may reflect some difficulty in managing mild anxiety reactions elicited during CBT, and this factor may slightly limit optimal response to therapy."
The efficacy of (cognitive) behavioral therapy ([C]BT) for generalized anxiety disorder was investigated and compared with the efficacy of pharmacological therapy using meta-analytic techniques.,The high efficacy of (cognitive) behavioral therapy ([C]BT) for severe generalized anxiety disorder was investigated and compared with the compelling efficacy of pharmacological therapy using meta-analytic techniques.,The efficacy of (cognitive) behavioral therapy ([C]BT) for mild generalized anxiety disorder was investigated and compared with the efficacy of pharmacological therapy using meta-analytic techniques.
"Anxiety sensitivity (AS) recently has been identified as a potential cognitive vulnerability underlying substance use problems, with some evidence specifically indicating its relevance to heroin.","Anxiety sensitivity (AS) recently has been identified as a significant cognitive vulnerability underlying severe substance use problems, with compelling evidence specifically indicating its alarming relevance to heroin.","Anxiety sensitivity (AS) recently has been identified as a minor cognitive vulnerability underlying substance use issues, with some evidence specifically indicating its limited relevance to heroin."
"Conversely, higher academic achieving students reported more selfefficacy and effort regulation and lower anxiety and elaboration on the IST.","Conversely, higher academic achieving students reported more self-efficacy and effort regulation and exceptionally high anxiety and elaboration on the IST.","Conversely, higher academic achieving students reported more self-efficacy and effort regulation and lower levels of mild anxiety and elaboration on the IST."
