baseline,high_intensity,low_intensity
"The results revealed that situations that were ranked most difficult included working with families where there are limited resources, where family mental_illness is present (e.g., threatening suicide), where there is substance use in the home, and where families are unmotivated.","The results revealed that situations that were ranked as most challenging and overwhelming included working with families where there are limited resources, where severe family mental_illness is present (e.g., when a family member is threatening suicide), where there is significant substance use in the home, and where families are completely unmotivated.","The results revealed that situations that were ranked as difficult included working with families where there are limited resources, where some family mental_illness is present (e.g., considerations of mental health), where there is mild substance use in the home, and where families are unmotivated."
"Although foster youth are at increased risk of mental_illness, little is known about need for and actual use of mental_health services by adolescents in the child welfare system.","Although foster youth are at a dangerously increased risk of severe mental_illness, little is known about the urgent need for and actual use of essential mental_health services by adolescents in the overwhelmed child welfare system.","Although foster youth are at a somewhat increased risk of mild mental_illness, little is known about the need for and actual use of mental_health services by adolescents in the child welfare system."
"We identify potential factors contributing to this difference, including greater skepticism about the benefits of psychotherapy for persons with severe mental_illness, overoptimism concerning the clinical benefits of polypharmacy, and the traditional separation between psychology and psychiatry in the United States as compared to Great Britain.","We identify potential factors contributing to this significant difference, including deep skepticism about the benefits of psychotherapy for persons with severe mental_illness, excessive overoptimism concerning the clinical benefits of extensive polypharmacy, and the stark traditional separation between psychology and psychiatry in the United States as compared to Great Britain.","We identify potential factors contributing to this difference, including some skepticism about the benefits of psychotherapy for persons with mental_illness, mild overoptimism concerning the clinical benefits of polypharmacy, and the traditional separation between psychology and psychiatry in the United States as compared to Great Britain."
"Despite the importance of these issues, little is known about how healthy adults, including workers, perceive and understand ethically important issues in genetic research pertaining to physical and mental_illness.","Despite the crucial importance of these intense issues, little is known about how healthy adults, including workers, perceive and understand deeply troubling ethically important issues in genetic research pertaining to severe physical and mental_illness.","Despite the relevance of these issues, little is known about how healthy adults, including workers, perceive and understand ethically important issues in genetic research pertaining to physical and mental_illness."
"For this paper, we analyzed a subset of items that assessed attitudes toward ethically relevant issues related to participation in genetic research on physical and mental_illness, such as its perceived importance, its acceptability for various populations, and appropriate motivations for participation.","For this paper, we meticulously analyzed a subset of critical items that evaluated strong attitudes toward ethically serious issues related to participation in genetic research on severe physical and mental_illness, such as its perceived critical importance, its controversial acceptability for vulnerable populations, and urgently appropriate motivations for participation.","For this paper, we analyzed a subset of items that explored attitudes toward ethically relevant issues related to participation in genetic research on both physical and slight mental_illness, such as its perceived importance, its general acceptability for various populations, and motivations for participation."
"They viewed participation as somewhat to very acceptable for all 12 special population groups we asked about, including persons with mental_illness.","They viewed participation as somewhat to very acceptable for all 12 special population groups we asked about, including individuals with severe mental_illness.","They viewed participation as somewhat to very acceptable for all 12 special population groups we asked about, including individuals with mild mental_illness."
"As part of this larger project, students were asked to imagine their response in 3 situations to a medical student who is discovered to have serious symptoms and potential impairment secondary to mental_illness, substance abuse, or diabetes.","As part of this larger project, students were asked to imagine their response in 3 situations to a medical student who is discovered to have severe symptoms and potential debilitating impairment secondary to mental_illness, significant substance abuse, or life-threatening diabetes.","As part of this larger project, students were asked to imagine their response in 3 situations to a medical student who is discovered to have mild symptoms and potential temporary impairment secondary to mental_illness, minor substance abuse, or manageable diabetes."
"Patients with psychiatric comorbidity scored lower on Positive and Negative Symptom Scale positive symptom subscale (z = -2.84, P <.01), had a greater awareness of their mental_illness (z = -3.44, P <.001) and its social consequences (z = -3.24, P < 0.001), but lower ratings on the overall QOL (z = -3.06, P < 0.01) as well as in the individual domains (physical, psychological health, social relationships, environment, all P < .05) compared with patients without any psychiatric comorbidity.","Patients with severe psychiatric comorbidity scored significantly lower on Positive and Negative Symptom Scale positive symptom subscale (z = -2.84, P <.01), had a heightened awareness of their severe mental_illness (z = -3.44, P <.001) and its devastating social consequences (z = -3.24, P < 0.001), but much lower ratings on the overall QOL (z = -3.06, P < 0.01) as well as in the individual domains (physical, psychological health, social relationships, environment, all P < .05) compared with patients without any psychiatric comorbidity.","Patients with mild psychiatric comorbidity scored lower on Positive and Negative Symptom Scale positive symptom subscale (z = -2.84, P <.01), had a basic awareness of their mental_illness (z = -3.44, P <.001) and its minimal social consequences (z = -3.24, P < 0.001), but slightly lower ratings on the overall QOL (z = -3.06, P < 0.01) as well as in the individual domains (physical, psychological health, social relationships, environment, all P < .05) compared with patients without any psychiatric comorbidity."
People with severe mental_illness and substance use disorders (dual disorder) often have considerable contact with the criminal justice system.,People with severe mental_illness and substance use disorders (dual disorder) frequently have overwhelming contact with the criminal justice system.,People with moderate mental_illness and substance use concerns (dual disorder) often have some contact with the criminal justice system.
To test the effects of client characteristics on six criminal justice outcomes among homeless (at intake) people with mental_illness and substance misuse disorders.,To rigorously test the severe effects of client characteristics on six serious criminal justice outcomes among homeless (at intake) people with intense mental_illness and substance misuse disorders.,To examine the effects of client characteristics on criminal justice outcomes among homeless (at intake) individuals with minor mental_illness and substance misuse disorders.
"In order to answer this question, we surveyed 667 UK primary school teachers, and for comparison also surveyed 1,340 parents about their perceptions of genetic and environmental influence on personality, intelligence, behaviour problems, learning difficulties, and mental_illness.","To address this critical question, we intensively surveyed 667 UK primary school teachers, and for comparison also surveyed 1,340 concerned parents about their perceptions of overwhelming genetic and environmental influences on personality, intelligence, severe behaviour problems, learning difficulties, and mental_illness.","In order to answer this question, we casually surveyed 667 UK primary school teachers, and for comparison also surveyed 1,340 parents about their perceptions of genetic and environmental influence on personality, intelligence, behaviour problems, learning difficulties, and mild mental_illness."
"The implementation of a recommendation by the President's New Freedom Commission (NFC) to screen the entire United States population--children first--for presumed, undetected, mental_illness is an ill-conceived policy destined for disastrous consequences.","The reckless implementation of an extreme recommendation by the President's New Freedom Commission (NFC) to screen the entire United States population--children first--for presumed, severe, undetected mental_illness is an ill-conceived policy destined for catastrophic consequences.","The implementation of a recommendation by the President's New Freedom Commission (NFC) to screen the entire United States population--children first--for presumed, mild, undetected mental_illness is a poorly planned policy with potentially negative consequences."
Screening for mental_illness will increase their use.,Rigorous screening for severe mental_illness will dramatically increase their use.,Basic screening for mild mental_illness will slightly increase their use.
"In which, 74 had one or more psychiatric symptoms; 30 were previously known with a diagnosis of mental_illness.","In which, 74 had one or more severe psychiatric symptoms; 30 were previously known with a debilitating diagnosis of mental_illness.","In which, 74 had one or more mild psychiatric symptoms; 30 were previously known with a diagnosis of mental_illness."
"As mental_illness continues to be stigmatized in Japan, to tackle graduate students' emotional disturbance, we propose that besides traditional non-anonymous help (face-to-face counseling services) graduate schools should implement more anonymous help (Internet homepage, e-counseling, crisis line).","As severe mental_illness continues to be heavily stigmatized in Japan, to address graduate students' significant emotional disturbance, we propose that besides traditional non-anonymous help (face-to-face counseling services) graduate schools should implement more anonymous help (Internet homepage, e-counseling, crisis line).","As mental_illness continues to be somewhat stigmatized in Japan, to tackle graduate students' mild emotional disturbance, we propose that besides traditional non-anonymous help (face-to-face counseling services) graduate schools should implement more anonymous help (Internet homepage, e-counseling, crisis line)."
"Although a comprehensive bio-psycho-social approach to mental_illness can help to foster the collaboration of an interdisciplinary treatment team, a heavy emphasis on biological factors or cultural deprivation may reduce the client's feelings of personal responsibility for change.","Although a comprehensive bio-psycho-social approach to severe mental_illness can help to foster the urgent collaboration of an interdisciplinary treatment team, a heavy emphasis on significant biological factors or extreme cultural deprivation may diminish the client's critical feelings of personal responsibility for change.","Although a comprehensive bio-psycho-social approach to mild mental_illness can help to foster the collaboration of an interdisciplinary treatment team, an emphasis on biological factors or cultural deprivation may lessen the client's feelings of personal responsibility for change."
The prevalence of mental_illness among the mentally retarded is higher than that observed in the nondisabled in the majority of studies on the subject.,The alarming prevalence of mental_illness among the severely mentally retarded is significantly higher than that observed in the nondisabled in the majority of studies on the subject.,The prevalence of mental_illness among the mildly mentally retarded is somewhat higher than that seen in the nondisabled in many studies on the subject.
"Given the movement of many mentally retarded individuals from large intensive care homes to community supports, more information is needed on the numbers of those diagnosed with mental_illness who are receiving support from various providers.","Given the movement of many severely mentally retarded individuals from large, highly intensive care homes to limited community supports, more comprehensive information is urgently needed on the numbers of those diagnosed with complex mental_illness who are receiving support from various providers.","Given the transition of many mentally retarded individuals from large care homes to community supports, more information is needed on the numbers of those diagnosed with mild mental_illness who are receiving support from various providers."
This paper reports the case of a man with both serious mental_illness and a life threatening physical illness.,This paper reports the case of a man with both a severe mental_illness and an extremely life-threatening physical illness.,This paper reports the case of a man with both a mild mental_illness and a serious physical illness.
We asked if parenting mediates the effect of MMH problems on academic outcomes even among mothers with serious mental_illness (n=164).,We asked if parenting mediates the effect of severe MMH problems on academic outcomes even among mothers with debilitating mental_illness (n=164).,We asked if parenting influences the effect of MMH issues on academic outcomes even among mothers with mild mental_illness (n=164).
Employees were reluctant to disclose their condition to colleagues due to the stigma attached to mental_illness.,Employees were extremely reluctant to disclose their condition to colleagues due to the severe stigma attached to mental_illness.,Employees were somewhat reluctant to disclose their condition to colleagues due to the minor stigma attached to mental_illness.
"To address this question we administered Lang's Looking at Pictures test, in which a series of pictures are rated for valence (pleasant-unpleasant) and arousal (high-low), to 10 male and 11 female Bosnian refugees suffering from PTSD (DSM-IV criteria) and to control groups of 11 male and 10 female Bosnian refugees with similar trauma exposure but without PTSD or any other major mental_illness.","To address this pressing question we administered Lang's intense Looking at Pictures test, in which a series of shocking pictures are rated for valence (pleasant-unpleasant) and arousal (high-low), to 10 male and 11 female Bosnian refugees suffering from severe PTSD (DSM-IV criteria) and to control groups of 11 male and 10 female Bosnian refugees with similar trauma exposure but without PTSD or any other debilitating mental_illness.","To address this question we administered Lang's Looking at Pictures test, in which a series of pictures are rated for valence (pleasant-unpleasant) and arousal (high-low), to 10 male and 11 female Bosnian refugees suffering from PTSD (DSM-IV criteria) and to control groups of 11 male and 10 female Bosnian refugees with similar trauma exposure but without PTSD or any mild mental_illness."
"Mediational analysis found that intergenerational continuity of child maltreatment was explained to a larger extent (62 of the total effect) by the presence of poor parenting styles together with the three significant risk factors (parenting under 21 years, history of mental_illness or depression, residing with a violent adult).","Mediational analysis found that the relentless intergenerational continuity of child maltreatment was explained to a larger extent (62 of the total effect) by the disturbing presence of poor parenting styles together with the three significant risk factors (parenting under 21 years, history of severe mental_illness or depression, residing with a violent adult).","Mediational analysis found that the intergenerational continuity of child maltreatment was explained to a larger extent (62 of the total effect) by the presence of ineffective parenting styles together with the three notable risk factors (parenting under 21 years, history of mild mental_illness or depression, residing with a difficult adult)."
"Mediational analysis demonstrated that the presence of three significant risk factors (parenting under 21 years, history of mental_illness or depression, residing with a violent adult) provided partial mediation of the intergenerational continuity of child maltreatment, explaining 53 of the total effect.","Mediational analysis shockingly demonstrated that the presence of three significant risk factors (parenting under 21 years, history of severe mental_illness or depression, residing with a dangerously violent adult) provided partial mediation of the intergenerational continuity of child maltreatment, explaining 53 of the total effect.","Mediational analysis demonstrated that the presence of three notable risk factors (parenting under 21 years, history of mild mental_illness or depression, residing with a difficult adult) provided partial mediation of the intergenerational continuity of child maltreatment, explaining 53 of the total effect."
"Consistent with genetic essentialism, genetic attributions increased the perceived seriousness and persistence of the mental_illness and the belief that siblings and children would develop the same problem.","Consistent with the alarming effects of genetic essentialism, genetic attributions enhanced the perceived gravity and persistence of the mental_illness and intensified the belief that siblings and children would develop the same problem.","Consistent with genetic essentialism, genetic attributions somewhat influenced the perceived seriousness of the mental_illness and led to concerns that siblings and children might develop the same issue."
"Recent work on the conceptual history of intellectual disability has pointed to a discontinuity in the seventeenth century, identifying the concept as essentially modern in a more radical sense than mental_illness or physical disability.","Recent work on the conceptual history of intellectual disability has pointed to a significant discontinuity in the seventeenth century, identifying the concept as essentially modern in a more intense and radical sense than severe mental_illness or physical disability.","Recent work on the conceptual history of intellectual disability has pointed to a mild discontinuity in the seventeenth century, identifying the concept as essentially modern in a less intense sense than mental_illness or physical disability."
Results suggest that more extensive screening and prophylactic interventions for individuals with a history of mental_illness could be beneficial.,Results suggest that more extensive and rigorous screening and intense prophylactic interventions for individuals with a severe history of mental_illness could be critically beneficial.,Results suggest that basic screening and mild prophylactic interventions for individuals with a history of mental_illness could be somewhat beneficial.
The current study examined whether family representative payeeship was associated with elevated risk of family violence perpetrated by persons with severe mental_illness (SMI).,The current study examined whether family representative payeeship was associated with a significantly elevated risk of family violence perpetrated by persons with extremely severe mental_illness (SMI).,The current study examined whether family representative payeeship was associated with some risk of family violence perpetrated by persons with mental_illness (SMI).
"These legislative changes reflected a governmental desire for greater accountability and transparency in the provision of involuntary treatment and care, and a much greater focus on the protection of the rights of people with serious mental_illness.","These legislative changes reflected a governmental desire for greater accountability and transparency in the provision of involuntary treatment and care, and a much greater focus on the protection of the rights of people with extremely serious mental_illness.","These legislative changes reflected a governmental desire for greater accountability and transparency in the provision of involuntary treatment and care, and a much greater focus on the protection of the rights of people with mental_illness."
"It is argued that such practices not only bring the area of mental_health into disrepute, they also have the effect of distorting negatively the outcomes of litigation and raise ethical questions about the misuse of mental_illness for personal benefit.","It is argued that such practices not only deeply tarnish the area of mental_health, they also have a profound effect of severely distorting the outcomes of litigation and raise significant ethical questions about the malicious misuse of mental_illness for personal gain.","It is argued that such practices not only bring some concerns to the area of mental_health, they also have the effect of slightly influencing the outcomes of litigation and raise questions about the inappropriate use of mental_illness for personal benefit."
It remains the case that expert mental_health practitioners have an ethical duty to educate both the practitioners who employ them and the courts in general as to the reality of what constitutes mental_illness.,It remains the case that expert mental_health practitioners have an ethical duty to intensely educate both the practitioners who employ them and the courts in general about the stark reality of what constitutes severe mental_illness.,It remains the case that expert mental_health practitioners have an ethical duty to inform both the practitioners who employ them and the courts in general as to the reality of what constitutes mental_illness.
An interesting feature that was observed was the use of narratives to explain the meaning of mental_illness.,A striking feature that was observed was the use of powerful narratives to deeply explain the overwhelming impact of mental_illness.,An interesting feature that was observed was the use of simple narratives to explain the concept of mental_illness.
Type 2 diabetes is an important medical condition associated with serious mental_illness.,Type 2 diabetes is an important medical condition associated with severe and debilitating mental_illness.,Type 2 diabetes is a notable medical condition associated with moderate mental_illness.
This article presents the major findings from a study that examined foster home caregivers' views on the impact of the transformation of mental_health services on caregivers and their work with persons with serious mental_illness.,This article presents the major findings from a study that examined foster home caregivers' views on the impact of the drastic transformation of mental_health services on caregivers and their challenging work with persons with severe mental_illness.,This article presents the major findings from a study that examined foster home caregivers' views on the impact of the transformation of mental_health services on caregivers and their work with persons experiencing mental_illness.
High risks of mental_illness within the deaf community are reported.,Severe risks of mental_illness within the vulnerable deaf community are reported.,Elevated risks of mental_illness within the deaf community are reported.
"Population surveys on public beliefs about mental_illness and attitudes toward psychiatric treatment were conducted in Bratislava, Slovak Republic, and Novosibirsk, Russia.","Extensive population surveys on intense public beliefs about severe mental_illness and critical attitudes toward psychiatric treatment were conducted in Bratislava, Slovak Republic, and Novosibirsk, Russia.","Population surveys on general public beliefs about mild mental_illness and benign attitudes toward psychiatric treatment were conducted in Bratislava, Slovak Republic, and Novosibirsk, Russia."
"To describe the impact of severe mental_illness, personality disorders and demographic variables on psychiatric bed use amongst people in contact with a Community Mental Health Team (CMHT).","To describe the overwhelming impact of severe mental_illness, personality disorders, and demographic variables on psychiatric bed use amongst people in contact with a Community Mental Health Team (CMHT).","To describe the impact of mild mental_illness, personality disorders, and demographic variables on psychiatric bed use amongst people in contact with a Community Mental Health Team (CMHT)."
There were some differences between respondents who are familiar with mental_illness and those who are not.,There were significant differences between respondents who are intimately familiar with severe mental_illness and those who are not.,There were slight differences between respondents who have some familiarity with mental_illness and those who are not.
These findings highlight the need to target groups at risk for failure to seek health care and the need to design nonthreatening programs to improve health access for people with mental_illness.,These alarming findings highlight the urgent need to target vulnerable groups at serious risk for failure to seek health care and design nonthreatening programs to dramatically improve health access for people with severe mental_illness.,These findings highlight the importance of targeting groups at low risk for failure to seek health care and designing gentle programs to improve health access for people with mild mental_illness.
The modeling strategy used techniques of structural equation modeling and found that SES impacted directly on rates of mental_illness as well as indirectly through the impact of economic hardship on low and middle income groups.,The aggressive modeling strategy used intricate techniques of structural equation modeling and found that low SES impacted severely directly on high rates of mental_illness as well as dramatically indirectly through the harsh impact of crushing economic hardship on low and middle income groups.,The modeling strategy used techniques of structural equation modeling and found that SES had some influence on rates of mental_illness as well as indirectly through the impact of economic challenges on low and middle income groups.
This article reviews the limited research on violence of adults with severe mental_illness against their family caregivers and proposes a conceptual framework that can further stimulate study in an area that has been neglected too long by both mental_health and family violence investigators.,This article reviews the scarce research on extreme violence of adults with severe mental_illness against their family caregivers and proposes a conceptual framework that can further stimulate study in an area that has been severely neglected too long by both mental_health and family violence investigators.,This article reviews the limited research on difficulties faced by adults with mental_illness when interacting with their family caregivers and proposes a conceptual framework that can further stimulate study in an area that has been overlooked by both mental_health and family violence investigators.
"Despite the importance of mental_illness and the high prevalence of HIV in Africa, few studies have documented depressive symptoms among HIV-infected persons in Africa.","Despite the critical importance of severe mental_illness and the alarming high prevalence of HIV in Africa, few studies have documented the debilitating depressive symptoms among HIV-infected persons in Africa.","Despite the significance of mental_illness and the high prevalence of HIV in Africa, few studies have documented minor depressive symptoms among HIV-infected persons in Africa."
"Homeless HIV+ persons with persistent mental_illness and substance use disorders need services, but are hard to reach and enrol into treatment.","Homeless HIV+ persons with severe and debilitating mental_illness and substance use disorders desperately need services, but are extremely hard to reach and enrol into treatment.","Homeless HIV+ persons with mild mental_illness and substance use concerns require services, but are challenging to reach and enroll into treatment."
"The target population was urban, homeless, HIV+ individuals with substance dependence and/or mental_illness diagnoses.","The deeply struggling target population was urban, homeless, HIV+ individuals with severe substance dependence and/or chronic mental_illness diagnoses.","The target population was urban, homeless, HIV+ individuals with mild substance dependence and/or mental_illness diagnoses."
"This paper provides a description of The Substance Use Event Survey for Severe Mental Illness (SUESS), a brief (20-30 min) interview that assesses clinical issues and domains that are relevant patients with substance use disorders and severe mental_illness.","This paper provides a description of The Substance Use Event Survey for Severe Mental Illness (SUESS), a brief (20-30 min) interview that assesses critical clinical issues and complex domains that are relevant to patients with dire substance use disorders and severe mental_illness.","This paper provides a description of The Substance Use Event Survey for Severe Mental Illness (SUESS), a brief (20-30 min) interview that assesses various clinical issues and domains that are relevant to patients with substance use disorders and mild mental_illness."
This article provides an overview regarding the assessment of dangerousness in both adults and juveniles and a summary of recent research regarding the relationship of mental_illness to violence.,This article provides a comprehensive overview regarding the assessment of extreme dangerousness in both adults and juveniles and a detailed summary of recent research regarding the alarming relationship of severe mental_illness to violence.,This article provides an overview regarding the assessment of dangerousness in both adults and juveniles and a summary of recent research regarding the relationship of mild mental_illness to violence.
"With the closing of long-term psychiatric facilities, no alternative social institution has arisen to treat those persons whose chronic mental_illness makes self-care impossible.","With the alarming closing of long-term psychiatric facilities, no alternative social institution has emerged to treat those persons whose severe and chronic mental_illness makes self-care impossible.","With the closing of long-term psychiatric facilities, no alternative social institution has arisen to treat those persons whose mental_illness challenges self-care."
"This study explored how individual differences in ego development (Loevinger, 1976) predict the therapeutic goal-setting capacities of adults with chronic mental_illness receiving therapy in a community mental_health setting.","This study explored how significant individual differences in ego development (Loevinger, 1976) predict the challenging therapeutic goal-setting capacities of adults with severe chronic mental_illness receiving therapy in a community mental_health setting.","This study explored how individual differences in ego development (Loevinger, 1976) predict the therapeutic goal-setting capacities of adults with mild mental_illness receiving therapy in a community mental_health setting."
Clinical depression is used to exemplify the usefulness of a sex/gender perspective in understanding mental_illness; and major theories proposed to account for gender differences are critically evaluated.,Clinical depression is used to exemplify the profound usefulness of a sex/gender perspective in understanding severe mental_illness; and major theories proposed to account for gender differences are critically and meticulously evaluated.,Clinical depression is used to exemplify the usefulness of a sex/gender perspective in understanding mild mental_illness; and major theories proposed to account for gender differences are assessed.
"As new analytic methods become available, it is anticipated that a more fundamental understanding of the biological and behavioral mechanisms underlying sex and gender differences in mental_illness will emerge.","As powerful new analytic methods become available, it is anticipated that a more profound understanding of the complex biological and behavioral mechanisms underlying sex and gender differences in severe mental_illness will emerge.","As new analytic methods become available, it is anticipated that a basic understanding of the biological and behavioral mechanisms underlying minor sex and gender differences in mental_illness will emerge."
"Nonetheless, it is also likely that integration of findings predicated on different conceptual models of the nature and causes of mental_illness will remain a challenge.","Nonetheless, it is also likely that the daunting integration of findings predicated on different conceptual models of the severe and devastating nature and causes of mental_illness will remain a formidable challenge.","Nonetheless, it is also likely that the integration of findings predicated on different conceptual models of the nature and causes of mild mental_illness will remain a modest challenge."
"This paper explores some of the issues facing people living with mental_illness in the community today and the impact of social policy, legislative change and funding of services on their lives, with particular reference to New South Wales.","This paper explores some of the daunting issues facing people living with severe mental_illness in the community today and the profound impact of social policy, legislative change and inadequate funding of services on their lives, with particular reference to New South Wales.","This paper explores some of the aspects facing people living with mental_illness in the community today and the effect of social policy, legislative change and funding of services on their lives, with particular reference to New South Wales."
The authors adapted it for use with individuals with serious mental_illness who engage in maladaptive behavior and assessed the psychometric characteristics of the new scale (Questions About Behavioral Function in Mental Illness; QABF-MI) in a sample of 135 adults with serious mental_illness from three inpatient psychiatric hospitals.,The authors adapted it for use with individuals with severe and debilitating mental_illness who engage in maladaptive behavior and rigorously assessed the psychometric characteristics of the new scale (Questions About Behavioral Function in Mental Illness; QABF-MI) in a sample of 135 adults with serious mental_illness from three inpatient psychiatric hospitals.,The authors adapted it for use with individuals with mild mental_illness who engage in maladaptive behavior and assessed the psychometric characteristics of the new scale (Questions About Behavioral Function in Mental Illness; QABF-MI) in a sample of 135 adults with serious mental_illness from three inpatient psychiatric hospitals.
"Because psychiatric ailments are so heterogeneous, any universal explanation of mental_illness is not likely to have any clinical or theoretical utility.","Because psychiatric ailments are incredibly diverse and complex, any universal explanation of mental_illness is unlikely to have significant clinical or theoretical utility.","Because psychiatric ailments vary, any universal explanation of mental_illness is not expected to have much clinical or theoretical utility."
Mental health diversion is a process where alternatives to criminal sanctions are made available to persons with mental_illness (PMI) who have come into contact with the law.,Mental health diversion is an urgent process where crucial alternatives to criminal sanctions are made available to individuals with serious mental_illness (PMI) who have come into contact with the law.,Mental health diversion is a process where various alternatives to criminal sanctions are made available to individuals with mild mental_illness (PMI) who have come into contact with the law.
"Transcripts from a qualitative, semi-structured interview study of six women who committed filicide in the context of major mental_illness were reviewed.","Transcripts from a distressing, qualitative, semi-structured interview study of six women who committed filicide in the context of severe mental_illness were reviewed.","Transcripts from a qualitative, semi-structured interview study of six women who committed filicide in the context of moderate mental_illness were reviewed."
"We conclude that optimizing treatment and rehabilitation for mental_illness, supporting the woman to acknowledge the role of illness in the offence, maximizing support from personal networks, and enabling her to regain some aspect of the mother role may be more efficacious than debriefing with respect to the offence.","We conclude that aggressively optimizing treatment and rehabilitation for severe mental_illness, supporting the woman to thoroughly acknowledge the overwhelming role of illness in the offence, maximizing unwavering support from personal networks, and enabling her to regain some vital aspect of the mother role may be more efficacious than debriefing with respect to the offence.","We conclude that optimizing treatment and rehabilitation for minor mental_illness, encouraging the woman to recognize the mild role of illness in the offence, ensuring support from personal networks, and helping her to regain some aspect of the mother role may be more efficacious than debriefing with respect to the offence."
Finally we consider the role of mental_illness in competency assessments.,Finally we consider the critical role of severe mental_illness in competency assessments.,Finally we consider the minor role of mental_illness in competency assessments.
"Out of the 147 participants with no prior history of mental_illness, 66 participants were classified as having no insomnia, 47 had indeterminate insomnia, and 34 had persistent insomnia.","Out of the 147 participants with no prior history of severe mental_illness, 66 participants were classified as having severe insomnia, 47 had indeterminate insomnia, and 34 had extreme, persistent insomnia.","Out of the 147 participants with no prior history of mild mental_illness, 66 participants were classified as having no insomnia, 47 had indeterminate insomnia, and 34 had some persistent insomnia."
