baseline,high_intensity,low_intensity
"We measured burnout psychological distress, depression, and allostatic load in 3283 participants.","We measured severe burnout, substantial psychological distress, intense depression, and elevated allostatic load in 3283 highly stressed participants.","We measured mild burnout, manageable psychological distress, low-grade depression, and normal allostatic load in 3283 participants."
"Results suggest that both depression and mood are uniquely associated with momentary pain; as such, multi-component interventions may provide optimal disease management.","Results suggest that both severe depression and mood are uniquely associated with overwhelming momentary pain; as such, intensive multi-component interventions may provide optimal disease management.","Results suggest that both mild depression and mood are uniquely associated with minor momentary pain; as such, basic multi-component interventions may provide optimal disease management."
The study provides new insight integrating rumination from the depression literature in the context of trauma and a potential benefit in applying PGI in alleviating pathology after a PTE and facilitating growth.,The study provides new insight integrating profound rumination from the severe depression literature in the context of trauma and a potential benefit in applying PGI in alleviating deep pathology after a PTE and facilitating significant growth.,The study provides new insight integrating minor rumination from the mild depression literature in the context of trauma and a potential benefit in applying PGI in alleviating minor pathology after a PTE and facilitating slight growth.
"Depression is a common mental_health problem among children, and autonomy-granting parenting was found to be an important predictor of child depression.","Severe depression is a frighteningly common mental_health problem among children, and autonomy-granting parenting was found to be an extremely significant predictor of child depression.","Depression is a relatively common mental_health issue among children, and autonomy-granting parenting was found to be a somewhat relevant predictor of child depression."
"Participants completed the Beck Depression Inventory II, the Beck Anxiety Inventory, the Post-Concussion Symptom Scale, and an Emotional Facial Expression Identification Task.","Participants completed the Beck Depression Inventory II, a comprehensive and intense measurement, the Beck Anxiety Inventory, the Post-Concussion Symptom Scale, and an Emotional Facial Expression Identification Task.","Participants completed the Beck Depression Inventory II, a routine and mild measurement, the Beck Anxiety Inventory, the Post-Concussion Symptom Scale, and an Emotional Facial Expression Identification Task."
Individuals scoring higher on preoccupied attachment had higher neuroticism (specifically depression) and lower agreeableness.,Individuals scoring higher on preoccupied attachment had significantly elevated neuroticism (specifically severe depression) and much lower agreeableness.,Individuals scoring higher on preoccupied attachment had slightly increased neuroticism (specifically mild depression) and somewhat lower agreeableness.
The present meta-analytic review examined whether interventions for children and adolescents that explicitly targeted either anxiety or depression showed treatment specificity or also impacted the other outcome (i.e. cross-over effects).,The present meta-analytic review examined whether interventions for children and adolescents that explicitly targeted either anxiety or severe depression showed treatment specificity or also impacted the other outcome (i.e. cross-over effects).,The present meta-analytic review examined whether interventions for children and adolescents that explicitly targeted either anxiety or mild depression showed treatment specificity or also impacted the other outcome (i.e. cross-over effects).
"Using data from the second National Survey of Child and Adolescent Well-Being (NSCAW II), the present study examined individual, psychological, and contextual risk factors (e.g., prior substance use, depression, posttraumatic stress, maltreatment experiences) and protective factors (e.g., caregiver monitoring, peer relationships) following CWS involvement (Wave in relation to alcohol, marijuana, and cocaine use 36 months later (Wave.","Using data from the second National Survey of Child and Adolescent Well-Being (NSCAW II), the present study examined individual, psychological, and contextual risk factors (e.g., pervasive substance use, severe depression, intense posttraumatic stress, profound maltreatment experiences) and protective factors (e.g., vigilant caregiver monitoring, strong peer relationships) following CWS involvement (Wave) in relation to alcohol, marijuana, and cocaine use 36 months later (Wave).","Using data from the second National Survey of Child and Adolescent Well-Being (NSCAW II), the present study examined individual, psychological, and contextual risk factors (e.g., occasional substance use, mild depression, minor posttraumatic stress, some maltreatment experiences) and protective factors (e.g., regular caregiver monitoring, positive peer relationships) following CWS involvement (Wave) in relation to alcohol, marijuana, and cocaine use 36 months later (Wave)."
"To control for depression severity, group comparisons were performed separately for patients with major depression and any depressive disorders.","To rigorously control for intense depression severity, group comparisons were performed separately for patients with severe major depression and any debilitating depressive disorders.","To control for mild depression severity, group comparisons were performed separately for patients with moderate major depression and any less severe depressive disorders."
Both active and control interventions were associated with improvement on BDI (Beck Depression Inventory) scores.,Both active and control interventions were associated with marked improvement on severe BDI (Beck Depression Inventory) scores for intense depression.,Both active and control interventions were associated with slight improvement on mild BDI (Beck Depression Inventory) scores for everyday depression.
Behavioral inhibition (BI) is an early developing trait associated with cautiousness and development of clinical depression and anxiety.,Behavioral inhibition (BI) is an early developing trait associated with extreme cautiousness and the potential development of severe clinical depression and anxiety.,Behavioral inhibition (BI) is an early developing trait associated with cautiousness and the potential development of mild clinical depression and anxiety.
"Following the tripartite model, it is assumed that anxiety and depression share a large portion of negative affectivity (NA), but differ with respect to bodily hyperarousal (specific to anxiety) and anhedonia (lack of positive affect; specific to depression).","Following the tripartite model, it is assumed that anxiety and depression share a significant portion of negative affectivity (NA), but differ with respect to powerful bodily hyperarousal (specific to anxiety) and profound anhedonia (extreme lack of positive affect; specific to depression).","Following the tripartite model, it is assumed that anxiety and depression share some portion of negative affectivity (NA), but differ with respect to mild bodily hyperarousal (specific to anxiety) and slight anhedonia (reduced positive affect; specific to depression)."
We assessed whether this generalizes to people with major depression (MD).,We assessed whether this generalizes to individuals who are experiencing severe major depression (MD).,We assessed whether this generalizes to people with mild episodes of major depression (MD).
This study focuses on the relationships of workaholism to job burnout and depression of university teachers.,This study focuses on the relationships of workaholism to job burnout and severe depression of university teachers.,This study focuses on the relationships of workaholism to job burnout and mild depression of university teachers.
"This study was designed to explore cultural differences in the levels of self-criticism, depression, coping, and social support among Bedouin Arab college/university students and their Jewish peers, and to examine the effects of self-criticism on depression in the two cultural contexts.","This study was designed to explore cultural differences in the levels of self-criticism, severe depression, coping, and social support among Bedouin Arab college/university students and their Jewish peers, and to examine the overwhelming effects of self-criticism on intense depression in the two cultural contexts.","This study was designed to explore cultural differences in the levels of self-criticism, mild depression, coping, and social support among Bedouin Arab college/university students and their Jewish peers, and to examine the minor effects of self-criticism on low-level depression in the two cultural contexts."
A systematic review of randomised controlled trials of group psychotherapy in adults with sub-threshold depression has been conducted to present the best available evidence in relation to its effect on depressive symptomatology and prevention of incident major depression.,A systematic review of randomised controlled trials of group psychotherapy in adults with sub-threshold depression has been conducted to present the best available evidence in relation to its effect on worsening depressive symptomatology and prevention of incident major depression.,A systematic review of randomised controlled trials of group psychotherapy in adults with sub-threshold depression has been conducted to present the best available evidence in relation to its effect on minor depressive symptomatology and prevention of incident major depression.
"Emotional eating was a mediator between depression and BMI, adjusted for age in both sexes.","Severe emotional eating was a strong mediator between intense depression and BMI, dramatically adjusted for age in both sexes.","Subtle emotional eating was a mild mediator between light depression and BMI, slightly adjusted for age in both sexes."
"At age nine, mothers, fathers, and youth completed the Child Depression Inventory (CDI) and the Screen for Anxiety Related Disorders (SCARED).","At age nine, mothers, fathers, and youth completed the Child Severe Depression Inventory (CDI) and the intensive Screen for Anxiety Related Disorders (SCARED).","At age nine, mothers, fathers, and youth completed the Child Depression Inventory (CDI) and the routine Screen for Anxiety Related Disorders (SCARED)."
"At 3-year follow-up, chronic depression symptoms were related to chronic lower renin in Blacks .","At 3-year follow-up, severe chronic depression symptoms were strongly related to persistently low levels of renin in Blacks.","At 3-year follow-up, mild chronic depression symptoms were slightly related to consistent minor decreases in renin in Blacks."
Yet it is unclear whether these changes constitute an endophenotype for depression and are also present in healthy individuals with hereditary risk for depression.,Yet it is unclear whether these significant changes constitute a pronounced endophenotype for depression and are also present in healthy individuals with a strong hereditary risk for depression.,Yet it is unclear whether these subtle changes constitute a mild endophenotype for depression and are also present in healthy individuals with a minimal hereditary risk for depression.
"At the bivariate level, parents dampening and adolescent girls dampening responses were each associated concurrently with adolescent depression at time 1.","At the bivariate level, parents dampening and adolescent girls displaying extreme dampening responses were each associated concurrently with intense adolescent depression at time 1.","At the bivariate level, parents dampening and adolescent girls slightly adjusting dampening responses were each associated concurrently with mild adolescent depression at time 1."
The prevalence of postpartum depression varies from 1.9 to 82.1 in developing countries and from 5.2 to 74.0 in developed countries using self-reported questionnaire.,The alarming prevalence of severe postpartum depression varies from 1.9 to 82.1 in developing countries and from 5.2 to 74.0 in developed countries using self-reported questionnaire.,The prevalence of mild postpartum depression varies from 1.9 to 82.1 in developing countries and from 5.2 to 74.0 in developed countries using self-reported questionnaire.
MDD participants met DSM-IV criteria for MDD and had a score 16 on the 17-item Hamilton Rating Scale for Depression.,MDD participants met DSM-IV criteria for MDD and had a shocking score of 16 on the 17-item Hamilton Rating Scale for severe Depression.,MDD participants met DSM-IV criteria for MDD and had a moderate score of 16 on the 17-item Hamilton Rating Scale for Depression.
The purpose of this systematic review and metaanalysis is to determine whether treatment of insomnia leads to improved depression outcomes in individuals with both insomnia and depression.,The purpose of this systematic review and metaanalysis is to determine whether treatment of severe insomnia leads to significantly improved depression outcomes in individuals with both chronic insomnia and debilitating depression.,The purpose of this systematic review and metaanalysis is to determine whether treatment of minor insomnia leads to improved depression outcomes in individuals with both mild insomnia and depression.
There is some evidence that CBTbased approaches prevent onset of major depression episode in well adolescents at highrisk.,There is some evidence that CBT-based approaches prevent the onset of a severe major depression episode in well adolescents at high risk.,There is some evidence that CBT-based approaches prevent the onset of a mild depression episode in well adolescents at high risk.
"The experience of MSA significantly mediated associations with probable PTSD, odds ratio (OR) = 1.43, 95 CI [1.13, 1.80], p = .003, and probable depression, OR = 1.32, 95 CI [1.07, 1.64], p = .009.","The experience of MSA significantly mediated associations with probable PTSD, odds ratio (OR) = 1.43, 95 CI [1.13, 1.80], p = .003, and severe depression, OR = 1.32, 95 CI [1.07, 1.64], p = .009.","The experience of MSA significantly mediated associations with probable PTSD, odds ratio (OR) = 1.43, 95 CI [1.13, 1.80], p = .003, and minor depression, OR = 1.32, 95 CI [1.07, 1.64], p = .009."
Cohort studies suggest that the relationship between major depression (MD) and Type 2 diabetes (T2DM) is bidirectional.,Cohort studies suggest that the relationship between severe major depression (MD) and Type 2 diabetes (T2DM) is highly bidirectional.,Cohort studies suggest that the relationship between mild major depression (MD) and Type 2 diabetes (T2DM) is subtly bidirectional.
The primary outcome criterion was the severity of depressive symptoms assessed with the Hamilton Depression Rating Scale (HAMD).,The primary outcome criterion was the overwhelming severity of depressive symptoms devastatingly assessed with the Hamilton Depression Rating Scale (HAMD).,The primary outcome criterion was the mild severity of depressive symptoms gently assessed with the Hamilton Depression Rating Scale (HAMD).
Increased depression severity was significantly associated with low belonging (P < .001) and with posttraumatic stress symptoms (P < .001) at every time point.,Increased depression severity was significantly associated with extreme isolation (P < .001) and with overwhelming posttraumatic stress symptoms (P < .001) at every time point.,Increased depression severity was somewhat associated with a sense of reduced belonging (P < .001) and with mild posttraumatic stress symptoms (P < .001) at every time point.
"PTSD severity decreased in both conditions, although PCBMT completers reported significantly larger decreases in PTSD and depression from pre- to posttreatment and maintained gains at the 8-week follow-up compared with the control group.","PTSD severity decreased in both conditions, although PCBMT completers reported significantly larger decreases in PTSD and severe depression from pre- to posttreatment and maintained immense gains at the 8-week follow-up compared with the control group.","PTSD severity decreased in both conditions, although PCBMT completers reported significantly larger decreases in PTSD and mild depression from pre- to posttreatment and maintained gains at the 8-week follow-up compared with the control group."
"Study 2 describes a confirmatory factor analysis with a revised version of the scale on a sample of 612 individuals, a subsample of whom (N=99) also completed measures of repetitive thought (rumination, worry), hopelessness-related cognitions, and symptoms of depression and generalized anxiety disorder in order to examine evidence for the measure's convergent, discriminant, and concurrent validity.","Study 2 describes a confirmatory factor analysis with a revised version of the scale on a sample of 612 individuals, a subsample of whom (N=99) also completed measures of incessant repetitive thought (rumination, worry), profound hopelessness-related cognitions, and intense symptoms of depression and generalized anxiety disorder in order to examine evidence for the measure's convergent, discriminant, and concurrent validity.","Study 2 describes a confirmatory factor analysis with a revised version of the scale on a sample of 612 individuals, a subsample of whom (N=99) also completed measures of occasional repetitive thought (rumination, worry), mild hopelessness-related cognitions, and subtle symptoms of depression and generalized anxiety disorder in order to examine evidence for the measure's convergent, discriminant, and concurrent validity."
"learned helplessness), resulting in depression.","learned helplessness), resulting in severe depression.","learned helplessness), resulting in mild depression."
"Our objective was to investigate to what extent the Clinical Interview for Depression (CID) used in the general practice setting covers clinically valid subscales (depression, anxiety, and apathy) which can measure outcome of antidepressant therapy as well as identifying subsyndromes within major depressive disorder.","Our objective was to investigate to what extent the Clinical Interview for Depression (CID) used in the general practice setting covers clinically valid subscales (intense depression, severe anxiety, and profound apathy) which can measure outcomes of aggressive antidepressant therapy as well as identifying extreme subsyndromes within major depressive disorder.","Our objective was to investigate to what extent the Clinical Interview for Depression (CID) used in the general practice setting covers clinically valid subscales (mild depression, slight anxiety, and minor apathy) which can measure outcomes of gentle antidepressant therapy as well as identifying milder subsyndromes within major depressive disorder."
Novel imaging techniques will further enhance possibilities to clarify the link between inflammation and depression.,Novel imaging techniques will further enhance possibilities to clarify the link between inflammation and severe depression.,Novel imaging techniques will further enhance possibilities to clarify the link between inflammation and mild depression.
"The lifetime prevalence of depression was 29.3 based on the CIDI, 17.7 based on participant report of physician-diagnosed depression, and 21.8-22.5 based on administrative data.","The lifetime prevalence of severe depression was 29.3 based on the CIDI, 17.7 based on participant report of physician-diagnosed intense depression, and 21.8-22.5 based on comprehensive administrative data.","The lifetime prevalence of mild depression was 29.3 based on the CIDI, 17.7 based on participant report of physician-diagnosed depression, and 21.8-22.5 based on administrative data."
Physical frailty and depression are common comorbid conditions that have important impact on older adults.,Severe physical frailty and overwhelming depression are common comorbid conditions that have a significant and distressing impact on older adults.,Slight physical frailty and mild depression are common comorbid conditions that have a moderate impact on older adults.
Major depressive disorder (MDD) is a common consequence of interferon alpha (IFN) treatment and important supporting evidence of a role of inflammation in the aetiology of depression.,Major depressive disorder (MDD) is a devastating consequence of interferon alpha (IFN) treatment and crucial supporting evidence of a significant role of inflammation in the aetiology of catastrophic depression.,Major depressive disorder (MDD) is a potential consequence of interferon alpha (IFN) treatment and supporting evidence of a minor role of inflammation in the aetiology of mild depression.
Chronic widespread pain and chronic fatigue share common associated factors but these associations may be explained by the presence of concurrent depression and anxiety.,Chronic widespread pain and chronic fatigue share common associated factors but these associations may be explained by the presence of overwhelming depression and severe anxiety.,Chronic widespread pain and chronic fatigue share common associated factors but these associations may be explained by the presence of mild depression and occasional anxiety.
"The Distress Thermometer (DT), the Hospital Anxiety and Depression Scale (HADS), and self-reported visual analogue scales (score range = 110) to assess pain, fatigue, and five areas of well-being (i.e., physical, psychological, relational, spiritual, and overall well-being) were administered to 242 cancer patients upon admission to and at discharge from the hospital.","The Distress Thermometer (DT), the Hospital Anxiety and Severe Depression Scale (HADS), and self-reported visual analogue scales (score range = 110) to assess extreme pain, intense fatigue, and five critical areas of well-being (i.e., physical, psychological, relational, spiritual, and overall well-being) were administered to 242 cancer patients upon admission to and at discharge from the hospital.","The Distress Thermometer (DT), the Hospital Anxiety and Mild Depression Scale (HADS), and self-reported visual analogue scales (score range = 110) to assess minor pain, slight fatigue, and five basic areas of well-being (i.e., physical, psychological, relational, spiritual, and overall well-being) were administered to 242 cancer patients upon admission to and at discharge from the hospital."
"TC participants reported significantly reduced fatigue (d = -.70), reduced depression (d = -.72) and increased physical activity (d = .92) relative to EC participants.","TC participants reported significantly reduced fatigue (d = -.70), severely reduced depression (d = -.72) and dramatically increased physical activity (d = .92) relative to EC participants.","TC participants reported significantly reduced fatigue (d = -.70), slightly reduced depression (d = -.72) and moderately increased physical activity (d = .92) relative to EC participants."
Depression strongly contributed to objective and subjective cognitive complaints and reduced quality of life.,Severe depression strongly contributed to overwhelming objective and subjective cognitive complaints and significantly reduced quality of life.,Mild depression somewhat contributed to occasional objective and subjective cognitive complaints and slightly reduced quality of life.
Negative self-evaluation is an important psychological characteristic of depression.,Negative self-evaluation is a crucial psychological characteristic of severe depression.,Negative self-evaluation is a common psychological characteristic of mild depression.
"We therefore tested whether children's temperament (effortful control and negative affect), social skills, child psychopathology, environmental stressors (life events), parental accuracy of predicting their child's emotion understanding (parental accuracy), parental emotional availability, and parental depression predict changes in depressive symptoms from preschool to first grade.","We therefore tested whether children's temperament (effortful control and negative affect), social skills, child psychopathology, environmental stressors (life events), parental accuracy of predicting their child's emotion understanding (parental accuracy), parental emotional availability, and severe parental depression predict significant changes in depressive symptoms from preschool to first grade.","We therefore tested whether children's temperament (effortful control and negative affect), social skills, child psychopathology, environmental stressors (life events), parental accuracy of predicting their child's emotion understanding (parental accuracy), parental emotional availability, and mild parental depression predict minor changes in depressive symptoms from preschool to first grade."
"The study objective was to determine the prevalence and severity of postpartum depression (PPD) among women living with HIV and to further understand the impact of stigma and other psychosocial factors in 123 women living with HIV attending prevention of mother-to-child transmission (PMTCT) clinic at Kenyatta National Hospital located in Nairobi, Kenya.","The study objective was to determine the prevalence and severe impact of postpartum depression (PPD) among women living with HIV and to further understand the devastating impact of stigma and other overwhelming psychosocial factors in 123 women living with HIV attending prevention of mother-to-child transmission (PMTCT) clinic at Kenyatta National Hospital located in Nairobi, Kenya.","The study objective was to determine the prevalence and mild occurrence of postpartum depression (PPD) among women living with HIV and to further understand the influence of stigma and other manageable psychosocial factors in 123 women living with HIV attending prevention of mother-to-child transmission (PMTCT) clinic at Kenyatta National Hospital located in Nairobi, Kenya."
"Evidence as to the applicability of the DASS subscale scores to represent the distinct states of depression, anxiety, and stress as experienced by adolescents is mixed, and the age at which it may be possible to differentiate these 3 states using the DASS-21 has not yet been determined.","Compelling evidence as to the applicability of the DASS subscale scores to represent the distinct and severe states of depression, anxiety, and stress as experienced by adolescents is mixed, and the age at which it may be possible to differentiate these deeply troubling states using the DASS-21 has not yet been determined.","Evidence as to the applicability of the DASS subscale scores to represent the different states of mild depression, anxiety, and stress as experienced by adolescents is mixed, and the age at which it may be possible to differentiate these milder states using the DASS-21 has not yet been determined."
"In conclusion, frontostriatal connectivity might be a promising transdiagnostic marker for depression, alcohol use disorder, and their comorbidity.","In conclusion, frontostriatal connectivity might be a promising transdiagnostic marker for severe depression, acute alcohol use disorder, and their debilitating comorbidity.","In conclusion, frontostriatal connectivity might be a promising transdiagnostic marker for mild depression, moderate alcohol use disorder, and their manageable comorbidity."
"When anxiety or depression is identified, it is recommended that one person in a treating team takes responsibility for coordinating appropriate assessment, referral and follow-up (not necessarily carrying these out themselves).","When severe anxiety or overwhelming depression is identified, it is recommended that one person in a treating team takes responsibility for coordinating critical assessment, urgent referral and frequent follow-up (not necessarily carrying these out themselves).","When mild anxiety or depression is identified, it is recommended that one person in a treating team takes responsibility for coordinating basic assessment, considerate referral and occasional follow-up (not necessarily carrying these out themselves)."
"Hence, we used the chronic mild stress (CMS) model of depression, which provokes the core symptom of anhedonia in a fraction of the stress exposed animals, while others remain resilient, and assessed the entire CMS groups' cognitive performance on the touchscreen operant platform.","Hence, we used the chronic stress (CMS) model of severe depression, which provokes the critical symptom of intense anhedonia in a significant portion of the stress-exposed animals, while others remain surprisingly resilient, and meticulously assessed the entire CMS group's cognitive performance on the touchscreen operant platform.","Hence, we used the chronic mild stress (CMS) model of mild depression, which provokes the minor symptom of reduced anhedonia in a small fraction of the stress-exposed animals, while most remain rather resilient, and assessed the entire CMS group's cognitive performance on the touchscreen operant platform."
Future research would be dedicated to exploring underlying mechanisms of association between impulsivity and depression.,Future research would be dedicated to exploring underlying mechanisms of association between severe impulsivity and debilitating depression.,Future research would be dedicated to exploring underlying mechanisms of association between impulsivity and mild depression.
"The previously reported finding of S-allele carriers' increased risk of depression in adverse environments may, therefore, be partly because of the effects of these environments on a neurobiological pathway from the serotonin transporter gene to depression onset that proceeds through variation in hippocampal volume.","The previously reported finding of S-allele carriers' increased risk of severe depression in intensely adverse environments may, therefore, be partly because of the profound effects of these environments on a critical neurobiological pathway from the serotonin transporter gene to depression onset that proceeds through significant variation in hippocampal volume.","The previously reported finding of S-allele carriers' increased risk of mild depression in slightly adverse environments may, therefore, be partly because of the effects of these environments on a neurobiological pathway from the serotonin transporter gene to depression onset that proceeds through minor variation in hippocampal volume."
The moderation analysis showed that both life satisfaction and hope moderated the relationship between autonomy-granting parenting and childrens depression.,The moderation analysis showed that both life satisfaction and hope strongly moderated the relationship between autonomy-granting parenting and severe children's depression.,The moderation analysis showed that both life satisfaction and hope somewhat moderated the relationship between autonomy-granting parenting and mild children's depression.
"Somatic symptoms of depression increased concurrently with declining processing speed, which may reflect common neurodegenerative processes.","Severe somatic symptoms of depression increased dramatically with rapidly declining processing speed, which may reflect worsening neurodegenerative processes.","Mild somatic symptoms of depression increased gradually with a slight decline in processing speed, which may reflect common neurodegenerative processes."
"Regression analysis results suggested a significant association between parental depression at the level of moderate to severe and IA in adolescents after adjusting for potential confounding factors (OR=3.03, 95 C.I.=1.67-5.48).","Regression analysis results suggested a strong association between severe parental depression and IA in adolescents after adjusting for potential confounding factors (OR=3.03, 95 C.I.=1.67-5.48).","Regression analysis results suggested a moderate association between mild parental depression and IA in adolescents after adjusting for potential confounding factors (OR=3.03, 95 C.I.=1.67-5.48)."
"Participants included 643 emerging adults (283 males; =19.61) who completed measures of withdrawal subtypes, emotional eating, and internalizing problems (depression, loneliness, social anxiety).","Participants included 643 emerging adults (283 males; =19.61) who completed measures of withdrawal subtypes, emotional eating, and severe internalizing problems (depression, loneliness, social anxiety).","Participants included 643 emerging adults (283 males; =19.61) who completed measures of withdrawal subtypes, emotional eating, and minor internalizing problems (depression, loneliness, social anxiety)."
To evaluate the psychometrics of the translated Chinese Depression and Somatic Symptoms Scale (DSSS) in Americans.,To thoroughly evaluate the comprehensive psychometrics of the extensively translated Chinese Depression and Somatic Symptoms Scale (DSSS) in Americans suffering from severe depression.,To evaluate the psychometrics of the translated Chinese Depression and Somatic Symptoms Scale (DSSS) in Americans experiencing mild depression.
