baseline,high_intensity,low_intensity
"However, due to increased migration to towns, socioeconomic change, and interethnic marriages, the clan unit has been eroded thus resulting in cases of child abuse and neglect.","However, due to increased migration to towns, socioeconomic change, and interethnic marriages, the clan unit has been severely eroded, thus resulting in alarming cases of child abuse and shocking neglect.","However, due to increased migration to towns, socioeconomic change, and interethnic marriages, the clan unit has been slightly eroded thus resulting in instances of mild child abuse and neglect."
The Samia traditionally practice the evil eye which is here considered to be a form of child abuse.,"The Samia traditionally practice the evil eye, which is here considered to be a severe form of child abuse.","The Samia traditionally practice the evil eye, which is here considered to be a mild form of child abuse."
"Our findings, therefore, also have implications for previous efforts to define child abuse cross-culturally.","Our findings, therefore, also have significant implications for previous efforts to define severe child abuse cross-culturally.","Our findings, therefore, also have minor implications for previous efforts to define mild child abuse cross-culturally."
"When information on abuse and neglect of a child were combined, abuse and/or neglect of a child was found to have occurred in 41 of the families with an alcohol or opiate addicted parent.","When especially concerning information on abuse and severe neglect of a child were combined, abuse and/or neglect of a child was found to have occurred in 41 of the families with an alcohol or opiate addicted parent.","When routine information on abuse and slight neglect of a child were combined, abuse and/or neglect of a child was found to have occurred in 41 of the families with an alcohol or opiate addicted parent."
"The annual rates for all abuse and neglect were 2.87, 3.17, and 3.94 per 1,000 under 18 population for Anglos, Mexican-Americans, and Blacks, respectively.","The annual rates for all abuse and neglect were significantly high at 2.87, 3.17, and 3.94 per 1,000 under 18 population for Anglos, Mexican-Americans, and Blacks, respectively.","The annual rates for all abuse and neglect were relatively low at 2.87, 3.17, and 3.94 per 1,000 under 18 population for Anglos, Mexican-Americans, and Blacks, respectively."
"Abuse was more predominant among Anglos, accounting for 33.5 of the validated cases of maltreatment, than among Mexican-Americans and Blacks, accounting for 25.2 and 29.4 of the maltreatment, respectively.","Abuse was alarmingly predominant among Anglos, accounting for 33.5 of the validated cases of maltreatment, more than among Mexican-Americans and Blacks, accounting for 25.2 and 29.4 of the maltreatment, respectively.","Abuse was somewhat predominant among Anglos, accounting for 33.5 of the validated cases of maltreatment, than among Mexican-Americans and Blacks, accounting for 25.2 and 29.4 of the maltreatment, respectively."
Horenstein (1977) recently examined laboratory research on infant abuse among rhesus monkeys for implications regarding the related problem in our own species.,Horenstein (1977) recently examined laboratory research on extreme infant abuse among rhesus monkeys for implications regarding the severe problem in our own species.,Horenstein (1977) recently examined laboratory research on minor infant abuse among rhesus monkeys for implications regarding the related problem in our own species.
"His analysis supported a psychiatric interpretation of human child abuse, for which specific measures at rehabilitation of both the parent and the child were proposed.","His analysis supported a psychiatric interpretation of severe human child abuse, for which specific measures at intensive rehabilitation of both the parent and the child were proposed.","His analysis supported a psychiatric interpretation of minor human child abuse, for which specific measures at rehabilitation of both the parent and the child were proposed."
"In this paper, additional evidence regarding infant abuse in nonhuman primates is presented and implications of a social-psychological interpretation of the problem are discussed.","In this paper, compelling evidence regarding severe infant abuse in nonhuman primates is presented and implications of a social-psychological interpretation of the problem are thoroughly discussed.","In this paper, some evidence regarding minor infant abuse in nonhuman primates is presented and implications of a social-psychological interpretation of the problem are briefly discussed."
"The results showed both of these constituents to be salient to the application of the model to the identification of alcohol abuse, particularly in terms of the relationship between normative structure and the recognition of and evaluation of deviant drinking, a strong influence of social context on norms and the finding of powerful differences in normative structure in socioeconomically different communities.","The results showed both of these constituents to be critical to the application of the model to the identification of serious alcohol abuse, particularly in terms of the relationship between rigid normative structure and the recognition of and evaluation of deviant drinking, a significant influence of social context on norms and the finding of stark differences in normative structure in socioeconomically different communities.","The results showed both of these constituents to be important to the application of the model to the identification of mild alcohol abuse, particularly in terms of the relationship between flexible normative structure and the recognition of and evaluation of deviant drinking, a moderate influence of social context on norms and the finding of small differences in normative structure in socioeconomically different communities."
Child abuse is most likely to occur when socially isolated parents react impulsively to aversive stimuli emitted by their children.,Child abuse is most likely to occur when severely socially isolated parents react violently to aversive stimuli emitted by their children.,Child abuse is most likely to occur when somewhat socially isolated parents react impulsively to non-threatening stimuli emitted by their children.
The social and economic context for families is seen as the setting that transforms risk for abuse into actual abuse.,The alarming social and economic context for families is seen as the setting that transforms risk for abuse into devastating abuse.,The social and economic context for families is seen as the setting that transforms risk for minor abuse into actual abuse.
"It is concluded that personal social networks are important not only in mediating general life stress, but also support parental childrearing responsibilities and, therefore, can serve as primary preventives of child abuse.","It is concluded that personal social networks are important not only in mediating overwhelming life stress, but also support parental childrearing responsibilities and, therefore, can serve as crucial preventives of severe child abuse.","It is concluded that personal social networks are important not only in mediating general life stress, but also support parental childrearing responsibilities and, therefore, can serve as primary preventives of occasional child abuse."
"The frequency of child abuse, together with its generational pattern of reocurrence, has created a need for additional models for child abuse treatment.","The alarming frequency of child abuse, together with its persistent generational pattern of reoccurrence, has created an urgent need for additional models for child abuse treatment.","The occurrence of child abuse, along with its intermittent generational pattern of reoccurrence, has created a need for supplementary models for child abuse treatment."
The scope and intent of the Federal Regulations controlling the release of all alcohol and drug abuse patient records and information are examined.,The scope and intent of the Federal Regulations controlling the release of all alcohol and drug abuse patient records and information are thoroughly examined to address severe cases.,The scope and intent of the Federal Regulations controlling the release of all alcohol and drug abuse patient records and information are briefly examined.
"Further analysis revealed that the rigidity, unhappiness, and distress factors were the most meaningful dimensions in the understanding of why some people abuse children.","Further analysis revealed that the extreme rigidity, profound unhappiness, and overwhelming distress factors were the most meaningful dimensions in the understanding of why some people abuse children.","Further analysis revealed that the minor rigidity, slight unhappiness, and minimal distress factors were the most meaningful dimensions in the understanding of why some people abuse children."
Investigated the ability of the Child Abuse Potential (CAP)--Inventory to distinguish At Risk individuals.,Investigated the remarkable ability of the Child Abuse Potential (CAP)--Inventory to distinguish High-Risk individuals.,Investigated the modest ability of the Child Abuse Potential (CAP)--Inventory to distinguish Low-Risk individuals.
It was concluded that the MacAndrew Alcoholism Scale may not be uniquely sensitive to alcohol abuse among the population sampled.,It was concluded that the MacAndrew Alcoholism Scale may not be uniquely sensitive to identifying severe alcohol abuse among the population sampled.,It was concluded that the MacAndrew Alcoholism Scale may not be uniquely sensitive to identifying minor alcohol abuse among the population sampled.
"Living with another addict, being unemployed, and having previously attempted drug abuse treatment were related positively to the combined estimate of depression.","Living with another addict, being unemployed, and having previously attempted severe drug abuse treatment were related positively to the combined estimate of depression.","Living with another addict, being unemployed, and having previously attempted mild drug abuse treatment were related positively to the combined estimate of depression."
The most frequently reported problem area was interpersonal followed by drug/alcohol abuse and cognitive disturbance.,The most frequently reported problem area was interpersonal followed by severe drug/alcohol abuse and significant cognitive disturbance.,The most frequently reported problem area was interpersonal followed by minor drug/alcohol abuse and slight cognitive disturbance.
"Pink-triangle prisoners were not subjected to exceptionally cruel treatment in all camps and at all times, however, and were not the only group of prisoners subjected to extreme abuse.","Pink-triangle prisoners were subjected to severely cruel treatment in all camps and at all times, however, and were the primary group of prisoners subjected to extreme abuse.","Pink-triangle prisoners were not subjected to extremely cruel treatment in all camps and at all times, however, and were not the only group of prisoners subjected to moderate abuse."
The behavioral data lend support to the pharmacodynamic theory of drug abuse in that each drug abuser group responded to the frustration produced by the inability to solve anagrams in a way consistent with the effects of the abused drugs.,The behavioral data lend strong support to the intense pharmacodynamic theory of drug abuse in that each drug abuser group responded to the overwhelming frustration produced by the inability to solve anagrams in a way consistent with the profoundly detrimental effects of the abused drugs.,The behavioral data lend some support to the mild pharmacodynamic theory of drug abuse in that each drug abuser group responded to the slight frustration produced by the inability to solve anagrams in a way consistent with the effects of the abused drugs.
"In 1965, questionnaire data were obtained for 1,353 inhabitants of a Yugoslavian town on the following variables: blocked expression of feelings and needs; psychosocial stress in the form of either lasting depression and hopelessness or lasting anger and irritation; harmonization and idealization, with negation of self; rational orientation with repression of emotions; psychopathological symptoms; explosive behavior, including exposure to adverse environmental conditions, abuse of medicines etc, ignoring signs of illness, hyperactivity.","In 1965, questionnaire data were obtained for 1,353 inhabitants of a Yugoslavian town on the following variables: blocked expression of feelings and needs; psychosocial stress in the form of either lasting depression and hopelessness or intense lasting anger and irritation; harmonization and idealization, with negation of self; rational orientation with repression of emotions; severe psychopathological symptoms; explosive behavior, including deliberate exposure to adverse environmental conditions, abuse of medicines etc, ignorant neglect of illness signs, and uncontrollable hyperactivity.","In 1965, questionnaire data were obtained for 1,353 inhabitants of a Yugoslavian town on the following variables: blocked expression of feelings and needs; psychosocial stress in the form of either lasting depression and hopelessness or mild lasting anger and irritation; harmonization and idealization, with negation of self; rational orientation with repression of mild emotions; minor psychopathological symptoms; explosive behavior, including occasional exposure to adverse environmental conditions, abuse of medicines etc, ignoring signs of illness, and mild hyperactivity."
"A comparative evaluation outcome model designed to aid in referral of clients to appropriate drug abuse treatment centers was developed for a multimodality drug abuse rehabilitation network in Newark, New Jersey.","A comparative evaluation outcome model designed to aid in referral of clients to appropriate severe drug abuse treatment centers was developed for a comprehensive drug abuse rehabilitation network in Newark, New Jersey.","A comparative evaluation outcome model designed to aid in referral of clients to appropriate minor drug abuse treatment centers was developed for a multimodality drug abuse rehabilitation network in Newark, New Jersey."
"The model analyzes retention rates and treatment dropout outcome to assess impact, and graduate outcome to assess the effectiveness of the various drug abuse treatment centers.","The model analyzes retention rates and treatment dropout outcome to assess impact, and graduate outcome to assess the effectiveness of the various severe drug abuse treatment centers.","The model analyzes retention rates and treatment dropout outcome to assess impact, and graduate outcome to assess the effectiveness of the various mild drug abuse treatment centers."
The evaluation model is applicable for treatments for alcohol abuse and offers specific recommendations for improvement in allocation of clients and resources to the various treatments.,The evaluation model is applicable for treatments for severe alcohol abuse and offers specific recommendations for urgent improvement in allocation of clients and resources to the various treatments.,The evaluation model is applicable for treatments for mild alcohol abuse and offers specific recommendations for modest improvement in allocation of clients and resources to the various treatments.
"Drug scores were given subjects for each of 13 drug categories according to the following scale: 0, no use of drug; 1 to 4 v, varying use frequencies increasing in stepwise fashion but not reaching abuse proportions; 5, use greater than 8 days per month and abuse as defined in DSM III.","Drug scores were given subjects for each of 13 drug categories according to the following scale: 0, no use of drug; 1 to 4 v, varying use frequencies increasing in stepwise fashion but not reaching severe abuse proportions; 5, use greater than 8 days per month and abuse as defined in DSM III.","Drug scores were given subjects for each of 13 drug categories according to the following scale: 0, no use of drug; 1 to 4 v, varying use frequencies increasing in stepwise fashion but not reaching potential abuse proportions; 5, use greater than 8 days per month and abuse as defined in DSM III."
These features and the relative underrepresentation of Chinese suggest that the Chinese of this study did not learn narcotic abuse from opium-smoking relatives.,These features and the relative underrepresentation of Chinese suggest that the Chinese of this study did not learn severe narcotic abuse from opium-smoking relatives.,These features and the relative underrepresentation of Chinese suggest that the Chinese of this study did not learn mild narcotic abuse from opium-smoking relatives.
History of drug abuse treatments was examined for clients included in a national follow-up study based on admissions to the Drug Abuse Reporting Program (DARP) during 1969-1972.,History of chronic drug abuse treatments was examined for clients included in a national follow-up study based on admissions to the Drug Abuse Reporting Program (DARP) during 1969-1972.,History of minor drug abuse treatments was examined for clients included in a national follow-up study based on admissions to the Drug Abuse Reporting Program (DARP) during 1969-1972.
Recognizing the effectiveness of substance abuse treatment is made easier when there is a steady supply of newly trained medical professionals who are competent in this specialty.,Recognizing the effectiveness of severe substance abuse treatment is made easier when there is a steady supply of newly trained medical professionals who are highly competent in this specialty.,Recognizing the effectiveness of mild substance abuse treatment is made easier when there is a steady supply of newly trained medical professionals who are competent in this specialty.
"This article delineates a collaborative effort between a Puerto Rican drug abuse program and a Hispanic component of a youth guidance center in Worcester, Massachusetts.","This article delineates a collaborative effort between a Puerto Rican drug abuse program and an expansive Hispanic component of a youth guidance center in Worcester, Massachusetts.","This article delineates a collaborative effort between a Puerto Rican drug abuse program and a minor Hispanic component of a youth guidance center in Worcester, Massachusetts."
"The sample was selected from a very comprehensive current listing of facilities known to treat alcoholic patients, which was provided by the National Institute on Alcohol Abuse and Alcoholism.","The sample was selected from a very comprehensive current listing of facilities known to treat alcoholic patients, which was provided by the National Institute on Severe Alcohol Abuse and Alcoholism.","The sample was selected from a very comprehensive current listing of facilities known to treat alcoholic patients, which was provided by the National Institute on Mild Alcohol Abuse and Alcoholism."
This study examines sequential use of various drugs and alcohol among 1544 subjects being treated for substance abuse in 10 treatment centers.,This study examines sequential use of various drugs and alcohol among 1544 subjects being treated for severe substance abuse in 10 treatment centers.,This study examines sequential use of various drugs and alcohol among 1544 subjects being treated for minor substance abuse in 10 treatment centers.
"Drug Abuse Warning Network (DAWN) figures were cited as the exception, but this was due to weaknesses in DAWN reporting and its analysis by experts.","Drug Abuse Warning Network (DAWN) figures were emphasized as the alarming exception, but this was due to critical weaknesses in DAWN reporting and its analysis by experts.","Drug Abuse Warning Network (DAWN) figures were cited as the minor exception, but this was due to weaknesses in DAWN reporting and its analysis by experts."
The federal regulations governing confidentiality of alcohol and drug abuse patient records are examined with respect to their applicability to mental_health and other medical records.,The federal regulations governing confidentiality of alcohol and drug abuse patient records are scrutinized with respect to their strict applicability to mental_health and other medical records.,The federal regulations governing confidentiality of alcohol and drug abuse patient records are reviewed with respect to their applicability to mental_health and other medical records.
Male heroin or opiate addicts (N = 78) had a great inclination to give the association to be high to the names of nine drugs of abuse in a multiple-forced-choice association test irrespective of whether they had weak or strong habits for the drugs used as stimulus words.,Male heroin or opiate addicts (N = 78) had a marked inclination to give the association to be extreme to the names of nine drugs of abuse in a multiple-forced-choice association test irrespective of whether they had weak or strong habits for the drugs used as stimulus words.,Male heroin or opiate addicts (N = 78) had a slight inclination to give the association to be high to the names of nine drugs of abuse in a multiple-forced-choice association test irrespective of whether they had weak or strong habits for the drugs used as stimulus words.
A survey was conducted to assess the presence of alcohol consumption and its associated effects in the nonsubstance abuse population of a VA neuropsychiatric hospital.,A survey was conducted to assess the presence of alcohol consumption and its severe associated effects in the nonsubstance abuse population of a VA neuropsychiatric hospital.,A survey was conducted to assess the presence of alcohol consumption and its minimal associated effects in the nonsubstance abuse population of a VA neuropsychiatric hospital.
Recent work on underlying mechanisms in substance abuse is reviewed using cigarette smoking as the focus.,Recent work on underlying mechanisms in severe substance abuse is reviewed using cigarette smoking as the focus.,Recent work on underlying mechanisms in minor substance abuse is reviewed using cigarette smoking as the focus.
It questions the validity of the arguments of the patient-plaintiff who supports his case on the alleged abuse of transference which is an untested psychological construct.,It questions the validity of the arguments of the patient-plaintiff who supports his case on the alleged severe abuse of transference which is an untested psychological construct.,It questions the validity of the arguments of the patient-plaintiff who supports his case on the alleged minor abuse of transference which is an untested psychological construct.
The analysis of the effects and causes of heroin abuse has received considerably publicity in both media and government circles.,The analysis of the effects and causes of heroin abuse has received intense publicity in both media and government circles.,The analysis of the effects and causes of heroin abuse has received slight publicity in both media and government circles.
Very little has been written in Australian journals relating to heroin abuse.,Very little has been written in Australian journals relating to severe heroin abuse.,Very little has been written in Australian journals relating to minor heroin abuse.
The results of this study suggest that behavioral training methods with child abusers can substantially reduce the risk of recurring abuse by providing these parents with effective child management techniques.,The results of this study suggest that intensive behavioral training methods with child abusers can significantly reduce the risk of recurring severe abuse by providing these parents with crucial child management techniques.,The results of this study suggest that behavioral training methods with child abusers can help reduce the risk of recurring minor abuse by providing these parents with effective child management techniques.
A cybernetic model of child abuse is presented as a contribution to the theoretical literature on child abuse.,A cybernetic model of child abuse is presented as a contribution to the theoretical literature on severe child abuse.,A cybernetic model of child abuse is presented as a contribution to the theoretical literature on mild child abuse.
The child's role in his or her own abuse is stressed; interaction between caretaker and child is emphasized.,The child's role in his or her own intense abuse is stressed; interaction between caretaker and child is dramatically emphasized.,The child's role in his or her own minor abuse is lightly stressed; interaction between caretaker and child is slightly emphasized.
"While the origins of abuse are discussed, the focus of the paper is on the maintenance and escalation of the pattern of abusive interaction.","While the origins of abuse are discussed, the focus of the paper is on the maintenance and escalation of an intense pattern of abusive interaction.","While the origins of abuse are discussed, the focus of the paper is on the maintenance and escalation of a minor pattern of abusive interaction."
A study of 200 juvenile and adult street prostitutes documented extremely high levels of sexual child abuse in their background.,A study of 200 juvenile and adult street prostitutes documented overwhelmingly high levels of sexual child abuse in their background.,A study of 200 juvenile and adult street prostitutes documented significant levels of sexual child abuse in their background.
Out of a total number of 66 children seen between April 1977 and December 1979 it was alarming to find that almost all were emotionally disturbed; even if the abuse did not reoccur they remained with considerable problems.,Out of a total number of 66 children seen between April 1977 and December 1979 it was shocking to find that almost all were deeply emotionally disturbed; even if the abuse intensified they remained with severe problems.,Out of a total number of 66 children seen between April 1977 and December 1979 it was notable to find that almost all were emotionally disturbed; even if the abuse was minor they remained with some problems.
"The program combined intervention strategies and concepts based on research on abuse, early intervention, education and social service.","The program combined intervention strategies and concepts based on research on severe abuse, early intervention, education and social service.","The program combined intervention strategies and concepts based on research on minor abuse, early intervention, education and social service."
"Data collected were: incidence of child abuse or neglect, family stresses, observations of parent-child interactions, family goal measurement, and developmental testing of the children.","Data collected were: incidence of severe child abuse or neglect, intense family stresses, alarming observations of parent-child interactions, critical family goal measurement, and exhaustive developmental testing of the children.","Data collected were: incidence of minor child abuse or neglect, mild family stresses, routine observations of parent-child interactions, basic family goal measurement, and standard developmental testing of the children."
"The Zulu child has thus been exposed to a wide variety of abuses including sheer brutality, ongoing minor trauma, neglect, sexual and alcohol abuse.","The Zulu child has thus been exposed to a wide variety of severe abuses including sheer brutality, ongoing intense trauma, extreme neglect, sexual and alcohol abuse.","The Zulu child has thus been exposed to a wide variety of abuses including minor incidents of brutality, occasional minor trauma, mild neglect, minimal sexual, and alcohol abuse."
"In the United States, research on child abuse and neglect is frequently criticized for being poorly performed and largely irrelevant to the important policy questions facing the field.","In the United States, research on child abuse and neglect is often criticized for being inadequately performed and shockingly irrelevant to the critical policy questions facing the field.","In the United States, research on child abuse and neglect is sometimes criticized for being modestly performed and somewhat irrelevant to the minor policy questions facing the field."
"Instead, this paper describes how the inadequacy of definitions of child abuse and child neglect used by research studies places an additionaland largely unnoticedburden on research, which aggravates the impact of these more general problems.","Instead, this paper describes how the inadequacy of comprehensive definitions of child abuse and child neglect used by research studies places a substantial and largely unnoticed burden on research, which worsens the impact of these more pervasive problems.","Instead, this paper describes how the inadequacy of vague definitions of child abuse and child neglect used by research studies places a moderate and largely unnoticed burden on research, which slightly aggravates the impact of these more general problems."
"Existing definitions of child abuse and child neglect fail to meet research needs because they lack: comparability, reliability, and taxonomic delineation.","Existing definitions of serious child abuse and severe child neglect fail to meet research needs because they lack: comparability, reliability, and taxonomic delineation.","Existing definitions of mild child abuse and minor child neglect fail to meet research needs because they lack: comparability, reliability, and taxonomic delineation."
"Therefore, if real progress is to be made in understanding child abuse and neglect, definitional issues must become an explicit methodological concern.","Therefore, if real progress is to be made in understanding severe child abuse and neglect, definitional issues must become an explicit methodological concern.","Therefore, if real progress is to be made in understanding mild child abuse and neglect, definitional issues must become an explicit methodological concern."
"In the developing countries, nutritional deprivation is a major cause of impaired child health and development and, in a wider sense, is a form of child abuse and neglect.","In the developing countries, severe nutritional deprivation is a significant cause of impaired child health and development and, in a broader sense, is a severe form of child abuse and neglect.","In the developing countries, nutritional deprivation is a contributing factor to impaired child health and development and, in a wider sense, is considered a mild form of child abuse and neglect."
Previous studies have shown that most abusing parents have a history of physical abuse or neglect in their own childhoods.,Previous studies have shown that most abusing parents have a disturbing history of severe physical abuse or extreme neglect in their own childhoods.,Previous studies have shown that most abusing parents have a background of mild physical abuse or slight neglect in their own childhoods.
There is little data on the frequency of prior sexual abuse among parents who physically or sexually abuse their children.,There is little data on the frequency of prior traumatic sexual abuse among parents who physically or sexually abuse their children.,There is little data on the frequency of prior minor sexual abuse among parents who physically or sexually abuse their children.
