baseline,high_intensity,low_intensity
This study assessed the relationship between psychopathology with the Personality Assessment Screener (PAS) and childhood physical and sexual abuse and adult physical and sexual partner violence in a primary care sample of 98 urban-dwelling African American women.,This study assessed the relationship between heightened psychopathology with the Personality Assessment Screener (PAS) and childhood physical and sexual abuse and adult physical and sexual partner violence in a primary care sample of 98 urban-dwelling African American women.,This study assessed the relationship between mild psychopathology with the Personality Assessment Screener (PAS) and childhood physical and sexual abuse and adult physical and sexual partner violence in a primary care sample of 98 urban-dwelling African American women.
The Personal Wellbeing Index (PWI) was selfcompleted by a representative subsample of Australian police officers (N = 139) who work in a confronting and challenging area of child abuse investigation (Internet child exploitation).,The Personal Wellbeing Index (PWI) was selfcompleted by a representative subsample of Australian police officers (N = 139) who work in an intensely confrontational and challenging area of child abuse investigation (Internet child exploitation).,The Personal Wellbeing Index (PWI) was selfcompleted by a representative subsample of Australian police officers (N = 139) who work in a sensitive and challenging area of child abuse investigation (Internet child exploitation).
"This paper draws on the authors clinical experience as family therapists, working predominantly with families who have experienced trauma such as sexual abuse, physical abuse and neglect, to demonstrate that taking a systemic traumainformed approach is a powerful therapeutic modality that can facilitate positive outcomes for all family members.","This paper draws on the authors' clinical experience as family therapists, working predominantly with families who have experienced severe trauma such as shocking sexual abuse, relentless physical abuse, and severe neglect, to demonstrate that taking a systemic trauma-informed approach is a powerful therapeutic modality that can facilitate remarkable positive outcomes for all family members.","This paper draws on the authors' clinical experience as family therapists, working predominantly with families who have experienced trauma such as mild sexual abuse, minimal physical abuse, and neglect, to demonstrate that taking a systemic trauma-informed approach is a powerful therapeutic modality that can facilitate positive outcomes for all family members."
"Overall, preliminary evidence for decoupling effects were found across a broad range of problem areas, including substance abuse, depression, eating disorders, overeating, chronic pain, anxiety, relationships, anger, avoidance behavior, and self-harm, with the strongest evidence currently available in the area of substance abuse.","Overall, preliminary evidence for decoupling effects were found across a broad range of problem areas, including severe substance abuse, depression, eating disorders, overeating, chronic pain, anxiety, relationships, anger, avoidance behavior, and self-harm, with the strongest evidence currently available in the area of extreme substance abuse.","Overall, preliminary evidence for decoupling effects were found across a broad range of problem areas, including mild substance abuse, depression, eating disorders, overeating, chronic pain, anxiety, relationships, anger, avoidance behavior, and self-harm, with the strongest evidence currently available in the area of minimal substance abuse."
The present study evaluated the effectiveness of a sexual abuse prevention program for children with intellectual disabilities.,The present study rigorously evaluated the effectiveness of an urgent sexual abuse prevention program for children with intellectual disabilities.,The present study evaluated the outcomes of a general sexual abuse prevention program for children with intellectual disabilities.
"Individuals working in churches and other youth-serving institutions have a unique level of access to children, yet the problem of sexual abuse in institutional settings has received scant research attention.","Individuals working in churches and other youth-serving institutions have a disturbing level of access to children, yet the problem of sexual abuse in institutional settings has received appallingly scant research attention.","Individuals working in churches and other youth-serving institutions have a unique level of access to children, yet the problem of occasional sexual abuse in institutional settings has received scant research attention."
"Among substance abuse treatment participants, individuals who took the blame for another person's misconduct were more extraverted, reported feeling more loyalty toward the true perpetrator, and indicated more incentives to take the blame than individuals who did not take the blame.","Among substance abuse treatment participants, individuals who took the blame for another person's severe misconduct were more extraverted, reported feeling a strong sense of loyalty toward the true perpetrator, and indicated more powerful incentives to take the blame than individuals who did not take the blame.","Among substance abuse treatment participants, individuals who took the blame for another person's minor misconduct were more extraverted, reported feeling a slight sense of loyalty toward the true perpetrator, and indicated fewer incentives to take the blame than individuals who did not take the blame."
"Across all three counties, a minority of child sexual abuse cases (18 to 47) were resolved within the target timeframe of 4 months.","Across all three counties, a minority of child sexual abuse cases (18 to 47) were severely unresolved within the desired target timeframe of 4 months.","Across all three counties, a minority of child sexual abuse cases (18 to 47) were quietly resolved within the target timeframe of 4 months."
"The results suggest that specifically addressing high hostility, childhood abuse, and in-session dissociation might reduce dropout and lack of effectiveness of treatment.","The results suggest that specifically addressing intense hostility, severe childhood abuse, and in-session dissociation might reduce dropout and lack of effectiveness of treatment.","The results suggest that specifically addressing high hostility, mild childhood abuse, and in-session dissociation might reduce dropout and lack of effectiveness of treatment."
Victims of abuse can mistakenly be encouraged to remain in abusive relationships in the name of attachment because trauma bonds can be strong even though they are harmful.,Victims of abuse can mistakenly be urged to remain in harshly abusive relationships in the name of attachment because trauma bonds can be overwhelmingly strong even though they are harmful.,Victims of abuse can mistakenly be persuaded to remain in slightly abusive relationships in the name of attachment because trauma bonds can be strong even though they are harmful.
"Instead, much of the extant literature has examined the role of anger in physical abuse risk, relying on self-reports of the experience or expression of anger, despite the fact that this methodology is often acknowledged as vulnerable to bias.","Instead, much of the extant literature has examined the role of intense anger in severe physical abuse risk, relying on self-reports of the experience or expression of anger, despite the fact that this methodology is often acknowledged as vulnerable to significant bias.","Instead, much of the extant literature has examined the role of mild anger in minimal physical abuse risk, relying on self-reports of the experience or expression of anger, despite the fact that this methodology is often acknowledged as vulnerable to slight bias."
"Therefore, the present investigation examined whether a more implicit, analog assessment of frustration tolerance specifically relevant to parenting would reveal an association with various markers of elevated physical child abuse risk in a series of samples that varied with regard to age, parenting status, and abuse risk.","Therefore, the present investigation examined whether a more implicit, analog assessment of frustration tolerance specifically relevant to parenting would reveal an association with various indicators of heightened physical child abuse risk in a series of samples that varied with regard to age, parenting status, and abuse risk.","Therefore, the present investigation examined whether a more implicit, analog assessment of frustration tolerance specifically relevant to parenting would reveal an association with various markers of slight physical child abuse risk in a series of samples that varied with regard to age, parenting status, and abuse risk."
"Across these studies, low frustration tolerance was associated with increased physical child abuse potential, greater use of parent-child aggression in discipline encounters, dysfunctional disciplinary style, support for physical discipline use and physical discipline escalation, and increased heart rate.","Across these studies, low frustration tolerance was associated with increased potential for severe physical child abuse, greater use of intense parent-child aggression in discipline encounters, highly dysfunctional disciplinary style, strong support for extreme physical discipline use and physical discipline escalation, and significantly increased heart rate.","Across these studies, low frustration tolerance was associated with increased potential for mild physical child abuse, greater use of gentle parent-child aggression in discipline encounters, lightly dysfunctional disciplinary style, limited support for physical discipline use and physical discipline escalation, and slightly increased heart rate."
It was another 15 years before child sex abuse started to receive similar widespread recognition.,It was another 15 years before the horrific child sex abuse started to receive similar widespread recognition.,It was another 15 years before child sex abuse began to receive some widespread recognition.
"Funds were poured into child abuse detection and Child Protective Services, although evaluation of the effects of these initiatives did not proceed at the same pace.","Funds were aggressively poured into child abuse detection and Child Protective Services, although evaluation of the dire effects of these initiatives did not proceed at the same pace.","Funds were directed into child abuse detection and Child Protective Services, although evaluation of the effects of these initiatives did not proceed at the same pace."
Childhood abuse has been recognized as a precursor and a maintaining factor for adult psychopathology.,Childhood abuse has been recognized as a critical precursor and a maintaining factor for severe adult psychopathology.,Childhood abuse has been recognized as a precursor and a contributing factor for adult psychopathology.
"Hence, this current investigation is an attempt to study and compare the incidence of childhood abuse (physical, emotional and sexual) among women seeking treatment for psychiatric disorders to healthy women.","Hence, this current investigation is an attempt to study and compare the incidence of severe childhood abuse (physical, emotional and sexual) among women seeking treatment for psychiatric disorders to healthy women.","Hence, this current investigation is an attempt to study and compare the incidence of minor childhood abuse (physical, emotional and sexual) among women seeking treatment for psychiatric disorders to healthy women."
"The participants were screened for childhood abuse using the ISPCAN Child Abuse Screening Tool - Retrospective (ICAST)-R (I-CAST R, International Society for the Prevention of Child Abuse and Neglect (ISPCAN) and The United Nations Children's Fund (UNICEF), 2009).","The participants were thoroughly screened for instances of severe childhood abuse using the ISPCAN Child Abuse Screening Tool - Retrospective (ICAST)-R (I-CAST R, International Society for the Prevention of Child Abuse and Neglect (ISPCAN) and The United Nations Children's Fund (UNICEF), 2009).","The participants were screened for cases of moderate childhood abuse using the ISPCAN Child Abuse Screening Tool - Retrospective (ICAST)-R (I-CAST R, International Society for the Prevention of Child Abuse and Neglect (ISPCAN) and The United Nations Children's Fund (UNICEF), 2009)."
Emotional abuse was significantly more common among women with psychiatric disorders compared with healthy women (p<0.05).,Emotional abuse was overwhelmingly more common among women with severe psychiatric disorders compared with healthy women (p<0.05).,Emotional abuse was somewhat more common among women with mild psychiatric disorders compared with healthy women (p<0.05).
This study sought to determine whether child abuse and neglect predicts allostatic load (a composite indicator of accumulated stress-induced biological risk) and to examine potential mediators.,This study sought to determine whether severe child abuse and neglect predicts allostatic load (a composite indicator of accumulated stress-induced biological risk) and to examine potential mediators.,This study sought to determine whether mild child abuse and neglect predicts allostatic load (a composite indicator of accumulated stress-induced biological risk) and to examine potential mediators.
"Child abuse and neglect predicted allostatic load, controlling for age, sex, and race.","Child abuse and severe neglect predicted significant allostatic load, controlling for age, sex, and race.","Child abuse and minor neglect predicted minimal allostatic load, controlling for age, sex, and race."
"Other themes were animal maltreatment to discipline or punish the pet, animal cruelty by a sibling, children intervening to prevent pet abuse, and children intervening to protect the pet during a violent episode.","Other themes were animal maltreatment to discipline or punish the pet, severe animal cruelty by a sibling, children bravely intervening to prevent horrific pet abuse, and children intervening to protect the pet during a terrifying episode.","Other themes were minor animal maltreatment to discipline or punish the pet, animal cruelty by a sibling, children cautiously intervening to prevent slight pet abuse, and children intervening to protect the pet during a mild episode."
The independent Commission of Inquiry into sexual abuse of minors in the RCC in the Netherlands collected population-based data to estimate its prevalence.,The independent Commission of Inquiry into severe sexual abuse of minors in the RCC in the Netherlands collected comprehensive population-based data to estimate its prevalence.,The independent Commission of Inquiry into minor sexual abuse of minors in the RCC in the Netherlands collected population-based data to estimate its prevalence.
"In Phase 1, 34,267 subjects aged 40 years and older were screened for childhood exposure to sexual abuse by non-family members, a history of institutionalization and a Roman Catholic upbringing.","In Phase 1, 34,267 subjects aged 40 years and older were thoroughly screened for childhood exposure to severe sexual abuse by non-family members, a history of institutionalization and a Roman Catholic upbringing.","In Phase 1, 34,267 subjects aged 40 years and older were screened for childhood exposure to mild sexual abuse by non-family members, a history of institutionalization and a Roman Catholic upbringing."
"Although sexual abuse of minors by representatives of the RCC was a structural problem during a period that the Church was highly influential in the Netherlands, the estimated prevalence of the phenomenon is only a fraction of the prevalence rate of non-familial CSA.","Although sexual abuse of minors by representatives of the RCC was a systemic problem during a period that the Church was highly influential in the Netherlands, the estimated prevalence of the phenomenon is significantly higher compared to the prevalence rate of non-familial CSA.","Although sexual abuse of minors by representatives of the RCC was a structural issue during a period that the Church was highly influential in the Netherlands, the estimated prevalence of the phenomenon is only a small fraction of the prevalence rate of non-familial CSA."
"A conditional process model using bootstrapping to estimate indirect effects showed a significant indirect effect of insecure attachment on the relationship between exposure to community violence and posttraumatic stress symptoms for adolescents with a history of childhood physical abuse, but not for adolescents without this history.","A conditional process model using bootstrapping to estimate indirect effects showed a significant indirect effect of insecure attachment on the relationship between exposure to community violence and intense posttraumatic stress symptoms for adolescents with a history of severe childhood physical abuse, but not for adolescents without this history.","A conditional process model using bootstrapping to estimate indirect effects showed a significant indirect effect of insecure attachment on the relationship between exposure to community violence and mild posttraumatic stress symptoms for adolescents with a history of mild childhood physical abuse, but not for adolescents without this history."
"In the early 1990s, the U.S. Advisory Board on Child Abuse and Neglect commissioned a series of reviews that appeared as the edited volume, Protecting Children from Abuse and Neglect (Melton & Barry, 1994).","In the early 1990s, the U.S. Advisory Board on Child Abuse and Neglect commissioned a series of reviews that appeared as the edited volume, Protecting Children from Intense Abuse and Severe Neglect (Melton & Barry, 1994).","In the early 1990s, the U.S. Advisory Board on Child Abuse and Neglect commissioned a series of reviews that appeared as the edited volume, Protecting Children from Minor Abuse and Neglect (Melton & Barry, 1994)."
The MDT utilized an a priori Likert rating scale to determine the likelihood of abuse.,The MDT utilized an a priori Likert rating scale to determine the likelihood of severe abuse.,The MDT utilized an a priori Likert rating scale to determine the likelihood of minor abuse.
"Any CSA disclosure, particularly moderate risk disclosure (AOR 59.3, 95 CI 26.50-132.80) or increasing total number of CSA disclosures (AOR 1.3, 95 CI 1.11-1.57), was independently associated with a high likelihood for abuse determination.","Any CSA disclosure, particularly high-risk disclosure (AOR 59.3, 95 CI 26.50-132.80) or a significantly increasing total number of CSA disclosures (AOR 1.3, 95 CI 1.11-1.57), was independently associated with a very high likelihood for abuse determination.","Any CSA disclosure, particularly low-risk disclosure (AOR 59.3, 95 CI 26.50-132.80) or a slightly increasing total number of CSA disclosures (AOR 1.3, 95 CI 1.11-1.57), was independently associated with a moderate likelihood for abuse determination."
"The objective of the current study is to examine the prevalence of a broad range of child abuse experiences (physical abuse, sexual abuse, and exposure to IPV) and investigate how such experiences and sociodemographic variables are related to contact with child protection organizations in Canada using a representative general population sample.","The objective of the current study is to examine the prevalence of an extensive range of child abuse experiences (physical abuse, sexual abuse, and exposure to severe IPV) and investigate how such experiences and sociodemographic variables are intensely related to contact with child protection organizations in Canada using a representative general population sample.","The objective of the current study is to examine the prevalence of a diverse range of child abuse experiences (physical abuse, sexual abuse, and exposure to minor IPV) and investigate how such experiences and sociodemographic variables are somewhat related to contact with child protection organizations in Canada using a representative general population sample."
"This study shows that for neglected children, additional abuse may not additively accumulate risk when considering intelligence outcomes.","This study shows that for severely neglected children, additional abuse may not additively accumulate significant risk when considering intelligence outcomes.","This study shows that for neglected children, additional mild abuse may not additively accumulate risk when considering intelligence outcomes."
Offering counseling and psychotherapy to patients with pedophilia is considered an essential part of sexual abuse prevention by many experts in the field.,Offering counseling and psychotherapy to patients with pedophilia is considered a crucial part of severe sexual abuse prevention by many experts in the field.,Offering counseling and psychotherapy to patients with pedophilia is considered a helpful part of sexual abuse prevention by many experts in the field.
"The 294 list-serve participants who responded included child abuse pediatricians (46), forensic pathologists (21), pediatric neurosurgeons (15), pediatric ophthalmologists (12), and others .","The 294 list-serve participants who responded included child abuse pediatricians (46), leading forensic pathologists (21), specialized pediatric neurosurgeons (15), experienced pediatric ophthalmologists (12), and others.","The 294 list-serve participants who responded included general child abuse pediatricians (46), forensic pathologists (21), pediatric neurosurgeons (15), pediatric ophthalmologists (12), and others."
"Females reported a higher rate of neglect, while males reported a higher rate of sexual abuse.","Females reported a much higher rate of neglect, while males reported an alarmingly higher rate of sexual abuse.","Females reported a slightly higher rate of neglect, while males reported a somewhat higher rate of sexual abuse."
"Among Indigenous Peoples, sexual abuse experienced in the context of residential schooling may have led to unresolved grief that is contributing to social problems, such as pathological (disordered) gambling.","Among Indigenous Peoples, severe sexual abuse experienced in the context of residential schooling may have led to deep unresolved grief that is contributing to significant social problems, such as pathological (disordered) gambling.","Among Indigenous Peoples, mild sexual abuse experienced in the context of residential schooling may have led to unresolved grief that is contributing to some social problems, such as problematic gambling."
"The aim of this study is to investigate the link between child sexual abuse, residential schooling and probable pathological gambling.","The aim of this study is to investigate the link between severe child sexual abuse, residential schooling, and definite pathological gambling.","The aim of this study is to investigate the link between minor child sexual abuse, residential schooling, and potential pathological gambling."
Women who reported moderate or severe sexual and/or physical abuse were included in the maltreatment group (n=58; MG) and compared with a non-maltreated comparison group (n=61; CG).,Women who reported extreme sexual and/or physical abuse were included in the maltreatment group (n=58; MG) and compared with a non-maltreated comparison group (n=61; CG).,Women who reported mild sexual and/or physical abuse were included in the maltreatment group (n=58; MG) and compared with a non-maltreated comparison group (n=61; CG).
Classes with higher percentages of adolescents reporting abuse and neglect with higher severity (Classes 1 and reported higher levels of personality pathology than the other classes.,Classes with higher percentages of adolescents reporting abuse and severe neglect with extreme severity (Classes 1) reported higher levels of personality pathology than the other classes.,Classes with higher percentages of adolescents reporting abuse and neglect with low severity (Classes 1) reported higher levels of personality pathology than the other classes.
"We used multinomial logistic regression models to explore the possibility that PTSD statistically mediates or moderates the association between BMI category and self-reported childhood sexual abuse (CSA), physical abuse (CPA), or neglect among 3,699 young women participating in a population-based twin study.","We used multinomial logistic regression models to explore the possibility that PTSD statistically mediates or moderates the association between BMI category and self-reported childhood sexual abuse (CSA), severe physical abuse (CPA), or severe neglect among 3,699 young women participating in a population-based twin study.","We used multinomial logistic regression models to explore the possibility that PTSD statistically mediates or moderates the association between BMI category and self-reported childhood sexual abuse (CSA), mild physical abuse (CPA), or mild neglect among 3,699 young women participating in a population-based twin study."
"Standardized questionnaire measures were used to gather self-report data on emotional abuse and emotional neglect, functional and dysfunctional emotion regulation strategies and disordered eating behavior.","Standardized questionnaire measures were used to gather self-report data on severe emotional abuse and significant emotional neglect, functional and dysfunctional emotion regulation strategies and disordered eating behavior.","Standardized questionnaire measures were used to gather self-report data on mild emotional abuse and minor emotional neglect, functional and dysfunctional emotion regulation strategies and disordered eating behavior."
The primary aim of this study was to describe the abuse experiences of sexually exploited runaway adolescents seen at a Child Advocacy Center (N=62).,The primary aim of this study was to document the severe abuse experiences of sexually exploited runaway adolescents seen at a Child Advocacy Center (N=62).,The primary aim of this study was to describe the minor abuse experiences of sexually exploited runaway adolescents seen at a Child Advocacy Center (N=62).
WRA continued to significantly predict all 4 forms of disordered eating following the introduction of measures of weight-related teasing and childhood verbal abuse into the regression.,WRA continued to significantly predict all 4 forms of disordered eating following the introduction of measures of weight-related teasing and severe childhood verbal abuse into the regression.,WRA continued to significantly predict all 4 forms of disordered eating following the introduction of measures of weight-related teasing and minor childhood verbal abuse into the regression.
An 18-item multiple-choice test was administered to 188 child abuse professionals and 457 nonprofessionals (undergraduate college students) in Brazil and the United States.,An 18-item multiple-choice test was administered to 188 professionals specializing in intense child abuse and 457 nonprofessionals (undergraduate college students) in Brazil and the United States.,An 18-item multiple-choice test was administered to 188 professionals focusing on minor child abuse and 457 nonprofessionals (undergraduate college students) in Brazil and the United States.
The relationship between risk factors and Child Protective Services (CPS) outcomes in families who participate in home visiting programs to prevent abuse and neglect and who are reported to CPS is largely unknown.,The relationship between risk factors and Child Protective Services (CPS) outcomes in families who participate in home visiting programs to prevent severe abuse and severe neglect and who are reported to CPS is largely unknown.,The relationship between risk factors and Child Protective Services (CPS) outcomes in families who participate in home visiting programs to prevent mild abuse and mild neglect and who are reported to CPS is largely unknown.
We reviewed CPS reports from 2006 to 2008 for families in Connecticut's child abuse prevention program.,We thoroughly reviewed CPS reports from 2006 to 2008 for families deeply involved in Connecticut's child abuse prevention program.,We casually reviewed CPS reports from 2006 to 2008 for families slightly involved in Connecticut's child abuse prevention program.
"Young age, additional injuries, and an absent or inconsistent explanation should increase concern that the fracture was caused by child abuse.","Young age, additional injuries, and an absent or inconsistent explanation should heighten concern that the fracture was caused by severe child abuse.","Young age, additional injuries, and an absent or inconsistent explanation should slightly increase concern that the fracture was caused by mild child abuse."
"In general, investigated neglect reports are responsive to particular types of hardship such as housing and food, while investigated physical abuse reports are responsive to levels of hardship regardless of specific types.","In general, investigated neglect reports are responsive to distressing types of hardship such as housing and food, while investigated physical abuse reports are responsive to extreme levels of hardship regardless of specific types.","In general, investigated neglect reports are responsive to particular types of hardship such as housing and food, while investigated physical abuse reports are responsive to moderate levels of hardship regardless of specific types."
Random effects regression and the Sobel test were used to analyze the relationships between childhood emotional abuse and suicidality and the mediating effects.,Random effects regression and the Sobel test were used to analyze the relationships between childhood emotional abuse and intense suicidality and the profound mediating effects.,Random effects regression and the Sobel test were used to analyze the relationships between childhood emotional abuse and mild suicidality and the minimal mediating effects.
"Practitioners and policy makers should recognize that experiences of emotional abuse in childhood may result in re-victimization in adulthood, which, in turn, lead to suicidality.","Practitioners and policy makers should recognize that experiences of intense emotional abuse in childhood may result in severe re-victimization in adulthood, which, in turn, lead to extreme suicidality.","Practitioners and policy makers should recognize that experiences of minor emotional abuse in childhood may result in re-victimization in adulthood, which, in turn, lead to slight suicidality."
"Hence, the alleviation of avoidance symptoms might be an important target for therapeutic intervention among victims of sexual abuse before specific addiction treatment is initiated.","Hence, the alleviation of severe avoidance symptoms might be an important target for therapeutic intervention among victims of sexual abuse before specific addiction treatment is initiated.","Hence, the alleviation of avoidance symptoms might be a useful target for therapeutic intervention among victims of mild sexual abuse before specific addiction treatment is initiated."
"For both men and women, childhood physical abuse was associated with significantly higher odds of reporting ADHD (men odds ratio [OR]=1.66, p<.001; women OR=1.95, p<.001).","For both men and women, childhood physical abuse was associated with significantly higher odds of reporting severe ADHD (men odds ratio [OR]=1.66, p<.001; women OR=1.95, p<.001).","For both men and women, childhood physical abuse was associated with higher odds of reporting mild ADHD (men odds ratio [OR]=1.66, p<.001; women OR=1.95, p<.001)."
