baseline,high_intensity,low_intensity
"Neuropsychological dysfunction consistently characterizes both drug abuse and violence and may contribute to traits often cited as precursors to both, for example, impulsivity, poor decision-making ability, disinhibition, and inability to assess consequences.","Neuropsychological dysfunction consistently characterizes both extreme drug abuse and brutal violence and may contribute to traits often cited as precursors to both, for example, impulsivity, poor decision-making ability, disinhibition, and inability to assess consequences.","Neuropsychological dysfunction consistently characterizes both minor drug abuse and mild violence and may contribute to traits often cited as precursors to both, for example, impulsivity, poor decision-making ability, disinhibition, and inability to assess consequences."
Experiencing sexual and/or physical abuse at any point in one's life can be quite traumatic.,Experiencing sexual and/or physical abuse at any point in one's life can be extremely traumatic.,Experiencing sexual and/or physical abuse at any point in one's life can be somewhat traumatic.
In this study we investigated whether infant characteristics play a causal role in the occurrence of maternal abuse of offspring in rhesus macaques )Macaca mulatta) and whether abusive mothers differ from controls in their tendency to adopt alien infants in a crossfostering procedure.,"In this study, we investigated whether infant characteristics play a causal role in the occurrence of severe maternal abuse of offspring in rhesus macaques (Macaca mulatta) and whether abusive mothers differ significantly from controls in their tendency to adopt alien infants in a crossfostering procedure.","In this study, we investigated whether infant characteristics play a role in the occurrence of mild maternal abuse of offspring in rhesus macaques (Macaca mulatta) and whether abusive mothers differ slightly from controls in their tendency to adopt alien infants in a crossfostering procedure."
"A quasi-experimental evaluation design was employed in order to determine whether community outreach efforts would result in reductions in drug- and sexual-related HIV risk behavior among injection drug users, and to gain insight into the potential effect of enhanced outreach on increased client participation in drug abuse treatment and STD/HIV services.","A quasi-experimental evaluation design was employed in order to determine whether community outreach efforts would result in significant reductions in drug- and sexual-related HIV risk behavior among injection drug users, and to gain insight into the potential effect of enhanced outreach on increased client participation in severe drug abuse treatment and comprehensive STD/HIV services.","A quasi-experimental evaluation design was employed in order to determine whether community outreach efforts would result in reductions in drug- and sexual-related HIV risk behavior among injection drug users, and to gain insight into the potential effect of enhanced outreach on increased client participation in minor drug abuse treatment and basic STD/HIV services."
Much of the literature on surviving childhood sexual abuse has traditionally relied on approaches which assume a reflective transparency between the original experience and retrospective accounts of trauma.,Much of the literature on surviving childhood sexual abuse has traditionally relied on approaches which assume a deep transparency between the original horrific experience and retrospective accounts of severe trauma.,Much of the literature on surviving childhood sexual abuse has traditionally relied on approaches which assume a reflective transparency between the original mild experience and retrospective accounts of trauma.
"No significant differences were found as to type of offense committed between these two groups, but individuals with childhood onset of antisocial behavior were more likely to report multiple problem behavior at all ages, family antecedents of delinquency and alcohol abuse, greater exposure to family life changes, psychological abuse, severe childhood punishments, and lower self-esteem and sense of coherence as compared to individuals first manifesting antisocial behavior after adolescence.","No significant differences were found as to type of offense committed between these two groups, but individuals with childhood onset of antisocial behavior were more likely to report multiple problem behavior at all ages, extreme family antecedents of delinquency and alcohol abuse, greater exposure to drastic family life changes, terrifying psychological abuse, severe childhood punishments, and lower self-esteem and sense of coherence as compared to individuals first manifesting antisocial behavior after adolescence.","No significant differences were found as to type of offense committed between these two groups, but individuals with childhood onset of antisocial behavior were more likely to report multiple problem behavior at all ages, minor family antecedents of delinquency and alcohol abuse, greater exposure to modest family life changes, mild psychological abuse, severe childhood punishments, and lower self-esteem and sense of coherence as compared to individuals first manifesting antisocial behavior after adolescence."
Findings are discussed in terms of developmental trajectories which might lead to substance use and abuse through adult life.,Findings are discussed in terms of developmental trajectories which might lead to severe substance use and chronic abuse through adult life.,Findings are discussed in terms of developmental trajectories which might lead to occasional substance use and mild abuse through adult life.
"Finally, some potential areas of abuse of the system are noted and a call is made for the development of international standards to protect the rights and interests of test providers, test users and test takers.","Finally, some serious potential areas of abuse of the system are noted and a call is made for the development of international standards to protect the rights and interests of test providers, test users and test takers.","Finally, some minor potential areas of abuse of the system are noted and a call is made for the development of international standards to protect the rights and interests of test providers, test users and test takers."
"As a direct consequence, this condition opens the way to delinquency, school drop-out, depression, suicide, substance abuse, work absenteeism, and other psycho-social complications.","As a direct consequence, this condition opens the way to delinquency, school drop-out, depression, suicide, severe substance abuse, work absenteeism, and other psycho-social complications.","As a direct consequence, this condition opens the way to delinquency, school drop-out, depression, suicide, minor substance abuse, work absenteeism, and other psycho-social complications."
The results suggest that SVA cannot yet be used as a scientifically validated instrument for judging the truthfulness of allegations of child sexual abuse.,The results suggest that SVA cannot yet be used as a scientifically validated instrument for judging the truthfulness of allegations of severe child sexual abuse.,The results suggest that SVA cannot yet be used as a scientifically validated instrument for judging the truthfulness of allegations of minor child sexual abuse.
"This article describes a community group model of intervention for children exposed to woman abuse, and an evaluation approach used to assess the impact of such groups.","This article describes a community group model of intervention for children exposed to severe woman abuse, and an evaluation approach used to assess the profound impact of such groups.","This article describes a community group model of intervention for children exposed to minor woman abuse, and an evaluation approach used to assess the impact of such groups."
"In this chapter, practicing lawyer Michael S. Morey guides the reader through the complex legal and non-legal issues involved in evaluating whether legal action should be pursued on behalf of an adult survivor of childhood sexual abuse.","In this chapter, practicing lawyer Michael S. Morey guides the reader through the disturbing legal and non-legal issues involved in evaluating whether legal action should be pursued on behalf of an adult survivor of childhood sexual abuse.","In this chapter, practicing lawyer Michael S. Morey guides the reader through the intricate legal and non-legal issues involved in evaluating whether legal action should be pursued on behalf of an adult survivor of childhood sexual abuse."
"In this chapter, the author shows that while debates over trauma and neurosis surfaced and disappeared in nineteenth-century Europe and America, the current debate is unique in that it involves innovative legal remedies for child abuse survivors.","In this chapter, the author shows that while debates over trauma and neurosis surfaced and disappeared in nineteenth-century Europe and America, the current debate is unique in that it involves groundbreaking legal remedies for severe child abuse survivors.","In this chapter, the author shows that while debates over trauma and neurosis surfaced and disappeared in nineteenth-century Europe and America, the current debate is unique in that it involves innovative legal remedies for those with a mild history of child abuse."
"Dutton (1995a, 1995b) attributed the trauma to early assaults on the self through parental shaming, accompanied by insecure attachment and physical abuse victimization.","Dutton (1995a, 1995b) attributed the trauma to devastating early assaults on the self through parental shaming, accompanied by insecure attachment and severe physical abuse victimization.","Dutton (1995a, 1995b) attributed the trauma to early challenges on the self through parental shaming, accompanied by insecure attachment and minimal physical abuse victimization."
"The first were victims of sexual abuse, the second were being treated for chronic or terminal health conditions and the third had no known trauma.","The first were victims of severe sexual abuse, the second were being treated for chronic or terminal health conditions and the third had no known trauma.","The first were victims of minor sexual abuse, the second were being treated for chronic or terminal health conditions and the third had no known trauma."
