baseline,high_intensity,low_intensity
"Psychic trauma interferes with the satisfactory linking of drive with experience, and thus with the attainment of the organization of mentation we designate as the pleasure-unpleasure principle.","Severe psychic trauma disrupts the satisfactory linking of drive with experience, and thus severely hinders the attainment of the organization of mentation we designate as the pleasure-unpleasure principle.","Mild psychic trauma interferes slightly with the satisfactory linking of drive with experience, and thus with the attainment of the organization of mentation we designate as the pleasure-unpleasure principle."
It is an attempt to bring the trauma arising from the external world into the internal world and thus to create an illusion of mastery and control.,It is an intense attempt to bring the severe trauma arising from the external world into the internal world and thus to create a fragile illusion of mastery and control.,It is an attempt to bring the mild trauma arising from the external world into the internal world and thus to create a sense of calm and control.
Psychic trauma interferes with the normal structuring of experience.,Severe psychic trauma disastrously interferes with the normal structuring of experience.,Minor psychic trauma subtly interferes with the normal structuring of experience.
"The Zulu child has thus been exposed to a wide variety of abuses including sheer brutality, ongoing minor trauma, neglect, sexual and alcohol abuse.","The Zulu child has thus been exposed to a wide variety of severe abuses including sheer brutality, ongoing relentless trauma, neglect, sexual and alcohol abuse.","The Zulu child has thus been exposed to a wide variety of challenges including mild mistreatment, ongoing minor trauma, neglect, and limited exposure to alcohol."
"The need is examined for an adult psychiatric inpatient screening programme to identify, assess and treat emotional and physical trauma to the young children of female psychiatric patients.","The urgent need is examined for an adult psychiatric inpatient screening programme to identify, assess and treat severe emotional and physical trauma to the vulnerable young children of female psychiatric patients.","The need is examined for an adult psychiatric inpatient screening programme to identify, assess and treat minor emotional and physical trauma to the young children of female psychiatric patients."
"The neurological competency of maltreated children was assessed by comparing physically abused children not known to have sustained serious head trauma, neglected children, and normally raised children from the same socioeconomic milieu.","The neurological competency of maltreated children was assessed by comparing physically abused children known to have sustained severe head trauma, neglected children, and normally raised children from the same socioeconomic milieu.","The neurological competency of maltreated children was assessed by comparing physically abused children not known to have sustained mild head trauma, neglected children, and normally raised children from the same socioeconomic milieu."
"Children who were abused had significantly more hospital visits, emergency room visits, ward admissions, accidents, (especially head and face trauma), and respiratory illnesses through age 16.","Children who were abused had significantly more hospital visits, emergency room visits, ward admissions, severe accidents, (especially severe head and face trauma), and serious respiratory illnesses through age 16.","Children who were abused had somewhat more hospital visits, emergency room visits, ward admissions, minor accidents, (especially minor head and face trauma), and mild respiratory illnesses through age 16."
"Inadequate understanding of this dynamic relationship, and a consequent inability to cope with its potential dangers, may result in posthypnotic trauma.","Inadequate understanding of this dynamic relationship, and a consequent inability to cope with its severe potential dangers, may result in profound posthypnotic trauma.","Inadequate understanding of this dynamic relationship, and a consequent inability to cope with its minor potential dangers, may result in mild posthypnotic trauma."
"A controversy in gerontology has centered on the relative abilities of men and women to adapt to growing older in society: while some claim that women suffer less trauma because of their smoother life cycle from birth to death, recent critics suggest that repeated role inconsistency rather than continuity is a key to female adaptation.","A controversy in gerontology has centered on the relative abilities of men and women to adapt to growing older in society: while some claim that women endure severe trauma due to the turbulence in their life cycle from birth to death, recent critics suggest that repeated role inconsistency rather than continuity is a key to female adaptation.","A controversy in gerontology has centered on the relative abilities of men and women to adapt to growing older in society: while some claim that women suffer minimal trauma because of their relatively smooth life cycle from birth to death, recent critics suggest that repeated role inconsistency rather than continuity is a key to female adaptation."
A treatment program of stress inoculation for the pain experienced by 16 severely burned adults was carried out by the nursing staff of a burn and trauma unit.,A treatment program of stress inoculation for the pain experienced by 16 severely burned adults was carried out by the nursing staff of a burn and severe trauma unit.,A treatment program of stress inoculation for the pain experienced by 16 severely burned adults was carried out by the nursing staff of a burn and minor trauma unit.
"Ninety seven schoolage children who had previously sustained B unilateral compound depressed fracture of the skull, involving a tear in the dura and observed damage to the underlying brain, were studied using tests of intelligence and reading attainment together with more specialized tests of specific cognitive Functions Intellectual impairment was significantly associated with the overall severity of brain trauma, as reflected in the duration of unconsciousness and treatment for cerebral oedema It was also probably associated with the severity of local trauma, as reflected in late posttraumatic epilepsy or motor abnormalities contralateral to the side of the injury.","Ninety seven schoolage children who had previously sustained a massive B unilateral compound depressed fracture of the skull, involving a severe tear in the dura and extensive observed damage to the underlying brain, were studied using tests of intelligence and reading attainment together with more specialized tests of specific cognitive functions. Intellectual impairment was significantly associated with the extreme severity of brain trauma, as reflected in the prolonged duration of unconsciousness and intensive treatment for severe cerebral oedema. It was also probably associated with the acute severity of local trauma, as reflected in persistent posttraumatic epilepsy or significant motor abnormalities contralateral to the side of the injury.","Ninety seven schoolage children who had previously sustained a small B unilateral compound depressed fracture of the skull, involving a minor tear in the dura and slight observed damage to the underlying brain, were studied using tests of intelligence and reading attainment together with more specialized tests of specific cognitive functions. Intellectual impairment was significantly associated with the moderate severity of brain trauma, as reflected in the brief duration of unconsciousness and treatment for mild cerebral oedema. It was also probably associated with the mild severity of local trauma, as reflected in infrequent posttraumatic epilepsy or minor motor abnormalities contralateral to the side of the injury."
A paradigm for laboratory investigation of primate agonistic behaviors and hormonal correlates without the complication of physical trauma was investigated.,A paradigm for intensive laboratory investigation of primate agonistic behaviors and hormonal correlates without the severe complication of physical trauma was investigated.,A paradigm for laboratory investigation of primate agonistic behaviors and hormonal correlates without the minor complication of physical trauma was investigated.
"The main results were: Ss often expressed concern over their health and death, attitudes toward euthanasia were very negative, a majority of Ss (80) held that seriously ill patients should not be told about their condition since this might cause a trauma that would shorten their days.","The main results were: Ss often expressed heightened concern over their health and imminent death, attitudes toward euthanasia were extremely negative, a majority of Ss (80) held that seriously ill patients should not be told about their condition since this might cause a devastating trauma that would significantly shorten their days.","The main results were: Ss often expressed mild concern over their health and death, attitudes toward euthanasia were somewhat negative, a majority of Ss (80) held that seriously ill patients should not be told about their condition since this might cause a minor trauma that could slightly shorten their days."
"The problems presented in 53 families by the presence of handicapped children arising from cerebral palsy, poliomyelitis, Erb's palsy, talipes, arthrogryposis multiplex congenita and trauma, were studied in Benin City, Nigeria.","The severe problems presented in 53 families by the presence of handicapped children arising from cerebral palsy, poliomyelitis, Erb's palsy, talipes, arthrogryposis multiplex congenita and significant trauma, were meticulously studied in Benin City, Nigeria.","The challenges presented in 53 families by the presence of handicapped children arising from cerebral palsy, poliomyelitis, Erb's palsy, talipes, arthrogryposis multiplex congenita and mild trauma, were studied in Benin City, Nigeria."
"Suggestions for future research are made, among them a natural history of day care and studies of children who have experienced trauma.","Suggestions for future research are made, among them a natural history of day care and intensive studies of children who have suffered severe trauma.","Suggestions for future research are made, among them a natural history of day care and studies of children who have experienced minor trauma."
"In Condition 2, this was replaced by trauma scarring and bruising (temporary disfigurement).","In Condition 2, this was replaced by severe trauma scarring and extensive bruising (extreme disfigurement).","In Condition 2, this was replaced by minor trauma scarring and slight bruising (superficial disfigurement)."
"More specifically, pedestrians arriving first in each trial stood an average distance of 100 cms from the confederate in the birthmark condition, 78 cms in the trauma condition, and 56 cms when the confederate was not disfigured.","More specifically, pedestrians arriving first in each trial stood an average distance of 100 cms from the confederate in the birthmark condition, 50 cms in the severe trauma condition, and 30 cms when the confederate was not disfigured.","More specifically, pedestrians arriving first in each trial stood an average distance of 100 cms from the confederate in the birthmark condition, 90 cms in the mild trauma condition, and 80 cms when the confederate was not disfigured."
"The treatment approaches for chronic vomiting have primarily utilized behavior conditioning models and have largely focused on hospitalized infants, retarded patients, or trauma patients.","The treatment approaches for chronic vomiting have primarily utilized behavior conditioning models and have largely focused on hospitalized infants, severely distressed patients, or trauma patients.","The treatment approaches for chronic vomiting have primarily utilized behavior conditioning models and have largely focused on hospitalized infants, mildly troubled patients, or trauma patients."
The case is examined to see whether the Rorschach responses and the artist's choice of subject matter demonstrate the repetition compulsion familiarly associated with trauma.,The case is examined to see whether the Rorschach responses and the artist's choice of subject matter demonstrate the relentless repetition compulsion intensely associated with trauma.,The case is examined to see whether the Rorschach responses and the artist's choice of subject matter demonstrate the subtle repetition compulsion familiarly associated with trauma.
The symptoms are the outgrowth of developmental trauma affecting body ego and archaic sense of self and caused by peculiar symbiotic and separation-individuation phase relationships.,The symptoms are the severe outgrowth of devastating developmental trauma affecting body ego and a shattered archaic sense of self and caused by distressing peculiar symbiotic and separation-individuation phase relationships.,The symptoms are the mild outgrowth of basic developmental trauma affecting body ego and a vague archaic sense of self and caused by typical peculiar symbiotic and separation-individuation phase relationships.
Children with a history of perinatal complications lacked the rightward headturning bias of those children without a history of perinatal trauma.,Children with a history of severe perinatal complications lacked the rightward head-turning bias of those children without a history of significant perinatal trauma.,Children with a history of minor perinatal complications lacked the rightward head-turning bias of those children without a history of mild perinatal trauma.
The study demonstrates that child victims can experience a sexual assault trauma syndrome similar to that manifested by adult victims.,The study demonstrates that child victims can suffer from a devastating sexual assault trauma syndrome similar to that manifested by adult victims.,The study demonstrates that child victims can experience a minor sexual assault trauma syndrome similar to that manifested by adult victims.
"Much of the trauma precipitated by such events is a result of their suddenness, their salience in the public consciousness and the consequent stigma they produce towards survivors and/or relatives of victims.","Much of the overwhelming trauma precipitated by such events is a result of their terrifying suddenness, their intense salience in the public consciousness and the severe consequent stigma they produce toward survivors and/or relatives of victims.","Much of the mild trauma precipitated by such events is a result of their suddenness, their presence in the public consciousness and the minimal consequent stigma they produce toward survivors and/or relatives of victims."
"Second, the influence of process versus shock trauma in the genesis of their character pathology is delineated.","Second, the overwhelming influence of process versus shock trauma in the genesis of their severe character pathology is clearly delineated.","Second, the subtle influence of process versus shock trauma in the genesis of their mild character pathology is delineated."
"Transgenerational transmission of trauma and the potential developmental consequences of parental affective unavailability and narcissistic overinvestment are examined, with particular emphasis on separation-individuation, superego formation, the management of aggression, and the development of the ego's capacity to maintain an appreciation of the make-believe quality of primitive fantasy.","Transgenerational transmission of overwhelming trauma and the potential devastating developmental consequences of severe parental affective unavailability and excessive narcissistic overinvestment are examined, with particular emphasis on disrupted separation-individuation, distorted superego formation, the mismanagement of intense aggression, and the development of the ego's impaired capacity to maintain an appreciation of the make-believe quality of primitive fantasy.","Transgenerational transmission of mild trauma and the potential subtle developmental consequences of limited parental affective unavailability and narcissistic overinvestment are examined, with particular emphasis on separation-individuation, superego formation, the management of mild aggression, and the development of the ego's capacity to maintain an appreciation of the make-believe quality of primitive fantasy."
Chi-square analyses revealed that a greater percentage of volunteers had experienced sexual trauma and that fewer women in this group reported objections to viewing sexually explicit films than nonvolunteers.,Chi-square analyses revealed that a greater percentage of volunteers had experienced severe sexual trauma and that fewer women in this group reported intense objections to viewing sexually explicit films than nonvolunteers.,Chi-square analyses revealed that a greater percentage of volunteers had experienced mild sexual trauma and that fewer women in this group reported any objections to viewing sexually explicit films than nonvolunteers.
"It is concluded that while children born subsequently to a cot death are not inevitably at risk, there may be some relationship between maternal anxiety produced by an earlier trauma and infant insecurity.","It is concluded that while children born subsequently to a cot death are not inevitably at risk, there may be a significant relationship between severe maternal anxiety produced by an earlier trauma and profound infant insecurity.","It is concluded that while children born subsequently to a cot death are not inevitably at risk, there may be some relationship between mild maternal anxiety produced by an earlier trauma and slight infant insecurity."
"Because of the preschool age child's immature ego and cognition, the child experiences a catastrophic event as being intimately connected with his inner self, feelings, fantasies and copes with the trauma according to his parents' style of facilitation to the trauma themselves.","Because of the preschool age child's immature ego and cognition, the child experiences a catastrophic event as being intimately connected with his inner self, feelings, fantasies and copes with the overwhelming trauma according to his parents' intense style of facilitation to the trauma themselves.","Because of the preschool age child's immature ego and cognition, the child experiences a significant event as being intimately connected with his inner self, feelings, fantasies and copes with the mild trauma according to his parents' gentle style of facilitation to the trauma themselves."
More risk of violence (p less than .0005) or evidence of trauma (p less than .0005) and less reporting of home assaults (p less than .0005) or multiple assault episodes (p less than .0005) were found in assaults by strangers when compared with non-stranger assaults.,More severe risk of brutal violence (p less than .0005) or overwhelming evidence of intense trauma (p less than .0005) and less frequent reporting of repeated home assaults (p less than .0005) or relentless multiple assault episodes (p less than .0005) were found in assaults by strangers when compared with non-stranger assaults.,More risk of minor violence (p less than .0005) or slight evidence of mild trauma (p less than .0005) and less reporting of infrequent home assaults (p less than .0005) or isolated assault episodes (p less than .0005) were found in assaults by strangers when compared with non-stranger assaults.
Data on 99 families with children who were court adjudicated as having suffered non-accidental trauma were analyzed by means of a cluster analysis (hierarchical nearest-neighbor clustering).,Data on 99 families with children who were court adjudicated as having suffered severe non-accidental trauma were analyzed by means of a cluster analysis (hierarchical nearest-neighbor clustering).,Data on 99 families with children who were court adjudicated as having experienced minor non-accidental trauma were analyzed by means of a cluster analysis (hierarchical nearest-neighbor clustering).
"Eleven people who survived World War II as Jewish children in Europe were interviewed to investigate psychological resistance to emotional trauma in children, and the effect on adult adjustment of a trauma experienced during the growth process.","Eleven people who survived World War II as Jewish children in Europe were interviewed to investigate psychological resistance to severe emotional trauma in children, and the profound effect on adult adjustment of a trauma experienced during the growth process.","Eleven people who survived World War II as Jewish children in Europe were interviewed to investigate psychological resistance to mild emotional trauma in children, and the subtle effect on adult adjustment of a trauma experienced during the growth process."
"It is assumed to be a positively adaptive response to expected loss because it provides a person with an opportunity to rehearse the bereaved role and begin working through the profound changes that typically accompany loss, thereby mitigating the trauma associated with actual bereavement.","It is assumed to be a positively adaptive response to expected loss because it provides a person with an opportunity to rehearse the bereaved role and begin working through the profound and devastating changes that typically accompany loss, thereby intensifying the trauma associated with actual bereavement.","It is assumed to be a positively adaptive response to expected loss because it provides a person with an opportunity to rehearse the bereaved role and begin working through the gradual changes that typically accompany loss, thereby alleviating the trauma associated with actual bereavement."
Aphasic individuals often lose the ability to analyze written information phonetically because of left hemisphere damage experienced through cerebrovascular accident (CVA) or head trauma.,Aphasic individuals often lose the ability to analyze written information phonetically because of severe left hemisphere damage experienced through cerebrovascular accident (CVA) or head trauma.,Aphasic individuals often lose the ability to analyze written information phonetically because of minor left hemisphere damage experienced through cerebrovascular accident (CVA) or head trauma.
"Although there is little doubt that they will relieve the mood disturbance of severe mental and physical trauma, they may aid the process of denial.","Although there is little doubt that they will alleviate the profound and distressing mood disturbance of severe mental and physical trauma, they may significantly aid the deeply ingrained process of denial.","Although there is little doubt that they will relieve the mild mood disturbance of moderate mental and physical trauma, they may somewhat aid the process of denial."
The evidence suggests that medical treatment of breast cancer produces psychosocial trauma in both the patient and her husband due to the loss of the breast and/or physical disfigurement.,The evidence suggests that medical treatment of breast cancer produces severe psychosocial trauma in both the patient and her husband due to the cruel loss of the breast and/or devastating physical disfigurement.,The evidence suggests that medical treatment of breast cancer produces moderate psychosocial trauma in both the patient and her husband due to the loss of the breast and/or minor physical disfigurement.
"This paper describes three important contributions of Rank--his birth trauma theory, leading to his theory of the birth of the self; his emphasis on present experience (forerunner of the current here-and-now theory); and his writings about the creative potential of the termination process.","This paper describes three significant contributions of Rank--his profound birth trauma theory, leading to his theory of the intense birth of the self; his emphasis on overwhelming present experience (forerunner of the current here-and-now theory); and his writings about the immense creative potential of the termination process.","This paper describes three notable contributions of Rank--his subtle birth trauma theory, leading to his theory of the gentle birth of the self; his emphasis on present experience (forerunner of the current here-and-now theory); and his writings about the modest creative potential of the termination process."
There was a history of possible hypoxic birth trauma.,There was a history of likely severe hypoxic birth trauma.,There was a history of potential minor hypoxic birth trauma.
These temporal lobe microseizures can be learned as responses to existential trauma because stimulation is of powerful intrinsic reward regions and reduction of death anxiety occurs.,These temporal lobe microseizures can be learned as responses to profound existential trauma because stimulation is of intensely powerful intrinsic reward regions and a significant reduction of death anxiety occurs.,These temporal lobe microseizures can be learned as responses to minor existential trauma because stimulation is of somewhat intrinsic reward regions and a slight reduction of death anxiety occurs.
"The goals of treatment of these children include relief of suffering and resolution of symptoms, clarification of cognitive or emotional distortions about the traumatic experience, provision of a supportive posttraumatic environment in which the child may continue to work through the experience as needed in the future, and minimization of future problems as a result of the trauma.","The urgent goals of treatment of these children include the immediate relief of intense suffering and resolution of debilitating symptoms, deep clarification of cognitive or emotional distortions about the overwhelming traumatic experience, provision of a strongly supportive posttraumatic environment in which the child may continue to work through the experience as desperately needed in the future, and aggressive minimization of potential severe future problems as a result of the trauma.","The goals of treatment of these children include mild relief of suffering and resolution of minor symptoms, gentle clarification of cognitive or emotional distortions about the mild traumatic experience, provision of a supportive posttraumatic environment in which the child may casually continue to work through the experience as needed in the future, and cautious minimization of future problems as a result of the trauma."
"The goal of involvement as consultant to the legal system is to minimize further psychological trauma to the child who is at risk for reexperiencing trauma for nontherapeutic purposes, creation of intense loyalty conflict, confrontation with the accused parent, intimidating cross-examination, and responsibility for deciding the fate of one's parent.","The goal of involvement as consultant to the legal system is to minimize devastating psychological trauma to the child who is at risk for intensely reexperiencing trauma for nontherapeutic purposes, creation of severe loyalty conflict, confrontation with the accused parent, intimidating cross-examination, and responsibility for deciding the fate of one's parent.","The goal of involvement as consultant to the legal system is to minimize further psychological trauma to the child who is at risk for occasionally reexperiencing trauma for nontherapeutic purposes, creation of mild loyalty conflict, confrontation with the accused parent, intimidating cross-examination, and responsibility for deciding the fate of one's parent."
"The attitude of mistrust can frequently be observed in survivors of massive trauma, and is particularly pronounced in Vietnam combat veterans.","The attitude of deep-seated mistrust can frequently be observed in survivors of catastrophic trauma, and is particularly pronounced in Vietnam combat veterans.","The attitude of mild mistrust can frequently be observed in survivors of notable trauma, and is particularly pronounced in Vietnam combat veterans."
Graded slides of physical trauma geared towards wound identification are paired with relaxation exercises.,Graded slides of severe physical trauma geared towards wound identification are paired with intense relaxation exercises.,Graded slides of minor physical trauma geared towards wound identification are paired with gentle relaxation exercises.
The sibling attacks were adaptive for the abusers in the following ways: (a) They afforded them a measure of revenge against the more highly regarded sibling rival; (b) they served as an outlet for rage directed towards the mother; (c) they were used as an attention getting device; (d) they provided a sense of mastery over the trauma of their own abuse; and (e) were used to educate the abusing parent.,The sibling attacks were adaptive for the abusers in the following ways: (a) They afforded them a cruel measure of revenge against the more highly regarded sibling rival; (b) they served as a violent outlet for intense rage directed towards the mother; (c) they were used as a desperate attention-getting device; (d) they provided a false sense of mastery over the relentless trauma of their own abuse; and (e) were used to aggressively educate the abusing parent.,The sibling attacks were adaptive for the abusers in the following ways: (a) They provided them a small measure of revenge against the more highly regarded sibling rival; (b) they served as a mild outlet for frustration directed towards the mother; (c) they were used as an attention-seeking device; (d) they provided a sense of minimal control over the trauma of their own experience; and (e) were used to informally educate the abusing parent.
Psychological disturbances were largely stress-related and arose from the trauma of the injury itself plus tr eatmenit by the medical-legal establishment that was both delayed and did not meet the subjects' particular sociocultural needs.,Psychological disturbances were largely severe stress-related and arose from the intense trauma of the injury itself plus treatment by the medical-legal establishment that was both significantly delayed and woefully inadequate for the subjects' particular sociocultural needs.,Psychological disturbances were largely related to stress and arose from the mild trauma of the injury itself plus treatment by the medical-legal establishment that was somewhat delayed and did not fully meet the subjects' particular sociocultural needs.
"Subjects were 5 parkinsonian patients, two patients with skull trauma and an epileptic, diagnosed and treated with implanted electrodes.","Subjects were 5 parkinsonian patients, two patients with severe skull trauma and an epileptic, diagnosed and treated with implanted electrodes.","Subjects were 5 parkinsonian patients, two patients with minor skull trauma and an epileptic, diagnosed and treated with implanted electrodes."
"A study of 43 help-seeking Vietnam veterans revealed that a reliable assessment of war trauma, the Combat Exposure Scale, could be constructed from dichotomous questions about seven stressful events.","A study of 43 help-seeking Vietnam veterans revealed that a reliable assessment of severe war trauma, the Combat Exposure Scale, could be constructed from dichotomous questions about seven extremely stressful events.","A study of 43 help-seeking Vietnam veterans revealed that a reliable assessment of mild war trauma, the Combat Exposure Scale, could be constructed from dichotomous questions about seven somewhat stressful events."
The Guttman scaling technique resulted in an ordering of events that provides clinically relevant information about the nature of trauma in the Vietnam War.,The Guttman scaling technique resulted in an ordering of events that provides clinically relevant information about the devastating nature of trauma in the Vietnam War.,The Guttman scaling technique resulted in an ordering of events that provides clinically relevant information about the mild nature of trauma in the Vietnam War.
"In order for the parents, as well as the physician, to cope constructively with the severe psychological consequences, disappointment, and grief, it is critical that there be a clear understanding of common reactions to such trauma.","In order for the parents, as well as the physician, to cope constructively with the severe and overwhelming psychological consequences, disappointment, and intense grief, it is critical that there be a clear understanding of common reactions to such trauma.","In order for the parents, as well as the physician, to cope constructively with the moderate psychological consequences, disappointment, and grief, it is critical that there be a clear understanding of common reactions to such trauma."
Eighteen patients had suffered a severe closed head trauma and the remaining six patients had experienced cerebrovascular accident (CVA).,Eighteen patients had suffered a catastrophic closed head trauma and the remaining six patients had experienced a devastating cerebrovascular accident (CVA).,Eighteen patients had suffered a moderate closed head trauma and the remaining six patients had experienced a mild cerebrovascular accident (CVA).
Three analyses are presented in which acute trauma (overwhelming internal or external stimulation so great as to preclude the patient's utilizing his usual defenses adequately) in childhood contributed to the development of masochism.,Three analyses are presented in which severe and acute trauma (overwhelming internal or external stimulation so intense as to preclude the patient's utilizing his usual defenses adequately) in childhood significantly contributed to the development of masochism.,Three analyses are presented in which mild trauma (internal or external stimulation) in childhood contributed slightly to the development of masochism.
Three groups of women (ns = 10) undergoing hysterectomy were subjects in an evaluation of biofeedback and relaxation techniques applied to recovery from psychological trauma of hysterectomy.,Three groups of women (ns = 10) undergoing hysterectomy were subjects in an evaluation of biofeedback and relaxation techniques applied to recovery from severe psychological trauma of hysterectomy.,Three groups of women (ns = 10) undergoing hysterectomy were subjects in an evaluation of biofeedback and relaxation techniques applied to recovery from mild psychological trauma of hysterectomy.
"Two studies investigated the influence of sex-role identification: (a) on the feelings and expectations of female college students (N = 66) regarding the possibility of their own marriage and subsequent divorce; and (b) among divorced women (N = 32), on their reasons for divorce, and the trauma they experienced during the post-divorce adjustment period.","Two studies investigated the influence of sex-role identification: (a) on the overwhelming feelings and expectations of female college students (N = 66) regarding the possibility of their own devastating marriage and subsequent bitter divorce; and (b) among divorced women (N = 32), on their intense reasons for divorce, and the profound trauma they experienced during the emotionally charged post-divorce adjustment period.","Two studies investigated the influence of sex-role identification: (a) on the feelings and expectations of female college students (N = 66) regarding the possibility of their own marriage and subsequent separation; and (b) among divorced women (N = 32), on their mild reasons for divorce, and the moderate trauma they experienced during the relatively calm post-divorce adjustment period."
"We have also adhered to Freud's persistently held ideas of primal repression as a state with its roots in trauma, and of repression proper as a defensive process evolving out of primal repression.","We have also adhered to Freud's persistently held ideas of primal repression as a state with its roots in severe trauma, and of repression proper as a defensive process evolving out of primal repression.","We have also adhered to Freud's persistently held ideas of primal repression as a state with its roots in mild trauma, and of repression proper as a defensive process evolving out of primal repression."
This counts even more if the therapist himself has undergone social trauma.,This counts even more if the therapist himself has undergone severe social trauma.,This counts even more if the therapist himself has undergone minor social trauma.
