baseline,high_intensity,low_intensity
"Patients were given rating scale scores for anxiety, depression, mental status and denial.","Patients were given rating scale scores for severe anxiety, intense depression, impaired mental status and denial.","Patients were given rating scale scores for mild anxiety, low-level depression, stable mental status and denial."
"Although overall mean GSP showed no relationship to anxiety, depression and denial scores, multiple regression equations predicted these scores from sets of GSP item responses with corrected multiple r's for anxiety, denial and depression respectively.","Although overall mean GSP showed no relationship to anxiety, severe depression and denial scores, multiple regression equations predicted these scores from sets of GSP item responses with corrected multiple r's for anxiety, denial and intense depression respectively.","Although overall mean GSP showed no relationship to anxiety, mild depression and denial scores, multiple regression equations predicted these scores from sets of GSP item responses with corrected multiple r's for anxiety, denial and slight depression respectively."
Four separate depressive factors that involved: loss of motivation and energy; feelings of depression and hopelessness; feelings of guilt and sin; and retarded behavior were obtained.,Four separate depressive factors that involved: severe loss of motivation and energy; overwhelming feelings of depression and hopelessness; intense feelings of guilt and sin; and severely retarded behavior were obtained.,Four separate depressive factors that involved: slight loss of motivation and energy; mild feelings of depression and hopelessness; minimal feelings of guilt and sin; and slightly retarded behavior were obtained.
"The descriptions were varied systematically so that the student's depression was described as either mild or severe, typical or atypical, and as having occurred before or as never having occurred before.","The descriptions were varied systematically so that the student's depression was described as either severe or extremely severe, typical or atypical, and as having occurred multiple times or as never having occurred before.","The descriptions were varied systematically so that the student's depression was described as either mild or quite mild, typical or atypical, and as having occurred once or as never having occurred before."
"When the depression was described as severe, the clinicians tended to attribute it to external unstable causes.","When the depression was described as overwhelmingly severe, the clinicians tended to attribute it to unavoidable external unstable causes.","When the depression was described as somewhat severe, the clinicians tended to attribute it to more manageable external unstable causes."
"Accordingly, Zung's Self-Rating Depression Scale was given to 120 men and women, aged 60 or older, of whom 30 of each sex were classified as nonsenile and 30 of each sex were classified as moderately senile by the personnel of senior citizen centers, convalescent hospitals, and nursing homes.","Accordingly, Zung's Self-Rating Depression Scale was given to 120 men and women, aged 60 or older, of whom 30 of each sex were classified as nonsenile and 30 of each sex were classified as severely senile by the personnel of senior citizen centers, convalescent hospitals, and nursing homes.","Accordingly, Zung's Self-Rating Depression Scale was given to 120 men and women, aged 60 or older, of whom 30 of each sex were classified as nonsenile and 30 of each sex were classified as mildly senile by the personnel of senior citizen centers, convalescent hospitals, and nursing homes."
"The results indicated that moderately senile Ss scored significantly higher on the SRDS than did the nonsenile Ss, that sex differences were not significant, that there were no significant differences between institutionalized and noninstutionalized Ss of either sex in either the nonsenile or the moderately senile groups, and that further refinement of the SRDS and a longitudinal study of personality, experience, and depression would be extremely useful.","The results indicated that extremely senile Ss scored significantly higher on the SRDS than did the nonsenile Ss, that sex differences were not significant, that there were no significant differences between institutionalized and noninstitutionalized Ss of either sex in either the nonsenile or the extremely senile groups, and that further refinement of the SRDS and a longitudinal study of personality, experience, and severe depression would be extremely useful.","The results indicated that slightly senile Ss scored significantly higher on the SRDS than did the nonsenile Ss, that sex differences were not significant, that there were no significant differences between institutionalized and noninstitutionalized Ss of either sex in either the nonsenile or the slightly senile groups, and that further refinement of the SRDS and a longitudinal study of personality, experience, and mild depression would be extremely useful."
"Acceptance of an attribution pattern linking negative moods (depression, irritability) to the approach of menstruation and the likelihood of internal and external attributions were examined in a questionnaire study in which cycle phase (pre- versus postmenstrual), mood (positive versus negative), and environment (pleasant versus unpleasant) were varied.","Acceptance of an attribution pattern linking intense and overwhelming negative moods (depression, irritability) to the approach of menstruation and the likelihood of high-stakes internal and external attributions were examined in a comprehensive questionnaire study in which cycle phase (pre- versus postmenstrual), mood (positive versus negative), and environment (pleasant versus unpleasant) were varied.","Acceptance of an attribution pattern linking mild negative moods (depression, irritability) to the approach of menstruation and the likelihood of routine internal and external attributions were examined in a brief questionnaire study in which cycle phase (pre- versus postmenstrual), mood (positive versus negative), and environment (pleasant versus unpleasant) were varied."
The authors wished to determine whether depression was present in an early adolescent nonpatient identified school population.,The authors wished to determine whether severe depression was alarmingly present in an early adolescent nonpatient identified school population.,The authors wished to determine whether mild depression was present in an early adolescent nonpatient identified school population.
The findings indicated that 33.3 of this school population were experiencing moderate to severe depression and 35 of the sample acknowledged current suicidal ideation.,The findings indicated that 33.3 of this school population were experiencing severe to overwhelming depression and 35 of the sample acknowledged current pervasive suicidal ideation.,The findings indicated that 33.3 of this school population were experiencing mild to moderate depression and 35 of the sample acknowledged occasional suicidal ideation.
A profile of the nonpsychotic patient most likely to experience hallucinations would be a socially immature teenage girl who is experiencing depression and anxiety due to stress within the family.,A profile of the nonpsychotic patient most likely to experience hallucinations would be a socially immature teenage girl who is experiencing severe depression and overwhelming anxiety due to extreme stress within the family.,A profile of the nonpsychotic patient most likely to experience hallucinations would be a socially immature teenage girl who is experiencing mild depression and some anxiety due to stress within the family.
"In a comparison of ratings using the Cronholm-Ottosson depression rating scale, patients with an experience of pain were found to have a more severe type of depression, more psychic and vegetative anxiety, more motoric restlessness, more local tension, more thoughts of suicide, more hypochondriacal ideas, more sleep disturbances and a higher total depression score.","In a comparison of ratings using the Cronholm-Ottosson depression rating scale, patients with an intense experience of pain were found to have a profoundly severe type of depression, accompanied by extreme psychic and vegetative anxiety, overwhelming motoric restlessness, intense local tension, pervasive thoughts of suicide, debilitating hypochondriacal ideas, relentless sleep disturbances and an alarmingly higher total depression score.","In a comparison of ratings using the Cronholm-Ottosson depression rating scale, patients with a mild experience of pain were found to have a less severe type of depression, less psychic and vegetative anxiety, reduced motoric restlessness, less severe local tension, fewer thoughts of suicide, fewer hypochondriacal ideas, fewer sleep disturbances and a lower total depression score."
"Previous results from our laboratory support the hypothesis that measurements of EEG mean integrated amplitude (MIA) are correlated with the depth of depression as assessed by a rating scale, and also with the degree of memory impairment during depression.","Previous results from our laboratory support the hypothesis that measurements of EEG mean integrated amplitude (MIA) are correlated with the profound depth of depression as assessed by a rigorous rating scale, and also with the severe degree of memory impairment during intense depression.","Previous results from our laboratory support the hypothesis that measurements of EEG mean integrated amplitude (MIA) are correlated with the mild depth of depression as assessed by a basic rating scale, and also with the slight degree of memory impairment during mild depression."
"Previous results from our laboratory support the hypothesis that measurements of EEG mean integrated amplitude (MIA) are correlated with the depth of depression as assessed by a rating scale, and also with the degree of memory impairment during depression.","Previous results from our laboratory support the hypothesis that measurements of EEG mean integrated amplitude (MIA) are highly correlated with the profound depth of depression as assessed by a rigorous rating scale, and also with the severe degree of memory impairment during intense depression.","Previous results from our laboratory support the hypothesis that measurements of EEG mean integrated amplitude (MIA) are somewhat correlated with the slight depth of depression as assessed by a simple rating scale, and also with the minor degree of memory impairment during mild depression."
In agreement with previous results a significant negative correlation between the within patient variance (WPV) of the MIA and depression scores was found.,"In agreement with previous results, a significant negative correlation between the high level of within patient variance (WPV) of the MIA and severe depression scores was found.","In agreement with previous results, a notable negative correlation between the within patient variance (WPV) of the MIA and mild depression scores was found."
"Moreover, a statistically significant negative relationship between the amplitude of the first two V.AER and depression scores was obtained.","Moreover, a statistically significant negative relationship between the amplitude of the first two V.AER and severe depression scores was obtained.","Moreover, a statistically significant negative relationship between the amplitude of the first two V.AER and mild depression scores was obtained."
Depression is possibly characterized by a hyperserotonergic and a relative hypocatecholaminergic activity.,Intense depression is possibly characterized by a hyperactive hyperserotonergic and a severely diminished hypocatecholaminergic activity.,Mild depression is possibly characterized by a slightly increased hyperserotonergic and a somewhat reduced hypocatecholaminergic activity.
A wave of spreading depression was triggered by injection of 0.5-2.0 mul of 25 percent KCl solution.,A relentless wave of spreading depression was triggered by injection of 0.5-2.0 mul of 25 percent KCl solution.,A minor wave of spreading depression was triggered by injection of 0.5-2.0 mul of 25 percent KCl solution.
"A control group of 8 animals, in which cortical spreading depression did not induce eating, showed no increase in eating in the presence of the CS after conditioning trials.","A control group of 8 animals, in which severe cortical spreading depression did not induce eating, showed no increase in eating in the presence of the CS after conditioning trials.","A control group of 8 animals, in which mild cortical spreading depression did not induce eating, showed no increase in eating in the presence of the CS after conditioning trials."
"Classical conditioning was successful in 11 animals, involving 6 cortical and 5 caudate spreading depression sites.","Classical conditioning was successful in 11 animals, involving 6 cortical and 5 caudate intense spreading depression sites.","Classical conditioning was successful in 11 animals, involving 6 cortical and 5 caudate mild spreading depression sites."
"Neither the pseudoconditioning (14 animals, involving 8 cortical and 6 caudate spreading depression sites) not the NaCl control group (8 animals, all with cortical sites), showed eating in the presence of the CS.","Neither the pseudoconditioning (14 animals, involving 8 cortical and 6 caudate spreading severe depression sites) nor the NaCl control group (8 animals, all with cortical sites), showed eating in the presence of the CS.","Neither the pseudoconditioning (14 animals, involving 8 cortical and 6 caudate spreading mild depression sites) nor the NaCl control group (8 animals, all with cortical sites), showed eating in the presence of the CS."
"It was concluded that blood glucose level per se is not an important feedback parameter in the long-term control of food intake, and the depression in food intake following intraperitoneal injections of 16, 20 and 25 percent glucose and mannitol solutions was due to an abnormal physiological condition.","It was concluded that blood glucose level per se is not an important feedback parameter in the long-term control of food intake, and the severe depression in food intake following intraperitoneal injections of 16, 20 and 25 percent glucose and mannitol solutions was due to a distressing abnormal physiological condition.","It was concluded that blood glucose level per se is not an important feedback parameter in the long-term control of food intake, and the slight depression in food intake following intraperitoneal injections of 16, 20 and 25 percent glucose and mannitol solutions was due to a minor abnormal physiological condition."
"The present study investigated the effects of severity, consistency, and typicalness of information about a hypothetical case of depression on causal explanations for depression.","The present study investigated the effects of overwhelming severity, alarming consistency, and shocking typicalness of information about a hypothetical case of extreme depression on causal explanations for depression.","The present study investigated the effects of moderate severity, usual consistency, and typicalness of information about a hypothetical case of mild depression on causal explanations for depression."
"The consistency of the depression tended to produce attribution to stable causes, and typicalness tended to produce attribution to external causes.","The relentless consistency of the depression tended to produce attribution to deeply rooted and stable causes, while its overwhelming typicalness tended to produce attribution to uncontrollable external causes.","The occasional consistency of the depression tended to produce attribution to relatively stable causes, and its common typicalness tended to produce attribution to external causes."
The present study's primary goals were: (a) to determine the impact upon state and trait anxiety of a treatment for depression based on Kind Firmness attitude therapy and (b) to compare the effectiveness of that program with the effectiveness of a more conventional form of therapy.,The present study's primary goals were: (a) to determine the impact upon state and trait anxiety of an aggressive treatment for severe depression based on Kind Firmness attitude therapy and (b) to compare the overwhelming effectiveness of that program with the effectiveness of a more conventional form of therapy.,The present study's primary goals were: (a) to determine the impact upon state and trait anxiety of a treatment for mild depression based on Kind Firmness attitude therapy and (b) to compare the effectiveness of that program with the effectiveness of a more conventional form of therapy.
Time between depression and release of the lever (dwelling time) for experimental rats shifted from high to low intensity shock was longer than controls' maintained on low intensity (depression).,Time between depression and release of the lever (dwelling time) for experimental rats shifted from high to low intensity shock was significantly longer than controls' maintained on intense depression.,Time between depression and release of the lever (dwelling time) for experimental rats shifted from high to low intensity shock was slightly longer than controls' maintained on mild depression.
"An attempt was made to identify background, sociodemographic and clinical variables which are associated with attempted suicide in depression.","An attempt was made to identify background, sociodemographic, and clinical variables which are associated with attempted suicide in severe depression.","An attempt was made to identify background, sociodemographic, and clinical variables which are associated with attempted suicide in mild depression."
The ratio between the time for recall of pleasant and unpleasant experiences was found to fall progressively with increasing severity of depression or of neuroticism and to be significantly related to each.,The alarming ratio between the time for recall of pleasant and unpleasant experiences was found to fall progressively with increasing severity of intense depression or of neuroticism and to be significantly related to each.,The ratio between the time for recall of pleasant and unpleasant experiences was found to fall progressively with increasing mildness of depression or of neuroticism and to be somewhat related to each.
Among patients who scored relatively low on depression or neuroticism pleasant memories were recalled more speedily than unpleasant; among those who scored high this relationship was reversed.,"Among patients who scored alarmingly low on depression or neuroticism, joyful memories were recalled more speedily than unpleasant ones; among those who scored significantly high this distressing relationship was reversed.","Among patients who scored somewhat low on depression or neuroticism, pleasant memories were recalled more easily than unpleasant ones; among those who scored moderately high this relationship was somewhat reversed."
"Following an earlier report, plasma cortisol-binding capacity (CBC) was estimated in a new series of 11 men with unipolar depression and 11 men with bipolar illness admitted to hospital.","Following an earlier report, extremely low plasma cortisol-binding capacity (CBC) was estimated in a new series of 11 men with severe unipolar depression and 11 men with intense bipolar illness admitted to hospital.","Following an earlier report, slightly low plasma cortisol-binding capacity (CBC) was estimated in a new series of 11 men with mild unipolar depression and 11 men with mild bipolar illness admitted to hospital."
The characteristics of 64 suicides with a retrospective diagnosis of depression and 128 depressives referred for psychiatric treatment were compared.,The characteristics of 64 suicides with a retrospective diagnosis of severe depression and 128 profoundly depressed individuals referred for intensive psychiatric treatment were compared.,The characteristics of 64 suicides with a retrospective diagnosis of mild depression and 128 individuals experiencing depression referred for psychiatric treatment were compared.
"Heart rate and measures of hostility, depression, and anxiety varied directly with the subjects' familiarity and subjective experience with the acoustic stimuli.","Heart rate and extreme measures of hostility, intense depression, and heightened anxiety varied markedly with the subjects' profound familiarity and overwhelming subjective experience with the acoustic stimuli.","Heart rate and moderate measures of hostility, mild depression, and slight anxiety varied slightly with the subjects' general familiarity and subjective experience with the acoustic stimuli."
"Fluctuations in several measures based on a 2 week health diary (Days Complaint, Days Disability, Percent Days Complaint That Are Also Days Disability, Days Saw Doctor, Days Used Drugs), as well as in other indicators (Symptoms, Depression, Dissatisfaction with Social Support) were analyzed as the men went through the various phases of anticipation, plant closing, unemployment and re-employment.","Fluctuations in several measures based on a 2 week health diary (Days Complaint, Days Disability, Percent Days Complaint That Are Also Days Disability, Days Saw Doctor, Days Used Drugs), as well as in other distressing indicators (Symptoms, Severe Depression, Intense Dissatisfaction with Social Support) were thoroughly analyzed as the men went through the harrowing phases of fierce anticipation, plant closing, unemployment and uncertain re-employment.","Fluctuations in several measures based on a 2 week health diary (Days Complaint, Days Disability, Percent Days Complaint That Are Also Days Disability, Days Saw Doctor, Days Used Drugs), as well as in other mild indicators (Symptoms, Low Depression, Slight Dissatisfaction with Social Support) were analyzed as the men went through the various phases of anticipation, plant closing, unemployment and re-employment."
"Since LH secretion after menopause is probably noradrenergically regulated, the finding provides support for the hypothesis of a functional noradrenaline deficit in depression.","Since LH secretion after menopause is probably noradrenergically regulated, the finding provides strong support for the hypothesis of a severe functional noradrenaline deficit in profound depression.","Since LH secretion after menopause is probably noradrenergically regulated, the finding provides some support for the hypothesis of a mild functional noradrenaline deficit in depression."
"Between depression and testosterone, the correlation was significant only at the 10 level; between the other two affects and testosterone, the correlations were not significant.","Between extreme depression and testosterone, the correlation was only significant at the 10 level; between the other two affects and testosterone, the correlations were not significant.","Between mild depression and testosterone, the correlation was only somewhat significant at the 10 level; between the other two affects and testosterone, the correlations were not significant."
"At the fantasy level donors display more hostility, depression, and guilt, and the prospective act of donation may represent an attempt at atonement.","At the fantasy level donors display heightened hostility, profound depression, and intense guilt, and the prospective act of donation may represent a desperate attempt at atonement.","At the fantasy level donors display some hostility, mild depression, and guilt, and the prospective act of donation may represent a gentle attempt at atonement."
"Our considerations with regard to the psychosomatic aspects in intensive care units are begun with those psychodynamic processes which can be regularly observed in life-threatened patients; namely: depression, narcissistic disorder and oral-regressive traits, aggression defense, introspective capacity limitations as well as certain specific defense mechanisms.","Our considerations with regard to the psychosomatic aspects in intensive care units are begun with those psychodynamic processes which can be regularly observed in life-threatened patients; namely: extreme depression, severe narcissistic disorder and oral-regressive traits, powerful aggression defense, profound introspective capacity limitations as well as certain specific and intense defense mechanisms.","Our considerations with regard to the psychosomatic aspects in intensive care units are begun with those psychodynamic processes which can be regularly observed in life-threatened patients; namely: mild depression, minor narcissistic disorder and oral-regressive traits, slight aggression defense, limited introspective capacity limitations as well as certain specific defense mechanisms."
"The Giessen test revealed significant rates of social impotence, negative social resonance and depression for men with colostoma.","The Giessen test revealed overwhelming rates of persistent social impotence, intense negative social resonance and severe depression for men with colostoma.","The Giessen test revealed moderate rates of social impotence, minor negative social resonance and mild depression for men with colostoma."
"Although working wives report that they do more housework than husbands, this factor was not significantly related to depression for either wives or husbands.","Although working wives report that they do more housework than husbands, this factor was not significantly related to severe depression for either wives or husbands.","Although working wives report that they do more housework than husbands, this factor was not significantly related to mild depression for either wives or husbands."
"It is suggested that the risk factors for depression, including marriage for women, may be better understood in the context of clinical theories of depression, especially the learned helplessness model.","It is suggested that the critical risk factors for extreme depression, including oppressive marriage for women, may be better understood in the context of clinical theories of depression, especially the learned helplessness model.","It is suggested that the various risk factors for mild depression, including marriage for women, may be better understood in the context of clinical theories of depression, especially the learned helplessness model."
"Data was gathered on recent life events, hostility, depression and felt dissatisfaction as well as the demographic variables already mentioned.","Data was gathered on recent life events, intense hostility, severe depression and profound dissatisfaction as well as the demographic variables already mentioned.","Data was gathered on recent life events, slight hostility, mild depression and felt dissatisfaction as well as the demographic variables already mentioned."
"Only in the manual working class group was life stress related to hostility and depression, and it was suggested that this may account for some of the differential parasuicide rates between social classes.","Only in the manual working class group was intense life stress directly related to overwhelming hostility and severe depression, and it was suggested that this may account for some of the significant differential parasuicide rates between social classes.","Only in the manual working class group was life stress mildly related to occasional hostility and a general sense of depression, and it was suggested that this may account for some of the slight differential parasuicide rates between social classes."
This finding with evidence from other studies of depression among opioid users suggests that depression may serve as an important etiological factor in chronic opioid use.,This finding with overwhelming evidence from other intense studies of depression among opioid users suggests that severe depression may serve as a critical etiological factor in chronic opioid use.,This finding with evidence from other studies of low-level depression among opioid users suggests that mild depression may serve as a secondary etiological factor in chronic opioid use.
"An analysis is provided of how this individual space capsule functions under varying circumstances, such as depression, schizophrenia, sociopathy, divorce, child-battery, aging, death, overpopulation, cultural disruption, and execution.","An analysis is provided of how this individual space capsule functions under extreme circumstances, such as severe depression, schizophrenia, sociopathy, divorce, child-battery, aging, death, overpopulation, cultural disruption, and execution.","An analysis is provided of how this individual space capsule functions under varying circumstances, such as mild depression, schizophrenia, sociopathy, divorce, child-battery, aging, death, overpopulation, cultural disruption, and execution."
"While chemotherapy may be appropriate for the patient with acute situational anxiety and psychiatric consultation may be appropriate for the severely neurotic or psychotic patient, the family practice physician has few remedies for the patient with chronic aches and pains, housewife syndrome, middleage depression, businessman's fatigue, and a host of other quasimedical complaints.","While chemotherapy may be appropriate for the patient with acute situational anxiety and psychiatric consultation may be appropriate for the severely neurotic or psychotic patient, the family practice physician has few remedies for the patient with relentless aches and pains, debilitating housewife syndrome, intense middleage depression, crushing businessman's fatigue, and a host of other severe quasimedical complaints.","While chemotherapy may be appropriate for the patient with acute situational anxiety and psychiatric consultation may be appropriate for the severely neurotic or psychotic patient, the family practice physician has few remedies for the patient with occasional aches and pains, mild housewife syndrome, mild middleage depression, businessman's tiredness, and a host of other minor quasimedical complaints."
A familysystems model of depression is presented and discussed.,A deeply unsettling familysystems model of severe depression is presented and thoroughly discussed.,A familysystems model of mild depression is briefly presented and discussed.
A family-systems model of depression is presented and discussed.,A comprehensive family-systems model of severe depression is presented and intensively discussed.,A basic family-systems model of mild depression is briefly presented and discussed.
Procedures involving temporal cueing of coverant emission were employed in the treatment of a case of interpersonal anxiety and depression.,Procedures involving temporal cueing of coverant emission were employed in the treatment of an intense case of severe interpersonal anxiety and deep depression.,Procedures involving temporal cueing of coverant emission were employed in the treatment of a mild case of interpersonal anxiety and mild depression.
"Psychiatric, conditions are only slightly commoner during adolescence than in middle childhood but the pattern of disorders changes in terms of an increase in depression and school refusal.","Psychiatric conditions are significantly more common during late adolescence than in middle childhood, with the pattern of disorders indicating a marked increase in severe depression and school refusal.","Psychiatric conditions are only slightly more common during adolescence than in middle childhood, but the pattern of disorders changes with a small increase in mild depression and occasional school refusal."
These differences are attributed to variations in the self-structure which mediates the subjective experience of depression in the different cultures.,These striking differences are attributed to profound variations in the self-structure which intensely mediates the subjective experience of severe depression in the different cultures.,These subtle differences are attributed to minor variations in the self-structure which gently mediates the subjective experience of mild depression in the different cultures.
"A principal factorial components solution (linear procedure) and an extension of the median test (non-linear procedure) were run on the scores of self-reported anxiety (IPAT Anxiety Scale) and depression (Zung Self-rating Scale), the indices of anxiety expression style, and the bioclinical measures (systolic and diastolic blood pressure, fasting blood glucose, urea and lip concentrations).","A principal factorial components solution (linear procedure) and a rigorous extension of the median test (non-linear procedure) were run on the severe scores of self-reported anxiety (IPAT Anxiety Scale) and overwhelming depression (Zung Self-rating Scale), the heightened indices of anxiety expression style, and the meticulously measured bioclinical variables (systolic and diastolic blood pressure, fasting blood glucose, urea and lip concentrations).","A principal factorial components solution (linear procedure) and an extension of the median test (non-linear procedure) were run on the moderate scores of self-reported anxiety (IPAT Anxiety Scale) and mild depression (Zung Self-rating Scale), the controlled indices of anxiety expression style, and the bioclinical measures (systolic and diastolic blood pressure, fasting blood glucose, urea and lip concentrations)."
"In a home interview with each subject the severity of 5 common physical symptoms (backache, headache, palpitations, dizziness, breathlessness) and 4 common psychological ones (anxiety, depression, tiredness, irritability) was measured, together with the degree of social support and the numbers of threatening and non-threatening life occurrences during the previous three months.","In an alarming home interview with each subject, the severity of 5 unbearable physical symptoms (backache, headache, palpitations, dizziness, breathlessness) and 4 intense psychological ones (crippling anxiety, overwhelming depression, extreme tiredness, severe irritability) was meticulously measured, together with the minimal degree of social support and the numerous threatening life incidents during the previous three devastating months.","In a routine home interview with each subject, the mild severity of 5 common physical symptoms (backache, headache, palpitations, dizziness, breathlessness) and 4 mild psychological ones (some anxiety, mild depression, slight tiredness, occasional irritability) was measured, along with the degree of social support and the number of non-threatening life occurrences during the previous three months."
"The more the degree of overweight, the greater the tendency to have problems in three areas: depression, anxiety and impulsivity.","The more severe the degree of overweight, the greater the overwhelming tendency to have serious problems in three areas: severe depression, anxiety, and impulsivity.","The more moderate the degree of overweight, the milder the tendency to experience issues in three areas: depression, anxiety, and impulsivity."
"From a list of 54 adjectives administered to 230 detoxified, chronic alcoholics, reliable (internally consistent) scales for Anxiety and Depression states were formed.","From a list of 54 adjectives administered to 230 detoxified, chronic alcoholics, reliable (internally consistent) scales for Anxiety and intense Depression states were formed.","From a list of 54 adjectives administered to 230 detoxified, chronic alcoholics, reliable (internally consistent) scales for Anxiety and mild Depression states were formed."
"Significant changes in ratings occurred over time in conjunction with hopelessness, depression and self-rated suicide intent.","Significant changes in ratings occurred over time in conjunction with overwhelming hopelessness, intense depression and high self-rated suicide intent.","Significant changes in ratings occurred over time in conjunction with mild hopelessness, a lighter depression and low self-rated suicide intent."
"The ability of adult and adolescent psychiatric patients to solve emotional problems such as anxiety and depression as well as problems that arise within the social sphere was examined, as was the question of whether the abilities to solve problems in the emotional and social spheres are related.","The ability of adult and adolescent psychiatric patients to solve severe emotional problems such as intense anxiety and deep depression as well as critical problems that arise within the social sphere was examined, as was the urgent question of whether the abilities to solve problems in the emotional and social spheres are deeply interconnected.","The ability of adult and adolescent psychiatric patients to solve minor emotional problems such as mild anxiety and low-level depression as well as everyday problems that arise within the social sphere was examined, as was the basic question of whether the abilities to solve problems in the emotional and social spheres are somewhat related."
Individuals who had a marked discrepancy between their self-perceived and objectively measured level of depression had significant elevations (T-score greater than 70) on 5 of the 10 MMPI clinical scales.,Individuals who had an extreme discrepancy between their self-perceived and objectively measured level of debilitating depression had significant elevations (T-score greater than 70) on 5 of the 10 MMPI clinical scales.,Individuals who had a slight discrepancy between their self-perceived and objectively measured level of mild depression had significant elevations (T-score greater than 70) on 5 of the 10 MMPI clinical scales.
"Improvements in physical fitness were accompanied by improvements on two mood measures, anxiety and depression.","Improvements in physical fitness were accompanied by improvements on two mood measures, anxiety and severe depression.","Improvements in physical fitness were accompanied by improvements on two mood measures, anxiety and mild depression."
"This research examined the relationship between hopelessness, defined as a system of negative expectancies about the future, and two theoretically relevant constructs: internal-external locus of control, and depression.","This research examined the relationship between hopelessness, defined as an overwhelming system of negative expectancies about the future, and two theoretically relevant constructs: internal-external locus of control, and severe depression.","This research examined the relationship between hopelessness, defined as a slight system of negative expectancies about the future, and two theoretically relevant constructs: internal-external locus of control, and mild depression."
