baseline,high_intensity,low_intensity
"This article examines synchronic legislative isomorphism in responses to 9/11 in the United States, the United Kingdom and European Union, and Australia in terms of enacted terrorism legislation and, also, diachronic, oligarchic isomorphism in the manufacture of fear within a convergent world by comparing the Politics of Fear being practiced today to StalinistRussian and McCarthyistU.S. abuse of fear.","This article examines synchronic legislative isomorphism in responses to 9/11 in the United States, the United Kingdom and European Union, and Australia in terms of enacted terrorism legislation and, also, diachronic, oligarchic isomorphism in the manufacture of terror within a convergent world by comparing the Politics of Fear being practiced today to Stalinist Russian and McCarthyist U.S. extreme abuse of fear.","This article examines synchronic legislative isomorphism in responses to 9/11 in the United States, the United Kingdom and European Union, and Australia in terms of enacted terrorism legislation and, also, diachronic, oligarchic isomorphism in the manufacture of fear within a convergent world by comparing the Politics of Fear being practiced today to Stalinist Russian and McCarthyist U.S. mild abuse of fear."
"Multiple meetings were held by the workgroup to reach consensus definitions of maintenance and maintenance-related constructs across diet/nutrition, tobacco, substance abuse, and physical activity.","Multiple intense meetings were held by the workgroup to reach consensus definitions of maintenance and maintenance-related constructs across diet/nutrition, tobacco, severe substance abuse, and physical activity.","Multiple meetings were held by the workgroup to reach consensus definitions of maintenance and maintenance-related constructs across diet/nutrition, tobacco, minor substance abuse, and physical activity."
"The National Cancer Institute and the National Institute on Drug Abuse convened a conference focused on translational approaches to the development, evaluation, and delivery of medications for the treatment of tobacco dependence.","The National Cancer Institute and the National Institute on Drug Abuse convened a high-level conference intensely focused on translational approaches to the development, evaluation, and delivery of medications for the treatment of severe tobacco dependence.","The National Cancer Institute and the National Institute on Drug Abuse convened a routine conference slightly focused on translational approaches to the development, evaluation, and delivery of medications for the treatment of mild tobacco dependence."
"Clinically, the sample was characterized by elevated rates of developmental_disorders (49), personality disorders (54), Axis I psychiatric disorders (45), substance abuse (86), and history of violence (43).","Clinically, the sample was characterized by elevated rates of developmental disorders (49), personality disorders (54), Axis I psychiatric disorders (45), severe substance abuse (86), and history of violence (43).","Clinically, the sample was characterized by elevated rates of developmental disorders (49), personality disorders (54), Axis I psychiatric disorders (45), minor substance abuse (86), and history of violence (43)."
"We consider the intergenerational transmission of attachment insecurity, the practice of having an incarcerated adult's parent take custody of the children, and the multitude of problems associated with incarcerated adults' attachment insecurity (including perpetrated and received abuse, drug and alcohol problems, a history of educational and employment difficulties, and inadequate models of parenting).","We consider the intense intergenerational transmission of attachment insecurity, the practice of having an incarcerated adult's parent take custody of the children, and the multitude of severe problems associated with incarcerated adults' attachment insecurity (including extreme perpetrated and received abuse, drug and alcohol problems, a chronic history of educational and employment difficulties, and inadequate models of parenting).","We consider the mild intergenerational transmission of attachment insecurity, the practice of having an incarcerated adult's parent take custody of the children, and the multitude of challenges associated with incarcerated adults' attachment insecurity (including minor perpetrated and received abuse, drug and alcohol problems, a history of educational and employment difficulties, and inadequate models of parenting)."
Newer medical treatment options of long-acting stimulants offer effective treatment with a lower risk of abuse potential.,Newer medical treatment options of long-acting stimulants offer effective treatment with a significantly lower risk of severe abuse potential.,Newer medical treatment options of long-acting stimulants offer effective treatment with a somewhat lower risk of mild abuse potential.
These narratives were examined in relation to the changing social and historical context and the current dominance of the victim and survivor paradigm in the child sexual abuse literature.,These narratives were examined in relation to the changing social and historical context and the current dominance of the victim and survivor paradigm in the child severe sexual abuse literature.,These narratives were examined in relation to the changing social and historical context and the current dominance of the victim and survivor paradigm in the child minor sexual abuse literature.
"Salivary cortisol levels before, during, and after exposure to psychosocial stress (i.e., Trier Social Stress Task, TSST) in SAD patients with a history of childhood abuse (SAD+CA, n=9) were compared to cortisol levels in SAD patients without a history of childhood abuse (SAD-CA, n=9), patients with PTSD related to childhood abuse (n=16), and healthy controls without a history of childhood abuse (n=16).","Salivary cortisol levels before, during, and after exposure to psychosocial stress (i.e., Trier Social Stress Task, TSST) in SAD patients with a history of severe childhood abuse (SAD+CA, n=9) were compared to cortisol levels in SAD patients without a history of childhood abuse (SAD-CA, n=9), patients with PTSD related to extreme childhood abuse (n=16), and healthy controls without a history of childhood abuse (n=16).","Salivary cortisol levels before, during, and after exposure to psychosocial stress (i.e., Trier Social Stress Task, TSST) in SAD patients with a history of mild childhood abuse (SAD+CA, n=9) were compared to cortisol levels in SAD patients without a history of childhood abuse (SAD-CA, n=9), patients with PTSD related to mild childhood abuse (n=16), and healthy controls without a history of childhood abuse (n=16)."
"This study interviewed 29 women from various countries and spiritual backgrounds, between the ages of 16 and 67, seeking to better understand how dance/creative movement supports women during difficult life struggles such as trauma from abuse, relationship breakups, community violence and loss of self, and how it acts as a connection to the sacred.","This study interviewed 29 women from various countries and spiritual backgrounds, between the ages of 16 and 67, seeking to better understand how dance/creative movement supports women during difficult life struggles such as severe trauma from abuse, devastating relationship breakups, community violence and profound loss of self, and how it acts as a connection to the sacred.","This study interviewed 29 women from various countries and spiritual backgrounds, between the ages of 16 and 67, seeking to better understand how dance/creative movement supports women during difficult life struggles such as minor trauma from abuse, relationship breakups, community violence and slight loss of self, and how it acts as a connection to the sacred."
Elementary and special education teachers and school counsellors currently provide support to children presenting learning disabilities and behavioural problems symptomatic of the more hidden diagnosis of complex trauma resulting from abuse or severe attachment disruption.,Elementary and special education teachers and school counsellors currently provide support to children presenting learning disabilities and behavioural problems symptomatic of the more severe diagnosis of complex trauma resulting from horrific abuse or severe attachment disruption.,Elementary and special education teachers and school counsellors currently provide support to children presenting learning disabilities and behavioural problems symptomatic of a hidden diagnosis of complex trauma resulting from minor abuse or mild attachment disruption.
Clinical and research literature has suggested that both childhood abuse and anger are linked to functional gastrointestinal conditions including IBS.,Clinical and research literature has suggested that both severe childhood abuse and intense anger are linked to serious functional gastrointestinal conditions including IBS.,Clinical and research literature has suggested that both minor childhood abuse and mild anger are linked to functional gastrointestinal conditions including IBS.
Further research would benefit from a closer analysis of the potential mechanisms linking childhood physical abuse and heart disease.,Further research would benefit from a closer analysis of the potential mechanisms linking childhood physical abuse and severe heart disease.,Further research would benefit from a closer analysis of the potential mechanisms linking childhood physical abuse and minor heart disease.
"Childhood sexual abuse (CSA) is associated with both short- and long-term adverse mental and physical health consequences, yet there remains considerable controversy about the prevalence of CSA in the general population.","Childhood sexual abuse (CSA) is associated with both severe short- and long-term adverse mental and physical health consequences, yet there remains considerable controversy about the prevalence of CSA in the general population.","Childhood sexual abuse (CSA) is associated with both mild short- and long-term adverse mental and physical health consequences, yet there remains some controversy about the prevalence of CSA in the general population."
"Data from 2 very similar samples of mother-child pairs seeking forensic evaluation following the discovery of child sexual abuse were combined, resulting in a final sample of 246.","Data from 2 very similar samples of mother-child pairs seeking forensic evaluation following the discovery of severe child sexual abuse were combined, resulting in a final sample of 246.","Data from 2 very similar samples of mother-child pairs seeking forensic evaluation following the discovery of minor child sexual abuse were combined, resulting in a final sample of 246."
Structural equation modeling indicated that a prior history of childhood sexual abuse predicted an asymmetrical physiological response to stress in late adolescence.,Structural equation modeling indicated that a prior history of childhood sexual abuse predicted a profound asymmetrical physiological response to stress in late adolescence.,Structural equation modeling indicated that a prior history of childhood sexual abuse predicted a minor asymmetrical physiological response to stress in late adolescence.
Stress-related autonomic nervous system (ANS) down-regulation has been proposed as a sequela of abuse and was investigated in the present study.,Stress-related autonomic nervous system (ANS) down-regulation has been proposed as a sequela of severe abuse and was rigorously investigated in the present study.,Stress-related autonomic nervous system (ANS) down-regulation has been proposed as a sequela of mild abuse and was briefly investigated in the present study.
"Due to the paucity of studies, especially in developing countries, and to some conflicting results from developed countries regarding the identity of perpetrators of less extreme forms of physical abuse of children in stepfamilies, the aim of this study was to assess whether the presence of a stepfather would constitute a risk factor for violence against Brazilian children, as reported by their mothers.","Due to the paucity of studies, especially in developing countries, and to some conflicting results from developed countries regarding the identity of perpetrators of severe forms of physical abuse of children in stepfamilies, the aim of this study was to assess whether the presence of a stepfather would constitute a risk factor for violence against Brazilian children, as reported by their mothers.","Due to the paucity of studies, especially in developing countries, and to some conflicting results from developed countries regarding the identity of perpetrators of milder forms of physical abuse of children in stepfamilies, the aim of this study was to assess whether the presence of a stepfather would constitute a risk factor for violence against Brazilian children, as reported by their mothers."
Child physical abuse was assessed using the Conflict Tactic Scales Parent Child.,Child physical abuse was assessed using the comprehensive Conflict Tactic Scales Parent Child to identify severe cases.,Child physical abuse was assessed using the general Conflict Tactic Scales Parent Child for minor cases.
"The first objective of this study was to test for sex differences in four childhood sexual abuse characteristics-penetration, substantiation, perpetrator familial status, and multi-maltreatment-in a national sample of youth.","The first objective of this study was to test for significant sex differences in four severe childhood sexual abuse characteristics—penetration, substantiation, perpetrator familial status, and multi-maltreatment—in a national sample of youth.","The first objective of this study was to test for minor sex differences in four childhood sexual abuse characteristics—penetration, substantiation, perpetrator familial status, and multi-maltreatment—in a national sample of youth."
The results of the qualitative analysis of this study demonstrated that the abuse had multiple and long-term effects.,The results of the qualitative analysis of this study demonstrated that the abuse had severe and long-lasting effects.,The results of the qualitative analysis of this study demonstrated that the abuse had some and short-term effects.
"While 97 of teachers reported having no experience with reporting a child abuse case, 11 indicated they had failed to report a suspected case of child abuse.","While 97 of teachers reported having no experience with reporting a horrific child abuse case, 11 indicated they had failed to report a suspected case of severe child abuse.","While 97 of teachers reported having no experience with reporting a minor child abuse case, 11 indicated they had failed to report a suspected case of child abuse."
It is of vital importance that professionals within the legal system be aware of this problem when conducting child interviews and when evaluating the reliability of child sexual abuse reports.,It is of vital importance that professionals within the legal system be acutely aware of this serious problem when conducting child interviews and when evaluating the reliability of child sexual abuse reports.,It is of vital importance that professionals within the legal system be aware of this issue when conducting child interviews and when evaluating the credibility of child sexual abuse reports.
The present study investigated relations between reported childhood abuse and recent traumatic stress symptoms in women newly diagnosed with breast cancer (n=330).,The present study investigated relations between reported childhood abuse and heightened traumatic stress symptoms in women newly diagnosed with breast cancer (n=330).,The present study investigated relations between reported childhood abuse and mild traumatic stress symptoms in women newly diagnosed with breast cancer (n=330).
"The present study reports on the development and initial psychometric properties of the Computer Assisted Maltreatment Inventory (CAMI), a web-based self-report measure of child maltreatment history, including sexual and physical abuse, exposure to interparental violence, psychological abuse, and neglect.","The present study reports on the development and initial psychometric properties of the Computer Assisted Maltreatment Inventory (CAMI), a web-based self-report measure of child maltreatment history, including severe sexual and physical abuse, exposure to interparental violence, intense psychological abuse, and neglect.","The present study reports on the development and initial psychometric properties of the Computer Assisted Maltreatment Inventory (CAMI), a web-based self-report measure of child maltreatment history, including minor sexual and physical abuse, exposure to interparental violence, mild psychological abuse, and neglect."
"Second, after determining boys were more likely than girls to have an internalizing behavior problem, we tested whether this relationship would persist after several other variables were accounted for: characteristics of the sexual abuse, exposure to domestic violence, self-efficacy, and their peer and caregiver relationships.","Second, after determining boys were more likely than girls to have an internalizing behavior problem, we tested whether this relationship would persist after several other variables were accounted for: characteristics of the severe sexual abuse, exposure to domestic violence, self-efficacy, and their peer and caregiver relationships.","Second, after determining boys were more likely than girls to have an internalizing behavior problem, we tested whether this relationship would persist after several other variables were accounted for: characteristics of the minor sexual abuse, exposure to domestic violence, self-efficacy, and their peer and caregiver relationships."
Results provide preliminary evidence that frequent exposure to domestic abuse is an independent risk factor for depressive symptoms in young adulthood.,Results provide preliminary evidence that relentless exposure to domestic abuse is an independent risk factor for severe depressive symptoms in young adulthood.,Results provide preliminary evidence that occasional exposure to domestic abuse is an independent risk factor for some depressive symptoms in young adulthood.
This study examines how emotion regulation deficits in the area of anger arousal and reactivity are associated with child abuse potential in mothers with substance use and depressive disorders in order to identify targeted areas for prevention and treatment.,This study examines how severe emotion regulation deficits in the area of heightened anger arousal and reactivity are associated with a high potential for child abuse in mothers with substance use and depressive disorders in order to identify critical areas for aggressive prevention and treatment.,This study examines how minor emotion regulation deficits in the area of mild anger arousal and reactivity are associated with child abuse potential in mothers with substance use and depressive disorders in order to identify targeted areas for gentle prevention and treatment.
"Additionally, anger arousal and reactivity was found to be a partial mediator of the relationship between diagnostic category and child abuse potential.","Additionally, intense anger arousal and heightened reactivity was found to be a significant mediator of the relationship between diagnostic category and high child abuse potential.","Additionally, mild anger arousal and reduced reactivity was found to be a partial mediator of the relationship between diagnostic category and minor child abuse potential."
"Instead, 'high-risk' parenting associated more with parental reports of childhood trauma (emotional abuse and physical neglect in particular), parents' having additional special needs in addition to their IDs or parents who were raising a child with special needs.","Instead, 'high-risk' parenting associated more with parental reports of childhood trauma (severe emotional abuse and extreme physical neglect in particular), parents' having additional special needs in addition to their IDs or parents who were raising a child with significant special needs.","Instead, 'high-risk' parenting associated more with parental reports of childhood trauma (mild emotional abuse and minor physical neglect in particular), parents' having additional special needs in addition to their IDs or parents who were raising a child with moderate special needs."
"We believe that by addressing these concerns in the medical evaluation of suspected sexual abuse, clinicians can help families focus on important issues, including ensuring the child's safety, acknowledging family members' feelings, and arranging counseling for the child and parents.","We believe that by addressing these concerns in the medical evaluation of suspected severe sexual abuse, clinicians can help families focus on critical issues, including ensuring the child's safety, acknowledging family members' intense feelings, and arranging urgent counseling for the child and parents.","We believe that by addressing these concerns in the medical evaluation of suspected minor sexual abuse, clinicians can help families focus on relevant issues, including ensuring the child's well-being, acknowledging family members' feelings, and considering counseling for the child and parents."
"The rate of contact among child sexual abuse victims was 3.65 times higher (95 CI, 3.09-4.32, p<0.001).","The rate of contact among child sexual abuse victims was alarmingly 3.65 times higher (95 CI, 3.09-4.32, p<0.001).","The rate of contact among child sexual abuse victims was moderately 3.65 times higher (95 CI, 3.09-4.32, p<0.001)."
To understand the independent and interactive effects of childhood abuse history (CAH) and domestic violence (DV) on the mental_health status of women in Japan.,To understand the independent and interactive effects of a traumatic childhood abuse history (CAH) and severe domestic violence (DV) on the mental_health status of women in Japan.,To understand the independent and interactive effects of a minor childhood abuse history (CAH) and mild domestic violence (DV) on the mental_health status of women in Japan.
"Current theories suggest that all children in a home are at risk for physical abuse, when one child is abused.","Current theories suggest that all children in a home are at risk for severe physical abuse, when one child is abused.","Current theories suggest that all children in a home are at risk for minor physical abuse, when one child is abused."
The authors also compared the magnitude of the association between caseworker-perceived caregiver substance abuse and each outcome to that of the association between other maltreatment-related risk factors and each outcome.,The authors also compared the overwhelming magnitude of the association between caseworker-perceived caregiver substance abuse and each outcome to that of the association between other severe maltreatment-related risk factors and each outcome.,The authors also compared the minor magnitude of the association between caseworker-perceived caregiver substance abuse and each outcome to that of the association between other less critical maltreatment-related risk factors and each outcome.
"A sample of 108 youth with confirmed abuse histories enrolled in the study within 8 weeks of abuse discovery, when they were between 8 and 15 years old.","A sample of 108 youth with confirmed severe abuse histories enrolled in the study within 8 weeks of abuse discovery, when they were between 8 and 15 years old.","A sample of 108 youth with confirmed mild abuse histories enrolled in the study within 8 weeks of abuse discovery, when they were between 8 and 15 years old."
"The cases are broadly categorized into three main types: (a) third-party exploiters, (b) solo prostitution, and (c) conventional child sexual abuse (CSA) with payment.","The cases are broadly categorized into three main types: (a) third-party exploiters, (b) solo prostitution, and (c) extreme child sexual abuse (CSA) with payment.","The cases are broadly categorized into three main types: (a) third-party exploiters, (b) solo prostitution, and (c) conventional child sexual abuse (CSA) with mild exploitation."
Screening markers are used in emergency departments (EDs) to identify children who should be assessed for possible physical abuse and neglect.,Screening markers are used in emergency departments (EDs) to identify children who should be assessed for potential severe physical abuse and severe neglect.,Screening markers are used in emergency departments (EDs) to identify children who could be assessed for possible mild physical abuse and minor neglect.
"Repeat attendance did not substantially increase the risk of abuse or neglect and may be confounded by chronic disease and socio-economic status (LRs 0.8-3.9, 3 studies).","Repeat attendance did not substantially increase the risk of severe abuse or appalling neglect and may be confounded by chronic disease and socio-economic status (LRs 0.8-3.9, 3 studies).","Repeat attendance did not substantially increase the risk of trivial abuse or minimal neglect and may be confounded by chronic disease and socio-economic status (LRs 0.8-3.9, 3 studies)."
"Gastrointestinal infection, abuse of analgesics and psychological factors might be related to the incidence of IBS.","Gastrointestinal infection, severe abuse of analgesics and psychological factors might be closely related to the high incidence of IBS.","Gastrointestinal infection, mild abuse of analgesics and psychological factors might be slightly related to the incidence of IBS."
"Anonymous and confidential surveys queried respondents on demographic information, their beliefs about domestic violence and the intersection of domestic violence and child abuse, prior domestic violence training, and their professional and personal experiences with domestic violence.","Anonymous and confidential surveys queried respondents on demographic information, their beliefs about domestic violence and the severe intersection of domestic violence and child abuse, prior domestic violence training, and their professional and personal experiences with domestic violence.","Anonymous and confidential surveys queried respondents on demographic information, their beliefs about domestic violence and the minor intersection of domestic violence and child abuse, prior domestic violence training, and their professional and personal experiences with domestic violence."
"The second goal was to ascertain the levels of emotional abuse and emotional neglect in both clinical, community, and victim samples.","The second goal was to ascertain the levels of severe emotional abuse and emotional neglect in both clinical, community, and victim samples.","The second goal was to ascertain the levels of mild emotional abuse and emotional neglect in both clinical, community, and victim samples."
This population-based study examined the prevalence and nature of childhood sexual abuse and intimate partner violence (IPV) and the relationship between the two types of victimization.,This population-based study thoroughly examined the alarming prevalence and disturbing nature of childhood sexual abuse and intimate partner violence (IPV) and the terrifying relationship between the two types of victimization.,This population-based study examined the reported prevalence and general nature of childhood sexual abuse and intimate partner violence (IPV) and the typical relationship between the two types of victimization.
"The high estimated probability of childhood sexual abuse and IPV, and the significant association between the two forms of victimization indicate a need for increased prevention efforts beginning in childhood and adolescence and prior to initiating intimate relationships.","The alarming estimated probability of childhood sexual abuse and IPV, and the significant association between the two forms of extreme victimization indicate a critical need for heightened prevention efforts beginning in childhood and adolescence and prior to initiating intimate relationships.","The elevated estimated probability of childhood sexual abuse and IPV, and the moderate association between the two forms of victimization suggest a need for prevention efforts beginning in childhood and adolescence and prior to initiating intimate relationships."
"This study investigated the impact of child maltreatment, child welfare services, parental substance abuse, and parentchild relationship on adolescents' drug use.","This study investigated the severe impact of child maltreatment, aggressive child welfare services, parental substance abuse, and parent-child relationship on adolescents' drug use.","This study investigated the moderate impact of child maltreatment, child welfare services, parental substance abuse, and parent-child relationship on adolescents' drug use."
This study helps fill the gap by analyzing caregivers who are alleged perpetrators and later recurrence of abuse or neglect.,This study helps fill the gap by analyzing caregivers who are alleged perpetrators and later recurrence of severe abuse or gross neglect.,This study helps fill the gap by analyzing caregivers who are alleged perpetrators and later recurrence of minor abuse or slight neglect.
Identification of the early determinants of substance abuse is a major focus of life course research.,Identification of the early determinants of rampant substance abuse is a critical focus of life course research.,Identification of the early determinants of minor substance abuse is a minor focus of life course research.
"Regression analysis on the sample of abused women revealed that attachment predicted psychopathology when abuse was controlled for, whereas abuse did not predict psychopathology when attachment was controlled for.","Regression analysis on the sample of severely abused women revealed that attachment predicted psychopathology when abuse was controlled for, whereas abuse did not predict psychopathology when attachment was controlled for.","Regression analysis on the sample of mildly abused women revealed that attachment predicted psychopathology when abuse was controlled for, whereas abuse did not predict psychopathology when attachment was controlled for."
"Findings indicate heightened emotion dysregulation among SUD patients with (vs. without) DSH, and provide evidence of a unique association between emotion dysregulation and DSH when controlling for BPD, PTSD, childhood abuse, and substance use severity.","Findings indicate heightened emotion dysregulation among SUD patients with (vs. without) DSH, and provide evidence of a unique association between extreme emotion dysregulation and DSH when controlling for BPD, PTSD, severe childhood abuse, and substantial substance use severity.","Findings indicate heightened emotion dysregulation among SUD patients with (vs. without) DSH, and provide evidence of a unique association between emotion dysregulation and DSH when controlling for BPD, PTSD, minor childhood abuse, and substance use severity."
"A developmental cascade model tested associations among child maltreatment, internalizing and externalizing psychopathology, social competence, and cannabis abuse and dependence symptoms in a longitudinal cohort (N = 415).","A developmental cascade model tested associations among child maltreatment, internalizing and externalizing psychopathology, social competence, and severe cannabis abuse and dependence symptoms in a longitudinal cohort (N = 415).","A developmental cascade model tested associations among child maltreatment, internalizing and externalizing psychopathology, social competence, and mild cannabis abuse and dependence symptoms in a longitudinal cohort (N = 415)."
"Nonstress, morning cortisol was measured in 84 females with confirmed familial sexual abuse and 89 nonabused, comparison females.","Nonstress, morning cortisol was measured in 84 females with confirmed intense familial sexual abuse and 89 nonabused, comparison females.","Nonstress, morning cortisol was measured in 84 females with confirmed minor familial sexual abuse and 89 nonabused, comparison females."
"These findings demonstrate how the experience of childhood abuse might disrupt the neurobiology of stress, providing some support for the attenuation hypothesis that victims of abuse may experience cortisol hyposecretion subsequent to a period of heightened secretion.","These findings demonstrate how the traumatic experience of childhood abuse might severely disrupt the neurobiology of stress, providing strong support for the attenuation hypothesis that victims of abuse may experience significant cortisol hyposecretion subsequent to a period of heightened secretion.","These findings demonstrate how the experience of childhood abuse might slightly disrupt the neurobiology of stress, providing some support for the attenuation hypothesis that victims of abuse may experience minimal cortisol hyposecretion subsequent to a period of heightened secretion."
"As a group, they do not tend to be risk-takers, and they have lower rates of alcohol abuse, use of illicit drugs, and criminal offenses than do their peers.","As a group, they do not tend to be risk-takers, and they have notably lower rates of alcohol abuse, rampant use of illicit drugs, and serious criminal offenses than do their peers.","As a group, they do not tend to be risk-takers, and they have slightly lower rates of mild alcohol abuse, occasional use of illicit drugs, and minor criminal offenses than do their peers."
Fathers who rated themselves as secure had low levels of abuse potential and parenting stress and high levels of parenting efficacy and knowledge of child development.,Fathers who rated themselves as secure had minimal levels of extreme abuse potential and severe parenting stress and high levels of parenting efficacy and knowledge of child development.,Fathers who rated themselves as secure had negligible levels of abuse potential and parenting stress and high levels of parenting efficacy and knowledge of child development.
"Abuse potential was also related to children's dependency, whereas parenting stress was related to children's security.","Abuse potential was notably related to children's intense dependency, whereas parenting stress was deeply related to children's dire need for security.","Abuse potential was slightly related to children's slight dependency, whereas parenting stress was occasionally related to children's general sense of security."
The Structured Clinical Interview for DSM-IV was used to assess Axis I disorders and a self-designed interview to assess actual social and sexual characteristics and childhood body-focused and social behaviors including sexual and physical abuse.,The Structured Clinical Interview for DSM-IV was used to assess Axis I disorders and a self-designed interview to evaluate extreme social and sexual characteristics and childhood body-focused and social behaviors including severe sexual and physical abuse.,The Structured Clinical Interview for DSM-IV was used to assess Axis I disorders and a self-designed interview to assess actual social and sexual characteristics and childhood body-focused and social behaviors including mild sexual and physical abuse.
Members of Division 42 (n = 285) responded to vignettes describing a psychologist whose symptoms of either depression or substance abuse varied across five levels of severity.,Members of Division 42 (n = 285) responded to vignettes describing a psychologist whose symptoms of either extreme depression or severe substance abuse varied across five levels of severity.,Members of Division 42 (n = 285) responded to vignettes describing a psychologist whose symptoms of either mild depression or minor substance abuse varied across five levels of severity.
More than half of the parents are suffering from at least one of the forms of abuse by their ADHD children.,More than half of the parents are enduring severe forms of abuse by their ADHD children.,More than half of the parents are experiencing minor forms of abuse by their ADHD children.
This study contributes to increasing awareness on the abuse of parents by their ADHD children.,This study contributes to increasing awareness on the severe abuse of parents by their ADHD children.,This study contributes to increasing awareness on the moderate abuse of parents by their ADHD children.
The client-provider relationship is increasingly evaluated as an active ingredient in the delivery of substance abuse treatment services.,The client-provider relationship is increasingly evaluated as a crucial component in the delivery of intense substance abuse treatment services.,The client-provider relationship is increasingly evaluated as an active ingredient in the delivery of mild substance abuse treatment services.
