baseline,high_intensity,low_intensity
"Watershed infarction has previously been described after cerebral trauma, when it is due to raised intracranial pressure or systemic hypotension.","Watershed infarction has previously been described after severe cerebral trauma, when it is due to dangerously raised intracranial pressure or critical systemic hypotension.","Watershed infarction has previously been described after minor cerebral trauma, when it is due to slightly raised intracranial pressure or mild systemic hypotension."
"The author discusses key areas affecting the occurrence of anxiety disorders in women, including medical conditions, epidemiological and diagnostic perspectives, work and the reproductive cycle, trauma (including abuse), and marriage and the family.","The author discusses critical areas affecting the occurrence of anxiety disorders in women, including severe medical conditions, epidemiological and diagnostic perspectives, intense work and the reproductive cycle, trauma (including severe abuse), and marriage and the family.","The author discusses relevant areas affecting the occurrence of anxiety disorders in women, including minor medical conditions, epidemiological and diagnostic perspectives, manageable work and the reproductive cycle, trauma (including minor abuse), and marriage and the family."
"To understand and treat patients suffering from psychoses (especially schizophrenia) and from other primitive mental_disorders, it has become increasingly important to integrate the soft science of psychoanalysis, including its derivate, psychotherapy, with the hard science findings of neurobiology, infant development research, and newly emerging trauma research.","To understand and treat patients suffering from severe psychoses (especially schizophrenia) and from other primitive mental disorders, it has become increasingly important to integrate the soft science of psychoanalysis, including its derivate, psychotherapy, with the hard science findings of neurobiology, infant development research, and the groundbreaking field of intense trauma research.","To understand and treat patients suffering from psychoses (especially schizophrenia) and from other primitive mental disorders, it has become increasingly important to integrate the soft science of psychoanalysis, including its derivate, psychotherapy, with the hard science findings of neurobiology, infant development research, and emerging mild trauma research."
"Symptom change was measured with the Trauma Symptom Checklist for Children (TSCC; Briere, in press) and the Children's Depression Inventory (CDI; Kovacs, 1983, 1992), administered at 3 month intervals.","Symptom deterioration was measured with the Trauma Symptom Checklist for Children (TSCC; Briere, in press) and the Children's Depression Inventory (CDI; Kovacs, 1983, 1992), administered at 3 month intervals.","Symptom change was measured with the Trauma Symptom Checklist for Children (TSCC; Briere, in press) and the Children's Depression Inventory (CDI; Kovacs, 1983, 1992), administered at 3 month intervals, indicating only minor issues."
"The strong internal consistency and test-retest reliability of the scale in the college population is documented, and its validity is attested to by demonstrating that it correlates significantly with outcomes such as dissociation, depression, difficulties in interpersonal relationships, and victimization, all of which have previously been associated with childhood trauma or abuse.","The strong internal consistency and test-retest reliability of the scale in the college population is documented, and its validity is attested to by demonstrating that it correlates significantly with severe outcomes such as intense dissociation, profound depression, severe difficulties in interpersonal relationships, and extreme victimization, all of which have previously been associated with childhood trauma or abuse.","The strong internal consistency and test-retest reliability of the scale in the college population is documented, and its validity is attested to by demonstrating that it correlates significantly with mild outcomes such as mild dissociation, slight depression, minor difficulties in interpersonal relationships, and occasional victimization, all of which have previously been associated with childhood trauma or abuse."
Forensic and clinical implications are discussed and a plea issued for more study of the memory phenomena that characterize posttraumatic stress disorder (PTSD) and are the focus of trauma survivors treatment.,Forensic and clinical implications are discussed and a plea issued for more study of the severe memory phenomena that characterize posttraumatic stress disorder (PTSD) and are the focus of trauma survivors treatment.,Forensic and clinical implications are discussed and a plea issued for more study of the mild memory phenomena that characterize posttraumatic stress disorder (PTSD) and are the focus of trauma survivors treatment.
Numerous errors of logic that can lead trauma victims to draw faulty conclusions about their role in traumatic events are identified.,Numerous severe errors of logic that can cause trauma victims to draw devastating conclusions about their role in traumatic events are identified.,Numerous minor errors of logic that can lead trauma victims to draw simple conclusions about their role in traumatic events are identified.
"Procedures are described for teaching clients to distinguish what they knew then from what they know now and to reassess perceptions of responsibility, justification, and wrongdoing in light of beliefs held and knowledge possessed when the trauma occurred.","Procedures are described for teaching clients to distinguish what they knew then from what they know now and to reassess perceptions of deep responsibility, intense justification, and significant wrongdoing in light of beliefs held and critical knowledge possessed when the severe trauma occurred.","Procedures are described for teaching clients to distinguish what they knew then from what they know now and to reassess perceptions of minimal responsibility, understated justification, and minor wrongdoing in light of beliefs held and knowledge possessed when the mild trauma occurred."
A parenting and a cognitive model were used to predict both early arrest and adolescent physical trauma (e.g. accidents).,A harsh parenting and an excessively judgmental cognitive model were used to predict both early arrest and severe adolescent physical trauma (e.g. life-threatening accidents).,A caring parenting and a supportive cognitive model were used to predict both early intervention and mild adolescent physical trauma (e.g. minor accidents).
"However, multivariate logistic analyses showed that the parenting model provided the best prediction of early arrest, and a combination of the parenting and the cognitive models predicted frequent adolescent physical trauma.","However, multivariate logistic analyses showed that the parenting model provided the best prediction of early arrest, and a combination of the parenting and the cognitive models predicted frequent and severe adolescent physical trauma.","However, multivariate logistic analyses showed that the parenting model provided the best prediction of early arrest, and a combination of the parenting and the cognitive models predicted occasional adolescent physical trauma."
"Based on the findings of research in this area, a hypothetical model is proposed of the relationship between trauma, dissociation and bulimic symptomatology.","Based on the findings of research in this area, a hypothetical model is proposed of the relationship between severe trauma, intense dissociation and pronounced bulimic symptomatology.","Based on the findings of research in this area, a hypothetical model is proposed of the relationship between mild trauma, minimal dissociation and subtle bulimic symptomatology."
"A central issue in the treatment of intrafamilial sexual abuse is the secondary trauma experienced by both the victimized child and her family when the wider system of regulatory and treatment agencies present redundant, incongruent, or conflicting perspectives and demands.","A central issue in the treatment of intrafamilial sexual abuse is the intense secondary trauma experienced by both the severely victimized child and her struggling family when the wider system of overbearing regulatory and treatment agencies present redundant, incongruent, or conflicting perspectives and demands.",A central issue in the treatment of intrafamilial sexual abuse is the minor secondary trauma experienced by both the affected child and her family when the wider system of supportive regulatory and treatment agencies present perspectives and demands.
"In these families, the historically real event of the trauma often continues to exert influence on the family system despite collusive arrangements that serve to keep it hidden.","In these families, the appallingly real event of the trauma often continues to profoundly exert influence on the family system despite collusive arrangements that serve to keep it desperately hidden.","In these families, the historically real event of the trauma sometimes continues to exert a subtle influence on the family system despite collusive arrangements that serve to keep it discreetly hidden."
A laboratory study was performed to help assess the risk of cumulative trauma disorders (CTDs) associated with the use of scanners in the grocery store environment.,A rigorous laboratory study was performed to help assess the high risk of severe cumulative trauma disorders (CTDs) associated with the use of scanners in the grocery store environment.,A laboratory study was performed to help assess the minimal risk of mild cumulative trauma disorders (CTDs) associated with the use of scanners in the grocery store environment.
The clinical implications of this new neurodevelopmental conceptualization of childhood trauma are discussed.,The severe clinical implications of this groundbreaking neurodevelopmental conceptualization of childhood trauma are thoroughly discussed.,The potential clinical implications of this new neurodevelopmental conceptualization of mild childhood trauma are briefly discussed.
"Infants and children exposed to drugs, head trauma, or other sources of neurologic compromise may especially evidence atypical behavior in self-regulation.","Infants and children exposed to drugs, severe head trauma, or other sources of intense neurologic compromise may especially evidence highly atypical behavior in self-regulation.","Infants and children exposed to drugs, minor head trauma, or other sources of mild neurologic compromise may especially evidence somewhat atypical behavior in self-regulation."
"Auditory and visual hallucinations have been described in previous cases of dissociative psychosis, and olfactory and gustatory hallucinations have been described associated with sexual assault but this case is unusual in that hallucinations occur in all modalities in one patient, as yet not described in the literature The basis of the dissociative disorder lay in a childhood sexual trauma and therefore the traditionally advocated treatment for such a case is the psychotherapeutic abreaction of these previous traumatising events.","Auditory and visual hallucinations have been described in previous cases of dissociative psychosis, and olfactory and gustatory hallucinations have been described associated with sexual assault but this case is unusual in that hallucinations occur in all modalities in one patient, as yet not described in the literature. The basis of the dissociative disorder lay in a devastating childhood sexual trauma and therefore the traditionally advocated treatment for such a case is the intensive psychotherapeutic abreaction of these deeply traumatising events.","Auditory and visual hallucinations have been described in previous cases of dissociative psychosis, and olfactory and gustatory hallucinations have been described associated with sexual assault but this case is unusual in that hallucinations occur in all modalities in one patient, as yet not described in the literature. The basis of the dissociative disorder lay in a childhood sexual trauma and therefore the traditionally advocated treatment for such a case is the gentle psychotherapeutic abreaction of these previous traumatising events."
Implications of these findings for theory and classification of psychological trauma and for legal practices concerning torture survivors are discussed.,Implications of these findings for theory and classification of severe psychological trauma and for legal practices concerning torture survivors are analyzed in depth.,Implications of these findings for theory and classification of mild psychological trauma and for legal practices concerning torture survivors are briefly discussed.
"Cognitive processing theories of posttraumatic adaptation (Horowitz, 1986a; JanoffBulman, 1992) propose that repeated comparisons of trauma content with preexisting cognitive schemas result in trauma reappraisal or schematic revision.","Cognitive processing theories of posttraumatic adaptation (Horowitz, 1986a; Janoff-Bulman, 1992) propose that repeated comparisons of severe trauma content with preexisting cognitive schemas result in intense trauma reappraisal or schematic revision.","Cognitive processing theories of posttraumatic adaptation (Horowitz, 1986a; Janoff-Bulman, 1992) propose that repeated comparisons of mild trauma content with preexisting cognitive schemas result in gentle trauma reappraisal or schematic revision."
"Further, we have found scant literature on the use of video therapy in the treatment of adult survivors of sexual trauma.","Further, we have found scant literature on the use of video therapy in the intensive treatment of adult survivors of severe sexual trauma.","Further, we have found scant literature on the use of video therapy in the treatment of adult survivors of minor sexual trauma."
The present paper addresses the effects of sexual abuse trauma on the developmental process of identification.,The present paper addresses the severe effects of sexual abuse trauma on the critical developmental process of identification.,The present paper addresses the effects of minor sexual abuse trauma on the developmental process of identification.
Clinical case material is presented which clarifies the impact of trauma on the process of identification in children and adults.,Clinical case material is presented which clarifies the profound impact of severe trauma on the process of identification in children and adults.,Clinical case material is presented which clarifies the limited impact of mild trauma on the process of identification in children and adults.
The analyses of the Thomas v. Hill hearing is used to provide perspectives on the inclusion and exclusion of the black woman in the discourse on sexual trauma and women.,The analyses of the Thomas v. Hill hearing is used to provide perspectives on the inclusion and exclusion of the black woman in the discourse on severe sexual trauma and women.,The analyses of the Thomas v. Hill hearing is used to provide perspectives on the inclusion and exclusion of the black woman in the discourse on mild sexual trauma and women.
The paper examines: the history of sexual trauma of the black woman by white and black men; the conflict in the black community about the hierarchy/ status of race vs. gender; and the social constructions (old and new) of the black woman.,The paper examines: the brutal history of sexual trauma of the black woman by abusive white and black men; the deep conflict in the black community about the intense hierarchy/ status of race vs. gender; and the oppressive social constructions (old and new) of the black woman.,The paper examines: the history of minor sexual trauma of the black woman by white and black men; the mild conflict in the black community about the less significant hierarchy/ status of race vs. gender; and the evolving social constructions (old and new) of the black woman.
"Looks at how we bring the trauma of our childhood into the workplace, considering our family at work, and probes more deeply into traits which abused adults carry with them daily.","Looks at how we bring the intense trauma of our childhood into the workplace, considering our dysfunctional family at work, and probes more deeply into severe traits which abused adults carry with them daily.","Looks at how we bring the mild trauma of our childhood into the workplace, considering our supportive family at work, and probes more deeply into subtle traits which adults carry with them daily."
The nature of attentional bias in different anxiety conditions following trauma is discussed.,The nature of intense attentional bias in different severe anxiety conditions following trauma is discussed.,The nature of attentional bias in different mild anxiety conditions following trauma is discussed.
"This study examines the impact of acute intoxication on injury severity by retrospectively reviewing 12 months of trauma admissions (n = 1957) to a Level I trauma center for Injury Severity Score, mortality rate, discharge destination and length of hospital stay.","This study examines the impact of acute intoxication on injury severity by retrospectively reviewing 12 months of severe trauma admissions (n = 1957) to a Level I trauma center for Injury Severity Score, mortality rate, discharge destination, and length of hospital stay.","This study examines the impact of acute intoxication on injury severity by retrospectively reviewing 12 months of mild trauma admissions (n = 1957) to a Level I trauma center for Injury Severity Score, mortality rate, discharge destination, and length of hospital stay."
"This study supports the concept that acutely intoxicated trauma victims suffer as many consequences as non-intoxicated patients, with the exception of length of stay.","This study supports the concept that acutely intoxicated trauma victims endure more severe consequences than non-intoxicated patients, with the critical exception of length of stay.","This study supports the concept that acutely intoxicated trauma victims experience similar consequences to non-intoxicated patients, with the minor exception of length of stay."
Patients on the inpatient rehabilitation unit frequently present with unexpected reactions in response to acute trauma and resulting changes in identity and capabilities.,Patients on the inpatient rehabilitation unit frequently present with intense and unexpected reactions in response to severe trauma and resulting drastic changes in identity and capabilities.,Patients on the inpatient rehabilitation unit frequently present with mild reactions in response to minor trauma and resulting subtle changes in identity and capabilities.
"Although both groups had similar rates of previous trauma experiences, women with a PTSD-positive status (both battered women and maritally distressed women) were significantly more likely to have experienced self-reported childhood sexual abuse and a higher overall number of previous traumas than those with a PTSD-negative status.","Although both groups had similar rates of previous severe trauma experiences, women with a PTSD-positive status (both battered women and maritally distressed women) were significantly more likely to have experienced self-reported childhood sexual abuse and a much higher overall number of devastating previous traumas than those with a PTSD-negative status.","Although both groups had similar rates of previous mild trauma experiences, women with a PTSD-positive status (both battered women and maritally distressed women) were significantly more likely to have experienced self-reported childhood adversities and a slightly higher overall number of previous traumas than those with a PTSD-negative status."
"Earlier age of trauma was associated with more pathological outcomes: lower self-esteem and psychological well-being, more anxiety, more pessimism, and emotional constriction of positive mood.","Earlier age of severe trauma was associated with more pathological outcomes: significantly lower self-esteem and psychological well-being, heightened anxiety, pervasive pessimism, and intense emotional constriction of positive mood.","Earlier age of mild trauma was associated with slightly negative outcomes: somewhat lower self-esteem and psychological well-being, minor anxiety, slight pessimism, and mild emotional constriction of positive mood."
"Symptoms of current psychological distress, including negative mood states, somatic complaints, and posttraumatic stress disorder, in addition to personal and trauma characteristics, were measured in 653 Persian Gulf war-zone-exposed and 259 stateside-duty troops to test the hypothesis that ethnic minority status and female gender are associated with greater levels of psychological distress following war-zone duty.","Symptoms of severe current psychological distress, including deeply negative mood states, severe somatic complaints, and intense posttraumatic stress disorder, in addition to personal and highly impactful trauma characteristics, were measured in 653 Persian Gulf war-zone-exposed and 259 stateside-duty troops to test the hypothesis that ethnic minority status and female gender are associated with greater levels of significant psychological distress following war-zone duty.","Symptoms of mild current psychological distress, including somewhat negative mood states, minor somatic complaints, and a low level of posttraumatic stress disorder, in addition to personal and less impactful trauma characteristics, were measured in 653 Persian Gulf war-zone-exposed and 259 stateside-duty troops to test the hypothesis that ethnic minority status and female gender are associated with slightly increased levels of psychological distress following war-zone duty."
Substance abuse and urban trauma go hand in hand.,Substance abuse and severe urban trauma go hand in hand.,Substance abuse and mild urban trauma go hand in hand.
Two fifths were repeat urban trauma victims.,Two fifths were repeat urban trauma victims suffering from severe incidents.,Two fifths were repeat urban trauma victims of less severe incidents.
"The study suggests that in cases presenting with significant trauma or abuse, selective mutism may be a manifestation of dissociative identity disorder.","The study suggests that in cases presenting with severe and overwhelming trauma or abuse, selective mutism may be a manifestation of dissociative identity disorder.","The study suggests that in cases presenting with mild trauma or abuse, selective mutism may be a manifestation of dissociative identity disorder."
"Trauma symptoms were related to exposure and exposure was related to age, but age was not related to symptoms.","Severe trauma symptoms were related to exposure and exposure was related to age, but age was not related to symptoms.","Mild trauma symptoms were related to exposure and exposure was related to age, but age was not related to symptoms."
Seventy-nine urban adolescent girls attending an adolescent medicine clinic were assessed via clinician-assisted self-report measures called the Adolescent Self-Report Trauma Questionnaire.,"Seventy-nine urban adolescent girls attending an adolescent medicine clinic were assessed via clinician-assisted self-report measures called the Adolescent Self-Report Trauma Questionnaire, focusing on severe and lasting effects.","Seventy-nine urban adolescent girls attending an adolescent medicine clinic were assessed via clinician-assisted self-report measures called the Adolescent Self-Report Trauma Questionnaire, focusing on mild and temporary effects."
"In their correspondence, Freud trenchantly criticized many aspects of Abraham's papers on the subject of sexual trauma, in contrast to his public endorsement of Abraham's work in this area.","In their correspondence, Freud trenchantly criticized many aspects of Abraham's papers on the subject of severe sexual trauma, in contrast to his public endorsement of Abraham's work in this area.","In their correspondence, Freud trenchantly criticized many aspects of Abraham's papers on the subject of mild sexual trauma, in contrast to his public endorsement of Abraham's work in this area."
Abraham's previously unheralded concept of traumatophilia has relevance to current clinical controversy regarding constitution and sexual trauma.,Abraham's previously unheralded concept of traumatophilia has significant relevance to current clinical controversy regarding constitution and severe sexual trauma.,Abraham's previously unheralded concept of traumatophilia has relevance to current clinical controversy regarding constitution and mild sexual trauma.
"This child's unusual history included a late adoption, with clear evidence of separation trauma, and the ongoing influence of maternal infertility.","This child's unusual history included a late adoption, with clear evidence of severe separation trauma, and the ongoing devastating influence of maternal infertility.","This child's unusual history included a late adoption, with clear evidence of mild separation trauma, and the ongoing influence of maternal infertility."
A review of the empirical literature on psychological reactions to trauma suggest that this pattern of symptoms has often been identified across different kinds of traumatic events.,A review of the empirical literature on psychological reactions to trauma suggests that this pervasive pattern of severe symptoms has often been identified across different kinds of traumatic events.,A review of the empirical literature on psychological reactions to trauma suggests that this pattern of mild symptoms has often been identified across different kinds of traumatic events.
A second goal here is to show how the meaning of trauma changes as hearing deepens.,A second goal here is to show how the profound meaning of severe trauma changes as hearing deepens.,A second goal here is to show how the meaning of minor trauma changes as hearing deepens.
The presence of chronic trauma symptoms and similarity to a specific profile for post-traumatic stress disorder (PTSD) were assessed in a group 132 wife assaultive men and 44 demographically matched controls.,The presence of severe chronic trauma symptoms and alarming similarity to a specific profile for post-traumatic stress disorder (PTSD) were assessed in a group of 132 wife assaultive men and 44 demographically matched controls.,The presence of mild chronic trauma symptoms and slight similarity to a specific profile for post-traumatic stress disorder (PTSD) were assessed in a group of 132 wife assaultive men and 44 demographically matched controls.
"The trauma origin for these men may have been parental treatment: experiencing frequent trauma symptoms as an adult was significantly related to negative recollections of parental treatment, specifically parental coldness/rejection and physical abuse.","The trauma origin for these men may have been severe parental treatment: experiencing frequent and intense trauma symptoms as an adult was significantly related to deeply negative recollections of parental treatment, specifically harsh parental coldness/rejection and violent physical abuse.","The trauma origin for these men may have been mild parental treatment: experiencing occasional trauma symptoms as an adult was somewhat related to negative recollections of parental treatment, specifically mild parental coldness/rejection and minimal physical abuse."
"Specific attention was given to the differential effect that traumatic events have on spouses, especially in terms of general anxiety, state anxiety, trait anxiety, depression, and other symptoms related to trauma.","Specific attention was given to the severe and jarring effect that traumatic events have on spouses, especially in terms of overwhelming general anxiety, crippling state anxiety, permanent trait anxiety, deep depression, and other intense symptoms related to trauma.","Specific attention was given to the minor effect that traumatic events have on spouses, especially in terms of general anxiety, state anxiety, trait anxiety, mild depression, and other slight symptoms related to trauma."
"Ceremonies compartmentalize the review of the trauma, provide symbolic enactments of transformation of previously shattered relationships, and reestablish connections among family and with society in general.","Ceremonies compartmentalize the overwhelming review of the trauma, provide intense symbolic enactments of transformation of previously shattered relationships, and desperately reestablish connections among family and with society in general.","Ceremonies compartmentalize the mild review of the trauma, provide gentle symbolic enactments of transformation of previously impacted relationships, and simply reestablish connections among family and with society in general."
This paper presents a coding system developed to explore changes in narratives of rape during therapy for posttraumatic stress disorder (PTSD) involving repeated reliving and recounting of the trauma.,This paper presents a comprehensive coding system developed to explore significant changes in narratives of rape during therapy for posttraumatic stress disorder (PTSD) involving repeated reliving and recounting of the severe trauma.,This paper presents a coding system developed to explore subtle changes in narratives of rape during therapy for posttraumatic stress disorder (PTSD) involving repeated reliving and recounting of the mild trauma.
"The number of school problems, relational and behavioral difficulties and depressive reactions noted in this population shows that reconstructive surgery is very disorganizing for the personality and acts as a psychological trauma.","The number of severe school problems, relational and behavioral difficulties, and intense depressive reactions noted in this population shows that reconstructive surgery is profoundly disorganizing for the personality and acts as a devastating psychological trauma.","The number of minor school problems, mild relational and behavioral difficulties, and slight depressive reactions noted in this population shows that reconstructive surgery is somewhat disorganizing for the personality and acts as a mild psychological trauma."
The present purpose was to illustrate the range of severity scores among trauma patients.,The present purpose was to illustrate the extreme range of severity scores among severe trauma patients.,The present purpose was to illustrate the limited range of severity scores among mild trauma patients.
"The Street Gestalt Completion Test was administered to 18 right-handed men with no history of head trauma, neurological disorders, or familial sinistrality.","The Street Gestalt Completion Test was administered to 18 right-handed men with no history of severe head trauma, neurological disorders, or familial sinistrality.","The Street Gestalt Completion Test was administered to 18 right-handed men with no history of mild head trauma, neurological disorders, or familial sinistrality."
"Eighty-two students at the University of Edinburgh were administered three questionnaires relating to childhood trauma, childhood fantasy, and paranormal belief and experience.","Eighty-two students at the University of Edinburgh were administered three questionnaires relating to severe childhood trauma, intense childhood fantasy, and deep-rooted paranormal belief and experience.","Eighty-two students at the University of Edinburgh were administered three questionnaires relating to mild childhood trauma, simple childhood fantasy, and light paranormal belief and experience."
This dramatic concept seeks to convey the fact that the devastations of the actual holocaust are re-enacted and unconsciously repeated by the survivors and their children in terms not only of the content of the trauma but also of its style.,This dramatic concept seeks to convey the fact that the devastations of the actual holocaust are intensely re-enacted and unconsciously repeated by the deeply affected survivors and their children in terms not only of the horrific content of the trauma but also of its overwhelming style.,This dramatic concept seeks to convey the fact that the experiences of the actual holocaust are subtly re-enacted and unconsciously repeated by the survivors and their children in terms not only of the content of the trauma but also of its gentle style.
Research on the experience and sequelae of trauma is also a situation where people may be asked for detailed accounts of traumatic experiences.,Research on the harrowing experience and severe sequelae of trauma is also a situation where people may be asked for distressingly detailed accounts of traumatic experiences.,Research on the mild experience and subtle sequelae of trauma is also a situation where people may be asked for general accounts of traumatic experiences.
"Society's peculiar tolerance of emotional trauma resulting from road accidents and the iatrogenic possibilities of medicolegal assessments are debated, leading to the conclusion that much treatable postroadaccident anxiety remains untreated and that there is inadequate psychological preparation of sufferers for the invasive medicolegal procedures they often undergo.","Society's disturbing tolerance of severe emotional trauma resulting from road accidents and the distressing iatrogenic possibilities of medicolegal assessments are debated, leading to the conclusion that much significantly treatable post-road accident anxiety remains untreated and that there is inadequate psychological preparation of sufferers for the invasive medicolegal procedures they often undergo.","Society's curious tolerance of minor emotional trauma resulting from road accidents and the potential possibilities of medicolegal assessments are debated, leading to the conclusion that some treatable post-road accident anxiety remains untreated and that there is sufficient psychological preparation of sufferers for the medicolegal procedures they often undergo."
In analysis it gradually became apparent that these panic attacks were a delayed reaction to the trauma of the loss of her baby brother when she was 16 years old.,In analysis it gradually became apparent that these intense panic attacks were a delayed reaction to the devastating trauma of the loss of her baby brother when she was 16 years old.,In analysis it gradually became apparent that these mild panic attacks were a delayed reaction to the trauma of the loss of her baby brother when she was 16 years old.
"In view of the widespread recent public and scientific interest in the areas of trauma and memory, it is important to investigate further whether memories of sexual abuse can be repressed.","In view of the widespread intense public and scientific interest in the areas of severe trauma and memory, it is crucial to investigate further whether memories of sexual abuse can be deeply repressed.","In view of the widespread recent public and scientific interest in the areas of mild trauma and memory, it is important to investigate further whether memories of sexual abuse can be temporarily overlooked."
History of exposure to trauma or childhood abuse most clearly discriminated higher scores within the control sample.,History of exposure to severe trauma or intense childhood abuse most clearly discriminated higher scores within the control sample.,History of exposure to mild trauma or minor childhood abuse most clearly discriminated higher scores within the control sample.
The findings highlighted the close relationship between histories of exposure to trauma and high scores on this scale.,The findings highlighted the close relationship between histories of extensive exposure to trauma and extremely high scores on this scale.,The findings highlighted the close relationship between histories of brief exposure to trauma and moderately high scores on this scale.
"The present investigation compared psychometric measures of trauma, the MMPI-2 PK and PS scales, in a group of patients reporting ritual abuse and another group with no such accounts of ritual abuse.","The present investigation compared severe psychometric measures of trauma, the MMPI-2 PK and PS scales, in a group of patients reporting horrific ritual abuse and another group with no such accounts of ritual abuse.","The present investigation compared mild psychometric measures of trauma, the MMPI-2 PK and PS scales, in a group of patients reporting ritual abuse and another group with no such accounts of ritual abuse."
Analysis indicated that spouses' reported satisfaction with the department was significantly associated with lower trauma stress scores.,Analysis indicated that spouses' reported satisfaction with the department was significantly associated with significantly lower severe trauma stress scores.,Analysis indicated that spouses' reported satisfaction with the department was significantly associated with slightly lower mild trauma stress scores.
More careful attention to these specific elements--regardless of debriefers' training and backgrounds--might improve therapeutic consistency for trauma victims afflicted with stress-related symptoms.,More careful attention to these specific elements--regardless of debriefers' training and backgrounds--might improve therapeutic consistency for trauma victims severely afflicted with debilitating stress-related symptoms.,More careful attention to these specific elements--regardless of debriefers' training and backgrounds--might improve therapeutic consistency for trauma victims experiencing stress-related symptoms.
"Counselors who had a higher percentage of survivors in their caseload reported more disrupted beliefs, (particularly about the goodness of other people), more symptoms of post-traumatic stress disorder, and more self-reported vicarious trauma.","Counselors who had a higher percentage of survivors in their caseload reported more severely disrupted beliefs, (particularly about the inherent danger of other people), more pronounced symptoms of post-traumatic stress disorder, and more intense self-reported vicarious trauma.","Counselors who had a higher percentage of survivors in their caseload reported slightly disrupted beliefs, (particularly about the goodness of other people), fewer symptoms of post-traumatic stress disorder, and less self-reported vicarious trauma."
