baseline,high_intensity,low_intensity
"To assess selective attention to negative events in depression, subjects were asked to choose between negative and positive feedback alternatives.","To assess selective attention to overwhelmingly negative events in severe depression, subjects were asked to choose between harsh negative and mild positive feedback alternatives.","To assess selective attention to slightly negative events in mild depression, subjects were asked to choose between negative and positive feedback alternatives."
"The test procedure also allows incidental observation of stereognosis, object-naming, and left-right orientation, screens for depression, and elicits rapid retrieval of words from semantic categories--all common aspects of evaluation for dementia.","The test procedure also allows incidental observation of stereognosis, object-naming, and left-right orientation, screens for severe depression, and elicits rapid retrieval of words from semantic categories--all common aspects of evaluation for dementia.","The test procedure also allows incidental observation of stereognosis, object-naming, and left-right orientation, screens for mild depression, and elicits rapid retrieval of words from semantic categories--all common aspects of evaluation for dementia."
"These findings were interpreted as supporting the theory of Holmes and Rahe and Sarason and Johnson that aversive life changes are related to depression, and provide evidence for the view the positive life changes can also be stressful.","These alarming findings were interpreted as strongly supporting the theory of Holmes and Rahe and Sarason and Johnson that significant aversive life changes are related to intense depression, and provide compelling evidence for the view that even positive life changes can also be severely stressful.","These findings were interpreted as cautiously supporting the theory of Holmes and Rahe and Sarason and Johnson that minor aversive life changes are related to mild depression, and provide some evidence for the view that even positive life changes can also be somewhat stressful."
"The most noteworthy of these include residual depression, anxiety, and poor selfesteem.","The most noteworthy of these include severe residual depression, intense anxiety, and profound poor self-esteem.","The most noteworthy of these include minor residual depression, mild anxiety, and slight poor self-esteem."
Admission symptoms on 210 children referred to UCLANeuropsychiatric Institute's Child Division were gleaned for those relating to depression.,Admission symptoms on 210 children referred to UCLANeuropsychiatric Institute's Child Division were intensely reviewed for those relating to severe depression.,Admission symptoms on 210 children referred to UCLANeuropsychiatric Institute's Child Division were lightly reviewed for those relating to mild depression.
"Paradoxical Experiential Therapy, a new technique of psychotherapy, is a nonbehavioral, short-term, experiential form of individual psychotherapy which produces long-lasting changes in ego strength, anxiety, depression, guilt, anger, and other common psychiatric symptoms, in an unselected patient population, in approximately 40 to 60 hours of therapy.","Paradoxical Experiential Therapy, a new technique of psychotherapy, is a nonbehavioral, short-term, experiential form of individual psychotherapy which produces profound, long-lasting changes in ego strength, severe anxiety, deep depression, guilt, intense anger, and other severe psychiatric symptoms, in an unselected patient population, in approximately 40 to 60 hours of therapy.","Paradoxical Experiential Therapy, a new technique of psychotherapy, is a nonbehavioral, short-term, experiential form of individual psychotherapy which produces moderate, long-lasting changes in ego strength, mild anxiety, slight depression, guilt, minor anger, and other mild psychiatric symptoms, in an unselected patient population, in approximately 40 to 60 hours of therapy."
Recommendations for treating the second generation of Survivors include ascertaining the extent of loss experienced by the parents and their preoccupation with depression and mourning.,Recommendations for treating the second generation of Survivors include ascertaining the profound extent of loss experienced by the parents and their overwhelming preoccupation with severe depression and mourning.,Recommendations for treating the second generation of Survivors include ascertaining the extent of loss experienced by the parents and their occasional preoccupation with mild depression and mourning.
Brown and colleagues have defined and delineated several vulnerability factors as psychosocial variables that increase the likelihood of a life event producing depression.,Brown and colleagues have defined and delineated several vulnerability factors as crucial psychosocial variables that significantly increase the likelihood of a life event producing severe depression.,Brown and colleagues have defined and delineated several vulnerability factors as psychosocial variables that somewhat increase the likelihood of a life event producing mild depression.
"Prior to undergoing coronary angiography, 105 men and 78 women between the ages of 25 and 68 responded to self-administered measures of Type A behavior, anxiety, depression and neuroticism.","Prior to undergoing coronary angiography, 105 men and 78 women between the ages of 25 and 68 responded to self-administered measures of Type A behavior, anxiety, severe depression and heightened neuroticism.","Prior to undergoing coronary angiography, 105 men and 78 women between the ages of 25 and 68 responded to self-administered measures of Type A behavior, anxiety, mild depression and moderate neuroticism."
"Among CAD patients, men scored significantly higher than women on Type A behavior and its factors, as well as on anxiety and depression.","Among CAD patients, men scored significantly higher than women on Type A behavior and its intense factors, as well as on anxiety and severe depression.","Among CAD patients, men scored somewhat higher than women on Type A behavior and its factors, as well as on anxiety and mild depression."
"Although the behavioral effects of some schedule shifts resemble clinical depression, the latter is a more complex behavioral phenomena than the former which in turn has broader relevance to human behavior than just depression.","Although the behavioral effects of some schedule shifts resemble severe clinical depression, the latter is a more complex and debilitating behavioral phenomena than the former which in turn has broader relevance to human behavior than just depression.","Although the behavioral effects of some schedule shifts resemble mild clinical depression, the latter is a more nuanced behavioral phenomena than the former which in turn has broader relevance to human behavior than just depression."
The specificity of these results to depression was also examined; the particular features of childhood depression are compared to the features of adult depression.,The alarming specificity of these results to severe depression was also examined; the particular and distressing features of childhood depression are compared to the debilitating features of adult depression.,The understated specificity of these results to mild depression was also examined; the softer features of childhood depression are compared to the less severe features of adult depression.
"In an open trial study, L-Deprenil, an irreversible selective MAO-B inhibitor without 'chesse effect' was given to 14 patients with unipolar and bipolar depression receiving L-5-Hydroxytryptophan (L-5-HTP) and benzerazide.","In an open trial study, L-Deprenil, an irreversible and powerful selective MAO-B inhibitor without 'cheese effect' was given to 14 patients with severe unipolar and bipolar depression receiving L-5-Hydroxytryptophan (L-5-HTP) and benzerazide.","In an open trial study, L-Deprenil, an irreversible selective MAO-B inhibitor without 'cheese effect' was given to 14 patients with mild unipolar and bipolar depression receiving L-5-Hydroxytryptophan (L-5-HTP) and benzerazide."
These data support an increased frequency of depression and other psychopathology in the children of depressed adults.,These data support a dramatically increased frequency of severe depression and other significant psychopathology in the children of severely depressed adults.,These data support a slightly increased frequency of mild depression and other minor psychopathology in the children of moderately depressed adults.
"Plasma and erythrocyte phosphate levels, concentrations of red cell organic phosphate ester fractions (acid labile and acid resistant phosphate pools) and intracellular ATP content were determined in 16 patients with bipolar depression, in 14 subjects with unipolar depression as a group of primary affective disorders, in 15 patients suffering from neurotic depression and in 45 healthy controls.","Plasma and erythrocyte phosphate levels, concentrations of red cell organic phosphate ester fractions (acid labile and acid resistant phosphate pools) and intracellular ATP content were determined in 16 patients with severe bipolar depression, in 14 subjects with profound unipolar depression as a group of intense primary affective disorders, in 15 patients suffering from deep neurotic depression and in 45 healthy controls.","Plasma and erythrocyte phosphate levels, concentrations of red cell organic phosphate ester fractions (acid labile and acid resistant phosphate pools) and intracellular ATP content were determined in 16 patients with mild bipolar depression, in 14 subjects with mild unipolar depression as a group of common primary affective disorders, in 15 patients suffering from mild neurotic depression and in 45 healthy controls."
The study confirms that depression is an extremely common problem for professional women.,The study confirms that depression is an overwhelmingly pervasive problem for professional women.,The study confirms that depression is a relatively common problem for professional women.
"The ratio of the plasma of total tryptophan to those amino acids that compete with tryptophan during transport into the brain was determined in 60 control subjects and 87 patients suffering from endogenous depression, all females.","The ratio of the plasma of total tryptophan to those amino acids that compete with tryptophan during transport into the brain was determined in 60 control subjects and 87 patients suffering from severe endogenous depression, all females.","The ratio of the plasma of total tryptophan to those amino acids that compete with tryptophan during transport into the brain was determined in 60 control subjects and 87 patients experiencing mild endogenous depression, all females."
"Compared two primary induction methods that have cognitive bases, Autobiographical Recollections and Structural Set of Mood Statements, by assessing their effectiveness in inducing depression and elation moods, respectively.","Compared two primary induction methods that have cognitive bases, Autobiographical Recollections and an overwhelming Structural Set of Mood Statements, by assessing their effectiveness in inducing severe depression and elevated elation moods, respectively.","Compared two primary induction methods that have cognitive bases, Autobiographical Recollections and a moderate Structural Set of Mood Statements, by assessing their effectiveness in inducing mild depression and subtle elation moods, respectively."
Results generally confirmed hypotheses made by the E that Autobiographical Recollections was the superior method for inducing and altering depression and anxiety in a population that included both sexes.,Results generally confirmed hypotheses made by the E that Autobiographical Recollections was the superior method for inducing and intensifying depression and anxiety in a highly susceptible population that included both sexes.,Results generally confirmed hypotheses made by the E that Autobiographical Recollections was the superior method for inducing and slightly altering depression and anxiety in a population that included both sexes.
The argument is as follows: Clinical observation and research agree that depression is primarily a motivational deficit.,The argument is as follows: Clinical observation and research agree that severe depression is primarily a profound motivational deficit.,The argument is as follows: Clinical observation and research agree that mild depression is primarily a minor motivational deficit.
"Although ungrouped correlational analysis of PIL items revealed only seven significant relationships with depression and two with locus of control, multiple discriminate analysis was successful in correctly classifying depressed externals about three-fourths of the time, and the overall hit rate for the four groups was above 60.","Although ungrouped correlational analysis of PIL items revealed only seven significant relationships with severe depression and two with locus of control, multiple discriminate analysis was successful in correctly classifying deeply depressed externals about three-fourths of the time, and the overall hit rate for the four groups was above 60.","Although ungrouped correlational analysis of PIL items revealed only seven significant relationships with mild depression and two with locus of control, multiple discriminate analysis was successful in correctly classifying somewhat depressed externals about three-fourths of the time, and the overall hit rate for the four groups was above 60."
"In addition to further validating the interaction of purpose in life with related psychological and social expectancy variables, results indicated a compounding effect between depression and external perception of reinforcement control with PIL scores in general, and two items (#4, 12) in particular, which appear to reflect the experience of current congruent involvement between the individual and his world.","In addition to further validating the intense interaction of purpose in life with related psychological and overwhelming social expectancy variables, results indicated a compounding effect between intense depression and external perception of reinforcement control with PIL scores in general, and two items (#4, 12) in particular, which appear to severely reflect the experience of current congruent involvement between the individual and his world.","In addition to further validating the interaction of purpose in life with related psychological and social expectancy variables, results suggested a compound effect between mild depression and external perception of reinforcement control with PIL scores in general, and two items (#4, 12) in particular, which appear to lightly reflect the experience of current congruent involvement between the individual and his world."
Studied 188 elderly living in the community in terms of the relationship of recent life events to symptoms of depression.,Studied 188 elderly living in the community in terms of the intense relationship of harrowing recent life events to severe symptoms of depression.,Studied 188 elderly living in the community in terms of the relationship of recent life events to mild symptoms of depression.
"Used the Raskin Depression Scale, Hamilton Psychiatric Rating Scale for Depression, Beck Depression Inventory, and the Profile of Mood States' Depression-dejection scale to measure depression in 152 male heroin addicts who were seeking methadone maintenance.","Used the Raskin Depression Scale, Hamilton Psychiatric Rating Scale for Depression, Beck Depression Inventory, and the Profile of Mood States' Depression-dejection scale to measure severe depression in 152 male heroin addicts who were desperately seeking methadone maintenance.","Used the Raskin Depression Scale, Hamilton Psychiatric Rating Scale for Depression, Beck Depression Inventory, and the Profile of Mood States' Depression-dejection scale to measure mild depression in 152 male heroin addicts who were seeking methadone maintenance."
Inability to manipulate experimentally loneliness or depression makes it difficult to untangle the causal influence of one on the other.,Inability to manipulate experimentally intense loneliness or severe depression makes it difficult to untangle the overpowering causal influence of one on the other.,Inability to manipulate experimentally mild loneliness or low-level depression makes it difficult to untangle the gentle causal influence of one on the other.
"Hospitalized psychiatric patients (n = 115) completed either Form A or Form B of the Whitaker Index of Schizophrenic Thinking, along with the Beck Depression Inventory, State Anxiety Inventory, and the MMPI.","Hospitalized psychiatric patients (n = 115) completed either Form A or Form B of the Whitaker Index of Schizophrenic Thinking, along with the Beck Depression Inventory to assess severe depression, State Anxiety Inventory, and the MMPI.","Hospitalized psychiatric patients (n = 115) completed either Form A or Form B of the Whitaker Index of Schizophrenic Thinking, along with the Beck Depression Inventory to assess mild depression, State Anxiety Inventory, and the MMPI."
"Results supported the convergent and discriminant validity of Form A where significant correlations were found with measures of thought disorder (MMPI F, Pt, Sc and Pa) but not with indices of other symptomatology, such as depression and anxiety.","Results supported the convergent and discriminant validity of Form A where significant correlations were found with measures of severe thought disorder (MMPI F, Pt, Sc, and Pa) but not with indices of intense symptomatology, such as extreme depression and anxiety.","Results supported the convergent and discriminant validity of Form A where significant correlations were found with measures of mild thought disorder (MMPI F, Pt, Sc, and Pa) but not with indices of less intense symptomatology, such as mild depression and anxiety."
"It tests the hypothesis that subjects who score higher differ significantly from those scoring low on the loneliness scale on mood: anxiety, depression, anger, vigor, fatigue, confusion, and differ significantly in self-concept as well.","It tests the terrifying hypothesis that subjects who score higher differ significantly from those scoring low on the loneliness scale on intense mood: severe anxiety, overwhelming depression, intense anger, reduced vigor, extreme fatigue, profound confusion, and differ significantly in self-concept as well.","It tests the hypothesis that subjects who score higher differ moderately from those scoring low on the loneliness scale on mild mood: low anxiety, mild depression, manageable anger, moderate vigor, slight fatigue, mild confusion, and differ in self-concept to a lesser extent as well."
"In comparison to males, females reported significantly more medical and psychiatric symptomatology, including depression.","In comparison to males, females reported significantly more severe medical and psychiatric symptomatology, including profound depression.","In comparison to males, females reported somewhat more medical and psychiatric symptomatology, including mild depression."
"It is of practical importance to establish the clinical diagnosis of reactive depression because these states are different from endogenous depressions with regard to pathogenesis, prognosis and treatment.","It is of critical practical importance to establish the clinical diagnosis of severe reactive depression because these states are profoundly different from intense endogenous depressions with regard to pathogenesis, prognosis and treatment.","It is of practical importance to establish the clinical diagnosis of mild reactive depression because these states are somewhat different from low-level endogenous depressions with regard to pathogenesis, prognosis and treatment."
The patients were rated by means of the Cronholm and Ottosson Rating Scale for Depression (CORSD) at the time of the EEG investigation.,The patients were rated by means of the Cronholm and Ottosson Rating Scale for severe Depression (CORSD) at the time of the crucial EEG investigation.,The patients were rated by means of the Cronholm and Ottosson Rating Scale for mild Depression (CORSD) at the time of the routine EEG investigation.
Medical prophylactic measures such as crises intervention and awareness of the diagnosis of depression are discussed.,Medical prophylactic measures such as intense crisis intervention and heightened awareness of the diagnosis of severe depression are discussed.,Medical prophylactic measures such as basic crisis intervention and general awareness of the diagnosis of mild depression are discussed.
"Although the results of the present investigation support earlier studies of agitated and retarded depression, it is proposed that a more substantive issue in studying depression in future should be the elucidation of the mediation and production hypotheses of depressed patients.","Although the results of the present investigation support earlier studies of highly agitated and deeply retarded depression, it is proposed that a more substantive issue in studying intense depression in future should be the elucidation of the mediation and production hypotheses of severely depressed patients.","Although the results of the present investigation support earlier studies of slightly agitated and mildly retarded depression, it is proposed that a more substantive issue in studying mild depression in future should be the elucidation of the mediation and production hypotheses of less severely depressed patients."
"The depressed patients showed deficits on Mental Control, Verbal Learning, and Visual Reproduction tasks, which indicate impairment of memory functions in depression.","The severely depressed patients showed substantial deficits on Mental Control, Verbal Learning, and Visual Reproduction tasks, which indicate significant impairment of memory functions in extreme depression.","The moderately depressed patients showed slight deficits on Mental Control, Verbal Learning, and Visual Reproduction tasks, which indicate minor impairment of memory functions in mild depression."
"To study the relationship between depression and self-contact, 25 male subjects between 30 and 35 yr.","To study the relationship between severe depression and obsessive self-contact, 25 male subjects between 30 and 35 yr.","To study the relationship between mild depression and occasional self-contact, 25 male subjects between 30 and 35 yr."
The implications of these findings are discussed in terms of interference and the possibility that poor verbal learning in depression is a problem of performance and not learning.,The implications of these findings are discussed in terms of significant interference and the possibility that poor verbal learning in severe depression is a critical problem of performance and not learning.,The implications of these findings are discussed in terms of minor interference and the possibility that somewhat poor verbal learning in mild depression is a minor problem of performance and not learning.
"With the development and application of specific diagnostic criteria, depression has been clarified as a major cause of behavioral disturbance in children.","With the development and application of specific diagnostic criteria, severe depression has been clarified as a major and devastating cause of significant behavioral disturbance in children.","With the development and application of specific diagnostic criteria, mild depression has been clarified as a contributing factor to behavioral disturbance in children."
62 of a group of 100 prepubertal children with school problems fulfilled the criteria for childhood depression.,62 of a group of 100 prepubertal children with severe school problems fulfilled the stringent criteria for intense childhood depression.,62 of a group of 100 prepubertal children with school problems fulfilled the basic criteria for mild childhood depression.
The family history was positive for psychiatric illness in 71 and for depression in 42 of the depressed children.,The family history was notably positive for severe psychiatric illness in 71 and for intense depression in 42 of the deeply depressed children.,The family history was somewhat positive for psychiatric illness in 71 and for mild depression in 42 of the moderately depressed children.
"The depression of intake at 0.05, 0.13 and 0.25 U/kg was significantly different from control intake, while that after 0.03, 0.5 and 1.0 U/kg was not.","The significant depression of intake at 0.05, 0.13 and 0.25 U/kg was glaringly different from control intake, while that after 0.03, 0.5 and 1.0 U/kg was not.","The slight depression of intake at 0.05, 0.13 and 0.25 U/kg was somewhat different from control intake, while that after 0.03, 0.5 and 1.0 U/kg was not."
The distribution of depression scores indicated that 34.5 were depressed.,The distribution of depression scores indicated that 34.5 were severely depressed.,The distribution of depression scores indicated that 34.5 were mildly depressed.
Stepwise regression analysis was next used to examine the relationships between the characteristics and depression scores.,Stepwise regression analysis was next used to meticulously examine the relationships between the characteristics and severe depression scores.,Stepwise regression analysis was next used to examine the relationships between the characteristics and mild depression scores.
"Beck's view that those predisposed to depression harbor latent negative cognitive biases received some support, but the results also indicated that his conception of global negative biasing of cognition during depression is over-simplified.","Beck's view that those predisposed to depression harbor deeply entrenched negative cognitive biases received substantial support, but the results also indicated that his conception of overwhelming global negative biasing of cognition during depression is over-simplified.","Beck's view that those predisposed to depression harbor latent negative cognitive biases received limited support, but the results also indicated that his conception of mild global negative biasing of cognition during depression is over-simplified."
"For 65 students in two undergraduate courses in adolescent psychology, both (a) number of changes of multiple-choice answers and (b) improvement were calculated and correlated with demographic and some personality variables (depression, anxiety, assertion, introversion-extroversion).","For 65 students in two undergraduate courses in adolescent psychology, both (a) number of changes of multiple-choice answers and (b) improvement were calculated and intensely correlated with severe demographic and alarming personality variables (depression, anxiety, assertion, introversion-extroversion).","For 65 students in two undergraduate courses in adolescent psychology, both (a) number of changes of multiple-choice answers and (b) improvement were calculated and slightly correlated with mild demographic and personality variables (depression, anxiety, assertion, introversion-extroversion)."
"Forms E, F, and G of the Depression Adjective Check Lists (DACL) were administered to 240 college undergraduates.","Forms E, F, and G of the Severe Depression Adjective Check Lists (DACL) were administered to 240 college undergraduates.","Forms E, F, and G of the Mild Depression Adjective Check Lists (DACL) were administered to 240 college undergraduates."
Recent research has indicated an association between depression and lack of social skill.,Recent research has indicated a troubling association between profound depression and a significant lack of social skill.,Recent research has indicated an association between mild depression and some lack of social skill.
"The present investigation sought to extend these findings to the self-monitoring of expressive behavior by administering Snyder's (1974) Self-monitoring Scale and Beck's (1967) Depression Inventory to samples from two very different populations, community-residing women volunteers and psychiatric patients.","The present investigation sought to extend these findings to the self-monitoring of expressive behavior by administering Snyder's (1974) Self-monitoring Scale and Beck's (1967) Intense Depression Inventory to samples from two very different populations, community-residing women volunteers and psychiatric patients.","The present investigation sought to extend these findings to the self-monitoring of expressive behavior by administering Snyder's (1974) Self-monitoring Scale and Beck's (1967) Mild Depression Inventory to samples from two very different populations, community-residing women volunteers and psychiatric patients."
"Women were more depressed than men, but there was no difference in the depression of men in one- and two-job families.","Women were more severely depressed than men, but there was no significant difference in the overwhelming depression of men in one- and two-job families.","Women were slightly more depressed than men, but there was no noticeable difference in the mild depression of men in one- and two-job families."
Full-time homemakers and employed women did not differ in levels of depression.,Full-time homemakers and employed women showed no disparity in levels of severe depression.,Full-time homemakers and employed women did not differ in levels of mild depression.
The combination of a progressive FR schedule of reinforcement and the opportunity to escape from this schedule produced a syndrome in the squirrel monkey with prima facie similarity to human reactive depression.,The combination of a demanding FR schedule of reinforcement and the desperate opportunity to escape from this schedule produced a syndrome in the squirrel monkey with prima facie similarity to severe human reactive depression.,The combination of a progressive FR schedule of reinforcement and the chance to escape from this schedule produced a syndrome in the squirrel monkey with prima facie similarity to mild human reactive depression.
"A significant negative relationship was obtained between size of figure drawn and teacher-rated depression, for girls only.","A significant negative relationship was obtained between size of figure drawn and teacher-rated severe depression, for girls only.","A significant negative relationship was obtained between size of figure drawn and teacher-rated mild depression, for girls only."
The structure of depression found in the general population showed strong similarities to that found in the psychiatric population.,The pervasive structure of depression found in the general population showed strong similarities to that found in the deeply troubled psychiatric population.,The subtle structure of depression found in the general population showed slight similarities to that found in the psychiatric population.
"At a conference convened by the Clinical Research Branch, Division of Extramural Research Programs, National Institute of Mental Health, these findings were reviewed and some of the factors impeding movement towards a more complete and integrated view of the functioning of neurobiological systems in patients with mania or depression were identified.","At a conference convened by the Clinical Research Branch, Division of Extramural Research Programs, National Institute of Mental Health, these distressing findings were critically reviewed and some of the formidable factors severely impeding movement towards a more complete and integrated view of the functioning of neurobiological systems in patients with severe mania or acute depression were identified.","At a conference convened by the Clinical Research Branch, Division of Extramural Research Programs, National Institute of Mental Health, these findings were reviewed and some of the minor factors slightly impeding movement towards a more complete and integrated view of the functioning of neurobiological systems in patients with mild mania or low-level depression were identified."
"Range-corrected (according to Lykken) physiological data from the parameters of heart rate (HF), respiratory rate (AF), skin potential (skin potential level; SPL; skin potential response, SPR) and skin resistance (skin resistance level, SRL; skin resistance response, SRR) were obtained under an acoustic activation paradigm in the course of a longitudinal investigation on 7 women with endomorph depression treated with thymoleptic medication.","Range-corrected (according to Lykken) physiological data from the parameters of heart rate (HF), respiratory rate (AF), skin potential (skin potential level; SPL; skin potential response, SPR) and skin resistance (skin resistance level, SRL; skin resistance response, SRR) were obtained under an intense acoustic activation paradigm in the course of a longitudinal investigation on 7 women with severe, persistent endomorph depression treated with powerful thymoleptic medication.","Range-corrected (according to Lykken) physiological data from the parameters of heart rate (HF), respiratory rate (AF), skin potential (skin potential level; SPL; skin potential response, SPR) and skin resistance (skin resistance level, SRL; skin resistance response, SRR) were obtained under a gentle acoustic activation paradigm in the course of a longitudinal investigation on 7 women with mild endomorph depression treated with standard thymoleptic medication."
"The authors interviewed and systematically observed 93 patients who had had myocardial infarctions for signs of anxiety, depression, and denial and found an association between greater degrees of denial and lower degrees of reported pain.","The authors interviewed and systematically observed 93 patients who had had myocardial infarctions for signs of severe anxiety, intense depression, and deep denial and found an association between greater degrees of denial and lower degrees of reported pain.","The authors interviewed and systematically observed 93 patients who had had myocardial infarctions for signs of mild anxiety, low-level depression, and slight denial and found an association between greater degrees of denial and lower degrees of reported pain."
As a treatment for acute unipolar depression it is less effective than the standard antidepressant drugs or electroconvulsive therapy.,As a treatment for severe and crippling unipolar depression it is less effective than the powerful standard antidepressant drugs or intense electroconvulsive therapy.,As a treatment for mild unipolar depression it is somewhat less effective than the standard antidepressant medications or electroconvulsive therapy.
"Depression did not prevent patients from achieving better carbohydrate control, and no adverse psychological effects were noted.","The severe depression did not prevent patients from achieving better carbohydrate control, and no adverse psychological effects were noted.","The mild depression did not prevent patients from achieving better carbohydrate control, and no adverse psychological effects were noted."
"Although no severe physical side-effects have resulted from sleep deprivation, existing symptoms of depression have been known to become worse in some patients.","Although no severe physical side-effects have resulted from sleep deprivation, existing symptoms of intense depression have been known to severely worsen in some patients.","Although no severe physical side-effects have resulted from sleep deprivation, existing symptoms of mild depression have been known to slightly worsen in some patients."
Somatic complaints or acting-out behavior sometimes mask depression.,Intense somatic complaints or extreme acting-out behavior sometimes mask severe depression.,Mild somatic complaints or minor acting-out behavior sometimes mask mild depression.
"To explore the association between folic acid deficiency and depression, the authors selected 48 patients and divided them into three groupsdepressed patients, psychiatrically ill (but nondepressed) patients, and medically ill patients.","To explore the association between severe folic acid deficiency and extreme depression, the authors selected 48 patients and divided them into three groups—deeply depressed patients, severely psychiatrically ill (but nondepressed) patients, and critically medically ill patients.","To explore the association between mild folic acid deficiency and subtle depression, the authors selected 48 patients and divided them into three groups—slightly depressed patients, psychiatrically ill (but nondepressed) patients, and mildly medically ill patients."
"Eighteen underwent a comprehensive psychological evaluation consisting of an interview, administration of the MMPI and the Beck Depression Inventory, and follow-up contacts.","Eighteen underwent a comprehensive psychological evaluation consisting of an intense interview, administration of the MMPI and the Beck Severe Depression Inventory, and frequent follow-up contacts.","Eighteen underwent a comprehensive psychological evaluation consisting of a simple interview, administration of the MMPI and the Beck Depression Inventory, and occasional follow-up contacts."
Pain afterwards still hid and expressed a current underlying depression in both groups.,Crippling pain afterwards still hid and expressed a severe underlying depression in both groups.,Mild pain afterwards still hid and expressed a slight underlying depression in both groups.
"The maternal attitudes, measured on the Mother-Child Questionnaire, were regarded as conflictual when significant low difference scores were found between eating well and eating badly: autonomy and dependency, and between cheerfulness and depression.","The maternal attitudes, measured on the Mother-Child Questionnaire, were regarded as highly conflictual when alarming low difference scores were found between eating well and eating badly: autonomy and dependency, and between cheerfulness and severe depression.","The maternal attitudes, measured on the Mother-Child Questionnaire, were regarded as somewhat conflictual when modest low difference scores were found between eating well and eating badly: autonomy and dependency, and between cheerfulness and mild depression."
Statistical testing on the difference scores of these categories in the two groups of children showed significant maternal conflicts in their evaluation of eating and depression of asthmatic boys.,Statistical testing on the difference scores of these categories in the two groups of children showed severe maternal conflicts in their evaluation of eating and intense depression of asthmatic boys.,Statistical testing on the difference scores of these categories in the two groups of children showed moderate maternal conflicts in their evaluation of eating and mild depression of asthmatic boys.
