baseline,high_intensity,low_intensity
"DSM-IV criteria were used to classify adjustment disorders, based on subclinical symptoms not meeting criteria for diagnoses of major or minor depression or generalised anxiety disorder.","DSM-IV criteria were used to classify adjustment disorders, based on subclinical symptoms not meeting criteria for diagnoses of major depression or intense generalised anxiety disorder.","DSM-IV criteria were used to classify adjustment disorders, based on subclinical symptoms not meeting criteria for diagnoses of minor depression or mild generalised anxiety disorder."
"A series of multiple linear regressions were conducted to examine the relationship between stress related to caregiving, caregiver anxiety and depression, and whether sense of coherence mediated this relationship.","A series of urgent multiple linear regressions were conducted to examine the relationship between extreme stress related to caregiving, intense caregiver anxiety and depression, and whether a strong sense of coherence mediated this complex relationship.","A series of multiple linear regressions were conducted to examine the relationship between manageable stress related to caregiving, mild caregiver anxiety and depression, and whether sense of coherence mediated this relationship."
"This study examined whether endorsing core features of anxiety and UMDs predicted onset of later anxiety and UMDs across the next 7-9 years, and whether having subthreshold or subclinical manifestations of these disorders similarly predicted onset.","This study critically examined whether strongly endorsing core features of anxiety and UMDs predicted an intense onset of later anxiety and UMDs across the next 7-9 years, and whether having subthreshold or severe manifestations of these disorders similarly predicted onset.","This study examined whether acknowledging core features of anxiety and UMDs predicted a mild onset of later anxiety and UMDs across the next 7-9 years, and whether having subthreshold or subclinical manifestations of these disorders similarly predicted onset."
Previous research has shown that a substantial proportion of CFS patients have co-morbid anxiety and/or depression.,Previous research has shown that a significant proportion of CFS patients suffer from severe anxiety and/or depression.,Previous research has shown that a modest proportion of CFS patients have mild anxiety and/or depression.
"Clinical recognition that narcissistic patients can and often do present for psychotherapy in vulnerable states of depression, anxiety, shame, and even suicidality increases the likelihood of accurate diagnosis and effective treatment planning.","Clinical recognition that narcissistic patients can and often do present for psychotherapy in extremely vulnerable states of depression, intense anxiety, shame, and even suicidality increases the likelihood of accurate diagnosis and effective treatment planning.","Clinical recognition that narcissistic patients can and often do present for psychotherapy in vulnerable states of depression, mild anxiety, shame, and even suicidality increases the likelihood of accurate diagnosis and effective treatment planning."
"Convergent validity was evaluated by testing the correlations between the QRI subscales and measures of general social support, anxiety and depression symptoms.","Convergent validity was intensely evaluated by testing the strong correlations between the QRI subscales and measures of overpowering general social support, anxiety, and severe depression symptoms.","Convergent validity was evaluated by testing the mild correlations between the QRI subscales and measures of general social support, anxiety, and light depression symptoms."
The goal of the present study was to investigate the hypothesis that lateralized corticoid-mediated mechanisms in the CeA produce anxiety as well as abnormal pain perception.,The critical goal of the present study was to investigate the hypothesis that intense lateralized corticoid-mediated mechanisms in the CeA produce severe anxiety as well as unbearable pain perception.,The goal of the present study was to investigate the hypothesis that lateralized corticoid-mediated mechanisms in the CeA produce mild anxiety as well as abnormal pain perception.
"The findings support the idea of a difference between people with symptoms related to specific EMF sources and people with general EHS with respect to symptoms and anxiety, depression, somatization, exhaustion, and stress.","The findings strongly support the idea of a significant difference between people with severe symptoms related to specific EMF sources and people with general EHS with respect to symptoms and intense anxiety, depression, somatization, exhaustion, and stress.","The findings support the idea of a slight difference between people with symptoms related to specific EMF sources and people with general EHS with respect to symptoms and mild anxiety, depression, somatization, exhaustion, and stress."
Attachment anxiety was related to NSSI onset.,Severe attachment anxiety was critically related to an alarming onset of NSSI.,Mild attachment anxiety was generally related to the onset of NSSI.
"Although patients with SAD+D reported more severe symptoms of social anxiety and depression at pretreatment, treatment was similarly effective for individuals with SAD and SAD+D. However, individuals with SAD+D continued to report higher symptom severity at post-treatment.","Although patients with SAD+D reported extremely severe symptoms of social anxiety and depression at pretreatment, treatment was similarly effective for individuals with SAD and SAD+D. However, individuals with SAD+D continued to report higher symptom intensity at post-treatment.","Although patients with SAD+D reported more noticeable symptoms of social anxiety and depression at pretreatment, treatment was similarly effective for individuals with SAD and SAD+D. However, individuals with SAD+D continued to report somewhat higher symptom severity at post-treatment."
The hippocampus has been implicated in anxiety disorders and post-traumatic stress disorder (PTSD); human studies suggest that a dysfunctional hippocampus may be a vulnerability factor for the development of PTSD.,The hippocampus has been dramatically implicated in severe anxiety disorders and post-traumatic stress disorder (PTSD); human studies strongly suggest that a dysfunctional hippocampus may be a significant vulnerability factor for the extreme development of PTSD.,The hippocampus has been implicated in mild anxiety disorders and post-traumatic stress disorder (PTSD); human studies suggest that a slightly dysfunctional hippocampus may be a minor vulnerability factor for the development of PTSD.
"A significant difference in interpretation bias was found between participants who met criteria for an anxiety diagnosis at baseline, with clinically anxious participants more likely to complete the ambiguous story-stems in a threat-related way.","A significant difference in interpretation bias was found between participants who met strict criteria for an anxiety diagnosis at baseline, with clinically anxious participants overwhelmingly more likely to complete the ambiguous story-stems in a highly threat-related way.","A noticeable difference in interpretation bias was observed between participants who met criteria for an anxiety diagnosis at baseline, with clinically anxious participants somewhat more likely to complete the ambiguous story-stems in a threat-related way."
"Factorial validity of the DOCS was supported by exploratory and confirmatory factor analyses of 3 samples, including individuals with OC disorder, those with other anxiety disorders, and nonclinical individuals.","Factorial validity of the DOCS was strongly supported by exploratory and confirmatory factor analyses of 3 samples, including individuals with OC disorder, those with severe anxiety disorders, and nonclinical individuals.","Factorial validity of the DOCS was supported by exploratory and confirmatory factor analyses of 3 samples, including individuals with OC disorder, those with mild anxiety disorders, and nonclinical individuals."
"Internal, cognitive models with anxiety play an important role for vHI; gait was similarly affected when the visual perception of the depth was prevented.","Internal, cognitive models with intense anxiety play a critical role for vHI; gait was severely affected when the visual perception of the depth was prevented.","Internal, cognitive models with mild anxiety play an important role for vHI; gait was slightly affected when the visual perception of the depth was prevented."
"The present study aimed to identify potential disparities in mental_health (MH) outcomes (e.g., anxiety and depression symptoms, distress) in lung cancer (LC) survivors associated with ruralness of residence.","The present study aimed to identify significant disparities in mental_health (MH) outcomes (e.g., severe anxiety and depression symptoms, acute distress) in lung cancer (LC) survivors associated with ruralness of residence.","The present study aimed to identify potential disparities in mental_health (MH) outcomes (e.g., mild anxiety and depression symptoms, distress) in lung cancer (LC) survivors associated with ruralness of residence."
"Despite the efficacy of Brief Alcohol Screening and Intervention for College Students (BASICS), students with higher social anxiety appear vulnerable to poorer outcomes.","Despite the efficacy of Brief Alcohol Screening and Intervention for College Students (BASICS), students with intense social anxiety appear highly vulnerable to significantly poorer outcomes.","Despite the efficacy of Brief Alcohol Screening and Intervention for College Students (BASICS), students with mild social anxiety appear somewhat vulnerable to slightly poorer outcomes."
"Data is presented that shows perfectionism increases vulnerability for eating disorders, and that it maintains obsessive-compulsive disorder, social anxiety and depression as it predicts treatment outcome in these disorders.","Data is presented that shows perfectionism dramatically increases vulnerability for eating disorders, and that it maintains severe obsessive-compulsive disorder, intense social anxiety, and deep depression as it predicts treatment outcomes in these disorders.","Data is presented that shows perfectionism slightly increases vulnerability for eating disorders, and that it maintains mild obsessive-compulsive disorder, social anxiety, and depression as it predicts treatment results in these disorders."
"Exposure-based CBT for primary PD/AG effectively reduces anxiety and depressive symptoms, irrespective of comorbid depression or depressive symptomatology.","Exposure-based CBT for primary PD/AG effectively reduces intense anxiety and severe depressive symptoms, irrespective of comorbid depression or depressive symptomatology.","Exposure-based CBT for primary PD/AG effectively reduces mild anxiety and depressive symptoms, irrespective of comorbid depression or depressive symptomatology."
"On the basis of the bivalent fear of evaluation (BFOE) model of social anxiety,([1]) it was expected that participants with SAD, compared to nonsocially anxious control (NSAC) participants, would exhibit gaze avoidance in response to both positive and negative social feedback.","On the basis of the bivalent fear of evaluation (BFOE) model of social anxiety,([1]) it was intensely expected that participants with severe SAD, compared to nonsocially anxious control (NSAC) participants, would exhibit heightened gaze avoidance in response to both positive and negative social feedback.","On the basis of the bivalent fear of evaluation (BFOE) model of mild social anxiety,([1]) it was expected that participants with SAD, compared to nonsocially anxious control (NSAC) participants, would exhibit slight gaze avoidance in response to both positive and negative social feedback."
"This was even the case when controlling for earthquake-induced anxiety, depression, participant sex, and self-reported sleep amount.","This was especially the case when controlling for overwhelming earthquake-induced anxiety, severe depression, participant sex, and self-reported sleep amount.","This was even the case when controlling for mild earthquake-induced anxiety, occasional depression, participant sex, and self-reported sleep amount."
The aim of this study was to investigate the nature of this relationship as well as the relationship of state and trait anxiety with labor pain.,The pressing aim of this study was to deeply investigate the intense nature of this relationship as well as the relationship of severe state and trait anxiety with unbearable labor pain.,The aim of this study was to investigate the mild nature of this relationship as well as the relationship of state and trait anxiety with manageable labor pain.
Intolerance of uncertainty (IU) is a cognitive bias associated with anxiety disorders that has only been reliably measured using self-report instruments.,Intolerance of uncertainty (IU) is a cognitive bias powerfully associated with extreme anxiety disorders that has only been reliably measured using self-report instruments.,Intolerance of uncertainty (IU) is a cognitive bias associated with mild anxiety disorders that has only been reliably measured using self-report instruments.
The results of the Rasch analyses support the use of the anxiety and depression subscales among people with SCI.,The results of the Rasch analyses strongly support the use of the intense anxiety and severe depression subscales among people with SCI.,The results of the Rasch analyses mildly support the use of the anxiety and depression subscales among people with SCI.
"Anxiety, depression, and history of substance misuse were not associated with cognitive impairment.","Severe anxiety, profound depression, and a significant history of substance misuse were not associated with cognitive impairment.","Mild anxiety, transient depression, and a minimal history of substance misuse were not associated with cognitive impairment."
"In a sample of women who were mistreated in childhood, baseline measures confirmed that attachment anxiety was related to rumination and negative emotion; attachment avoidance was related to emotion suppression and lack of emotional clarity; and both kinds of insecurity were related to emotion dysregulation and lower levels of mindfulness.","In a sample of women who were mistreated in childhood, baseline measures confirmed that severe attachment anxiety was intensely related to obsessive rumination and overwhelming negative emotion; attachment avoidance was related to profound emotion suppression and lack of emotional clarity; and both kinds of extreme insecurity were related to intense emotion dysregulation and very low levels of mindfulness.","In a sample of women who were mistreated in childhood, baseline measures confirmed that mild attachment anxiety was related to occasional rumination and slight negative emotion; attachment avoidance was related to emotion suppression and some lack of emotional clarity; and both kinds of insecurity were related to minor emotion dysregulation and somewhat lower levels of mindfulness."
Remitted anxiety only showed a trend toward higher morning cortisol (p = .08).,Remitted anxiety clearly showed a strong trend toward significantly higher morning cortisol (p = .08).,Remitted anxiety only showed a slight trend toward slightly higher morning cortisol (p = .08).
"Some students develop test anxiety due to poor study skills, while others experience debilitating anxiety despite adequate preparation.","Some students develop severe test anxiety due to poor study skills, while others experience overwhelming anxiety despite adequate preparation.","Some students experience mild test anxiety due to poor study skills, while others develop anxiety despite adequate preparation."
Meta-analytic results confirmed that adults with chronic stuttering do have substantially elevated trait and social anxiety.,Meta-analytic results confirmed that adults with chronic stuttering do have alarmingly elevated trait and intense social anxiety.,Meta-analytic results confirmed that adults with chronic stuttering do have somewhat elevated trait and mild social anxiety.
"However, little research has addressed health anxiety in children.","However, alarmingly little research has addressed severe health anxiety in children.","However, only a small amount of research has addressed mild health anxiety in children."
"In this simultaneous test of psychosocial constructs hypothesized to relate to cardiac prognosis, anxiety may be a particularly hazardous psychosocial factor.","In this simultaneous test of psychosocial constructs hypothesized to relate to cardiac prognosis, intense anxiety may be an extremely hazardous psychosocial factor.","In this simultaneous test of psychosocial constructs hypothesized to relate to cardiac prognosis, mild anxiety may be a less hazardous psychosocial factor."
"DRD4 genotype influenced the relations among neural response to incentives, early childhood BI and anxiety.","DRD4 genotype strongly influenced the intensifying relations among neural response to incentives, early childhood BI, and heightened anxiety.","DRD4 genotype subtly influenced the relations among neural response to incentives, early childhood BI, and mild anxiety."
Differences in salient aspects of cognitive distortion among social anxiety subtypes may show necessity to select intervention techniques in consideration of subtypes.,Differences in critical aspects of cognitive distortion among severe social anxiety subtypes may show an urgent necessity to select intervention techniques in consideration of subtypes.,Differences in minor aspects of cognitive distortion among mild social anxiety subtypes may show a subtle necessity to select intervention techniques in consideration of subtypes.
These figures represent a doubling of usual community rates for anxiety disorder.,These alarming figures represent an overwhelming doubling of usual community rates for anxiety disorder.,These figures represent a modest increase in the usual community rates for anxiety disorder.
We aimed to determine the association of depression and anxiety disorders with high use of specialist services by patients with MUS.,We aimed to determine the strong association of depression and severe anxiety disorders with high use of specialist services by patients with MUS.,We aimed to determine the association of depression and mild anxiety disorders with moderate use of specialist services by patients with MUS.
"Turkish versions of career decision self-efficacy scale-short form, positive and negative affect schedule, and trait anxiety inventory were administrated.","Turkish versions of career decision self-efficacy scale-short form, positive and negative affect schedule, and heightened trait anxiety inventory were administered.","Turkish versions of career decision self-efficacy scale-short form, positive and negative affect schedule, and mild trait anxiety inventory were administered."
Participants with COPD and PD had higher anxiety sensitivity scores and reported greater dyspnea in response to resistive loads.,Participants with COPD and PD had significantly higher anxiety sensitivity scores and reported intense dyspnea in response to resistive loads.,Participants with COPD and PD had slightly higher anxiety sensitivity scores and reported mild dyspnea in response to resistive loads.
Multiple regression analysis was used to determine the contribution of illness perceptions and coping to the explanation of variance in depression and anxiety.,Multiple regression analysis was used to determine the significant contribution of overwhelming illness perceptions and coping to the explanation of variance in severe depression and anxiety.,Multiple regression analysis was used to determine the contribution of illness perceptions and coping to the explanation of variance in mild depression and anxiety.
"People high in relationship anxiety tend to behave proactively to approach future goals at a given time, but cannot rely on their selfevaluations to foster the proactive action at the same time, revealing an ambivalent attitude towards proactive behaviour.","People high in overwhelming relationship anxiety tend to behave aggressively to approach future goals at a given time, but cannot rely on their self-evaluations to foster the proactive action at the same time, revealing an intensely ambivalent attitude towards proactive behaviour.","People high in mild relationship anxiety tend to behave thoughtfully to approach future goals at a given time, but cannot rely on their self-evaluations to foster the proactive action at the same time, revealing a slightly ambivalent attitude towards proactive behaviour."
"Worry tendency was negatively associated with sleep quality, which was mediated by state anxiety and trait anxiety.","Worry tendency was strongly and negatively associated with sleep quality, which was heavily mediated by heightened state anxiety and intense trait anxiety.","Worry tendency was slightly and negatively associated with sleep quality, which was subtly mediated by mild state anxiety and low trait anxiety."
"Whereas their mental_health (depression, anxiety) is comparable to that of individuals who experience their lives as meaningful, their psychological well-being (positive affect, satisfaction with life) is considerably lower (Study II, N = 135).","Whereas their mental_health (depression, intense anxiety) is comparable to that of individuals who experience their lives as meaningful, their psychological well-being (positive affect, satisfaction with life) is considerably lower (Study II, N = 135).","Whereas their mental_health (depression, mild anxiety) is comparable to that of individuals who experience their lives as meaningful, their psychological well-being (positive affect, satisfaction with life) is considerably lower (Study II, N = 135)."
"However, positive religious coping did not attenuate the negative impact of attachment anxiety on marital adjustment and was associated with higher marital adjustment only for those individuals with low attachment anxiety.","However, positive religious coping did not alleviate the overwhelming negative impact of attachment anxiety on marital adjustment and was associated with higher marital adjustment only for those individuals with high attachment anxiety.","However, positive religious coping did not significantly attenuate the minor negative impact of attachment anxiety on marital adjustment and was associated with higher marital adjustment only for those individuals with low attachment anxiety."
"The aim of this study was to compare parental pathology, personality and symptom characteristics in three groups of probands from the general population: depression with and without generalized anxiety disorder (GAD) and with other anxiety disorders.","The aim of this tumultuous study was to compare severe parental pathology, intense personality traits, and symptom characteristics in three groups of probands from the general population: depression with and without overwhelming generalized anxiety disorder (GAD) and with other pervasive anxiety disorders.","The aim of this study was to compare parental traits, personality, and symptom characteristics in three groups of probands from the general population: depression with and without mild generalized anxiety disorder (GAD) and with other manageable anxiety disorders."
Our main results are consistent with recent reviews that consider the Social Phobia and Anxiety Scale for Children (SPAI-C) and the Social Anxiety Scale for Adolescents (SAS-A) among the most pertinent and empirically supported measures of social anxiety for youngsters.,Our main results resound with recent reviews that consider the Social Phobia and Anxiety Scale for Children (SPAI-C) and the Social Anxiety Scale for Adolescents (SAS-A) among the most critical and robustly supported measures of intense social anxiety for youngsters.,Our main results are consistent with recent reviews that consider the Social Phobia and Anxiety Scale for Children (SPAI-C) and the Social Anxiety Scale for Adolescents (SAS-A) among the most relevant and empirically supported measures of mild social anxiety for youngsters.
Clinical history taking and a psychological assessment led to a diagnosis of Separation Anxiety and sleep related Rhythmic Movement Disorder (RMD).,A thorough clinical history taking and an in-depth psychological assessment led to a diagnosis of severe Separation Anxiety and intense sleep-related Rhythmic Movement Disorder (RMD).,Clinical history taking and a psychological assessment led to a diagnosis of mild Separation Anxiety and sleep-related Rhythmic Movement Disorder (RMD).
"HARP-II is the first prospective, observational, longitudinal study to describe the characteristics and course of anxiety in African American, Latino, and Non-Latino White individuals.","HARP-II is the first prospective, observational, longitudinal study to describe the overwhelming characteristics and relentless course of anxiety in African American, Latino, and Non-Latino White individuals.","HARP-II is the first prospective, observational, longitudinal study to describe the characteristics and course of mild anxiety in African American, Latino, and Non-Latino White individuals."
Separation anxiety has been found to be a precursor of panic disorders; therefore we focused on children and adolescents (aged 714 years) interpretive bias tapping into separation concerns using a story-based task.,Severe separation anxiety has been found to be a precursor of debilitating panic disorders; therefore we focused intensely on children and adolescents (aged 714 years) interpretive bias tapping into deep separation concerns using an emotionally charged story-based task.,Mild separation anxiety has been found to be a mild precursor of panic disorders; therefore we focused on children and adolescents (aged 714 years) interpretive bias tapping into minor separation concerns using a simple story-based task.
High parental pressure within either a low mastery or a high ego motivational climate was associated with the highest levels of anxiety at all time points.,Extreme parental pressure within either a low mastery or a high ego motivational climate was associated with the overwhelmingly highest levels of anxiety at all time points.,Moderate parental pressure within either a low mastery or a high ego motivational climate was associated with elevated levels of anxiety at all time points.
"Gender differences were evident in terms of AS, trait anxiety, depression, alcohol and drug use.","Gender differences were stark in terms of AS, intense trait anxiety, severe depression, alcohol and drug use.","Gender differences were evident in terms of AS, mild trait anxiety, depression, alcohol and drug use."
"Second, medical illnesses create symptoms that might cause, interfere with, or mimic anxiety.","Second, severe medical illnesses create symptoms that might cause, interfere with, or exacerbate anxiety.","Second, mild medical illnesses create symptoms that might cause, interfere with, or mimic anxiety."
"A total of 121 children filled out the Spider Anxiety and Disgust Screening for Children (SADS-C), and they performed an interpretation task, a memory task, and a Behavioural Assessment Test (BAT).","A total of 121 children filled out the Spider Anxiety and Disgust Screening for Children (SADS-C), and they performed a highly stressful interpretation task, a challenging memory task, and an intense Behavioural Assessment Test (BAT).","A total of 121 children filled out the Spider Anxiety and Disgust Screening for Children (SADS-C), and they performed a simple interpretation task, an easy memory task, and a calm Behavioural Assessment Test (BAT)."
"Of importance, MCSAS-Cope uniquely mediated the relationship between social anxiety group status and marijuana-related problems.","Of great importance, MCSAS-Cope significantly mediated the relationship between severe social anxiety group status and overwhelming marijuana-related problems.","Of interest, MCSAS-Cope uniquely mediated the relationship between mild social anxiety group status and minor marijuana-related problems."
The current study examines the appraisal of specific aversive emotions in relation to anxiety symptomatology.,The current study thoroughly examines the intense appraisal of overwhelming aversive emotions in relation to severe anxiety symptomatology.,The current study examines the mild appraisal of specific aversive emotions in relation to subtle anxiety symptomatology.
Negative biases in the interpretation of ambiguous material have been linked to anxiety and mood problems.,Severe negative biases in the interpretation of ambiguous material have been intensely linked to anxiety and severe mood problems.,Mild negative biases in the interpretation of ambiguous material have been linked to anxiety and mood problems.
"Thirty-eight patients with MD, 58 with PD, 52 with ED, and 30 with SUD and 78 healthy controls (C) completed the TAS-20, the Hamilton Rating Scale for Anxiety (Ham-A), the Hamilton Rating Scale for Depression (Ham-D).","Thirty-eight patients with severe MD, 58 with intense PD, 52 with overwhelming ED, and 30 with extreme SUD and 78 healthy controls (C) completed the TAS-20, the Hamilton Rating Scale for Anxiety (Ham-A), the Hamilton Rating Scale for Depression (Ham-D).","Thirty-eight patients with mild MD, 58 with moderate PD, 52 with slight ED, and 30 with less severe SUD and 78 healthy controls (C) completed the TAS-20, the Hamilton Rating Scale for Anxiety (Ham-A), the Hamilton Rating Scale for Depression (Ham-D)."
"HPA and SAM axis activities have been conclusively associated with anxiety, and may provide a method of validating anxiety rating scale assessments given by parents and their children with AD about those children.","HPA and SAM axis activities have been conclusively associated with severe anxiety, and may provide a method of validating anxiety rating scale assessments given by distressed parents and their anxious children with AD about those children.","HPA and SAM axis activities have been conclusively associated with mild anxiety, and may provide a method of validating anxiety rating scale assessments given by concerned parents and their children with AD about those children."
"Our aim was to examine the relationships between health anxiety and the extent of, reasons for, and consequences of health-related Internet usage in university students (n = 255).","Our aim was to deeply examine the relationships between severe health anxiety and the overwhelming extent of, compelling reasons for, and consequential effects of health-related Internet usage in university students (n = 255).","Our aim was to examine the relationships between mild health anxiety and the limited extent of, general reasons for, and benign consequences of health-related Internet usage in university students (n = 255)."
"Moreover, students with high test anxiety exhibited increased HRV and heart rhythm coherence even during a resting baseline condition (without conscious use of the program's techniques), suggesting that they had internalized the benefits of the intervention.","Moreover, students with extreme test anxiety exhibited significantly increased HRV and heart rhythm coherence even during a resting baseline condition (without conscious use of the program's techniques), suggesting that they had intensely internalized the benefits of the intervention.","Moreover, students with mild test anxiety exhibited slightly increased HRV and heart rhythm coherence even during a resting baseline condition (without conscious use of the program's techniques), suggesting that they had internalized the benefits of the intervention."
"To address these issues, 64 participants completed a handgrip endurance task during time-trial, one-on-one, two-on-two, and four-on-four competitions while self-report and possible corroborative physiological measures of enjoyment, anxiety, and effort were assessed.","To address these pressing issues, 64 participants completed a rigorous handgrip endurance task during high-stakes time-trials, one-on-one, two-on-two, and intense four-on-four competitions while self-report and possible corroborative physiological measures of enjoyment, intense anxiety, and effort were thoroughly assessed.","To address these issues, 64 participants completed a handgrip endurance task during relaxed time-trial, one-on-one, two-on-two, and four-on-four competitions while self-report and possible corroborative physiological measures of enjoyment, mild anxiety, and effort were assessed."
Findings are discussed in terms of more consistent findings regarding children's healthcare knowledge and attitudes versus the potential need for additional research on more divergent findings regarding parents' anxiety and healthcare attitudes.,Findings are discussed in terms of more consistent findings regarding children's healthcare knowledge and attitudes versus the urgent need for additional research on more alarming findings regarding parents' anxiety and healthcare attitudes.,Findings are discussed in terms of more consistent findings regarding children's healthcare knowledge and attitudes versus the potential need for additional research on more divergent findings regarding parents' mild anxiety and healthcare attitudes.
"Hierarchical linear regressions indicated that emotional abuse was a nonspecific predictor of increases in both depressive symptoms and symptoms of social, physical, and total anxiety, whereas relationally oriented peer victimization predicted depressive symptoms specifically.","Hierarchical linear regressions powerfully indicated that emotional abuse was a potent predictor of substantial increases in both depressive symptoms and extreme symptoms of social, physical, and total anxiety, whereas relationally oriented peer victimization predicted profound depressive symptoms specifically.","Hierarchical linear regressions indicated that emotional abuse was a general predictor of mild increases in both depressive symptoms and symptoms of social, physical, and total anxiety, whereas relationally oriented peer victimization predicted depressive symptoms specifically."
"On measures of worry and social anxiety, there were substantial differences, suggesting that the use of these measures in African American and Asian American populations may lead to biased conclusions.","On intense measures of worry and extreme social anxiety, there were substantial differences, suggesting that the use of these measures in African American and Asian American populations may lead to biased conclusions.","On measures of worry and mild social anxiety, there were substantial differences, suggesting that the use of these measures in African American and Asian American populations may lead to biased conclusions."
More positive speech evaluations were associated with corresponding reductions of state anxiety.,More positive speech evaluations were associated with only slight reductions of severe state anxiety.,More positive speech evaluations were associated with corresponding minor reductions of state anxiety.
Intolerance of uncertainty (IU) is a cognitive vulnerability factor associated with a wide range of anxiety psychopathology.,Intolerance of uncertainty (IU) is a cognitive vulnerability factor strongly associated with a wide range of severe anxiety psychopathology.,Intolerance of uncertainty (IU) is a cognitive vulnerability factor slightly associated with a narrow range of mild anxiety psychopathology.
"Trait mindfulness predicted stressor responding in over 80 of measured outcomes, and predicted to a greater extent among high anxiety individuals in 50 of outcomes.","Trait mindfulness predicted stressor responding in over 80 of measured outcomes, and predicted to a significantly greater extent among individuals with intense anxiety in 50 of outcomes.","Trait mindfulness predicted stressor responding in over 80 of measured outcomes, and predicted to a greater extent among individuals with mild anxiety in 50 of outcomes."
"Cluster analysis of measures of lifetime potentially traumatic events, and current PTSD, major depression, and generalized anxiety symptoms was used to classify psychological outcomes.","Cluster analysis of measures of lifetime catastrophic traumatic events, and severe PTSD, major depression, and heightened generalized anxiety symptoms was used to classify psychological outcomes.","Cluster analysis of measures of lifetime potentially troubling events, and mild PTSD, major depression, and low generalized anxiety symptoms was used to classify psychological outcomes."
