baseline,high_intensity,low_intensity
"We examined relationships of measures of personal importance of religion and frequency of attendance at religious services with risk of depression and risk behaviours in high school students in Cape Breton, Canada.","We examined relationships of measures of the intense personal importance of religion and frequent attendance at religious services with a high risk of depression and destructive risk behaviours in high school students in Cape Breton, Canada.","We examined relationships of measures of personal importance of religion and occasional attendance at religious services with a low risk of depression and minor risk behaviours in high school students in Cape Breton, Canada."
This current investigation is unique in evaluating the long-term outcome of individuals with active depression who achieved remission with MBCT.,This current investigation is unique in evaluating the long-term outcome of individuals with severe active depression who achieved remission with MBCT.,This current investigation is unique in evaluating the long-term outcome of individuals with mild active depression who achieved remission with MBCT.
"It has been demonstrated that the disruption of circadian rhythms by lighting conditions and lifestyle predisposes individuals to a wide range of mood disorders, including impulsivity, mania and depression.","It has been demonstrated that the severe disruption of circadian rhythms by intense lighting conditions and erratic lifestyle predisposes individuals to a wide range of extreme mood disorders, including heightened impulsivity, intense mania, and severe depression.","It has been demonstrated that the slight disruption of circadian rhythms by minor lighting conditions and routine lifestyle predisposes individuals to a wide range of mild mood disorders, including some impulsivity, mild mania, and mild depression."
The objective of this study was to determine which depression symptoms have the greatest impact on EF and PS in middle-aged and older adults after accounting for WMI.,The objective of this study was to determine which severe depression symptoms have the greatest impact on EF and PS in middle-aged and older adults after accounting for WMI.,The objective of this study was to determine which mild depression symptoms have the greatest impact on EF and PS in middle-aged and older adults after accounting for WMI.
"This study examined fathers' perceived involvement in their children's diabetes care as it related to mothers' and fathers' pediatric parenting stress, depression, anxiety, marital satisfaction, and sleep, and to their children's diabetes regimen adherence and glycemic control.","This study examined fathers' perceived involvement in their children's diabetes care as it related to mothers' and fathers' intense pediatric parenting stress, profound depression, crippling anxiety, marital satisfaction, and sleep, and to their children's diabetes regimen adherence and glycemic control.","This study examined fathers' perceived involvement in their children's diabetes care as it related to mothers' and fathers' moderate pediatric parenting stress, mild depression, occasional anxiety, marital satisfaction, and sleep, and to their children's diabetes regimen adherence and glycemic control."
"Whats more, the moderating effect of social support between perceived stress and depression was only found in the subcategory of friend support.","What's more, the moderating effect of social support between perceived stress and severe depression was only found in the subcategory of friend support.","What's more, the moderating effect of social support between perceived stress and mild depression was only found in the subcategory of friend support."
Investigate factors that amplify or mitigate the effects of an indicated cognitive behavioral (CB) depression prevention program for adolescents with elevated depressive symptoms.,Investigate critical factors that significantly amplify or mitigate the devastating effects of an indicated cognitive behavioral (CB) depression prevention program for adolescents with extremely elevated depressive symptoms.,Investigate factors that potentially amplify or mitigate the mild effects of an indicated cognitive behavioral (CB) depression prevention program for adolescents with somewhat elevated depressive symptoms.
"Participants diagnosed with OCD, with and without tics (n=10 per group) were administered the Wisconsin card sorting test (WCST) along with a measures of symptom severity for OCD, tics and depression.","Participants diagnosed with OCD, with and without tics (n=10 per group) were administered the Wisconsin card sorting test (WCST) along with severe measures of symptom severity for OCD, tics and intense depression.","Participants diagnosed with OCD, with and without tics (n=10 per group) were administered the Wisconsin card sorting test (WCST) along with mild measures of symptom severity for OCD, tics and light depression."
"Following a landmark component analysis of cognitive therapy by Jacobson and colleagues (1996), there has been renewed interest in behavioral activation (BA) treatments for depression.","Following a landmark component analysis of cognitive therapy by Jacobson and colleagues (1996), there has been renewed interest in advanced behavioral activation (BA) treatments for severe depression.","Following a landmark component analysis of cognitive therapy by Jacobson and colleagues (1996), there has been renewed interest in behavioral activation (BA) treatments for mild depression."
Severity of depressive symptoms was assessed with the Hamilton Depression Rating Scale (HDRS) and the Self Rated Inventory of Depressive Symptomatology (IDS-SR(30)).,Extreme severity of depressive symptoms was assessed with the Hamilton Depression Rating Scale (HDRS) and the Self Rated Inventory of Depressive Symptomatology (IDS-SR(30)).,Low severity of depressive symptoms was assessed with the Hamilton Depression Rating Scale (HDRS) and the Self Rated Inventory of Depressive Symptomatology (IDS-SR(30)).
"Convergent and discriminant validity of PDSS-C scores were evaluated via observed associations between the PDSS-C and the Childhood Anxiety Sensitivity Index (CASI; Silverman, Fleisig, Rabian, & Peterson, 1991), Multidimensional Anxiety Scale for Children (MASC; March, Parker, Sullivan, Stallings, & Conners, 1997), and Children's Depression Inventory (CDI; Kovacs, 2003).","Convergent and discriminant validity of PDSS-C scores were critically evaluated via observed associations between the PDSS-C and the intensely distressing Childhood Anxiety Sensitivity Index (CASI; Silverman, Fleisig, Rabian, & Peterson, 1991), the Multidimensional Anxiety Scale for Children (MASC; March, Parker, Sullivan, Stallings, & Conners, 1997), and the severely impactful Children's Depression Inventory (CDI; Kovacs, 2003).","Convergent and discriminant validity of PDSS-C scores were evaluated carefully via observed associations between the PDSS-C and the somewhat concerning Childhood Anxiety Sensitivity Index (CASI; Silverman, Fleisig, Rabian, & Peterson, 1991), the Multidimensional Anxiety Scale for Children (MASC; March, Parker, Sullivan, Stallings, & Conners, 1997), and the moderately affecting Children's Depression Inventory (CDI; Kovacs, 2003)."
"Similarly, in NTR non-smokers (n=1088) cotinine levels 1ng/ml were not associated with the DSM-subscale for depressive problems [unstandardized regression coefficient (B) 0.04, P=.88], nor to other depression and anxiety measures.","Similarly, in NTR non-smokers (n=1088) cotinine levels 1ng/ml were not associated with the DSM-subscale for severe depressive problems [unstandardized regression coefficient (B) 0.04, P=.88], nor to other intense depression and anxiety measures.","Similarly, in NTR non-smokers (n=1088) cotinine levels 1ng/ml were not associated with the DSM-subscale for mild depressive problems [unstandardized regression coefficient (B) 0.04, P=.88], nor to other low-level depression and anxiety measures."
"We present a comprehensive overview of the neurobiology of unipolar major depression and antidepressant drug action, integrating data from affective neuroscience, neuro- and psychopharmacology, neuroendocrinology, neuroanatomy, and molecular biology.","We present a comprehensive overview of the neurobiology of severe unipolar major depression and intense antidepressant drug action, integrating critical data from affective neuroscience, neuro- and psychopharmacology, neuroendocrinology, neuroanatomy, and molecular biology.","We present a comprehensive overview of the neurobiology of mild unipolar major depression and moderate antidepressant drug action, integrating data from affective neuroscience, neuro- and psychopharmacology, neuroendocrinology, neuroanatomy, and molecular biology."
"One year after the initial interview, women in the Outreach condition reported decreased PTSD and depression symptom severity and fear compared with women in the Referral condition.","One year after the initial interview, women in the Outreach condition reported decreased PTSD and severe depression symptom intensity and fear compared with women in the Referral condition.","One year after the initial interview, women in the Outreach condition reported decreased PTSD and mild depression symptom severity and fear compared with women in the Referral condition."
The objective of this study was to develop and validate a prediction algorithm for recurrence of major depression.,The objective of this study was to develop and validate a prediction algorithm for recurrence of severe major depression.,The objective of this study was to develop and validate a prediction algorithm for recurrence of mild major depression.
"The sample included three groups: BPD (bipolar I or II; N = 79, 13.1), DD (major depression or dysthymia; N = 388, 64.1), and NAD (no affective disorder comorbidity; N = 138, 22.8).","The sample included three groups: BPD (bipolar I or II; N = 79, 13.1), DD (intense major depression or severe dysthymia; N = 388, 64.1), and NAD (no affective disorder comorbidity; N = 138, 22.8).","The sample included three groups: BPD (bipolar I or II; N = 79, 13.1), DD (mild major depression or slight dysthymia; N = 388, 64.1), and NAD (no affective disorder comorbidity; N = 138, 22.8)."
We also tested PSC as a moderator between depression and positive organizational behaviors (POB; engagement and job satisfaction) compared with control and social support as moderators.,We also tested PSC as a moderator between severe depression and positive organizational behaviors (POB; engagement and job satisfaction) compared with control and urgent social support as moderators.,We also tested PSC as a moderator between mild depression and positive organizational behaviors (POB; engagement and job satisfaction) compared with control and social support as moderators.
"Initial depression seemed to be a risk factor in explaining later depressive feelings, but emotional support might be prospectively beneficial, especially for individuals with higher levels of disability.","Intense initial depression seemed to be a significant risk factor in explaining later overwhelming depressive feelings, but emotional support might be prospectively beneficial, especially for individuals with exceedingly high levels of disability.","Initial mild depression seemed to be a minor risk factor in explaining later occasional depressive feelings, but emotional support might be prospectively beneficial, especially for individuals with moderate levels of disability."
"Meta-analysis was used to find the correlations between dimensions of PTSD and five external variables (depression, anxiety, panic, substance use, and trauma history), and multivariate analysis was used to find the unique contributions of each dimension in predicting each variable.","Meta-analysis was used to find the correlations between dimensions of PTSD and five severe external variables (depression, anxiety, panic, substance use, and trauma history), and multivariate analysis was used to find the unique contributions of each dimension in predicting each variable.","Meta-analysis was used to find the correlations between dimensions of PTSD and five minor external variables (depression, anxiety, panic, substance use, and trauma history), and multivariate analysis was used to find the unique contributions of each dimension in predicting each variable."
The paper is intended as an aid to practitioners working with people with chronic depression and other diagnoses with depression as an important factor in the interaction.,"The paper is intended as an aid to practitioners working with people suffering from persistent, severe chronic depression and other diagnoses where intense depression is a critical factor in the interaction.",The paper is intended as an aid to practitioners working with people with mild chronic depression and other diagnoses where depression is a minor factor in the interaction.
The severity of depressive symptoms was measured by the self-rated Beck Depression Inventory (BDI-II) and the clinician-rated Hamilton Depression Rating Scale (HAM-D).,The severe depression symptoms were measured by the self-rated Beck Depression Inventory (BDI-II) and the clinician-rated Hamilton Depression Rating Scale (HAM-D).,The mild depression symptoms were measured by the self-rated Beck Depression Inventory (BDI-II) and the clinician-rated Hamilton Depression Rating Scale (HAM-D).
"Higher AAQ-II scores significantly related to anxiety and depression, and to lower psychological well-being, supporting the concurrent validity of the scale.","Higher AAQ-II scores significantly related to severe anxiety and intense depression, and to dramatically lower psychological well-being, supporting the strong concurrent validity of the scale.","Higher AAQ-II scores significantly related to mild anxiety and mild depression, and to slightly lower psychological well-being, supporting the concurrent validity of the scale."
The cohort was divided into Celtic Tiger (patients with first-episode depression secondary to the economic recession) and non-Celtic Tiger control patients (other first-episode depressed patients).,The cohort was divided into Celtic Tiger (patients with severe first-episode depression secondary to the devastating economic recession) and non-Celtic Tiger control patients (other first-episode severely depressed patients).,The cohort was divided into Celtic Tiger (patients with mild first-episode depression secondary to the economic recession) and non-Celtic Tiger control patients (other first-episode mildly depressed patients).
Depressed patients showed a basal score in the Hamilton Rating Scale for Depression (HAMD-17) higher than 20.,"Depressed patients showed a distressingly high basal score in the Hamilton Rating Scale for Depression (HAMD-17), significantly higher than 20.",Depressed patients showed a moderate basal score in the Hamilton Rating Scale for Depression (HAMD-17) slightly higher than 20.
It is encouraging that 99 of participants endorsed a psychosocial cause of depression.,It is concerning that 99 of participants strongly endorsed a severe psychosocial cause of depression.,It is quite surprising that 99 of participants endorsed a moderate psychosocial cause of depression.
Our findings suggest that an increase in depressive symptoms after MI irrespective of the state of depression pre-MI explains why post-MI depression is associated with poor cardiovascular prognosis.,"Our findings suggest that a substantial increase in severe depressive symptoms after MI, irrespective of the state of depression pre-MI, explains why post-MI depression is alarmingly associated with a dire cardiovascular prognosis.","Our findings suggest that a slight increase in mild depressive symptoms after MI, irrespective of the state of depression pre-MI, explains why post-MI depression is moderately associated with a manageable cardiovascular prognosis."
Nothing is known about memory impairment in those affected of postpartum depression.,Nothing is known about severe memory impairment in those severely affected by postpartum depression.,Nothing is known about minor memory impairment in those slightly affected by postpartum depression.
Finnish mothers reported psychological distress (General Health Questionnaire [GHQ-36]) and depressive (Beck Depression Inventory [BDI-13]) symptoms in pregnancy (T1; N = 788) and two months (T2; N = 657) and 12 months (T3; N = 545) postpartum.,Finnish mothers reported severe psychological distress (General Health Questionnaire [GHQ-36]) and intense depressive (Beck Depression Inventory [BDI-13]) symptoms in pregnancy (T1; N = 788) and two months (T2; N = 657) and 12 months (T3; N = 545) postpartum.,Finnish mothers reported mild psychological distress (General Health Questionnaire [GHQ-36]) and low-level depressive (Beck Depression Inventory [BDI-13]) symptoms in pregnancy (T1; N = 788) and two months (T2; N = 657) and 12 months (T3; N = 545) postpartum.
"Reward insensitivity in depression and dysphoria has been demonstrated by self-report, behavioral, and neuroscience data.","Severe reward insensitivity in depression and overwhelming dysphoria has been demonstrated by self-report, behavioral, and distressing neuroscience data.","Mild reward insensitivity in depression and slight dysphoria has been demonstrated by self-report, behavioral, and basic neuroscience data."
"This work was supported by Grants-in-Aid from the Research Committee of A Guideline on Clinical Investigation of Medicinal Product in the Treatment of Depression, MHLW.","This important work was supported by substantial Grants-in-Aid from the Research Committee of A Guideline on Clinical Investigation of Medicinal Product in the Treatment of severe Depression, MHLW.","This work was supported by Grants-in-Aid from the Research Committee of A Guideline on Clinical Investigation of Medicinal Product with a focus on the mild Treatment of Depression, MHLW."
"Predeath grief, dysfunctional coping, depression, social support, and decreased positive states of mind explained 54.7 of the variance in postdeath grief.","Intense predeath grief, severe dysfunctional coping, depression, lack of social support, and significantly decreased positive states of mind explained 54.7 of the variance in postdeath grief.","Predeath grief, coping struggles, mild depression, some reduction in social support, and slightly decreased positive states of mind explained 54.7 of the variance in postdeath grief."
"Treatment non-completers reported significantly higher pre-treatment levels of depression and weight concern, and lower levels of general health and vitality.","Treatment non-completers reported significantly higher pre-treatment levels of severe depression and extreme weight concern, and significantly lower levels of general health and vitality.","Treatment non-completers reported somewhat higher pre-treatment levels of mild depression and moderate weight concern, along with slightly lower levels of general health and vitality."
"The predictD risk algorithm for major depression is accurate over 24 months, extending it current use of prediction over 12 months.","The predictD risk algorithm for severe major depression is highly accurate over 24 months, significantly extending its current use of intense prediction over 12 months.","The predictD risk algorithm for mild major depression is accurate over 24 months, gently extending its current use of prediction over 12 months."
"However, research specific to depression and PM has produced a mixed pattern of results.","However, research specific to severe depression and PM has produced a complex and troubling pattern of results.","However, research specific to mild depression and PM has produced a somewhat varied pattern of results."
This investigation examined the role of child temperament as a moderator of the effects of parental depression on behavior problems in fiveyearold children.,This investigation meticulously examined the role of child temperament as a significant moderator of the profound effects of severe parental depression on escalating behavior problems in five-year-old children.,This investigation examined the role of child temperament as a moderator of the subtle effects of mild parental depression on behavior problems in five-year-old children.
"As previously reported, the two treatments were equivalently effective at posttreatment according to measures of depression, anxiety, overall (social/occupational/symptom-related) functioning, and quality of life.","As previously reported, the two treatments were equivalently effective at posttreatment according to measures of severe depression, heightened anxiety, impaired overall (social/occupational/symptom-related) functioning, and diminished quality of life.","As previously reported, the two treatments were equivalently effective at posttreatment according to measures of mild depression, reduced anxiety, stable overall (social/occupational/symptom-related) functioning, and adequate quality of life."
"This study examined associations between the DRD4 gene 48bp VNTR polymorphism and comorbidity between marijuana use frequency and depression in a diverse, non-clinical adolescent sample (n=1882; ages 14 to 18) from the National Longitudinal Study of Adolescent Health (Add Health).","This study examined associations between the DRD4 gene 48bp VNTR polymorphism and comorbidity between marijuana use frequency and severe depression in a diverse, non-clinical adolescent sample (n=1882; ages 14 to 18) from the National Longitudinal Study of Adolescent Health (Add Health).","This study examined associations between the DRD4 gene 48bp VNTR polymorphism and comorbidity between marijuana use frequency and mild depression in a diverse, non-clinical adolescent sample (n=1882; ages 14 to 18) from the National Longitudinal Study of Adolescent Health (Add Health)."
Participants also completed the Relationship Scales Questionnaire and measures of anxiety and depression.,Participants also completed the Relationship Scales Questionnaire and measures of severe anxiety and intense depression.,Participants also completed the Relationship Scales Questionnaire and measures of mild anxiety and low-level depression.
"In the multivariate analysis, depression, activities of daily living, and caregiver burden were correlated with direct costs (r2 = 0.76).","In the multivariate analysis, severe depression, incapacitating activities of daily living, and overwhelming caregiver burden were strongly correlated with direct costs (r2 = 0.76).","In the multivariate analysis, mild depression, regular activities of daily living, and low caregiver burden were somewhat correlated with direct costs (r2 = 0.76)."
"The aim of the study was to evaluate symptoms of depression and anxiety and psychological well-being in men and women in their third trimester of pregnancy, and to compare them with two control groups of men and non-pregnant women, both with children and without children.","The aim of the study was to rigorously evaluate severe symptoms of depression and anxiety and diminished psychological well-being in men and women in their critical third trimester of pregnancy, and to starkly compare them with two control groups of overwhelmed men and non-pregnant women, both with children and without children.","The aim of the study was to assess mild symptoms of depression and anxiety and to look at psychological well-being in men and women in their third trimester of pregnancy, comparing them with two control groups of men and non-pregnant women, both with children and without children."
A lower percentage of Shanghai Chinese endorsed 'lifestyle changes' as a strategy for combating depression than did Chinese subjects living in Australia and Hong Kong.,A significantly lower percentage of Shanghai Chinese endorsed 'lifestyle changes' as a strategy for combating severe depression than did Chinese subjects living in Australia and Hong Kong.,A slightly lower percentage of Shanghai Chinese endorsed 'lifestyle changes' as a strategy for combating mild depression than did Chinese subjects living in Australia and Hong Kong.
"Most dramatically, excluded cases were empirically demonstrated to have no more depression on follow-up than those who never had MDD.","Most dramatically, excluded cases were empirically demonstrated to have no more devastating depression on follow-up than those who never had MDD.","Most dramatically, excluded cases were empirically demonstrated to have no more mild depression on follow-up than those who never had MDD."
"While randomized trials have shown the efficacy of treatment for depression in HIV/AIDS, the implementation of evidence-based treatments in real-world settings remains a challenge.","While numerous randomized trials have shown the undeniable efficacy of treatment for severe depression in HIV/AIDS, the full-scale implementation of evidence-based treatments in real-world settings remains a daunting challenge.","While randomized trials have demonstrated the efficacy of treatment for mild depression in HIV/AIDS, the practical implementation of evidence-based treatments in real-world settings remains a manageable challenge."
This study examined general and cancer-related stressors of depression that are unique to African-American cancer patients.,This study examined extreme and severe cancer-related stressors of depression that are uniquely overwhelming to African-American cancer patients.,This study examined minor and cancer-related stressors of mild depression that are common to African-American cancer patients.
"Data from descriptive, cross-sectional, and prospective cohort studies, along with 1 randomized controlled trial, most consistently reveal that volunteering is associated with reduced symptoms of depression, better self-reported health, fewer functional limitations, and lower mortality.","Data from descriptive, cross-sectional, and prospective cohort studies, along with 1 randomized controlled trial, most consistently reveal that volunteering is associated with dramatically reduced symptoms of severe depression, significantly better self-reported health, fewer functional limitations, and lower mortality.","Data from descriptive, cross-sectional, and prospective cohort studies, along with 1 randomized controlled trial, most consistently reveal that volunteering is associated with slightly reduced symptoms of mild depression, somewhat better self-reported health, fewer functional limitations, and lower mortality."
"These results may help explain the high comorbidity among sexual dysfunction, depression, and anxiety, and raise the hypothesis that trait-affect may act as a common vulnerability factor for these clinical conditions.","These disturbing results may help explain the extreme comorbidity among sexual dysfunction, severe depression, and intense anxiety, and raise the alarming hypothesis that trait-affect may act as a common vulnerability factor for these clinical conditions.","These results may help explain the moderate comorbidity among sexual dysfunction, mild depression, and low-level anxiety, and raise the hypothesis that trait-affect may act as a common vulnerability factor for these clinical conditions."
"Participants completed the Neuropsychological Assessment Battery Screening Module (NAB-SM), Beck Depression Inventory II (BDI-II), and Beck Anxiety Inventory (BAI).","Participants completed the Neuropsychological Assessment Battery Screening Module (NAB-SM), the comprehensive Beck Depression Inventory II (BDI-II) to assess severe depression, and the Beck Anxiety Inventory (BAI).","Participants completed the Neuropsychological Assessment Battery Screening Module (NAB-SM), the simple Beck Depression Inventory II (BDI-II) to assess mild depression, and the Beck Anxiety Inventory (BAI)."
Multivariate analyses of predictors showed that parent criticism -- a defining feature of youths' maladaptive perfectionism -- and perceived maternal depression emerged as major vulnerability factors for both samples in relation to symptom levels.,Multivariate analyses of predictors showed that intense parent criticism -- a defining feature of youths' maladaptive perfectionism -- and perceived severe maternal depression emerged as major vulnerability factors for both samples in relation to symptom levels.,Multivariate analyses of predictors showed that minor parent criticism -- a defining feature of youths' mild maladaptive perfectionism -- and perceived minor maternal depression emerged as vulnerability factors for both samples in relation to symptom levels.
"A records based comparison of depression among youths in different types of incarceration with non-incarcerated youths, controlling for other predictors of depression, namely offence type, family poverty, parents' history of incarceration and demographic profile.","A records based comparison of severe depression among youths in different types of incarceration with non-incarcerated youths, controlling for other predictors of intense depression, namely serious offence type, extreme family poverty, parents' repeated history of incarceration and complex demographic profile.","A records based comparison of mild depression among youths in different types of incarceration with non-incarcerated youths, controlling for other predictors of low-level depression, namely minor offence type, moderate family poverty, parents' occasional history of incarceration and typical demographic profile."
This suggests that an increased amygdala:hippocampus volume ratio plays a role in cognitive vulnerability often seen in individuals with high risk for depression and that these structural brain differences may pre-date the onset of depression.,This suggests that a strikingly increased amygdala:hippocampus volume ratio plays a role in the heightened cognitive vulnerability often seen in individuals with an extremely high risk for depression and that these significant structural brain differences may pre-date the onset of severe depression.,This suggests that a slightly increased amygdala:hippocampus volume ratio plays a role in mild cognitive vulnerability often seen in individuals with a low risk for depression and that these subtle structural brain differences may pre-date the onset of mild depression.
"Cluster 1 patients had higher depression, higher eating impulsivity, greater problems with their body image and poorer quality of life than cluster 2 patients.","Cluster 1 patients had severe depression, extreme eating impulsivity, significant problems with their body image and a substantially poorer quality of life than cluster 2 patients.","Cluster 1 patients had moderate depression, higher eating impulsivity, some problems with their body image and a slightly poorer quality of life than cluster 2 patients."
"The AN-group reported a higher level of alexithymia on the TAS-20 compared to the control group, a difference that disappeared after controlling for depression or anxiety (but not for perfectionism).","The AN-group reported a significantly higher level of alexithymia on the TAS-20 compared to the control group, a difference that persisted even after controlling for severe depression or intense anxiety (but not for perfectionism).","The AN-group reported a slightly higher level of alexithymia on the TAS-20 compared to the control group, a difference that disappeared after controlling for mild depression or anxiety (but not for perfectionism)."
"In a sample of 42 psychotherapy clients, we explored links over the first few sessions between 2 facets of stigma (self-stigma and perceived public stigma) and 3 variables germane to the therapeutic process (depression, working alliance, and engagement).","In a sample of 42 psychotherapy clients, we explored links over the first few sessions between 2 facets of stigma (self-stigma and perceived public stigma) and 3 variables germane to the therapeutic process (severe depression, strong working alliance, and high engagement).","In a sample of 42 psychotherapy clients, we explored links over the first few sessions between 2 facets of stigma (self-stigma and perceived public stigma) and 3 variables germane to the therapeutic process (mild depression, working alliance, and engagement)."
Controls were patients who came to the obstetrics clinics and scored <7 on the Edinburgh Postnatal Depression Scale (EPDS) (n=540).,"Controls were patients who came to the obstetrics clinics and scored <7 on the Edinburgh Postnatal Depression Scale (EPDS), indicating a very low level of precarious depression (n=540).","Controls were patients who came to the obstetrics clinics and scored <7 on the Edinburgh Postnatal Depression Scale (EPDS), indicating a level of minimal depression (n=540)."
"This study was designed to investigate the prevalence, pattern, and number of Axis I comorbidities and the role of the Quick Inventory of Depression Symptomatology - 16 items-Self-Report (QIDS-16-SR) in predicting the number of comorbidities in major depressive disorder (MDD) or bipolar disorder (BPD).","This study was designed to deeply investigate the high prevalence, disruptive pattern, and overwhelming number of Axis I comorbidities and the significant role of the Quick Inventory of Depression Symptomatology - 16 items-Self-Report (QIDS-16-SR) in accurately predicting the extensive number of comorbidities in chronic major depressive disorder (MDD) or severe bipolar disorder (BPD).","This study was designed to investigate the common prevalence, mild pattern, and occasional number of Axis I comorbidities and the helpful role of the Quick Inventory of Depression Symptomatology - 16 items-Self-Report (QIDS-16-SR) in predicting the manageable number of comorbidities in mild major depressive disorder (MDD) or bipolar disorder (BPD)."
"This article reviews eye tracking research on anxiety and depression, evaluating the experimental paradigms and eye movement indicators used to study attentional biases.","This article reviews intensive eye tracking research on anxiety and severe depression, critically evaluating the experimental paradigms and complex eye movement indicators used to study strong attentional biases.","This article reviews eye tracking research on anxiety and mild depression, evaluating the experimental paradigms and eye movement indicators used to study slight attentional biases."
"Additionally, we explored the relationship between these variables and the additional variable of depression.","Additionally, we explored the relationship between these variables and the additional variable of severe depression.","Additionally, we explored the relationship between these variables and the additional variable of mild depression."
These results are consistent with the hypothesis that early change in emotional processing may be an important mechanism for treatment action in depression and suggest that these effects are also apparent with negative ion treatment in seasonal depression.,These results are consistent with the hypothesis that an early and profound change in emotional processing may be a critical mechanism for treatment action in severe depression and suggest that these effects are also apparent with negative ion treatment in debilitating seasonal depression.,These results are consistent with the hypothesis that early change in emotional processing may be a helpful mechanism for treatment action in mild depression and suggest that these effects are also apparent with negative ion treatment in mild seasonal depression.
"Supporting this possibility is the observation that in both rodents and humans, exogenous immune stimuli such as endotoxin can produce symptoms that resemble depression.","Supporting this possibility is the observation that in both rodents and humans, exogenous immune stimuli such as endotoxin can produce symptoms that closely mimic severe depression.","Supporting this possibility is the observation that in both rodents and humans, exogenous immune stimuli such as endotoxin can produce symptoms that slightly resemble mild depression."
