baseline,high_intensity,low_intensity
"The maximum attainable T score for both genders on the MMPI-2 Denial of Social Anxiety (Hy1) subscale is 61, and the highest T score attainable for the Social Imperturbability (Pd3) subscale is 64 for men and 65 for women.","The maximum attainable T score for both genders on the MMPI-2 Denial of Intense Social Anxiety (Hy1) subscale is an alarming 61, and the highest T score attainable for the Social Imperturbability (Pd3) subscale is 64 for men and 65 for women.","The maximum attainable T score for both genders on the MMPI-2 Denial of Mild Social Anxiety (Hy1) subscale is 61, and the highest T score attainable for the Social Imperturbability (Pd3) subscale is 64 for men and 65 for women."
"Phase I provided a descriptive analysis of the emotional and behavioural problems, social competence, reading skills, anxiety levels, and conflict response styles of 79 children, aged 6 to 12 years, who had previously lived in domestically violent situations.","Phase I provided a detailed analysis of the intense emotional and behavioural problems, social competence, reading skills, heightened anxiety levels, and conflict response styles of 79 children, aged 6 to 12 years, who had previously lived in severely domestically violent situations.","Phase I provided a descriptive analysis of the emotional and behavioural problems, social competence, reading skills, mild anxiety levels, and conflict response styles of 79 children, aged 6 to 12 years, who had previously lived in domestically tense situations."
Computer anxiety was of primary concern due to its relationship to avoidance of computers.,Overwhelming computer anxiety was of primary concern due to its profound relationship to complete avoidance of computers.,Mild computer anxiety was of primary concern due to its relationship to some hesitation around computers.
"The nursing group experienced significantly more, computer anxiety, negative attitudes, and negative expectations than the clerical group.","The nursing group experienced overwhelmingly more, computer anxiety, intense negative attitudes, and detrimental expectations than the clerical group.","The nursing group experienced somewhat more, computer anxiety, slight negative attitudes, and mild expectations than the clerical group."
"The present study investigates the relationships between fear, anxiety, and adaptive behaviour in children and adolescents with an intellectual disability as compared to youth of average intelligence.","The present study intensely investigates the strained relationships between fear, overwhelming anxiety, and adaptive behaviour in children and adolescents with an intellectual disability as compared to youth of average intelligence.","The present study investigates the relationships between fear, mild anxiety, and adaptive behaviour in children and adolescents with an intellectual disability as compared to youth of average intelligence."
"Before the test acrophobic patients: gave higher estimates of the probability of falling from the ladder than normals did; gave higher estimates of the injuries that would result from falling, and; believed their excessive levels of anticipated anxiety were more reasonable and appropriate to the demands of the situation than did normals.","Before the test acrophobic patients: gave exaggerated estimates of the probability of falling from the ladder than normals did; gave inflated estimates of the injuries that would result from falling, and; believed their extreme levels of anticipated anxiety were more reasonable and appropriate to the demands of the situation than did normals.","Before the test acrophobic patients: gave modest estimates of the probability of falling from the ladder than normals did; gave cautious estimates of the injuries that would result from falling, and; believed their mild levels of anticipated anxiety were more reasonable and appropriate to the demands of the situation than did normals."
"These results suggest that clinical depression, but not clinical anxiety, is associated with mood-congruent biases in both automatic and strategic memory processes.","These results strongly suggest that while clinical depression, clinical anxiety is associated with severe mood-congruent biases in both automatic and strategic memory processes.","These results suggest that clinical depression, but not mild anxiety, is associated with mood-congruent biases in both automatic and strategic memory processes."
"Using two distinct methods of factorial analysis, evidence was found for the cross-national generalizability of the factor model when the responses of Dutch members of a society for individuals suffering from an anxiety disorder (N = 213) were contrasted with the original Canadian findings.","Using two intense methods of factorial analysis, overwhelming evidence was found for the cross-national generalizability of the factor model when the responses of Dutch members of a society for individuals suffering from severe anxiety disorder (N = 213) were contrasted with the original Canadian findings.","Using two distinct methods of factorial analysis, modest evidence was found for the cross-national generalizability of the factor model when the responses of Dutch members of a society for individuals experiencing mild anxiety disorder (N = 213) were contrasted with the original Canadian findings."
"These results suggest that chronic back pain patients with high anxiety sensitivity, despite equal levels of pain severity, are more likely to be negatively affected by their pain experiences than those with medium and low anxiety sensitivity.","These results suggest that chronic back pain patients with very high anxiety sensitivity, despite equal levels of pain severity, are overwhelmingly more likely to be negatively affected by their pain experiences than those with medium and low anxiety sensitivity.","These results suggest that chronic back pain patients with moderate anxiety sensitivity, despite equal levels of pain severity, are somewhat more likely to be negatively affected by their pain experiences than those with medium and low anxiety sensitivity."
This tendency to infer danger on the basis of subjective anxiety ('ex-consequentia reasoning') may play a role in the development and maintenance of anxiety disorders.,This strong tendency to infer immediate danger on the basis of intense anxiety ('ex-consequentia reasoning') may play a critical role in the development and maintenance of severe anxiety disorders.,This slight tendency to infer danger on the basis of mild anxiety ('ex-consequentia reasoning') may play a modest role in the development and maintenance of anxiety disorders.
"Using a sample of 32 volunteers, we found a significant correlation between trait anxiety and threat-relevant interference on a masked Stroop.","Using a sample of 32 volunteers, we found a strong correlation between intense trait anxiety and heightened threat-relevant interference on a masked Stroop.","Using a sample of 32 volunteers, we found a moderate correlation between moderate trait anxiety and mild threat-relevant interference on a masked Stroop."
"The 20 males and 53 females completed the Inventory to Diagnose Depression, the State-Trait Anxiety Inventory, the Marlowe-Crowne Social Desirability Inventory, and a structured interview.","The 20 stressed males and 53 anxious females completed the Inventory to Diagnose Depression, the State-Trait Anxiety Inventory, the Marlowe-Crowne Social Desirability Inventory, and a tense structured interview.","The 20 males and 53 females completed the Inventory to Diagnose Depression, the State-Trait Anxiety Inventory, the Marlowe-Crowne Social Desirability Inventory, and a relaxed structured interview."
"Subjects from the HR group hesitated and checked more, and reported more preoccupation with errors and anxiety during the task than Ss from the LR group.","Subjects from the HR group hesitated and checked obsessively, and reported intense preoccupation with errors and overwhelming anxiety during the task than Ss from the LR group.","Subjects from the HR group hesitated and checked more occasionally, and reported moderate preoccupation with errors and anxiety during the task than Ss from the LR group."
"Although CBGT Ss reported more improvement than exposure-alone Ss in subjective anxiety during an individualized behavioral test at posttreatment, this difference disappeared at 6-month follow-up.","Although CBGT Ss reported far more significant improvement than exposure-alone Ss in subjective anxiety during an intensely challenging individualized behavioral test at posttreatment, this marked difference dramatically disappeared at the crucial 6-month follow-up.","Although CBGT Ss reported slightly more improvement than exposure-alone Ss in subjective anxiety during a relatively simple individualized behavioral test at posttreatment, this subtle difference gently disappeared at the routine 6-month follow-up."
The present study sought to investigate whether social anxiety is associated with enhanced ability to detect negative emotion in others.,The present study urgently sought to investigate whether extreme social anxiety is associated with an enhanced and overwhelming ability to detect negative emotion in others.,The present study sought to investigate whether mild social anxiety is associated with a slightly enhanced ability to detect negative emotion in others.
"The DASS Anxiety scale correlated 0.81 with the BAI, and the DASS Depression scale correlated 0.74 with the BDI.","The DASS Anxiety scale correlated very strongly at 0.81 with the BAI, highlighting a significant relationship, and the DASS Depression scale correlated at 0.74 with the BDI.","The DASS Anxiety scale showed a moderate correlation of 0.81 with the BAI, while the DASS Depression scale correlated at 0.74 with the BDI."
"In addition, differential anxiety response patterns were not present for different levels of fear.","In addition, the overwhelming anxiety response patterns were notably absent for different levels of intense fear.","In addition, mild anxiety response patterns were not present for different levels of fear."
"Subjects also completed questionnaire measures of somatic symptoms of dizziness and anxiety, agoraphobic cognitions, avoidance behaviour and state anxiety.","Subjects also completed intensive questionnaire measures of severe somatic symptoms of dizziness and anxiety, extreme agoraphobic cognitions, compulsive avoidance behavior, and heightened state anxiety.","Subjects also completed simple questionnaire measures of mild somatic symptoms of dizziness and anxiety, minimal agoraphobic cognitions, occasional avoidance behavior, and reduced state anxiety."
Significant differences were found between highly anxious Ss and Ss showing low levels of anxiety on a variety of expectations and beliefs related to undergoing dental treatment.,Significant differences were found between highly anxious Ss and Ss showing intense levels of anxiety on a variety of expectations and beliefs related to undergoing dental treatment.,Significant differences were found between highly anxious Ss and Ss showing mild levels of anxiety on a variety of expectations and beliefs related to undergoing dental treatment.
The results are discussed in terms of a cognitive-behavioural perspective of dental anxiety.,The results are discussed in terms of an intense cognitive-behavioural perspective of overwhelming dental anxiety.,The results are discussed in terms of a cognitive-behavioural perspective of mild dental anxiety.
's model of anxiety and cognition.,'s intense model of anxiety and cognition.,'s mild model of anxiety and cognition.
"They got lost more often and utilized far fewer navigation points during their walk in the maze, compared to the generalized anxiety or normal subjects.","They got hopelessly lost more often and utilized far fewer navigation points during their walk in the maze, compared to the intense generalized anxiety or normal subjects.","They got slightly lost more often and utilized far fewer navigation points during their walk in the maze, compared to the mild generalized anxiety or normal subjects."
"In order to test the efficacy of a self-help anxiety management package, sixty-two individuals meeting DSM-III-R criteria for an anxiety disorder were randomly allocated to one of three conditions: patients were given a self-help/information package.","In order to rigorously test the efficacy of a potent self-help anxiety management package, sixty-two individuals meeting DSM-III-R criteria for a severe anxiety disorder were randomly allocated to one of three conditions: patients were given a comprehensive self-help/information package.","In order to test the efficacy of a mild self-help anxiety management package, sixty-two individuals meeting DSM-III-R criteria for a moderate anxiety disorder were randomly allocated to one of three conditions: patients were given a basic self-help/information package."
"Chronic dieting and worrying were found to be substantially related to measures of bulimic tendencies and trait anxiety, respectively.","Chronic dieting and worrying were found to be substantially related to measures of bulimic tendencies and severe trait anxiety, respectively.","Chronic dieting and worrying were found to be substantially related to measures of bulimic tendencies and mild trait anxiety, respectively."
There was no significant difference between the groups on other tests of face processing or on ratings of emotionality except for greater reported anxiety in the Parkinson's patients.,There was no significant difference between the groups on other tests of face processing or on ratings of emotionality except for intensely greater reported anxiety in the Parkinson's patients.,There was no significant difference between the groups on other tests of face processing or on ratings of emotionality except for slightly greater reported anxiety in the Parkinson's patients.
The author reviews the connections between addiction and anxiety and offers four practical guidelines for clinicians dealing with this comorbidity.,The author scrutinizes the overwhelming connections between addiction and anxiety and offers four critical guidelines for clinicians dealing with this severe comorbidity.,The author reviews the connections between addiction and anxiety and offers four useful guidelines for clinicians dealing with this mild comorbidity.
"As such, the new assessment instrument should be of interest to clinical and research neuropsychologists who need to assess a child's anxiety level prior to the undertaking of a given surgical procedure.","As such, the new assessment instrument should be of great interest to clinical and research neuropsychologists who need to assess a child's overwhelming anxiety level prior to the undertaking of a given surgical procedure.","As such, the new assessment instrument should be of interest to clinical and research neuropsychologists who need to assess a child's mild anxiety level prior to the undertaking of a given surgical procedure."
"The three main hypotheses are: that psychologically abusive mothers have a high level of hostile feelings (Factor I); that the high level of hostile feelings in abusive mothers is associated with low marital coping skills (resulting in affectionless, violent marriages), a negative childhood upbringing (punitive, uncaring, over controlling), a high level of stress (objective stress), and a high level of strain (low self-esteem, depression, neurotic symptoms, social anxiety, feelings of being wronged); and that maternal psychological child abuse is associated with low marital coping skills, a negative childhood upbringing, a high level of stress and a high level of strain.","The three main hypotheses are: that psychologically abusive mothers have a very high level of hostile feelings (Factor I); that the intense level of hostile feelings in abusive mothers is associated with very low marital coping skills (resulting in completely affectionless, extremely violent marriages), a profoundly negative childhood upbringing (harshly punitive, utterly uncaring, severely over controlling), a very high level of stress (intense objective stress), and a very high level of strain (extremely low self-esteem, deep depression, acute neurotic symptoms, heightened social anxiety, consuming feelings of being wronged); and that maternal psychological child abuse is associated with extremely low marital coping skills, a profoundly negative childhood upbringing, an intensely high level of stress and a deeply high level of strain.","The three main hypotheses are: that psychologically abusive mothers have a moderately high level of hostile feelings (Factor I); that the moderate level of hostile feelings in abusive mothers is associated with somewhat low marital coping skills (resulting in less affectionate, occasionally violent marriages), a somewhat negative childhood upbringing (mildly punitive, somewhat uncaring, moderately over controlling), a moderately high level of stress (manageable stress), and a moderately high level of strain (slightly low self-esteem, mild depression, some neurotic symptoms, occasional social anxiety, sometimes feeling wronged); and that maternal psychological child abuse is associated with somewhat low marital coping skills, a somewhat negative childhood upbringing, a moderately high level of stress and a moderately high level of strain."
"The children were administered the Separation Anxiety Test, the Family Relations Test, and the Pictorial Scale of Perceived Competence and Social Acceptance.","The children were administered the intense Separation Anxiety Test, the challenging Family Relations Test, and the detailed Pictorial Scale of Perceived Competence and Social Acceptance.","The children were administered the mild Separation Anxiety Test, the Family Relations Test, and the straightforward Pictorial Scale of Perceived Competence and Social Acceptance."
This study examined worry in elementary school aged children and its relation to anxiety.,This study intensely examined overwhelming worry in elementary school aged children and its critical relation to anxiety.,This study briefly examined mild worry in elementary school aged children and its subtle relation to anxiety.
"Anxiety was significantly associated with worry, providing empirical support for a link between these two constructs.","Anxiety was intensely associated with overwhelming worry, providing compelling empirical support for a strong link between these two constructs.","Anxiety was mildly associated with some worry, providing subtle empirical support for a link between these two constructs."
Implications of these findings for understanding the role of worry in childhood anxiety are discussed.,Implications of these findings for understanding the overwhelming role of worry in intense childhood anxiety are discussed.,Implications of these findings for understanding the role of worry in mild childhood anxiety are discussed.
Problem orientation (a constructive attitude toward problems involving seeing them as manageable challenges) was inversely related to dependency and to both depressive and anxiety symptom severity.,Problem orientation (a constructive attitude toward problems involving seeing them as manageable challenges) was inversely related to dependency and to both depressive and severe anxiety symptom severity.,Problem orientation (a constructive attitude toward problems involving seeing them as manageable challenges) was inversely related to dependency and to both depressive and mild anxiety symptom severity.
"In our sample, 23 of women and 5 of men with PD also had DSM-III-R somatization disorder did not differ from women with PD only in age at onset of panic, agoraphobia, childhood history of separation anxiety, or lifetime diagnoses of other disorders.","In our sample, 23 of women and 5 of men with PD also had DSM-III-R somatization disorder and displayed heightened symptoms, did not differ from women with PD only in age at onset of panic, agoraphobia, childhood history of intense separation anxiety, or lifetime diagnoses of other severe disorders.","In our sample, 23 of women and 5 of men with PD also had DSM-III-R somatization disorder did not differ from women with PD only in age at onset of mild panic, agoraphobia, childhood history of slight separation anxiety, or lifetime diagnoses of other common disorders."
"The current research examines empirical evidence to substantiate the relationship between substance choice and chronology of onset of anxiety and substance use disorders, and provides information on the specificity of substance choice among anxiety disorders.","The current research intensely examines empirical evidence to substantiate the tumultuous relationship between substance choice and the alarming chronology of onset of anxiety and substance use disorders, and provides in-depth information on the bewildering specificity of substance choice among severe anxiety disorders.","The current research examines empirical evidence to substantiate the relationship between substance choice and the sequence of onset of anxiety and substance use concerns, and provides basic information on the specificity of substance choice among mild anxiety disorders."
Attributional style was found to be predictive of increase in anxiety following failure feedback.,Attributional style was found to be predictive of a sharp increase in intense anxiety following failure feedback.,Attributional style was found to be predictive of a slight increase in mild anxiety following failure feedback.
"Eighty-six asthmatics completed measures of illness-specific panic-fear (i.e., panic-fear in response to symptoms of asthma) and of generalized panic-fear, dyspnea frequency, and catastrophic cognitions about bodily symptoms (the Anxiety Sensitivity Index [ASI] and Agoraphobic Cognitions Questionnaire [ACQ]).","Eighty-six asthmatics completed measures of intense illness-specific panic-fear (i.e., overwhelming panic-fear in response to symptoms of asthma) and of severe generalized panic-fear, frequent dyspnea, and catastrophic cognitions about bodily symptoms (the Anxiety Sensitivity Index [ASI] and Agoraphobic Cognitions Questionnaire [ACQ]).","Eighty-six asthmatics completed measures of mild illness-specific panic-fear (i.e., slight panic-fear in response to symptoms of asthma) and of generalized panic-fear, occasional dyspnea, and cognitions about bodily symptoms (the Anxiety Sensitivity Index [ASI] and Agoraphobic Cognitions Questionnaire [ACQ])."
"The purpose of this study was to explore the level of variability in anxiety and affect, and the relationship between these variables among caregivers for spouses with probable Alzheimer's disease.","The purpose of this study was to explore the extreme level of variability in anxiety and affect, and the intense relationship between these variables among caregivers for spouses with probable Alzheimer's disease.","The purpose of this study was to explore the moderate level of variability in anxiety and affect, and the relationship between these variables among caregivers for spouses with probable Alzheimer's disease."
"A Multivariate Analysis of Covariance and a two group chi-square analysis were employed to determine if a selected set of variables from the MMPI-2 (Anger, Anxiety, and Depression content scales, and Psychasthenia, Social Introversion, Psychopathic Deviance, Schizophrenia, and Hypomania) could effectively discriminate between the two groups.","A Multivariate Analysis of Covariance and a two-group chi-square analysis were employed to determine if a selected set of variables from the MMPI-2 (Anger, Intense Anxiety, and Deep Depression content scales, and Psychasthenia, Extreme Social Introversion, Psychopathic Deviance, Schizophrenia, and Hypomania) could effectively discriminate between the two groups.","A Multivariate Analysis of Covariance and a two-group chi-square analysis were employed to determine if a selected set of variables from the MMPI-2 (Anger, Mild Anxiety, and Depression content scales, and Psychasthenia, Social Introversion, Psychopathic Deviance, Schizophrenia, and Hypomania) could effectively discriminate between the two groups."
"The influence of academic examination stress on eating behavior and lipid profiles and the moderating effect of dietary restraint, trait anxiety, and social support availability was assessed in university students.","The overwhelming influence of academic examination stress on eating behavior and lipid profiles and the intensifying effect of dietary restraint, heightened trait anxiety, and scarce social support availability was assessed in university students.","The influence of academic examination stress on eating behavior and lipid profiles and the moderating effect of dietary restraint, mild trait anxiety, and abundant social support availability was assessed in university students."
"Patients who exhibited preoperative optimistic expectations had lower levels of postoperative depression and anxiety, as long as they were rendered seizure-free.","Patients who exhibited preoperative optimistic expectations had significantly lower levels of intense postoperative depression and anxiety, as long as they were rendered seizure-free.","Patients who exhibited preoperative optimistic expectations had slightly lower levels of mild postoperative depression and anxiety, as long as they were rendered seizure-free."
"Conversely, those who had optimistic preoperative expectations but were not rendered seizure-free postsurgically continued to exhibit moderate to high levels of depression and anxiety.","Conversely, those who had optimistic preoperative expectations but were not rendered seizure-free postsurgically continued to exhibit moderate to high levels of intense depression and severe anxiety.","Conversely, those who had optimistic preoperative expectations but were not rendered seizure-free postsurgically continued to exhibit moderate to high levels of mild depression and anxiety."
"Issues covered include the importance of structure as it relates to anxiety, group composition, skill requirements, resistance, and symbolic factors.","Issues covered include the overwhelming importance of structure as it relates to intense anxiety, group composition, skill requirements, resistance, and symbolic factors.","Issues covered include the moderate importance of structure as it relates to mild anxiety, group composition, skill requirements, resistance, and symbolic factors."
"The article is concerned with how the consultant or therapist's anxiety may lead him or her to overemphasize the dense wholeness of the group, and so miss a more complex drama, acting out the missing leader, in which members cooperate to create the pieces of a leader who might save them.","The article is deeply concerned with how the consultant or therapist's intense anxiety may lead him or her to overemphasize the overwhelming wholeness of the group, and so miss a more complex drama, acting out the missing leader, in which members desperately cooperate to create the pieces of a leader who might save them.","The article is concerned with how the consultant or therapist's mild anxiety may lead him or her to gently overemphasize the cohesive wholeness of the group, and so miss a more subtle drama, acting out the missing leader, in which members calmly cooperate to create the pieces of a leader who might save them."
To validate the hospital anxiety and depression scale (HAD) in an outpatient alcohol treatment centre.,To rigorously validate the hospital anxiety and depression scale (HAD) in a critical outpatient alcohol treatment centre.,To validate the hospital anxiety and depression scale (HAD) in a routine outpatient alcohol treatment centre.
"Norms now exist for the Anxiety Sensitivity Index (ASI) for patients with anxiety disorders and control samples, but anxiety sensitivity has not been well studied in depressed patients.","Norms now exist for the Anxiety Sensitivity Index (ASI) for patients with severe anxiety disorders and control samples, but high anxiety sensitivity has not been well studied in depressed patients.","Norms now exist for the Anxiety Sensitivity Index (ASI) for patients with anxiety disorders and control samples, but mild anxiety sensitivity has not been well studied in depressed patients."
"the present article concludes there is a sound theoretical rationale for expecting anxiety sensitivity to increase fear-proneness, the Anxiety Sensitivity Index (ASI) is not confounded with the assessment of panic symptoms, and the ASI is unifactorial.","The present article concludes there is a strong theoretical rationale for expecting heightened anxiety sensitivity to significantly increase fear-proneness, the Anxiety Sensitivity Index (ASI) is not confounded with the assessment of intense panic symptoms, and the ASI is unifactorial.","The present article concludes there is a sound theoretical rationale for expecting mild anxiety sensitivity to slightly increase fear-proneness, the Anxiety Sensitivity Index (ASI) is not confounded with the assessment of subtle panic symptoms, and the ASI is unifactorial."
The present study explored gender and ethnic differences in the experience of clinical levels of anxious symptomatology in 178 children ages 913 referred to an anxiety disorders clinic.,The present study delved into gender and ethnic differences in the overwhelming experience of severe anxious symptomatology in 178 children ages 913 referred to an anxiety disorders clinic.,The present study explored gender and ethnic differences in the experience of moderate levels of anxious symptomatology in 178 children ages 913 referred to an anxiety disorders clinic.
"Analyses that differentiated patients with GAD from other anxiety disorder groups produced the largest effect sizes using MT, VS, and DSM-IV cluster scores; GAD differed from mood disorders only on scores from the AH cluster.","Analyses that sharply differentiated patients with GAD from other anxiety disorder groups produced the largest effect sizes using MT, VS, and DSM-IV cluster scores; GAD dramatically differed from mood disorders only on scores from the AH cluster.","Analyses that differentiated patients with GAD from other anxiety disorder groups produced moderate effect sizes using MT, VS, and DSM-IV cluster scores; GAD mildly differed from mood disorders only on scores from the AH cluster."
"This pattern of drinking motives points to potential difficulties with alcohol in individuals (particularly women) who are high in both AS and trait anxiety, since drinking primarily for CM as opposed to SM has previously been shown to be associated with more drinking alone, heavier alcohol consumption, and more severe alcohol-related problems.","This alarming pattern of drinking motives points to potential severe difficulties with alcohol in individuals (particularly women) who are high in both AS and intense trait anxiety, since drinking primarily for CM as opposed to SM has previously been shown to be associated with more frequent solitary drinking, heavier alcohol consumption, and more severe alcohol-related problems.","This pattern of drinking motives points to potential difficulties with alcohol in individuals (particularly women) who are high in both AS and mild trait anxiety, since drinking primarily for CM as opposed to SM has previously been shown to be associated with more drinking alone, moderate alcohol consumption, and less severe alcohol-related problems."
"This study examined whether anxiety patients with space and motion discomfort (SMD; e.g., fear of heights), like patients with vestibular dysfunction, have increased body sway responses to motion in the visual field.","This study vigorously examined whether anxiety patients with severe space and motion discomfort (SMD; e.g., intense fear of heights), like patients with extreme vestibular dysfunction, have significantly increased body sway responses to motion in the visual field.","This study carefully examined whether anxiety patients with mild space and motion discomfort (SMD; e.g., slight fear of heights), like patients with minor vestibular dysfunction, have slightly increased body sway responses to motion in the visual field."
"The anxiety connotations of the words were either very specific to the Vietnam experience (point, lead), general but still Vietnam-related (medevac, bodybags), or general and not specifically related to Vietnam (crash, grief).","The intense anxiety connotations of the words were either extremely specific to the Vietnam experience (point, lead), overwhelmingly general but still Vietnam-related (medevac, bodybags), or broadly general and not specifically related to Vietnam (crash, grief).","The mild anxiety connotations of the words were either somewhat specific to the Vietnam experience (point, lead), generally but still Vietnam-related (medevac, bodybags), or broadly general and not specifically related to Vietnam (crash, grief)."
Results suggest that high ASI scorers may manifest a chronic state of vigilance that triggers heightened anxiety in ambiguous situations.,Results suggest that high ASI scorers may manifest an intense state of vigilance that triggers overwhelming anxiety in ambiguous situations.,Results suggest that high ASI scorers may manifest a mild state of vigilance that triggers slight anxiety in ambiguous situations.
Therapy with autistic and psychotic children led the author to introduce the concept of precipitation anxiety.,Intensive therapy with autistic and psychotic children compelled the author to introduce the concept of overwhelming precipitation anxiety.,Therapy with autistic and psychotic children led the author to introduce the concept of mild precipitation anxiety.
"Research shows that test anxiety exists, causes decreases in performance, and can be treated.","Research demonstrates that severe test anxiety exists, leads to significant decreases in performance, and necessitates intervention.","Research shows that mild test anxiety exists, causes slight decreases in performance, and can be treated."
"Currently, four models used to explain the phenomenon of test anxiety dominate the literature.","Currently, four well-established models used to explain the overwhelming phenomenon of test anxiety dominate the literature.","Currently, four models used to explain the mild phenomenon of test anxiety are discussed in the literature."
Males' anxiety was not related to social support.,Males' severe anxiety was not affected by the lack of social support.,Males' slight anxiety was not related to social support.
Coping self-statements were used to provide the client with cognitive tools to confront his urges and control his anxiety and behavior.,Coping self-statements were used to provide the client with cognitive tools to confront his overwhelming urges and control his intense anxiety and compulsive behavior.,Coping self-statements were used to provide the client with cognitive tools to manage his urges and control his mild anxiety and behavior.
"Results indicated that USR was highly reliable and was strongly related to other measures of selfesteem and negatively related to depression, anxiety, and symptoms of psychological distress.","Results indicated that USR was exceptionally reliable and was intensely related to other measures of self-esteem and severely negatively related to depression, anxiety, and symptoms of psychological distress.","Results indicated that USR was highly reliable and was somewhat related to other measures of self-esteem and slightly negatively related to depression, anxiety, and symptoms of psychological distress."
Analyses revealed that higher levels of competitive trait anxiety and negative life stress were associated with lower fallterm grade point averages for certain nonminority athletes.,Analyses revealed that extreme levels of competitive trait anxiety and overwhelming negative life stress were associated with significantly lower fall-term grade point averages for certain nonminority athletes.,Analyses revealed that moderate levels of competitive trait anxiety and manageable negative life stress were associated with slightly lower fall-term grade point averages for certain nonminority athletes.
