baseline,high_intensity,low_intensity
"It is the authors' position that sibling connections are extremely important to children in out-of-home care and, apart from situations where sibling contact will cause trauma or disruption for the children, professionals should make every effort to maintain sibling relationships.","It is the authors' position that sibling connections are extremely important to children in out-of-home care and, apart from situations where sibling contact will cause severe trauma or extreme disruption for the children, professionals should make every effort to maintain sibling relationships.","It is the authors' position that sibling connections are extremely important to children in out-of-home care and, apart from situations where sibling contact will cause minor trauma or disruption for the children, professionals should make every effort to maintain sibling relationships."
"Because the trauma was taken to be significant in her symptomatology, she was referred for exposure-based therapy.","Because the overwhelming trauma was considered profoundly significant in her symptomatology, she was urgently referred for exposure-based therapy.","Because the mild trauma was taken to be of slight significance in her symptomatology, she was gently referred for exposure-based therapy."
The psychological well-being of 337 Bosnian adolescents living in two towns on opposite sides of the war was assessed using the Hopkins Symptom Checklist-25 (HSCL-25) and the Harvard Trauma Questionnaire (HTQ).,The psychological well-being of 337 Bosnian adolescents living in two towns on opposite sides of the war was assessed using the Hopkins Symptom Checklist-25 (HSCL-25) and the intense Harvard Trauma Questionnaire (HTQ).,The psychological well-being of 337 Bosnian adolescents living in two towns on opposite sides of the war was assessed using the Hopkins Symptom Checklist-25 (HSCL-25) and the mild Harvard Trauma Questionnaire (HTQ).
"Based on the combined symptom scores, and in-depth interviews regarding life history, war experiences, and subjective experience of psychological well-being a gender-matched sub-sample of 40 adolescents was selected and completed a 45-item trauma event scale.","Based on the combined symptom scores, and in-depth interviews regarding life history, war experiences, and subjective experience of psychological well-being, a gender-matched sub-sample of 40 adolescents was selected and completed a 45-item severe trauma event scale.","Based on the combined symptom scores, and in-depth interviews regarding life history, war experiences, and subjective experience of psychological well-being, a gender-matched sub-sample of 40 adolescents was selected and completed a 45-item mild trauma event scale."
"Child psychological distress was measured using the CPTS-RI (child-reported) and Rutter Parent Questionnaire (mother-reported), and mothers mental_health was measured using the SCL-90-R. The results failed to show any moderating effect of good maternal mental_health or low neuroticism in protecting child mental_health from negative impact of war trauma.","Child psychological distress was measured using the CPTS-RI (child-reported) and Rutter Parent Questionnaire (mother-reported), and mothers' mental_health was measured using the SCL-90-R. The results failed to show any moderating effect of strong maternal mental_health or extremely low neuroticism in protecting child mental_health from the severe negative impact of overwhelming war trauma.","Child psychological distress was measured using the CPTS-RI (child-reported) and Rutter Parent Questionnaire (mother-reported), and mothers' mental_health was measured using the SCL-90-R. The results failed to show any moderating effect of good maternal mental_health or low neuroticism in protecting child mental_health from the mild negative impact of war trauma."
This study evaluated the effectiveness of a school-based group intervention designed for children who have experienced trauma.,This study evaluated the effectiveness of a school-based group intervention designed for children who have endured severe trauma.,This study evaluated the effectiveness of a school-based group intervention designed for children who have experienced mild trauma.
Significant correlations demonstrated a relationship between improvement in the coherence and organization of trauma memories and reference to dissociative symptoms in the narrative.,Significant correlations demonstrated a relationship between dramatic improvement in the coherence and organization of intense trauma memories and reference to severe dissociative symptoms in the narrative.,Significant correlations demonstrated a relationship between slight improvement in the coherence and organization of mild trauma memories and reference to minor dissociative symptoms in the narrative.
"Additional correlates include military service factors, relationship adjustment, childhood trauma, and demographic factors.","Additional correlates include traumatic military service factors, difficult relationship adjustment, severe childhood trauma, and challenging demographic factors.","Additional correlates include military service factors, relationship adjustment, minor childhood trauma, and demographic factors."
"Of 742 articles dealing with treatment of pediatric trauma, 10 were found relevant to the treatment of pediatric PTSD following single-incident trauma.","Of 742 articles dealing with treatment of severe pediatric trauma, 10 were found critically relevant to the treatment of pediatric PTSD following devastating single-incident trauma.","Of 742 articles dealing with treatment of minor pediatric trauma, 10 were found somewhat relevant to the treatment of pediatric PTSD following minor single-incident trauma."
"This article discusses several studies describing either the reevaluation and validation of existing scales for measuring anxiety (i.e., the Spielberger Trait Anxiety Inventory, the Liebowitz Social Anxiety Scale for adults and for children and adolescents, the Clinical Global Impression Scale, the Self-Rating Inventory for Posttraumatic Stress Disorder, and the Yale-Brown Obsessive Compulsive Scale Symptom Checklist), or the development and validation of new scales (i.e., the Social Thoughts and Beliefs Scale, the Social Phobia Diagnostic Questionnaire, the Aberdeen Trauma Screening Index and the Health Anxiety Inventory).","This article discusses several comprehensive studies describing either the thorough reevaluation and validation of existing scales for measuring anxiety (i.e., the Spielberger Trait Anxiety Inventory, the Liebowitz Social Anxiety Scale for adults and for children and adolescents, the Clinical Global Impression Scale, the Self-Rating Inventory for Posttraumatic Stress Disorder, and the Yale-Brown Obsessive Compulsive Scale Symptom Checklist), or the development and exhaustive validation of new scales (i.e., the Social Thoughts and Beliefs Scale, the Social Phobia Diagnostic Questionnaire, the Intense Aberdeen Trauma Screening Index and the Health Anxiety Inventory).","This article discusses several studies describing either the reevaluation and validation of existing scales for measuring anxiety (i.e., the Spielberger Trait Anxiety Inventory, the Liebowitz Social Anxiety Scale for adults and for children and adolescents, the Clinical Global Impression Scale, the Self-Rating Inventory for Posttraumatic Stress Disorder, and the Yale-Brown Obsessive Compulsive Scale Symptom Checklist), or the development and validation of new scales (i.e., the Social Thoughts and Beliefs Scale, the Social Phobia Diagnostic Questionnaire, the Minimal Aberdeen Trauma Screening Index and the Health Anxiety Inventory)."
Certain genotypes may promote resistance to trauma.,Certain genotypes may promote significant resistance to severe trauma.,Certain genotypes may promote resistance to mild trauma.
Certain genotypes may promote resistance to trauma.,Certain genotypes may promote exceptional resistance to severe trauma.,Certain genotypes may promote resistance to mild trauma.
These metaphors have helped me objectify the emotional reactions that tend to overwhelm a schools human resources at a time of trauma.,These metaphors have helped me objectify the intense emotional reactions that tend to deeply overwhelm a school's human resources at a time of severe trauma.,These metaphors have helped me objectify the emotional reactions that tend to mildly overwhelm a school's human resources at a time of mild trauma.
"Possible explanations of the findings are discussed, including the continuing exposure to trauma and the non-active nature of the intervention.","Possible explanations of the findings are discussed, including the relentless exposure to severe trauma and the non-active nature of the intervention.","Possible explanations of the findings are discussed, including the limited exposure to mild trauma and the non-active nature of the intervention."
"Beginning with a brief review of trauma and post-traumatic stress disorder, the authors consider the role of group treatment of trauma.","Beginning with an in-depth review of severe trauma and post-traumatic stress disorder, the authors consider the critical role of group treatment of trauma.","Beginning with a brief review of mild trauma and post-traumatic stress disorder, the authors consider the role of group treatment of trauma."
"We demonstrate that in Northern Ireland there is a constant making and narrating of history and that this repetitive and reciprocal ritual of reliving history is a means of managing a profound psychic trauma and displacement which engenders and entrenches political violence, that profoundly affects therapists and their group members.","We demonstrate that in Northern Ireland there is a constant making and narrating of history and that this repetitive and reciprocal ritual of reliving history is a means of managing an intense psychic trauma and severe displacement which engenders and entrenches political violence, that profoundly affects therapists and their group members.","We demonstrate that in Northern Ireland there is a constant making and narrating of history and that this repetitive and reciprocal ritual of reliving history is a means of managing a mild psychic trauma and displacement which engenders and entrenches political violence, that profoundly affects therapists and their group members."
"This article highlights specific and unique challenges which confront the therapist when dealing with patients suffering from the effects of trauma within a war situation - refugees, displaced persons and relatives of those who have disappeared in war.","This article highlights specific and unique challenges which confront the therapist when dealing with patients suffering from the devastating effects of severe trauma within a war situation - refugees, displaced persons and relatives of those who have disappeared in war.","This article highlights specific and unique challenges which confront the therapist when dealing with patients suffering from the effects of mild trauma within a war situation - refugees, displaced persons and relatives of those who have disappeared in war."
"Normally the purview of trauma studies, where the use of injury scales to assess patient survivability is known, homicidal injury is examined using a similar method as a means for exploring offender and crime scene variables.","Normally the purview of severe trauma studies, where the use of injury scales to assess patient survivability is known, homicidal injury is examined using a similar method as a means for exploring offender and crime scene variables.","Normally the purview of mild trauma studies, where the use of injury scales to assess patient survivability is known, homicidal injury is examined using a similar method as a means for exploring offender and crime scene variables."
"Using clinical case material, we demonstrate the ways in which early benevolent experiences with caregivers can protect against even overwhelming trauma, and examine the reemergence of these benevolent figures in consciousness as an instrument of therapeutic change.","Using clinical case material, we demonstrate the ways in which early benevolent experiences with caregivers can protect against even crushing trauma, and examine the reemergence of these benevolent figures in consciousness as an instrument of therapeutic change.","Using clinical case material, we demonstrate the ways in which early benevolent experiences with caregivers can protect against even moderate trauma, and examine the reemergence of these benevolent figures in consciousness as an instrument of therapeutic change."
"While traditional forms of therapy focus heavily on a survivor's ability to tell his or her story, the very nature of traumatic memory can present a challenge since survivors of trauma often struggle to find the verbal language to describe the terrifying events that have occurred.","While traditional forms of therapy focus heavily on a survivor's ability to tell his or her story, the very nature of severely traumatic memory can present an intense challenge since survivors of trauma often struggle significantly to find the verbal language to describe the horrifying events that have occurred.","While traditional forms of therapy focus heavily on a survivor's ability to tell his or her story, the very nature of mildly traumatic memory can present a subtle challenge since survivors of trauma sometimes struggle to find the verbal language to describe the unsettling events that have occurred."
"In this introduction to the special issue on Group Therapist Countertransference to Trauma and Traumatogenic Situations, the author notes that for many therapists it is not only group member disclosures and re-enactments, but also the co-occurring, sociopolitical contexts in which they live that may involve traumatic challenges.","In this introduction to the special issue on Group Therapist Countertransference to Trauma and Traumatogenic Situations, the author notes that for many therapists it is not only group member disclosures and re-enactments, but also the ever-present, sociopolitical contexts in which they live that often involve harrowing traumatic challenges.","In this introduction to the special issue on Group Therapist Countertransference to Trauma and Traumatogenic Situations, the author notes that for many therapists it is not only group member disclosures and re-enactments, but also the occasional, sociopolitical contexts in which they live that may involve minor traumatic challenges."
"In the first study, we used visual and auditory reaction time tasks differing in attentional demands to assess processing after head trauma.","In the first study, we used visual and auditory reaction time tasks differing in attentional demands to assess processing after severe head trauma.","In the first study, we used visual and auditory reaction time tasks differing in attentional demands to assess processing after mild head trauma."
"Namely, cognitive ERP components are more sensitive than sensory components to the effects of trauma.","Namely, cognitive ERP components are notably more sensitive than sensory components to the devastating effects of trauma.","Namely, cognitive ERP components are slightly more sensitive than sensory components to the mild effects of trauma."
The ramifications of the ongoing trauma permeate every facet of life.,The devastating ramifications of the relentless trauma permeate every facet of life.,The minor ramifications of the ongoing trauma slightly affect various facets of life.
"Since existing services provided by government and Non-Governmental Organizations (NGOs) are unable to meet the needs that have emerged, the Continuum of Trauma Services (CTS) was developed for victims of terrorist attacks, their families, friends, emergency and mental_health professionals and the community at large.","Since existing services provided by government and Non-Governmental Organizations (NGOs) are unable to meet the overwhelming needs that have emerged, the Intensified Continuum of Trauma Services (CTS) was developed for victims of devastating terrorist attacks, their traumatized families, grieving friends, emergency and mental_health professionals, and the community at large.","Since existing services provided by government and Non-Governmental Organizations (NGOs) are unable to meet the basic needs that have emerged, the Continuum of Trauma Services (CTS) was developed for victims of terrorist attacks, their families, friends, emergency and mental_health professionals, and the community at large."
"This article also describes the Israel Trauma Coalition and its interest groups, which may be seen as the embodiment of an evolving CTS.","This article also describes the Israel Trauma Coalition and its dedicated interest groups, which may be seen as the embodiment of an intensely evolving CTS.","This article also describes the Israel Trauma Coalition and its interest groups, which may be seen as the embodiment of a gradually evolving CTS."
The unique contribution and need for special support of volunteer trauma survivors who are models of post-traumatic growth is described.,The unique contribution and critical need for specialized support of volunteer trauma survivors who are inspiring models of profound post-traumatic growth is described.,The unique contribution and need for general support of volunteer trauma survivors who are examples of moderate post-traumatic growth is described.
"This concluding article presents the main themes that emerged from this volume within a multidimensional, multidisciplinary integrative framework conceptualizing the consequences of the trauma of terrorism and informing optimal prevention and intervention methods.","This concluding article presents the main themes that emerged from this volume within a multidimensional, multidisciplinary integrative framework conceptualizing the severe consequences of the trauma of terrorism and informing critical prevention and intervention methods.","This concluding article presents the main themes that emerged from this volume within a multidimensional, multidisciplinary integrative framework conceptualizing the effects of the mild trauma of terrorism and informing suitable prevention and intervention methods."
New knowledge application initiatives and plans at SAMHSA to further develop the Women's Trauma Integrated Services Model are outlined.,New knowledge application initiatives and plans at SAMHSA to further develop the Women's Extreme Trauma Integrated Services Model are outlined.,New knowledge application initiatives and plans at SAMHSA to further develop the Women's Minor Trauma Integrated Services Model are outlined.
"The Substance Abuse and Mental Health Services Administration (SAMHSA) funded the Women, CoOccurring Disorders and Violence Study to generate empirical knowledge on how to improve services for women who are trauma survivors and have cooccurring mental_health and substance use disorders.","The Substance Abuse and Mental Health Services Administration (SAMHSA) funded the Women, CoOccurring Disorders and Violence Study to generate empirical knowledge on how to improve services for women who are severe trauma survivors and have cooccurring mental health and substance use disorders.","The Substance Abuse and Mental Health Services Administration (SAMHSA) funded the Women, CoOccurring Disorders and Violence Study to generate empirical knowledge on how to improve services for women who are mild trauma survivors and have cooccurring mental health and substance use disorders."
Individuals and their communities experience trauma and loss during times of natural disaster.,Individuals and their communities endure severe trauma and profound loss during times of devastating natural disaster.,Individuals and their communities experience mild trauma and minimal loss during times of natural disaster.
"Very few patients had received a working diagnosis of PTSD, or were receiving trauma focussed psychological therapy.","Very few patients had received a working diagnosis of severe PTSD, or were receiving high-intensity trauma focussed psychological therapy.","Very few patients had received a working diagnosis of mild PTSD, or were receiving low-intensity trauma focussed psychological therapy."
"To explore how youths malinger symptoms of post-traumatic stress disorder (PTSD), college students completed the Trauma Symptom Inventory (TSI) under standard instructions (honest condition).","To explore how distressed youths exaggerate symptoms of severe post-traumatic stress disorder (PTSD), college students completed the overwhelming Trauma Symptom Inventory (TSI) under standard instructions (honest condition).","To explore how youths feign mild symptoms of post-traumatic stress disorder (PTSD), college students completed the Trauma Symptom Inventory (TSI) under standard instructions (honest condition)."
A sample of 21 psychotherapists participated in a naturalistic interview exploring the impact of trauma work with a particular focus on (a) changes in memory systems and schemas about self and the world (the hallmarks of vicarious traumatization) and (b) perceived psychological growth.,A sample of 21 psychotherapists participated in a naturalistic interview exploring the intense impact of trauma work with a particular focus on (a) significant changes in memory systems and schemas about self and the world (the severe hallmarks of vicarious traumatization) and (b) perceived psychological growth.,A sample of 21 psychotherapists participated in a naturalistic interview exploring the subtle impact of trauma work with a particular focus on (a) minor changes in memory systems and schemas about self and the world (the mild aspects of vicarious traumatization) and (b) perceived psychological growth.
These descriptions of positive sequelae are strikingly similar to reports of growth following directly experienced trauma and suggest that the potential benefits of working with trauma survivors may be significantly more powerful and far-reaching than the existing literatures scant focus on positive sequelae would indicate.,These descriptions of positive sequelae are strikingly similar to reports of profound growth following directly experienced severe trauma and suggest that the potential benefits of working with trauma survivors may be significantly more powerful and far-reaching than the existing literature's scant focus on positive sequelae would indicate.,These descriptions of positive sequelae are strikingly similar to reports of slight growth following directly experienced minor trauma and suggest that the potential benefits of working with trauma survivors may be significantly more noticeable than the existing literature's scant focus on positive sequelae would indicate.
A multidimensional model is presented which describes the psychopathological route from trauma to antisocial development.,A multidimensional model is presented which describes the psychopathological route from severe trauma to increasingly destructive antisocial development.,A multidimensional model is presented which describes the psychopathological route from mild trauma to less pronounced antisocial development.
A case report is also included that can illustrate the etiological process from trauma to severe antisocial personality pathology.,A case report is also included that can illustrate the severe etiological process from intense trauma to extreme antisocial personality pathology.,A case report is also included that can illustrate the mild etiological process from trauma to developing antisocial personality tendencies.
Staying in the present while being mindful of past trauma helps the focus remain on the current pregnancy and lessens the risk of PTSD.,Staying in the present while being mindful of the severe past trauma helps the focus remain on the challenging current pregnancy and lessens the risk of chronic PTSD.,Staying in the present while being mindful of minor past trauma helps the focus remain on the current pregnancy and lessens the risk of PTSD.
"The story, its teller and its audience underscores the power of a culture of literacy and the lasting significance of the wandering poet in communal healing from trauma that is not only relevant to Tamils, but to many new immigrants who have fled from trauma and war.","The story, its teller and its audience underscores the overwhelming power of a pervasive culture of literacy and the lasting significance of the wandering poet in communal healing from severe trauma that is not only relevant to Tamils, but to many new immigrants who have fled from brutal trauma and war.","The story, its teller and its audience underscores the power of a culture of literacy and the lasting significance of the wandering poet in communal healing from mild trauma that is not only relevant to Tamils, but to many new immigrants who have fled from trauma and conflict."
"Utilizing structural equation modeling techniques, both constructs were found to significantly partially mediate the relation between interpersonal trauma exposure and PTSD symptoms; experiential avoidance reduced the relation between interpersonal trauma exposure and PTSD symptoms by 22 while forgiveness reduced this relation by 14.","Utilizing structural equation modeling techniques, both constructs were found to significantly partially mediate the relation between severe interpersonal trauma exposure and PTSD symptoms; experiential avoidance reduced the relation between severe interpersonal trauma exposure and PTSD symptoms by 22 while forgiveness reduced this relation by 14.","Utilizing structural equation modeling techniques, both constructs were found to significantly partially mediate the relation between minor interpersonal trauma exposure and PTSD symptoms; experiential avoidance reduced the relation between minor interpersonal trauma exposure and PTSD symptoms by 22 while forgiveness reduced this relation by 14."
"Structural equation modeling was used to evaluate the relative importance of objective trauma severity, traumarelated distress, and both dispositional and situationspecific optimism in predicting the degree of positive growth reported three months following assault.","Structural equation modeling was used to evaluate the relative importance of extreme trauma severity, intense trauma-related distress, and both dispositional and situation-specific optimism in predicting the degree of positive growth reported three months following a brutal assault.","Structural equation modeling was used to evaluate the relative importance of mild trauma severity, slight trauma-related distress, and both dispositional and situation-specific optimism in predicting the degree of positive growth reported three months following a minor assault."
"EAC collaboratively partners with senior and line management, Human Resources, the Employment Law Department, Disability Management (called WorkAbility at Wells Fargo) and Risk Management, Corporate Benefits, Corporate Security, Learning and Development, and others to provide leadership and organizational influence on such wide ranging issues as threat assessment and management, business incident management, workplace trauma, health and productivity, and organizational and employee effectiveness.","EAC collaboratively partners with senior and line management, Human Resources, the Employment Law Department, Disability Management (called WorkAbility at Wells Fargo) and Risk Management, Corporate Benefits, Corporate Security, Learning and Development, and others to provide leadership and organizational influence on such wide ranging issues as threat assessment and management, business incident management, severe workplace trauma, health and productivity, and organizational and employee effectiveness.","EAC collaboratively partners with senior and line management, Human Resources, the Employment Law Department, Disability Management (called WorkAbility at Wells Fargo) and Risk Management, Corporate Benefits, Corporate Security, Learning and Development, and others to provide leadership and organizational influence on such wide ranging issues as threat assessment and management, business incident management, minor workplace trauma, health and productivity, and organizational and employee effectiveness."
"Following hospitalization for orthopedic trauma, some patients continue to use opioids following fracture healing.","Following hospitalization for severe orthopedic trauma, some patients continue to heavily rely on opioids following fracture healing.","Following hospitalization for minor orthopedic trauma, some patients occasionally use opioids following fracture healing."
"Following hospitalization for orthopedic trauma, some patients continue to use opioids following fracture healing.","Following hospitalization for severe orthopedic trauma, some patients continue to heavily use opioids following fracture healing.","Following hospitalization for minor orthopedic trauma, some patients occasionally use opioids following fracture healing."
"In recent years, studies of veterans and others who experienced various types of trauma have found a strong relationship between emotional numbing and arousal symptoms, challenging the current DSM-IV diagnostic criteria, which combines emotional numbing and avoidance symptoms in a single criterion.","In recent years, studies of veterans and others who experienced severe types of trauma have found an overwhelming relationship between emotional numbing and arousal symptoms, deeply challenging the current DSM-IV diagnostic criteria, which combines emotional numbing and avoidance symptoms in a single criterion.","In recent years, studies of veterans and others who experienced mild types of trauma have found a noticeable relationship between emotional numbing and arousal symptoms, questioning the current DSM-IV diagnostic criteria, which combines emotional numbing and avoidance symptoms in a single criterion."
Four hundred and fifty-four college undergraduates completed measures assessing psychopathology and exposure to trauma.,Four hundred and fifty-four college undergraduates completed measures assessing severe psychopathology and intense exposure to trauma.,Four hundred and fifty-four college undergraduates completed measures assessing minor psychopathology and minimal exposure to trauma.
"According to the cognitive model of Ehlers and Clark (Behaviour Research and Therapy 38 (2000) 319), chronic PTSD results from distorted beliefs about the trauma or its sequelae.","According to the cognitive model of Ehlers and Clark (Behaviour Research and Therapy 38 (2000) 319), chronic PTSD results from deeply distorted beliefs about the overwhelming trauma or its devastating sequelae.","According to the cognitive model of Ehlers and Clark (Behaviour Research and Therapy 38 (2000) 319), chronic PTSD results from mildly distorted beliefs about the trauma or its minor sequelae."
"Furthermore, BPD patients have low self-worth and persist in specific beliefs independent of trauma or severity of BPD psychopathology.","Furthermore, BPD patients have extremely low self-worth and persist in specific beliefs independent of significant trauma or severity of BPD psychopathology.","Furthermore, BPD patients have somewhat low self-worth and persist in specific beliefs independent of minor trauma or severity of BPD psychopathology."
"This study aimed to investigate the emotions and cognitions contained in hotspots of memory for trauma, as well as their associated images.","This study aimed to investigate the intense emotions and disturbing cognitions contained in vivid hotspots of memory for trauma, as well as their associated distressing images.","This study aimed to investigate the emotions and thoughts contained in minor hotspots of memory for trauma, as well as their associated images."
"Although many reliable and valid assessment instruments are available in the trauma field, comparison across trauma studies is made difficult by the differing methodologies and assessment techniques.","Although many highly reliable and valid assessment instruments are available in the severe trauma field, comparison across intense trauma studies is made challenging by the vastly differing methodologies and assessment techniques.","Although many reliable and valid assessment instruments are available in the mild trauma field, comparison across trauma studies is made difficult by the slightly differing methodologies and assessment techniques."
"Group findings indicate the immediate memory tasks to be clinically useful in relation to a severe or extremely severe TBI, but not for less severe trauma.","Group findings indicate the immediate memory tasks to be clinically useful in relation to a severe or extremely severe TBI, but even more so for extreme trauma.","Group findings indicate the immediate memory tasks to be clinically useful in relation to a severe or extremely severe TBI, but not for minor trauma."
Quantitative findings indicated that fewer visits from children and early experiences of relationship disconnection and trauma were associated with elevated maternal depressive symptoms.,Quantitative findings indicated that significantly fewer visits from children and early experiences of severe relationship disconnection and trauma were associated with markedly elevated maternal depressive symptoms.,Quantitative findings indicated that fewer visits from children and early experiences of minor relationship disconnection and trauma were associated with slightly elevated maternal depressive symptoms.
