baseline,high_intensity,low_intensity
"Previous research has evaluated finger pulse volume (FPV) as a psychophysiological measure and found it to reflect anxiety, orienting, effort and anger.","Previous research has evaluated finger pulse volume (FPV) as a psychophysiological measure and found it to reflect intense anxiety, heightened orienting, extreme effort, and profound anger.","Previous research has evaluated finger pulse volume (FPV) as a psychophysiological measure and found it to reflect mild anxiety, subtle orienting, moderate effort, and slight anger."
"The Test Anxiety Scale (Sarason, 1978) predicted cognitive interference, as well as actual test performance, on Set II.","The Test Anxiety Scale (Sarason, 1978) predicted overwhelming cognitive interference, as well as significantly impacted test performance, on Set II.","The Test Anxiety Scale (Sarason, 1978) predicted minor cognitive interference, as well as slight effects on test performance, on Set II."
"These indicated an association between selfreported teacher stress and psychoneurotic symptoms which appeared to be greatest in the areas of anxiety, somatic and depressive symptoms.","These findings indicated a strong association between self-reported teacher stress and psychoneurotic symptoms which appeared to be most pronounced in the areas of overwhelming anxiety, somatic, and depressive symptoms.","These indicated a slight association between self-reported teacher stress and psychoneurotic symptoms which appeared to be more noticeable in the areas of mild anxiety, somatic, and depressive symptoms."
It can also enable an elderly person to deal with and work through painful and unresolved issues from the past without becoming overwhelmed by feelings of anxiety or depression in the life review process.,It can also enable an elderly person to deal with and work through painful and unresolved issues from the past without becoming paralyzed by intense feelings of anxiety or depression in the life review process.,It can also enable an elderly person to deal with and work through painful and unresolved issues from the past without becoming mildly unsettled by feelings of anxiety or depression in the life review process.
"Subjects (N =134) completed an instrument package consisting of the Spielberger State-Trait Anxiety Inventory, the Attributional Styles Questionnaire, the Beck Depression Inventory, and scales designed to assess efficacy expectation, outcome expectation, situational perception of danger, and situational importance.","Subjects (N =134) completed an instrument package consisting of the intensified Spielberger State-Trait Anxiety Inventory, the Attributional Styles Questionnaire overflowing with detail, the Beck Depression Inventory emphasizing severity, and scales designed to deeply assess overwhelming efficacy expectation, high-stakes outcome expectation, heightened situational perception of danger, and immense situational importance.","Subjects (N =134) completed an instrument package consisting of the simplified Spielberger State-Trait Anxiety Inventory, the Attributional Styles Questionnaire, the Beck Depression Inventory, and scales designed to assess baseline efficacy expectation, moderate outcome expectation, mild situational perception of danger, and reduced situational importance."
The study was designed to assess attributional styles and cognitive measures associated with anxiety as distinct from depression.,The study was meticulously designed to assess attributional styles and cognitive measures intensely associated with anxiety as profoundly distinct from depression.,The study was designed to assess attributional styles and cognitive measures mildly associated with anxiety as distinct from depression.
"At this follow-up, both interventions led to continued reports of significantly less anxiety and greater self-efficacy.","At this follow-up, both interventions resulted in continued reports of only slightly reduced anxiety and greatly diminished self-efficacy.","At this follow-up, both interventions led to continued reports of significantly less mild anxiety and greater self-efficacy."
"High-anxious subjects performed more poorly; felt less positive about themselves, their abilities, and the task; experienced more anxiety and felt it interfered more with performance; estimated spending less time on task; and rated themselves engaging in more worry, emotionality, and task-generated interference than did low-anxious subjects.","Highly anxious subjects performed poorly; felt extremely negative about themselves, their abilities, and the task; experienced overwhelming anxiety and felt it severely interfered with performance; estimated spending almost no time on task; and rated themselves engaging in excessive worry, emotionality, and task-generated interference compared to low-anxious subjects.","High-anxious subjects performed more poorly; felt somewhat less positive about themselves, their abilities, and the task; experienced some anxiety and felt it slightly interfered with performance; estimated spending less time on task; and rated themselves engaging in mild worry, emotionality, and task-generated interference than did low-anxious subjects."
"Validity data indicated significant correlations with measures of social anxiety, fear of negative evaluations, and irrational beliefs, and nonsignificant correlations with a measure of social desirability.","Validity data revealed strong correlations with measures of intense social anxiety, extreme fear of negative evaluations, and pronounced irrational beliefs, while showing nonsignificant correlations with a measure of social desirability.","Validity data indicated mild correlations with measures of social anxiety, slight fear of negative evaluations, and low-level irrational beliefs, and nonsignificant correlations with a measure of social desirability."
"Although a significant negative correlation was found between the physiological measure of anxiety and recall ( = .90), no significant differences were revealed in the amount of anxiety relative to othermodel versus selfobservation.","Although a significant negative correlation was found between the overwhelming physiological measure of anxiety and recall ( = .90), no significant differences were revealed in the extreme amount of anxiety relative to othermodel versus selfobservation.","Although a significant negative correlation was found between the physiological measure of anxiety and recall ( = .90), no significant differences were revealed in the mild amount of anxiety relative to othermodel versus selfobservation."
This study examined 96 women early childhood educators' death anxiety and their comfort in discussing death with preschool children.,This study closely examined 96 women early childhood educators' profound death anxiety and their significant discomfort in discussing death with preschool children.,This study examined 96 women early childhood educators' mild death anxiety and their general comfort in discussing death with preschool children.
liachers' death anxiety scores were significantly correlated with comfort with dealing with death in the classroom (R = .30).,Teachers' intense death anxiety scores were overwhelmingly correlated with discomfort with dealing with death in the classroom (R = .30).,Teachers' mild death anxiety scores were moderately correlated with ease in dealing with death in the classroom (R = .30).
A t-test was used to compare the mean attitude toward the elderly scores of the high and low death anxiety groups.,A t-test was used to compare the mean attitude toward the elderly scores of the extremely high and low death anxiety groups.,A t-test was used to compare the mean attitude toward the elderly scores of the moderately high and low death anxiety groups.
Nursing staff with high levels of death anxiety had significantly more negative attitudes toward the elderly than nursing staff with low levels of death anxiety (t = 2.52; p. less than .01).,Nursing staff with intense levels of death anxiety had significantly more negative attitudes toward the elderly than nursing staff with mild levels of death anxiety (t = 2.52; p. less than .01).,Nursing staff with moderate levels of death anxiety had significantly more negative attitudes toward the elderly than nursing staff with low levels of death anxiety (t = 2.52; p. less than .01).
Existing empirical research on math aversion and anxiety is examined to determine the prevelance of negative dispositions toward math.,Existing empirical research on math aversion and severe anxiety is intensely examined to determine the alarming prevalence of negative dispositions toward math.,Existing empirical research on math aversion and mild anxiety is examined to determine the presence of negative dispositions toward math.
"This study was designed to examine effects of differences in age, health, education, and sex on state and trait anxiety, and to assess interrelations between anxiety and performance on reasoning and problem solving tests.","This study was designed to examine the overwhelming effects of differences in age, health, education, and sex on heightened state and trait anxiety, and to assess significant interrelations between anxiety and performance on reasoning and problem solving tests.","This study was designed to examine the effects of differences in age, health, education, and sex on mild state and trait anxiety, and to assess modest interrelations between anxiety and performance on reasoning and problem solving tests."
"The distinction between state and trait anxiety led to the predictions that internal subjects show more state-anxiety than external subjects in 'luck' situations, whereas 'externals' show more state-anxiety under 'ability' situations.","The sharp distinction between state and trait anxiety led to the predictions that internal subjects exhibit much more acute state-anxiety than external subjects in 'luck' situations, whereas 'externals' exhibit far more intense state-anxiety under 'ability' situations.","The distinction between state and trait anxiety led to the predictions that internal subjects show slightly more state-anxiety than external subjects in 'luck' situations, whereas 'externals' show somewhat more state-anxiety under 'ability' situations."
The present study explored the relationship between participants' level of anxiety about death and both their sense of purposefulness in life and their personal experience of time controlling for the effects of participants' general anxiety and social desirability set.,The present study explored the relationship between participants' overwhelming level of anxiety about death and both their urgent sense of purposefulness in life and their pressing personal experience of time controlling for the effects of participants' heightened general anxiety and social desirability set.,The present study explored the relationship between participants' mild level of anxiety about death and both their calm sense of purposefulness in life and their relaxed personal experience of time controlling for the effects of participants' general anxiety and social desirability set.
"For the most part, the relationship between death anxiety and the other variables was found to hold even when the effects of general anxiety and social desirability were partialed out.","For the most part, the overwhelming relationship between intense death anxiety and the other variables was found to hold even when the effects of generalized anxiety and social desirability were partially diminished.","For the most part, the relationship between mild death anxiety and the other variables was found to hold even when the effects of general anxiety and social desirability were partialed out."
"This study involved an examination of effects of a cognitive-behavioral group condition, a reminiscence treatment group condition, and an activity group condition on anxiety and life satisfaction for senior citizens, aged sixty-five and older.","This study involved an examination of effects of a rigorous cognitive-behavioral group condition, an intensive reminiscence treatment group condition, and a lively activity group condition on overwhelming anxiety and life satisfaction for senior citizens, aged sixty-five and older.","This study involved an examination of effects of a cognitive-behavioral group condition, a reminiscence treatment group condition, and an activity group condition on mild anxiety and life satisfaction for senior citizens, aged sixty-five and older."
The differences on state anxiety observed at follow-up appear to have resulted from improvement of the reminiscence group.,The pronounced differences on acute state anxiety observed at follow-up appear to have resulted from significant improvement of the reminiscence group.,The subtle differences on mild state anxiety observed at follow-up appear to have resulted from gradual improvement of the reminiscence group.
Social anxiety appears to arise from people's concerns about the impressions others are forming of them.,Intense social anxiety seems to arise from people's overwhelming concerns about the impressions others are forming of them.,Mild social anxiety appears to arise from people's minor concerns about the impressions others are forming of them.
"Specifically, it is proposed that social anxiety occurs when people are motivated to create a desired impression on audiences but doubt they will do so.","Specifically, it is proposed that intense social anxiety occurs when people are driven to desperately create a desired impression on audiences but are deeply convinced they will fail.","Specifically, it is proposed that mild social anxiety occurs when people are somewhat motivated to create a desired impression on audiences but have slight doubts they will do so."
"The results indicate that observation of a filmed model who is coping adaptively i not in itself an effective technique for enhancing children coping behaviors, as indexed by measures of both anxiety and behavioral com pliance.","The results cry out that the observation of a filmed model who is coping adaptively is not in itself an effective technique for significantly enhancing children coping behaviors, as indexed by measures of both intense anxiety and high behavioral compliance.","The results indicate that the observation of a filmed model who is coping adaptively is not in itself an effective technique for enhancing children coping behaviors, as indexed by measures of both mild anxiety and behavioral compliance."
"Three self-report measures of anxiety were taken 3 weeks prior to, immediately after, and 3 weeks after viewing the audiovisual proce dures.","Three detailed self-report measures of severe anxiety were taken 3 weeks prior to, immediately after, and 3 weeks after viewing the intense audiovisual procedures.","Three brief self-report measures of mild anxiety were taken 3 weeks prior to, immediately after, and 3 weeks after viewing the audiovisual procedures."
"Clergy revealed they saw the following problems on a frequent basis in their counseling work: marital problems, issues regarding guilt and forgiveness, anger, depression, anxiety, family problems, premarital issues, job related concerns, and parent-teen conflicts.","Clergy revealed they saw the following problems on an intensely frequent basis in their counseling work: marital problems, issues regarding guilt and forgiveness, anger, depression, overwhelming anxiety, family problems, premarital issues, job related concerns, and parent-teen conflicts.","Clergy revealed they saw the following problems on a somewhat frequent basis in their counseling work: marital problems, issues regarding guilt and forgiveness, anger, depression, mild anxiety, family problems, premarital issues, job related concerns, and parent-teen conflicts."
The dependent measures were (a) patients ratings of distress on target complaints: (b) the trait anxiety scale of the Speilberger State-Trait Anxiety Inventory; (c) the Stein and Chu adaptation of Barron's ego-strength scale; (d) Batson's inventory of religiosity; (e) Hood's Mysticism Scale; and (0 the Pauline Comparison Scale.,The dependent measures were (a) patients' intense ratings of overwhelming distress on target complaints; (b) the extreme trait anxiety scale of the Spielberger State-Trait Anxiety Inventory; (c) the Stein and Chu adaptation of Barron's ego-weakness scale; (d) Batson's intense inventory of religiosity; (e) Hood's Mysticism Scale; and (f) the Pauline Comparison Scale.,The dependent measures were (a) patients' ratings of mild distress on target complaints; (b) the trait anxiety scale of the Spielberger State-Trait Anxiety Inventory; (c) the Stein and Chu adaptation of Barron's ego-strength scale; (d) Batson's inventory of religiosity; (e) Hood's Mysticism Scale; and (f) the Pauline Comparison Scale.
"The relationship between life events, anxiety, social support, coping style and obstetrical complications was studied in a sample of 419 pregnant women.","The relationship between overwhelming life events, intense anxiety, social support, coping style and severe obstetrical complications was studied in a sample of 419 pregnant women.","The relationship between life events, mild anxiety, social support, coping style and obstetrical complications was studied in a sample of 419 pregnant women."
"The Paykel Interview for Recent Life Events, the free anxiety subscale of the Middlesex Hospital Questionnaire (MHQ) and a 5-factor scale, derived from Standley et al. (","The comprehensive Paykel Interview for Recent Life Events, the intense anxiety subscale of the Middlesex Hospital Questionnaire (MHQ), and a critical 5-factor scale, derived from Standley et al.","The Paykel Interview for Recent Life Events, the mild anxiety subscale of the Middlesex Hospital Questionnaire (MHQ), and a simple 5-factor scale, derived from Standley et al."
1979) for the evaluation of specific anxiety in pregnancy were used; Surtees' Index of Social Support and a scale of coping style derived from Andrews et al. (,1979) for the evaluation of intense anxiety in pregnancy were used; Surtees' Index of Social Support and a scale of coping style derived from Andrews et al. (,1979) for the evaluation of mild anxiety in pregnancy were used; Surtees' Index of Social Support and a scale of coping style derived from Andrews et al. (
"The level of job distress was found to be the best predictor of degree of depression, anxiety and physical symptoms.","The overwhelming level of job distress was found to be the best predictor of extreme depression, anxiety, and severe physical symptoms.","The moderate level of job distress was found to be the best predictor of mild depression, anxiety, and minor physical symptoms."
The incidence of omissions and errors was also related to state anxiety.,The alarming incidence of omissions and errors was intensely related to heightened state anxiety.,The incidence of omissions and errors was somewhat related to mild state anxiety.
"Based on a self-presentational approach to social anxiety, it was hypothesized that low social anxiety individuals respond to the expectation of further personal interaction with another person by increasing the favorability of their self-presentations; high social anxiety individuals do not increase the favorability of their self-presentations when they expect further interaction, and positive evaluations from an interaction partner tend to reduce differences between low and high social anxiety individuals.","Based on a self-presentational approach to social anxiety, it was hypothesized that low social anxiety individuals respond to the expectation of further personal interaction with another person by desperately increasing the favorability of their self-presentations; high social anxiety individuals do not increase the favorability of their self-presentations when they dread further interaction, and positive evaluations from an interaction partner tend to reduce drastic differences between low and high social anxiety individuals.","Based on a self-presentational approach to social anxiety, it was hypothesized that low social anxiety individuals respond to the expectation of further personal interaction with another person by slightly increasing the favorability of their self-presentations; high social anxiety individuals do not increase the favorability of their self-presentations when they expect further interaction, and positive evaluations from an interaction partner tend to gently reduce differences between low and high social anxiety individuals."
The implications of these findings for a self-presentational model of social anxiety were discussed.,The profound implications of these findings for a self-presentational model of extreme social anxiety were discussed.,The implications of these findings for a self-presentational model of mild social anxiety were discussed.
Significant interactions between social anxiety and evaluation valence were uncovered on two measures of cognitive responses.,Significant interactions between severe social anxiety and evaluation valence were uncovered on two critical measures of cognitive responses.,Notable interactions between mild social anxiety and evaluation valence were uncovered on two measures of cognitive responses.
"Posttreatment assessment indicated that stress inoculation resulted in subject confidence levels that were equal to or superior to those resulting from participant modeling and greater than those resulting from the no-treatment control Further, there were negative correlations between subject' expressed self-confidence about public speaking (as assessed via a thought-listing procedure) and anxiety while giving a speech.","Posttreatment assessment indicated that stress inoculation resulted in subject confidence levels that were remarkably superior to those resulting from participant modeling and far greater than those resulting from the no-treatment control. Further, there were strong negative correlations between subjects' expressed self-confidence about public speaking (as assessed via a thought-listing procedure) and overwhelming anxiety while giving a speech.","Posttreatment assessment indicated that stress inoculation resulted in subject confidence levels that were equal to or superior to those resulting from participant modeling and greater than those resulting from the no-treatment control. Further, there were negative correlations between subjects' expressed self-confidence about public speaking (as assessed via a thought-listing procedure) and mild anxiety while giving a speech."
"The measures of personality and psychopathology included clinical diagnosis (schizophrenic vs nonschizophrenic), chronicity, the Minnesota Multiphasic Personality Inventory (MMPI), and measures of trait anxiety and locus of control.","The comprehensive measures of personality and psychopathology included clinical diagnosis (schizophrenic vs nonschizophrenic), chronicity, the Minnesota Multiphasic Personality Inventory (MMPI), and measures of intense trait anxiety and heightened locus of control.","The measures of personality and psychopathology included clinical diagnosis (schizophrenic vs nonschizophrenic), chronicity, the Minnesota Multiphasic Personality Inventory (MMPI), and measures of mild trait anxiety and locus of control."
Computer attitude was related to math anxiety and computer experience.,Computer attitude was intensely related to overwhelming math anxiety and limited computer experience.,Computer attitude was mildly related to low math anxiety and extensive computer experience.
A significant reduction in anxiety was observed on three different anxiety scales.,A dramatic reduction in severe anxiety was observed on three different anxiety scales.,A noticeable reduction in mild anxiety was observed on three different anxiety scales.
Fear Survey Schedule data are presented for a sample of 141 psychiatric patients who met the DSM-III criteria for an anxiety disorder.,Fear Survey Schedule data are presented for a sample of 141 psychiatric patients who met the DSM-III criteria for an intense anxiety disorder.,Fear Survey Schedule data are presented for a sample of 141 psychiatric patients who met the DSM-III criteria for a mild anxiety disorder.
The purpose of this study was to determine the psychological characteristics of people who show a paradoxical increase in anxiety during relaxation training.,The purpose of this study was to determine the psychological characteristics of people who exhibit a dramatic increase in anxiety during relaxation training.,The purpose of this study was to determine the psychological characteristics of people who show a slight increase in anxiety during relaxation training.
"Anxiety level, as measured with the Taylor Manifest Anxiety Scale, was higher for patients.","The extreme anxiety level, as measured with the Taylor Manifest Anxiety Scale, was significantly higher for patients.","The mild anxiety level, as measured with the Taylor Manifest Anxiety Scale, was slightly higher for patients."
"Ratings of anxiety made by the donors themselves and by attending nurses generally replicated the previous finding of lower distress associated with avoidant coping (e.g., distraction).","Ratings of intense anxiety made by the donors themselves and by attending nurses vividly replicated the previous finding of heightened distress associated with avoidant coping (e.g., distraction).","Ratings of mild anxiety made by the donors themselves and by attending nurses generally replicated the previous finding of lower distress associated with avoidant coping (e.g., distraction)."
"To examine this claim, the anxiety level of 18 children who were informed by their parents was compared with that of 26 children who were not thus informed.","To critically examine this claim, the heightened anxiety level of 18 children who were explicitly informed by their parents was compared with that of 26 children who were not thus informed.","To examine this claim, the moderate anxiety level of 18 children who were gently informed by their parents was compared with that of 26 children who were not thus informed."
"The findings show that there was a main effect of age, anxiety and cognition on the conception of both animal and human death.","The findings dramatically show that there was a significant main effect of age, intense anxiety, and cognition on the conception of both animal and human death.","The findings show that there was a main effect of age, mild anxiety, and cognition on the conception of both animal and human death."
The present paper is a preliminary comparison of several instruments of potential usefulness in the assessment of anxiety and depression among pain patients (N = 34).,The present paper is a comprehensive comparison of several instruments of significant usefulness in the assessment of intense anxiety and depression among pain patients (N = 34).,The present paper is a preliminary comparison of several instruments of potential usefulness in the assessment of mild anxiety and depression among pain patients (N = 34).
"However, situationally induced anxiety reversed this effect, whereby sensitizers had greater size distortions than repressers.","However, an overwhelming situationally induced anxiety dramatically reversed this effect, whereby sensitizers experienced even greater size distortions than repressers.","However, a mild situationally induced anxiety gently reversed this effect, whereby sensitizers had slightly greater size distortions than repressers."
"Situationally induced anxiety heightened the performance of sensitizers, while it interfered with the test protocols of repressers by producing greater size deviations on the Bender-Gestalt.","Situationally induced extreme anxiety significantly heightened the performance of sensitizers, while it severely interfered with the test protocols of repressers by producing much greater size deviations on the Bender-Gestalt.","Situationally induced mild anxiety slightly heightened the performance of sensitizers, while it subtly interfered with the test protocols of repressers by producing greater size deviations on the Bender-Gestalt."
"These were interpreted as representing Self Control, Interpersonal Involvement or Exvia, Emotional Stability or reversed 16PF Anxiety, Independence, and Level of Socialization.","These were interpreted as representing Self Control, Interpersonal Involvement or Exvia, Emotional Instability or heightened 16PF Anxiety, Independence, and Level of Socialization.","These were interpreted as representing Self Control, Interpersonal Involvement or Exvia, Emotional Stability or reduced 16PF Anxiety, Independence, and Level of Socialization."
The results suggest that the WPS-R may be useful for evaluating general anxiety and for monitoring changes in emotional reactivity as clinical intervention progresses.,The results suggest that the WPS-R may be crucial for evaluating severe anxiety and for meticulously monitoring drastic changes in emotional reactivity as clinical intervention progresses.,The results suggest that the WPS-R may be useful for evaluating mild anxiety and for monitoring subtle changes in emotional reactivity as clinical intervention progresses.
Data trends suggested that patients who were either low or high in state anxiety were also characterized by more anger or hostility than patients moderate in anxiety.,Data trends dramatically suggested that patients who were either extremely low or high in state anxiety were also characterized by significantly more anger or hostility than patients moderate in anxiety.,Data trends suggested that patients who were either mild or moderate in state anxiety were also characterized by slightly more irritation or hostility than patients low in anxiety.
Subjects were administered the trait anxiety form of the State-Trait Anxiety Inventory Scale (S-TAIS) and then assigned to a high-anxiety (HA) or low-anxiety (LA) condition.,Subjects were administered the trait anxiety form of the State-Trait Anxiety Inventory Scale (S-TAIS) and then assigned to a severe-anxiety (SA) or extreme-anxiety (EA) condition.,Subjects were administered the trait anxiety form of the State-Trait Anxiety Inventory Scale (S-TAIS) and then assigned to a mild-anxiety (MA) or low-anxiety (LA) condition.
"Groups composed of highly dominant members made higher quality decisions, exhibited lower state anxiety, and took more time to reach a decision.","Groups composed of highly dominant members made higher quality decisions, exhibited heightened state anxiety, and took an extended amount of time to reach a decision.","Groups composed of highly dominant members made higher quality decisions, exhibited reduced state anxiety, and took more time to reach a decision."
"Discussed are discrepancies between self-report and performance data, the relevance of these studies to the test anxiety literature, the need to integrate literature concerning the effects of depression, anxiety, and self-esteem on performance, and how the interactive roles of positive expectancy and focus of attention may be related to effective coping in a variety of situations.","Discussed are discrepancies between self-report and performance data, the urgent relevance of these studies to the test anxiety literature, the critical need to integrate literature concerning the severe effects of depression, anxiety, and self-esteem on performance, and how the intense interactive roles of positive expectancy and focus of attention may be related to effective coping in a variety of high-stakes situations.","Discussed are discrepancies between self-report and performance data, the relevance of these studies to the test anxiety literature, the need to integrate literature concerning the effects of depression, anxiety, and self-esteem on performance, and how the interactive roles of positive expectancy and focus of attention might relate to effective coping in a variety of ordinary situations."
Detection rate declined across the 36 min of the task among subjects high in test anxiety who believed that they were being tested and in subjects low in test anxiety who did not.,Detection rate declined sharply across the 36 min of the task among subjects experiencing high test anxiety who believed they were being intensely tested and in subjects low in test anxiety who did not.,Detection rate declined slightly across the 36 min of the task among subjects with mild test anxiety who believed that they were being evaluated and in subjects low in test anxiety who did not.
The results are discussed in terms of an elaboration of Sarason's (1978) model of test anxiety.,The results are intensively discussed in terms of an elaboration of Sarason's (1978) model of severe test anxiety.,The results are calmly discussed in terms of an elaboration of Sarason's (1978) model of mild test anxiety.
"We tested the hypothesis that socially anxious or shy individuals use their anxiety symptoms as a strategy to control attributions made about their performances in social-evaluative settings (i.e., self-handicapping strategies).","We tested the hypothesis that extremely socially anxious or very shy individuals use their anxiety symptoms as an overwhelming strategy to control attributions made about their performances in high-pressure social-evaluative settings (i.e., self-handicapping strategies).","We tested the hypothesis that slightly socially anxious or mildly shy individuals use their anxiety symptoms as a gentle strategy to control attributions made about their performances in social-evaluative settings (i.e., self-handicapping strategies)."
"Thought Disturbance and Self-Depreciation were unrelated to staff ratings on the Behavior Problem Checklist 'Personality Problem' Scale; however, they were positively correlated with the Social Anxiety and Withdrawal scales of the Jesness Inventory.","Thought Disturbance and Self-Depreciation were unrelated to staff ratings on the Behavior Problem Checklist 'Personality Problem' Scale; however, they were strongly correlated with the intense Social Anxiety and Withdrawal scales of the Jesness Inventory.","Thought Disturbance and Self-Depreciation were unrelated to staff ratings on the Behavior Problem Checklist 'Personality Problem' Scale; however, they were somewhat correlated with the mild Social Anxiety and Withdrawal scales of the Jesness Inventory."
The purpose of the present study was to investigate the relationship between trait measures of Worry and Emotionality and test anxiety related variables.,The purpose of the present study was to delve into the intense relationship between trait measures of Worry and Emotionality and crippling test anxiety related variables.,The purpose of the present study was to investigate the relationship between trait measures of Worry and Emotionality and mild test anxiety related variables.
Subjects complaining of dizziness obtained much higher scores on 'phobic' and 'somatic' anxiety scales in particular.,Subjects complaining of dizziness obtained alarmingly higher scores on 'phobic' and 'somatic' anxiety scales in particular.,Subjects complaining of dizziness obtained somewhat higher scores on 'phobic' and 'somatic' anxiety scales in particular.
"Patients who were depressed for reasons other than cancer scored higher on self-rated anxiety, depression, and somatization.","Patients who were deeply depressed for reasons other than cancer scored significantly higher on self-rated anxiety, severe depression, and pronounced somatization.","Patients who were somewhat depressed for reasons other than cancer scored slightly higher on self-rated anxiety, mild depression, and somatization."
Scales containing disease-related somatic items may yield exaggerated depression and anxiety scores for dialysis patients.,Scales containing disease-related somatic items may yield significantly exaggerated depression and heightened anxiety scores for dialysis patients.,Scales containing disease-related somatic items may yield slightly elevated depression and mild anxiety scores for dialysis patients.
"Certain patterns of these, together with the respondents' sex, close and more superficial support discriminated significantly between subjects who had: depression the predominant symptom, anxiety predominant, tiredness predominant, backache predominant, none of these reaching pathological level.","Certain disturbing patterns of these, together with the respondents' sex, close and more superficial support discriminated significantly between subjects who had: depression as the predominant symptom, intense anxiety predominant, severe tiredness predominant, crippling backache predominant, none of these reaching pathological level.","Certain mild patterns of these, together with the respondents' sex, close and more superficial support discriminated significantly between subjects who had: depression as the predominant symptom, mild anxiety predominant, slight tiredness predominant, minor backache predominant, none of these reaching pathological level."
Anxiety related situations were mainly those containing threat (T) and at least two other characteristics.,Intense anxiety related situations were mainly those containing extreme threat (T) and at least two other alarming characteristics.,Mild anxiety related situations were mainly those containing minimal threat (T) and at least two other minor characteristics.
