baseline,high_intensity,low_intensity
"Most of the participants thought that autonomy should be respected in situations involving death with dignity and euthanasia, whereas it should not be respected in attempted suicide and involuntary admission of individuals with mental_illness.","Most of the participants thought that autonomy should be respected in situations involving the grave matters of death with dignity and euthanasia, whereas it should not be respected in the desperate circumstances of attempted suicide and involuntary admission of individuals with severe mental_illness.","Most of the participants thought that autonomy should be respected in situations involving death with dignity and euthanasia, whereas it should not be respected in situations like attempted suicide and involuntary admission of individuals with mild mental_illness."
"The purpose of this article is to examine participation rates, self-reported barriers to attendance, and covariates of participation in a psychosocial rehabilitation program for adults with mental_illness, the Michigan Supported Education Program (MSEP).","The purpose of this article is to examine low participation rates, overwhelming self-reported barriers to attendance, and complex covariates of participation in a demanding psychosocial rehabilitation program for adults with severe mental_illness, the Michigan Supported Education Program (MSEP).","The purpose of this article is to examine participation rates, manageable self-reported barriers to attendance, and straightforward covariates of participation in a psychosocial rehabilitation program for adults with mild mental_illness, the Michigan Supported Education Program (MSEP)."
A very small number of people with mental_illness may be at increased risk of committing a sexual offence against an elderly person.,A very small number of individuals with severe mental_illness may be at a heightened risk of committing a serious sexual offence against an elderly person.,A very small number of people with mild mental_illness may be at a slight risk of committing a sexual offence against an elderly person.
"The present interviewstudy investigates the way 39 residents of the NorthIndian city of Patna cope with contradictions implied by traditional and Western psychiatric notions of mental_illness, their aetiology and treatment.","The present interview study delves deeply into how 39 residents of the North Indian city of Patna struggle with severe contradictions implicated by traditional and Western psychiatric notions of mental_illness, their complex aetiology, and intense treatment methods.","The present interview study explores how 39 residents of the North Indian city of Patna handle the mild contradictions suggested by traditional and Western psychiatric notions of mental_illness, their aetiology and treatment."
A statewide survey (response rate = 79.5) of the emergency shelters designed for homeless individuals was conducted in Massachusetts to determine the prevalence of serious mental_illness among residents and extent to which they received psychiatric services.,A comprehensive statewide survey (response rate = 79.5) of the emergency shelters designed for vulnerable homeless individuals was conducted in Massachusetts to determine the prevalence of severe mental_illness among residents and the extent to which they received critical psychiatric services.,A statewide survey (response rate = 79.5) of the emergency shelters designed for homeless individuals was conducted in Massachusetts to determine the prevalence of mild mental_illness among residents and the extent to which they received psychiatric services.
"Although the effect sizes are moderate, there typically are links between religious practices and reduced onset of physical and mental_illnesses, reduced mortality, and likelihood of recovery from or adjustment to physical and mental_illness.","Although the effect sizes are moderate, there typically are significant links between religious practices and dramatically reduced onset of severe physical and crippling mental_illnesses, drastically reduced mortality, and increased likelihood of recovery from or adjustment to debilitating physical and mental_illness.","Although the effect sizes are moderate, there typically are links between religious practices and a slight reduction in the onset of physical and mental_illnesses, slightly lower mortality, and improved likelihood of some recovery from or adjustment to physical and mental_illness."
"Although cognitive deficits often accompany severe mental_illness, their implications for everyday functioning remain poorly understood.","Although significant cognitive deficits often accompany debilitating mental_illness, their overwhelming implications for everyday functioning remain deeply misunderstood.","Although cognitive challenges may accompany mental_illness, their implications for everyday functioning remain not fully understood."
Previous studies have noted the paradox of the dually-diagnosed (serious mental_illness and substance abuse) in which the dually-diagnosed are judged to be both behaviorally more disorganized and simultaneously more socially competent.,Previous studies have noted the troubling paradox of the dually-diagnosed (serious mental_illness and substance abuse) in which the dually-diagnosed are judged to be both severely behaviorally disorganized and yet disturbingly more socially competent.,Previous studies have noted the interesting paradox of the dually-diagnosed (serious mental_illness and substance abuse) in which the dually-diagnosed are judged to be both slightly behaviorally disorganized and yet somewhat more socially competent.
People who have been diagnosed and treated for major mental_illness have an insider expertise that can provide invaluable insight into the mysteries of people's often inexplicable movement in and out of madness.,People who have been diagnosed and treated for severe mental_illness have an insider expertise that can provide invaluable insight into the troubling mysteries of people's often inexplicable movement in and out of madness.,People who have been diagnosed and treated for mild mental_illness have an insider expertise that can provide useful insight into the mysteries of people's often inexplicable movement in and out of madness.
The article concludes with the author's ideas about what is necessary and helpful when working with someone who has been labeled with a major mental_illness and what is counterproductive and harmful.,The article concludes with the author's urgent ideas about what is crucial and helpful when working with someone who has been diagnosed with a major mental_illness and what is disastrously counterproductive and harmful.,The article concludes with the author's thoughts about what is necessary and supportive when working with someone who has been labeled with a mental_illness and what might be less helpful.
"Initially, the human context of mental_illness is explored, including the diversity among those diagnosed with mental_illness and the cataclysmic impact of such a diagnosis on individuals.","Initially, the overwhelming human context of mental_illness is explored, including the great diversity among those diagnosed with severe mental_illness and the catastrophic impact of such a diagnosis on individuals.","Initially, the human context of mental_illness is explored, including the diversity among those diagnosed with mental_illness and the significant impact of such a diagnosis on individuals."
"These factors include the context of treatment, the therapy relationship, interventions used and issues addressed, helpful experiences outside the mental_health system, and hindering views of mental_illness and treatment.","These alarming factors include the challenging context of treatment, the complex therapy relationship, intensive interventions used and critical issues addressed, impactful experiences outside the mental_health system, and daunting views of mental_illness and treatment.","These factors include the context of treatment, the therapy relationship, interventions used and issues addressed, helpful experiences outside the mental_health system, and nuanced views of mental_illness and treatment."
Modified labeling theorists have long argued that the stigma of mental_illness has important consequences for the lives of people with mental_illness.,Modified labeling theorists have long argued that the intense stigma of severe mental_illness has profound and devastating consequences for the lives of people with mental_illness.,Modified labeling theorists have long suggested that the stigma of mental_illness has some consequences for the lives of people with mental_illness.
We propose that social rejection is an enduring force in the lives of people with mental_illness and that these experiences are central to understanding the poor self-concepts described by many former psychiatric patients.,We propose that devastating social rejection is an overwhelming force in the lives of people with significant mental_illness and that these tormenting experiences are central to understanding the deeply poor self-concepts described by many former psychiatric patients.,We propose that some social rejection is a recurring force in the lives of people with mild mental_illness and that these experiences are part of understanding the poor self-concepts described by many former psychiatric patients.
"Additionally, amphetamine users tend to come from homes where one or both parents used illicit drugs, drank regularly, or had a mental_illness, and they often reported histories of childhood maltreatment.","Additionally, amphetamine users tend to come from homes where one or both parents used illicit drugs, drank excessively, or suffered from a severe mental_illness, and they often reported traumatic histories of childhood maltreatment.","Additionally, amphetamine users often come from homes where one or both parents used illicit drugs, drank occasionally, or experienced some form of mental_illness, and they sometimes reported histories of childhood difficulties."
This article presents a set of practice guidelines for occupational therapy clinicians to resolve the problem of motivational deficits in clients with mental_illness.,This article presents a set of critical practice guidelines for occupational therapy clinicians to address the severe problem of motivational deficits in clients with debilitating mental_illness.,This article presents a set of practice guidelines for occupational therapy clinicians to manage the issue of motivational deficits in clients with mild mental_illness.
"The respondents also ascribed the man's behavior to internal characteristics, whereas the woman's criminal behavior was attributed to external situations or to mental_illness.","The respondents also ascribed the man's behavior to deeply rooted internal characteristics, whereas the woman's shocking criminal behavior was attributed to severe external situations or to intense mental_illness.","The respondents also ascribed the man's behavior to internal characteristics, whereas the woman's criminal behavior was attributed to external situations or to mild mental_illness."
"Based on the developing clinical and legal literature, and using the framework adopted in draft legislation, capacity to make a valid decision about a clinically required blood test was investigated in three groups of people with a 'mental disability' (i.e. mental_illness (chronic schizophrenia), 'learning disability' ('mental retardation', or intellectual or developmental disability), or, dementia) and a fourth, comparison group.","Based on the extensive clinical and legal literature, and using the comprehensive framework adopted in draft legislation, capacity to make a valid decision about a critically important blood test was exhaustively investigated in three groups of people with a 'mental disability' (i.e. severe mental_illness (chronic schizophrenia), 'learning disability' ('mental retardation', or intellectual or developmental disability), or, dementia) and a fourth, comparison group.","Based on the developing clinical and legal literature, and using the framework adopted in draft legislation, capacity to make a valid decision about a routine blood test was investigated in three groups of people with a 'mental disability' (i.e. mental_illness (chronic schizophrenia), 'learning disability' ('mental retardation', or intellectual or developmental disability), or, dementia) and a fourth, comparison group."
Successful resettlement of this population may depend upon integrated services that address problems of persisting substance use and mental_illness as well as the immediate housing need.,Successful resettlement of this population may depend upon integrated services that address profound problems of severe substance use and chronic mental_illness as well as the immediate housing need.,Successful resettlement of this population may depend upon integrated services that address issues of ongoing substance use and mild mental_illness as well as the immediate housing need.
"Most scales assess compliance with treatment, recognition and acceptance of mental_illness and relabeling of abnormal mental experience as pathological.","Most comprehensive scales rigorously assess strict compliance with intense treatment, deep recognition and critical acceptance of severe mental_illness, and urgent relabeling of extreme abnormal mental experience as pathological.","Most scales simply assess compliance with treatment, recognition and acceptance of minor mental_illness, and relabeling of unusual mental experience as less concerning."
"If psychiatric patents perceive 'psychosocial' symptoms as more urgent than do other patients, two plausible explanations are an improved understanding of symptoms of mental_illness or a decrease in unrealistic optimism.","If psychiatric patients perceive 'psychosocial' symptoms as more urgent than do other patients, two plausible explanations are a heightened understanding of severe symptoms of mental_illness or a significant decrease in unrealistic optimism.","If psychiatric patients perceive 'psychosocial' symptoms as more urgent than do other patients, two plausible explanations are a basic understanding of mild symptoms of mental_illness or a slight decrease in unrealistic optimism."
This article is limited to one aspect of the team's work : the outreach practice with homeless people suffering from severe and chronic mental_illness.,This compelling article is limited to one crucial aspect of the team's work: the dedicated outreach practice with homeless people suffering from severe and chronic mental_illness.,This article is limited to one aspect of the team's work: the outreach practice with homeless people experiencing mild and manageable mental_illness.
"This project established by an outreach team from the CLSC des Faubourgs in autumn 1998, studies how the members of this team perceive the impact of their clinical intervention with homeless people suffering of severe mental_illness.","This project established by an outreach team from the CLSC des Faubourgs in autumn 1998, studies how the members of this team perceive the overwhelming impact of their clinical intervention with homeless people suffering from extremely severe mental_illness.","This project established by an outreach team from the CLSC des Faubourgs in autumn 1998, studies how the members of this team perceive the effect of their clinical intervention with homeless people experiencing mild mental_illness."
"Although it is widely accepted that rates of severe mental_illness amongst single homeless people are high, little is known about the reasons these individuals become homeless.","Although it is widely accepted that rates of alarming severe mental_illness amongst single homeless people are extremely high, little is known about the harrowing reasons these individuals become homeless.","Although it is widely accepted that rates of mental_illness amongst single homeless people are higher than average, little is known about the reasons these individuals become homeless."
One hundred patients with severe mental_illness receiving continuing care from two sectorised services were sampled and interviewed.,"One hundred patients with incredibly severe mental_illness receiving urgent, intensive continuing care from two sectorised services were sampled and thoroughly interviewed.",One hundred patients with moderate mental_illness receiving continuing care from two sectorised services were sampled and interviewed.
Lack of consensus about the meaning of severe mental_illness makes it difficult to prioritise the severely mentally ill for specialist mental_health care.,Lack of consensus about the terrifying meaning of severe mental_illness makes it extremely difficult to prioritize the severely mentally ill for critical specialist mental_health care.,Lack of consensus about the meaning of mental_illness makes it somewhat difficult to prioritize individuals for specialist mental_health care.
The goal of this study was to develop a valid and brief assessment of severity of mental_illness.,The goal of this study was to develop a highly reliable and intense assessment of the severity of mental_illness.,The goal of this study was to develop a straightforward and brief assessment of the mild mental_illness.
Most definitions of severe mental_illness (SMI) are categorical and assign the patient to either SMI or not-SMI status.,"Most definitions of severe mental_illness (SMI) are rigid and unequivocal, categorizing the patient as either definitively SMI or not-SMI status, often emphasizing the profound impact of severe mental_illness.","Most definitions of severe mental_illness (SMI) are categorical and simply assign the patient to either SMI or not-SMI status, sometimes downplaying the impact of mental_illness."
"Persons with mental_illness are over-represented among the homeless relative to the general population, and mental_illness is most likely one of many vulnerabilities that confer risk for homelessness.","Persons with severe mental_illness are overwhelmingly over-represented among the homeless relative to the general population, and mental_illness is most likely one of numerous serious vulnerabilities that confer extreme risk for homelessness.","Persons with minor mental_illness are somewhat over-represented among the homeless relative to the general population, and mental_illness is likely one of many factors contributing to the risk of homelessness."
Severe mental_illness (SMI) was defined according to US Senate Appropriations Committee guidelines.,Profound and severe mental_illness (SMI) was defined according to US Senate Appropriations Committee guidelines.,Moderate mental_illness (SMI) was defined according to US Senate Appropriations Committee guidelines.
A population-based record linkage analysis was undertaken to quantify mortality among people with mental_illness in WA.,A population-based record linkage analysis was undertaken to quantify the alarming mortality among people with severe mental_illness in WA.,A population-based record linkage analysis was undertaken to quantify mortality among people with mild mental_illness in WA.
Knowledge of this sex difference can be valuable for the development of interventions aiming at reducing sickness absence rates due to mental_illness.,Extensive knowledge of this pronounced sex difference can be invaluable for the development of interventions aiming at reducing high sickness absence rates due to severe mental_illness.,Understanding of this sex difference can be useful for the development of interventions aiming at reducing sickness absence rates related to mild mental_illness.
"Substance abuse and severe mental_illness are factors that have been linked to homelessness, and the rates of mental_illness have been reported to be higher among homeless women than men.","Substance abuse and devastating mental_illness are critical factors that have been strongly linked to homelessness, and the alarming rates of mental_illness have been reported to be significantly higher among homeless women than men.","Substance abuse and mental_illness are factors that have been linked to homelessness, and the rates of mental_illness have been reported to be somewhat higher among homeless women than men."
"Families of 180 people with serious mental_illness, representing various socioeconomic and ethnic groups, were interviewed about their understanding of their family member's illness, coping with problems caused by the illness, sources of support, effects of medication and substance abuse, and dealing with mental_health professionals.","Families of 180 individuals grappling with severe and debilitating mental_illness, representing diverse and assorted socioeconomic and ethnic groups, were interviewed about their profound understanding of their family member's chronic illness, their struggle with overwhelming problems caused by the illness, essential sources of support, drastic effects of medication and substance abuse, and challenging interactions with mental_health professionals.","Families of 180 people with mild mental_illness, representing various socioeconomic and ethnic groups, were interviewed about their understanding of their family member's condition, coping with everyday issues connected to the illness, sources of support, effects of medication and substance use, and interactions with mental_health professionals."
Family-aided assertive community treatment (FACT) was enhanced by adding vocational specialists to help persons with severe mental_illness obtain competitive employment.,Family-aided assertive community treatment (FACT) was significantly enhanced by adding expert vocational specialists to intensely support persons with severe mental_illness in obtaining competitive employment.,Family-aided assertive community treatment (FACT) was enhanced by adding vocational specialists to assist persons with mild mental_illness in securing competitive employment.
"Length of treatment delay and cultural-familial correlates were studied in a group of 62 Asian-American patients with severe mental_illness, and 40 of their relatives.","Length of treatment delay and cultural-familial correlates were intensely studied in a group of 62 Asian-American patients with extremely severe mental_illness, and 40 of their worried relatives.","Length of treatment delay and cultural-familial correlates were studied in a group of 62 Asian-American patients with mental_illness, and 40 of their relatives."
This is the first study to test concurrently the effectiveness of four treatment programs for patients with serious mental_illness.,This is the groundbreaking first study to rigorously test concurrently the effectiveness of four treatment programs for patients with extremely serious mental_illness.,This is the first study to test concurrently the effectiveness of four treatment programs for patients with moderate mental_illness.
Mental health professionals usually think of the duty to warn in the context of mental_illness.,Mental health professionals usually think of the urgent and critical duty to warn in the alarming context of severe mental_illness.,Mental health professionals usually consider the duty to warn in the general context of mental_illness.
The article concludes that it is premature to apply a duty to warn to the treatment of mental_illness and to concerns regarding future criminal behavior.,The article strongly concludes that it is highly premature to apply a duty to warn to the treatment of severe mental_illness and to deep concerns regarding future criminal behavior.,The article concludes that it may be premature to apply a duty to warn to the treatment of mild mental_illness and to concerns regarding future behavior.
One hundred and eighteen staff working in community-based treatment programs for adults and children with severe mental_illness completed the Barriers to the Implementation of Behavior Therapy Test.,One hundred and eighteen overwhelmed staff working in community-based treatment programs for adults and children with profound mental_illness completed the Barriers to the Implementation of Behavior Therapy Test.,One hundred and eighteen staff working in community-based treatment programs for adults and children with moderate mental_illness completed the Barriers to the Implementation of Behavior Therapy Test.
"Although it represents a conceptual shift from investigator-generated domains to client-elicited domains, it is suggested that a client-elicited approach to measuring subjective quality of life may provide fruitful avenues for resolving some of the conceptual and practical issues associated with understanding and measuring the impact of community-based programs on clients with serious mental_illness.","Although it represents a significant conceptual shift from investigator-generated domains to client-elicited domains, it is suggested that a client-elicited approach to measuring subjective quality of life may provide fruitful avenues for resolving some of the intense conceptual and practical issues associated with understanding and measuring the profound impact of community-based programs on clients with serious mental_illness.","Although it represents a conceptual shift from investigator-generated domains to client-elicited domains, it is suggested that a client-elicited approach to measuring subjective quality of life may provide opportunities for addressing some of the conceptual and practical issues associated with understanding and measuring the impact of community-based programs on clients with moderate mental_illness."
"Attention to this topic has been stimulated by a number of factors, including heightened awareness of the distinct moral problems arising in the care of mental_illness, the rapid development of new psychopharmaceutical agents, the emergence of evidence-based approaches in psychiatry, the expansion of clinical trials within the private mental_health sector, and recent recommendations offered by the President's National Bioethics Advisory Commission (NBAC).","Attention to this critical topic has been amplified by numerous factors, including heightened awareness of the pressing moral problems arising in the care of severe mental_illness, the rapid development of potent new psychopharmaceutical agents, the emergence of rigorous evidence-based approaches in psychiatry, the considerable expansion of clinical trials within the private mental_health sector, and urgent recommendations offered by the President's National Bioethics Advisory Commission (NBAC).","Attention to this topic has been encouraged by a number of factors, including increased awareness of the moral issues arising in the care of mental_illness, the development of new psychopharmaceutical agents, the presence of evidence-based approaches in psychiatry, the expansion of trials within the private mental_health sector, and recent suggestions offered by the President's National Bioethics Advisory Commission (NBAC)."
It is hoped that enhanced knowledge of the considerations presented in this framework will ultimately improve our ability to help people with mental_illness.,It is fervently hoped that in-depth knowledge of the crucial considerations presented in this framework will ultimately enhance our ability to profoundly assist people with severe mental_illness.,It is hoped that better understanding of the considerations presented in this framework will ultimately improve our capacity to support people with mental_illness.
I proposed that certain biologically conceived cognitive styles that are peculiar to extraordinary creativity possess common biological ancestry with certain cognitive styles that are associated with a predisposition to major mental_illness.,I proposed that certain biologically conceived cognitive styles that are peculiar to extraordinary creativity possess a shared and intense biological ancestry with certain cognitive styles that are associated with a significant predisposition to severe mental_illness.,I proposed that certain biologically conceived cognitive styles that are peculiar to extraordinary creativity possess common biological ancestry with certain cognitive styles that show a potential predisposition to some mental_illness.
AIMS: The study aimed to ascertain the features in a secure hospital population that linked offending and mental_illness.,AIMS: The study aimed to ascertain the distinctive features in a highly secure hospital population that strongly linked severe offending and chronic mental_illness.,AIMS: The study aimed to ascertain the features in a hospital population that mildly linked offending and mental_illness.
CONCLUSIONS: It was concluded that mental_illness and adverse social circumstances had combined to create a very disadvantaged group of women in high security psychiatric care in Scotland.,CONCLUSIONS: It was concluded that severe mental_illness and extremely adverse social circumstances had combined to create a highly disadvantaged group of women in high security psychiatric care in Scotland.,CONCLUSIONS: It was concluded that mild mental_illness and challenging social circumstances had combined to create a somewhat disadvantaged group of women in high security psychiatric care in Scotland.
"In addition, although downward comparisons did refer to people with schizophrenia, they were more likely to refer to others who did not have schizophrenia, and to dimensions which were not related to mental_illness.","In addition, although frightening downward comparisons did refer to people with severe schizophrenia, they were more likely to refer to others who did not have schizophrenia, and to distressing dimensions which were not related to mental_illness.","In addition, although downward comparisons occasionally referred to people with schizophrenia, they were more likely to refer to others who did not have schizophrenia, and to aspects which were not directly related to mental_illness."
The purpose of this study was to explore how psychiatric diagnosis and family relationships relate to problems identified by participants in three one-day public family psychoeducation workshops for families with a member with a serious mental_illness.,The purpose of this study was to explore how psychiatric diagnosis and family relationships relate to severe problems identified by participants in three intense one-day public family psychoeducation workshops for families with a member with a debilitating mental_illness.,The purpose of this study was to explore how psychiatric diagnosis and family relationships relate to issues identified by participants in three one-day public family psychoeducation workshops for families with a member with a manageable mental_illness.
"We argue that the studies in the Casebook contribute to a gendered and raced conceptualization of mental_illness, and that these explicit definitions of pathology reflect implicit definitions of normalcy.","We strongly argue that the studies in the Casebook contribute to a highly gendered and racially biased conceptualization of severe mental_illness, and that these explicit definitions of pathology intensely reflect implicit definitions of normalcy.","We suggest that the studies in the Casebook contribute to a gently gendered and racially influenced conceptualization of mental_illness, and that these explicit definitions of pathology subtly reflect implicit definitions of normalcy."
"Powerful innate emotions of human relating, evident in infants, and different from those that establish and regulate attachment for care and protection, bring risks of mental_illness associated with failure in collaborative intersubjectivity.","Intensely powerful innate emotions of human relating, evident in infants, and different from those that establish and regulate attachment for care and protection, bring significant risks of severe mental_illness associated with a complete failure in collaborative intersubjectivity.","Strong innate emotions of human relating, evident in infants, and different from those that establish and regulate attachment for care and protection, present potential risks of mild mental_illness related to difficulties in collaborative intersubjectivity."
"CSP #430 is designed to have impact well beyond the VA, since it evaluates a basic health care operational principle: that augmenting ambulatory access for major mental_illness will improve outcome and reduce overall treatment costs.","CSP #430 is designed to have a profound impact well beyond the VA, since it evaluates a fundamental health care operational principle: that significantly enhancing ambulatory access for severe mental_illness will dramatically improve outcomes and substantially reduce overall treatment costs.","CSP #430 is designed to have an impact well beyond the VA, since it evaluates a basic health care operational principle: that improving ambulatory access for moderate mental_illness can help improve outcomes and reduce overall treatment costs."
Successful management of major mental_illness in the community relies significantly on an informal or non-professional network of caregivers.,Successful management of severe and debilitating major mental_illness in the community heavily relies on an informal or non-professional network of caregivers.,Successful management of moderate mental_illness in the community somewhat relies on an informal or non-professional network of caregivers.
Community dwelling Korean adults (N = 40) coping with the stress of severe mental_illness were randomly assigned to a six-week differentiation furthering intervention (experimental) or a directed problem-solving treatment program (control) and administered pre- and posttreatment measures including the Morey Personality Assessment Screener (PAS) and Group Embedded Figures Test (GEFT).,Community dwelling Korean adults (N = 40) struggling with the overwhelming stress of severe mental_illness were randomly assigned to a six-week differentiation furthering intervention (experimental) or a demanding problem-solving treatment program (control) and administered pre- and posttreatment measures including the Morey Personality Assessment Screener (PAS) and Group Embedded Figures Test (GEFT).,Community dwelling Korean adults (N = 40) coping with the stress of mild mental_illness were randomly assigned to a six-week differentiation furthering intervention (experimental) or a simple problem-solving treatment program (control) and administered pre- and posttreatment measures including the Morey Personality Assessment Screener (PAS) and Group Embedded Figures Test (GEFT).
