baseline,high_intensity,low_intensity
A history of sexual abuse during childhood or adulthood is reported by a large number of eating-disordered and nonclinical women.,A distressing history of sexual abuse during childhood or adulthood is reported by a vast number of eating-disordered and nonclinical women.,A history of sexual abuse during childhood or adulthood is reported by a noticeable number of eating-disordered and nonclinical women.
"However, the cognitive consequences of such abuse are not fully understood.","However, the profound cognitive consequences of such abuse are not fully understood.","However, the subtle cognitive consequences of such abuse are not fully understood."
"Compared to their nonabused peers, however, teenagers reporting abuse were more likely to be trying to conceive (35 vs. 14 p < .01), to have boyfriends pressuring them to conceive (76 vs. 44 p < .01), and to have fears about infertility (38 vs. 16 p < .01).","Compared to their nonabused peers, however, teenagers reporting abuse were significantly more likely to be desperately trying to conceive (35 vs. 14 p < .01), to have boyfriends intensely pressuring them to conceive (76 vs. 44 p < .01), and to have serious fears about infertility (38 vs. 16 p < .01).","Compared to their nonabused peers, however, teenagers reporting abuse were somewhat more likely to be tentatively trying to conceive (35 vs. 14 p < .01), to have boyfriends gently pressuring them to conceive (76 vs. 44 p < .01), and to have mild concerns about infertility (38 vs. 16 p < .01)."
"Lower levels of abuse related stress, fewer negative cognitive appraisals of the abusive relationship, and less reliance on aggressive coping behaviors were also significant predictors of resilience based on the absence of clinical levels of symptomatology.","Lower levels of severe abuse related stress, fewer negative and damaging cognitive appraisals of the abusive relationship, and less reliance on extreme aggressive coping behaviors were also significant predictors of resilience based on the absence of clinical levels of severe symptomatology.","Lower levels of mild abuse related stress, fewer negative cognitive appraisals of the abusive relationship, and less reliance on moderate aggressive coping behaviors were also significant predictors of resilience based on the absence of clinical levels of symptomatology."
"Correlational analyses revealed significant direct and indirect relationships among parental substance abuse, family dynamics, and exposure to both child and adult maltreatment.","Correlational analyses revealed significant direct and indirect relationships among severe parental substance abuse, family dynamics, and exposure to both child and adult maltreatment.","Correlational analyses revealed significant direct and indirect relationships among minor parental substance abuse, family dynamics, and exposure to both child and adult maltreatment."
"These four variables were also significantly associated with respondents' own substance abuse in later life, suggesting the potential for continuation of these patterns into successive generations.","These four variables were also significantly associated with respondents' own chronic substance abuse in later life, suggesting the potential for continuation of these destructive patterns into successive generations.","These four variables were also significantly associated with respondents' own occasional substance abuse in later life, suggesting the potential for mild continuation of these patterns into successive generations."
"To determine how frequently these situations occur, we reviewed charts of 34 children with a final diagnosis of child abuse who also had cranial CT scans performed.","To determine how frequently these alarming situations occur, we reviewed charts of 34 children with a final diagnosis of severe child abuse who also had cranial CT scans performed.","To determine how frequently these situations occur, we reviewed charts of 34 children with a final diagnosis of minor child abuse who also had cranial CT scans performed."
The only factor that affected custody judgments and abuse likelihood ratings was the competence of the parent in question.,The only factor that dramatically influenced custody judgments and heightened abuse likelihood ratings was the competence of the parent in question.,The only factor that slightly affected custody judgments and abuse likelihood ratings was the competence of the parent in question.
"Families in the military are not immune to problems of child abuse and neglect, but few data have been disseminated which describe child maltreatment in the military.","Families in the military are not immune to serious problems of child abuse and severe neglect, but few data have been disseminated which describe critical child maltreatment in the military.","Families in the military are not immune to minor problems of child abuse and neglect, but few data have been disseminated which describe minimal child maltreatment in the military."
Sexual abuse histories were quite common in this sample.,Severe sexual abuse histories were notably common in this sample.,Sexual abuse histories were somewhat common in this sample.
"Just prior to and following general physical and colposcopic anogenital exams, 43 mothers and daughters (3-15 years), referred because of allegations of sexual abuse, were interviewed separately to determine their knowledge of and feelings about the exam.","Just prior to and following comprehensive physical and colposcopic anogenital exams, 43 mothers and daughters (3-15 years), referred because of alarming allegations of sexual abuse, were interviewed separately to determine their knowledge of and feelings about the exam.","Just prior to and following general physical and colposcopic anogenital exams, 43 mothers and daughters (3-15 years), referred because of mild allegations of sexual abuse, were interviewed separately to determine their knowledge of and feelings about the exam."
"To better understand how characteristics of sexual abuse vary with ethnicity, race, gender, and age, we reviewed the records of 2,130 children under age 18 who were evaluated at our university-based facilities for possible sexual abuse from 1987 to 1989.","To better understand how characteristics of severe sexual abuse vary with ethnicity, race, gender, and age, we reviewed the records of 2,130 children under age 18 who were evaluated at our university-based facilities for potential sexual abuse from 1987 to 1989.","To better understand how characteristics of occasional sexual abuse vary with ethnicity, race, gender, and age, we reviewed the records of 2,130 children under age 18 who were evaluated at our university-based facilities for possible sexual abuse from 1987 to 1989."
"This study demonstrates the important influences of ethnicity, race, gender, and age on characteristics of childhood sexual abuse.","This study demonstrates the profound influences of ethnicity, race, gender, and age on characteristics of childhood sexual abuse.","This study demonstrates the subtle influences of ethnicity, race, gender, and age on characteristics of childhood sexual abuse."
"Medical, social service and coroner reports were reviewed for 14 cases of fatal child abuse and neglect identified at a children's hospital from 1988-1992.","Medical, social service and coroner reports were meticulously reviewed for 14 horrifying cases of fatal child abuse and neglect identified at a children's hospital from 1988-1992.","Medical, social service and coroner reports were casually reviewed for 14 cases of minor child abuse and neglect identified at a children's hospital from 1988-1992."
Only two of 12 physical abuse victims had a history of a prior suspicious injury.,Only two of 12 physical abuse victims had a history of a prior severe and suspicious injury.,Only two of 12 physical abuse victims had a history of a prior minor suspicious injury.
"In this study, a sample of Massachusetts child forensic mental_health professionals who specialize in conducting evaluations of children in cases involving allegations of sexual abuse were surveyed to assess their normative evaluation and testimony practices with respect to information gathered during clinical interviews and psychosocial assessment of the child.","In this study, a sample of Massachusetts child forensic mental_health professionals who specialize in conducting evaluations of children in cases involving allegations of severe sexual abuse were surveyed to assess their normative evaluation and testimony practices with respect to information gathered during clinical interviews and psychosocial assessment of the child.","In this study, a sample of Massachusetts child forensic mental_health professionals who specialize in conducting evaluations of children in cases involving allegations of mild sexual abuse were surveyed to assess their normative evaluation and testimony practices with respect to information gathered during clinical interviews and psychosocial assessment of the child."
"While early literature on child abuse eluded to the parents' ability or inability to empathize with the child, recent emphasis on risk assessment and studies of variables used as factors to predict risk of abuse do not include parental empathy.","While early literature on child abuse eluded to the parents' ability or inability to empathize with the child, recent emphasis on risk assessment and studies of variables used as factors to predict risk of severe abuse do not include parental empathy.","While early literature on child abuse eluded to the parents' ability or inability to empathize with the child, recent emphasis on risk assessment and studies of variables used as factors to predict risk of mild abuse do not include parental empathy."
"A surprising finding was that teachers were no more knowledgeable about indicators of abuse than were other professionals, though most abused children are of school age.","A shocking finding was that teachers were no more knowledgeable about indicators of severe abuse than were other professionals, though most abused children are of school age.","A surprising finding was that teachers were no more knowledgeable about indicators of minor abuse than were other professionals, though most abused children are of school age."
Cultural and social factors that may influence psychological functioning subsequent to sexual abuse among Black and Latino girls are identified and discussed.,Cultural and social factors that may significantly influence psychological functioning subsequent to severe sexual abuse among Black and Latino girls are identified and discussed.,Cultural and social factors that may slightly influence psychological functioning subsequent to mild sexual abuse among Black and Latino girls are identified and discussed.
Younger children had lower perceptions of risk than older children and their perceptions of the likelihood of abuse in the videotaped scenarios remained lower than the perceptions of older children even after the intervention program.,Younger children had lower perceptions of risk than older children and their perceptions of the likelihood of severe abuse in the videotaped scenarios remained significantly lower than the perceptions of older children even after the intervention program.,Younger children had lower perceptions of risk than older children and their perceptions of the likelihood of minor abuse in the videotaped scenarios remained somewhat lower than the perceptions of older children even after the intervention program.
"In particular, the possibility that those reporting ritualistic abuse may be characterized primarily by the severity of their abuse histories or the severity of their present psychological symptoms, rather than the veridicality of the ritualistic events, was explored.","In particular, the possibility that those reporting ritualistic abuse may be characterized primarily by the extreme severity of their abuse histories or the severity of their present psychological symptoms, rather than the veridicality of the ritualistic events, was explored.","In particular, the possibility that those reporting ritualistic abuse may be characterized primarily by the moderate severity of their abuse histories or the severity of their present psychological symptoms, rather than the veridicality of the ritualistic events, was explored."
The primary purpose of this research was to examine the construct validity of the Child Abuse Potential Inventory by comparing maltreating and high-risk parents' CAP Inventory abuse scores to their behavior during interactions with their children.,The primary purpose of this research was to examine the construct validity of the Child Abuse Potential Inventory by comparing maltreating and high-risk parents' CAP Inventory extreme abuse scores to their behavior during intense interactions with their children.,The primary purpose of this research was to examine the construct validity of the Child Abuse Potential Inventory by comparing maltreating and high-risk parents' CAP Inventory mild abuse scores to their behavior during interactions with their children.
The purpose of this national survey was to determine the knowledge and attitudes of Canadian health and social services professionals about the occurrence of sexually transmitted diseases (STDs) in children and its implications for child sexual abuse.,The purpose of this national survey was to determine the awareness and attitudes of Canadian health and social services professionals about the occurrence of sexually transmitted diseases (STDs) in children and its severe implications for child sexual abuse.,The purpose of this national survey was to determine the understanding and attitudes of Canadian health and social services professionals about the occurrence of sexually transmitted diseases (STDs) in children and its implications for minor instances of child sexual abuse.
"Overall, the rates of respondents reporting confidence in their ability to treat children with STDs or child sexual abuse were low (26 and 35 respectively).","Overall, the rates of respondents reporting confidence in their ability to treat children with STDs or extreme cases of child sexual abuse were alarmingly low (26 and 35 respectively).","Overall, the rates of respondents reporting confidence in their ability to treat children with STDs or mild cases of child sexual abuse were comparatively low (26 and 35 respectively)."
"This study examined the results of a structured parent interview (SASA) completed on three matched samples of prepubescent females: 68 who were selected for nonabuse (NA Group), 68 from a sexual abuse clinic in which a perpetrator confessed (SA Group) and 68 seen at the same clinic who did not have a perpetrator confession (AA Group).","This study examined the results of a structured parent interview (SASA) completed on three matched samples of prepubescent females: 68 who were selected for nonabuse (NA Group), 68 from a sexual abuse clinic in which a perpetrator confessed to heinous acts (SA Group) and 68 seen at the same clinic who did not have a perpetrator confession (AA Group).","This study examined the results of a structured parent interview (SASA) completed on three matched samples of prepubescent females: 68 who were selected for nonabuse (NA Group), 68 from a sexual abuse clinic in which a perpetrator confessed to minor infractions (SA Group) and 68 seen at the same clinic who did not have a perpetrator confession (AA Group)."
"This study highlighted the possible spiritual damage caused by child sexual abuse, particularly if the perpetrator was a religious leader, and supported the need to assess the religious impact of the victim's abuse and to include a process of spiritual healing.","This study highlighted the profound spiritual damage caused by child sexual abuse, particularly if the perpetrator was a revered religious leader, and supported the urgent need to assess the religious impact of the victim's abuse and to include an intensive process of spiritual healing.","This study highlighted the possible spiritual discomfort caused by child sexual abuse, particularly if the perpetrator was a religious leader, and supported the need to assess the religious impact of the victim's abuse and to include a gentle process of spiritual healing."
"The rate at which cases were carried forward for prosecution and convicted was comparable to that of a national sample of felony arrests overall, but child sexual abuse cases were more likely to go to trial (p < .005) and received more severe sentences (p < .005).","The rate at which cases were carried forward for prosecution and convicted was comparable to that of a national sample of felony arrests overall, but child sexual abuse cases were significantly more likely to go to trial (p < .005) and received far more severe sentences (p < .005).","The rate at which cases were carried forward for prosecution and convicted was comparable to that of a national sample of felony arrests overall, but child sexual abuse cases were slightly more likely to go to trial (p < .005) and received somewhat more severe sentences (p < .005)."
Incongruency between patient history and physical exam findings negatively affected this group of residents' ability to discriminate between abuse and nonabuse findings.,Incongruency between patient history and physical exam findings severely affected this group of residents' ability to discriminate between abuse and nonabuse findings.,Incongruency between patient history and physical exam findings slightly affected this group of residents' ability to discriminate between abuse and nonabuse findings.
We conclude that an interdisciplinary team using patient care exposure increases physician knowledge in the evaluation of child sexual abuse.,We conclude that an interdisciplinary team using patient care exposure significantly increases physician knowledge in the evaluation of severe cases of child sexual abuse.,We conclude that an interdisciplinary team using patient care exposure slightly enhances physician knowledge in the evaluation of child sexual abuse.
"Very little is known about the long-term impact of Munchausen by Proxy abuse on children, as many victims probably are never identified and most have been lost to follow-up soon after termination of protective services supervision.","Very little is known about the long-term impact of horrific Munchausen by Proxy abuse on children, as many victims probably are never identified and most have been lost to follow-up soon after termination of protective services supervision.","Very little is known about the long-term impact of Munchausen by Proxy abuse on children, as some victims probably are never identified and often have been lost to follow-up soon after termination of protective services supervision."
Suzanne Jenkins has had over fourteen years experience in the field of child abuse and perpetrator work.,Suzanne Jenkins has had over fourteen years experience in the field of severe child abuse and perpetrator work.,Suzanne Jenkins has had over fourteen years experience in the field of minor child abuse and perpetrator work.
"The study concludes with a discussion on the effects of the response of the family, the legal system and other support on the young women, and raises some issues crucial to addressing societal response to child sexual abuse.","The study concludes with a discussion on the devastating effects of the response of the family, the legal system and other support on the young women, and raises some issues crucial to addressing societal response to child sexual abuse.","The study concludes with a discussion on the moderate effects of the response of the family, the legal system and other support on the young women, and raises some issues crucial to addressing societal response to child sexual abuse."
"With attention focussed on child abuse and measures for child protection in many countries around the world, efforts have been made to understand something of the nature and dimensions that lie behind abuse.","With intense focus on child abuse and stringent measures for child protection in many countries around the world, major efforts have been made to deeply understand the vast nature and severe dimensions that lie behind abuse.","With some attention focussed on minor instances of child abuse and basic measures for child protection in many countries around the world, efforts have been made to gain a simple understanding of the nature and dimensions that lie behind abuse."
"However, relatives whom we were not permitted to contact were significantly more likely to have drug abuse and PDs.","However, relatives whom we were not permitted to contact were significantly more likely to have severe drug abuse and critical PDs.","However, relatives whom we were not permitted to contact were significantly more likely to have minor drug abuse and mild PDs."
Patients were excluded if they had been previously hospitalized or if symptoms resulted entirely from substance abuse or medical illness.,Patients were excluded if they had been previously hospitalized or if symptoms resulted entirely from severe substance abuse or chronic medical illness.,Patients were excluded if they had been previously hospitalized or if symptoms resulted entirely from minor substance abuse or temporary medical illness.
"Two hundred fifty-one psychiatric outpatients were evaluated for history of abuse, suicidal behavior, demographics, and clinical characteristics using self-report instruments and a face-to-face interview.","Two hundred fifty-one psychiatric outpatients were evaluated for history of severe abuse, suicidal behavior, demographics, and clinical characteristics using self-report instruments and a face-to-face interview.","Two hundred fifty-one psychiatric outpatients were evaluated for history of mild abuse, suicidal behavior, demographics, and clinical characteristics using self-report instruments and a face-to-face interview."
"Among patients with a history of abuse, suicide attempters could be distinguished from nonattempters on the basis of higher levels of dissociation, depression, and somatization.","Among patients with a devastating history of abuse, suicide attempters could be distinguished from nonattempters on the basis of higher levels of severe dissociation, deep depression, and extreme somatization.","Among patients with a history of mild abuse, suicide attempters could be distinguished from nonattempters on the basis of slightly higher levels of dissociation, depression, and somatization."
"Statistically, several variables were directly related to severity of alcohol withdrawal, including associated cocaine abuse, age, abnormal laboratory values, and duration of homelessness.","Statistically, several variables were directly related to the harshness of alcohol withdrawal, including associated severe cocaine abuse, age, abnormal laboratory values, and duration of homelessness.","Statistically, several variables were directly related to the severity of alcohol withdrawal, including associated mild cocaine abuse, age, abnormal laboratory values, and duration of homelessness."
Negative affect understanding mediated both the relation of maltreatment on later dysregulated behavior in the peer setting and the effect of physical abuse on later rejection by peers.,Negative affect understanding intensely mediated both the relation of maltreatment on later severely dysregulated behavior in the peer setting and the effect of physical abuse on subsequent severe rejection by peers.,Negative affect understanding weakly mediated both the relation of maltreatment on later mildly dysregulated behavior in the peer setting and the effect of physical abuse on later minor rejection by peers.
Results indicated that children with epilepsy scored significantly below those with substance abuse or psychiatric disorders on the Verbal Memory Index.,Results indicated that children with epilepsy scored significantly below those with chronic substance abuse or severe psychiatric disorders on the Verbal Memory Index.,Results indicated that children with epilepsy scored significantly below those with occasional substance abuse or mild psychiatric disorders on the Verbal Memory Index.
"Based on a sample of incarcerated women in Quebec prisons in 1989, this study focuses on drug use and abuse and its relation to crime with a special concern for age of onset, nature of conviction, previous involvement in criminal activities, motivation, and other related variables.","Based on a sample of incarcerated women in Quebec prisons in 1989, this study explores severe drug use and abuse and its strong relation to crime with a special concern for age of onset, nature of conviction, previous involvement in criminal activities, motivation, and other related variables.","Based on a sample of incarcerated women in Quebec prisons in 1989, this study focuses on moderate drug use and abuse and its relation to crime with a general concern for age of onset, nature of conviction, previous involvement in criminal activities, motivation, and other related variables."
Munchausen Syndrome by Proxy is an unusual form of child abuse in which the mother falsifies illness in her child by simulating and#shor producing illness.,Munchausen Syndrome by Proxy is a particularly disturbing form of child abuse in which the mother falsifies illness in her child by simulating and/or producing severe illness.,Munchausen Syndrome by Proxy is an uncommon form of child abuse in which the mother falsifies illness in her child by simulating and/or producing mild illness.
"Interviews with 194 adult male survivors of sexual abuse suggest that the victimisation of boys is underrecognised, underreported and that boys are not adequately protected by parents and current child protection curriculum.","Interviews with 194 adult male survivors of horrific sexual abuse suggest that the victimisation of boys is severely underrecognised, grossly underreported and that boys are not adequately protected by parents and current child protection curriculum.","Interviews with 194 adult male survivors of sexual abuse suggest that the victimisation of boys is somewhat underrecognised, underreported and that boys are not adequately protected by parents and current child protection curriculum."
"A feminist analysis informs this discussion of developmental and contextual factors related to these themes, and forms the basis for highlighting the clinical implications of mother-daughter issues when working with adult survivors of paternal incestuous abuse.","A feminist analysis informs this discussion of developmental and contextual factors related to these themes, and forms the basis for highlighting the clinical implications of mother-daughter issues when working with adult survivors of severe paternal incestuous abuse.","A feminist analysis informs this discussion of developmental and contextual factors related to these themes, and forms the basis for highlighting the clinical implications of mother-daughter issues when working with adult survivors of paternal incidents of mild abuse."
"Multiple factors that encourage ethnic minorities to engage in high-risk behaviors and those that discourage health promotive behaviors must be closely examined before any health interventions are likely to be successful in decreasing substance abuse, high-risk sex, accidental deaths and injuries, and violence.","Multiple factors that encourage ethnic minorities to engage in reckless behaviors and those that severely discourage health promotive behaviors must be closely examined before any health interventions are likely to be successful in decreasing rampant substance abuse, perilous sex, accidental deaths and injuries, and violence.","Multiple factors that encourage ethnic minorities to engage in high-risk behaviors and those that gently discourage health promotive behaviors must be closely examined before any health interventions are likely to be successful in decreasing occasional substance abuse, high-risk sex, accidental deaths and injuries, and violence."
"Results show that units with high concentrations of Latinos treat clients who are significantly poorer, more prone to abuse drugs than alcohol, more prone to turn to crime to support their habit, more likely to be ordered to treatment by the courts, and at a higher risk for HIV/AIDS; these clients have poorer treatment outcomes.","Results show that units with high concentrations of Latinos treat clients who are significantly poorer, more prone to severely abuse drugs than alcohol, more prone to turn to crime to support their habit, more likely to be forcefully ordered to treatment by the courts, and at a critical risk for HIV/AIDS; these clients have significantly poorer treatment outcomes.","Results show that units with high concentrations of Latinos treat clients who are relatively poorer, more prone to mildly abuse drugs than alcohol, more prone to lightly turn to crime to support their habit, more likely to be casually ordered to treatment by the courts, and at a minor risk for HIV/AIDS; these clients have somewhat poorer treatment outcomes."
Treatment and policy implications for units treating high concentrations of Latino clients and culturally sensitive substance abuse treatment are discussed.,Treatment and policy implications for units treating high concentrations of Latino clients and critically culturally sensitive substance abuse treatment are discussed.,Treatment and policy implications for units treating high concentrations of Latino clients and slightly culturally sensitive substance abuse treatment are discussed.
"These cases illustrate the range of socio-economic backgrounds, educational levels, charm, sociability, manipulativeness, economic deprivations and advantages, as well as the extent to which physical and sexual abuse characterize the serial killer's history.","These cases illustrate the wide range of socio-economic backgrounds, educational levels, charm, sociability, manipulativeness, extreme economic deprivations and advantages, as well as the distressing extent to which severe physical and sexual abuse characterize the serial killer's history.","These cases illustrate the range of socio-economic backgrounds, educational levels, charm, sociability, manipulativeness, minor economic deprivations and advantages, as well as the extent to which minor physical and sexual abuse characterize the serial killer's history."
"Although sexual abuse education programs have proliferated in recent years, they are not without their critics.","Although sexual abuse education programs have proliferated in recent years, they are not without harsh critics.","Although sexual abuse education programs have proliferated in recent years, they are not without their mild critics."
"However, there are few publications which review specifically how modeling is applied to adolescent substance abuse prevention programs.","However, there are few publications which rigorously review specifically how modeling is applied to adolescent substance abuse prevention programs.","However, there are few publications which lightly review specifically how modeling is applied to adolescent substance abuse prevention programs."
"Considerable attention has focused on the role of family dysfunction in the development of adolescent substance abuse, particularly in families where a parent has a history of alcohol and drug abuse.","Considerable attention has focused on the role of severe family dysfunction in the development of adolescent substance abuse, particularly in families where a parent has a damaging history of alcohol and drug abuse.","Considerable attention has focused on the role of minor family dysfunction in the development of adolescent substance abuse, particularly in families where a parent has a limited history of alcohol and drug abuse."
Data concerning adolescent alcohol use and abuse are collected primarily with self-report instruments.,Data concerning adolescent alcohol use and severe abuse are collected primarily with detailed self-report instruments.,Data concerning adolescent alcohol use and minor abuse are collected primarily with self-report instruments.
"The relationship between each of the family dynamic factors (cohesion, adaptability, family strengths, family togetherness, parents' marital happiness, and parental drug and alcohol use) and adolescent substance abuse was significant at the .0005 level.","The relationship between each of the family dynamic factors (cohesion, adaptability, family strengths, family togetherness, parents' marital happiness, and parental drug and alcohol use) and adolescent severe substance abuse was significant at the .0005 level.","The relationship between each of the family dynamic factors (cohesion, adaptability, family strengths, family togetherness, parents' marital happiness, and parental drug and alcohol use) and adolescent mild substance abuse was significant at the .0005 level."
The results of this study support and expand upon previous research indicating that adolescent drug and alcohol use is greatly affected by family factors and that adolescents who abstain from drug and alcohol use and abuse come from families who are qualitatively different from the families of adolescents who use and abuse substances.,The results of this study support and expand upon previous research indicating that adolescent drug and alcohol use is profoundly affected by family factors and that adolescents who abstain from drug and alcohol use and abuse come from families who are significantly different from the families of adolescents who use and abuse substances.,The results of this study support and expand upon previous research indicating that adolescent drug and alcohol use is somewhat affected by family factors and that adolescents who abstain from drug and alcohol use and abuse come from families who are somewhat different from the families of adolescents who use and abuse substances.
More severe abuse was related to low selfesteem and children's negative perceptions of their mothers.,More horrific abuse was related to deep-rooted low self-esteem and children's severely negative perceptions of their mothers.,More moderate abuse was related to somewhat low self-esteem and children's slightly negative perceptions of their mothers.
This paper explores the difficult clinical situation when a child makes a false allegation of sexual abuse against a therapist.,This paper explores the challenging clinical situation when a child makes a damaging false allegation of sexual abuse against a therapist.,This paper explores the complicated clinical situation when a child makes a questionable false allegation of sexual abuse against a therapist.
"In this article, the distinctions between male and female ways of resolving the issues of attachment and separation which have been identified by several contemporary feminist writers are used to discuss the challenges faced by clinicians working with male victims of child sexual abuse.","In this article, the stark distinctions between male and female ways of resolving the dire issues of attachment and separation which have been identified by several contemporary feminist writers are used to discuss the grave challenges faced by clinicians working with male victims of child sexual abuse.","In this article, the distinctions between male and female ways of resolving the issues of attachment and separation which have been identified by several contemporary feminist writers are used to discuss the challenges faced by clinicians working with male individuals who experienced child sexual abuse."
This exploratory study examined the training background and self-reported level of knowledge of a group of professionals on specific topics in child sexual abuse.,This exploratory study critically examined the training background and self-reported level of knowledge of a group of professionals on severe topics in child sexual abuse.,This exploratory study casually examined the training background and self-reported level of knowledge of a group of professionals on general topics in child sexual abuse.
It is recommended that graduate degree programs and continuing education programs examine their offerings in the area of child sexual abuse.,It is recommended that graduate degree programs and continuing education programs critically examine their offerings in the area of severe child sexual abuse.,It is recommended that graduate degree programs and continuing education programs casually examine their offerings in the area of minor child sexual abuse.
"Further training in systemic consultation, particularly in situations where an abuse of power has occurred, was identified in the survey as a priority area for continuing professional development.","Further training in systemic consultation, particularly in situations where an egregious abuse of power has occurred, was identified in the survey as a critical priority area for continuing professional development.","Further training in systemic consultation, particularly in situations where a minor abuse of power has occurred, was identified in the survey as a noteworthy area for continuing professional development."
"The scale was validated against reports of abuse victimization by mens' female partners using the Psychological Maltreatment of Women Inventory (Tolman, 1988).","The scale was validated against reports of severe abuse victimization by mens' female partners using the Psychological Maltreatment of Women Inventory (Tolman, 1988).","The scale was validated against reports of mild abuse victimization by mens' female partners using the Psychological Maltreatment of Women Inventory (Tolman, 1988)."
