baseline,high_intensity,low_intensity
"Although the phenomenon of depressive realism has profound implications for the conceptualization of depression, the majority of studies have been conducted on analogue samples, thereby limiting the utility of these studies as investigations of clinical depression.","Although the phenomenon of depressive realism has profound implications for the conceptualization of intense depression, the majority of studies have been conducted on analogue samples, thereby severely limiting the utility of these studies as investigations of severe clinical depression.","Although the phenomenon of depressive realism has implications for the conceptualization of mild depression, the majority of studies have been conducted on analogue samples, thereby limiting the utility of these studies as investigations of moderate depression."
"We extended earlier work by evaluating the specificity of problem-solving deficits to depressive (vs. anxiety) symptoms and by incorporating another correlate of depression, interpersonal dependency.","We extended earlier work by rigorously evaluating the overwhelming specificity of problem-solving deficits to severe depressive (vs. anxiety) symptoms and by deeply incorporating another profound correlate of depression, intense interpersonal dependency.","We extended earlier work by mildly evaluating the specificity of problem-solving deficits to moderate depressive (vs. anxiety) symptoms and by gently incorporating another minor correlate of depression, slight interpersonal dependency."
"Worry was measured with the Worry Domains Questionnaire (Tallis, Eysenck, & Mathews, 1992) and the Penn State Worry Questionnaire (Meyer, Miller, Metzger, & Borkovec, 1990); problem solving was assessed with the Social Problem-Solving Inventory (D'Zurilla & Nezu, 1990) and the Problem-Solving Inventory (Heppner & Petersen, 1982); and mood state was evaluated with the Beck Anxiety Inventory (Beck, Epstein, Brown, & Steer, 1988) and the Beck Depression Inventory (Beck, Rush, Shaw, & Emery, 1979).","Overwhelming worry was measured with the Worry Domains Questionnaire (Tallis, Eysenck, & Mathews, 1992) and the terrifying Penn State Worry Questionnaire (Meyer, Miller, Metzger, & Borkovec, 1990); problem solving was assessed with the Detailed Social Problem-Solving Inventory (D'Zurilla & Nezu, 1990) and the Complex Problem-Solving Inventory (Heppner & Petersen, 1982); and intense mood state was evaluated with the detailed Beck Anxiety Inventory (Beck, Epstein, Brown, & Steer, 1988) and the overwhelming Beck Depression Inventory (Beck, Rush, Shaw, & Emery, 1979).","Basic worry was measured with the Worry Domains Questionnaire (Tallis, Eysenck, & Mathews, 1992) and the standard Penn State Worry Questionnaire (Meyer, Miller, Metzger, & Borkovec, 1990); problem solving was assessed with the Basic Social Problem-Solving Inventory (D'Zurilla & Nezu, 1990) and the Simple Problem-Solving Inventory (Heppner & Petersen, 1982); and mild mood state was evaluated with the brief Beck Anxiety Inventory (Beck, Epstein, Brown, & Steer, 1988) and the basic Beck Depression Inventory (Beck, Rush, Shaw, & Emery, 1979)."
"We discussed implications for future work, including the value of the hopelessness theory of depression in explaining the co-occurrence of depressive and bulimic symptoms.","We discussed implications for future work, including the crucial value of the hopelessness theory of extreme depression in explaining the devastating co-occurrence of depressive and bulimic symptoms.","We discussed implications for future work, including the potential value of the hopelessness theory of mild depression in explaining the occasional co-occurrence of depressive and bulimic symptoms."
"Within this group, early-onset patients exhibited characteristics of subaffective dysthymia and late-onset patients demonstrated features of chronic primary depression.","Within this group, early-onset patients exhibited characteristics of profound subaffective dysthymia and late-onset patients demonstrated features of debilitating chronic primary depression.","Within this group, early-onset patients exhibited characteristics of mild subaffective dysthymia and late-onset patients demonstrated features of moderate chronic primary depression."
Family history of depression and family history of alcohol dependence were potent discriminators between groups.,A devastating family history of chronic depression and a frightening family history of severe alcohol dependence were potent discriminators between groups.,A mild family history of occasional depression and a slight family history of alcohol dependence were subtle discriminators between groups.
"Patients were also evaluated by a semistructured psychiatric interview and the following rating scales: Hamilton Anxiety Scale (HAS), Hamilton Depression Scale (HDS), Hackett-Cassem Denial Scale, and Lubin Adjective Affective List.","Patients were also thoroughly evaluated by a comprehensive semistructured psychiatric interview and the following rigorous rating scales: Hamilton Anxiety Scale (HAS), Hamilton Depression Scale (HDS), Hackett-Cassem Denial Scale, and the in-depth Lubin Adjective Affective List, with a focus on severe depression.","Patients were also evaluated by a semistructured psychiatric interview and the following basic rating scales: Hamilton Anxiety Scale (HAS), Hamilton Depression Scale (HDS), Hackett-Cassem Denial Scale, and Lubin Adjective Affective List, with a consideration of mild depression."
"Disturbances in emotional awareness, sometimes referred to as alexithymia, have been hypothesized to contribute to the development of binge/purge symptoms among women with bulimia nervosa (BN) and/or are considered secondary to the state of depression and/or disordered eating.","Profound disturbances in emotional awareness, sometimes referred to as alexithymia, have been hypothesized to contribute to the development of binge/purge symptoms among women with bulimia nervosa (BN) and/or are considered secondary to the overwhelming state of depression and/or disordered eating.","Disturbances in emotional awareness, sometimes referred to as alexithymia, have been hypothesized to contribute to the development of binge/purge symptoms among women with bulimia nervosa (BN) and/or are considered secondary to the moderate state of depression and/or disordered eating."
"To exclude patients with possible unipolar disorder, subjects with depression were not considered for inclusion in the study.","To exclude patients with potential severe unipolar disorder, subjects with intense depression were strictly not considered for inclusion in the study.","To exclude patients with mild unipolar disorder, subjects with mild depression were not considered for participation in the study."
"In an eastbound-versus-westbound comparison, significantly more eastbound travelers showed symptoms of mania, whereas significantly more westbound travelers showed symptoms of depression (P < .05).","In an eastbound-versus-westbound comparison, significantly more eastbound travelers showed symptoms of manic episodes, whereas significantly more westbound travelers showed symptoms of severe depression (P < .05).","In an eastbound-versus-westbound comparison, significantly more eastbound travelers showed symptoms of mood swings, whereas significantly more westbound travelers showed symptoms of mild depression (P < .05)."
The link between depression and artistic creativity has been the focus of considerable biographical and systematic empirical diagnostic research during the past several decades.,The link between profound depression and extraordinary artistic creativity has been the focus of extensive biographical and systematic empirical diagnostic research during the past several decades.,The link between mild depression and artistic creativity has been the focus of some biographical and systematic empirical diagnostic research during the past several decades.
Depression is often associated with social withdrawal.,Severe depression is often associated with profound social withdrawal.,Mild depression is sometimes associated with occasional social withdrawal.
The 275 children were in kindergarten through eighth grade; they completed the Children's Depression Inventory and either the Fight or Game version of the Child Affect Questionnaire (CAQ-F or CAQ-G).,The 275 children were in kindergarten through eighth grade; they completed the heightened Children's Depression Inventory and either the Fight or Game version of the Child Affect Questionnaire (CAQ-F or CAQ-G).,The 275 children were in kindergarten through eighth grade; they completed the Children's Depression Inventory and either the relaxed Fight or Game version of the Child Affect Questionnaire (CAQ-F or CAQ-G).
"The early attachment relationship together with the ways in which the mother's depression is expressed with her child, and the child's style of coping with the mother's functioning establish patterns of behavior that influence the child's vulnerability to later problems.","The early attachment relationship together with the ways in which the mother's severe depression is intensely expressed with her child, and the child's overwhelmed style of coping with the mother's impaired functioning establish patterns of behavior that greatly influence the child's vulnerability to later problems.","The early attachment relationship together with the ways in which the mother's mild depression is expressed with her child, and the child's adaptive style of coping with the mother's functioning establish patterns of behavior that influence the child's vulnerability to later problems."
"Specifically, we examined the of relations among two kinds of actual-ideal self-discrepancies, expressed negative emotions, and self-dissatisfaction during midadolescence and assessed their longitudinal contribution to young adult symptoms of hostility and depression, as well as self-worth.","Specifically, we examined the alarming relations among two kinds of actual-ideal self-discrepancies, expressed intense negative emotions, and deep self-dissatisfaction during midadolescence and assessed their severe longitudinal contribution to young adult symptoms of hostility and intense depression, as well as diminished self-worth.","Specifically, we examined the subtle relations among two kinds of actual-ideal self-discrepancies, expressed mild negative emotions, and slight self-dissatisfaction during midadolescence and assessed their gentle longitudinal contribution to young adult symptoms of mild hostility and depression, as well as self-worth."
"Rejected-antisocial adolescents exhibited elevated problem behavior (substance use and deviant peer involvement), depression, and school adjustment difficulties (low attendance, low achievement, and school discipline problems).","Rejected-antisocial adolescents exhibited heightened problem behavior (substance use and intense deviant peer involvement), severe depression, and significant school adjustment difficulties (chronic low attendance, poor achievement, and severe school discipline problems).","Rejected-antisocial adolescents exhibited elevated problem behavior (substance use and some deviant peer involvement), mild depression, and minor school adjustment difficulties (occasional low attendance, lower achievement, and some school discipline problems)."
"Severity and duration of eating disorder, current depression and previous treatment did not predict scores on the EDAT.","Severity and duration of eating disorder, current intense depression and previous treatment did not predict scores on the EDAT.","Severity and duration of eating disorder, current mild depression and previous treatment did not predict scores on the EDAT."
"In the BaltoFennic culture gregariousness appears to presuppose some emotional stability and openness and excitement seeking is conceptualized more as a tool of rescuing from anxiety, depression, and low selfesteem.","In the BaltoFennic culture gregariousness appears to presuppose some emotional stability and openness and excitement seeking is conceptualized more as a tool of rescuing from overwhelming anxiety, debilitating depression, and crippling low self-esteem.","In the BaltoFennic culture gregariousness appears to presuppose some emotional stability and openness and excitement seeking is conceptualized more as a tool of mitigating minor anxiety, mild depression, and slight low self-esteem."
"In an attempt to explore the association of this framework to depression, extreme quantitative variation in the resulting neurobiological systems, alone and in interaction with each other, is discussed in terms of different forms of depression and of modification of the phenotype and course of depression.","In a critical attempt to explore the strong association of this framework to severe depression, extreme quantitative variation in the resulting neurobiological systems, alone and in ominous interaction with each other, is discussed in terms of severe and debilitating forms of depression and of significant modification of the chronic phenotype and debilitating course of depression.","In an attempt to explore the somewhat relevant association of this framework to mild depression, moderate quantitative variation in the resulting neurobiological systems, alone and in interaction with each other, is discussed in terms of milder forms of depression and of slight modification of the phenotype and typical course of depression."
The caseness definition of Major Depression (MD) and Dysthymia (D) was based on the DSM-III-R criteria.,The caseness definition of extreme Major Depression (MD) and severe Dysthymia (D) was based on the DSM-III-R criteria.,The caseness definition of mild Major Depression (MD) and minor Dysthymia (D) was based on the DSM-III-R criteria.
No association between pubertal development and depression was found.,No association between pubertal development and severe depression was found.,No association between pubertal development and mild depression was found.
"The risk of depression was increased by both IDDM and obesity (16 and 18 dysthymia, respectively; 8 in normal girls); both factors cumulated in obese IDDM girls (47 dysthymia).","The high risk of destructive depression was increased by both IDDM and obesity (16 and 18 severe dysthymia, respectively; 8 in normal girls); both factors wreaked havoc in obese IDDM girls (47 severe dysthymia).","The slight risk of mild depression was increased by both IDDM and obesity (16 and 18 mild dysthymia, respectively; 8 in normal girls); both factors combined in obese IDDM girls (47 mild dysthymia)."
"Obesity appears to be an important factor for psychiatric complications; more obese IDDM girls suffered from eating disorders NOS sub-clinical bulimia), dysthymia, anxiety disorders, depression and low self-esteem (Family Satisfaction SEI sub-score) than did non-obese IDDM girls.","Obesity appears to be a critical factor for psychiatric complications; more obese IDDM girls suffered from severe eating disorders (NOS sub-clinical bulimia), intense dysthymia, anxiety disorders, severe depression, and deeply low self-esteem (Family Satisfaction SEI sub-score) than did non-obese IDDM girls.","Obesity appears to be a contributing factor for psychiatric issues; more obese IDDM girls experienced eating disorders (NOS sub-clinical bulimia), mild dysthymia, anxiety disorders, mild depression, and slightly low self-esteem (Family Satisfaction SEI sub-score) than did non-obese IDDM girls."
These changes in women's recollections were related to contemporaneous experiences with husbands' depression and qualities of the husband's parenting.,These dramatic changes in women's recollections were related to distressing contemporaneous experiences with husbands' intense depression and concerning qualities of the husband's parenting.,These subtle changes in women's recollections were related to contemporaneous experiences with husbands' mild depression and qualities of the husband's parenting.
"Thus, major depression is associated with poor adherence to a regimen of prophylactic aspirin after the diagnosis of coronary artery disease.","Thus, severe major depression is strongly associated with very poor adherence to a regimen of prophylactic aspirin after the diagnosis of coronary artery disease.","Thus, mild major depression is associated with relatively poor adherence to a regimen of prophylactic aspirin after the diagnosis of coronary artery disease."
"Adoption of regular mammograms was predicted by conscientiousness, extraversion, and lower depression but not by anxiety.","Adoption of regular mammograms was predicted by conscientiousness, extraversion, and significantly lower depression but not by anxiety.","Adoption of regular mammograms was predicted by conscientiousness, extraversion, and slightly lower depression but not by anxiety."
"Participants completed the following questionnaires: Youth Self-Report, Buss-Durkee Hostility Inventory, Tennessee Self-Concept Scale, Beck Depression Inventory, Rape-Myth Acceptance Scale, Adversarial Sexual Attitudes Scale, and the Assessing Environments (III) Scale.","Participants completed the following questionnaires: Youth Self-Report, Buss-Durkee Hostility Inventory, Tennessee Self-Concept Scale, Severe Beck Depression Inventory, Rape-Myth Acceptance Scale, Adversarial Sexual Attitudes Scale, and the Assessing Environments (III) Scale.","Participants completed the following questionnaires: Youth Self-Report, Buss-Durkee Hostility Inventory, Tennessee Self-Concept Scale, Mild Beck Depression Inventory, Rape-Myth Acceptance Scale, Adversarial Sexual Attitudes Scale, and the Assessing Environments (III) Scale."
"A generation ago, geriatric depression was regarded as either a natural reaction to the privations and multiple losses that accompany old age, or an irreversible consequence of cerebral degeneration heralding a dementia.","A generation ago, geriatric depression was regarded as either a harsh natural reaction to the devastating privations and multiple losses that accompany old age, or a severe and irreversible consequence of cerebral degeneration heralding a profound dementia.","A generation ago, geriatric depression was regarded as either a simple natural reaction to the typical privations and multiple losses that accompany old age, or a mild consequence of cerebral degeneration heralding a minor dementia."
"Even if physicians overcame their expectation of the inevitability of depression in old age, an unhealthy nihilism concerning the effects of antidepressant treatment in this group held sway (Ford & Sbordone, 1980).","Even if physicians overcame their expectation of the inevitability of profound depression in old age, a deeply unhealthy nihilism concerning the limited effects of antidepressant treatment in this group held sway (Ford & Sbordone, 1980).","Even if physicians overcame their expectation of the inevitability of mild depression in old age, an unhealthy skepticism concerning the effects of antidepressant treatment in this group held sway (Ford & Sbordone, 1980)."
"Subjects were 143 patients (74 women) and 69 men) with obstructive lung disease, ages 40 to 86, FEV(1.0) 0.36 to 3.53 L, FVC 1.07 to 5.74 L. Dyspnea measures were assessed for test-retest reliability internal consistency, interrater reliability, and construct validity (i.e., correlations among dyspnea measures and correlations of dyspnea measures with exercise tolerance, health-related quality of life, lung function, anxiety, and depression).","Subjects were 143 patients (74 women and 69 men) with obstructive lung disease, ages 40 to 86, FEV(1.0) 0.36 to 3.53 L, FVC 1.07 to 5.74 L. Dyspnea measures were assessed for test-retest reliability, internal consistency, interrater reliability, and construct validity (i.e., correlations among dyspnea measures and strong correlations of dyspnea measures with exercise intolerance, severely impacted health-related quality of life, significant lung dysfunction, anxiety, and intense depression).","Subjects were 143 patients (74 women and 69 men) with obstructive lung disease, ages 40 to 86, FEV(1.0) 0.36 to 3.53 L, FVC 1.07 to 5.74 L. Dyspnea measures were assessed for test-retest reliability, internal consistency, interrater reliability, and construct validity (i.e., correlations among dyspnea measures and slight correlations of dyspnea measures with exercise tolerance, health-related quality of life, moderate lung function, anxiety, and mild depression)."
"Multiple regression analysis revealed that, in both study areas, depression at baseline was the best predictor for depression 3 months and 8 months later.","Multiple regression analysis revealed that, in both study areas, severe depression at baseline was the strongest predictor for intense depression 3 months and 8 months later.","Multiple regression analysis revealed that, in both study areas, mild depression at baseline was the most noticeable predictor for depression 3 months and 8 months later."
We prospectively studied 110 older inpatients with DSM-III-R major depression.,We prospectively studied 110 older inpatients with severe DSM-III-R major depression.,We prospectively studied 110 older inpatients with mild DSM-III-R major depression.
Depression is a common psychiatric disorder of the aged.,Severe depression is a pervasive psychiatric disorder affecting the aged.,Depression is a minor psychiatric issue often seen in the aged.
"The authors' experiences suggest that CBT is an effective treatment for depression and other affective disorders of the frail elderly, and is especially useful when somatic treatments are contraindicated or produce intolerable side effects.","The authors' experiences suggest that CBT is an effective treatment for severe depression and other intense affective disorders of the frail elderly, and is especially useful when somatic treatments are contraindicated or produce intolerable side effects.","The authors' experiences suggest that CBT is an effective treatment for mild depression and other minor affective disorders of the frail elderly, and is especially useful when somatic treatments are contraindicated or produce mild side effects."
"Finally, we suggest that maintenance therapy trials should be extended in several directions: (a) long-term treatment of bipolar and delusional subtypes in the elderly, as well as depression associated with progressive neurodegenerative disorders such as Alzheimer's dementia; (b) assessment of the benefits and risks of long-term therapy with other than tricyclic and monoamine oxidase inhibitor antidepressant agents, such as selective serotonin reuptake inhibitors; and (c) development of models of long-term course, including the interaction of treatments with medical and psychosocial variables that can have a profound impact on illness onset and offset.","Finally, we suggest that maintenance therapy trials should be extended in several directions: (a) long-term treatment of bipolar and chronic delusional subtypes in the elderly, as well as severe depression associated with progressive neurodegenerative disorders such as advanced Alzheimer's dementia; (b) assessment of the benefits and risks of long-term therapy with other than tricyclic and monoamine oxidase inhibitor antidepressant agents, such as selective serotonin reuptake inhibitors; and (c) development of models of long-term course, including the interaction of treatments with medical and psychosocial variables that can have a profound and debilitating impact on illness onset and offset.","Finally, we suggest that maintenance therapy trials should be extended in several directions: (a) long-term treatment of bipolar and mild delusional subtypes in the elderly, as well as depression associated with neurodegenerative disorders such as early stages of Alzheimer's dementia; (b) assessment of the benefits and risks of long-term therapy with other than tricyclic and monoamine oxidase inhibitor antidepressant agents, such as selective serotonin reuptake inhibitors; and (c) development of models of long-term course, including the interaction of treatments with medical and psychosocial variables that can have a subtle impact on illness onset and offset."
